"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nein","2008","Hamburg","maennlich","68","0.842785600588147","0.763021437749811","0.922549763426482"
"nein","2008","Hamburg","weiblich","50","0.794971409653365","0.699014422731547","0.890928396575184"
"nein","2008","Niedersachsen","maennlich","389","0.73138047822809","0.692987343015819","0.76977361344036"
"nein","2008","Niedersachsen","weiblich","296","0.694550922927384","0.651316835009424","0.737785010845345"
"nein","2008","Bremen","maennlich","","","",""
"nein","2008","Bremen","weiblich","","","",""
"nein","2008","Nordrhein-Westfalen","maennlich","867","0.7955142348177","0.7719773458127","0.8190511238227"
"nein","2008","Nordrhein-Westfalen","weiblich","692","0.719799890432619","0.691978995842025","0.747620785023213"
"nein","2008","Hessen","maennlich","316","0.830826871784605","0.793713875781621","0.867939867787589"
"nein","2008","Hessen","weiblich","263","0.751752014609504","0.707433843954586","0.796070185264423"
"nein","2008","Rheinland-Pfalz,Saarland","maennlich","177","0.799956218264458","0.748701269977675","0.851211166551241"
"nein","2008","Rheinland-Pfalz,Saarland","weiblich","149","0.690065621908851","0.629503071844843","0.750628171972859"
"nein","2008","Baden-Wuerttemberg","maennlich","617","0.845818084570472","0.819657481454514","0.87197868768643"
"nein","2008","Baden-Wuerttemberg","weiblich","425","0.749737422387789","0.714725820701174","0.784749024074403"
"nein","2008","Bayern","maennlich","649","0.809302404031068","0.782298233460424","0.836306574601711"
"nein","2008","Bayern","weiblich","562","0.786843960552715","0.757766013974998","0.815921907130432"
"nein","2008","Saarland","maennlich","44","0.818741441784256","0.722068302712136","0.915414580856376"
"nein","2008","Saarland","weiblich","42","0.714999503016966","0.604404938551462","0.825594067482471"
"nein","2008","Berlin","maennlich","133","0.696141649590145","0.630572192788207","0.761711106392082"
"nein","2008","Berlin","weiblich","143","0.658929791042608","0.595264936021157","0.722594646064059"
"nein","2008","Brandenburg","maennlich","143","0.680492000920376","0.61383871777186","0.747145284068892"
"nein","2008","Brandenburg","weiblich","115","0.631468113970531","0.562140721381723","0.70079550655934"
"nein","2008","Mecklenburg-Vorpommern","maennlich","99","0.856981565196742","0.794858921979433","0.919104208414052"
"nein","2008","Mecklenburg-Vorpommern","weiblich","73","0.601443362092942","0.515268689944371","0.687618034241513"
"nein","2008","Sachsen","maennlich","339","0.845933895965597","0.810989468730275","0.88087832320092"
"nein","2008","Sachsen","weiblich","263","0.78564671583138","0.743137284198597","0.828156147464164"
"nein","2008","Sachsen-Anhalt","maennlich","191","0.811152300708332","0.759897903158274","0.862406698258391"
"nein","2008","Sachsen-Anhalt","weiblich","128","0.709598556562614","0.646685781784924","0.772511331340304"
"nein","2008","Thueringen","maennlich","170","0.815730163943879","0.763417450294207","0.86804287759355"
"nein","2008","Thueringen","weiblich","153","0.698327315089398","0.63668828469383","0.759966345484966"
"ja","2009","Schleswig-Holstein","maennlich","38","0.188816601515294","0.124218738687877","0.253414464342711"
"ja","2009","Schleswig-Holstein","weiblich","34","0.210828452519567","0.139887575935834","0.2817693291033"
"ja","2009","Hamburg","maennlich","","","",""
"ja","2009","Hamburg","weiblich","","","",""
"ja","2009","Niedersachsen","maennlich","118","0.257688775671535","0.219003284991408","0.296374266351662"
"ja","2009","Niedersachsen","weiblich","134","0.30645825949489","0.263233823030306","0.349682695959474"
"ja","2009","Bremen","maennlich","","","",""
"ja","2009","Bremen","weiblich","","","",""
"ja","2009","Nordrhein-Westfalen","maennlich","231","0.179840836450401","0.156946478338115","0.202735194562687"
"ja","2009","Nordrhein-Westfalen","weiblich","296","0.264239542217714","0.236717746969552","0.291761337465875"
"ja","2009","Hessen","maennlich","79","0.165722091312697","0.128483411278569","0.202960771346826"
"ja","2009","Hessen","weiblich","110","0.29874236775121","0.252104956149171","0.345379779353248"
"ja","2009","Rheinland-Pfalz,Saarland","maennlich","56","0.183338068185129","0.133546984357837","0.23312915201242"
"ja","2009","Rheinland-Pfalz,Saarland","weiblich","64","0.232815349922913","0.177221421758534","0.288409278087293"
"ja","2009","Baden-Wuerttemberg","maennlich","98","0.134937443276371","0.109067189709924","0.160807696842818"
"ja","2009","Baden-Wuerttemberg","weiblich","162","0.275331797267669","0.238885117404114","0.311778477131225"
"ja","2009","Bayern","maennlich","152","0.178589272610573","0.151658708477001","0.205519836744144"
"ja","2009","Bayern","weiblich","224","0.249352605564","0.218873476234275","0.279831734893725"
"ja","2009","Saarland","maennlich","","","",""
"ja","2009","Saarland","weiblich","","","",""
"ja","2009","Berlin","maennlich","54","0.291921896162222","0.225869844022176","0.357973948302268"
"ja","2009","Berlin","weiblich","65","0.301016202809318","0.239270228000024","0.362762177618611"
"ja","2009","Brandenburg","maennlich","40","0.266170665505283","0.204611443095603","0.327729887914963"
"ja","2009","Brandenburg","weiblich","70","0.328524747499521","0.263104143934082","0.393945351064959"
"ja","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2009","Mecklenburg-Vorpommern","weiblich","48","0.37773638380803","0.293082978703587","0.462389788912474"
"ja","2009","Sachsen","maennlich","78","0.186802189908067","0.148414711967605","0.22518966784853"
"ja","2009","Sachsen","weiblich","96","0.219337482854176","0.176886304468973","0.261788661239379"
"ja","2009","Sachsen-Anhalt","maennlich","31","0.189842855738222","0.136674073910774","0.24301163756567"
"ja","2009","Sachsen-Anhalt","weiblich","63","0.237158910330555","0.178210804407684","0.296107016253426"
"ja","2009","Thueringen","maennlich","38","0.216149515667348","0.161129259263989","0.271169772070706"
"ja","2009","Thueringen","weiblich","70","0.364649303648777","0.299236784792721","0.430061822504833"
"nein","2009","Schleswig-Holstein","maennlich","103","0.811183398484706","0.746585535657289","0.875781261312123"
"nein","2009","Schleswig-Holstein","weiblich","93","0.789171547480433","0.7182306708967","0.860112424064167"
"nein","2009","Hamburg","maennlich","65","0.85000230104889","0.770247822931002","0.929756779166779"
"nein","2009","Hamburg","weiblich","54","0.761123514601356","0.665259510487576","0.856987518715136"
"nein","2009","Niedersachsen","maennlich","373","0.742311224328465","0.703625733648338","0.780996715008592"
"nein","2009","Niedersachsen","weiblich","303","0.69354174050511","0.650317304040526","0.736766176969693"
"nein","2009","Bremen","maennlich","","","",""
"nein","2009","Bremen","weiblich","","","",""
"nein","2009","Nordrhein-Westfalen","maennlich","850","0.820159163549599","0.797264805437313","0.843053521661885"
"nein","2009","Nordrhein-Westfalen","weiblich","690","0.735760457782286","0.708238662534125","0.763282253030448"
"nein","2009","Hessen","maennlich","304","0.834277908687303","0.797039228653174","0.871516588721431"
"nein","2009","Hessen","weiblich","260","0.70125763224879","0.654620220646752","0.747895043850829"
"nein","2009","Rheinland-Pfalz,Saarland","maennlich","176","0.816661931814871","0.76687084798758","0.866453015642163"
"nein","2009","Rheinland-Pfalz,Saarland","weiblich","158","0.767184650077087","0.711590721912707","0.822778578241466"
"nein","2009","Baden-Wuerttemberg","maennlich","572","0.865062556723629","0.839192303157182","0.890932810290076"
"nein","2009","Baden-Wuerttemberg","weiblich","415","0.724668202732331","0.688221522868775","0.761114882595886"
"nein","2009","Bayern","maennlich","625","0.821410727389427","0.794480163255856","0.848341291522999"
"nein","2009","Bayern","weiblich","550","0.750647394436","0.720168265106275","0.781126523765725"
"nein","2009","Saarland","maennlich","41","0.80830832664563","0.705211753926132","0.911404899365129"
"nein","2009","Saarland","weiblich","39","0.766003880868059","0.65797449741709","0.874033264319028"
"nein","2009","Berlin","maennlich","128","0.708078103837778","0.642026051697732","0.774130155977824"
"nein","2009","Berlin","weiblich","147","0.698983797190682","0.637237822381389","0.760729771999976"
"nein","2009","Brandenburg","maennlich","158","0.733829334494717","0.672270112085037","0.795388556904397"
"nein","2009","Brandenburg","weiblich","128","0.671475252500479","0.606054648935041","0.736895856065918"
"nein","2009","Mecklenburg-Vorpommern","maennlich","105","0.901114764777522","0.848361260544551","0.953868269010493"
"nein","2009","Mecklenburg-Vorpommern","weiblich","78","0.62226361619197","0.537610211087526","0.706917021296413"
"nein","2009","Sachsen","maennlich","318","0.813197810091932","0.77481033215147","0.851585288032395"
"nein","2009","Sachsen","weiblich","269","0.780662517145824","0.738211338760621","0.823113695531027"
"nein","2009","Sachsen-Anhalt","maennlich","178","0.810157144261778","0.75698836243433","0.863325926089226"
"nein","2009","Sachsen-Anhalt","weiblich","137","0.762841089669445","0.703892983746574","0.821789195592316"
"nein","2009","Thueringen","maennlich","177","0.783850484332652","0.728830227929294","0.838870740736011"
"nein","2009","Thueringen","weiblich","138","0.635350696351223","0.569938177495167","0.700763215207279"
"ja","2010","Schleswig-Holstein","maennlich","48","0.185916930571081","0.133547965385912","0.23828589575625"
"ja","2010","Schleswig-Holstein","weiblich","51","0.248853596217216","0.185339174745347","0.312368017689086"
"ja","2010","Hamburg","maennlich","","","",""
"ja","2010","Hamburg","weiblich","","","",""
"ja","2010","Niedersachsen","maennlich","152","0.220744861020537","0.18890952548116","0.252580196559913"
"ja","2010","Niedersachsen","weiblich","186","0.316415228287041","0.279108616873582","0.3537218397005"
"ja","2010","Bremen","maennlich","","","",""
"ja","2010","Bremen","weiblich","","","",""
"ja","2010","Nordrhein-Westfalen","maennlich","297","0.204521979920662","0.184082662865567","0.224961296975758"
"ja","2010","Nordrhein-Westfalen","weiblich","374","0.289749677184409","0.264520418289332","0.314978936079486"
"ja","2010","Hessen","maennlich","102","0.177076196643328","0.144515698935013","0.209636694351644"
"ja","2010","Hessen","weiblich","139","0.308621540664013","0.266363166124755","0.35087991520327"
"ja","2010","Rheinland-Pfalz,Saarland","maennlich","81","0.212576755919407","0.1700771312235","0.255076380615314"
"ja","2010","Rheinland-Pfalz,Saarland","weiblich","84","0.240755273164661","0.19120524899689","0.290305297332433"
"ja","2010","Baden-Wuerttemberg","maennlich","152","0.156976961592385","0.133819998504816","0.180133924679953"
"ja","2010","Baden-Wuerttemberg","weiblich","218","0.252353263646489","0.221870560729573","0.282835966563404"
"ja","2010","Bayern","maennlich","194","0.185909317603091","0.162696688130897","0.209121947075285"
"ja","2010","Bayern","weiblich","268","0.236882776105502","0.21122705468756","0.262538497523443"
"ja","2010","Saarland","maennlich","","","",""
"ja","2010","Saarland","weiblich","","","",""
"ja","2010","Berlin","maennlich","63","0.33332758253048","0.272405317315284","0.394249847745675"
"ja","2010","Berlin","weiblich","79","0.288626785392659","0.233228209599473","0.344025361185845"
"ja","2010","Brandenburg","maennlich","50","0.27458160805361","0.217999497393398","0.331163718713821"
"ja","2010","Brandenburg","weiblich","75","0.364874601184089","0.304097339832428","0.42565186253575"
"ja","2010","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2010","Mecklenburg-Vorpommern","weiblich","52","0.303593651816126","0.233434581962364","0.373752721669888"
"ja","2010","Sachsen","maennlich","94","0.229850123009345","0.192328248978818","0.267371997039872"
"ja","2010","Sachsen","weiblich","105","0.228847673270989","0.18914157615347","0.268553770388509"
"ja","2010","Sachsen-Anhalt","maennlich","30","0.161515882410035","0.114464845651314","0.208566919168756"
"ja","2010","Sachsen-Anhalt","weiblich","61","0.219915637540671","0.168470153300029","0.271361121781313"
"ja","2010","Thueringen","maennlich","45","0.197812311495018","0.149851137064518","0.245773485925519"
"ja","2010","Thueringen","weiblich","80","0.381838297360923","0.322555453618723","0.441121141103122"
"nein","2010","Schleswig-Holstein","maennlich","164","0.814083069428919","0.76171410424375","0.866452034614088"
"nein","2010","Schleswig-Holstein","weiblich","127","0.751146403782784","0.687631982310914","0.814660825254653"
"nein","2010","Hamburg","maennlich","98","0.862981152007451","0.800133366143899","0.925828937871003"
"nein","2010","Hamburg","weiblich","76","0.710921998969748","0.621622506240182","0.800221491699315"
"nein","2010","Niedersachsen","maennlich","500","0.779255138979463","0.747419803440087","0.81109047451884"
"nein","2010","Niedersachsen","weiblich","411","0.683584771712959","0.6462781602995","0.720891383126418"
"nein","2010","Bremen","maennlich","","","",""
"nein","2010","Bremen","weiblich","31","0.586574941839908","0.442694426283031","0.730455457396786"
"nein","2010","Nordrhein-Westfalen","maennlich","1199","0.795478020079337","0.775038703024242","0.815917337134433"
"nein","2010","Nordrhein-Westfalen","weiblich","868","0.710250322815591","0.685021063920514","0.735479581710668"
"nein","2010","Hessen","maennlich","426","0.822923803356672","0.790363305648356","0.855484301064988"
"nein","2010","Hessen","weiblich","320","0.691378459335987","0.64912008479673","0.733636833875245"
"nein","2010","Rheinland-Pfalz,Saarland","maennlich","275","0.787423244080593","0.744923619384686","0.8299228687765"
"nein","2010","Rheinland-Pfalz,Saarland","weiblich","202","0.759244726835339","0.709694702667567","0.80879475100311"
"nein","2010","Baden-Wuerttemberg","maennlich","796","0.843023038407615","0.819866075320047","0.866180001495184"
"nein","2010","Baden-Wuerttemberg","weiblich","562","0.747646736353511","0.717164033436596","0.778129439270427"
"nein","2010","Bayern","maennlich","885","0.814090682396909","0.790878052924715","0.837303311869103"
"nein","2010","Bayern","weiblich","787","0.763117223894498","0.737461502476557","0.78877294531244"
"nein","2010","Saarland","maennlich","40","0.837589775100406","0.739217304550197","0.935962245650614"
"nein","2010","Saarland","weiblich","44","0.756299598131973","0.651119599333421","0.861479596930524"
"nein","2010","Berlin","maennlich","167","0.66667241746952","0.605750152254325","0.727594682684716"
"nein","2010","Berlin","weiblich","178","0.711373214607341","0.655974638814155","0.766771790400527"
