year,age_gr,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,3rd Quintile,Full Time,0.60083,753,1392,0.57509,0.62656
2016,30-45 y.,3rd Quintile,Part Time,0.31728,530,1392,0.29282,0.34174
2016,30-45 y.,3rd Quintile,Not Working,0.08189,109,1392,0.06748,0.09630
2016,30-45 y.,4th Quintile,Full Time,0.64233,789,1354,0.61679,0.66787
2016,30-45 y.,4th Quintile,Part Time,0.28825,471,1354,0.26411,0.31238
2016,30-45 y.,4th Quintile,Not Working,0.06943,94,1354,0.05588,0.08297
2016,30-45 y.,5th Quintile,Full Time,0.77882,759,1117,0.75447,0.80317
2016,30-45 y.,5th Quintile,Part Time,0.18954,302,1117,0.16655,0.21254
2016,30-45 y.,5th Quintile,Not Working,0.03164,56,1117,0.02137,0.04191
2016,46-65 y.,1st Quintile,Full Time,0.16093,247,1417,0.14179,0.18007
2016,46-65 y.,1st Quintile,Part Time,0.34423,524,1417,0.31948,0.36898
2016,46-65 y.,1st Quintile,Not Working,0.49484,646,1417,0.46880,0.52088
2016,46-65 y.,2nd Quintile,Full Time,0.41326,666,1487,0.38822,0.43830
2016,46-65 y.,2nd Quintile,Part Time,0.31127,499,1487,0.28773,0.33481
2016,46-65 y.,2nd Quintile,Not Working,0.27547,322,1487,0.25275,0.29818
2016,46-65 y.,3rd Quintile,Full Time,0.54715,814,1534,0.52223,0.57207
2016,46-65 y.,3rd Quintile,Part Time,0.29786,489,1534,0.27496,0.32075
2016,46-65 y.,3rd Quintile,Not Working,0.15500,231,1534,0.13688,0.17311
2016,46-65 y.,4th Quintile,Full Time,0.64448,1124,1834,0.62257,0.66640
2016,46-65 y.,4th Quintile,Part Time,0.26805,535,1834,0.24777,0.28833
2016,46-65 y.,4th Quintile,Not Working,0.08747,175,1834,0.07453,0.10040
2016,46-65 y.,5th Quintile,Full Time,0.68287,1511,2337,0.66400,0.70174
2016,46-65 y.,5th Quintile,Part Time,0.23716,622,2337,0.21991,0.25441
2016,46-65 y.,5th Quintile,Not Working,0.07997,204,2337,0.06897,0.09097
2016,66 and older,1st Quintile,Part Time,0.05793,37,689,0.04047,0.07539
2016,66 and older,1st Quintile,Not Working,0.94115,652,689,0.92356,0.95873
2016,66 and older,2nd Quintile,Part Time,0.07227,86,1202,0.05763,0.08692
2016,66 and older,2nd Quintile,Not Working,0.92397,1116,1202,0.90898,0.93896
2016,66 and older,3rd Quintile,Part Time,0.07629,81,1025,0.06003,0.09255
2016,66 and older,3rd Quintile,Not Working,0.91719,944,1025,0.90031,0.93407
2016,66 and older,4th Quintile,Part Time,0.10814,96,818,0.08685,0.12944
2016,66 and older,4th Quintile,Not Working,0.87966,722,818,0.85735,0.90197
2016,66 and older,5th Quintile,Full Time,0.06645,60,954,0.05064,0.08226
2016,66 and older,5th Quintile,Part Time,0.10992,115,954,0.09006,0.12978
2016,66 and older,5th Quintile,Not Working,0.82363,779,954,0.79943,0.84783
2017,17-29 y.,1st Quintile,Full Time,0.15763,238,1947,0.14144,0.17382
2017,17-29 y.,1st Quintile,Part Time,0.35975,459,1947,0.33843,0.38108
2017,17-29 y.,1st Quintile,Not Working,0.48262,1250,1947,0.46042,0.50482
2017,17-29 y.,2nd Quintile,Full Time,0.34758,265,944,0.31719,0.37798
2017,17-29 y.,2nd Quintile,Part Time,0.33998,291,944,0.30974,0.37021
2017,17-29 y.,2nd Quintile,Not Working,0.31244,388,944,0.28286,0.34202
2017,17-29 y.,3rd Quintile,Full Time,0.47120,308,761,0.43571,0.50669
2017,17-29 y.,3rd Quintile,Part Time,0.22747,192,761,0.19767,0.25728
2017,17-29 y.,3rd Quintile,Not Working,0.30132,261,761,0.26870,0.33395
2017,17-29 y.,4th Quintile,Full Time,0.49620,292,651,0.45776,0.53464
2017,17-29 y.,4th Quintile,Part Time,0.23666,160,651,0.20398,0.26933
2017,17-29 y.,4th Quintile,Not Working,0.26714,199,651,0.23313,0.30116
2017,17-29 y.,5th Quintile,Full Time,0.49569,169,455,0.44970,0.54169
2017,17-29 y.,5th Quintile,Part Time,0.25458,124,455,0.21451,0.29466
2017,17-29 y.,5th Quintile,Not Working,0.24972,162,455,0.20990,0.28954
2017,30-45 y.,1st Quintile,Full Time,0.26380,377,2262,0.24563,0.28196
2017,30-45 y.,1st Quintile,Part Time,0.35149,601,2262,0.33181,0.37117
2017,30-45 y.,1st Quintile,Not Working,0.38471,1284,2262,0.36466,0.40477
2017,30-45 y.,2nd Quintile,Full Time,0.51307,692,1547,0.48816,0.53799
2017,30-45 y.,2nd Quintile,Part Time,0.36319,621,1547,0.33922,0.38717
2017,30-45 y.,2nd Quintile,Not Working,0.12373,234,1547,0.10732,0.14015
2017,30-45 y.,3rd Quintile,Full Time,0.61720,689,1247,0.59021,0.64419
2017,30-45 y.,3rd Quintile,Part Time,0.32820,467,1247,0.30212,0.35427
2017,30-45 y.,3rd Quintile,Not Working,0.05460,91,1247,0.04199,0.06722
2017,30-45 y.,4th Quintile,Full Time,0.68565,703,1147,0.65877,0.71253
2017,30-45 y.,4th Quintile,Part Time,0.27367,369,1147,0.24785,0.29948
2017,30-45 y.,4th Quintile,Not Working,0.04068,75,1147,0.02924,0.05212
2017,30-45 y.,5th Quintile,Full Time,0.76576,670,992,0.73939,0.79213
2017,30-45 y.,5th Quintile,Part Time,0.19272,276,992,0.16816,0.21728
2017,30-45 y.,5th Quintile,Not Working,0.04152,46,992,0.02910,0.05394
2017,46-65 y.,1st Quintile,Full Time,0.17381,269,1554,0.15496,0.19266
2017,46-65 y.,1st Quintile,Part Time,0.33167,479,1554,0.30826,0.35509
2017,46-65 y.,1st Quintile,Not Working,0.49452,806,1554,0.46965,0.51938
2017,46-65 y.,2nd Quintile,Full Time,0.40683,629,1430,0.38136,0.43230
2017,46-65 y.,2nd Quintile,Part Time,0.34868,507,1430,0.32397,0.37339
2017,46-65 y.,2nd Quintile,Not Working,0.24449,294,1430,0.22220,0.26677
2017,46-65 y.,3rd Quintile,Full Time,0.54022,792,1482,0.51484,0.56560
2017,46-65 y.,3rd Quintile,Part Time,0.30947,492,1482,0.28593,0.33302
2017,46-65 y.,3rd Quintile,Not Working,0.15031,198,1482,0.13211,0.16851
2017,46-65 y.,4th Quintile,Full Time,0.63626,1082,1776,0.61388,0.65865
2017,46-65 y.,4th Quintile,Part Time,0.27859,530,1776,0.25773,0.29944
2017,46-65 y.,4th Quintile,Not Working,0.08515,164,1776,0.07216,0.09813
2017,46-65 y.,5th Quintile,Full Time,0.68555,1473,2239,0.66631,0.70479
2017,46-65 y.,5th Quintile,Part Time,0.24181,594,2239,0.22407,0.25955
2017,46-65 y.,5th Quintile,Not Working,0.07264,172,2239,0.06188,0.08339
2017,66 and older,1st Quintile,Part Time,0.07379,50,687,0.05422,0.09335
2017,66 and older,1st Quintile,Not Working,0.92591,637,687,0.90631,0.94551
2017,66 and older,2nd Quintile,Part Time,0.08390,97,1156,0.06791,0.09989
2017,66 and older,2nd Quintile,Not Working,0.90958,1059,1156,0.89304,0.92612
2017,66 and older,3rd Quintile,Part Time,0.06583,78,1022,0.05062,0.08104
2017,66 and older,3rd Quintile,Not Working,0.92886,944,1022,0.91310,0.94463
2017,66 and older,4th Quintile,Part Time,0.10062,95,810,0.07989,0.12135
2017,66 and older,4th Quintile,Not Working,0.88099,715,810,0.85868,0.90330
2017,66 and older,5th Quintile,Full Time,0.04737,43,909,0.03355,0.06118
2017,66 and older,5th Quintile,Part Time,0.12602,124,909,0.10443,0.14760
2017,66 and older,5th Quintile,Not Working,0.82662,742,909,0.80199,0.85124
2018,17-29 y.,1st Quintile,Full Time,0.17684,275,2326,0.16134,0.19235
2018,17-29 y.,1st Quintile,Part Time,0.40997,602,2326,0.38998,0.42996
2018,17-29 y.,1st Quintile,Not Working,0.41318,1449,2326,0.39317,0.43320
2018,17-29 y.,2nd Quintile,Full Time,0.34708,340,1123,0.31922,0.37493
2018,17-29 y.,2nd Quintile,Part Time,0.34770,341,1123,0.31983,0.37557
2018,17-29 y.,2nd Quintile,Not Working,0.30522,442,1123,0.27828,0.33217
2018,17-29 y.,3rd Quintile,Full Time,0.44389,340,850,0.41047,0.47731
2018,17-29 y.,3rd Quintile,Part Time,0.28666,234,850,0.25625,0.31708
2018,17-29 y.,3rd Quintile,Not Working,0.26944,276,850,0.23960,0.29929
2018,17-29 y.,4th Quintile,Full Time,0.51137,306,678,0.47372,0.54903
2018,17-29 y.,4th Quintile,Part Time,0.24474,173,678,0.21236,0.27713
2018,17-29 y.,4th Quintile,Not Working,0.24389,199,678,0.21154,0.27623
2018,17-29 y.,5th Quintile,Full Time,0.47308,216,536,0.43077,0.51539
2018,17-29 y.,5th Quintile,Part Time,0.30772,150,536,0.26861,0.34683
2018,17-29 y.,5th Quintile,Not Working,0.21920,170,536,0.18414,0.25426
2018,30-45 y.,1st Quintile,Full Time,0.25262,364,2532,0.23569,0.26955
2018,30-45 y.,1st Quintile,Part Time,0.39187,659,2532,0.37285,0.41089
2018,30-45 y.,1st Quintile,Not Working,0.35551,1509,2532,0.33686,0.37415
2018,30-45 y.,2nd Quintile,Full Time,0.51352,695,1601,0.48903,0.53801
2018,30-45 y.,2nd Quintile,Part Time,0.38267,630,1601,0.35885,0.40649
2018,30-45 y.,2nd Quintile,Not Working,0.10381,276,1601,0.08886,0.11875
2018,30-45 y.,3rd Quintile,Full Time,0.61521,721,1339,0.58913,0.64128
2018,30-45 y.,3rd Quintile,Part Time,0.32702,483,1339,0.30189,0.35216
2018,30-45 y.,3rd Quintile,Not Working,0.05777,135,1339,0.04527,0.07027
2018,30-45 y.,4th Quintile,Full Time,0.68259,728,1210,0.65636,0.70883
2018,30-45 y.,4th Quintile,Part Time,0.27118,415,1210,0.24612,0.29624
2018,30-45 y.,4th Quintile,Not Working,0.04623,67,1210,0.03439,0.05806
2018,30-45 y.,5th Quintile,Full Time,0.77694,755,1078,0.75208,0.80180
2018,30-45 y.,5th Quintile,Part Time,0.19224,280,1078,0.16871,0.21578
2018,30-45 y.,5th Quintile,Not Working,0.03082,43,1078,0.02049,0.04114
2018,46-65 y.,1st Quintile,Full Time,0.15467,287,1814,0.13803,0.17132
2018,46-65 y.,1st Quintile,Part Time,0.35391,556,1814,0.33190,0.37592
2018,46-65 y.,1st Quintile,Not Working,0.49142,971,1814,0.46841,0.51443
2018,46-65 y.,2nd Quintile,Full Time,0.43875,724,1670,0.41494,0.46255
2018,46-65 y.,2nd Quintile,Part Time,0.34053,598,1670,0.31780,0.36327
2018,46-65 y.,2nd Quintile,Not Working,0.22072,348,1670,0.20082,0.24062
2018,46-65 y.,3rd Quintile,Full Time,0.59546,938,1685,0.57202,0.61890
2018,46-65 y.,3rd Quintile,Part Time,0.27490,540,1685,0.25358,0.29623
2018,46-65 y.,3rd Quintile,Not Working,0.12964,207,1685,0.11360,0.14568
2018,46-65 y.,4th Quintile,Full Time,0.61319,1162,1962,0.59164,0.63475
2018,46-65 y.,4th Quintile,Part Time,0.30183,629,1962,0.28152,0.32215
2018,46-65 y.,4th Quintile,Not Working,0.08497,171,1962,0.07263,0.09731
2018,46-65 y.,5th Quintile,Full Time,0.69988,1713,2573,0.68217,0.71760
2018,46-65 y.,5th Quintile,Part Time,0.23839,679,2573,0.22192,0.25486
2018,46-65 y.,5th Quintile,Not Working,0.06173,181,2573,0.05243,0.07103
2018,66 and older,1st Quintile,Part Time,0.08341,54,707,0.06301,0.10380
2018,66 and older,1st Quintile,Not Working,0.91239,653,707,0.89153,0.93324
2018,66 and older,2nd Quintile,Part Time,0.06134,88,1185,0.04767,0.07501
2018,66 and older,2nd Quintile,Not Working,0.93665,1097,1185,0.92277,0.95052
2018,66 and older,3rd Quintile,Part Time,0.08251,99,1018,0.06560,0.09942
2018,66 and older,3rd Quintile,Not Working,0.90587,919,1018,0.88792,0.92381
2018,66 and older,4th Quintile,Part Time,0.13417,111,831,0.11098,0.15736
2018,66 and older,4th Quintile,Not Working,0.83859,720,831,0.81357,0.86362
2018,66 and older,5th Quintile,Full Time,0.04752,49,970,0.03412,0.06092
2018,66 and older,5th Quintile,Part Time,0.18148,156,970,0.15721,0.20574
2018,66 and older,5th Quintile,Not Working,0.77101,765,970,0.74455,0.79746
2019,17-29 y.,1st Quintile,Full Time,0.18457,295,2167,0.16824,0.20091
2019,17-29 y.,1st Quintile,Part Time,0.38939,544,2167,0.36886,0.40993
2019,17-29 y.,1st Quintile,Not Working,0.42603,1328,2167,0.40521,0.44686
2019,17-29 y.,2nd Quintile,Full Time,0.36525,327,1032,0.33586,0.39464
2019,17-29 y.,2nd Quintile,Part Time,0.32975,318,1032,0.30105,0.35845
2019,17-29 y.,2nd Quintile,Not Working,0.30500,387,1032,0.27690,0.33310
2019,17-29 y.,3rd Quintile,Full Time,0.45079,320,798,0.41625,0.48534
2019,17-29 y.,3rd Quintile,Part Time,0.31007,238,798,0.27796,0.34218
2019,17-29 y.,3rd Quintile,Not Working,0.23914,240,798,0.20953,0.26876
2019,17-29 y.,4th Quintile,Full Time,0.47699,276,632,0.43802,0.51596
2019,17-29 y.,4th Quintile,Part Time,0.26158,162,632,0.22729,0.29587
2019,17-29 y.,4th Quintile,Not Working,0.26143,194,632,0.22715,0.29572
2019,17-29 y.,5th Quintile,Full Time,0.51713,178,485,0.47261,0.56165
2019,17-29 y.,5th Quintile,Part Time,0.22306,128,485,0.18597,0.26015
2019,17-29 y.,5th Quintile,Not Working,0.25981,179,485,0.22074,0.29888
2019,30-45 y.,1st Quintile,Full Time,0.27347,430,2596,0.25632,0.29062
2019,30-45 y.,1st Quintile,Part Time,0.37899,695,2596,0.36033,0.39766
2019,30-45 y.,1st Quintile,Not Working,0.34754,1471,2596,0.32922,0.36586
2019,30-45 y.,2nd Quintile,Full Time,0.52011,592,1320,0.49315,0.54707
2019,30-45 y.,2nd Quintile,Part Time,0.39823,545,1320,0.37182,0.42465
2019,30-45 y.,2nd Quintile,Not Working,0.08166,183,1320,0.06688,0.09643
2019,30-45 y.,3rd Quintile,Full Time,0.62430,684,1239,0.59732,0.65128
2019,30-45 y.,3rd Quintile,Part Time,0.30291,459,1239,0.27732,0.32851
2019,30-45 y.,3rd Quintile,Not Working,0.07279,96,1239,0.05832,0.08726
2019,30-45 y.,4th Quintile,Full Time,0.68775,650,1039,0.65955,0.71594
2019,30-45 y.,4th Quintile,Part Time,0.23813,317,1039,0.21222,0.26404
2019,30-45 y.,4th Quintile,Not Working,0.07412,72,1039,0.05819,0.09006
2019,30-45 y.,5th Quintile,Full Time,0.74506,645,933,0.71708,0.77305
2019,30-45 y.,5th Quintile,Part Time,0.22941,256,933,0.20241,0.25640
2019,30-45 y.,5th Quintile,Not Working,0.02553,32,933,0.01540,0.03566
2019,46-65 y.,1st Quintile,Full Time,0.16605,281,1807,0.14889,0.18321
2019,46-65 y.,1st Quintile,Part Time,0.32079,489,1807,0.29926,0.34232
2019,46-65 y.,1st Quintile,Not Working,0.51316,1037,1807,0.49011,0.53621
2019,46-65 y.,2nd Quintile,Full Time,0.41991,629,1494,0.39488,0.44495
2019,46-65 y.,2nd Quintile,Part Time,0.33284,539,1494,0.30893,0.35674
2019,46-65 y.,2nd Quintile,Not Working,0.24725,326,1494,0.22537,0.26914
2019,46-65 y.,3rd Quintile,Full Time,0.55537,865,1618,0.53115,0.57959
2019,46-65 y.,3rd Quintile,Part Time,0.28679,518,1618,0.26474,0.30883
2019,46-65 y.,3rd Quintile,Not Working,0.15784,235,1618,0.14007,0.17561
2019,46-65 y.,4th Quintile,Full Time,0.61146,1068,1832,0.58914,0.63379
2019,46-65 y.,4th Quintile,Part Time,0.28298,580,1832,0.26235,0.30361
2019,46-65 y.,4th Quintile,Not Working,0.10556,184,1832,0.09148,0.11963
2019,46-65 y.,5th Quintile,Full Time,0.68103,1624,2479,0.66268,0.69938
2019,46-65 y.,5th Quintile,Part Time,0.23500,657,2479,0.21830,0.25169
2019,46-65 y.,5th Quintile,Not Working,0.08397,198,2479,0.07305,0.09489
2019,66 and older,1st Quintile,Part Time,0.09578,65,756,0.07478,0.11677
2019,66 and older,1st Quintile,Not Working,0.90201,691,756,0.88080,0.92321
2019,66 and older,2nd Quintile,Part Time,0.07411,86,1197,0.05926,0.08895
2019,66 and older,2nd Quintile,Not Working,0.91821,1111,1197,0.90268,0.93374
2019,66 and older,3rd Quintile,Part Time,0.07788,82,951,0.06084,0.09492
2019,66 and older,3rd Quintile,Not Working,0.91587,869,951,0.89822,0.93352
2019,66 and older,4th Quintile,Part Time,0.12845,118,821,0.10555,0.15135
2019,66 and older,4th Quintile,Not Working,0.84434,703,821,0.81952,0.86915
2019,66 and older,5th Quintile,Full Time,0.04457,50,946,0.03141,0.05772
2019,66 and older,5th Quintile,Part Time,0.15327,145,946,0.13030,0.17624
2019,66 and older,5th Quintile,Not Working,0.80216,751,946,0.77676,0.82756
2020,17-29 y.,1st Quintile,Full Time,0.20786,328,1913,0.18967,0.22605
2020,17-29 y.,1st Quintile,Part Time,0.39097,586,1913,0.36909,0.41284
2020,17-29 y.,1st Quintile,Not Working,0.40117,999,1913,0.37920,0.42314
2020,17-29 y.,2nd Quintile,Full Time,0.34440,293,919,0.31366,0.37513
2020,17-29 y.,2nd Quintile,Part Time,0.28968,272,919,0.26034,0.31902
2020,17-29 y.,2nd Quintile,Not Working,0.36592,354,919,0.33476,0.39709
2020,17-29 y.,3rd Quintile,Full Time,0.45646,316,756,0.42092,0.49199
2020,17-29 y.,3rd Quintile,Part Time,0.26223,211,756,0.23086,0.29361
2020,17-29 y.,3rd Quintile,Not Working,0.28131,229,756,0.24924,0.31339
2020,17-29 y.,4th Quintile,Full Time,0.54940,303,676,0.51186,0.58694
2020,17-29 y.,4th Quintile,Part Time,0.28648,190,676,0.25237,0.32059
2020,17-29 y.,4th Quintile,Not Working,0.16412,183,676,0.13618,0.19206
2020,17-29 y.,5th Quintile,Full Time,0.47382,187,560,0.43243,0.51522
2020,17-29 y.,5th Quintile,Part Time,0.27770,151,560,0.24058,0.31483
2020,17-29 y.,5th Quintile,Not Working,0.24847,222,560,0.21265,0.28430
2020,30-45 y.,1st Quintile,Full Time,0.24652,467,2359,0.22913,0.26392
2020,30-45 y.,1st Quintile,Part Time,0.40606,712,2359,0.38624,0.42588
2020,30-45 y.,1st Quintile,Not Working,0.34742,1180,2359,0.32820,0.36664
2020,30-45 y.,2nd Quintile,Full Time,0.49420,587,1244,0.46640,0.52199
2020,30-45 y.,2nd Quintile,Part Time,0.39019,478,1244,0.36307,0.41730
2020,30-45 y.,2nd Quintile,Not Working,0.11562,179,1244,0.09784,0.13339
2020,30-45 y.,3rd Quintile,Full Time,0.56291,615,1123,0.53389,0.59194
2020,30-45 y.,3rd Quintile,Part Time,0.35954,420,1123,0.33146,0.38762
2020,30-45 y.,3rd Quintile,Not Working,0.07755,88,1123,0.06190,0.09320
2020,30-45 y.,4th Quintile,Full Time,0.65565,661,1063,0.62707,0.68423
2020,30-45 y.,4th Quintile,Part Time,0.29810,340,1063,0.27059,0.32561
2020,30-45 y.,4th Quintile,Not Working,0.04625,62,1063,0.03362,0.05889
2020,30-45 y.,5th Quintile,Full Time,0.76376,804,1142,0.73911,0.78841
2020,30-45 y.,5th Quintile,Part Time,0.20286,287,1142,0.17953,0.22619
2020,30-45 y.,5th Quintile,Not Working,0.03338,51,1142,0.02296,0.04380
2020,46-65 y.,1st Quintile,Full Time,0.16989,300,1779,0.15243,0.18734
2020,46-65 y.,1st Quintile,Part Time,0.30000,483,1779,0.27870,0.32130
2020,46-65 y.,1st Quintile,Not Working,0.53011,996,1779,0.50691,0.55331
2020,46-65 y.,2nd Quintile,Full Time,0.42329,632,1497,0.39825,0.44833
2020,46-65 y.,2nd Quintile,Part Time,0.33777,540,1497,0.31381,0.36174
2020,46-65 y.,2nd Quintile,Not Working,0.23894,325,1497,0.21733,0.26055
2020,46-65 y.,3rd Quintile,Full Time,0.57193,862,1599,0.54767,0.59619
2020,46-65 y.,3rd Quintile,Part Time,0.27665,501,1599,0.25472,0.29858
2020,46-65 y.,3rd Quintile,Not Working,0.15142,236,1599,0.13384,0.16900
2020,46-65 y.,4th Quintile,Full Time,0.61749,1184,1968,0.59601,0.63896
2020,46-65 y.,4th Quintile,Part Time,0.28093,603,1968,0.26107,0.30079
2020,46-65 y.,4th Quintile,Not Working,0.10158,181,1968,0.08823,0.11493
2020,46-65 y.,5th Quintile,Full Time,0.69686,2188,3219,0.68098,0.71274
2020,46-65 y.,5th Quintile,Part Time,0.22728,810,3219,0.21280,0.24176
2020,46-65 y.,5th Quintile,Not Working,0.07586,221,3219,0.06671,0.08501
2020,66 and older,1st Quintile,Part Time,0.09782,64,790,0.07709,0.11855
2020,66 and older,1st Quintile,Not Working,0.89495,726,790,0.87355,0.91634
2020,66 and older,2nd Quintile,Part Time,0.06509,92,1155,0.05086,0.07933
2020,66 and older,2nd Quintile,Not Working,0.92940,1063,1155,0.91462,0.94418
2020,66 and older,3rd Quintile,Part Time,0.07963,89,969,0.06257,0.09668
2020,66 and older,3rd Quintile,Not Working,0.90490,880,969,0.88642,0.92338
2020,66 and older,4th Quintile,Part Time,0.10679,118,770,0.08496,0.12862
2020,66 and older,4th Quintile,Not Working,0.88235,652,770,0.85958,0.90512
2020,66 and older,5th Quintile,Full Time,0.05743,116,1166,0.04407,0.07079
2020,66 and older,5th Quintile,Part Time,0.15952,212,1166,0.13850,0.18055
2020,66 and older,5th Quintile,Not Working,0.78305,838,1166,0.75938,0.80672
2021,17-29 y.,1st Quintile,Full Time,0.12313,191,1339,0.10553,0.14074
2021,17-29 y.,1st Quintile,Part Time,0.37700,358,1339,0.35103,0.40297
2021,17-29 y.,1st Quintile,Not Working,0.49987,790,1339,0.47307,0.52666
2021,17-29 y.,2nd Quintile,Full Time,0.30257,196,706,0.26866,0.33648
2021,17-29 y.,2nd Quintile,Part Time,0.30437,191,706,0.27040,0.33833
2021,17-29 y.,2nd Quintile,Not Working,0.39306,319,706,0.35700,0.42911
2021,17-29 y.,3rd Quintile,Full Time,0.41371,187,530,0.37174,0.45568
2021,17-29 y.,3rd Quintile,Part Time,0.26831,139,530,0.23055,0.30607
2021,17-29 y.,3rd Quintile,Not Working,0.31798,204,530,0.27830,0.35767
2021,17-29 y.,4th Quintile,Full Time,0.45501,194,505,0.41154,0.49849
2021,17-29 y.,4th Quintile,Part Time,0.25818,132,505,0.21997,0.29639
2021,17-29 y.,4th Quintile,Not Working,0.28681,179,505,0.24732,0.32629
2021,17-29 y.,5th Quintile,Full Time,0.48463,117,361,0.43300,0.53625
2021,17-29 y.,5th Quintile,Part Time,0.20855,88,361,0.16658,0.25052
2021,17-29 y.,5th Quintile,Not Working,0.30682,156,361,0.25918,0.35446
2021,30-45 y.,1st Quintile,Full Time,0.27395,327,1648,0.25241,0.29549
2021,30-45 y.,1st Quintile,Part Time,0.33654,457,1648,0.31372,0.35936
2021,30-45 y.,1st Quintile,Not Working,0.38951,864,1648,0.36596,0.41306
2021,30-45 y.,2nd Quintile,Full Time,0.44842,441,1029,0.41802,0.47882
2021,30-45 y.,2nd Quintile,Part Time,0.37886,373,1029,0.34920,0.40851
2021,30-45 y.,2nd Quintile,Not Working,0.17272,215,1029,0.14961,0.19583
2021,30-45 y.,3rd Quintile,Full Time,0.56062,450,841,0.52706,0.59419
2021,30-45 y.,3rd Quintile,Part Time,0.32091,294,841,0.28934,0.35248
2021,30-45 y.,3rd Quintile,Not Working,0.11847,97,841,0.09662,0.14032
2021,30-45 y.,4th Quintile,Full Time,0.61551,484,799,0.58176,0.64927
2021,30-45 y.,4th Quintile,Part Time,0.29388,253,799,0.26228,0.32549
2021,30-45 y.,4th Quintile,Not Working,0.09060,62,799,0.07069,0.11052
2021,30-45 y.,5th Quintile,Full Time,0.71619,556,816,0.68524,0.74715
2021,30-45 y.,5th Quintile,Part Time,0.20929,201,816,0.18136,0.23722
2021,30-45 y.,5th Quintile,Not Working,0.07451,59,816,0.05648,0.09254
2021,46-65 y.,1st Quintile,Full Time,0.14542,198,1250,0.12587,0.16497
2021,46-65 y.,1st Quintile,Part Time,0.28389,334,1250,0.25889,0.30890
2021,46-65 y.,1st Quintile,Not Working,0.57068,718,1250,0.54323,0.59813
2021,46-65 y.,2nd Quintile,Full Time,0.41067,442,1134,0.38202,0.43931
2021,46-65 y.,2nd Quintile,Part Time,0.32844,404,1134,0.30109,0.35579
2021,46-65 y.,2nd Quintile,Not Working,0.26089,288,1134,0.23532,0.28646
2021,46-65 y.,3rd Quintile,Full Time,0.47668,543,1115,0.44735,0.50601
2021,46-65 y.,3rd Quintile,Part Time,0.33871,402,1115,0.31091,0.36650
2021,46-65 y.,3rd Quintile,Not Working,0.18461,170,1115,0.16183,0.20740
2021,46-65 y.,4th Quintile,Full Time,0.60682,806,1377,0.58101,0.63263
2021,46-65 y.,4th Quintile,Part Time,0.24871,399,1377,0.22587,0.27155
2021,46-65 y.,4th Quintile,Not Working,0.14447,172,1377,0.12589,0.16304
2021,46-65 y.,5th Quintile,Full Time,0.66779,1469,2326,0.64864,0.68693
2021,46-65 y.,5th Quintile,Part Time,0.20806,589,2326,0.19156,0.22456
2021,46-65 y.,5th Quintile,Not Working,0.12416,268,2326,0.11075,0.13756
2021,66 and older,1st Quintile,Part Time,0.06441,33,630,0.04522,0.08359
2021,66 and older,1st Quintile,Not Working,0.93529,597,630,0.91607,0.95452
2021,66 and older,2nd Quintile,Part Time,0.06560,52,818,0.04863,0.08258
2021,66 and older,2nd Quintile,Not Working,0.92537,766,818,0.90734,0.94339
2021,66 and older,3rd Quintile,Part Time,0.06288,41,625,0.04383,0.08192
2021,66 and older,3rd Quintile,Not Working,0.92535,584,625,0.90473,0.94597
2021,66 and older,4th Quintile,Part Time,0.07300,47,619,0.05249,0.09351
2021,66 and older,4th Quintile,Not Working,0.92058,572,619,0.89926,0.94190
2021,66 and older,5th Quintile,Full Time,0.06448,85,858,0.04804,0.08092
2021,66 and older,5th Quintile,Part Time,0.13150,105,858,0.10887,0.15412
2021,66 and older,5th Quintile,Not Working,0.80402,668,858,0.77745,0.83060
