"pgstib","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"NE: arbeitslos gemeldet","1992","(noch) kein Abschluss","68","0.0563060069920471","0.0410846596267925","0.0715273543573016"
"NE: arbeitslos gemeldet","1992","Hauptschulabschluss","404","0.0489943572003135","0.0437788118840352","0.0542099025165917"
"NE: arbeitslos gemeldet","1992","Realschulabschluss","231","0.0596464313855307","0.0513256115633049","0.0679672512077566"
"NE: arbeitslos gemeldet","1992","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1992","AkademikerInnen","113","0.0477023678272647","0.0374370063840685","0.0579677292704609"
"NE: Rentner/Rentnerin","1992","(noch) kein Abschluss","86","0.10994837024813","0.0892916135248323","0.130605126971428"
"NE: Rentner/Rentnerin","1992","Hauptschulabschluss","1686","0.346559479189414","0.335061353110095","0.358057605268734"
"NE: Rentner/Rentnerin","1992","Realschulabschluss","261","0.15341353700219","0.140751726831251","0.16607534717313"
"NE: Rentner/Rentnerin","1992","(Fach-)Abitur","58","0.102514630978114","0.0827198164321968","0.122309445524032"
"NE: Rentner/Rentnerin","1992","AkademikerInnen","197","0.147412769970569","0.130337998883596","0.164487541057541"
"NE: Wehr- und Zivildienst","1992","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1992","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1992","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1992","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1992","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","Hauptschulabschluss","157","0.0176019870595678","0.0144246760282763","0.0207792980908593"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","Realschulabschluss","221","0.0556302427811523","0.0475772963557048","0.0636831892065998"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","(Fach-)Abitur","47","0.0558856928182447","0.0408954926757419","0.0708758929607475"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1992","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1992","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1992","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1992","(Fach-)Abitur","","","",""
"Volontäre, Praktikanten","1992","AkademikerInnen","","","",""
"Aspiranten (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"Aspiranten (1990 Ost)","1992","Hauptschulabschluss","","","",""
"Aspiranten (1990 Ost)","1992","Realschulabschluss","","","",""
"Aspiranten (1990 Ost)","1992","(Fach-)Abitur","","","",""
"Aspiranten (1990 Ost)","1992","AkademikerInnen","","","",""
"ungelernter Arbeiter","1992","(noch) kein Abschluss","96","0.0848866133633514","0.0664824027456962","0.103290823981007"
"ungelernter Arbeiter","1992","Hauptschulabschluss","308","0.0306785466894049","0.0265119021903276","0.0348451911884823"
"ungelernter Arbeiter","1992","Realschulabschluss","32","0.00922204407575906","0.00586366232525195","0.0125804258262662"
"ungelernter Arbeiter","1992","(Fach-)Abitur","","","",""
"ungelernter Arbeiter","1992","AkademikerInnen","","","",""
"angelernter Arbeiter","1992","(noch) kein Abschluss","172","0.140487757971541","0.117541841357045","0.163433674586037"
"angelernter Arbeiter","1992","Hauptschulabschluss","782","0.0825564876852581","0.0759068127580628","0.0892061626124533"
"angelernter Arbeiter","1992","Realschulabschluss","117","0.0253965342593972","0.0198690247311321","0.0309240437876623"
"angelernter Arbeiter","1992","(Fach-)Abitur","41","0.0255344002066901","0.0152402403300037","0.0358285600833764"
"angelernter Arbeiter","1992","AkademikerInnen","","","",""
"gelernte und Facharbeiter","1992","(noch) kein Abschluss","43","0.0485986119874041","0.0343997361994365","0.0627974877753717"
"gelernte und Facharbeiter","1992","Hauptschulabschluss","874","0.112921646646904","0.105274406364538","0.120568886929271"
"gelernte und Facharbeiter","1992","Realschulabschluss","487","0.111764226944485","0.100694323415006","0.122834130473964"
"gelernte und Facharbeiter","1992","(Fach-)Abitur","52","0.0442275643047646","0.0308101575981183","0.0576449710114109"
"gelernte und Facharbeiter","1992","AkademikerInnen","","","",""
"Vorarbeiter, Kolonnenführer","1992","(noch) kein Abschluss","","","",""
"Vorarbeiter, Kolonnenführer","1992","Hauptschulabschluss","115","0.0179808380883581","0.014770135408907","0.0211915407678092"
"Vorarbeiter, Kolonnenführer","1992","Realschulabschluss","37","0.00977423180207017","0.00631773049180203","0.0132307331123383"
"Vorarbeiter, Kolonnenführer","1992","(Fach-)Abitur","","","",""
"Vorarbeiter, Kolonnenführer","1992","AkademikerInnen","","","",""
"Meister, Polier","1992","(noch) kein Abschluss","","","",""
"Meister, Polier","1992","Hauptschulabschluss","43","0.00588924256929845","0.00404047526393905","0.00773800987465784"
"Meister, Polier","1992","Realschulabschluss","30","0.00702256206471006","0.00408865886817052","0.00995646526124961"
"Meister, Polier","1992","(Fach-)Abitur","","","",""
"Meister, Polier","1992","AkademikerInnen","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","Hauptschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","Realschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","(Fach-)Abitur","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","AkademikerInnen","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","Hauptschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","Realschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","(Fach-)Abitur","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","AkademikerInnen","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","Hauptschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","Realschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","(Fach-)Abitur","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","AkademikerInnen","","","",""
"selbständiger Landwirt","1992","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","1992","Hauptschulabschluss","39","0.00633663064297639","0.00441935753463639","0.00825390375131639"
"selbständiger Landwirt","1992","Realschulabschluss","","","",""
"selbständiger Landwirt","1992","(Fach-)Abitur","","","",""
"selbständiger Landwirt","1992","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"Freiberufler, Akademiker","1992","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","1992","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","1992","Realschulabschluss","","","",""
"Freiberufler, Akademiker","1992","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","1992","AkademikerInnen","76","0.0591425778413859","0.047781227357271","0.0705039283255008"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","AkademikerInnen","","","",""
"sonstige selbständiger","1992","(noch) kein Abschluss","","","",""
"sonstige selbständiger","1992","Hauptschulabschluss","170","0.0250609884368442","0.0212841973139035","0.0288377795597849"
"sonstige selbständiger","1992","Realschulabschluss","101","0.0346417415768929","0.0282167522025155","0.0410667309512703"
"sonstige selbständiger","1992","(Fach-)Abitur","34","0.0339375881077627","0.0221211141600657","0.0457540620554597"
"sonstige selbständiger","1992","AkademikerInnen","39","0.0268685483444011","0.0190805512487945","0.0346565454400078"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","(noch) kein Abschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","Hauptschulabschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","Realschulabschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","(Fach-)Abitur","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","AkademikerInnen","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","(noch) kein Abschluss","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","Hauptschulabschluss","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","Realschulabschluss","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","(Fach-)Abitur","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","AkademikerInnen","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","(noch) kein Abschluss","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","Hauptschulabschluss","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","Realschulabschluss","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","(Fach-)Abitur","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","AkademikerInnen","","","",""
"mithelfende Familienangehörige","1992","(noch) kein Abschluss","","","",""
"mithelfende Familienangehörige","1992","Hauptschulabschluss","","","",""
"mithelfende Familienangehörige","1992","Realschulabschluss","","","",""
"mithelfende Familienangehörige","1992","(Fach-)Abitur","","","",""
"mithelfende Familienangehörige","1992","AkademikerInnen","","","",""
"Angestellte, Industrie- und Werkmeister","1992","(noch) kein Abschluss","","","",""
"Angestellte, Industrie- und Werkmeister","1992","Hauptschulabschluss","41","0.00698232090105298","0.00497038779560563","0.00899425400650033"
"Angestellte, Industrie- und Werkmeister","1992","Realschulabschluss","","","",""
"Angestellte, Industrie- und Werkmeister","1992","(Fach-)Abitur","","","",""
"Angestellte, Industrie- und Werkmeister","1992","AkademikerInnen","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","Hauptschulabschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","Realschulabschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","(Fach-)Abitur","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","AkademikerInnen","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","Hauptschulabschluss","206","0.0288617577582252","0.0248165851192597","0.0329069303971907"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","Realschulabschluss","98","0.0292590689411037","0.0233378622811595","0.0351802756010478"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","(Fach-)Abitur","38","0.0376312176228532","0.0252121291470682","0.0500503060986383"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","AkademikerInnen","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","Hauptschulabschluss","250","0.0376762020658359","0.0330754448506791","0.0422769592809927"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","Realschulabschluss","195","0.0550184697823017","0.0470073318254599","0.0630296077391435"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","(Fach-)Abitur","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","AkademikerInnen","51","0.0204435652041184","0.0136278572418094","0.0272592731664275"
"Angestellte, qualifizierte Tätigkeit","1992","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeit","1992","Hauptschulabschluss","421","0.0711208836122508","0.0649105730955067","0.0773311941289949"
"Angestellte, qualifizierte Tätigkeit","1992","Realschulabschluss","567","0.197567609657967","0.183578489679439","0.211556729636495"
"Angestellte, qualifizierte Tätigkeit","1992","(Fach-)Abitur","145","0.186920860338077","0.161479512405074","0.21236220827108"
"Angestellte, qualifizierte Tätigkeit","1992","AkademikerInnen","254","0.124950420485042","0.109024552330921","0.140876288639164"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1992","(noch) kein Abschluss","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1992","Hauptschulabschluss","78","0.0141946606308205","0.0113364565553855","0.0170528647062555"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1992","Realschulabschluss","103","0.0407591464579191","0.0338120285368512","0.047706264378987"
