"ple0044_h","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2008","Thüringen","männlich","123","0.277892293532911","0.234999896136193","0.32078469092963"
"Nein","2008","Thüringen","weiblich","114","0.24514537212898","0.205042039278965","0.285248704978996"
"Ja","2008","Schleswig-Holstein","männlich","170","0.690815008957638","0.63386708262892","0.747762935286355"
"Ja","2008","Schleswig-Holstein","weiblich","211","0.756643084115847","0.707084461558776","0.806201706672918"
"Ja","2008","Hamburg","männlich","89","0.708191111203014","0.630344997306476","0.786037225099551"
"Ja","2008","Hamburg","weiblich","112","0.838635283814967","0.778758985374019","0.898511582255915"
"Ja","2008","Niedersachsen","männlich","545","0.668552811541795","0.636274404623809","0.700831218459782"
"Ja","2008","Niedersachsen","weiblich","670","0.788989513882994","0.762287777490113","0.815691250275875"
"Ja","2008","Bremen","männlich","44","0.736442516772386","0.625884490693575","0.847000542851197"
"Ja","2008","Bremen","weiblich","62","0.898431478595769","0.829135392483566","0.967727564707972"
"Ja","2008","Nordrhein-Westfalen","männlich","1228","0.67889892310362","0.657495490166222","0.700302356041019"
"Ja","2008","Nordrhein-Westfalen","weiblich","1515","0.767381186783372","0.748974703163902","0.785787670402842"
"Ja","2008","Hessen","männlich","441","0.682579754859727","0.64599948444928","0.719160025270173"
"Ja","2008","Hessen","weiblich","510","0.793658994632361","0.762970922791894","0.824347066472827"
"Ja","2008","Rheinland-Pfalz,Saarland","männlich","330","0.676719618010798","0.635135833168406","0.718303402853191"
"Ja","2008","Rheinland-Pfalz,Saarland","weiblich","436","0.746431002373119","0.711503472509178","0.781358532237059"
"Ja","2008","Baden-Württemberg","männlich","765","0.683399697225128","0.656121569508996","0.710677824941261"
"Ja","2008","Baden-Württemberg","weiblich","926","0.780256088545937","0.756808580665983","0.80370359642589"
"Ja","2008","Bayern","männlich","879","0.671580889627183","0.645892968798628","0.697268810455738"
"Ja","2008","Bayern","weiblich","1001","0.716313051718237","0.692833620380679","0.739792483055796"
"Ja","2008","Saarland","männlich","","","",""
"Ja","2008","Saarland","weiblich","","","",""
"Ja","2008","Berlin","männlich","225","0.652565554226976","0.600395461151289","0.704735647302664"
"Ja","2008","Berlin","weiblich","277","0.752182699663254","0.708716069996448","0.795649329330059"
"Ja","2008","Brandenburg","männlich","252","0.615293539738183","0.566247029890332","0.664340049586035"
"Ja","2008","Brandenburg","weiblich","326","0.75004690217997","0.708637694725784","0.791456109634155"
"Ja","2008","Mecklenburg-Vorpommern","männlich","156","0.695810838270049","0.636224347054414","0.755397329485683"
"Ja","2008","Mecklenburg-Vorpommern","weiblich","191","0.792819148097935","0.74258026689939","0.843058029296479"
"Ja","2008","Sachsen","männlich","442","0.663417690141997","0.627900974199823","0.698934406084171"
"Ja","2008","Sachsen","weiblich","491","0.744357127877885","0.712088012878196","0.776626242877574"
"Ja","2008","Sachsen-Anhalt","männlich","248","0.69484120410511","0.648844845137763","0.740837563072457"
"Ja","2008","Sachsen-Anhalt","weiblich","302","0.756249049141873","0.715139126494909","0.797358971788838"
"Ja","2008","Thüringen","männlich","296","0.722107706467089","0.67921530907037","0.765000103863807"
"Ja","2008","Thüringen","weiblich","328","0.75485462787102","0.714751295021004","0.794957960721035"
"Nein","2009","Schleswig-Holstein","männlich","76","0.263476673749493","0.208428251460949","0.318525096038036"
"Nein","2009","Schleswig-Holstein","weiblich","64","0.226509963486778","0.175335588600047","0.277684338373508"
"Nein","2009","Hamburg","männlich","41","0.317430219712019","0.235169368626871","0.399691070797167"
"Nein","2009","Hamburg","weiblich","29","","",""
"Nein","2009","Niedersachsen","männlich","251","0.313277614003564","0.280601312521276","0.345953915485852"
"Nein","2009","Niedersachsen","weiblich","199","0.208415555181171","0.180832696088951","0.235998414273391"
"Nein","2009","Bremen","männlich","14","","",""
"Nein","2009","Bremen","weiblich","12","","",""
"Nein","2009","Nordrhein-Westfalen","männlich","534","0.313973280335916","0.291911503301413","0.336035057370419"
"Nein","2009","Nordrhein-Westfalen","weiblich","479","0.250609244682283","0.230882930970955","0.270335558393611"
"Nein","2009","Hessen","männlich","153","0.270023055318294","0.233607659719633","0.306438450916955"
"Nein","2009","Hessen","weiblich","159","0.228654093313113","0.195650062912354","0.261658123713872"
"Nein","2009","Rheinland-Pfalz,Saarland","männlich","139","0.323848391327067","0.280898844626228","0.366797938027905"
"Nein","2009","Rheinland-Pfalz,Saarland","weiblich","133","0.218010828819914","0.183597639167353","0.252424018472474"
"Nein","2009","Baden-Württemberg","männlich","304","0.287860552271461","0.259585489703589","0.316135614839333"
"Nein","2009","Baden-Württemberg","weiblich","267","0.249052780430072","0.223188740955651","0.274916819904494"
"Nein","2009","Bayern","männlich","382","0.323641205461148","0.29732282120733","0.349959589714966"
"Nein","2009","Bayern","weiblich","372","0.269836281151265","0.246043638407525","0.293628923895006"
"Nein","2009","Saarland","männlich","","","",""
"Nein","2009","Saarland","weiblich","","","",""
"Nein","2009","Berlin","männlich","91","0.299631658492145","0.248388486430566","0.350874830553723"
"Nein","2009","Berlin","weiblich","86","0.218081909537475","0.175306219032855","0.260857600042095"
"Nein","2009","Brandenburg","männlich","99","0.314439082158917","0.266742343450345","0.36213582086749"
"Nein","2009","Brandenburg","weiblich","95","0.294790558296698","0.250052463327804","0.339528653265592"
"Nein","2009","Mecklenburg-Vorpommern","männlich","63","0.30964406800879","0.248128344425595","0.371159791591986"
"Nein","2009","Mecklenburg-Vorpommern","weiblich","49","0.166772080048349","0.119902772858936","0.213641387237763"
"Nein","2009","Sachsen","männlich","232","0.325289027468729","0.289574825130153","0.361003229807306"
"Nein","2009","Sachsen","weiblich","176","0.249057971815638","0.216311529860919","0.281804413770356"
"Nein","2009","Sachsen-Anhalt","männlich","120","0.330886481397705","0.282008585028034","0.379764377767375"
"Nein","2009","Sachsen-Anhalt","weiblich","94","0.180990183125666","0.14282812613844","0.219152240112893"
"Nein","2009","Thüringen","männlich","107","0.316274731562588","0.269944371902536","0.36260509122264"
"Nein","2009","Thüringen","weiblich","100","0.241562602612402","0.200675930566476","0.282449274658329"
"Ja","2009","Schleswig-Holstein","männlich","170","0.736523326250507","0.681474903961964","0.791571748539051"
"Ja","2009","Schleswig-Holstein","weiblich","193","0.773490036513222","0.722315661626492","0.824664411399953"
"Ja","2009","Hamburg","männlich","82","0.682569780287981","0.600308929202834","0.764830631373129"
"Ja","2009","Hamburg","weiblich","110","0.840733023205004","0.779900950773547","0.90156509563646"
"Ja","2009","Niedersachsen","männlich","523","0.686722385996436","0.654046084514148","0.719398687478724"
"Ja","2009","Niedersachsen","weiblich","634","0.791584444818829","0.764001585726609","0.819167303911049"
"Ja","2009","Bremen","männlich","40","0.819519350780349","0.716943260978807","0.922095440581892"
"Ja","2009","Bremen","weiblich","52","0.873238467891911","0.791727082732823","0.954749853051"
"Ja","2009","Nordrhein-Westfalen","männlich","1166","0.686026719664084","0.663964942629581","0.708088496698587"
"Ja","2009","Nordrhein-Westfalen","weiblich","1375","0.749390755317717","0.729664441606389","0.769117069029045"
"Ja","2009","Hessen","männlich","418","0.729976944681706","0.693561549083045","0.766392340280367"
"Ja","2009","Hessen","weiblich","463","0.771345906686887","0.738341876286128","0.804349937087646"
"Ja","2009","Rheinland-Pfalz,Saarland","männlich","317","0.676151608672933","0.633202061972095","0.719101155373772"
"Ja","2009","Rheinland-Pfalz,Saarland","weiblich","420","0.781989171180086","0.747575981527526","0.816402360832647"
"Ja","2009","Baden-Württemberg","männlich","681","0.712139447728539","0.683864385160667","0.740414510296411"
"Ja","2009","Baden-Württemberg","weiblich","807","0.750947219569928","0.725083180095506","0.776811259044349"
"Ja","2009","Bayern","männlich","832","0.676358794538852","0.650040410285035","0.70267717879267"
"Ja","2009","Bayern","weiblich","965","0.730163718848735","0.706371076104994","0.753956361592475"
"Ja","2009","Saarland","männlich","","","",""
"Ja","2009","Saarland","weiblich","","","",""
"Ja","2009","Berlin","männlich","216","0.700368341507855","0.649125169446277","0.751611513569434"
"Ja","2009","Berlin","weiblich","272","0.781918090462525","0.739142399957905","0.824693780967145"
"Ja","2009","Brandenburg","männlich","265","0.685560917841083","0.63786417913251","0.733257656549655"
"Ja","2009","Brandenburg","weiblich","304","0.705209441703302","0.660471346734408","0.749947536672196"
"Ja","2009","Mecklenburg-Vorpommern","männlich","154","0.690355931991209","0.628840208408014","0.751871655574405"
"Ja","2009","Mecklenburg-Vorpommern","weiblich","194","0.833227919951651","0.786358612762237","0.880097227141064"
"Ja","2009","Sachsen","männlich","429","0.674710972531271","0.638996770192694","0.710425174869847"
"Ja","2009","Sachsen","weiblich","494","0.750942028184362","0.718195586229644","0.783688470139081"
"Ja","2009","Sachsen-Anhalt","männlich","236","0.669113518602295","0.620235622232625","0.717991414971966"
"Ja","2009","Sachsen-Anhalt","weiblich","297","0.819009816874334","0.780847759887107","0.85717187386156"
"Ja","2009","Thüringen","männlich","280","0.683725268437412","0.63739490877736","0.730055628097464"
"Ja","2009","Thüringen","weiblich","321","0.758437397387598","0.717550725341671","0.799324069433524"
"Nein","2010","Schleswig-Holstein","männlich","100","0.286613033412579","0.237752219718039","0.33547384710712"
"Nein","2010","Schleswig-Holstein","weiblich","89","0.208130755464823","0.168095333396298","0.248166177533348"
"Nein","2010","Hamburg","männlich","64","0.305098692689973","0.235678394240455","0.374518991139492"
"Nein","2010","Hamburg","weiblich","53","0.198864214183022","0.145007699040044","0.252720729325999"
"Nein","2010","Niedersachsen","männlich","316","0.313114943118085","0.284005110074303","0.342224776161867"
"Nein","2010","Niedersachsen","weiblich","331","0.234697271459689","0.210678369339165","0.258716173580213"
"Nein","2010","Bremen","männlich","19","","",""
"Nein","2010","Bremen","weiblich","20","","",""
"Nein","2010","Nordrhein-Westfalen","männlich","751","0.299739394443377","0.280766838497278","0.318711950389476"
"Nein","2010","Nordrhein-Westfalen","weiblich","708","0.237538336319987","0.22144707383568","0.253629598804294"
"Nein","2010","Hessen","männlich","221","0.297339381520149","0.265075253986879","0.329603509053419"
"Nein","2010","Hessen","weiblich","218","0.226778422091193","0.199236486691752","0.254320357490634"
"Nein","2010","Rheinland-Pfalz,Saarland","männlich","209","0.357748960428893","0.319168949840106","0.396328971017681"
"Nein","2010","Rheinland-Pfalz,Saarland","weiblich","213","0.263700912001807","0.231736287417666","0.295665536585949"
"Nein","2010","Baden-Württemberg","männlich","428","0.319278568952097","0.294004224897358","0.344552913006836"
"Nein","2010","Baden-Württemberg","weiblich","390","0.228281498996082","0.207406465693062","0.249156532299103"
"Nein","2010","Bayern","männlich","504","0.303823451439744","0.281231856088145","0.326415046791343"
"Nein","2010","Bayern","weiblich","548","0.256060549268263","0.236653843475873","0.275467255060653"
"Nein","2010","Saarland","männlich","","","",""
"Nein","2010","Saarland","weiblich","","","",""
"Nein","2010","Berlin","männlich","113","0.299903919576937","0.254658994425047","0.345148844728828"
"Nein","2010","Berlin","weiblich","105","0.189519834673652","0.155769215777014","0.223270453570291"
"Nein","2010","Brandenburg","männlich","139","0.300713293225929","0.25731992171482","0.344106664737038"
"Nein","2010","Brandenburg","weiblich","120","0.218023471440483","0.182431560709047","0.253615382171919"
"Nein","2010","Mecklenburg-Vorpommern","männlich","83","0.262342484275446","0.20845476443758","0.316230204113312"
"Nein","2010","Mecklenburg-Vorpommern","weiblich","93","0.262272110642322","0.214741400973739","0.309802820310905"
"Nein","2010","Sachsen","männlich","297","0.359349142246538","0.325912022422303","0.392786262070774"
"Nein","2010","Sachsen","weiblich","247","0.275685226876022","0.245784973691546","0.305585480060498"
"Nein","2010","Sachsen-Anhalt","männlich","141","0.354622505927052","0.307504103890424","0.401740907963681"
"Nein","2010","Sachsen-Anhalt","weiblich","129","0.200207769647957","0.165203156161176","0.235212383134738"
"Nein","2010","Thüringen","männlich","149","0.323578540976271","0.279461663897907","0.367695418054635"
"Nein","2010","Thüringen","weiblich","128","0.270387689308207","0.231877365109034","0.30889801350738"
"Ja","2010","Schleswig-Holstein","männlich","229","0.713386966587421","0.664526152892881","0.762247780281961"
"Ja","2010","Schleswig-Holstein","weiblich","306","0.791869244535177","0.751833822466652","0.831904666603702"
"Ja","2010","Hamburg","männlich","105","0.694901307310027","0.625481008860509","0.764321605759545"
"Ja","2010","Hamburg","weiblich","158","0.801135785816978","0.747279270674001","0.854992300959956"
"Ja","2010","Niedersachsen","männlich","659","0.686885056881915","0.657775223838133","0.715994889925697"
"Ja","2010","Niedersachsen","weiblich","865","0.765302728540311","0.741283826419787","0.789321630660835"
"Ja","2010","Bremen","männlich","56","0.736685124295752","0.637007860709825","0.836362387881679"
"Ja","2010","Bremen","weiblich","73","0.871300320884937","0.803242304695457","0.939358337074417"
"Ja","2010","Nordrhein-Westfalen","männlich","1489","0.700260605556623","0.681288049610524","0.719233161502722"
"Ja","2010","Nordrhein-Westfalen","weiblich","1979","0.762461663680013","0.746370401195706","0.77855292616432"
"Ja","2010","Hessen","männlich","550","0.702660618479851","0.670396490946581","0.734924746013122"
"Ja","2010","Hessen","weiblich","670","0.773221577908807","0.745679642509366","0.800763513308248"
"Ja","2010","Rheinland-Pfalz,Saarland","männlich","384","0.642251039571107","0.60367102898232","0.680831050159895"
"Ja","2010","Rheinland-Pfalz,Saarland","weiblich","517","0.736299087998193","0.704334463414051","0.768263712582334"
"Ja","2010","Baden-Württemberg","männlich","879","0.680721431047903","0.655447086993164","0.705995775102642"
"Ja","2010","Baden-Württemberg","weiblich","1163","0.771718501003918","0.750843467700897","0.792593534306938"
