"ple0044_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","1996","AkademikerIn","Hamburg","9","","",""
"Ja","1996","AkademikerIn","Niedersachsen","53","0.557145786015717","0.459299282834771","0.654992289196663"
"Ja","1996","AkademikerIn","Bremen","4","","",""
"Ja","1996","AkademikerIn","Nordrhein-Westfalen","156","0.60978176103355","0.55105092927329","0.66851259279381"
"Ja","1996","AkademikerIn","Hessen","56","0.536844223130543","0.437612642627735","0.63607580363335"
"Ja","1996","AkademikerIn","Rheinland-Pfalz,Saarland","34","0.688307128444536","0.564767645367724","0.811846611521348"
"Ja","1996","AkademikerIn","Baden-Wuerttemberg","75","0.626825565426997","0.541698719840019","0.711952411013976"
"Ja","1996","AkademikerIn","Bayern","106","0.615763067957763","0.542644108565563","0.688882027349962"
"Ja","1996","AkademikerIn","Saarland","","","",""
"Ja","1996","AkademikerIn","Berlin","93","0.712833107456776","0.637346542467504","0.788319672446049"
"Ja","1996","AkademikerIn","Brandenburg","85","0.641329968524068","0.5615986394567","0.721061297591436"
"Ja","1996","AkademikerIn","Mecklenburg-Vorpommern","53","0.594280663062397","0.493393467914198","0.695167858210596"
"Ja","1996","AkademikerIn","Sachsen","128","0.547053431017141","0.483812541086812","0.61029432094747"
"Ja","1996","AkademikerIn","Sachsen-Anhalt","71","0.563323467545411","0.481166779826005","0.645480155264816"
"Ja","1996","AkademikerIn","Thueringen","67","0.674131214425929","0.588093420776874","0.760169008074984"
"keinen Tag","1997","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"keinen Tag","1997","(noch) kein Abschluss","Hamburg","3","","",""
"keinen Tag","1997","(noch) kein Abschluss","Niedersachsen","6","","",""
"keinen Tag","1997","(noch) kein Abschluss","Bremen","1","","",""
"keinen Tag","1997","(noch) kein Abschluss","Nordrhein-Westfalen","27","","",""
"keinen Tag","1997","(noch) kein Abschluss","Hessen","12","","",""
"keinen Tag","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"keinen Tag","1997","(noch) kein Abschluss","Baden-Wuerttemberg","28","","",""
"keinen Tag","1997","(noch) kein Abschluss","Bayern","16","","",""
"keinen Tag","1997","(noch) kein Abschluss","Saarland","","","",""
"keinen Tag","1997","(noch) kein Abschluss","Berlin","","","",""
"keinen Tag","1997","(noch) kein Abschluss","Brandenburg","","","",""
"keinen Tag","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"keinen Tag","1997","(noch) kein Abschluss","Sachsen","1","","",""
"keinen Tag","1997","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"keinen Tag","1997","(noch) kein Abschluss","Thueringen","2","","",""
"keinen Tag","1997","Hauptschule","Schleswig-Holstein","36","0.29842371713593","0.217560753797092","0.379286680474767"
"keinen Tag","1997","Hauptschule","Hamburg","10","","",""
"keinen Tag","1997","Hauptschule","Niedersachsen","124","0.229171099593419","0.191333999920923","0.267008199265915"
"keinen Tag","1997","Hauptschule","Bremen","14","","",""
"keinen Tag","1997","Hauptschule","Nordrhein-Westfalen","294","0.211676793635855","0.188015737409251","0.235337849862459"
"keinen Tag","1997","Hauptschule","Hessen","105","0.208238805584609","0.168446781241869","0.248030829927349"
"keinen Tag","1997","Hauptschule","Rheinland-Pfalz,Saarland","97","0.20147359478053","0.163518231417062","0.239428958143997"
"keinen Tag","1997","Hauptschule","Baden-Wuerttemberg","204","0.212429195602436","0.185171323858977","0.239687067345896"
"keinen Tag","1997","Hauptschule","Bayern","251","0.276106669071388","0.245299657879121","0.306913680263656"
"keinen Tag","1997","Hauptschule","Saarland","","","",""
"keinen Tag","1997","Hauptschule","Berlin","28","","",""
"keinen Tag","1997","Hauptschule","Brandenburg","21","","",""
"keinen Tag","1997","Hauptschule","Mecklenburg-Vorpommern","24","","",""
"keinen Tag","1997","Hauptschule","Sachsen","78","0.171037320789369","0.131361769188164","0.210712872390574"
"keinen Tag","1997","Hauptschule","Sachsen-Anhalt","49","0.176734287140989","0.126557595363548","0.22691097891843"
"keinen Tag","1997","Hauptschule","Thueringen","43","0.147655997553279","0.101094315568811","0.194217679537747"
"keinen Tag","1997","Realschule","Schleswig-Holstein","20","","",""
"keinen Tag","1997","Realschule","Hamburg","5","","",""
"keinen Tag","1997","Realschule","Niedersachsen","72","0.287896159402492","0.231199868440139","0.344592450364845"
"keinen Tag","1997","Realschule","Bremen","6","","",""
"keinen Tag","1997","Realschule","Nordrhein-Westfalen","164","0.34701932522287","0.303183823197219","0.390854827248521"
"keinen Tag","1997","Realschule","Hessen","36","0.205311697180587","0.138639649835849","0.271983744525325"
"keinen Tag","1997","Realschule","Rheinland-Pfalz,Saarland","29","","",""
"keinen Tag","1997","Realschule","Baden-Wuerttemberg","78","0.284329955817559","0.228854745021771","0.339805166613348"
"keinen Tag","1997","Realschule","Bayern","108","0.291587671396618","0.242175487996599","0.340999854796637"
"keinen Tag","1997","Realschule","Saarland","","","",""
"keinen Tag","1997","Realschule","Berlin","44","0.240435438550381","0.170146739393408","0.310724137707353"
"keinen Tag","1997","Realschule","Brandenburg","94","0.460560496106854","0.390601188738282","0.530519803475426"
"keinen Tag","1997","Realschule","Mecklenburg-Vorpommern","62","0.411247712878758","0.331431757837012","0.491063667920504"
"keinen Tag","1997","Realschule","Sachsen","155","0.427611273880472","0.377132939411872","0.478089608349071"
"keinen Tag","1997","Realschule","Sachsen-Anhalt","88","0.406049326166624","0.339469978651002","0.472628673682247"
"keinen Tag","1997","Realschule","Thueringen","90","0.362731881113484","0.301261186581243","0.424202575645724"
"keinen Tag","1997","(Fach-)Abitur","Schleswig-Holstein","7","","",""
"keinen Tag","1997","(Fach-)Abitur","Hamburg","3","","",""
"keinen Tag","1997","(Fach-)Abitur","Niedersachsen","28","","",""
"keinen Tag","1997","(Fach-)Abitur","Bremen","4","","",""
"keinen Tag","1997","(Fach-)Abitur","Nordrhein-Westfalen","90","0.374109344430229","0.315848917081964","0.432369771778495"
"keinen Tag","1997","(Fach-)Abitur","Hessen","17","","",""
"keinen Tag","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"keinen Tag","1997","(Fach-)Abitur","Baden-Wuerttemberg","44","0.284075761415119","0.214415391579467","0.353736131250771"
"keinen Tag","1997","(Fach-)Abitur","Bayern","36","0.272761692581334","0.192402206731682","0.353121178430985"
"keinen Tag","1997","(Fach-)Abitur","Saarland","","","",""
"keinen Tag","1997","(Fach-)Abitur","Berlin","9","","",""
"keinen Tag","1997","(Fach-)Abitur","Brandenburg","6","","",""
"keinen Tag","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"keinen Tag","1997","(Fach-)Abitur","Sachsen","16","","",""
"keinen Tag","1997","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"keinen Tag","1997","(Fach-)Abitur","Thueringen","9","","",""
"keinen Tag","1997","AkademikerIn","Schleswig-Holstein","9","","",""
"keinen Tag","1997","AkademikerIn","Hamburg","8","","",""
"keinen Tag","1997","AkademikerIn","Niedersachsen","49","0.488872740896582","0.39138503811732","0.586360443675844"
"keinen Tag","1997","AkademikerIn","Bremen","1","","",""
"keinen Tag","1997","AkademikerIn","Nordrhein-Westfalen","115","0.401171500857397","0.342708315247288","0.459634686467505"
"keinen Tag","1997","AkademikerIn","Hessen","36","0.319723944483194","0.226432321594583","0.413015567371806"
"keinen Tag","1997","AkademikerIn","Rheinland-Pfalz,Saarland","16","","",""
"keinen Tag","1997","AkademikerIn","Baden-Wuerttemberg","53","0.476920149538946","0.386417354624367","0.567422944453526"
"keinen Tag","1997","AkademikerIn","Bayern","66","0.392028822586458","0.318424175753395","0.46563346941952"
"keinen Tag","1997","AkademikerIn","Saarland","","","",""
"keinen Tag","1997","AkademikerIn","Berlin","51","0.354702031335392","0.27399837827014","0.435405684400643"
"keinen Tag","1997","AkademikerIn","Brandenburg","49","0.27940902459031","0.206121261039377","0.352696788141244"
"keinen Tag","1997","AkademikerIn","Mecklenburg-Vorpommern","35","0.356956767119188","0.25569936954548","0.458214164692895"
"keinen Tag","1997","AkademikerIn","Sachsen","94","0.354673934082805","0.29271062686412","0.41663724130149"
"keinen Tag","1997","AkademikerIn","Sachsen-Anhalt","57","0.366356017922824","0.285081289125577","0.44763074672007"
"keinen Tag","1997","AkademikerIn","Thueringen","52","0.376659411025246","0.287319403592841","0.465999418457652"
"Ja","1997","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Ja","1997","(noch) kein Abschluss","Hamburg","4","","",""
"Ja","1997","(noch) kein Abschluss","Niedersachsen","53","0.912507799481623","0.840409495670214","0.984606103293031"
"Ja","1997","(noch) kein Abschluss","Bremen","1","","",""
"Ja","1997","(noch) kein Abschluss","Nordrhein-Westfalen","172","0.878919913895582","0.833595461508373","0.924244366282791"
"Ja","1997","(noch) kein Abschluss","Hessen","66","0.905299779923453","0.840320859556758","0.970278700290148"
"Ja","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","31","0.830312911229131","0.709366628762471","0.95125919369579"
"Ja","1997","(noch) kein Abschluss","Baden-Wuerttemberg","160","0.844708148441195","0.792935921972688","0.896480374909701"
"Ja","1997","(noch) kein Abschluss","Bayern","66","0.852695478918614","0.77598650329166","0.929404454545568"
"Ja","1997","(noch) kein Abschluss","Saarland","","","",""
"Ja","1997","(noch) kein Abschluss","Berlin","21","","",""
"Ja","1997","(noch) kein Abschluss","Brandenburg","23","","",""
"Ja","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","20","","",""
"Ja","1997","(noch) kein Abschluss","Sachsen","30","0.962627488774356","0.89585885123815","1.02939612631056"
"Ja","1997","(noch) kein Abschluss","Sachsen-Anhalt","25","","",""
"Ja","1997","(noch) kein Abschluss","Thueringen","20","","",""
"Ja","1997","Hauptschule","Schleswig-Holstein","87","0.70157628286407","0.620713319525233","0.782439246202908"
"Ja","1997","Hauptschule","Hamburg","51","0.885488267657717","0.805578554530705","0.965397980784729"
"Ja","1997","Hauptschule","Niedersachsen","350","0.770828900406581","0.732991800734085","0.808666000079077"
"Ja","1997","Hauptschule","Bremen","39","0.796036867507746","0.687556141290699","0.904517593724794"
"Ja","1997","Hauptschule","Nordrhein-Westfalen","851","0.788323206364145","0.764662150137541","0.811984262590749"
"Ja","1997","Hauptschule","Hessen","295","0.791761194415391","0.751969170072651","0.831553218758131"
"Ja","1997","Hauptschule","Rheinland-Pfalz,Saarland","332","0.79852640521947","0.760571041856003","0.836481768582938"
"Ja","1997","Hauptschule","Baden-Wuerttemberg","661","0.787570804397564","0.760312932654104","0.814828676141023"
"Ja","1997","Hauptschule","Bayern","558","0.723893330928612","0.693086319736344","0.754700342120879"
"Ja","1997","Hauptschule","Saarland","","","",""
"Ja","1997","Hauptschule","Berlin","108","0.821769905260333","0.757450166461467","0.886089644059199"
"Ja","1997","Hauptschule","Brandenburg","150","0.916639395251207","0.87520798431705","0.958070806185363"
"Ja","1997","Hauptschule","Mecklenburg-Vorpommern","79","0.812449002447709","0.737063606058143","0.887834398837274"
"Ja","1997","Hauptschule","Sachsen","268","0.828962679210631","0.789287127609426","0.868638230811836"
"Ja","1997","Hauptschule","Sachsen-Anhalt","173","0.823265712859011","0.77308902108157","0.873442404636452"
"Ja","1997","Hauptschule","Thueringen","180","0.852344002446721","0.805782320462253","0.898905684431189"
"Ja","1997","Realschule","Schleswig-Holstein","56","0.755791545747242","0.659203660595669","0.852379430898814"
"Ja","1997","Realschule","Hamburg","20","","",""
"Ja","1997","Realschule","Niedersachsen","173","0.712103840597508","0.655407549635155","0.768800131559861"
"Ja","1997","Realschule","Bremen","11","","",""
"Ja","1997","Realschule","Nordrhein-Westfalen","289","0.65298067477713","0.60914517275148","0.696816176802781"
"Ja","1997","Realschule","Hessen","105","0.794688302819413","0.728016255474675","0.861360350164151"
"Ja","1997","Realschule","Rheinland-Pfalz,Saarland","80","0.750991160612711","0.669809181113809","0.832173140111612"
"Ja","1997","Realschule","Baden-Wuerttemberg","176","0.715670044182441","0.660194833386652","0.771145254978229"
"Ja","1997","Realschule","Bayern","217","0.708412328603382","0.659000145203363","0.757824512003401"
"Ja","1997","Realschule","Saarland","","","",""
"Ja","1997","Realschule","Berlin","98","0.759564561449619","0.689275862292647","0.829853260606592"
"Ja","1997","Realschule","Brandenburg","101","0.539439503893146","0.469480196524574","0.609398811261718"
"Ja","1997","Realschule","Mecklenburg-Vorpommern","84","0.588752287121242","0.508936332079496","0.668568242162988"
"Ja","1997","Realschule","Sachsen","214","0.572388726119528","0.521910391650929","0.622867060588128"
"Ja","1997","Realschule","Sachsen-Anhalt","121","0.593950673833376","0.527371326317753","0.660530021348998"
"Ja","1997","Realschule","Thueringen","145","0.637268118886516","0.575797424354276","0.698738813418757"
"Ja","1997","(Fach-)Abitur","Schleswig-Holstein","15","","",""
"Ja","1997","(Fach-)Abitur","Hamburg","8","","",""
"Ja","1997","(Fach-)Abitur","Niedersachsen","60","0.665162981876124","0.566560573319171","0.763765390433078"
"Ja","1997","(Fach-)Abitur","Bremen","5","","",""
"Ja","1997","(Fach-)Abitur","Nordrhein-Westfalen","175","0.625890655569771","0.567630228221505","0.684151082918036"
"Ja","1997","(Fach-)Abitur","Hessen","50","0.744377304163737","0.639927661970514","0.84882694635696"
"Ja","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","31","0.656481724188409","0.517733294087363","0.795230154289455"
"Ja","1997","(Fach-)Abitur","Baden-Wuerttemberg","117","0.715924238584881","0.646263868749229","0.785584608420533"
"Ja","1997","(Fach-)Abitur","Bayern","82","0.727238307418666","0.646878821569015","0.807597793268318"
"Ja","1997","(Fach-)Abitur","Saarland","","","",""
"Ja","1997","(Fach-)Abitur","Berlin","31","0.711316644361261","0.570886464105124","0.851746824617398"
"Ja","1997","(Fach-)Abitur","Brandenburg","19","","",""
"Ja","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Ja","1997","(Fach-)Abitur","Sachsen","42","0.619399697711503","0.494444549716821","0.744354845706185"
"Ja","1997","(Fach-)Abitur","Sachsen-Anhalt","16","","",""
"Ja","1997","(Fach-)Abitur","Thueringen","15","","",""
"Ja","1997","AkademikerIn","Schleswig-Holstein","14","","",""
"Ja","1997","AkademikerIn","Hamburg","3","","",""
"Ja","1997","AkademikerIn","Niedersachsen","52","0.511127259103418","0.413639556324156","0.60861496188268"
"Ja","1997","AkademikerIn","Bremen","6","","",""
"Ja","1997","AkademikerIn","Nordrhein-Westfalen","155","0.598828499142603","0.540365313532495","0.657291684752712"
"Ja","1997","AkademikerIn","Hessen","60","0.680276055516806","0.586984432628194","0.773567678405417"
"Ja","1997","AkademikerIn","Rheinland-Pfalz,Saarland","38","0.765770070687779","0.652810873022492","0.878729268353066"
"Ja","1997","AkademikerIn","Baden-Wuerttemberg","64","0.523079850461053","0.432577055546474","0.613582645375633"
"Ja","1997","AkademikerIn","Bayern","103","0.607971177413542","0.53436653058048","0.681575824246605"
"Ja","1997","AkademikerIn","Saarland","","","",""
"Ja","1997","AkademikerIn","Berlin","84","0.645297968664608","0.564594315599357","0.72600162172986"
"Ja","1997","AkademikerIn","Brandenburg","95","0.72059097540969","0.647303211858756","0.793878738960623"
"Ja","1997","AkademikerIn","Mecklenburg-Vorpommern","51","0.643043232880812","0.541785835307105","0.74430063045452"
"Ja","1997","AkademikerIn","Sachsen","135","0.645326065917195","0.58336275869851","0.70728937313588"
"Ja","1997","AkademikerIn","Sachsen-Anhalt","78","0.633643982077176","0.55236925327993","0.714918710874423"
"Ja","1997","AkademikerIn","Thueringen","61","0.623340588974754","0.534000581542348","0.712680596407159"
"keinen Tag","1998","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"keinen Tag","1998","(noch) kein Abschluss","Hamburg","1","","",""
"keinen Tag","1998","(noch) kein Abschluss","Niedersachsen","7","","",""
"keinen Tag","1998","(noch) kein Abschluss","Bremen","1","","",""
"keinen Tag","1998","(noch) kein Abschluss","Nordrhein-Westfalen","35","0.170127522973694","0.118052908518273","0.222202137429114"
"keinen Tag","1998","(noch) kein Abschluss","Hessen","7","","",""
"keinen Tag","1998","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"keinen Tag","1998","(noch) kein Abschluss","Baden-Wuerttemberg","19","","",""
"keinen Tag","1998","(noch) kein Abschluss","Bayern","16","","",""
"keinen Tag","1998","(noch) kein Abschluss","Saarland","","","",""
"keinen Tag","1998","(noch) kein Abschluss","Berlin","","","",""
"keinen Tag","1998","(noch) kein Abschluss","Brandenburg","1","","",""
