"religion","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Hamburg","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Bremen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Hessen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Bayern","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Saarland","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Berlin","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Sachsen","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1991","66 und älter","Thueringen","","","",""
"konfessionslos","1991","16-34 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","1991","16-34 Jahre alt","Hamburg","","","",""
"konfessionslos","1991","16-34 Jahre alt","Niedersachsen","","","",""
"konfessionslos","1991","16-34 Jahre alt","Bremen","","","",""
"konfessionslos","1991","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","1991","16-34 Jahre alt","Hessen","","","",""
"konfessionslos","1991","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1991","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","1991","16-34 Jahre alt","Bayern","","","",""
"konfessionslos","1991","16-34 Jahre alt","Saarland","","","",""
"konfessionslos","1991","16-34 Jahre alt","Berlin","92","0.806784157360216","0.731265634101606","0.882302680618827"
"konfessionslos","1991","16-34 Jahre alt","Brandenburg","206","0.806912829745494","0.758370428919038","0.85545523057195"
"konfessionslos","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","148","0.805624999366873","0.748291398697787","0.86295860003596"
"konfessionslos","1991","16-34 Jahre alt","Sachsen","318","0.752294658693462","0.711350134523775","0.793239182863149"
"konfessionslos","1991","16-34 Jahre alt","Sachsen-Anhalt","222","0.814502581798721","0.769135723582417","0.859869440015026"
"konfessionslos","1991","16-34 Jahre alt","Thueringen","171","0.650780216897717","0.593274275441201","0.708286158354232"
"konfessionslos","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","1991","35-65 Jahre alt","Hamburg","","","",""
"konfessionslos","1991","35-65 Jahre alt","Niedersachsen","","","",""
"konfessionslos","1991","35-65 Jahre alt","Bremen","","","",""
"konfessionslos","1991","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","1991","35-65 Jahre alt","Hessen","","","",""
"konfessionslos","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1991","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","1991","35-65 Jahre alt","Bayern","","","",""
"konfessionslos","1991","35-65 Jahre alt","Saarland","","","",""
"konfessionslos","1991","35-65 Jahre alt","Berlin","113","0.707726161024604","0.63445301643783","0.780999305611379"
"konfessionslos","1991","35-65 Jahre alt","Brandenburg","255","0.701077114974866","0.653919016637441","0.748235213312292"
"konfessionslos","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","163","0.62327264573343","0.563914446162686","0.682630845304174"
"konfessionslos","1991","35-65 Jahre alt","Sachsen","435","0.648295992594175","0.61224697202583","0.684345013162521"
"konfessionslos","1991","35-65 Jahre alt","Sachsen-Anhalt","294","0.703142732870464","0.659449011528485","0.746836454212442"
"konfessionslos","1991","35-65 Jahre alt","Thueringen","198","0.5558895428785","0.504776171161405","0.607002914595594"
"konfessionslos","1991","66 und älter","Schleswig-Holstein","","","",""
"konfessionslos","1991","66 und älter","Hamburg","","","",""
"konfessionslos","1991","66 und älter","Niedersachsen","","","",""
"konfessionslos","1991","66 und älter","Bremen","","","",""
"konfessionslos","1991","66 und älter","Nordrhein-Westfalen","","","",""
"konfessionslos","1991","66 und älter","Hessen","","","",""
"konfessionslos","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1991","66 und älter","Baden-Wuerttemberg","","","",""
"konfessionslos","1991","66 und älter","Bayern","","","",""
"konfessionslos","1991","66 und älter","Saarland","","","",""
"konfessionslos","1991","66 und älter","Berlin","","","",""
"konfessionslos","1991","66 und älter","Brandenburg","","","",""
"konfessionslos","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"konfessionslos","1991","66 und älter","Sachsen","46","0.33700144804641","0.256364645449194","0.417638250643627"
"konfessionslos","1991","66 und älter","Sachsen-Anhalt","57","0.574063344230906","0.475658916380865","0.672467772080948"
"konfessionslos","1991","66 und älter","Thueringen","","","",""
"andere","1991","16-34 Jahre alt","Schleswig-Holstein","","","",""
"andere","1991","16-34 Jahre alt","Hamburg","","","",""
"andere","1991","16-34 Jahre alt","Niedersachsen","","","",""
"andere","1991","16-34 Jahre alt","Bremen","","","",""
"andere","1991","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","1991","16-34 Jahre alt","Hessen","","","",""
"andere","1991","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","1991","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","1991","16-34 Jahre alt","Bayern","","","",""
"andere","1991","16-34 Jahre alt","Saarland","","","",""
"andere","1991","16-34 Jahre alt","Berlin","","","",""
"andere","1991","16-34 Jahre alt","Brandenburg","","","",""
"andere","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","1991","16-34 Jahre alt","Sachsen","","","",""
"andere","1991","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"andere","1991","16-34 Jahre alt","Thueringen","","","",""
"andere","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"andere","1991","35-65 Jahre alt","Hamburg","","","",""
"andere","1991","35-65 Jahre alt","Niedersachsen","","","",""
"andere","1991","35-65 Jahre alt","Bremen","","","",""
"andere","1991","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","1991","35-65 Jahre alt","Hessen","","","",""
"andere","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","1991","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","1991","35-65 Jahre alt","Bayern","","","",""
"andere","1991","35-65 Jahre alt","Saarland","","","",""
"andere","1991","35-65 Jahre alt","Berlin","","","",""
"andere","1991","35-65 Jahre alt","Brandenburg","","","",""
"andere","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","1991","35-65 Jahre alt","Sachsen","","","",""
"andere","1991","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"andere","1991","35-65 Jahre alt","Thueringen","","","",""
"andere","1991","66 und älter","Schleswig-Holstein","","","",""
"andere","1991","66 und älter","Hamburg","","","",""
"andere","1991","66 und älter","Niedersachsen","","","",""
"andere","1991","66 und älter","Bremen","","","",""
"andere","1991","66 und älter","Nordrhein-Westfalen","","","",""
"andere","1991","66 und älter","Hessen","","","",""
"andere","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"andere","1991","66 und älter","Baden-Wuerttemberg","","","",""
"andere","1991","66 und älter","Bayern","","","",""
"andere","1991","66 und älter","Saarland","","","",""
"andere","1991","66 und älter","Berlin","","","",""
"andere","1991","66 und älter","Brandenburg","","","",""
"andere","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"andere","1991","66 und älter","Sachsen","","","",""
"andere","1991","66 und älter","Sachsen-Anhalt","","","",""
"andere","1991","66 und älter","Thueringen","","","",""
"katholisch","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","1992","16-34 Jahre alt","Hamburg","","","",""
"katholisch","1992","16-34 Jahre alt","Niedersachsen","","","",""
"katholisch","1992","16-34 Jahre alt","Bremen","","","",""
"katholisch","1992","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","1992","16-34 Jahre alt","Hessen","","","",""
"katholisch","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1992","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","1992","16-34 Jahre alt","Bayern","","","",""
"katholisch","1992","16-34 Jahre alt","Saarland","","","",""
"katholisch","1992","16-34 Jahre alt","Berlin","","","",""
"katholisch","1992","16-34 Jahre alt","Brandenburg","","","",""
"katholisch","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","1992","16-34 Jahre alt","Sachsen","","","",""
"katholisch","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","1992","16-34 Jahre alt","Thueringen","","","",""
"katholisch","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","1992","35-65 Jahre alt","Hamburg","","","",""
"katholisch","1992","35-65 Jahre alt","Niedersachsen","","","",""
"katholisch","1992","35-65 Jahre alt","Bremen","","","",""
"katholisch","1992","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","1992","35-65 Jahre alt","Hessen","","","",""
"katholisch","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1992","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","1992","35-65 Jahre alt","Bayern","","","",""
"katholisch","1992","35-65 Jahre alt","Saarland","","","",""
"katholisch","1992","35-65 Jahre alt","Berlin","","","",""
"katholisch","1992","35-65 Jahre alt","Brandenburg","","","",""
"katholisch","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","1992","35-65 Jahre alt","Sachsen","","","",""
"katholisch","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","1992","35-65 Jahre alt","Thueringen","","","",""
"katholisch","1992","66 und älter","Schleswig-Holstein","","","",""
"katholisch","1992","66 und älter","Hamburg","","","",""
"katholisch","1992","66 und älter","Niedersachsen","","","",""
"katholisch","1992","66 und älter","Bremen","","","",""
"katholisch","1992","66 und älter","Nordrhein-Westfalen","","","",""
"katholisch","1992","66 und älter","Hessen","","","",""
"katholisch","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1992","66 und älter","Baden-Wuerttemberg","","","",""
"katholisch","1992","66 und älter","Bayern","","","",""
"katholisch","1992","66 und älter","Saarland","","","",""
"katholisch","1992","66 und älter","Berlin","","","",""
"katholisch","1992","66 und älter","Brandenburg","","","",""
"katholisch","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"katholisch","1992","66 und älter","Sachsen","","","",""
"katholisch","1992","66 und älter","Sachsen-Anhalt","","","",""
"katholisch","1992","66 und älter","Thueringen","","","",""
"evangelisch","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","1992","16-34 Jahre alt","Hamburg","","","",""
"evangelisch","1992","16-34 Jahre alt","Niedersachsen","","","",""
"evangelisch","1992","16-34 Jahre alt","Bremen","","","",""
"evangelisch","1992","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","1992","16-34 Jahre alt","Hessen","","","",""
"evangelisch","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1992","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","1992","16-34 Jahre alt","Bayern","","","",""
"evangelisch","1992","16-34 Jahre alt","Saarland","","","",""
"evangelisch","1992","16-34 Jahre alt","Berlin","","","",""
"evangelisch","1992","16-34 Jahre alt","Brandenburg","","","",""
"evangelisch","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","1992","16-34 Jahre alt","Sachsen","","","",""
"evangelisch","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","1992","16-34 Jahre alt","Thueringen","","","",""
"evangelisch","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","1992","35-65 Jahre alt","Hamburg","","","",""
"evangelisch","1992","35-65 Jahre alt","Niedersachsen","","","",""
"evangelisch","1992","35-65 Jahre alt","Bremen","","","",""
"evangelisch","1992","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","1992","35-65 Jahre alt","Hessen","","","",""
"evangelisch","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1992","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","1992","35-65 Jahre alt","Bayern","","","",""
"evangelisch","1992","35-65 Jahre alt","Saarland","","","",""
"evangelisch","1992","35-65 Jahre alt","Berlin","","","",""
"evangelisch","1992","35-65 Jahre alt","Brandenburg","","","",""
