"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"konfessionslos","1991","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1991","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","573","0.710428654083814","0.67897922770173","0.741878080465898"
"konfessionslos","1991","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1991","Thueringen","Ostdeutschland, neue Bundeslaender","393","0.55864015269394","0.521723852156284","0.595556453231595"
"andere","1991","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1991","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1991","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1992","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1992","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1992","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1992","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1992","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1992","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1992","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1992","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1992","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
