year,age_gr,bula_h,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,North Rhine-Westphalia,Yes,0.15807,259,1938,0.14183,0.17432
2014,46-65 y.,North Rhine-Westphalia,No,0.83899,1679,1938,0.82262,0.85536
2014,46-65 y.,Hesse,Yes,0.14023,95,725,0.11493,0.16552
2014,46-65 y.,Hesse,No,0.85377,630,725,0.82804,0.87951
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.13005,74,556,0.10206,0.15803
2014,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.86995,482,556,0.84197,0.89794
2014,46-65 y.,Baden-Wuerttemberg,Yes,0.11010,104,1027,0.09095,0.12925
2014,46-65 y.,Baden-Wuerttemberg,No,0.88990,923,1027,0.87075,0.90905
2014,46-65 y.,Bavaria,Yes,0.11100,177,1500,0.09510,0.12691
2014,46-65 y.,Bavaria,No,0.88513,1323,1500,0.86898,0.90127
2014,46-65 y.,Berlin,No,0.92603,300,300,0.89636,0.95569
2014,46-65 y.,Brandenburg,Yes,0.13894,51,413,0.10554,0.17233
2014,46-65 y.,Brandenburg,No,0.86106,362,413,0.82767,0.89446
2014,46-65 y.,Mecklenburg-Western Pomerania,No,0.83622,188,188,0.78317,0.88926
2014,46-65 y.,Saxony,Yes,0.11115,61,575,0.08544,0.13687
2014,46-65 y.,Saxony,No,0.88885,514,575,0.86313,0.91456
2014,46-65 y.,Saxony-Anhalt,Yes,0.15773,44,334,0.11858,0.19688
2014,46-65 y.,Saxony-Anhalt,No,0.84114,290,334,0.80188,0.88040
2014,46-65 y.,Thuringa,Yes,0.14605,55,367,0.10987,0.18223
2014,46-65 y.,Thuringa,No,0.85359,312,367,0.81737,0.88980
2014,66 and older,Schleswig-Holstein,Yes,0.18582,43,185,0.12962,0.24202
2014,66 and older,Schleswig-Holstein,No,0.81418,142,185,0.75798,0.87038
2014,66 and older,Hamburg,No,0.74808,77,77,0.65048,0.84568
2014,66 and older,Lower Saxony,Yes,0.16401,83,482,0.13091,0.19710
2014,66 and older,Lower Saxony,No,0.82159,399,482,0.78738,0.85581
2014,66 and older,Bremen,No,0.90084,31,31,0.79389,1.00779
2014,66 and older,North Rhine-Westphalia,Yes,0.20400,189,929,0.17807,0.22993
2014,66 and older,North Rhine-Westphalia,No,0.79412,740,929,0.76810,0.82013
2014,66 and older,Hesse,Yes,0.19259,52,282,0.14648,0.23870
2014,66 and older,Hesse,No,0.78379,230,282,0.73566,0.83192
2014,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.20744,56,289,0.16061,0.25428
2014,66 and older,"Rhineland-Palatinate, Saarland",No,0.79256,233,289,0.74572,0.83939
2014,66 and older,Baden-Wuerttemberg,Yes,0.18931,98,546,0.15642,0.22220
2014,66 and older,Baden-Wuerttemberg,No,0.80938,448,546,0.77640,0.84236
2014,66 and older,Bavaria,Yes,0.22821,169,770,0.19855,0.25788
2014,66 and older,Bavaria,No,0.76312,601,770,0.73306,0.79317
2014,66 and older,Berlin,Yes,0.24017,42,202,0.18111,0.29923
2014,66 and older,Berlin,No,0.75983,160,202,0.70077,0.81889
2014,66 and older,Brandenburg,Yes,0.20724,57,237,0.15552,0.25895
2014,66 and older,Brandenburg,No,0.77210,180,237,0.71858,0.82562
2014,66 and older,Mecklenburg-Western Pomerania,No,0.74049,97,97,0.65280,0.82818
2014,66 and older,Saxony,Yes,0.20627,74,344,0.16345,0.24909
2014,66 and older,Saxony,No,0.78405,270,344,0.74050,0.82759
2014,66 and older,Saxony-Anhalt,Yes,0.21316,44,209,0.15751,0.26882
2014,66 and older,Saxony-Anhalt,No,0.78684,165,209,0.73118,0.84249
2014,66 and older,Thuringa,Yes,0.19894,47,209,0.14469,0.25320
2014,66 and older,Thuringa,No,0.80106,162,209,0.74680,0.85531
2015,17-29 y.,Schleswig-Holstein,No,0.82150,137,137,0.75714,0.88586
2015,17-29 y.,Hamburg,No,0.76350,52,52,0.64688,0.88013
2015,17-29 y.,Lower Saxony,Yes,0.11511,56,407,0.08407,0.14616
2015,17-29 y.,Lower Saxony,No,0.77945,351,407,0.73912,0.81978
2015,17-29 y.,Bremen,No,0.89531,35,35,0.79240,0.99822
2015,17-29 y.,North Rhine-Westphalia,Yes,0.09197,94,877,0.07283,0.11111
2015,17-29 y.,North Rhine-Westphalia,No,0.78972,783,877,0.76274,0.81671
2015,17-29 y.,Hesse,No,0.75344,239,239,0.69868,0.80820
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.82804,225,225,0.77862,0.87745
2015,17-29 y.,Baden-Wuerttemberg,Yes,0.07100,50,486,0.04815,0.09386
2015,17-29 y.,Baden-Wuerttemberg,No,0.83231,436,486,0.79906,0.86556
2015,17-29 y.,Bavaria,Yes,0.08798,61,639,0.06600,0.10996
2015,17-29 y.,Bavaria,No,0.75961,578,639,0.72645,0.79277
2015,17-29 y.,Berlin,No,0.77031,120,120,0.69473,0.84588
2015,17-29 y.,Brandenburg,No,0.75907,94,94,0.67215,0.84598
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.92394,64,64,0.85848,0.98940
2015,17-29 y.,Saxony,No,0.81695,171,171,0.75881,0.87508
2015,17-29 y.,Saxony-Anhalt,No,0.85601,103,103,0.78787,0.92414
2015,17-29 y.,Thuringa,No,0.66610,102,102,0.57412,0.75807
2015,30-45 y.,Schleswig-Holstein,Yes,0.11187,34,271,0.07427,0.14947
2015,30-45 y.,Schleswig-Holstein,No,0.86251,237,271,0.82144,0.90359
2015,30-45 y.,Hamburg,No,0.83175,124,124,0.76564,0.89786
2015,30-45 y.,Lower Saxony,Yes,0.10988,86,701,0.08672,0.13305
2015,30-45 y.,Lower Saxony,No,0.84249,615,701,0.81551,0.86948
2015,30-45 y.,Bremen,No,0.86963,50,50,0.77535,0.96391
2015,30-45 y.,North Rhine-Westphalia,Yes,0.09740,167,1545,0.08261,0.11219
2015,30-45 y.,North Rhine-Westphalia,No,0.85734,1378,1545,0.83990,0.87478
2015,30-45 y.,Hesse,Yes,0.08232,53,499,0.05818,0.10646
2015,30-45 y.,Hesse,No,0.85043,446,499,0.81910,0.88175
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.07219,38,393,0.04657,0.09781
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89259,355,393,0.86194,0.92324
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.07500,86,959,0.05832,0.09167
2015,30-45 y.,Baden-Wuerttemberg,No,0.85753,873,959,0.83539,0.87966
2015,30-45 y.,Bavaria,Yes,0.09134,119,1181,0.07490,0.10777
2015,30-45 y.,Bavaria,No,0.84888,1062,1181,0.82844,0.86931
2015,30-45 y.,Berlin,No,0.86194,246,246,0.81874,0.90514
2015,30-45 y.,Brandenburg,No,0.87581,219,219,0.83203,0.91959
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.87724,139,139,0.82249,0.93199
2015,30-45 y.,Saxony,Yes,0.10365,47,437,0.07504,0.13226
2015,30-45 y.,Saxony,No,0.88685,390,437,0.85712,0.91658
2015,30-45 y.,Saxony-Anhalt,No,0.93293,226,226,0.90025,0.96562
2015,30-45 y.,Thuringa,Yes,0.16990,44,247,0.12297,0.21683
2015,30-45 y.,Thuringa,No,0.77220,203,247,0.71979,0.82461
2015,46-65 y.,Schleswig-Holstein,Yes,0.11017,34,269,0.07268,0.14765
2015,46-65 y.,Schleswig-Holstein,No,0.87996,235,269,0.84105,0.91887
2015,46-65 y.,Hamburg,No,0.82858,113,113,0.75878,0.89838
2015,46-65 y.,Lower Saxony,Yes,0.12133,91,824,0.09902,0.14363
2015,46-65 y.,Lower Saxony,No,0.86755,733,824,0.84439,0.89071
2015,46-65 y.,Bremen,No,0.78958,38,38,0.65824,0.92092
2015,46-65 y.,North Rhine-Westphalia,Yes,0.12586,218,1824,0.11063,0.14108
2015,46-65 y.,North Rhine-Westphalia,No,0.86577,1606,1824,0.85012,0.88142
2015,46-65 y.,Hesse,Yes,0.10528,73,662,0.08189,0.12868
2015,46-65 y.,Hesse,No,0.88069,589,662,0.85598,0.90541
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14566,66,561,0.11644,0.17488
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.84393,495,561,0.81387,0.87399
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.10089,96,998,0.08219,0.11958
2015,46-65 y.,Baden-Wuerttemberg,No,0.88755,902,998,0.86794,0.90716
2015,46-65 y.,Bavaria,Yes,0.13347,172,1450,0.11596,0.15098
2015,46-65 y.,Bavaria,No,0.85337,1278,1450,0.83516,0.87158
2015,46-65 y.,Berlin,Yes,0.14990,41,312,0.11023,0.18958
2015,46-65 y.,Berlin,No,0.83715,271,312,0.79611,0.87818
2015,46-65 y.,Brandenburg,Yes,0.11730,52,395,0.08553,0.14908
2015,46-65 y.,Brandenburg,No,0.87528,343,395,0.84266,0.90791
2015,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.14568,32,204,0.09715,0.19421
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.85432,172,204,0.80579,0.90285
2015,46-65 y.,Saxony,Yes,0.09417,64,526,0.06919,0.11916
2015,46-65 y.,Saxony,No,0.89808,462,526,0.87220,0.92396
2015,46-65 y.,Saxony-Anhalt,Yes,0.15987,41,316,0.11940,0.20035
2015,46-65 y.,Saxony-Anhalt,No,0.83806,275,316,0.79737,0.87874
2015,46-65 y.,Thuringa,Yes,0.17814,49,348,0.13788,0.21840
2015,46-65 y.,Thuringa,No,0.81874,299,348,0.77820,0.85927
2015,66 and older,Schleswig-Holstein,Yes,0.16653,34,177,0.11149,0.22157
2015,66 and older,Schleswig-Holstein,No,0.83179,143,177,0.77653,0.88705
2015,66 and older,Hamburg,No,0.80645,82,82,0.72041,0.89249
2015,66 and older,Lower Saxony,Yes,0.19880,94,487,0.16331,0.23428
2015,66 and older,Lower Saxony,No,0.79972,393,487,0.76413,0.83530
2015,66 and older,North Rhine-Westphalia,Yes,0.22922,207,907,0.20185,0.25659
2015,66 and older,North Rhine-Westphalia,No,0.76727,700,907,0.73976,0.79479
2015,66 and older,Hesse,Yes,0.22058,53,271,0.17113,0.27004
2015,66 and older,Hesse,No,0.76219,218,271,0.71140,0.81297
2015,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.27843,79,290,0.22675,0.33011
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.71275,211,290,0.66058,0.76492
2015,66 and older,Baden-Wuerttemberg,Yes,0.21315,116,536,0.17845,0.24786
2015,66 and older,Baden-Wuerttemberg,No,0.78081,420,536,0.74576,0.81587
2015,66 and older,Bavaria,Yes,0.24752,176,750,0.21661,0.27843
2015,66 and older,Bavaria,No,0.75096,574,750,0.71999,0.78193
2015,66 and older,Berlin,Yes,0.19398,38,192,0.13791,0.25006
2015,66 and older,Berlin,No,0.80268,154,192,0.74624,0.85912
2015,66 and older,Brandenburg,Yes,0.28910,70,241,0.23174,0.34645
2015,66 and older,Brandenburg,No,0.71000,171,241,0.65259,0.76741
2015,66 and older,Mecklenburg-Western Pomerania,No,0.85548,110,110,0.78947,0.92149
2015,66 and older,Saxony,Yes,0.23293,75,344,0.18820,0.27766
2015,66 and older,Saxony,No,0.74172,269,344,0.69540,0.78804
2015,66 and older,Saxony-Anhalt,Yes,0.18753,37,205,0.13396,0.24109
2015,66 and older,Saxony-Anhalt,No,0.81153,168,205,0.75786,0.86520
2015,66 and older,Thuringa,Yes,0.19755,40,208,0.14331,0.25179
2015,66 and older,Thuringa,No,0.79997,168,208,0.74548,0.85447
2016,17-29 y.,Schleswig-Holstein,No,0.72835,116,116,0.64705,0.80965
2016,17-29 y.,Hamburg,No,0.84811,60,60,0.75652,0.93969
2016,17-29 y.,Lower Saxony,Yes,0.12502,55,425,0.09354,0.15650
2016,17-29 y.,Lower Saxony,No,0.78209,370,425,0.74280,0.82139
2016,17-29 y.,Bremen,No,0.82120,33,33,0.68843,0.95397
2016,17-29 y.,North Rhine-Westphalia,Yes,0.09201,86,861,0.07269,0.11133
2016,17-29 y.,North Rhine-Westphalia,No,0.79572,775,861,0.76877,0.82266
2016,17-29 y.,Hesse,No,0.75266,226,226,0.69628,0.80904
2016,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.85602,225,225,0.81004,0.90199
2016,17-29 y.,Baden-Wuerttemberg,Yes,0.05738,41,458,0.03606,0.07871
2016,17-29 y.,Baden-Wuerttemberg,No,0.86087,417,458,0.82914,0.89260
2016,17-29 y.,Bavaria,Yes,0.10196,74,603,0.07778,0.12613
2016,17-29 y.,Bavaria,No,0.80434,529,603,0.77265,0.83603
2016,17-29 y.,Berlin,No,0.88469,124,124,0.82825,0.94114
2016,17-29 y.,Brandenburg,No,0.78258,96,96,0.69963,0.86552
2016,17-29 y.,Mecklenburg-Western Pomerania,No,0.77935,57,57,0.67073,0.88796
2016,17-29 y.,Saxony,No,0.91118,179,179,0.86939,0.95297
2016,17-29 y.,Saxony-Anhalt,No,0.79636,96,96,0.71537,0.87734
2016,17-29 y.,Thuringa,No,0.83311,92,92,0.75650,0.90972
2016,30-45 y.,Schleswig-Holstein,Yes,0.11705,37,268,0.07849,0.15561
2016,30-45 y.,Schleswig-Holstein,No,0.87284,231,268,0.83287,0.91280
2016,30-45 y.,Hamburg,No,0.91564,118,118,0.86528,0.96600
2016,30-45 y.,Lower Saxony,Yes,0.08952,61,635,0.06729,0.11174
2016,30-45 y.,Lower Saxony,No,0.89783,574,635,0.87425,0.92140
2016,30-45 y.,Bremen,No,0.81196,47,47,0.69904,0.92488
2016,30-45 y.,North Rhine-Westphalia,Yes,0.09395,190,1519,0.07927,0.10863
2016,30-45 y.,North Rhine-Westphalia,No,0.89073,1329,1519,0.87504,0.90642
2016,30-45 y.,Hesse,Yes,0.07643,41,455,0.05199,0.10086
2016,30-45 y.,Hesse,No,0.90210,414,455,0.87477,0.92944
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.11078,45,401,0.08002,0.14153
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.86364,356,401,0.83000,0.89727
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.10662,114,924,0.08671,0.12653
2016,30-45 y.,Baden-Wuerttemberg,No,0.87882,810,924,0.85777,0.89987
2016,30-45 y.,Bavaria,Yes,0.11280,130,1148,0.09449,0.13110
2016,30-45 y.,Bavaria,No,0.86999,1018,1148,0.85052,0.88945
2016,30-45 y.,Berlin,No,0.85955,245,245,0.81595,0.90315
2016,30-45 y.,Brandenburg,No,0.85206,200,200,0.80273,0.90139
2016,30-45 y.,Mecklenburg-Western Pomerania,No,0.90786,117,117,0.85523,0.96049
2016,30-45 y.,Saxony,Yes,0.07032,37,392,0.04498,0.09566
2016,30-45 y.,Saxony,No,0.91811,355,392,0.89093,0.94529
2016,30-45 y.,Saxony-Anhalt,No,0.87922,204,204,0.83439,0.92405
2016,30-45 y.,Thuringa,Yes,0.19386,42,254,0.14515,0.24257
2016,30-45 y.,Thuringa,No,0.79768,212,254,0.74818,0.84718
2016,46-65 y.,Schleswig-Holstein,Yes,0.11096,37,261,0.07278,0.14914
2016,46-65 y.,Schleswig-Holstein,No,0.88604,224,261,0.84742,0.92467
2016,46-65 y.,Hamburg,No,0.87309,121,121,0.81354,0.93265
2016,46-65 y.,Lower Saxony,Yes,0.09985,89,831,0.07946,0.12025
2016,46-65 y.,Lower Saxony,No,0.89657,742,831,0.87586,0.91729
2016,46-65 y.,Bremen,No,0.77327,40,40,0.64185,0.90468
2016,46-65 y.,North Rhine-Westphalia,Yes,0.10617,215,1766,0.09180,0.12054
2016,46-65 y.,North Rhine-Westphalia,No,0.89061,1551,1766,0.87605,0.90517
2016,46-65 y.,Hesse,Yes,0.14807,80,629,0.12029,0.17585
2016,46-65 y.,Hesse,No,0.84689,549,629,0.81872,0.87505
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.10483,60,548,0.07916,0.13050
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.89101,488,548,0.86490,0.91713
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.09539,91,944,0.07664,0.11414
2016,46-65 y.,Baden-Wuerttemberg,No,0.90333,853,944,0.88446,0.92219
2016,46-65 y.,Bavaria,Yes,0.12710,171,1383,0.10953,0.14466
2016,46-65 y.,Bavaria,No,0.87172,1212,1383,0.85409,0.88935
2016,46-65 y.,Berlin,Yes,0.15654,34,303,0.11556,0.19752
2016,46-65 y.,Berlin,No,0.84292,269,303,0.80188,0.88396
2016,46-65 y.,Brandenburg,Yes,0.15955,53,375,0.12243,0.19666
2016,46-65 y.,Brandenburg,No,0.82903,322,375,0.79087,0.86718
2016,46-65 y.,Mecklenburg-Western Pomerania,No,0.87491,171,171,0.82518,0.92464
2016,46-65 y.,Saxony,Yes,0.09264,57,525,0.06782,0.11747
2016,46-65 y.,Saxony,No,0.89668,468,525,0.87062,0.92275
2016,46-65 y.,Saxony-Anhalt,Yes,0.17265,36,309,0.13044,0.21486
2016,46-65 y.,Saxony-Anhalt,No,0.82439,273,309,0.78190,0.86689
2016,46-65 y.,Thuringa,Yes,0.16498,44,335,0.12518,0.20479
2016,46-65 y.,Thuringa,No,0.83382,291,335,0.79390,0.87374
2016,66 and older,Schleswig-Holstein,Yes,0.19150,34,158,0.12995,0.25305
2016,66 and older,Schleswig-Holstein,No,0.80850,124,158,0.74695,0.87005
2016,66 and older,Hamburg,No,0.73629,72,72,0.63379,0.83879
2016,66 and older,Lower Saxony,Yes,0.18928,93,473,0.15394,0.22462
2016,66 and older,Lower Saxony,No,0.80966,380,473,0.77424,0.84508
2016,66 and older,North Rhine-Westphalia,Yes,0.23250,188,878,0.20454,0.26046
2016,66 and older,North Rhine-Westphalia,No,0.76563,690,878,0.73759,0.79367
2016,66 and older,Hesse,Yes,0.22539,52,265,0.17499,0.27580
2016,66 and older,Hesse,No,0.77448,213,265,0.72406,0.82489
2016,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.21471,70,291,0.16745,0.26197
2016,66 and older,"Rhineland-Palatinate, Saarland",No,0.78520,221,291,0.73793,0.83247
2016,66 and older,Baden-Wuerttemberg,Yes,0.20929,88,507,0.17385,0.24474
2016,66 and older,Baden-Wuerttemberg,No,0.79065,419,507,0.75520,0.82610
2016,66 and older,Bavaria,Yes,0.20821,150,733,0.17879,0.23762
2016,66 and older,Bavaria,No,0.79049,583,733,0.76101,0.81997
2016,66 and older,Berlin,Yes,0.23877,44,195,0.17877,0.29876
2016,66 and older,Berlin,No,0.76120,151,195,0.70120,0.82119
2016,66 and older,Brandenburg,Yes,0.25862,50,229,0.20178,0.31546
2016,66 and older,Brandenburg,No,0.73818,179,229,0.68112,0.79525
2016,66 and older,Mecklenburg-Western Pomerania,No,0.75386,98,98,0.66814,0.83958
2016,66 and older,Saxony,Yes,0.21282,74,336,0.16899,0.25665
2016,66 and older,Saxony,No,0.78718,262,336,0.74335,0.83101
2016,66 and older,Saxony-Anhalt,Yes,0.13839,37,186,0.08863,0.18815
2016,66 and older,Saxony-Anhalt,No,0.86161,149,186,0.81185,0.91137
2016,66 and older,Thuringa,Yes,0.14924,40,206,0.10046,0.19802
2016,66 and older,Thuringa,No,0.85076,166,206,0.80198,0.89954
2017,17-29 y.,Schleswig-Holstein,No,0.76860,141,141,0.69874,0.83846
2017,17-29 y.,Hamburg,No,0.81049,60,60,0.71048,0.91049
2017,17-29 y.,Lower Saxony,Yes,0.08173,51,525,0.05827,0.10518
2017,17-29 y.,Lower Saxony,No,0.81956,474,525,0.78663,0.85248
2017,17-29 y.,Bremen,No,0.81974,43,43,0.70349,0.93600
2017,17-29 y.,North Rhine-Westphalia,Yes,0.07892,94,963,0.06188,0.09595
2017,17-29 y.,North Rhine-Westphalia,No,0.79139,869,963,0.76572,0.81707
2017,17-29 y.,Hesse,Yes,0.09524,35,305,0.06224,0.12824
2017,17-29 y.,Hesse,No,0.79387,270,305,0.74839,0.83934
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.80690,222,222,0.75485,0.85894
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.06610,38,480,0.04385,0.08835
2017,17-29 y.,Baden-Wuerttemberg,No,0.84311,442,480,0.81053,0.87568
2017,17-29 y.,Bavaria,Yes,0.07951,63,645,0.05862,0.10041
2017,17-29 y.,Bavaria,No,0.81159,582,645,0.78139,0.84180
2017,17-29 y.,Berlin,No,0.85521,141,141,0.79691,0.91350
2017,17-29 y.,Brandenburg,No,0.78109,97,97,0.69837,0.86380
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.84716,61,61,0.75611,0.93821
2017,17-29 y.,Saxony,No,0.86037,214,214,0.81382,0.90692
2017,17-29 y.,Saxony-Anhalt,No,0.70846,112,112,0.62392,0.79301
2017,17-29 y.,Thuringa,No,0.89336,117,117,0.83719,0.94953
2017,30-45 y.,Schleswig-Holstein,Yes,0.07471,32,292,0.04450,0.10492
2017,30-45 y.,Schleswig-Holstein,No,0.90841,260,292,0.87527,0.94155
2017,30-45 y.,Hamburg,No,0.86422,122,122,0.80318,0.92526
2017,30-45 y.,Lower Saxony,Yes,0.13140,71,653,0.10547,0.15733
2017,30-45 y.,Lower Saxony,No,0.85271,582,653,0.82550,0.87991
2017,30-45 y.,Bremen,No,0.82687,52,52,0.72303,0.93071
2017,30-45 y.,North Rhine-Westphalia,Yes,0.10604,178,1537,0.09065,0.12144
2017,30-45 y.,North Rhine-Westphalia,No,0.87219,1359,1537,0.85549,0.88889
2017,30-45 y.,Hesse,Yes,0.08305,44,486,0.05849,0.10761
2017,30-45 y.,Hesse,No,0.89719,442,486,0.87015,0.92422
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.13480,49,378,0.10032,0.16927
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.84600,329,378,0.80956,0.88243
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.08634,79,880,0.06777,0.10490
2017,30-45 y.,Baden-Wuerttemberg,No,0.89797,801,880,0.87796,0.91798
2017,30-45 y.,Bavaria,Yes,0.10968,129,1168,0.09175,0.12761
2017,30-45 y.,Bavaria,No,0.87159,1039,1168,0.85240,0.89079
2017,30-45 y.,Berlin,No,0.92815,270,270,0.89730,0.95901
2017,30-45 y.,Brandenburg,No,0.89879,212,212,0.85809,0.93948
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.87780,134,134,0.82214,0.93346
2017,30-45 y.,Saxony,Yes,0.11816,51,447,0.08821,0.14812
2017,30-45 y.,Saxony,No,0.87401,396,447,0.84321,0.90481
2017,30-45 y.,Saxony-Anhalt,No,0.89215,203,203,0.84937,0.93493
2017,30-45 y.,Thuringa,No,0.91302,227,227,0.87628,0.94976
2017,46-65 y.,Schleswig-Holstein,Yes,0.15627,50,313,0.11598,0.19656
2017,46-65 y.,Schleswig-Holstein,No,0.84074,263,313,0.80013,0.88134
2017,46-65 y.,Hamburg,No,0.90776,145,145,0.86050,0.95502
2017,46-65 y.,Lower Saxony,Yes,0.12659,114,1009,0.10607,0.14712
2017,46-65 y.,Lower Saxony,No,0.86207,895,1009,0.84078,0.88335
2017,46-65 y.,Bremen,No,0.90971,73,73,0.84351,0.97591
2017,46-65 y.,North Rhine-Westphalia,Yes,0.14260,293,2071,0.12754,0.15766
2017,46-65 y.,North Rhine-Westphalia,No,0.85171,1778,2071,0.83640,0.86702
2017,46-65 y.,Hesse,Yes,0.11817,90,705,0.09433,0.14202
2017,46-65 y.,Hesse,No,0.87581,615,705,0.85144,0.90017
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.13220,73,587,0.10478,0.15963
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.86504,514,587,0.83738,0.89271
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.11851,110,1099,0.09939,0.13763
2017,46-65 y.,Baden-Wuerttemberg,No,0.88021,989,1099,0.86101,0.89942
2017,46-65 y.,Bavaria,Yes,0.13074,186,1579,0.11411,0.14737
2017,46-65 y.,Bavaria,No,0.86149,1393,1579,0.84444,0.87853
2017,46-65 y.,Berlin,Yes,0.14458,42,329,0.10652,0.18264
2017,46-65 y.,Berlin,No,0.85423,287,329,0.81604,0.89242
2017,46-65 y.,Brandenburg,Yes,0.16068,59,438,0.12625,0.19511
2017,46-65 y.,Brandenburg,No,0.83758,379,438,0.80300,0.87216
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.83249,188,188,0.77896,0.88601
2017,46-65 y.,Saxony,Yes,0.09745,62,610,0.07389,0.12100
2017,46-65 y.,Saxony,No,0.89867,548,610,0.87470,0.92264
2017,46-65 y.,Saxony-Anhalt,Yes,0.15500,49,367,0.11792,0.19208
2017,46-65 y.,Saxony-Anhalt,No,0.84030,318,367,0.80276,0.87783
2017,46-65 y.,Thuringa,Yes,0.12115,52,385,0.08851,0.15379
2017,46-65 y.,Thuringa,No,0.87400,333,385,0.84081,0.90719
2017,66 and older,Schleswig-Holstein,Yes,0.21077,38,178,0.15068,0.27086
2017,66 and older,Schleswig-Holstein,No,0.78891,140,178,0.72879,0.84903
2017,66 and older,Hamburg,No,0.79047,73,73,0.69646,0.88447
2017,66 and older,Lower Saxony,Yes,0.21101,112,494,0.17500,0.24703
2017,66 and older,Lower Saxony,No,0.78810,382,494,0.75202,0.82417
2017,66 and older,North Rhine-Westphalia,Yes,0.22938,209,910,0.20205,0.25671
2017,66 and older,North Rhine-Westphalia,No,0.76983,701,910,0.74246,0.79719
2017,66 and older,Hesse,Yes,0.27042,70,274,0.21773,0.32312
2017,66 and older,Hesse,No,0.72261,204,274,0.66950,0.77572
2017,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.22621,73,304,0.17910,0.27332
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.77366,231,304,0.72654,0.82078
2017,66 and older,Baden-Wuerttemberg,Yes,0.21965,115,543,0.18479,0.25450
2017,66 and older,Baden-Wuerttemberg,No,0.77865,428,543,0.74370,0.81360
2017,66 and older,Bavaria,Yes,0.21986,183,782,0.19081,0.24890
2017,66 and older,Bavaria,No,0.77991,599,782,0.75085,0.80897
2017,66 and older,Berlin,Yes,0.22783,48,211,0.17110,0.28456
2017,66 and older,Berlin,No,0.77212,163,211,0.71539,0.82886
2017,66 and older,Brandenburg,Yes,0.33757,67,241,0.27775,0.39740
2017,66 and older,Brandenburg,No,0.66243,174,241,0.60260,0.72225
2017,66 and older,Mecklenburg-Western Pomerania,No,0.77858,103,103,0.69800,0.85916
2017,66 and older,Saxony,Yes,0.17472,60,353,0.13505,0.21439
2017,66 and older,Saxony,No,0.80526,293,353,0.76389,0.84663
2017,66 and older,Saxony-Anhalt,Yes,0.26200,52,195,0.20012,0.32388
2017,66 and older,Saxony-Anhalt,No,0.73800,143,195,0.67612,0.79988
2017,66 and older,Thuringa,Yes,0.12920,37,209,0.08362,0.17479
2017,66 and older,Thuringa,No,0.87072,172,209,0.82512,0.91631
2018,17-29 y.,Schleswig-Holstein,No,0.80498,143,143,0.73981,0.87015
2018,17-29 y.,Hamburg,No,0.85407,63,63,0.76620,0.94195
2018,17-29 y.,Lower Saxony,Yes,0.07926,43,492,0.05537,0.10316
2018,17-29 y.,Lower Saxony,No,0.81090,449,492,0.77626,0.84553
2018,17-29 y.,Bremen,No,0.83596,38,38,0.71664,0.95528
2018,17-29 y.,North Rhine-Westphalia,Yes,0.10130,99,1019,0.08277,0.11984
2018,17-29 y.,North Rhine-Westphalia,No,0.80229,920,1019,0.77782,0.82675
2018,17-29 y.,Hesse,No,0.87045,291,291,0.83180,0.90910
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.76257,216,216,0.70569,0.81944
