year,bula_h,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.95188,35,35,0.87995,1.02382
1989,Baden-Wuerttemberg,Primary Level,No,0.79687,163,163,0.73492,0.85883
1989,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15196,72,544,0.12177,0.18216
1989,Baden-Wuerttemberg,Lower Secondary Level,No,0.84804,472,544,0.81784,0.87823
1989,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11831,89,783,0.09567,0.14095
1989,Baden-Wuerttemberg,Upper Secondary Level,No,0.88000,694,783,0.85722,0.90277
1989,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.94518,50,50,0.88144,1.00892
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.88632,83,83,0.81762,0.95503
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.88818,93,93,0.82378,0.95258
1989,Bavaria,Pre-primary Level,No,0.94144,34,34,0.86132,1.02155
1989,Bavaria,Primary Level,No,0.93702,54,54,0.87161,1.00242
1989,Bavaria,Lower Secondary Level,Yes,0.15208,56,416,0.11753,0.18663
1989,Bavaria,Lower Secondary Level,No,0.84294,360,416,0.80794,0.87795
1989,Bavaria,Upper Secondary Level,Yes,0.11169,88,809,0.08997,0.13341
1989,Bavaria,Upper Secondary Level,No,0.88448,721,809,0.86243,0.90652
1989,Bavaria,Post-secondary Non-tertiary Level,No,0.84003,39,39,0.72347,0.95658
1989,Bavaria,First Stage of Tertiary Education,No,0.93501,83,83,0.88165,0.98837
1989,Bavaria,Second Stage of Tertiary Education,No,0.89678,124,124,0.84301,0.95055
1989,Berlin,Lower Secondary Level,No,0.92892,75,75,0.87037,0.98746
1989,Berlin,Upper Secondary Level,No,0.89542,126,126,0.84177,0.94906
1989,Berlin,Second Stage of Tertiary Education,No,0.91471,33,33,0.81793,1.01148
1991,Schleswig-Holstein,Lower Secondary Level,No,0.90563,57,57,0.82906,0.98220
1991,Schleswig-Holstein,Upper Secondary Level,No,0.84650,136,136,0.78570,0.90731
1991,Hamburg,Lower Secondary Level,No,0.92199,31,31,0.82603,1.01796
1991,Hamburg,Upper Secondary Level,No,0.82857,76,76,0.74327,0.91387
1991,Lower Saxony,Primary Level,No,0.84709,41,41,0.73555,0.95862
1991,Lower Saxony,Lower Secondary Level,Yes,0.14379,36,240,0.09930,0.18827
1991,Lower Saxony,Lower Secondary Level,No,0.85023,204,240,0.80499,0.89547
1991,Lower Saxony,Upper Secondary Level,Yes,0.10695,51,494,0.07967,0.13423
1991,Lower Saxony,Upper Secondary Level,No,0.88558,443,494,0.85749,0.91368
1991,Lower Saxony,First Stage of Tertiary Education,No,0.91979,60,60,0.85048,0.98910
1991,Lower Saxony,Second Stage of Tertiary Education,No,0.84329,68,68,0.75625,0.93034
1991,Bremen,Upper Secondary Level,No,0.84847,47,47,0.74485,0.95209
1991,North Rhine-Westphalia,Pre-primary Level,No,0.95442,51,51,0.89661,1.01224
1991,North Rhine-Westphalia,Primary Level,No,0.89957,153,153,0.85178,0.94735
1991,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15366,84,603,0.12485,0.18247
1991,North Rhine-Westphalia,Lower Secondary Level,No,0.84234,519,603,0.81323,0.87145
1991,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14014,156,1219,0.12065,0.15964
1991,North Rhine-Westphalia,Upper Secondary Level,No,0.85663,1063,1219,0.83694,0.87631
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.81124,73,73,0.72085,0.90163
1991,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.85808,115,115,0.79402,0.92214
1991,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.86872,183,183,0.81966,0.91779
1991,Hesse,Primary Level,No,0.80580,60,60,0.70486,0.90675
1991,Hesse,Lower Secondary Level,Yes,0.16472,33,251,0.11874,0.21070
1991,Hesse,Lower Secondary Level,No,0.82223,218,251,0.77484,0.86962
1991,Hesse,Upper Secondary Level,Yes,0.09726,42,441,0.06957,0.12495
1991,Hesse,Upper Secondary Level,No,0.88832,399,441,0.85889,0.91775
1991,Hesse,First Stage of Tertiary Education,No,0.78720,34,34,0.64755,0.92684
1991,Hesse,Second Stage of Tertiary Education,No,0.89368,76,76,0.82392,0.96345
1991,"Rhineland-Palatinate, Saarland",Primary Level,No,0.76398,31,31,0.61202,0.91593
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.18942,35,211,0.13643,0.24242
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.80680,176,211,0.75341,0.86020
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.15039,46,322,0.11129,0.18950
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.83903,276,322,0.79883,0.87923
1991,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93620,38,38,0.85745,1.01495
1991,Baden-Wuerttemberg,Primary Level,No,0.83737,168,168,0.78140,0.89334
1991,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.10153,53,512,0.07534,0.12772
1991,Baden-Wuerttemberg,Lower Secondary Level,No,0.89765,459,512,0.87137,0.92393
1991,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.13399,106,792,0.11025,0.15773
1991,Baden-Wuerttemberg,Upper Secondary Level,No,0.85312,686,792,0.82845,0.87779
1991,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.86097,46,46,0.75989,0.96206
1991,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.88097,79,79,0.80910,0.95283
1991,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.85430,85,85,0.77885,0.92975
1991,Bavaria,Primary Level,No,0.89974,59,59,0.82245,0.97704
1991,Bavaria,Lower Secondary Level,Yes,0.18413,58,378,0.14500,0.22325
1991,Bavaria,Lower Secondary Level,No,0.81405,320,378,0.77478,0.85333
1991,Bavaria,Upper Secondary Level,Yes,0.13341,97,808,0.10995,0.15687
1991,Bavaria,Upper Secondary Level,No,0.86187,711,808,0.83807,0.88568
1991,Bavaria,Post-secondary Non-tertiary Level,No,0.81818,46,46,0.70549,0.93087
1991,Bavaria,First Stage of Tertiary Education,No,0.85106,82,82,0.77353,0.92860
1991,Bavaria,Second Stage of Tertiary Education,No,0.94556,136,136,0.90729,0.98383
1991,Berlin,Lower Secondary Level,No,0.67098,66,66,0.55675,0.78520
1991,Berlin,Upper Secondary Level,No,0.59503,126,126,0.50898,0.68109
1992,Schleswig-Holstein,Lower Secondary Level,No,0.86268,46,46,0.76211,0.96324
1992,Schleswig-Holstein,Upper Secondary Level,No,0.82664,128,128,0.76080,0.89248
1992,Hamburg,Upper Secondary Level,No,0.86512,76,76,0.78781,0.94243
1992,Lower Saxony,Primary Level,No,0.83856,38,38,0.72000,0.95711
1992,Lower Saxony,Lower Secondary Level,No,0.84361,202,202,0.79339,0.89382
1992,Lower Saxony,Upper Secondary Level,Yes,0.12801,63,490,0.09840,0.15762
1992,Lower Saxony,Upper Secondary Level,No,0.86787,427,490,0.83786,0.89789
1992,Lower Saxony,First Stage of Tertiary Education,No,0.82754,55,55,0.72678,0.92830
1992,Lower Saxony,Second Stage of Tertiary Education,No,0.87715,68,68,0.79855,0.95575
1992,Bremen,Upper Secondary Level,No,0.80641,45,45,0.68967,0.92316
1992,North Rhine-Westphalia,Pre-primary Level,No,0.87710,41,41,0.77536,0.97885
1992,North Rhine-Westphalia,Primary Level,No,0.91480,153,153,0.87042,0.95919
1992,North Rhine-Westphalia,Lower Secondary Level,Yes,0.13543,72,586,0.10770,0.16316
1992,North Rhine-Westphalia,Lower Secondary Level,No,0.85398,514,586,0.82536,0.88260
1992,North Rhine-Westphalia,Upper Secondary Level,Yes,0.13291,156,1214,0.11381,0.15201
1992,North Rhine-Westphalia,Upper Secondary Level,No,0.86301,1058,1214,0.84366,0.88236
1992,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.81629,76,76,0.72865,0.90394
1992,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.86086,123,123,0.79945,0.92228
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.89604,189,189,0.85241,0.93967
1992,Hesse,Primary Level,No,0.89386,57,57,0.81318,0.97453
1992,Hesse,Lower Secondary Level,Yes,0.14527,31,245,0.10106,0.18949
1992,Hesse,Lower Secondary Level,No,0.84685,214,245,0.80167,0.89204
1992,Hesse,Upper Secondary Level,Yes,0.10267,42,428,0.07388,0.13147
1992,Hesse,Upper Secondary Level,No,0.88331,386,428,0.85286,0.91376
1992,Hesse,Post-secondary Non-tertiary Level,No,0.93503,31,31,0.84683,1.02323
1992,Hesse,First Stage of Tertiary Education,No,0.81451,36,36,0.68573,0.94328
1992,Hesse,Second Stage of Tertiary Education,No,0.95402,89,89,0.91026,0.99778
1992,"Rhineland-Palatinate, Saarland",Primary Level,No,0.95953,31,31,0.88901,1.03005
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.17777,35,205,0.12531,0.23024
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.81831,170,205,0.76540,0.87122
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.11195,39,323,0.07751,0.14639
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.88805,284,323,0.85361,0.92249
1992,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93723,38,38,0.85908,1.01539
1992,Baden-Wuerttemberg,Primary Level,No,0.91067,164,164,0.86689,0.95446
1992,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.12543,58,484,0.09589,0.15497
1992,Baden-Wuerttemberg,Lower Secondary Level,No,0.87457,426,484,0.84503,0.90411
1992,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11837,91,780,0.09568,0.14105
1992,Baden-Wuerttemberg,Upper Secondary Level,No,0.87289,689,780,0.84950,0.89628
1992,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.90285,53,53,0.82235,0.98335
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.92174,86,86,0.86464,0.97884
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.86592,91,91,0.79552,0.93632
1992,Bavaria,Primary Level,No,0.89454,61,61,0.81683,0.97226
1992,Bavaria,Lower Secondary Level,Yes,0.13413,47,388,0.10017,0.16808
1992,Bavaria,Lower Secondary Level,No,0.86465,341,388,0.83056,0.89873
1992,Bavaria,Upper Secondary Level,Yes,0.13142,97,824,0.10833,0.15450
1992,Bavaria,Upper Secondary Level,No,0.86731,727,824,0.84413,0.89048
1992,Bavaria,Post-secondary Non-tertiary Level,No,0.90491,49,49,0.82192,0.98790
1992,Bavaria,First Stage of Tertiary Education,No,0.88038,92,92,0.81370,0.94705
1992,Bavaria,Second Stage of Tertiary Education,No,0.85168,134,134,0.79127,0.91208
1992,Berlin,Lower Secondary Level,No,0.79055,79,79,0.70025,0.88086
1992,Berlin,Upper Secondary Level,No,0.89633,235,235,0.85727,0.93539
1992,Berlin,Second Stage of Tertiary Education,No,0.91191,131,131,0.86319,0.96063
1992,Brandenburg,Lower Secondary Level,No,0.85321,60,60,0.76291,0.94352
1992,Brandenburg,Upper Secondary Level,Yes,0.10805,35,353,0.07562,0.14048
1992,Brandenburg,Upper Secondary Level,No,0.89195,318,353,0.85952,0.92438
1992,Brandenburg,First Stage of Tertiary Education,No,0.94643,45,45,0.87989,1.01296
1992,Brandenburg,Second Stage of Tertiary Education,No,0.90348,145,145,0.85524,0.95171
1992,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.87850,45,45,0.78196,0.97504
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88983,207,207,0.84708,0.93259
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.87571,82,82,0.80386,0.94756
1992,Saxony,Lower Secondary Level,No,0.91314,128,128,0.86416,0.96212
1992,Saxony,Upper Secondary Level,Yes,0.10495,65,653,0.08143,0.12848
1992,Saxony,Upper Secondary Level,No,0.89257,588,653,0.86880,0.91634
1992,Saxony,First Stage of Tertiary Education,No,0.93098,57,57,0.86458,0.99737
1992,Saxony,Second Stage of Tertiary Education,No,0.94371,236,236,0.91424,0.97318
1992,Saxony-Anhalt,Lower Secondary Level,No,0.91859,95,95,0.86331,0.97387
1992,Saxony-Anhalt,Upper Secondary Level,Yes,0.11872,43,417,0.08764,0.14981
1992,Saxony-Anhalt,Upper Secondary Level,No,0.87310,374,417,0.84112,0.90509
1992,Saxony-Anhalt,First Stage of Tertiary Education,No,0.93424,47,47,0.86261,1.00587
1992,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.90712,160,160,0.86201,0.95224
1992,Thuringa,Lower Secondary Level,No,0.88891,62,62,0.81005,0.96777
1992,Thuringa,Upper Secondary Level,Yes,0.12118,50,436,0.09051,0.15185
1992,Thuringa,Upper Secondary Level,No,0.87364,386,436,0.84242,0.90487
1992,Thuringa,Second Stage of Tertiary Education,No,0.89192,110,110,0.83363,0.95021
1994,Schleswig-Holstein,Lower Secondary Level,No,0.82954,47,47,0.72087,0.93821
1994,Schleswig-Holstein,Upper Secondary Level,No,0.89353,144,144,0.84298,0.94409
1994,Hamburg,Upper Secondary Level,No,0.80918,62,62,0.71056,0.90779
1994,Lower Saxony,Primary Level,No,0.87074,37,37,0.76114,0.98033
1994,Lower Saxony,Lower Secondary Level,No,0.84664,187,187,0.79486,0.89843
1994,Lower Saxony,Upper Secondary Level,Yes,0.11351,52,499,0.08565,0.14137
1994,Lower Saxony,Upper Secondary Level,No,0.88217,447,499,0.85386,0.91049
1994,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91457,32,32,0.81617,1.01297
1994,Lower Saxony,First Stage of Tertiary Education,No,0.83157,60,60,0.73607,0.92706
1994,Lower Saxony,Second Stage of Tertiary Education,No,0.92467,73,73,0.86370,0.98563
1994,Bremen,Upper Secondary Level,No,0.84129,41,41,0.72805,0.95453
1994,North Rhine-Westphalia,Pre-primary Level,No,0.91035,45,45,0.82593,0.99476
1994,North Rhine-Westphalia,Primary Level,No,0.89858,134,134,0.84728,0.94989
1994,North Rhine-Westphalia,Lower Secondary Level,Yes,0.13356,66,511,0.10403,0.16308
1994,North Rhine-Westphalia,Lower Secondary Level,No,0.85281,445,511,0.82206,0.88356
1994,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14635,157,1221,0.12651,0.16618
1994,North Rhine-Westphalia,Upper Secondary Level,No,0.85187,1064,1221,0.83193,0.87180
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.85393,81,81,0.77654,0.93133
1994,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.83730,109,109,0.76769,0.90691
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.87117,199,199,0.82451,0.91784
1994,Hesse,Primary Level,No,0.72818,49,49,0.60232,0.85404
1994,Hesse,Lower Secondary Level,No,0.85763,200,200,0.80908,0.90618
1994,Hesse,Upper Secondary Level,Yes,0.15784,47,414,0.12268,0.19300
1994,Hesse,Upper Secondary Level,No,0.81971,367,414,0.78263,0.85678
1994,Hesse,First Stage of Tertiary Education,No,0.84784,34,34,0.72529,0.97039
1994,Hesse,Second Stage of Tertiary Education,No,0.95263,94,94,0.90945,0.99580
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.83822,152,152,0.77948,0.89696
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.19055,55,321,0.14752,0.23358
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.80945,266,321,0.76642,0.85248
1994,Baden-Wuerttemberg,Primary Level,No,0.84535,150,150,0.78729,0.90341
1994,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.08608,46,429,0.05951,0.11266
1994,Baden-Wuerttemberg,Lower Secondary Level,No,0.90723,383,429,0.87975,0.93472
1994,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.12937,90,784,0.10587,0.15288
1994,Baden-Wuerttemberg,Upper Secondary Level,No,0.86701,694,784,0.84323,0.89080
1994,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.86917,52,52,0.77662,0.96172
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.88430,83,83,0.81506,0.95353
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.92779,98,98,0.87628,0.97930
1994,Bavaria,Primary Level,No,0.89184,51,51,0.80575,0.97793
1994,Bavaria,Lower Secondary Level,Yes,0.14947,42,350,0.11206,0.18688
1994,Bavaria,Lower Secondary Level,No,0.85053,308,350,0.81312,0.88794
1994,Bavaria,Upper Secondary Level,Yes,0.14289,100,806,0.11872,0.16707
1994,Bavaria,Upper Secondary Level,No,0.85034,706,806,0.82569,0.87498
1994,Bavaria,Post-secondary Non-tertiary Level,No,0.77476,41,41,0.64530,0.90422
1994,Bavaria,First Stage of Tertiary Education,No,0.90061,88,88,0.83774,0.96348
1994,Bavaria,Second Stage of Tertiary Education,No,0.82853,146,146,0.76718,0.88988
1994,Berlin,Lower Secondary Level,No,0.78365,65,65,0.68277,0.88453
1994,Berlin,Upper Secondary Level,No,0.90938,220,220,0.87136,0.94740
1994,Berlin,Second Stage of Tertiary Education,No,0.91486,127,127,0.86612,0.96359
1994,Brandenburg,Lower Secondary Level,No,0.95733,58,58,0.90486,1.00980
1994,Brandenburg,Upper Secondary Level,Yes,0.11436,34,320,0.07944,0.14929
1994,Brandenburg,Upper Secondary Level,No,0.88430,286,320,0.84920,0.91940
1994,Brandenburg,First Stage of Tertiary Education,No,0.93896,41,41,0.86477,1.01315
1994,Brandenburg,Second Stage of Tertiary Education,No,0.89353,130,130,0.84031,0.94676
1994,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.75205,33,33,0.60243,0.90167
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88046,194,194,0.83469,0.92623
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.90043,82,82,0.83522,0.96564
1994,Saxony,Lower Secondary Level,No,0.85344,110,110,0.78705,0.91984
1994,Saxony,Upper Secondary Level,Yes,0.11041,62,633,0.08597,0.13484
1994,Saxony,Upper Secondary Level,No,0.88598,571,633,0.86120,0.91076
1994,Saxony,First Stage of Tertiary Education,No,0.89308,56,56,0.81142,0.97475
1994,Saxony,Second Stage of Tertiary Education,No,0.88341,218,218,0.84071,0.92611
1994,Saxony-Anhalt,Lower Secondary Level,No,0.82630,70,70,0.73690,0.91569
1994,Saxony-Anhalt,Upper Secondary Level,Yes,0.10410,38,387,0.07363,0.13456
1994,Saxony-Anhalt,Upper Secondary Level,No,0.89590,349,387,0.86544,0.92637
1994,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95359,46,46,0.89213,1.01506
1994,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.94677,145,145,0.91011,0.98344
1994,Thuringa,Lower Secondary Level,No,0.86446,65,65,0.78060,0.94832
1994,Thuringa,Upper Secondary Level,Yes,0.12333,46,414,0.09162,0.15504
1994,Thuringa,Upper Secondary Level,No,0.87370,368,414,0.84167,0.90574
1994,Thuringa,Second Stage of Tertiary Education,No,0.88587,108,108,0.82562,0.94612
1995,Schleswig-Holstein,Lower Secondary Level,No,0.82913,45,45,0.71791,0.94035
1995,Schleswig-Holstein,Upper Secondary Level,No,0.83468,133,133,0.77130,0.89805
1995,Hamburg,Upper Secondary Level,No,0.85590,61,61,0.76704,0.94476
1995,Lower Saxony,Primary Level,No,0.88350,36,36,0.77721,0.98979
1995,Lower Saxony,Lower Secondary Level,No,0.83984,195,195,0.78823,0.89145
1995,Lower Saxony,Upper Secondary Level,Yes,0.11765,55,519,0.08990,0.14540
1995,Lower Saxony,Upper Secondary Level,No,0.88061,464,519,0.85269,0.90853
1995,Lower Saxony,Post-secondary Non-tertiary Level,No,0.93390,50,50,0.86434,1.00347
1995,Lower Saxony,First Stage of Tertiary Education,No,0.89590,64,64,0.82048,0.97131
1995,Lower Saxony,Second Stage of Tertiary Education,No,0.93908,90,90,0.88939,0.98878
1995,Bremen,Upper Secondary Level,No,0.92437,46,46,0.84711,1.00162
1995,North Rhine-Westphalia,Pre-primary Level,No,0.92575,57,57,0.85708,0.99442
1995,North Rhine-Westphalia,Primary Level,No,0.87058,114,114,0.80869,0.93247
1995,North Rhine-Westphalia,Lower Secondary Level,Yes,0.17271,80,511,0.13990,0.20551
1995,North Rhine-Westphalia,Lower Secondary Level,No,0.81838,431,511,0.78492,0.85184
1995,North Rhine-Westphalia,Upper Secondary Level,Yes,0.11712,140,1276,0.09947,0.13477
1995,North Rhine-Westphalia,Upper Secondary Level,No,0.87958,1136,1276,0.86171,0.89744
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.80707,96,96,0.72772,0.88642
1995,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.82172,115,115,0.75145,0.89198
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.89548,248,248,0.85733,0.93364
1995,Hesse,Primary Level,No,0.92824,49,49,0.85523,1.00126
1995,Hesse,Lower Secondary Level,Yes,0.17850,34,224,0.12824,0.22876
1995,Hesse,Lower Secondary Level,No,0.82150,190,224,0.77124,0.87176
1995,Hesse,Upper Secondary Level,Yes,0.14548,55,435,0.11231,0.17866
1995,Hesse,Upper Secondary Level,No,0.85208,380,435,0.81868,0.88548
1995,Hesse,Post-secondary Non-tertiary Level,No,0.96935,37,37,0.91305,1.02566
1995,Hesse,Second Stage of Tertiary Education,No,0.89796,98,98,0.83772,0.95820
1995,"Rhineland-Palatinate, Saarland",Primary Level,No,0.88303,32,32,0.76989,0.99616
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.85464,175,175,0.80227,0.90701
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.12539,43,347,0.09050,0.16029
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.87461,304,347,0.83971,0.90950
1995,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.92053,46,46,0.84151,0.99956
1995,Baden-Wuerttemberg,Pre-primary Level,No,0.97253,39,39,0.92056,1.02450
1995,Baden-Wuerttemberg,Primary Level,No,0.82070,144,144,0.75783,0.88357
1995,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15301,59,430,0.11895,0.18708
1995,Baden-Wuerttemberg,Lower Secondary Level,No,0.84402,371,430,0.80969,0.87836
1995,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11979,91,800,0.09728,0.14231
1995,Baden-Wuerttemberg,Upper Secondary Level,No,0.87384,709,800,0.85081,0.89686
