year,pgisced97,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Secondary Level,2nd Quintile,No,0.81894,589,705,0.79049,0.84738
2018,Lower Secondary Level,3rd Quintile,Yes,0.14975,68,440,0.11637,0.18313
2018,Lower Secondary Level,3rd Quintile,No,0.83000,372,440,0.79486,0.86514
2018,Lower Secondary Level,4th Quintile,No,0.87834,209,209,0.83392,0.92277
2018,Lower Secondary Level,5th Quintile,No,0.89138,111,111,0.83323,0.94953
2018,Upper Secondary Level,1st Quintile,Yes,0.17320,349,2202,0.15739,0.18901
2018,Upper Secondary Level,1st Quintile,No,0.81230,1853,2202,0.79599,0.82862
2018,Upper Secondary Level,2nd Quintile,Yes,0.15838,392,2704,0.14462,0.17214
2018,Upper Secondary Level,2nd Quintile,No,0.83663,2312,2704,0.82270,0.85057
2018,Upper Secondary Level,3rd Quintile,Yes,0.14862,319,2390,0.13436,0.16288
2018,Upper Secondary Level,3rd Quintile,No,0.84647,2071,2390,0.83201,0.86093
2018,Upper Secondary Level,4th Quintile,Yes,0.13036,261,2092,0.11593,0.14479
2018,Upper Secondary Level,4th Quintile,No,0.86441,1831,2092,0.84974,0.87909
2018,Upper Secondary Level,5th Quintile,Yes,0.11861,189,1571,0.10261,0.13460
2018,Upper Secondary Level,5th Quintile,No,0.87971,1382,1571,0.86361,0.89580
2018,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.18091,59,361,0.14115,0.22068
2018,Post-secondary Non-tertiary Level,1st Quintile,No,0.80848,302,361,0.76783,0.84913
2018,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.12748,40,438,0.09621,0.15875
2018,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86539,398,438,0.83339,0.89739
2018,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.13074,50,457,0.09979,0.16168
2018,Post-secondary Non-tertiary Level,3rd Quintile,No,0.86374,407,457,0.83225,0.89523
2018,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.12322,48,425,0.09193,0.15450
2018,Post-secondary Non-tertiary Level,4th Quintile,No,0.87562,377,425,0.84421,0.90703
2018,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.11007,32,359,0.07765,0.14249
2018,Post-secondary Non-tertiary Level,5th Quintile,No,0.88505,327,359,0.85201,0.91809
2018,First Stage of Tertiary Education,1st Quintile,No,0.70874,85,85,0.61157,0.80590
2018,First Stage of Tertiary Education,2nd Quintile,Yes,0.15398,35,257,0.10976,0.19819
2018,First Stage of Tertiary Education,2nd Quintile,No,0.80781,222,257,0.75954,0.85608
2018,First Stage of Tertiary Education,3rd Quintile,Yes,0.13155,45,303,0.09343,0.16967
2018,First Stage of Tertiary Education,3rd Quintile,No,0.86845,258,303,0.83033,0.90657
2018,First Stage of Tertiary Education,4th Quintile,Yes,0.11605,44,361,0.08296,0.14913
2018,First Stage of Tertiary Education,4th Quintile,No,0.88395,317,361,0.85087,0.91704
2018,First Stage of Tertiary Education,5th Quintile,Yes,0.09056,34,373,0.06139,0.11972
2018,First Stage of Tertiary Education,5th Quintile,No,0.90210,339,373,0.87190,0.93230
2018,Second Stage of Tertiary Education,1st Quintile,Yes,0.09706,54,480,0.07055,0.12357
2018,Second Stage of Tertiary Education,1st Quintile,No,0.83968,426,480,0.80682,0.87253
2018,Second Stage of Tertiary Education,2nd Quintile,Yes,0.13653,92,692,0.11093,0.16213
2018,Second Stage of Tertiary Education,2nd Quintile,No,0.85496,600,692,0.82871,0.88122
2018,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15072,122,945,0.12790,0.17354
2018,Second Stage of Tertiary Education,3rd Quintile,No,0.84244,823,945,0.81919,0.86568
2018,Second Stage of Tertiary Education,4th Quintile,Yes,0.11257,150,1427,0.09616,0.12897
2018,Second Stage of Tertiary Education,4th Quintile,No,0.88260,1277,1427,0.86589,0.89930
2018,Second Stage of Tertiary Education,5th Quintile,Yes,0.11212,283,2510,0.09977,0.12447
2018,Second Stage of Tertiary Education,5th Quintile,No,0.87953,2227,2510,0.86679,0.89226
2019,Pre-primary Level,1st Quintile,No,0.48498,83,83,0.37681,0.59316
2019,Pre-primary Level,2nd Quintile,No,0.51858,69,69,0.39982,0.63734
2019,Pre-primary Level,3rd Quintile,No,0.60549,48,48,0.46576,0.74522
2019,Pre-primary Level,4th Quintile,No,0.51421,41,41,0.35932,0.66910
2019,Pre-primary Level,5th Quintile,No,0.59191,45,45,0.44669,0.73713
2019,Primary Level,1st Quintile,Yes,0.17845,45,245,0.13040,0.22649
2019,Primary Level,1st Quintile,No,0.65117,200,245,0.59136,0.71097
2019,Primary Level,2nd Quintile,No,0.62468,65,65,0.50605,0.74331
2019,Lower Secondary Level,1st Quintile,Yes,0.16175,168,924,0.13800,0.18551
2019,Lower Secondary Level,1st Quintile,No,0.77485,756,924,0.74790,0.80179
2019,Lower Secondary Level,2nd Quintile,Yes,0.16683,96,640,0.13792,0.19574
2019,Lower Secondary Level,2nd Quintile,No,0.79416,544,640,0.76281,0.82551
2019,Lower Secondary Level,3rd Quintile,Yes,0.12489,48,370,0.09116,0.15863
2019,Lower Secondary Level,3rd Quintile,No,0.81495,322,370,0.77532,0.85457
2019,Lower Secondary Level,4th Quintile,Yes,0.11311,31,248,0.07361,0.15261
2019,Lower Secondary Level,4th Quintile,No,0.85798,217,248,0.81444,0.90151
2019,Lower Secondary Level,5th Quintile,No,0.84610,101,101,0.77538,0.91683
2019,Upper Secondary Level,1st Quintile,Yes,0.17823,364,2074,0.16176,0.19471
2019,Upper Secondary Level,1st Quintile,No,0.80675,1710,2074,0.78976,0.82375
2019,Upper Secondary Level,2nd Quintile,Yes,0.13769,363,2559,0.12433,0.15104
2019,Upper Secondary Level,2nd Quintile,No,0.86050,2196,2559,0.84707,0.87393
2019,Upper Secondary Level,3rd Quintile,Yes,0.14237,304,2209,0.12780,0.15695
2019,Upper Secondary Level,3rd Quintile,No,0.85340,1905,2209,0.83865,0.86816
2019,Upper Secondary Level,4th Quintile,Yes,0.14621,246,1935,0.13046,0.16196
2019,Upper Secondary Level,4th Quintile,No,0.85267,1689,1935,0.83687,0.86846
2019,Upper Secondary Level,5th Quintile,Yes,0.13627,171,1444,0.11856,0.15397
2019,Upper Secondary Level,5th Quintile,No,0.86315,1273,1444,0.84541,0.88088
2019,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.13594,46,301,0.09716,0.17472
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.84521,255,301,0.80428,0.88614
2019,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.10384,54,433,0.07508,0.13261
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.89594,379,433,0.86715,0.92474
2019,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.18305,55,440,0.14687,0.21922
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.81695,385,440,0.78078,0.85313
2019,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.10723,38,359,0.07518,0.13928
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.89277,321,359,0.86072,0.92482
2019,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.13968,36,363,0.10397,0.17539
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.86032,327,363,0.82461,0.89603
2019,First Stage of Tertiary Education,1st Quintile,No,0.81287,77,77,0.72519,0.90056
2019,First Stage of Tertiary Education,2nd Quintile,Yes,0.17404,40,230,0.12493,0.22315
2019,First Stage of Tertiary Education,2nd Quintile,No,0.82596,190,230,0.77685,0.87507
2019,First Stage of Tertiary Education,3rd Quintile,Yes,0.11685,45,297,0.08025,0.15344
2019,First Stage of Tertiary Education,3rd Quintile,No,0.88315,252,297,0.84656,0.91975
2019,First Stage of Tertiary Education,4th Quintile,Yes,0.07643,40,323,0.04741,0.10545
2019,First Stage of Tertiary Education,4th Quintile,No,0.92357,283,323,0.89455,0.95259
2019,First Stage of Tertiary Education,5th Quintile,Yes,0.08959,41,380,0.06084,0.11835
2019,First Stage of Tertiary Education,5th Quintile,No,0.91041,339,380,0.88165,0.93916
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.09989,69,487,0.07324,0.12655
2019,Second Stage of Tertiary Education,1st Quintile,No,0.84517,418,487,0.81301,0.87733
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.13940,90,625,0.11222,0.16658
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.85554,535,625,0.82795,0.88312
2019,Second Stage of Tertiary Education,3rd Quintile,Yes,0.10917,111,939,0.08921,0.12913
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.89068,828,939,0.87071,0.91065
2019,Second Stage of Tertiary Education,4th Quintile,Yes,0.10571,143,1275,0.08882,0.12259
2019,Second Stage of Tertiary Education,4th Quintile,No,0.88506,1132,1275,0.86754,0.90257
2019,Second Stage of Tertiary Education,5th Quintile,Yes,0.12832,279,2417,0.11498,0.14165
2019,Second Stage of Tertiary Education,5th Quintile,No,0.86784,2138,2417,0.85434,0.88135
2020,Pre-primary Level,1st Quintile,No,0.52154,60,60,0.39407,0.64901
2020,Pre-primary Level,2nd Quintile,No,0.34059,59,59,0.21863,0.46256
2020,Pre-primary Level,3rd Quintile,No,0.56683,59,59,0.43931,0.69436
2020,Pre-primary Level,4th Quintile,No,0.39613,50,50,0.25919,0.53308
2020,Pre-primary Level,5th Quintile,No,0.35497,52,52,0.22364,0.48629
2020,Primary Level,1st Quintile,Yes,0.22781,159,1026,0.20214,0.25349
2020,Primary Level,1st Quintile,No,0.77149,867,1026,0.74579,0.79720
2020,Primary Level,2nd Quintile,No,0.87119,124,124,0.81199,0.93039
2020,Primary Level,3rd Quintile,No,0.69371,32,32,0.53144,0.85598
2020,Lower Secondary Level,1st Quintile,Yes,0.16790,216,1332,0.14782,0.18798
2020,Lower Secondary Level,1st Quintile,No,0.80926,1116,1332,0.78816,0.83037
2020,Lower Secondary Level,2nd Quintile,Yes,0.16694,101,628,0.13775,0.19613
2020,Lower Secondary Level,2nd Quintile,No,0.79490,527,628,0.76330,0.82651
2020,Lower Secondary Level,3rd Quintile,Yes,0.12912,59,370,0.09491,0.16334
2020,Lower Secondary Level,3rd Quintile,No,0.84100,311,370,0.80369,0.87831
2020,Lower Secondary Level,4th Quintile,No,0.88747,210,210,0.84463,0.93032
2020,Lower Secondary Level,5th Quintile,No,0.83417,123,123,0.76817,0.90017
2020,Upper Secondary Level,1st Quintile,Yes,0.17461,405,2434,0.15952,0.18969
2020,Upper Secondary Level,1st Quintile,No,0.82330,2029,2434,0.80814,0.83845
2020,Upper Secondary Level,2nd Quintile,Yes,0.15908,394,2541,0.14485,0.17330
2020,Upper Secondary Level,2nd Quintile,No,0.83685,2147,2541,0.82248,0.85122
2020,Upper Secondary Level,3rd Quintile,Yes,0.17485,321,2053,0.15842,0.19129
2020,Upper Secondary Level,3rd Quintile,No,0.82492,1732,2053,0.80848,0.84137
2020,Upper Secondary Level,4th Quintile,Yes,0.13225,242,1955,0.11723,0.14727
2020,Upper Secondary Level,4th Quintile,No,0.86604,1713,1955,0.85094,0.88115
2020,Upper Secondary Level,5th Quintile,Yes,0.11967,193,1639,0.10395,0.13539
2020,Upper Secondary Level,5th Quintile,No,0.87632,1446,1639,0.86038,0.89226
2020,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.21031,56,405,0.17057,0.25005
2020,Post-secondary Non-tertiary Level,1st Quintile,No,0.78969,349,405,0.74995,0.82943
2020,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.10604,40,402,0.07591,0.13618
2020,Post-secondary Non-tertiary Level,2nd Quintile,No,0.89396,362,402,0.86382,0.92409
2020,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.10377,45,414,0.07435,0.13318
2020,Post-secondary Non-tertiary Level,3rd Quintile,No,0.89623,369,414,0.86682,0.92565
2020,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.12100,57,420,0.08977,0.15222
2020,Post-secondary Non-tertiary Level,4th Quintile,No,0.87857,363,420,0.84729,0.90984
2020,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.10379,48,487,0.07668,0.13091
2020,Post-secondary Non-tertiary Level,5th Quintile,No,0.89621,439,487,0.86909,0.92332
2020,First Stage of Tertiary Education,1st Quintile,No,0.80691,88,88,0.72396,0.88985
2020,First Stage of Tertiary Education,2nd Quintile,Yes,0.17524,40,232,0.12621,0.22426
2020,First Stage of Tertiary Education,2nd Quintile,No,0.82476,192,232,0.77574,0.87379
2020,First Stage of Tertiary Education,3rd Quintile,Yes,0.14298,37,271,0.10123,0.18474
2020,First Stage of Tertiary Education,3rd Quintile,No,0.84806,234,271,0.80524,0.89088
2020,First Stage of Tertiary Education,4th Quintile,Yes,0.07912,39,351,0.05084,0.10740
2020,First Stage of Tertiary Education,4th Quintile,No,0.92088,312,351,0.89260,0.94916
2020,First Stage of Tertiary Education,5th Quintile,Yes,0.15362,60,494,0.12179,0.18545
2020,First Stage of Tertiary Education,5th Quintile,No,0.84606,434,494,0.81421,0.87792
2020,Second Stage of Tertiary Education,1st Quintile,Yes,0.12828,103,877,0.10614,0.15043
2020,Second Stage of Tertiary Education,1st Quintile,No,0.87093,774,877,0.84873,0.89313
2020,Second Stage of Tertiary Education,2nd Quintile,Yes,0.10980,75,696,0.08656,0.13305
2020,Second Stage of Tertiary Education,2nd Quintile,No,0.89020,621,696,0.86695,0.91344
2020,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14551,121,970,0.12331,0.16771
2020,Second Stage of Tertiary Education,3rd Quintile,No,0.85449,849,970,0.83229,0.87669
2020,Second Stage of Tertiary Education,4th Quintile,Yes,0.12152,162,1444,0.10467,0.13838
2020,Second Stage of Tertiary Education,4th Quintile,No,0.87828,1282,1444,0.86142,0.89515
2020,Second Stage of Tertiary Education,5th Quintile,Yes,0.10962,325,3058,0.09855,0.12070
2020,Second Stage of Tertiary Education,5th Quintile,No,0.88844,2733,3058,0.87728,0.89960
2021,Pre-primary Level,1st Quintile,No,0.46313,41,41,0.30860,0.61766
2021,Pre-primary Level,2nd Quintile,No,0.42008,32,32,0.24633,0.59383
2021,Pre-primary Level,3rd Quintile,No,0.51180,37,37,0.34851,0.67509
2021,Primary Level,1st Quintile,No,0.61748,120,120,0.53015,0.70480
2021,Lower Secondary Level,1st Quintile,Yes,0.12155,75,538,0.09391,0.14918
2021,Lower Secondary Level,1st Quintile,No,0.80642,463,538,0.77300,0.83984
2021,Lower Secondary Level,2nd Quintile,Yes,0.15812,57,367,0.12074,0.19549
2021,Lower Secondary Level,2nd Quintile,No,0.80763,310,367,0.76725,0.84802
2021,Lower Secondary Level,3rd Quintile,No,0.85542,181,181,0.80405,0.90680
2021,Lower Secondary Level,4th Quintile,No,0.78818,126,126,0.71655,0.85981
2021,Lower Secondary Level,5th Quintile,No,0.85950,78,78,0.78188,0.93712
2021,Upper Secondary Level,1st Quintile,Yes,0.15553,210,1479,0.13705,0.17400
2021,Upper Secondary Level,1st Quintile,No,0.82742,1269,1479,0.80815,0.84668
2021,Upper Secondary Level,2nd Quintile,Yes,0.13714,230,1648,0.12053,0.15375
2021,Upper Secondary Level,2nd Quintile,No,0.85031,1418,1648,0.83308,0.86754
2021,Upper Secondary Level,3rd Quintile,Yes,0.14632,197,1438,0.12804,0.16459
2021,Upper Secondary Level,3rd Quintile,No,0.84905,1241,1438,0.83054,0.86756
2021,Upper Secondary Level,4th Quintile,Yes,0.10571,126,1236,0.08856,0.12286
2021,Upper Secondary Level,4th Quintile,No,0.88512,1110,1236,0.86733,0.90290
2021,Upper Secondary Level,5th Quintile,Yes,0.12645,143,1135,0.10711,0.14579
2021,Upper Secondary Level,5th Quintile,No,0.86938,992,1135,0.84977,0.88900
2021,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.22792,53,252,0.17603,0.27982
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.75702,199,252,0.70396,0.81008
2021,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.08710,31,327,0.05649,0.11771
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.91223,296,327,0.88151,0.94294
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.91986,311,311,0.88964,0.95009
2021,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.11692,34,303,0.08068,0.15316
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.88244,269,303,0.84611,0.91877
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.88107,277,277,0.84288,0.91926
2021,First Stage of Tertiary Education,1st Quintile,No,0.84431,73,73,0.76056,0.92806
2021,First Stage of Tertiary Education,2nd Quintile,No,0.86922,143,143,0.81377,0.92468
2021,First Stage of Tertiary Education,3rd Quintile,No,0.84570,166,166,0.79058,0.90082
2021,First Stage of Tertiary Education,4th Quintile,Yes,0.14369,38,227,0.09795,0.18942
2021,First Stage of Tertiary Education,4th Quintile,No,0.84174,189,227,0.79415,0.88933
2021,First Stage of Tertiary Education,5th Quintile,Yes,0.08861,33,320,0.05743,0.11980
2021,First Stage of Tertiary Education,5th Quintile,No,0.88911,287,320,0.85465,0.92357
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.13875,60,492,0.10817,0.16933
2021,Second Stage of Tertiary Education,1st Quintile,No,0.81659,432,492,0.78236,0.85082
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.07506,63,640,0.05463,0.09549
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.91917,577,640,0.89804,0.94031
2021,Second Stage of Tertiary Education,3rd Quintile,Yes,0.11109,81,783,0.08907,0.13312
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.88580,702,783,0.86350,0.90809
2021,Second Stage of Tertiary Education,4th Quintile,Yes,0.07985,91,1145,0.06415,0.09556
2021,Second Stage of Tertiary Education,4th Quintile,No,0.91745,1054,1145,0.90151,0.93340
2021,Second Stage of Tertiary Education,5th Quintile,Yes,0.10210,233,2240,0.08956,0.11465
2021,Second Stage of Tertiary Education,5th Quintile,No,0.89772,2007,2240,0.88517,0.91027
2022,Pre-primary Level,1st Quintile,No,0.45605,43,43,0.30541,0.60668
2022,Primary Level,1st Quintile,Yes,0.20120,98,549,0.16764,0.23477
2022,Primary Level,1st Quintile,No,0.75100,451,549,0.71479,0.78720
2022,Primary Level,2nd Quintile,No,0.87251,101,101,0.80714,0.93788
2022,Lower Secondary Level,1st Quintile,Yes,0.14434,121,730,0.11882,0.16985
2022,Lower Secondary Level,1st Quintile,No,0.81598,609,730,0.78785,0.84411
2022,Lower Secondary Level,2nd Quintile,Yes,0.16425,53,344,0.12504,0.20346
2022,Lower Secondary Level,2nd Quintile,No,0.81025,291,344,0.76876,0.85175
2022,Lower Secondary Level,3rd Quintile,Yes,0.20461,33,201,0.14870,0.26052
2022,Lower Secondary Level,3rd Quintile,No,0.79483,168,201,0.73886,0.85080
2022,Lower Secondary Level,4th Quintile,No,0.86919,99,99,0.80243,0.93595
2022,Lower Secondary Level,5th Quintile,No,0.87032,76,76,0.79428,0.94635
2022,Upper Secondary Level,1st Quintile,Yes,0.16451,232,1584,0.14624,0.18277
2022,Upper Secondary Level,1st Quintile,No,0.82533,1352,1584,0.80662,0.84403
2022,Upper Secondary Level,2nd Quintile,Yes,0.15738,215,1584,0.13944,0.17532
2022,Upper Secondary Level,2nd Quintile,No,0.84139,1369,1584,0.82339,0.85938
2022,Upper Secondary Level,3rd Quintile,Yes,0.14268,168,1283,0.12353,0.16182
2022,Upper Secondary Level,3rd Quintile,No,0.85033,1115,1283,0.83080,0.86986
2022,Upper Secondary Level,4th Quintile,Yes,0.15399,146,1136,0.13299,0.17499
2022,Upper Secondary Level,4th Quintile,No,0.84238,990,1136,0.82118,0.86358
2022,Upper Secondary Level,5th Quintile,Yes,0.11118,104,1021,0.09189,0.13047
2022,Upper Secondary Level,5th Quintile,No,0.88352,917,1021,0.86383,0.90320
2022,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.21489,40,276,0.16634,0.26344
2022,Post-secondary Non-tertiary Level,1st Quintile,No,0.78261,236,276,0.73386,0.83136
2022,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.12459,32,296,0.08691,0.16228
2022,Post-secondary Non-tertiary Level,2nd Quintile,No,0.87458,264,296,0.83679,0.91237
2022,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.14948,35,312,0.10985,0.18911
2022,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85052,277,312,0.81089,0.89015
2022,Post-secondary Non-tertiary Level,4th Quintile,No,0.90367,268,268,0.86828,0.93906
2022,Post-secondary Non-tertiary Level,5th Quintile,No,0.87871,266,266,0.83941,0.91802
2022,First Stage of Tertiary Education,1st Quintile,No,0.82185,69,69,0.73090,0.91280
2022,First Stage of Tertiary Education,2nd Quintile,No,0.95209,144,144,0.91708,0.98709
2022,First Stage of Tertiary Education,3rd Quintile,No,0.77579,162,162,0.71136,0.84021
2022,First Stage of Tertiary Education,4th Quintile,No,0.90690,205,205,0.86702,0.94677
2022,First Stage of Tertiary Education,5th Quintile,No,0.91647,266,266,0.88316,0.94978
2022,Second Stage of Tertiary Education,1st Quintile,Yes,0.12767,81,651,0.10201,0.15333
2022,Second Stage of Tertiary Education,1st Quintile,No,0.86956,570,651,0.84367,0.89545
2022,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12991,61,578,0.10248,0.15734
2022,Second Stage of Tertiary Education,2nd Quintile,No,0.86998,517,578,0.84254,0.89742
2022,Second Stage of Tertiary Education,3rd Quintile,Yes,0.12635,67,827,0.10369,0.14901
2022,Second Stage of Tertiary Education,3rd Quintile,No,0.87298,760,827,0.85027,0.89569
2022,Second Stage of Tertiary Education,4th Quintile,Yes,0.07923,105,1224,0.06409,0.09437
2022,Second Stage of Tertiary Education,4th Quintile,No,0.91851,1119,1224,0.90318,0.93384
2022,Second Stage of Tertiary Education,5th Quintile,Yes,0.09746,202,2114,0.08481,0.11011
2022,Second Stage of Tertiary Education,5th Quintile,No,0.90141,1912,2114,0.88870,0.91412
