year,bula_h,sex,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Hesse,male,No,0.70339,727,828,0.67226,0.73452
2017,Hesse,female,Yes,0.13200,138,942,0.11037,0.15363
2017,Hesse,female,No,0.69844,804,942,0.66912,0.72777
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.12845,99,703,0.10370,0.15321
2017,"Rhineland-Palatinate, Saarland",male,No,0.69595,604,703,0.66192,0.72998
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.12095,119,811,0.09849,0.14341
2017,"Rhineland-Palatinate, Saarland",female,No,0.70121,692,811,0.66969,0.73273
2017,Baden-Wuerttemberg,male,Yes,0.10328,151,1377,0.08720,0.11936
2017,Baden-Wuerttemberg,male,No,0.70518,1226,1377,0.68109,0.72928
2017,Baden-Wuerttemberg,female,Yes,0.11094,191,1625,0.09567,0.12622
2017,Baden-Wuerttemberg,female,No,0.72986,1434,1625,0.70827,0.75146
2017,Bavaria,male,Yes,0.10448,240,1923,0.09080,0.11815
2017,Bavaria,male,No,0.70354,1683,1923,0.68312,0.72396
2017,Bavaria,female,Yes,0.13168,321,2251,0.11771,0.14565
2017,Bavaria,female,No,0.72010,1930,2251,0.70154,0.73865
2017,Berlin,male,Yes,0.08738,59,471,0.06185,0.11291
2017,Berlin,male,No,0.75394,412,471,0.71500,0.79288
2017,Berlin,female,Yes,0.13127,66,515,0.10207,0.16046
2017,Berlin,female,No,0.73841,449,515,0.70042,0.77641
2017,Brandenburg,male,Yes,0.11146,62,476,0.08316,0.13976
2017,Brandenburg,male,No,0.67932,414,476,0.63735,0.72129
2017,Brandenburg,female,Yes,0.19945,107,555,0.16617,0.23272
2017,Brandenburg,female,No,0.65586,448,555,0.61629,0.69542
2017,Mecklenburg-Western Pomerania,male,Yes,0.10646,35,258,0.06875,0.14417
2017,Mecklenburg-Western Pomerania,male,No,0.73321,223,258,0.67913,0.78728
2017,Mecklenburg-Western Pomerania,female,Yes,0.13411,51,314,0.09635,0.17186
2017,Mecklenburg-Western Pomerania,female,No,0.66908,263,314,0.61695,0.72121
2017,Saxony,male,Yes,0.10078,88,783,0.07968,0.12188
2017,Saxony,male,No,0.75270,695,783,0.72246,0.78294
2017,Saxony,female,Yes,0.10064,111,867,0.08060,0.12068
2017,Saxony,female,No,0.73655,756,867,0.70721,0.76589
2017,Saxony-Anhalt,male,Yes,0.14439,64,411,0.11037,0.17842
2017,Saxony-Anhalt,male,No,0.68253,347,411,0.63747,0.72759
2017,Saxony-Anhalt,female,Yes,0.16063,81,510,0.12873,0.19253
2017,Saxony-Anhalt,female,No,0.68696,429,510,0.64668,0.72725
2017,Thuringa,male,Yes,0.06888,50,442,0.04525,0.09252
2017,Thuringa,male,No,0.77971,392,442,0.74103,0.81839
2017,Thuringa,female,Yes,0.10730,77,534,0.08102,0.13357
2017,Thuringa,female,No,0.74442,457,534,0.70739,0.78145
2018,Schleswig-Holstein,male,Yes,0.10518,56,423,0.07591,0.13445
2018,Schleswig-Holstein,male,No,0.70217,367,423,0.65854,0.74580
2018,Schleswig-Holstein,female,Yes,0.11072,74,498,0.08313,0.13831
2018,Schleswig-Holstein,female,No,0.70946,424,498,0.66954,0.74937
2018,Hamburg,male,No,0.73385,185,185,0.66999,0.79771
2018,Hamburg,female,Yes,0.12379,41,272,0.08457,0.16300
2018,Hamburg,female,No,0.68649,231,272,0.63125,0.74172
2018,Lower Saxony,male,Yes,0.10057,126,1167,0.08331,0.11784
2018,Lower Saxony,male,No,0.72890,1041,1167,0.70338,0.75441
2018,Lower Saxony,female,Yes,0.10973,175,1358,0.09310,0.12636
2018,Lower Saxony,female,No,0.73256,1183,1358,0.70901,0.75611
2018,Bremen,male,No,0.72467,93,93,0.63340,0.81595
2018,Bremen,female,No,0.65025,104,104,0.55815,0.74235
2018,North Rhine-Westphalia,male,Yes,0.12343,337,2467,0.11044,0.13641
2018,North Rhine-Westphalia,male,No,0.70859,2130,2467,0.69065,0.72652
2018,North Rhine-Westphalia,female,Yes,0.13097,409,2925,0.11874,0.14320
2018,North Rhine-Westphalia,female,No,0.71971,2516,2925,0.70343,0.73599
2018,Hesse,male,Yes,0.08070,75,791,0.06171,0.09970
2018,Hesse,male,No,0.73959,716,791,0.70899,0.77020
2018,Hesse,female,Yes,0.12927,119,902,0.10737,0.15118
2018,Hesse,female,No,0.71259,783,902,0.68304,0.74214
2018,"Rhineland-Palatinate, Saarland",male,Yes,0.13215,102,678,0.10664,0.15766
2018,"Rhineland-Palatinate, Saarland",male,No,0.67819,576,678,0.64299,0.71338
2018,"Rhineland-Palatinate, Saarland",female,Yes,0.13756,116,793,0.11357,0.16155
2018,"Rhineland-Palatinate, Saarland",female,No,0.68729,677,793,0.65500,0.71957
2018,Baden-Wuerttemberg,male,Yes,0.09760,135,1282,0.08134,0.11385
2018,Baden-Wuerttemberg,male,No,0.71292,1147,1282,0.68815,0.73770
2018,Baden-Wuerttemberg,female,Yes,0.11554,192,1492,0.09931,0.13176
2018,Baden-Wuerttemberg,female,No,0.72547,1300,1492,0.70282,0.74813
2018,Bavaria,male,Yes,0.09744,239,1801,0.08374,0.11114
2018,Bavaria,male,No,0.72523,1562,1801,0.70460,0.74585
2018,Bavaria,female,Yes,0.12081,291,2164,0.10708,0.13455
2018,Bavaria,female,No,0.72825,1873,2164,0.70950,0.74700
2018,Berlin,male,Yes,0.10839,59,482,0.08061,0.13617
2018,Berlin,male,No,0.71745,423,482,0.67721,0.75768
2018,Berlin,female,Yes,0.13498,74,511,0.10532,0.16464
2018,Berlin,female,No,0.72411,437,511,0.68532,0.76290
2018,Brandenburg,male,Yes,0.11188,77,479,0.08362,0.14013
2018,Brandenburg,male,No,0.66898,402,479,0.62680,0.71117
2018,Brandenburg,female,Yes,0.16401,96,548,0.13298,0.19505
2018,Brandenburg,female,No,0.68382,452,548,0.64485,0.72279
2018,Mecklenburg-Western Pomerania,male,Yes,0.12070,40,265,0.08140,0.16000
2018,Mecklenburg-Western Pomerania,male,No,0.71068,225,265,0.65598,0.76538
2018,Mecklenburg-Western Pomerania,female,Yes,0.16395,57,329,0.12388,0.20402
2018,Mecklenburg-Western Pomerania,female,No,0.65926,272,329,0.60797,0.71055
2018,Saxony,male,Yes,0.07409,80,766,0.05553,0.09265
2018,Saxony,male,No,0.78135,686,766,0.75206,0.81064
2018,Saxony,female,Yes,0.12937,116,846,0.10674,0.15199
2018,Saxony,female,No,0.70783,730,846,0.67717,0.73850
2018,Saxony-Anhalt,male,Yes,0.10227,53,403,0.07265,0.13188
2018,Saxony-Anhalt,male,No,0.72319,350,403,0.67946,0.76693
2018,Saxony-Anhalt,female,Yes,0.17516,87,509,0.14210,0.20821
2018,Saxony-Anhalt,female,No,0.66611,422,509,0.62510,0.70712
2018,Thuringa,male,Yes,0.13840,56,422,0.10542,0.17139
2018,Thuringa,male,No,0.68053,366,422,0.63599,0.72507
2018,Thuringa,female,Yes,0.15314,84,511,0.12189,0.18440
2018,Thuringa,female,No,0.69390,427,511,0.65390,0.73390
2019,Schleswig-Holstein,male,Yes,0.09640,48,458,0.06934,0.12346
2019,Schleswig-Holstein,male,No,0.69316,410,458,0.65088,0.73545
2019,Schleswig-Holstein,female,Yes,0.16523,88,493,0.13241,0.19805
2019,Schleswig-Holstein,female,No,0.63142,405,493,0.58879,0.67405
2019,Hamburg,male,No,0.74949,223,223,0.69249,0.80649
2019,Hamburg,female,Yes,0.12542,42,280,0.08655,0.16428
2019,Hamburg,female,No,0.67513,238,280,0.62017,0.73008
2019,Lower Saxony,male,Yes,0.09634,142,1179,0.07949,0.11319
2019,Lower Saxony,male,No,0.72950,1037,1179,0.70413,0.75486
2019,Lower Saxony,female,Yes,0.12834,182,1311,0.11023,0.14645
2019,Lower Saxony,female,No,0.70592,1129,1311,0.68125,0.73059
2019,Bremen,male,No,0.72933,90,90,0.63703,0.82164
2019,Bremen,female,No,0.75622,109,109,0.67524,0.83720
2019,North Rhine-Westphalia,male,Yes,0.11372,335,2558,0.10142,0.12603
2019,North Rhine-Westphalia,male,No,0.71257,2223,2558,0.69502,0.73011
2019,North Rhine-Westphalia,female,Yes,0.12966,416,2836,0.11729,0.14202
2019,North Rhine-Westphalia,female,No,0.71531,2420,2836,0.69870,0.73192
2019,Hesse,male,Yes,0.09343,96,850,0.07385,0.11301
2019,Hesse,male,No,0.73029,754,850,0.70044,0.76014
2019,Hesse,female,Yes,0.11954,116,860,0.09784,0.14123
2019,Hesse,female,No,0.71746,744,860,0.68736,0.74757
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.12194,86,682,0.09736,0.14651
2019,"Rhineland-Palatinate, Saarland",male,No,0.70350,596,682,0.66919,0.73780
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.13248,119,782,0.10870,0.15625
2019,"Rhineland-Palatinate, Saarland",female,No,0.71134,663,782,0.67956,0.74312
2019,Baden-Wuerttemberg,male,Yes,0.08684,153,1322,0.07165,0.10202
2019,Baden-Wuerttemberg,male,No,0.71507,1169,1322,0.69073,0.73941
2019,Baden-Wuerttemberg,female,Yes,0.11135,179,1470,0.09526,0.12744
2019,Baden-Wuerttemberg,female,No,0.72046,1291,1470,0.69751,0.74341
2019,Bavaria,male,Yes,0.10325,253,1882,0.08950,0.11700
2019,Bavaria,male,No,0.70319,1629,1882,0.68255,0.72384
2019,Bavaria,female,Yes,0.13977,292,2059,0.12479,0.15475
2019,Bavaria,female,No,0.70477,1767,2059,0.68506,0.72448
2019,Berlin,male,Yes,0.11440,78,514,0.08686,0.14195
2019,Berlin,male,No,0.72049,436,514,0.68166,0.75933
2019,Berlin,female,Yes,0.14771,74,509,0.11685,0.17856
2019,Berlin,female,No,0.70603,435,509,0.66641,0.74565
2019,Brandenburg,male,Yes,0.10011,80,530,0.07454,0.12569
2019,Brandenburg,male,No,0.67318,450,530,0.63321,0.71315
2019,Brandenburg,female,Yes,0.10423,79,580,0.07934,0.12912
2019,Brandenburg,female,No,0.73317,501,580,0.69714,0.76920
2019,Mecklenburg-Western Pomerania,male,Yes,0.21194,47,293,0.16507,0.25882
2019,Mecklenburg-Western Pomerania,male,No,0.62188,246,293,0.56626,0.67750
2019,Mecklenburg-Western Pomerania,female,Yes,0.12319,43,316,0.08690,0.15949
2019,Mecklenburg-Western Pomerania,female,No,0.69965,273,316,0.64903,0.75028
2019,Saxony,male,Yes,0.11486,102,795,0.09268,0.13704
2019,Saxony,male,No,0.75175,693,795,0.72170,0.78180
2019,Saxony,female,Yes,0.11722,104,834,0.09538,0.13907
2019,Saxony,female,No,0.72321,730,834,0.69283,0.75359
2019,Saxony-Anhalt,male,Yes,0.10994,53,408,0.07955,0.14033
2019,Saxony-Anhalt,male,No,0.73797,355,408,0.69525,0.78069
2019,Saxony-Anhalt,female,Yes,0.09784,57,481,0.07126,0.12442
2019,Saxony-Anhalt,female,No,0.74437,424,481,0.70534,0.78339
2019,Thuringa,male,Yes,0.11045,57,428,0.08072,0.14018
2019,Thuringa,male,No,0.71341,371,428,0.67052,0.75630
2019,Thuringa,female,Yes,0.13585,72,493,0.10558,0.16613
2019,Thuringa,female,No,0.73439,421,493,0.69536,0.77342
2020,Schleswig-Holstein,male,Yes,0.07387,46,515,0.05126,0.09648
2020,Schleswig-Holstein,male,No,0.72289,469,515,0.68419,0.76158
2020,Schleswig-Holstein,female,Yes,0.16705,82,515,0.13480,0.19930
2020,Schleswig-Holstein,female,No,0.62338,433,515,0.58149,0.66527
2020,Hamburg,male,No,0.73693,239,239,0.68099,0.79287
2020,Hamburg,female,Yes,0.11883,45,309,0.08269,0.15497
2020,Hamburg,female,No,0.69761,264,309,0.64632,0.74891
2020,Lower Saxony,male,Yes,0.11272,147,1371,0.09597,0.12946
2020,Lower Saxony,male,No,0.71750,1224,1371,0.69366,0.74134
2020,Lower Saxony,female,Yes,0.11290,187,1421,0.09644,0.12936
2020,Lower Saxony,female,No,0.71887,1234,1421,0.69549,0.74226
2020,Bremen,male,No,0.83834,120,120,0.77220,0.90449
2020,Bremen,female,No,0.75467,121,121,0.67768,0.83165
2020,North Rhine-Westphalia,male,Yes,0.13128,404,3064,0.11932,0.14324
2020,North Rhine-Westphalia,male,No,0.70368,2660,3064,0.68751,0.71985
2020,North Rhine-Westphalia,female,Yes,0.14123,466,3081,0.12893,0.15353
2020,North Rhine-Westphalia,female,No,0.70413,2615,3081,0.68801,0.72025
2020,Hesse,male,Yes,0.09728,112,1015,0.07904,0.11552
2020,Hesse,male,No,0.72616,903,1015,0.69871,0.75361
2020,Hesse,female,Yes,0.10050,136,1016,0.08200,0.11899
2020,Hesse,female,No,0.73931,880,1016,0.71230,0.76632
2020,"Rhineland-Palatinate, Saarland",male,Yes,0.14019,97,726,0.11491,0.16546
2020,"Rhineland-Palatinate, Saarland",male,No,0.68562,629,726,0.65182,0.71941
2020,"Rhineland-Palatinate, Saarland",female,Yes,0.13474,115,790,0.11091,0.15856
2020,"Rhineland-Palatinate, Saarland",female,No,0.71723,675,790,0.68580,0.74865
2020,Baden-Wuerttemberg,male,Yes,0.10847,173,1541,0.09294,0.12400
2020,Baden-Wuerttemberg,male,No,0.68989,1368,1541,0.66679,0.71299
2020,Baden-Wuerttemberg,female,Yes,0.09772,196,1615,0.08324,0.11221
2020,Baden-Wuerttemberg,female,No,0.74282,1419,1615,0.72149,0.76414
2020,Bavaria,male,Yes,0.09724,263,2132,0.08466,0.10982
2020,Bavaria,male,No,0.71592,1869,2132,0.69677,0.73506
2020,Bavaria,female,Yes,0.13062,320,2204,0.11655,0.14470
2020,Bavaria,female,No,0.70423,1884,2204,0.68517,0.72329
2020,Berlin,male,Yes,0.12284,83,664,0.09786,0.14783
2020,Berlin,male,No,0.71579,581,664,0.68146,0.75012
2020,Berlin,female,Yes,0.12676,75,603,0.10018,0.15334
2020,Berlin,female,No,0.73306,528,603,0.69772,0.76839
2020,Brandenburg,male,Yes,0.10091,82,563,0.07600,0.12581
2020,Brandenburg,male,No,0.73206,481,563,0.69544,0.76867
2020,Brandenburg,female,Yes,0.12674,86,582,0.09969,0.15380
2020,Brandenburg,female,No,0.70972,496,582,0.67281,0.74662
2020,Mecklenburg-Western Pomerania,male,No,0.74588,230,230,0.68949,0.80227
2020,Mecklenburg-Western Pomerania,female,Yes,0.14840,38,273,0.10616,0.19065
2020,Mecklenburg-Western Pomerania,female,No,0.67488,235,273,0.61921,0.73054
2020,Saxony,male,Yes,0.09893,84,795,0.07816,0.11970
2020,Saxony,male,No,0.75525,711,795,0.72535,0.78516
2020,Saxony,female,Yes,0.11656,106,842,0.09487,0.13824
2020,Saxony,female,No,0.72222,736,842,0.69195,0.75249
2020,Saxony-Anhalt,male,Yes,0.12314,52,443,0.09251,0.15378
2020,Saxony-Anhalt,male,No,0.73315,391,443,0.69192,0.77439
2020,Saxony-Anhalt,female,Yes,0.10985,71,506,0.08257,0.13712
2020,Saxony-Anhalt,female,No,0.70481,435,506,0.66502,0.74459
2020,Thuringa,male,Yes,0.09833,52,451,0.07082,0.12584
2020,Thuringa,male,No,0.72539,399,451,0.68415,0.76663
2020,Thuringa,female,Yes,0.14762,65,518,0.11705,0.17820
2020,Thuringa,female,No,0.71127,453,518,0.67221,0.75034
2021,Schleswig-Holstein,male,Yes,0.10734,43,332,0.07400,0.14069
2021,Schleswig-Holstein,male,No,0.66993,289,332,0.61927,0.72059
2021,Schleswig-Holstein,female,Yes,0.05862,40,376,0.03485,0.08240
2021,Schleswig-Holstein,female,No,0.69351,336,376,0.64684,0.74017
2021,Hamburg,male,No,0.79572,162,162,0.73344,0.85800
2021,Hamburg,female,No,0.71844,195,195,0.65515,0.78173
2021,Lower Saxony,male,Yes,0.09348,83,786,0.07311,0.11384
2021,Lower Saxony,male,No,0.71480,703,786,0.68321,0.74639
2021,Lower Saxony,female,Yes,0.09126,88,887,0.07230,0.11023
2021,Lower Saxony,female,No,0.72978,799,887,0.70054,0.75902
2021,Bremen,male,No,0.80500,56,56,0.70029,0.90971
2021,Bremen,female,No,0.83570,57,57,0.73864,0.93275
2021,North Rhine-Westphalia,male,Yes,0.09814,221,1667,0.08386,0.11243
2021,North Rhine-Westphalia,male,No,0.70691,1446,1667,0.68505,0.72876
2021,North Rhine-Westphalia,female,Yes,0.12885,250,1902,0.11379,0.14391
2021,North Rhine-Westphalia,female,No,0.70217,1652,1902,0.68161,0.72273
2021,Hesse,male,Yes,0.10304,60,526,0.07704,0.12905
2021,Hesse,male,No,0.72878,466,526,0.69075,0.76681
2021,Hesse,female,Yes,0.10610,79,553,0.08041,0.13179
2021,Hesse,female,No,0.73000,474,553,0.69297,0.76704
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.12395,48,403,0.09174,0.15616
2021,"Rhineland-Palatinate, Saarland",male,No,0.69630,355,403,0.65135,0.74126
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.13181,54,468,0.10113,0.16250
2021,"Rhineland-Palatinate, Saarland",female,No,0.72754,414,468,0.68716,0.76792
2021,Baden-Wuerttemberg,male,Yes,0.09123,106,924,0.07265,0.10981
2021,Baden-Wuerttemberg,male,No,0.70939,818,924,0.68010,0.73868
2021,Baden-Wuerttemberg,female,Yes,0.10078,108,1033,0.08241,0.11915
2021,Baden-Wuerttemberg,female,No,0.72591,925,1033,0.69869,0.75312
2021,Bavaria,male,Yes,0.09579,169,1265,0.07957,0.11201
2021,Bavaria,male,No,0.70633,1096,1265,0.68122,0.73144
2021,Bavaria,female,Yes,0.11865,182,1411,0.10177,0.13553
2021,Bavaria,female,No,0.71110,1229,1411,0.68744,0.73476
2021,Berlin,male,Yes,0.10913,43,391,0.07819,0.14008
2021,Berlin,male,No,0.68362,348,391,0.63746,0.72978
2021,Berlin,female,Yes,0.09893,49,393,0.06937,0.12849
2021,Berlin,female,No,0.73454,344,393,0.69083,0.77825
2021,Brandenburg,male,Yes,0.11888,44,303,0.08237,0.15538
2021,Brandenburg,male,No,0.67726,259,303,0.62453,0.72999
2021,Brandenburg,female,Yes,0.09476,52,356,0.06430,0.12523
2021,Brandenburg,female,No,0.73409,304,356,0.68813,0.78005
2021,Mecklenburg-Western Pomerania,male,No,0.81095,172,172,0.75226,0.86964
2021,Mecklenburg-Western Pomerania,female,No,0.70862,183,183,0.64260,0.77464
2021,Saxony,male,Yes,0.09191,67,537,0.06745,0.11636
2021,Saxony,male,No,0.75351,470,537,0.71703,0.79000
2021,Saxony,female,Yes,0.09695,58,577,0.07279,0.12112
2021,Saxony,female,No,0.73524,519,577,0.69921,0.77127
2021,Saxony-Anhalt,male,No,0.75536,222,222,0.69869,0.81204
2021,Saxony-Anhalt,female,Yes,0.12067,42,307,0.08417,0.15717
2021,Saxony-Anhalt,female,No,0.72158,265,307,0.67136,0.77180
2021,Thuringa,male,No,0.69995,233,233,0.64097,0.75892
2021,Thuringa,female,Yes,0.10137,43,335,0.06900,0.13374
2021,Thuringa,female,No,0.74050,292,335,0.69349,0.78751
2022,Schleswig-Holstein,male,Yes,0.09871,50,474,0.07183,0.12559
2022,Schleswig-Holstein,male,No,0.71591,424,474,0.67527,0.75655
2022,Schleswig-Holstein,female,Yes,0.11189,55,539,0.08525,0.13852
2022,Schleswig-Holstein,female,No,0.70882,484,539,0.67043,0.74721
2022,Hamburg,male,No,0.82000,292,292,0.77586,0.86415
2022,Hamburg,female,No,0.77015,293,293,0.72189,0.81840
2022,Lower Saxony,male,Yes,0.08087,125,1197,0.06542,0.09633
2022,Lower Saxony,male,No,0.73039,1072,1197,0.70524,0.75554
2022,Lower Saxony,female,Yes,0.13877,163,1239,0.11952,0.15803
2022,Lower Saxony,female,No,0.67425,1076,1239,0.64815,0.70036
2022,Bremen,male,No,0.69879,96,96,0.60654,0.79105
2022,Bremen,female,No,0.76294,92,92,0.67556,0.85032
2022,North Rhine-Westphalia,male,Yes,0.11120,324,2957,0.09987,0.12254
2022,North Rhine-Westphalia,male,No,0.70227,2633,2957,0.68578,0.71875
2022,North Rhine-Westphalia,female,Yes,0.10725,364,3036,0.09624,0.11826
2022,North Rhine-Westphalia,female,No,0.72518,2672,3036,0.70930,0.74106
2022,Hesse,male,Yes,0.11077,100,898,0.09023,0.13131
2022,Hesse,male,No,0.73440,798,898,0.70550,0.76331
2022,Hesse,female,Yes,0.10140,111,925,0.08194,0.12087
2022,Hesse,female,No,0.74509,814,925,0.71699,0.77319
2022,"Rhineland-Palatinate, Saarland",male,Yes,0.08843,66,638,0.06638,0.11048
2022,"Rhineland-Palatinate, Saarland",male,No,0.75309,572,638,0.71960,0.78658
2022,"Rhineland-Palatinate, Saarland",female,Yes,0.11627,97,693,0.09238,0.14015
2022,"Rhineland-Palatinate, Saarland",female,No,0.72839,596,693,0.69525,0.76153
2022,Baden-Wuerttemberg,male,Yes,0.09331,142,1630,0.07918,0.10743
2022,Baden-Wuerttemberg,male,No,0.69659,1488,1630,0.67427,0.71892
2022,Baden-Wuerttemberg,female,Yes,0.09814,175,1657,0.08381,0.11247
2022,Baden-Wuerttemberg,female,No,0.73002,1482,1657,0.70864,0.75140
2022,Bavaria,male,Yes,0.09738,215,2148,0.08484,0.10992
2022,Bavaria,male,No,0.72103,1933,2148,0.70206,0.74000
2022,Bavaria,female,Yes,0.11556,242,2265,0.10239,0.12873
2022,Bavaria,female,No,0.72289,2023,2265,0.70445,0.74132
2022,Berlin,male,Yes,0.10065,73,780,0.07952,0.12178
2022,Berlin,male,No,0.73117,707,780,0.70004,0.76231
2022,Berlin,female,Yes,0.10089,77,763,0.07950,0.12227
2022,Berlin,female,No,0.73318,686,763,0.70178,0.76459
2022,Brandenburg,male,Yes,0.09331,56,472,0.06704,0.11958
2022,Brandenburg,male,No,0.71412,416,472,0.67331,0.75493
2022,Brandenburg,female,Yes,0.10871,74,554,0.08277,0.13465
2022,Brandenburg,female,No,0.72620,480,554,0.68903,0.76336
2022,Mecklenburg-Western Pomerania,male,No,0.76524,246,246,0.71216,0.81831
2022,Mecklenburg-Western Pomerania,female,Yes,0.12058,35,307,0.08410,0.15707
2022,Mecklenburg-Western Pomerania,female,No,0.70725,272,307,0.65627,0.75824
2022,Saxony,male,Yes,0.07207,81,843,0.05461,0.08954
2022,Saxony,male,No,0.77196,762,843,0.74362,0.80030
2022,Saxony,female,Yes,0.08051,89,910,0.06282,0.09820
2022,Saxony,female,No,0.73425,821,910,0.70553,0.76296
2022,Saxony-Anhalt,male,Yes,0.08734,46,437,0.06084,0.11384
2022,Saxony-Anhalt,male,No,0.75316,391,437,0.71269,0.79364
2022,Saxony-Anhalt,female,Yes,0.11394,64,484,0.08561,0.14228
2022,Saxony-Anhalt,female,No,0.71679,420,484,0.67660,0.75697
2022,Thuringa,male,Yes,0.09017,38,404,0.06221,0.11814
2022,Thuringa,male,No,0.69949,366,404,0.65472,0.74425
2022,Thuringa,female,Yes,0.12363,71,463,0.09362,0.15365
2022,Thuringa,female,No,0.72193,392,463,0.68108,0.76279
