year,bula_h,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.09456,72,700,0.07287,0.11625
2019,Baden-Wuerttemberg,5th Quintile,No,0.80348,628,700,0.77402,0.83293
2019,Bavaria,1st Quintile,Yes,0.14106,85,462,0.10928,0.17283
2019,Bavaria,1st Quintile,No,0.63579,377,462,0.59186,0.67971
2019,Bavaria,2nd Quintile,Yes,0.13847,115,687,0.11263,0.16432
2019,Bavaria,2nd Quintile,No,0.64935,572,687,0.61364,0.68506
2019,Bavaria,3rd Quintile,Yes,0.12774,99,712,0.10320,0.15227
2019,Bavaria,3rd Quintile,No,0.70252,613,712,0.66892,0.73612
2019,Bavaria,4th Quintile,Yes,0.09592,84,729,0.07453,0.11731
2019,Bavaria,4th Quintile,No,0.73466,645,729,0.70259,0.76673
2019,Bavaria,5th Quintile,Yes,0.10890,96,882,0.08833,0.12947
2019,Bavaria,5th Quintile,No,0.78482,786,882,0.75769,0.81196
2019,Berlin,1st Quintile,Yes,0.11711,37,198,0.07220,0.16201
2019,Berlin,1st Quintile,No,0.64399,161,198,0.57712,0.71085
2019,Berlin,2nd Quintile,No,0.75063,151,151,0.68139,0.81987
2019,Berlin,3rd Quintile,No,0.72497,124,124,0.64605,0.80388
2019,Berlin,4th Quintile,No,0.76992,130,130,0.69729,0.84255
2019,Berlin,5th Quintile,Yes,0.22913,33,180,0.16756,0.29070
2019,Berlin,5th Quintile,No,0.70903,147,180,0.64249,0.77557
2019,Brandenburg,1st Quintile,Yes,0.14508,46,260,0.10219,0.18797
2019,Brandenburg,1st Quintile,No,0.64534,214,260,0.58707,0.70360
2019,Brandenburg,2nd Quintile,Yes,0.10246,33,227,0.06292,0.14199
2019,Brandenburg,2nd Quintile,No,0.67674,194,227,0.61576,0.73772
2019,Brandenburg,3rd Quintile,No,0.71934,173,173,0.65219,0.78649
2019,Brandenburg,4th Quintile,No,0.79085,141,141,0.72348,0.85822
2019,Brandenburg,5th Quintile,No,0.74028,119,119,0.66116,0.81939
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.21513,40,158,0.15085,0.27940
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.58885,118,158,0.51188,0.66581
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.67329,118,118,0.58831,0.75828
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.59865,104,104,0.50399,0.69332
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.82464,59,59,0.72677,0.92251
2019,Mecklenburg-Western Pomerania,5th Quintile,No,0.81645,51,51,0.70914,0.92375
2019,Saxony,1st Quintile,Yes,0.11338,41,297,0.07726,0.14950
2019,Saxony,1st Quintile,No,0.69747,256,297,0.64513,0.74980
2019,Saxony,2nd Quintile,Yes,0.10408,49,393,0.07385,0.13431
2019,Saxony,2nd Quintile,No,0.72892,344,393,0.68491,0.77292
2019,Saxony,3rd Quintile,Yes,0.16661,55,355,0.12779,0.20542
2019,Saxony,3rd Quintile,No,0.67332,300,355,0.62446,0.72218
2019,Saxony,4th Quintile,No,0.79089,200,200,0.73439,0.84740
2019,Saxony,5th Quintile,No,0.85621,161,161,0.80184,0.91058
2019,Saxony-Anhalt,1st Quintile,Yes,0.09241,31,227,0.05466,0.13017
2019,Saxony-Anhalt,1st Quintile,No,0.69914,196,227,0.63935,0.75894
2019,Saxony-Anhalt,2nd Quintile,No,0.79749,190,190,0.74020,0.85479
2019,Saxony-Anhalt,3rd Quintile,No,0.68739,122,122,0.60479,0.76998
2019,Saxony-Anhalt,4th Quintile,No,0.82666,101,101,0.75247,0.90086
2019,Saxony-Anhalt,5th Quintile,No,0.79823,89,89,0.71438,0.88208
2019,Thuringa,1st Quintile,Yes,0.17574,31,184,0.12060,0.23088
2019,Thuringa,1st Quintile,No,0.61320,153,184,0.54264,0.68376
2019,Thuringa,2nd Quintile,Yes,0.13010,37,229,0.08643,0.17376
2019,Thuringa,2nd Quintile,No,0.71674,192,229,0.65826,0.77523
2019,Thuringa,3rd Quintile,No,0.77235,168,168,0.70875,0.83595
2019,Thuringa,4th Quintile,No,0.80913,104,104,0.73323,0.88502
2019,Thuringa,5th Quintile,No,0.78925,82,82,0.70044,0.87807
2020,Schleswig-Holstein,1st Quintile,Yes,0.10943,44,278,0.07266,0.14619
2020,Schleswig-Holstein,1st Quintile,No,0.57739,234,278,0.51921,0.63556
2020,Schleswig-Holstein,2nd Quintile,No,0.66794,153,153,0.59307,0.74281
2020,Schleswig-Holstein,3rd Quintile,No,0.66035,156,156,0.58579,0.73491
2020,Schleswig-Holstein,4th Quintile,No,0.72243,137,137,0.64717,0.79769
2020,Schleswig-Holstein,5th Quintile,No,0.74515,188,188,0.68269,0.80761
2020,Hamburg,1st Quintile,No,0.68951,116,116,0.60494,0.77407
2020,Hamburg,2nd Quintile,No,0.72780,58,58,0.61225,0.84335
2020,Hamburg,3rd Quintile,No,0.74109,66,66,0.63460,0.84758
2020,Hamburg,4th Quintile,No,0.68211,79,79,0.57877,0.78545
2020,Hamburg,5th Quintile,No,0.74731,150,150,0.67754,0.81709
2020,Lower Saxony,1st Quintile,Yes,0.12821,109,737,0.10405,0.15236
2020,Lower Saxony,1st Quintile,No,0.65440,628,737,0.62004,0.68876
2020,Lower Saxony,2nd Quintile,Yes,0.13012,75,508,0.10083,0.15940
2020,Lower Saxony,2nd Quintile,No,0.67063,433,508,0.62972,0.71154
2020,Lower Saxony,3rd Quintile,Yes,0.12190,48,377,0.08883,0.15497
2020,Lower Saxony,3rd Quintile,No,0.70025,329,377,0.65394,0.74656
2020,Lower Saxony,4th Quintile,Yes,0.08083,42,436,0.05521,0.10644
2020,Lower Saxony,4th Quintile,No,0.77932,394,436,0.74034,0.81829
2020,Lower Saxony,5th Quintile,Yes,0.10803,47,549,0.08204,0.13402
2020,Lower Saxony,5th Quintile,No,0.79938,502,549,0.76585,0.83291
2020,Bremen,1st Quintile,No,0.72036,88,88,0.62604,0.81467
2020,Bremen,5th Quintile,No,0.84599,40,40,0.73271,0.95928
2020,North Rhine-Westphalia,1st Quintile,Yes,0.16776,271,1581,0.14933,0.18618
2020,North Rhine-Westphalia,1st Quintile,No,0.62098,1310,1581,0.59706,0.64491
2020,North Rhine-Westphalia,2nd Quintile,Yes,0.12806,143,973,0.10705,0.14907
2020,North Rhine-Westphalia,2nd Quintile,No,0.67996,830,973,0.65063,0.70928
2020,North Rhine-Westphalia,3rd Quintile,Yes,0.11838,126,902,0.09728,0.13947
2020,North Rhine-Westphalia,3rd Quintile,No,0.73897,776,902,0.71029,0.76765
2020,North Rhine-Westphalia,4th Quintile,Yes,0.14230,124,910,0.11959,0.16501
2020,North Rhine-Westphalia,4th Quintile,No,0.74067,786,910,0.71218,0.76916
2020,North Rhine-Westphalia,5th Quintile,Yes,0.13172,159,1240,0.11289,0.15055
2020,North Rhine-Westphalia,5th Quintile,No,0.76337,1081,1240,0.73970,0.78704
2020,Hesse,1st Quintile,Yes,0.10827,64,438,0.07914,0.13741
2020,Hesse,1st Quintile,No,0.66027,374,438,0.61586,0.70468
2020,Hesse,2nd Quintile,Yes,0.12748,37,275,0.08799,0.16697
2020,Hesse,2nd Quintile,No,0.69253,238,275,0.63789,0.74717
2020,Hesse,3rd Quintile,Yes,0.15764,48,279,0.11480,0.20047
2020,Hesse,3rd Quintile,No,0.68375,231,279,0.62908,0.73841
2020,Hesse,4th Quintile,Yes,0.06813,33,332,0.04099,0.09528
2020,Hesse,4th Quintile,No,0.78662,299,332,0.74248,0.83075
2020,Hesse,5th Quintile,Yes,0.05357,46,496,0.03374,0.07341
2020,Hesse,5th Quintile,No,0.81387,450,496,0.77959,0.84816
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13434,59,397,0.10075,0.16793
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.64932,338,397,0.60232,0.69632
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.20176,48,258,0.15269,0.25082
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.61592,210,258,0.55646,0.67539
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.11229,35,242,0.07242,0.15215
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.70552,207,242,0.64797,0.76307
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.80234,203,203,0.74743,0.85726
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.12301,36,288,0.08501,0.16101
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.79006,252,288,0.74294,0.83718
2020,Baden-Wuerttemberg,1st Quintile,Yes,0.16931,91,566,0.13838,0.20023
2020,Baden-Wuerttemberg,1st Quintile,No,0.61929,475,566,0.57925,0.65933
2020,Baden-Wuerttemberg,2nd Quintile,Yes,0.09661,56,416,0.06819,0.12504
2020,Baden-Wuerttemberg,2nd Quintile,No,0.68807,360,416,0.64350,0.73265
2020,Baden-Wuerttemberg,3rd Quintile,Yes,0.12702,55,455,0.09638,0.15765
2020,Baden-Wuerttemberg,3rd Quintile,No,0.70513,400,455,0.66319,0.74707
2020,Baden-Wuerttemberg,4th Quintile,Yes,0.07207,60,590,0.05118,0.09295
2020,Baden-Wuerttemberg,4th Quintile,No,0.73536,530,590,0.69974,0.77099
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.08726,86,858,0.06837,0.10616
2020,Baden-Wuerttemberg,5th Quintile,No,0.78369,772,858,0.75612,0.81126
2020,Bavaria,1st Quintile,Yes,0.15567,124,716,0.12910,0.18224
2020,Bavaria,1st Quintile,No,0.65632,592,716,0.62151,0.69114
2020,Bavaria,2nd Quintile,Yes,0.10874,105,689,0.08547,0.13200
2020,Bavaria,2nd Quintile,No,0.66194,584,689,0.62659,0.69729
2020,Bavaria,3rd Quintile,Yes,0.14649,102,650,0.11928,0.17369
2020,Bavaria,3rd Quintile,No,0.69838,548,650,0.66307,0.73369
2020,Bavaria,4th Quintile,Yes,0.09770,85,798,0.07708,0.11831
2020,Bavaria,4th Quintile,No,0.73675,713,798,0.70618,0.76733
2020,Bavaria,5th Quintile,Yes,0.08082,121,1060,0.06440,0.09723
2020,Bavaria,5th Quintile,No,0.77859,939,1060,0.75358,0.80360
2020,Berlin,1st Quintile,Yes,0.09882,32,267,0.06295,0.13468
2020,Berlin,1st Quintile,No,0.76308,235,267,0.71198,0.81417
2020,Berlin,2nd Quintile,No,0.66549,162,162,0.59261,0.73837
2020,Berlin,3rd Quintile,No,0.71524,141,141,0.64048,0.79000
2020,Berlin,4th Quintile,No,0.73589,153,153,0.66580,0.80597
2020,Berlin,5th Quintile,Yes,0.13938,36,244,0.09583,0.18293
2020,Berlin,5th Quintile,No,0.77863,208,244,0.72643,0.83083
2020,Brandenburg,1st Quintile,Yes,0.19175,49,288,0.14621,0.23730
2020,Brandenburg,1st Quintile,No,0.67380,239,288,0.61956,0.72804
2020,Brandenburg,2nd Quintile,Yes,0.10720,42,261,0.06960,0.14481
2020,Brandenburg,2nd Quintile,No,0.72168,219,261,0.66720,0.77616
2020,Brandenburg,3rd Quintile,No,0.74322,159,159,0.67511,0.81134
2020,Brandenburg,4th Quintile,No,0.74546,148,148,0.67505,0.81588
2020,Brandenburg,5th Quintile,No,0.72324,164,164,0.65455,0.79192
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.71945,131,131,0.64222,0.79668
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.73928,120,120,0.66040,0.81817
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.63074,66,66,0.51341,0.74806
2020,Mecklenburg-Western Pomerania,4th Quintile,No,0.77440,56,56,0.66394,0.88487
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.69518,71,71,0.58734,0.80302
2020,Saxony,1st Quintile,Yes,0.09651,43,365,0.06618,0.12685
2020,Saxony,1st Quintile,No,0.70831,322,365,0.66161,0.75500
2020,Saxony,2nd Quintile,Yes,0.10527,44,432,0.07630,0.13425
2020,Saxony,2nd Quintile,No,0.77437,388,432,0.73490,0.81383
2020,Saxony,3rd Quintile,Yes,0.12427,42,331,0.08868,0.15986
2020,Saxony,3rd Quintile,No,0.70770,289,331,0.65863,0.75677
2020,Saxony,4th Quintile,No,0.76259,206,206,0.70434,0.82084
2020,Saxony,5th Quintile,No,0.76810,211,211,0.71101,0.82518
2020,Saxony-Anhalt,1st Quintile,Yes,0.11804,45,309,0.08201,0.15408
2020,Saxony-Anhalt,1st Quintile,No,0.70304,264,309,0.65201,0.75407
2020,Saxony-Anhalt,2nd Quintile,Yes,0.14985,33,190,0.09896,0.20073
2020,Saxony-Anhalt,2nd Quintile,No,0.66189,157,190,0.59445,0.72934
2020,Saxony-Anhalt,3rd Quintile,No,0.75662,125,125,0.68108,0.83215
2020,Saxony-Anhalt,4th Quintile,No,0.74744,129,129,0.67217,0.82271
2020,Saxony-Anhalt,5th Quintile,No,0.83295,130,130,0.76857,0.89732
2020,Thuringa,1st Quintile,Yes,0.16736,38,243,0.12032,0.21439
2020,Thuringa,1st Quintile,No,0.67902,205,243,0.62020,0.73784
2020,Thuringa,2nd Quintile,No,0.76356,202,202,0.70482,0.82230
2020,Thuringa,3rd Quintile,No,0.68846,138,138,0.61091,0.76602
2020,Thuringa,4th Quintile,No,0.74088,131,131,0.66556,0.81620
2020,Thuringa,5th Quintile,No,0.72814,139,139,0.65391,0.80237
2021,Schleswig-Holstein,1st Quintile,No,0.54744,123,123,0.45912,0.63577
2021,Schleswig-Holstein,2nd Quintile,No,0.60112,114,114,0.51083,0.69140
2021,Schleswig-Holstein,3rd Quintile,No,0.72615,113,113,0.64356,0.80874
2021,Schleswig-Holstein,4th Quintile,No,0.81285,128,128,0.74502,0.88069
2021,Schleswig-Holstein,5th Quintile,No,0.74933,144,144,0.67829,0.82036
2021,Hamburg,1st Quintile,No,0.74625,66,66,0.64046,0.85204
2021,Hamburg,2nd Quintile,No,0.73656,65,65,0.62864,0.84448
2021,Hamburg,3rd Quintile,No,0.79108,52,52,0.67950,0.90266
2021,Hamburg,4th Quintile,No,0.74146,69,69,0.63740,0.84553
2021,Hamburg,5th Quintile,No,0.76343,103,103,0.68095,0.84590
2021,Lower Saxony,1st Quintile,Yes,0.13688,47,305,0.09824,0.17552
2021,Lower Saxony,1st Quintile,No,0.57587,258,305,0.52031,0.63142
2021,Lower Saxony,2nd Quintile,Yes,0.08263,37,321,0.05247,0.11280
2021,Lower Saxony,2nd Quintile,No,0.72462,284,321,0.67568,0.77357
2021,Lower Saxony,3rd Quintile,Yes,0.11904,31,322,0.08361,0.15447
2021,Lower Saxony,3rd Quintile,No,0.71032,291,322,0.66069,0.75994
2021,Lower Saxony,4th Quintile,No,0.79097,289,289,0.74401,0.83794
2021,Lower Saxony,5th Quintile,No,0.83368,379,379,0.79614,0.87122
2021,Bremen,1st Quintile,No,0.78935,38,38,0.65796,0.92075
2021,North Rhine-Westphalia,1st Quintile,Yes,0.10649,106,743,0.08430,0.12869
2021,North Rhine-Westphalia,1st Quintile,No,0.63382,637,743,0.59915,0.66848
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.10284,88,681,0.08001,0.12567
2021,North Rhine-Westphalia,2nd Quintile,No,0.69755,593,681,0.66302,0.73207
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.10787,82,608,0.08319,0.13255
2021,North Rhine-Westphalia,3rd Quintile,No,0.74746,526,608,0.71289,0.78202
2021,North Rhine-Westphalia,4th Quintile,Yes,0.15383,90,640,0.12585,0.18180
2021,North Rhine-Westphalia,4th Quintile,No,0.71668,550,640,0.68174,0.75162
2021,North Rhine-Westphalia,5th Quintile,Yes,0.10408,99,883,0.08392,0.12423
2021,North Rhine-Westphalia,5th Quintile,No,0.77428,784,883,0.74669,0.80187
2021,Hesse,1st Quintile,Yes,0.15481,34,175,0.10106,0.20855
2021,Hesse,1st Quintile,No,0.58571,141,175,0.51251,0.65890
2021,Hesse,2nd Quintile,No,0.69521,137,137,0.61785,0.77258
2021,Hesse,3rd Quintile,No,0.76990,162,162,0.70489,0.83492
2021,Hesse,4th Quintile,No,0.78859,191,191,0.73053,0.84665
2021,Hesse,5th Quintile,Yes,0.12035,41,342,0.08582,0.15489
2021,Hesse,5th Quintile,No,0.77181,301,342,0.72727,0.81636
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.55426,136,136,0.47042,0.63811
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.64646,163,163,0.57284,0.72007
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.70342,156,156,0.63152,0.77533
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.86312,141,141,0.80618,0.92006
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.85746,167,167,0.80428,0.91065
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.09947,34,260,0.06302,0.13591
2021,Baden-Wuerttemberg,1st Quintile,No,0.64622,226,260,0.58799,0.70446
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.10703,33,326,0.07342,0.14064
2021,Baden-Wuerttemberg,2nd Quintile,No,0.68883,293,326,0.63850,0.73917
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.08431,38,339,0.05469,0.11393
2021,Baden-Wuerttemberg,3rd Quintile,No,0.69804,301,339,0.64910,0.74699
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.08542,36,398,0.05792,0.11291
2021,Baden-Wuerttemberg,4th Quintile,No,0.75851,362,398,0.71641,0.80061
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.10457,72,631,0.08067,0.12846
2021,Baden-Wuerttemberg,5th Quintile,No,0.76474,559,631,0.73162,0.79786
2021,Bavaria,1st Quintile,Yes,0.15855,68,390,0.12226,0.19485
2021,Bavaria,1st Quintile,No,0.65333,322,390,0.60603,0.70062
2021,Bavaria,2nd Quintile,Yes,0.08787,65,497,0.06296,0.11279
2021,Bavaria,2nd Quintile,No,0.72069,432,497,0.68120,0.76017
2021,Bavaria,3rd Quintile,Yes,0.11331,62,506,0.08566,0.14095
2021,Bavaria,3rd Quintile,No,0.66539,444,506,0.62423,0.70654
2021,Bavaria,4th Quintile,Yes,0.09660,67,542,0.07171,0.12150
2021,Bavaria,4th Quintile,No,0.72934,475,542,0.69190,0.76678
2021,Bavaria,5th Quintile,Yes,0.09386,89,738,0.07281,0.11492
2021,Bavaria,5th Quintile,No,0.77818,649,738,0.74819,0.80818
2021,Berlin,1st Quintile,No,0.73263,149,149,0.66132,0.80393
2021,Berlin,2nd Quintile,No,0.66562,123,123,0.58190,0.74933
2021,Berlin,3rd Quintile,No,0.61109,97,97,0.51357,0.70861
2021,Berlin,4th Quintile,No,0.80503,137,137,0.73844,0.87161
2021,Berlin,5th Quintile,No,0.72512,183,183,0.66025,0.78998
2021,Brandenburg,1st Quintile,No,0.67311,111,111,0.58545,0.76077
2021,Brandenburg,2nd Quintile,No,0.69425,124,124,0.61283,0.77567
2021,Brandenburg,3rd Quintile,No,0.60543,106,106,0.51194,0.69891
2021,Brandenburg,4th Quintile,No,0.81341,101,101,0.73705,0.88977
2021,Brandenburg,5th Quintile,No,0.80807,121,121,0.73761,0.87853
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.78660,87,87,0.70000,0.87319
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.69635,91,91,0.60134,0.79135
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.65653,56,56,0.53103,0.78203
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.88229,53,53,0.79470,0.96988
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.85946,67,67,0.77561,0.94331
2021,Saxony,1st Quintile,No,0.71920,217,217,0.65927,0.77913
2021,Saxony,2nd Quintile,Yes,0.09832,34,262,0.06220,0.13444
2021,Saxony,2nd Quintile,No,0.78823,228,262,0.73866,0.83779
2021,Saxony,3rd Quintile,No,0.73090,234,234,0.67396,0.78785
2021,Saxony,4th Quintile,No,0.73157,157,157,0.66202,0.80111
2021,Saxony,5th Quintile,No,0.78304,152,152,0.71729,0.84878
2021,Saxony-Anhalt,1st Quintile,No,0.71227,128,128,0.63353,0.79100
2021,Saxony-Anhalt,2nd Quintile,No,0.73952,113,113,0.65823,0.82080
2021,Saxony-Anhalt,3rd Quintile,No,0.79574,81,81,0.70740,0.88409
2021,Saxony-Anhalt,4th Quintile,No,0.68249,85,85,0.58294,0.78204
2021,Saxony-Anhalt,5th Quintile,No,0.82695,76,76,0.74133,0.91256
2021,Thuringa,1st Quintile,No,0.60525,122,122,0.51816,0.69235
2021,Thuringa,2nd Quintile,No,0.79053,131,131,0.72058,0.86048
2021,Thuringa,3rd Quintile,No,0.69206,83,83,0.59214,0.79198
2021,Thuringa,4th Quintile,No,0.75406,89,89,0.66408,0.84403
2021,Thuringa,5th Quintile,No,0.79551,100,100,0.71606,0.87496
2022,Schleswig-Holstein,1st Quintile,No,0.67284,162,162,0.60037,0.74532
2022,Schleswig-Holstein,2nd Quintile,No,0.65499,106,106,0.56406,0.74592
2022,Schleswig-Holstein,3rd Quintile,No,0.67195,124,124,0.58897,0.75492
2022,Schleswig-Holstein,4th Quintile,No,0.79435,130,130,0.72461,0.86410
2022,Schleswig-Holstein,5th Quintile,No,0.81466,144,144,0.75097,0.87835
2022,Hamburg,1st Quintile,No,0.76504,86,86,0.67490,0.85517
2022,Hamburg,2nd Quintile,No,0.82142,49,49,0.71306,0.92977
2022,Hamburg,3rd Quintile,No,0.83428,48,48,0.72797,0.94058
2022,Hamburg,4th Quintile,No,0.81186,81,81,0.72622,0.89751
2022,Hamburg,5th Quintile,No,0.76241,101,101,0.67899,0.84583
2022,Lower Saxony,1st Quintile,Yes,0.13980,79,468,0.10835,0.17125
2022,Lower Saxony,1st Quintile,No,0.61750,389,468,0.57342,0.66157
2022,Lower Saxony,2nd Quintile,Yes,0.10184,33,253,0.06450,0.13919
2022,Lower Saxony,2nd Quintile,No,0.67458,220,253,0.61673,0.73243
2022,Lower Saxony,3rd Quintile,No,0.68157,236,236,0.62201,0.74113
2022,Lower Saxony,4th Quintile,Yes,0.14635,39,340,0.10872,0.18398
2022,Lower Saxony,4th Quintile,No,0.71665,301,340,0.66868,0.76462
2022,Lower Saxony,5th Quintile,No,0.84566,297,297,0.80451,0.88682
2022,Bremen,1st Quintile,No,0.53940,42,42,0.38683,0.69198
2022,North Rhine-Westphalia,1st Quintile,Yes,0.11803,152,1098,0.09893,0.13712
2022,North Rhine-Westphalia,1st Quintile,No,0.69574,946,1098,0.66852,0.72297
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.14222,101,709,0.11649,0.16795
2022,North Rhine-Westphalia,2nd Quintile,No,0.69680,608,709,0.66294,0.73066
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.12710,74,584,0.10007,0.15414
2022,North Rhine-Westphalia,3rd Quintile,No,0.69552,510,584,0.65816,0.73287
2022,North Rhine-Westphalia,4th Quintile,Yes,0.12242,78,603,0.09624,0.14861
2022,North Rhine-Westphalia,4th Quintile,No,0.74535,525,603,0.71054,0.78015
2022,North Rhine-Westphalia,5th Quintile,Yes,0.11018,86,888,0.08958,0.13079
2022,North Rhine-Westphalia,5th Quintile,No,0.77594,802,888,0.74849,0.80338
2022,Hesse,1st Quintile,Yes,0.08874,40,257,0.05390,0.12357
2022,Hesse,1st Quintile,No,0.67154,217,257,0.61401,0.72907
2022,Hesse,2nd Quintile,No,0.71137,159,159,0.64071,0.78202
2022,Hesse,3rd Quintile,No,0.73133,149,149,0.65992,0.80275
2022,Hesse,4th Quintile,No,0.81122,178,178,0.75357,0.86887
2022,Hesse,5th Quintile,No,0.77337,257,257,0.72209,0.82466
2022,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13444,48,240,0.09119,0.17769
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.63458,192,240,0.57353,0.69563
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.73470,142,142,0.66183,0.80757
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.81578,124,124,0.74727,0.88429
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.77415,120,120,0.69902,0.84928
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.83356,166,166,0.77673,0.89040
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.18254,60,351,0.14207,0.22301
2022,Baden-Wuerttemberg,1st Quintile,No,0.60041,291,351,0.54909,0.65172
2022,Baden-Wuerttemberg,2nd Quintile,No,0.73741,245,245,0.68219,0.79262
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.14584,38,368,0.10973,0.18195
2022,Baden-Wuerttemberg,3rd Quintile,No,0.66528,330,368,0.61700,0.71356
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.07643,40,409,0.05065,0.10221
2022,Baden-Wuerttemberg,4th Quintile,No,0.74982,369,409,0.70779,0.79184
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.07303,58,577,0.05178,0.09428
2022,Baden-Wuerttemberg,5th Quintile,No,0.80620,519,577,0.77392,0.83848
2022,Bavaria,1st Quintile,Yes,0.10600,44,417,0.07642,0.13558
2022,Bavaria,1st Quintile,No,0.70203,373,417,0.65808,0.74598
2022,Bavaria,2nd Quintile,Yes,0.11863,55,478,0.08962,0.14765
2022,Bavaria,2nd Quintile,No,0.70094,423,478,0.65985,0.74202
2022,Bavaria,3rd Quintile,Yes,0.15354,64,475,0.12109,0.18600
2022,Bavaria,3rd Quintile,No,0.68999,411,475,0.64835,0.73163
2022,Bavaria,4th Quintile,Yes,0.08825,57,530,0.06408,0.11242
2022,Bavaria,4th Quintile,No,0.74093,473,530,0.70359,0.77826
2022,Bavaria,5th Quintile,Yes,0.11901,73,700,0.09501,0.14302
2022,Bavaria,5th Quintile,No,0.76896,627,700,0.73771,0.80021
2022,Berlin,1st Quintile,Yes,0.12554,43,248,0.08422,0.16686
2022,Berlin,1st Quintile,No,0.73327,205,248,0.67812,0.78842
2022,Berlin,2nd Quintile,No,0.72129,138,138,0.64621,0.79637
2022,Berlin,3rd Quintile,No,0.69813,116,116,0.61422,0.78203
2022,Berlin,4th Quintile,No,0.84820,142,142,0.78898,0.90743
2022,Berlin,5th Quintile,No,0.71196,183,183,0.64617,0.77775
2022,Brandenburg,1st Quintile,No,0.59831,121,121,0.51060,0.68603
2022,Brandenburg,2nd Quintile,No,0.75939,127,127,0.68475,0.83402
2022,Brandenburg,3rd Quintile,No,0.67979,91,91,0.58339,0.77618
2022,Brandenburg,4th Quintile,No,0.74223,108,108,0.65935,0.82511
2022,Brandenburg,5th Quintile,No,0.83923,122,122,0.77378,0.90468
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.75027,83,83,0.65658,0.84396
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.75122,89,89,0.66090,0.84155
