"hlf0094","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Guenstig","1995","Mecklenburg-Vorpommern","Ostdeutschland","97","0.51468023916336","0.44285545106035","0.586505027266369"
"Guenstig","1995","Sachsen","Westdeutschland","","","",""
"Guenstig","1995","Sachsen","Ostdeutschland","106","0.281104628544628","0.239100827301146","0.32310842978811"
"Guenstig","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Guenstig","1995","Sachsen-Anhalt","Ostdeutschland","84","0.244771611612816","0.199070337359617","0.290472885866016"
"Guenstig","1995","Thueringen","Westdeutschland","","","",""
"Guenstig","1995","Thueringen","Ostdeutschland","135","0.342484429269104","0.297368795488391","0.387600063049817"
"Angemessen","1995","Schleswig-Holstein","Westdeutschland","90","0.431828683065601","0.36230605497297","0.501351311158233"
"Angemessen","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"Angemessen","1995","Hamburg","Westdeutschland","","","",""
"Angemessen","1995","Hamburg","Ostdeutschland","","","",""
"Angemessen","1995","Niedersachsen","Westdeutschland","239","0.37149904359291","0.334578595297405","0.408419491888414"
"Angemessen","1995","Niedersachsen","Ostdeutschland","","","",""
"Angemessen","1995","Bremen","Westdeutschland","","","",""
"Angemessen","1995","Bremen","Ostdeutschland","","","",""
"Angemessen","1995","Nordrhein-Westfalen","Westdeutschland","571","0.452314712306708","0.424832688410023","0.479796736203392"
"Angemessen","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Angemessen","1995","Hessen","Westdeutschland","174","0.413736763367074","0.365889260910668","0.461584265823481"
"Angemessen","1995","Hessen","Ostdeutschland","","","",""
"Angemessen","1995","Rheinland-Pfalz,Saarland","Westdeutschland","182","0.379153946664995","0.33519726321208","0.42311063011791"
"Angemessen","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Angemessen","1995","Baden-Wuerttemberg","Westdeutschland","402","0.37796431435817","0.347941784919012","0.407986843797329"
"Angemessen","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Angemessen","1995","Bayern","Westdeutschland","436","0.439946669088598","0.409333935404119","0.470559402773077"
"Angemessen","1995","Bayern","Ostdeutschland","","","",""
"Angemessen","1995","Berlin","Westdeutschland","","","",""
"Angemessen","1995","Berlin","Ostdeutschland","","","",""
"Angemessen","1995","Brandenburg","Westdeutschland","","","",""
"Angemessen","1995","Brandenburg","Ostdeutschland","145","0.441470935758362","0.383921771415514","0.499020100101209"
"Angemessen","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Angemessen","1995","Mecklenburg-Vorpommern","Ostdeutschland","72","0.349324667618398","0.280809232921432","0.417840102315363"
"Angemessen","1995","Sachsen","Westdeutschland","","","",""
"Angemessen","1995","Sachsen","Ostdeutschland","231","0.493141787037308","0.446427373702099","0.539856200372517"
"Angemessen","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Angemessen","1995","Sachsen-Anhalt","Ostdeutschland","166","0.508429849605256","0.455290418083714","0.561569281126798"
"Angemessen","1995","Thueringen","Westdeutschland","","","",""
"Angemessen","1995","Thueringen","Ostdeutschland","193","0.449516802187174","0.402223610468045","0.496809993906303"
"Etwas zu hoch","1995","Schleswig-Holstein","Westdeutschland","","","",""
"Etwas zu hoch","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Hamburg","Westdeutschland","","","",""
"Etwas zu hoch","1995","Hamburg","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Niedersachsen","Westdeutschland","62","0.0825036715791376","0.0614816755513522","0.103525667606923"
"Etwas zu hoch","1995","Niedersachsen","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Bremen","Westdeutschland","","","",""
"Etwas zu hoch","1995","Bremen","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Nordrhein-Westfalen","Westdeutschland","87","0.0635839153275491","0.0501107113616381","0.0770571192934601"
"Etwas zu hoch","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Hessen","Westdeutschland","41","0.0894026022717795","0.0616828612214591","0.1171223433221"
"Etwas zu hoch","1995","Hessen","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Rheinland-Pfalz,Saarland","Westdeutschland","37","0.0728381177379048","0.0492940062336696","0.09638222924214"
"Etwas zu hoch","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Baden-Wuerttemberg","Westdeutschland","107","0.115366718970848","0.095586270311802","0.135147167629894"
"Etwas zu hoch","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Bayern","Westdeutschland","77","0.0651129002180701","0.0498968999369291","0.080328900499211"
"Etwas zu hoch","1995","Bayern","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Berlin","Westdeutschland","","","",""
"Etwas zu hoch","1995","Berlin","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Brandenburg","Westdeutschland","","","",""
"Etwas zu hoch","1995","Brandenburg","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Etwas zu hoch","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Etwas zu hoch","1995","Sachsen","Westdeutschland","","","",""
"Etwas zu hoch","1995","Sachsen","Ostdeutschland","66","0.140722812267961","0.108231246034367","0.173214378501555"
"Etwas zu hoch","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Etwas zu hoch","1995","Sachsen-Anhalt","Ostdeutschland","49","0.142379700203373","0.105236425039081","0.179522975367665"
"Etwas zu hoch","1995","Thueringen","Westdeutschland","","","",""
"Etwas zu hoch","1995","Thueringen","Ostdeutschland","72","0.157876285864798","0.123210581815285","0.19254198991431"
"Viel zu hoch","1995","Schleswig-Holstein","Westdeutschland","","","",""
"Viel zu hoch","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"Viel zu hoch","1995","Hamburg","Westdeutschland","","","",""
"Viel zu hoch","1995","Hamburg","Ostdeutschland","","","",""
"Viel zu hoch","1995","Niedersachsen","Westdeutschland","","","",""
"Viel zu hoch","1995","Niedersachsen","Ostdeutschland","","","",""
"Viel zu hoch","1995","Bremen","Westdeutschland","","","",""
"Viel zu hoch","1995","Bremen","Ostdeutschland","","","",""
"Viel zu hoch","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"Viel zu hoch","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Viel zu hoch","1995","Hessen","Westdeutschland","","","",""
"Viel zu hoch","1995","Hessen","Ostdeutschland","","","",""
"Viel zu hoch","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Viel zu hoch","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Viel zu hoch","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"Viel zu hoch","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Viel zu hoch","1995","Bayern","Westdeutschland","","","",""
"Viel zu hoch","1995","Bayern","Ostdeutschland","","","",""
"Viel zu hoch","1995","Berlin","Westdeutschland","","","",""
"Viel zu hoch","1995","Berlin","Ostdeutschland","","","",""
"Viel zu hoch","1995","Brandenburg","Westdeutschland","","","",""
"Viel zu hoch","1995","Brandenburg","Ostdeutschland","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Viel zu hoch","1995","Sachsen","Westdeutschland","","","",""
"Viel zu hoch","1995","Sachsen","Ostdeutschland","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"Viel zu hoch","1995","Thueringen","Westdeutschland","","","",""
"Viel zu hoch","1995","Thueringen","Ostdeutschland","","","",""
"Sehr guenstig","1996","Schleswig-Holstein","Westdeutschland","33","0.155881611639647","0.106820479272196","0.204942744007097"
"Sehr guenstig","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr guenstig","1996","Hamburg","Westdeutschland","","","",""
"Sehr guenstig","1996","Hamburg","Ostdeutschland","","","",""
"Sehr guenstig","1996","Niedersachsen","Westdeutschland","128","0.23321699214431","0.200979318360196","0.265454665928425"
"Sehr guenstig","1996","Niedersachsen","Ostdeutschland","","","",""
"Sehr guenstig","1996","Bremen","Westdeutschland","","","",""
"Sehr guenstig","1996","Bremen","Ostdeutschland","","","",""
"Sehr guenstig","1996","Nordrhein-Westfalen","Westdeutschland","220","0.185871279149985","0.164123003369193","0.207619554930778"
"Sehr guenstig","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr guenstig","1996","Hessen","Westdeutschland","57","0.142893504161185","0.109141722595415","0.176645285726956"
"Sehr guenstig","1996","Hessen","Ostdeutschland","","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","Westdeutschland","48","0.117136020290078","0.0880008677669778","0.146271172813178"
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr guenstig","1996","Baden-Wuerttemberg","Westdeutschland","141","0.169642339454159","0.146461290690283","0.192823388218035"
"Sehr guenstig","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr guenstig","1996","Bayern","Westdeutschland","158","0.162885053177673","0.140323262334615","0.185446844020731"
"Sehr guenstig","1996","Bayern","Ostdeutschland","","","",""
"Sehr guenstig","1996","Berlin","Westdeutschland","","","",""
"Sehr guenstig","1996","Berlin","Ostdeutschland","","","",""
"Sehr guenstig","1996","Brandenburg","Westdeutschland","","","",""
"Sehr guenstig","1996","Brandenburg","Ostdeutschland","","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Sehr guenstig","1996","Sachsen","Westdeutschland","","","",""
"Sehr guenstig","1996","Sachsen","Ostdeutschland","32","0.0632781587409914","0.041787146500195","0.0847691709817878"
"Sehr guenstig","1996","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","Ostdeutschland","","","",""
"Sehr guenstig","1996","Thueringen","Westdeutschland","","","",""
"Sehr guenstig","1996","Thueringen","Ostdeutschland","","","",""
"Guenstig","1996","Schleswig-Holstein","Westdeutschland","66","0.319765019078742","0.256686222315103","0.38284381584238"
"Guenstig","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"Guenstig","1996","Hamburg","Westdeutschland","","","",""
"Guenstig","1996","Hamburg","Ostdeutschland","","","",""
"Guenstig","1996","Niedersachsen","Westdeutschland","190","0.277903565775955","0.243753462523487","0.312053669028422"
"Guenstig","1996","Niedersachsen","Ostdeutschland","","","",""
"Guenstig","1996","Bremen","Westdeutschland","","","",""
"Guenstig","1996","Bremen","Ostdeutschland","","","",""
"Guenstig","1996","Nordrhein-Westfalen","Westdeutschland","397","0.344627484521686","0.318057505178155","0.371197463865216"
"Guenstig","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Guenstig","1996","Hessen","Westdeutschland","128","0.341813684054641","0.296068833599863","0.387558534509419"
"Guenstig","1996","Hessen","Ostdeutschland","","","",""
"Guenstig","1996","Rheinland-Pfalz,Saarland","Westdeutschland","228","0.498391298179372","0.453091849026586","0.543690747332158"
"Guenstig","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Guenstig","1996","Baden-Wuerttemberg","Westdeutschland","299","0.268380881527748","0.241012339259827","0.295749423795669"
"Guenstig","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Guenstig","1996","Bayern","Westdeutschland","346","0.319685650868867","0.291191429702053","0.348179872035681"
"Guenstig","1996","Bayern","Ostdeutschland","","","",""
"Guenstig","1996","Berlin","Westdeutschland","","","",""
"Guenstig","1996","Berlin","Ostdeutschland","","","",""
"Guenstig","1996","Brandenburg","Westdeutschland","","","",""
"Guenstig","1996","Brandenburg","Ostdeutschland","97","0.367223114675318","0.313124209086599","0.421322020264037"
"Guenstig","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Guenstig","1996","Mecklenburg-Vorpommern","Ostdeutschland","75","0.363668583200421","0.293587084819716","0.433750081581126"
"Guenstig","1996","Sachsen","Westdeutschland","","","",""
"Guenstig","1996","Sachsen","Ostdeutschland","141","0.288843570127287","0.248836333580212","0.328850806674362"
"Guenstig","1996","Sachsen-Anhalt","Westdeutschland","","","",""
"Guenstig","1996","Sachsen-Anhalt","Ostdeutschland","92","0.288152222701726","0.238988603677485","0.337315841725967"
"Guenstig","1996","Thueringen","Westdeutschland","","","",""
"Guenstig","1996","Thueringen","Ostdeutschland","112","0.293933418398076","0.250774205322048","0.337092631474104"
"Angemessen","1996","Schleswig-Holstein","Westdeutschland","102","0.478946429602387","0.411381224141171","0.546511635063603"
"Angemessen","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"Angemessen","1996","Hamburg","Westdeutschland","","","",""
"Angemessen","1996","Hamburg","Ostdeutschland","","","",""
"Angemessen","1996","Niedersachsen","Westdeutschland","286","0.400046147807847","0.362698665451256","0.437393630164437"
"Angemessen","1996","Niedersachsen","Ostdeutschland","","","",""
"Angemessen","1996","Bremen","Westdeutschland","","","",""
"Angemessen","1996","Bremen","Ostdeutschland","","","",""
"Angemessen","1996","Nordrhein-Westfalen","Westdeutschland","495","0.379012586916953","0.35188942198692","0.406135751846985"
"Angemessen","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Angemessen","1996","Hessen","Westdeutschland","181","0.430124381281905","0.382375837186807","0.477872925377002"
"Angemessen","1996","Hessen","Ostdeutschland","","","",""
"Angemessen","1996","Rheinland-Pfalz,Saarland","Westdeutschland","160","0.329539988207132","0.286954104325491","0.372125872088773"
"Angemessen","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Angemessen","1996","Baden-Wuerttemberg","Westdeutschland","451","0.441971070788124","0.411297902698124","0.472644238878125"
"Angemessen","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Angemessen","1996","Bayern","Westdeutschland","458","0.461497495702711","0.431038264206437","0.491956727198984"
"Angemessen","1996","Bayern","Ostdeutschland","","","",""
"Angemessen","1996","Berlin","Westdeutschland","","","",""
"Angemessen","1996","Berlin","Ostdeutschland","","","",""
"Angemessen","1996","Brandenburg","Westdeutschland","","","",""
"Angemessen","1996","Brandenburg","Ostdeutschland","141","0.425689451197428","0.370199031168992","0.481179871225863"
"Angemessen","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Angemessen","1996","Mecklenburg-Vorpommern","Ostdeutschland","77","0.410530364787232","0.338864529765967","0.482196199808498"
"Angemessen","1996","Sachsen","Westdeutschland","","","",""
"Angemessen","1996","Sachsen","Ostdeutschland","274","0.56554649052975","0.521791213069217","0.609301767990282"
"Angemessen","1996","Sachsen-Anhalt","Westdeutschland","","","",""
"Angemessen","1996","Sachsen-Anhalt","Ostdeutschland","167","0.528505729752224","0.474317826004018","0.58269363350043"
"Angemessen","1996","Thueringen","Westdeutschland","","","",""
"Angemessen","1996","Thueringen","Ostdeutschland","231","0.531228941265803","0.483952207374574","0.578505675157032"
"Etwas zu hoch","1996","Schleswig-Holstein","Westdeutschland","","","",""
"Etwas zu hoch","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Hamburg","Westdeutschland","","","",""
"Etwas zu hoch","1996","Hamburg","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Niedersachsen","Westdeutschland","53","0.07379377342941","0.0538636004235144","0.0937239464353055"
"Etwas zu hoch","1996","Niedersachsen","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Bremen","Westdeutschland","","","",""
"Etwas zu hoch","1996","Bremen","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Nordrhein-Westfalen","Westdeutschland","99","0.0775979965888967","0.0626405478619407","0.0925554453158527"
"Etwas zu hoch","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Hessen","Westdeutschland","38","0.0712564853322415","0.0464461199071628","0.0960668507573203"
"Etwas zu hoch","1996","Hessen","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Etwas zu hoch","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Baden-Wuerttemberg","Westdeutschland","78","0.0816870759464129","0.0647707759185987","0.098603375974227"
"Etwas zu hoch","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Bayern","Westdeutschland","53","0.0411220628656948","0.0289893054872372","0.0532548202441524"
"Etwas zu hoch","1996","Bayern","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Berlin","Westdeutschland","","","",""
"Etwas zu hoch","1996","Berlin","Ostdeutschland","","","",""
"Etwas zu hoch","1996","Brandenburg","Westdeutschland","","","",""
"Etwas zu hoch","1996","Brandenburg","Ostdeutschland","40","0.129842211024824","0.0921193061469812","0.167565115902667"
"Etwas zu hoch","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Etwas zu hoch","1996","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
