,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1222,1222,2021,Saxony-Anhalt,1st Quintile,No,1.0,85,9296,0.76352,1.23424
1223,1223,2021,Saxony-Anhalt,2nd Quintile,No,1.0,76,9296,0.67246,1.31614
1224,1224,2021,Saxony-Anhalt,3rd Quintile,No,1.0,53,9296,0.75813,1.28706
1225,1225,2021,Saxony-Anhalt,4th Quintile,No,1.0,48,9296,0.60232,1.44151
1226,1226,2021,Saxony-Anhalt,5th Quintile,No,1.0,34,9296,0.49716,1.68692
1227,1227,2021,Thuringa,1st Quintile,No,1.0,79,9296,0.79434,1.2634
1228,1228,2021,Thuringa,2nd Quintile,No,1.0,86,9296,0.76772,1.25612
1229,1229,2021,Thuringa,3rd Quintile,No,1.0,53,9296,0.70777,1.40972
1230,1230,2021,Thuringa,4th Quintile,No,1.0,53,9296,0.72035,1.3629
1231,1231,2021,Thuringa,5th Quintile,No,1.0,46,9296,0.62724,1.51726
