year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
1995,Baden-Württemberg,vocational + Abi,Nein,0.0052668267368910235,17246,0.004186538376037251,0.006347115097744796
1995,Nordrhein-Westfalen,general elemantary,Ja,0.005189373402524978,17246,0.004117016012190313,0.0062617307928596435
1995,Thüringen,general elemantary,Nein,0.005111920068158934,17246,0.004047553998606531,0.006176286137711337
1995,Niedersachsen,middle vocational,Ja,0.0049570133994268455,17246,0.0039088165538715925,0.006005210244982098
1995,Nordrhein-Westfalen,-1,Nein,0.0049570133994268455,17246,0.0039088165538715925,0.006005210244982098
1995,Sachsen-Anhalt,general elemantary,Nein,0.004879560065060801,17246,0.003839544023530441,0.005919576106591161
1995,Niedersachsen,higher vocational,Nein,0.004802106730694756,17246,0.0037703376510801407,0.005833875810309371
1995,Hamburg,middle vocational,Nein,0.004724653396328712,17246,0.0037011990358138355,0.005748107756843588
1995,Hessen,middle vocational,Ja,0.004647200061962667,17246,0.0036321298427832984,0.005662270281142036
1995,Sachsen,higher vocational,Nein,0.004259933390132445,17246,0.003287888602120213,0.005231978178144677
1995,Bayern,inadequately,Nein,0.0041050267214003565,17246,0.0031507449130674103,0.005059308529733303
1995,Bayern,vocational + Abi,Nein,0.0041050267214003565,17246,0.0031507449130674103,0.005059308529733303
1995,Berlin,general elemantary,Nein,0.003950120052668267,17246,0.003013943905178969,0.004886296200157565
1995,Brandenburg,general elemantary,Nein,0.003872666718302223,17246,0.002945678166628591,0.004799655269975855
1995,Niedersachsen,vocational + Abi,Nein,0.0037952133839361784,17246,0.002877505860735096,0.004712920907137261
1995,Sachsen-Anhalt,higher vocational,Nein,0.003717760049570134,17246,0.0028094298514893005,0.004626090247650968
1995,Baden-Württemberg,-1,Nein,0.003717760049570134,17246,0.0028094298514893005,0.004626090247650968
1995,Baden-Württemberg,general elemantary,Ja,0.003407946712105956,17246,0.0025381515493426154,0.004277741874869297
1995,"Rheinland-Pfalz,Saarland",higher education,Nein,0.003407946712105956,17246,0.0025381515493426154,0.004277741874869297
1995,Schleswig-Holstein,general elemantary,Nein,0.003407946712105956,17246,0.0025381515493426154,0.004277741874869297
1995,Sachsen,middle vocational,Ja,0.003407946712105956,17246,0.0025381515493426154,0.004277741874869297
1995,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.003407946712105956,17246,0.0025381515493426154,0.004277741874869297
1995,Hessen,inadequately,Nein,0.0032530400433738674,17246,0.0024031768027428482,0.004102903284004887
1995,Bremen,middle vocational,Nein,0.0031755867090078227,17246,0.00233586921473951,0.004015304203276135
1995,Berlin,middle vocational,Ja,0.0029432267059096894,17246,0.002134719895924564,0.003751733515894815
1995,Hessen,vocational + Abi,Nein,0.0029432267059096894,17246,0.002134719895924564,0.003751733515894815
1995,Brandenburg,higher vocational,Nein,0.002865773371543645,17246,0.002067944747216356,0.003663601995870934
1995,Niedersachsen,inadequately,Nein,0.0026334133684455118,17246,0.0018685236808396403,0.0033983030560513832
1995,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.0026334133684455118,17246,0.0018685236808396403,0.0033983030560513832
1995,Bayern,-1,Nein,0.002555960034079467,17246,0.0018023734127752455,0.0033095466553836883
1995,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0024785066997134227,17246,0.0017363970819267841,0.0032206163175000613
1995,Hessen,higher vocational,Nein,0.0023236000309813337,17246,0.0016049996935083345,0.003042200368454333
1995,Nordrhein-Westfalen,in school,Nein,0.0023236000309813337,17246,0.0016049996935083345,0.003042200368454333
1995,Thüringen,higher vocational,Nein,0.0022461466966152894,17246,0.0015395971115057462,0.0029526962817248326
1995,Berlin,higher vocational,Nein,0.0022461466966152894,17246,0.0015395971115057462,0.0029526962817248326
1995,Bayern,general elemantary,Ja,0.0022461466966152894,17246,0.0015395971115057462,0.0029526962817248326
1995,Mecklenburg-Vorpommern,general elemantary,Nein,0.0021686933622492447,17246,0.0014744055870288823,0.002862981137469607
1995,Niedersachsen,general elemantary,Ja,0.0021686933622492447,17246,0.0014744055870288823,0.002862981137469607
1995,Thüringen,middle vocational,Ja,0.0021686933622492447,17246,0.0014744055870288823,0.002862981137469607
1995,Hessen,-1,Nein,0.0020912400278832004,17246,0.0014094365071954387,0.0027730435485709623
1995,Sachsen-Anhalt,middle vocational,Ja,0.002013786693517156,17246,0.001344702323483132,0.0026828710635511802
1995,Mecklenburg-Vorpommern,higher vocational,Nein,0.002013786693517156,17246,0.001344702323483132,0.0026828710635511802
1995,Baden-Württemberg,in school,Nein,0.0019363333591511116,17246,0.001280216696487191,0.002592450021815032
1995,Sachsen,vocational + Abi,Nein,0.0019363333591511116,17246,0.001280216696487191,0.002592450021815032
1995,Hamburg,general elemantary,Nein,0.001858880024785067,17246,0.00121599466702175,0.002501765382548384
1995,Brandenburg,middle vocational,Ja,0.001858880024785067,17246,0.00121599466702175,0.002501765382548384
1995,Nordrhein-Westfalen,higher vocational,Ja,0.0017814266904190225,17246,0.0011520528596733292,0.002410800521164716
1995,Baden-Württemberg,inadequately,Ja,0.001703973356052978,17246,0.0010884097266625119,0.0023195369854434444
1995,Niedersachsen,-1,Nein,0.001703973356052978,17246,0.0010884097266625119,0.0023195369854434444
1995,Hessen,general elemantary,Ja,0.001703973356052978,17246,0.0010884097266625119,0.0023195369854434444
1995,Berlin,vocational + Abi,Nein,0.0016265200216869337,17246,0.0010250858422216898,0.0022279542011521777
1995,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.0015490666873208892,17246,0.0009621042609003279,0.0021360291137414505
1995,Schleswig-Holstein,higher vocational,Nein,0.0014716133529548447,17246,0.0008994909576321235,0.002043735748277566
1995,Schleswig-Holstein,middle vocational,Ja,0.0014716133529548447,17246,0.0008994909576321235,0.002043735748277566
1995,Schleswig-Holstein,higher education,Nein,0.0014716133529548447,17246,0.0008994909576321235,0.002043735748277566
1995,Nordrhein-Westfalen,inadequately,Ja,0.0014716133529548447,17246,0.0008994909576321235,0.002043735748277566
1995,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.0013941600185888002,17246,0.0008372753735949587,0.0019510446635826416
1995,Mecklenburg-Vorpommern,middle vocational,Ja,0.0013941600185888002,17246,0.0008372753735949587,0.0019510446635826416
1995,Nordrhein-Westfalen,higher education,Ja,0.0013941600185888002,17246,0.0008372753735949587,0.0019510446635826416
1995,Berlin,general elemantary,Ja,0.0012392533498567114,17246,0.0007141767504642273,0.0017643299492491956
1995,Bremen,general elemantary,Nein,0.0012392533498567114,17246,0.0007141767504642273,0.0017643299492491956
1995,Sachsen,higher education,Ja,0.0011618000154906669,17246,0.0006533770714478897,0.0016702229595334439
1995,Hamburg,higher education,Nein,0.0011618000154906669,17246,0.0006533770714478897,0.0016702229595334439
1995,Brandenburg,higher education,Ja,0.0010843466811246223,17246,0.0005931444089103257,0.001575548953338919
1995,Berlin,-1,Nein,0.0010843466811246223,17246,0.0005931444089103257,0.001575548953338919
1995,Bayern,in school,Nein,0.0010843466811246223,17246,0.0005931444089103257,0.001575548953338919
1995,Sachsen,general elemantary,Ja,0.001006893346758578,17246,0.00053354064334635,0.001480246050170806
1995,Bayern,higher education,Ja,0.001006893346758578,17246,0.00053354064334635,0.001480246050170806
1995,"Rheinland-Pfalz,Saarland",-1,Nein,0.001006893346758578,17246,0.00053354064334635,0.001480246050170806
1995,Hessen,inadequately,Ja,0.0009294400123925335,17246,0.0004746398157933509,0.0013842402089917162
1995,Bayern,higher vocational,Ja,0.0009294400123925335,17246,0.0004746398157933509,0.0013842402089917162
1995,Berlin,higher education,Ja,0.000851986678026489,17246,0.0004165317627649213,0.0012874415932880568
1995,Sachsen-Anhalt,vocational + Abi,Nein,0.000851986678026489,17246,0.0004165317627649213,0.0012874415932880568
1995,Brandenburg,vocational + Abi,Nein,0.000851986678026489,17246,0.0004165317627649213,0.0012874415932880568
1995,Hessen,higher education,Ja,0.000851986678026489,17246,0.0004165317627649213,0.0012874415932880568
1995,Mecklenburg-Vorpommern,higher education,Ja,0.000851986678026489,17246,0.0004165317627649213,0.0012874415932880568
1995,Mecklenburg-Vorpommern,in school,Nein,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Sachsen,in school,Nein,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Brandenburg,in school,Nein,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Baden-Württemberg,higher vocational,Ja,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Hamburg,middle vocational,Ja,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Schleswig-Holstein,vocational + Abi,Nein,0.0007745333436604446,17246,0.00035932728033275587,0.0011897394069881333
1995,Bremen,middle vocational,Ja,0.0006970800092944001,17246,0.00030316568584003796,0.0010909943327487622
1995,Berlin,in school,Nein,0.0006970800092944001,17246,0.00030316568584003796,0.0010909943327487622
1995,Thüringen,vocational + Abi,Nein,0.0006970800092944001,17246,0.00030316568584003796,0.0010909943327487622
1995,Hessen,in school,Nein,0.0006970800092944001,17246,0.00030316568584003796,0.0010909943327487622
1995,Thüringen,higher education,Ja,0.0006196266749283557,17246,0.0002482262968715306,0.0009910270529851807
1995,Berlin,higher vocational,Ja,0.0006196266749283557,17246,0.0002482262968715306,0.0009910270529851807
1995,Berlin,inadequately,Nein,0.0006196266749283557,17246,0.0002482262968715306,0.0009910270529851807
1995,Sachsen-Anhalt,higher education,Ja,0.0006196266749283557,17246,0.0002482262968715306,0.0009910270529851807
1995,Sachsen-Anhalt,general elemantary,Ja,0.0005421733405623112,17246,0.00019474663632268176,0.0008896000448019405
1995,Niedersachsen,in school,Nein,0.0005421733405623112,17246,0.00019474663632268176,0.0008896000448019405
1995,Thüringen,in school,Nein,0.0005421733405623112,17246,0.00019474663632268176,0.0008896000448019405
1995,Niedersachsen,inadequately,Ja,0.0005421733405623112,17246,0.00019474663632268176,0.0008896000448019405
1995,Brandenburg,general elemantary,Ja,0.0005421733405623112,17246,0.00019474663632268176,0.0008896000448019405
1995,Hamburg,inadequately,Nein,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Bremen,general elemantary,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Brandenburg,higher vocational,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Niedersachsen,higher education,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Niedersachsen,higher vocational,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Baden-Württemberg,higher education,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Hamburg,vocational + Abi,Nein,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Bayern,inadequately,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Sachsen-Anhalt,in school,Nein,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,Bayern,vocational + Abi,Ja,0.00046472000619626676,17246,0.00014305291708598355,0.0007863870953065499
1995,"Rheinland-Pfalz,Saarland",higher education,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Thüringen,general elemantary,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Schleswig-Holstein,general elemantary,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Bremen,higher education,Nein,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Bremen,vocational + Abi,Nein,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Bremen,higher vocational,Nein,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Niedersachsen,vocational + Abi,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Hessen,higher vocational,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Schleswig-Holstein,higher vocational,Ja,0.0003872666718302223,17246,9.361476052302786e-05,0.0006809185831374168
1995,Baden-Württemberg,-1,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Schleswig-Holstein,inadequately,Nein,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Sachsen,inadequately,Nein,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Sachsen-Anhalt,higher vocational,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Sachsen,higher vocational,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Mecklenburg-Vorpommern,higher vocational,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Brandenburg,-1,Nein,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Thüringen,higher vocational,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Schleswig-Holstein,higher education,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Mecklenburg-Vorpommern,general elemantary,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,Nordrhein-Westfalen,vocational + Abi,Ja,0.00030981333746417784,17246,4.71529079894137e-05,0.000572473766938942
1995,"Rheinland-Pfalz,Saarland",in school,Nein,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,Hamburg,higher vocational,Nein,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,Baden-Württemberg,vocational + Abi,Ja,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,Berlin,inadequately,Ja,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,Sachsen-Anhalt,-1,Nein,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,Schleswig-Holstein,-1,Nein,0.00023236000309813338,17246,4.8805868662899876e-06,0.00045983941932997675
1995,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Bremen,-1,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Bremen,inadequately,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Brandenburg,-1,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Mecklenburg-Vorpommern,-1,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Mecklenburg-Vorpommern,inadequately,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Hamburg,general elemantary,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Bayern,-1,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Nordrhein-Westfalen,-1,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Schleswig-Holstein,in school,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Hessen,vocational + Abi,Ja,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Sachsen,-1,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Thüringen,-1,Nein,0.00015490666873208892,17246,-3.083669132771666e-05,0.0003406500287918945
1995,Hamburg,in school,Nein,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,Mecklenburg-Vorpommern,-1,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,Berlin,vocational + Abi,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,Hessen,-1,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,Schleswig-Holstein,inadequately,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,Sachsen,-1,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
1995,"Rheinland-Pfalz,Saarland",higher vocational,Ja,7.745333436604446e-05,17246,-5.3892142157688526e-05,0.00020879881088977745
