syear,bula_h,regtyp,plh0038,proportion,n,lower_confidence,upper_confidence
1989,Nordrhein-Westfalen,Rural regions,3.0,0.0008375209380234506,9662,0.00026070340893476673,0.0014143384671121344
1990,Nordrhein-Westfalen,Urban regions,2.0,0.08088557650153441,13886,0.07635046651392424,0.08542068648914458
1990,Baden-Wuerttemberg,Urban regions,2.0,0.05655414291977203,13886,0.05271213554405136,0.0603961502954927
1990,Nordrhein-Westfalen,Urban regions,1.0,0.050781820838813385,13886,0.047130040475894114,0.054433601201732656
1990,Nordrhein-Westfalen,Urban regions,3.0,0.04858979979541137,13886,0.045013582103588516,0.05216601748723423
1990,Hessen,Urban regions,2.0,0.03193043986555604,13886,0.029006131115354338,0.03485474861575775
1990,Baden-Wuerttemberg,Urban regions,1.0,0.03003068829460763,13886,0.027191925327392084,0.032869451261823175
1990,Bayern,Rural regions,2.0,0.028569340932339617,13886,0.025798424011199795,0.03134025785347944
1990,Bayern,Urban regions,2.0,0.028277071459886016,13886,0.025519949795656836,0.031034193124115195
1990,Baden-Wuerttemberg,Urban regions,3.0,0.026011983048370598,13886,0.023364513161990903,0.028659452934750293
1990,Sachsen-Anhalt,Rural regions,1.0,0.02104340201665936,13886,0.018656100984325633,0.023430703048993088
1990,Sachsen,Urban regions,2.0,0.02075113254420576,13886,0.018380114101738728,0.02312215098667279
1990,Sachsen,Rural regions,2.0,0.01980125675873155,13886,0.01748401717207878,0.02211849634538432
1990,Sachsen,Urban regions,1.0,0.01980125675873155,13886,0.01748401717207878,0.02211849634538432
1990,Brandenburg,Rural regions,2.0,0.01980125675873155,13886,0.01748401717207878,0.02211849634538432
1990,Berlin,Urban regions,2.0,0.019582054654391348,13886,0.017277419161492946,0.02188669014728975
1990,Brandenburg,Rural regions,1.0,0.019289785181937746,13886,0.017002072203897427,0.021577498159978066
1990,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.018559111500803742,13886,0.01631430890900688,0.020803914092600604
1990,Sachsen,Rural regions,1.0,0.017609235715329533,13886,0.015421575444671447,0.01979689598598762
1990,Sachsen-Anhalt,Rural regions,2.0,0.01739003361098933,13886,0.015215789592456489,0.019564277629522175
1990,Niedersachsen,Urban regions,2.0,0.016805494666082128,13886,0.014667469255757043,0.018943520076407212
1990,Niedersachsen,Rural regions,2.0,0.016586292561741926,13886,0.014462019800256683,0.01871056532322717
1990,Bayern,Rural regions,1.0,0.016147888353061524,13886,0.0140514105385085,0.01824436616761455
1990,Bayern,Urban regions,3.0,0.01578255151249452,13886,0.013709540407100795,0.01785556261788825
1990,Thueringen,Rural regions,2.0,0.015490282040040918,13886,0.013436250267197417,0.01754431381288442
1990,Berlin,Urban regions,1.0,0.015417214671927517,13886,0.013367956999252415,0.01746647234460262
1990,Bayern,Urban regions,1.0,0.015344147303814117,13886,0.013299675601839422,0.01738861900578881
1990,Thueringen,Rural regions,1.0,0.015271079935700716,13886,0.013231406158518881,0.017310753712882553
1990,Hessen,Urban regions,1.0,0.014905743095133712,13886,0.01289024124871472,0.016921244941552706
1990,Hessen,Urban regions,3.0,0.014905743095133712,13886,0.01289024124871472,0.016921244941552706
1990,Mecklenburg-Vorpommern,Rural regions,2.0,0.013517463100979102,13886,0.011596761987847416,0.015438164214110789
1990,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.01169077889814409,13886,0.009902910128972472,0.013478647667315706
1990,Mecklenburg-Vorpommern,Rural regions,1.0,0.011544644161917288,13886,0.009767853365255269,0.013321434958579308
1990,Bayern,Rural regions,3.0,0.011106239953236884,13886,0.009363125775438224,0.012849354131035544
1990,Niedersachsen,Rural regions,3.0,0.011033172585123483,13886,0.009295737613266316,0.01277060755698065
1990,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.01044863364021628,13886,0.008757350135358881,0.012139917145073679
1990,Niedersachsen,Urban regions,3.0,0.009717959959082274,13886,0.008086281820355326,0.011349638097809221
1990,Sachsen,Urban regions,3.0,0.009644892590968873,13886,0.008019300186088067,0.01127048499584968
1990,Berlin,Urban regions,3.0,0.008914218909834867,13886,0.007350838156357314,0.01047759966331242
1990,Brandenburg,Rural regions,3.0,0.008548882069267865,13886,0.00701759079659894,0.01008017334193679
1990,Niedersachsen,Rural regions,1.0,0.008329679964927663,13886,0.006817981032441008,0.009841378897414318
1990,Niedersachsen,Urban regions,1.0,0.007964343124360661,13886,0.006485894923203705,0.009442791325517617
1990,Sachsen,Rural regions,3.0,0.007745141020020459,13886,0.006287019321394964,0.009203262718645954
1990,Mecklenburg-Vorpommern,Rural regions,3.0,0.0076720736519070585,13886,0.006220792752787479,0.009123354551026638
1990,Sachsen-Anhalt,Rural regions,3.0,0.0076720736519070585,13886,0.006220792752787479,0.009123354551026638
1990,Thueringen,Urban regions,1.0,0.0070144673388864535,13886,0.005626317649898377,0.00840261702787453
1990,Thueringen,Rural regions,3.0,0.0070144673388864535,13886,0.005626317649898377,0.00840261702787453
1990,Baden-Wuerttemberg,Rural regions,2.0,0.006941399970773053,13886,0.005560448349937524,0.008322351591608582
1990,Hamburg,Urban regions,2.0,0.006941399970773053,13886,0.005560448349937524,0.008322351591608582
1990,Sachsen-Anhalt,Urban regions,2.0,0.006210726289639047,13886,0.004903996359980802,0.007517456219297292
1990,Baden-Wuerttemberg,Rural regions,1.0,0.006137658921525646,13886,0.004838590626550615,0.007436727216500678
1990,Thueringen,Urban regions,2.0,0.005406985240391641,13886,0.004187243782570814,0.006626726698212468
1990,Schleswig-Holstein,Urban regions,2.0,0.005114715767938039,13886,0.003928223952869611,0.006301207583006467
1990,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.004530176823030835,13886,0.0034132129734111014,0.005647140672650568
1990,Schleswig-Holstein,Rural regions,2.0,0.0044571094549174335,13886,0.0033491493360139424,0.0055650695738209245
1990,Schleswig-Holstein,Rural regions,3.0,0.004237907350577232,13886,0.003157416697127237,0.005318398004027227
1990,Baden-Wuerttemberg,Rural regions,3.0,0.004164839982463832,13886,0.003093665104174764,0.005236014860752899
1990,Sachsen-Anhalt,Urban regions,1.0,0.004018705246237031,13886,0.002966413512344606,0.005070996980129455
1990,Hessen,Rural regions,2.0,0.0038725705100102295,13886,0.002839512742738453,0.004905628277282006
1990,Hessen,Rural regions,1.0,0.003726435773783428,13886,0.00271298276955271,0.004739888778014146
1990,Bremen,Urban regions,1.0,0.003068829460762823,13886,0.0021488323662051624,0.003988826555320484
1990,Schleswig-Holstein,Urban regions,3.0,0.0029226947245360223,13886,0.0020248036915890997,0.003820585757482945
1990,Nordrhein-Westfalen,Rural regions,2.0,0.002776559988309221,13886,0.0019013399336601379,0.003651780042958304
1990,Hamburg,Urban regions,3.0,0.00263042525208242,13886,0.0017784861902740692,0.003482364313890771
1990,Hamburg,Urban regions,1.0,0.0025573578839690196,13886,0.001717303871117507,0.0033974118968205323
1990,Bremen,Urban regions,2.0,0.0024842905158556187,13886,0.0016562939156383595,0.003312287116072878
1990,Thueringen,Urban regions,3.0,0.0024842905158556187,13886,0.0016562939156383595,0.003312287116072878
1990,Sachsen-Anhalt,Urban regions,3.0,0.0020458863071752156,13886,0.0012943265367313325,0.002797446077619099
1990,Brandenburg,Urban regions,1.0,0.001972818939061815,13886,0.0012347748780832766,0.002710863000040354
1990,Bremen,Urban regions,3.0,0.001972818939061815,13886,0.0012347748780832766,0.002710863000040354
1990,Schleswig-Holstein,Urban regions,1.0,0.0018997515709484145,13886,0.0011754774313216447,0.002624025710575184
1990,Schleswig-Holstein,Rural regions,1.0,0.0018266842028350138,13886,0.0011164489821448003,0.0025369194235252274
1990,Brandenburg,Urban regions,2.0,0.0018266842028350138,13886,0.0011164489821448003,0.0025369194235252274
1990,Hessen,Rural regions,3.0,0.0018266842028350138,13886,0.0011164489821448003,0.0025369194235252274
1990,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.0017536168347216134,13886,0.0010577058101818165,0.0024495278592614102
1990,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0016805494666082127,13886,0.0009992659093183295,0.002361833023898096
1990,Mecklenburg-Vorpommern,Urban regions,1.0,0.0015344147303814116,13886,0.0008833781061276483,0.002185451354635175
1990,Nordrhein-Westfalen,Rural regions,1.0,0.0015344147303814116,13886,0.0008833781061276483,0.002185451354635175
1990,Mecklenburg-Vorpommern,Urban regions,2.0,0.001169077889814409,13886,0.0006007025801230647,0.0017374531995057532
1990,Mecklenburg-Vorpommern,Urban regions,3.0,0.0010229431535876078,13886,0.0004912378430836126,0.0015546484640916029
1990,Nordrhein-Westfalen,Rural regions,3.0,0.0008768084173608067,13886,0.0003845089498300511,0.0013691078848915624
1990,Brandenburg,Urban regions,3.0,0.0008768084173608067,13886,0.0003845089498300511,0.0013691078848915624
1991,Nordrhein-Westfalen,Urban regions,1.0,0.08048379871584291,13586,0.07590929281474253,0.08505830461694329
1991,Nordrhein-Westfalen,Urban regions,2.0,0.0795132148723309,13586,0.07496397641524762,0.08406245332941419
1991,Baden-Wuerttemberg,Urban regions,2.0,0.05330745109750635,13586,0.049529914293599424,0.057084987901413274
1991,Baden-Wuerttemberg,Urban regions,1.0,0.0470359862625056,13586,0.04347587440053976,0.050596098124471446
1991,Bayern,Urban regions,2.0,0.029864118261908316,13586,0.027001908896034616,0.03272632762778202
1991,Hessen,Urban regions,1.0,0.027624309392265192,13586,0.0248683486466091,0.030380270137921283
1991,Bayern,Rural regions,2.0,0.02732566820964611,13586,0.024584224144131035,0.030067112275161186
1991,Hessen,Urban regions,2.0,0.027251007913991338,13586,0.024513206484606444,0.029988809343376232
1991,Bayern,Rural regions,1.0,0.024936538748693445,13586,0.022314465658268442,0.02755861183911845
1991,Nordrhein-Westfalen,Urban regions,3.0,0.023667313722562342,13586,0.021111179442756083,0.026223448002368602
1991,Bayern,Urban regions,1.0,0.0235179931312528,13586,0.02096974028238428,0.026066245980121323
1991,Sachsen-Anhalt,Rural regions,1.0,0.022771390174705093,13586,0.02026295359596685,0.025279826753443337
1991,Brandenburg,Rural regions,2.0,0.022174107809466926,13586,0.019698031014832366,0.024650184604101486
1991,Brandenburg,Rural regions,1.0,0.021054203374645364,13586,0.018640082584998312,0.023468324164292415
1991,Sachsen,Rural regions,2.0,0.02097954307899059,13586,0.01856961455417107,0.023389471603810115
1991,Sachsen,Urban regions,1.0,0.020755562192026282,13586,0.01835825839316546,0.023152865990887103
1991,Sachsen,Urban regions,2.0,0.02053158130506197,13586,0.01814697501838283,0.02291618759174111
1991,Berlin,Urban regions,1.0,0.020382260713752428,13586,0.01800616044794416,0.022758360979560695
1991,Berlin,Urban regions,2.0,0.019038375391966553,13586,0.016740369075094817,0.021336381708838288
1991,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.0186650739136927,13586,0.01638927570536596,0.02094087212201944
1991,Sachsen-Anhalt,Rural regions,2.0,0.018366432731073613,13586,0.016108570843042666,0.02062429461910456
1991,Sachsen,Rural regions,1.0,0.018366432731073613,13586,0.016108570843042666,0.02062429461910456
1991,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.01791847095714499,13586,0.015687805144769692,0.02014913676952029
1991,Thueringen,Rural regions,1.0,0.017395848887561596,13586,0.015197369608457856,0.019594328166665335
1991,Niedersachsen,Urban regions,2.0,0.01679856652232343,13586,0.014637502518365438,0.01895963052628142
1991,Thueringen,Rural regions,2.0,0.016723906226668656,13586,0.014567568067927323,0.01888024438540999
1991,Niedersachsen,Rural regions,2.0,0.016275944452740033,13586,0.014148197331951313,0.018403691573528756
1991,Niedersachsen,Rural regions,1.0,0.015678662087501866,13586,0.013589687214390328,0.017767636960613405
1991,Baden-Wuerttemberg,Urban regions,3.0,0.014932059130954158,13586,0.012892655400691585,0.01697146286121673
1991,Niedersachsen,Urban regions,1.0,0.014708078243989847,13586,0.012683797736951632,0.016732358751028062
1991,Mecklenburg-Vorpommern,Rural regions,2.0,0.013961475287442139,13586,0.011988494465327876,0.015934456109556402
1991,Mecklenburg-Vorpommern,Rural regions,1.0,0.012841570852620577,13586,0.01094829990138243,0.014734841803858723
1991,Baden-Wuerttemberg,Rural regions,2.0,0.007839331043750933,13586,0.006356332338457322,0.009322329749044544
1991,Baden-Wuerttemberg,Rural regions,1.0,0.007018067791548455,13586,0.005614317954315571,0.00842181762878134
1991,Bayern,Urban regions,3.0,0.006719426608929371,13586,0.005345661934804129,0.008093191283054614
1991,Thueringen,Urban regions,1.0,0.006644766313274601,13586,0.005278603642628565,0.008010928983920636
1991,Thueringen,Urban regions,2.0,0.006346125130655517,13586,0.005010814990402762,0.007681435270908272
1991,Bayern,Rural regions,3.0,0.006346125130655517,13586,0.005010814990402762,0.007681435270908272
1991,Hessen,Urban regions,3.0,0.0062714648350007465,13586,0.004943982830652997,0.007598946839348496
1991,Hamburg,Urban regions,2.0,0.006047483948036434,13586,0.004743775598144257,0.007351192297928612
1991,Schleswig-Holstein,Rural regions,2.0,0.005823503061072122,13586,0.004544021103233924,0.00710298501891032
1991,Sachsen-Anhalt,Urban regions,2.0,0.005748842765417351,13586,0.004477541339548187,0.007020144191286514
1991,Sachsen-Anhalt,Urban regions,1.0,0.0053755412871434975,13586,0.004145977866423162,0.006605104707863833
1991,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.005226220695833956,13586,0.004013763811893617,0.006438677579774295
1991,Niedersachsen,Rural regions,3.0,0.0050022398088696435,13586,0.0038159151114132237,0.006188564506326063
1991,Hessen,Rural regions,1.0,0.004852919217560102,13586,0.0036843473308274506,0.006021491104292753
1991,Schleswig-Holstein,Urban regions,2.0,0.00477825892190533,13586,0.003618667394979046,0.005937850448831615
1991,Berlin,Urban regions,3.0,0.004404957443631477,13586,0.0032913747126029815,0.005518540174659973
1991,Hamburg,Urban regions,1.0,0.004404957443631477,13586,0.0032913747126029815,0.005518540174659973
1991,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.004404957443631477,13586,0.0032913747126029815,0.005518540174659973
1991,Sachsen,Urban regions,3.0,0.004404957443631477,13586,0.0032913747126029815,0.005518540174659973
1991,Sachsen,Rural regions,3.0,0.004404957443631477,13586,0.0032913747126029815,0.005518540174659973
1991,Hessen,Rural regions,2.0,0.004255636852321935,13586,0.0031610090487131674,0.005350264655930703
1991,Sachsen-Anhalt,Rural regions,3.0,0.004180976556667164,13586,0.0030959525639594017,0.0052660005493749265
1991,Schleswig-Holstein,Urban regions,1.0,0.003956995669702852,13586,0.002901316144562042,0.0050126751948436615
1991,Bremen,Urban regions,1.0,0.0038823353740480814,13586,0.0028366233262786806,0.004928047421817482
1991,Mecklenburg-Vorpommern,Rural regions,3.0,0.0038076750783933105,13586,0.002772027956260862,0.004843322200525759
1991,Niedersachsen,Urban regions,3.0,0.0035090338957742273,13586,0.0025146805695707903,0.004503387221977665
1991,Schleswig-Holstein,Rural regions,1.0,0.0035090338957742273,13586,0.0025146805695707903,0.004503387221977665
1991,Brandenburg,Rural regions,3.0,0.0034343736001194564,13586,0.0024506185236517425,0.00441812867658717
1991,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.0030610721218456024,13586,0.002132145681573919,0.003989998562117286
1991,Baden-Wuerttemberg,Rural regions,3.0,0.002986411826190832,13586,0.0020688493320382036,0.0039039743203434603
1991,Bremen,Urban regions,2.0,0.002613110347916978,13586,0.001754648559534132,0.003471572136299824
1991,Mecklenburg-Vorpommern,Urban regions,1.0,0.002389129460952665,13586,0.0015681908267250965,0.003210068095180234
1991,Schleswig-Holstein,Urban regions,3.0,0.0020158279826788116,13586,0.0012616066226594964,0.002770049342698127
1991,Nordrhein-Westfalen,Rural regions,2.0,0.0020158279826788116,13586,0.0012616066226594964,0.002770049342698127
1991,Thueringen,Rural regions,3.0,0.0019411676870240407,13586,0.0012010174815214123,0.002681317892526669
1991,Schleswig-Holstein,Rural regions,3.0,0.001791847095714499,13586,0.001080680586839268,0.00250301360458973
1991,Sachsen-Anhalt,Urban regions,3.0,0.0016425265044049575,13586,0.0009615854858751638,0.002323467522934751
1991,Nordrhein-Westfalen,Rural regions,1.0,0.0015678662087501866,13586,0.0009025562239118407,0.0022331761935885327
1991,Hamburg,Urban regions,3.0,0.001418545617440645,13586,0.0007856622716399987,0.0020514289632412915
1991,Nordrhein-Westfalen,Rural regions,3.0,0.0013438853217858744,13586,0.0007278588794566238,0.001959911764115125
1991,Brandenburg,Urban regions,2.0,0.0012692250261311035,13586,0.0006705325561697312,0.0018679174960924759
1991,Brandenburg,Urban regions,1.0,0.001119904434821562,13586,0.0005574887446817113,0.0016823201249614125
1991,Hessen,Rural regions,3.0,0.001119904434821562,13586,0.0005574887446817113,0.0016823201249614125
1991,Mecklenburg-Vorpommern,Urban regions,2.0,0.001045244139166791,13586,0.0005018786567307927,0.0015886096216027894
1991,Thueringen,Urban regions,3.0,0.001045244139166791,13586,0.0005018786567307927,0.0015886096216027894
1991,Bremen,Urban regions,3.0,0.000746602956547708,13586,0.0002873066684301052,0.0012058992446653109
1991,Brandenburg,Urban regions,3.0,0.0005972823652381663,13586,0.00018644458367216802,0.0010081201468041647
1991,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0005226220695833955,13586,0.0001383041601285988,0.0009069399790381921
