"plh0038","year","bula_h","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Einige Sorgen","2015","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2015","Baden-Wuerttemberg","Westdeutschland","1264","0.406710982052247","0.38904466701525","0.424377297089244"
"Einige Sorgen","2015","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Einige Sorgen","2015","Bayern","Westdeutschland","1824","0.469255787073014","0.453766980061621","0.484744594084408"
"Einige Sorgen","2015","Bayern","Ostdeutschland","","","",""
"Einige Sorgen","2015","Saarland","Westdeutschland","","","",""
"Einige Sorgen","2015","Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2015","Berlin","Westdeutschland","220","0.460066652475268","0.41702143268916","0.503111872261375"
"Einige Sorgen","2015","Berlin","Ostdeutschland","158","0.457996026702691","0.408862081911611","0.507129971493771"
"Einige Sorgen","2015","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2015","Brandenburg","Ostdeutschland","427","0.450527749703206","0.419345150059711","0.481710349346701"
"Einige Sorgen","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2015","Mecklenburg-Vorpommern","Ostdeutschland","266","0.46196919144122","0.420416840086782","0.503521542795658"
"Einige Sorgen","2015","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2015","Sachsen","Ostdeutschland","640","0.451854454413551","0.426618483343377","0.477090425483725"
"Einige Sorgen","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2015","Sachsen-Anhalt","Ostdeutschland","360","0.389874244277346","0.357650299307351","0.422098189247341"
"Einige Sorgen","2015","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2015","Thueringen","Ostdeutschland","371","0.404293121061216","0.372529653554168","0.436056588568264"
"Keine Sorgen","2015","Schleswig-Holstein","Westdeutschland","74","0.0847133849933435","0.0661890425010483","0.103237727485639"
"Keine Sorgen","2015","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2015","Hamburg","Westdeutschland","27","","",""
"Keine Sorgen","2015","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2015","Niedersachsen","Westdeutschland","240","0.0829061187636815","0.0718744132455881","0.093937824281775"
"Keine Sorgen","2015","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2015","Bremen","Westdeutschland","12","","",""
"Keine Sorgen","2015","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2015","Nordrhein-Westfalen","Westdeutschland","400","0.0816897476956946","0.0742064728908428","0.0891730225005465"
"Keine Sorgen","2015","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2015","Hessen","Westdeutschland","144","0.0991455378441973","0.0849138866312232","0.113377189057171"
"Keine Sorgen","2015","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2015","Rheinland-Pfalz,Saarland","Westdeutschland","131","0.0748554519085378","0.0614709757201978","0.0882399280968778"
"Keine Sorgen","2015","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2015","Baden-Wuerttemberg","Westdeutschland","250","0.0819011567329073","0.0720392792182462","0.0917630342475685"
"Keine Sorgen","2015","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2015","Bayern","Westdeutschland","344","0.0899288966516042","0.0810500243245623","0.098807768978646"
"Keine Sorgen","2015","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2015","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2015","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2015","Berlin","Westdeutschland","46","0.0874238525620449","0.0630292355881362","0.111818469535954"
"Keine Sorgen","2015","Berlin","Ostdeutschland","28","","",""
"Keine Sorgen","2015","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2015","Brandenburg","Ostdeutschland","82","0.0752134584213227","0.0586844350649603","0.091742481777685"
"Keine Sorgen","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2015","Mecklenburg-Vorpommern","Ostdeutschland","50","0.0793757203904195","0.0568452334787522","0.101906207302087"
"Keine Sorgen","2015","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2015","Sachsen","Ostdeutschland","149","0.0811204486776964","0.0672762680252517","0.094964629330141"
"Keine Sorgen","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2015","Sachsen-Anhalt","Ostdeutschland","77","0.0882013213067254","0.0694645921168637","0.106938050496587"
"Keine Sorgen","2015","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2015","Thueringen","Ostdeutschland","145","0.154404889447568","0.131017853719526","0.17779192517561"
"Grosse Sorgen","2016","Schleswig-Holstein","Westdeutschland","486","0.571163908416978","0.537269178075004","0.605058638758952"
"Grosse Sorgen","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Hamburg","Westdeutschland","217","0.496688756412395","0.44898502554457","0.544392487280221"
"Grosse Sorgen","2016","Hamburg","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Niedersachsen","Westdeutschland","1215","0.534551349521973","0.514414157905763","0.554688541138183"
"Grosse Sorgen","2016","Niedersachsen","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Bremen","Westdeutschland","115","0.665159749079487","0.595238226547497","0.735081271611478"
"Grosse Sorgen","2016","Bremen","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Nordrhein-Westfalen","Westdeutschland","2947","0.576385154831957","0.56271202242389","0.590058287240024"
"Grosse Sorgen","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Hessen","Westdeutschland","835","0.517895754931215","0.493381240189747","0.542410269672682"
"Grosse Sorgen","2016","Hessen","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Rheinland-Pfalz,Saarland","Westdeutschland","791","0.55054475385635","0.52518468576534","0.57590482194736"
"Grosse Sorgen","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Baden-Wuerttemberg","Westdeutschland","1535","0.548964318867298","0.530618397785503","0.567310239949094"
"Grosse Sorgen","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Bayern","Westdeutschland","2080","0.54040640979552","0.524670356643066","0.556142462947974"
"Grosse Sorgen","2016","Bayern","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Saarland","Westdeutschland","","","",""
"Grosse Sorgen","2016","Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2016","Berlin","Westdeutschland","303","0.560412886193025","0.517587649386018","0.603238123000031"
"Grosse Sorgen","2016","Berlin","Ostdeutschland","247","0.632478715641044","0.584505764735685","0.680451666546404"
"Grosse Sorgen","2016","Brandenburg","Westdeutschland","","","",""
"Grosse Sorgen","2016","Brandenburg","Ostdeutschland","534","0.550987335902291","0.519173546748487","0.582801125056095"
"Grosse Sorgen","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Grosse Sorgen","2016","Mecklenburg-Vorpommern","Ostdeutschland","313","0.657471243945514","0.616564989117317","0.698377498773711"
"Grosse Sorgen","2016","Sachsen","Westdeutschland","","","",""
"Grosse Sorgen","2016","Sachsen","Ostdeutschland","817","0.566534534023546","0.540939406918342","0.592129661128751"
"Grosse Sorgen","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"Grosse Sorgen","2016","Sachsen-Anhalt","Ostdeutschland","477","0.592772896654037","0.559347886221174","0.626197907086901"
"Grosse Sorgen","2016","Thueringen","Westdeutschland","","","",""
"Grosse Sorgen","2016","Thueringen","Ostdeutschland","481","0.516481954549376","0.483742571360916","0.549221337737835"
"Einige Sorgen","2016","Schleswig-Holstein","Westdeutschland","293","0.370555738790666","0.337479847864787","0.403631629716545"
"Einige Sorgen","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"Einige Sorgen","2016","Hamburg","Westdeutschland","169","0.412107002241867","0.365145064746221","0.459068939737514"
"Einige Sorgen","2016","Hamburg","Ostdeutschland","","","",""
"Einige Sorgen","2016","Niedersachsen","Westdeutschland","976","0.394717122779416","0.374984242674177","0.414450002884654"
"Einige Sorgen","2016","Niedersachsen","Ostdeutschland","","","",""
"Einige Sorgen","2016","Bremen","Westdeutschland","45","0.256700712983966","0.191982806184464","0.321418619783469"
"Einige Sorgen","2016","Bremen","Ostdeutschland","","","",""
"Einige Sorgen","2016","Nordrhein-Westfalen","Westdeutschland","1807","0.367906113006392","0.354562134381045","0.381250091631739"
"Einige Sorgen","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Einige Sorgen","2016","Hessen","Westdeutschland","653","0.40826387184503","0.384150043483046","0.432377700207013"
"Einige Sorgen","2016","Hessen","Ostdeutschland","","","",""
"Einige Sorgen","2016","Rheinland-Pfalz,Saarland","Westdeutschland","595","0.391415769757084","0.366533477845045","0.416298061669124"
"Einige Sorgen","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2016","Baden-Wuerttemberg","Westdeutschland","1129","0.388687892910436","0.370715991917338","0.406659793903533"
"Einige Sorgen","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Einige Sorgen","2016","Bayern","Westdeutschland","1471","0.383348907585818","0.367996890180245","0.39870092499139"
"Einige Sorgen","2016","Bayern","Ostdeutschland","","","",""
"Einige Sorgen","2016","Saarland","Westdeutschland","","","",""
"Einige Sorgen","2016","Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2016","Berlin","Westdeutschland","189","0.37878468721812","0.336930344769398","0.420639029666842"
"Einige Sorgen","2016","Berlin","Ostdeutschland","124","0.343643168175938","0.29638726256399","0.390899073787886"
"Einige Sorgen","2016","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2016","Brandenburg","Ostdeutschland","365","0.382620115630106","0.351533357675","0.413706873585213"
"Einige Sorgen","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2016","Mecklenburg-Vorpommern","Ostdeutschland","177","0.306200775277929","0.266470381675483","0.345931168880375"
"Einige Sorgen","2016","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2016","Sachsen","Ostdeutschland","525","0.382073671474744","0.356977426167016","0.407169916782472"
"Einige Sorgen","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2016","Sachsen-Anhalt","Ostdeutschland","300","0.349178695031773","0.316747437097067","0.381609952966479"
"Einige Sorgen","2016","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2016","Thueringen","Ostdeutschland","303","0.368971026842896","0.33735863505119","0.400583418634603"
"Keine Sorgen","2016","Schleswig-Holstein","Westdeutschland","40","0.058280352792356","0.0422357842906394","0.0743249212940726"
"Keine Sorgen","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2016","Hamburg","Westdeutschland","36","0.0912042413457374","0.0637358941055828","0.118672588585892"
"Keine Sorgen","2016","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2016","Niedersachsen","Westdeutschland","166","0.070731527698611","0.06038140685724","0.081081648539982"
"Keine Sorgen","2016","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2016","Bremen","Westdeutschland","15","","",""
"Keine Sorgen","2016","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2016","Nordrhein-Westfalen","Westdeutschland","263","0.055708732161651","0.0493621389231212","0.0620553254001808"
"Keine Sorgen","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2016","Hessen","Westdeutschland","108","0.0738403732237551","0.0610105252070006","0.0866702212405096"
"Keine Sorgen","2016","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2016","Rheinland-Pfalz,Saarland","Westdeutschland","92","0.0580394763865659","0.0461191274593341","0.0699598253137977"
"Keine Sorgen","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2016","Baden-Wuerttemberg","Westdeutschland","162","0.0623477882222657","0.0534333612974218","0.0712622151471096"
"Keine Sorgen","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2016","Bayern","Westdeutschland","302","0.0762446826186622","0.0678649175590773","0.0846244476782471"
"Keine Sorgen","2016","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2016","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2016","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2016","Berlin","Westdeutschland","24","","",""
"Keine Sorgen","2016","Berlin","Ostdeutschland","17","","",""
"Keine Sorgen","2016","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2016","Brandenburg","Ostdeutschland","40","0.0663925484676027","0.0504683669572537","0.0823167299779516"
"Keine Sorgen","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2016","Mecklenburg-Vorpommern","Ostdeutschland","27","","",""
"Keine Sorgen","2016","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2016","Sachsen","Ostdeutschland","98","0.0513917945017094","0.0399877953900814","0.0627957936133373"
"Keine Sorgen","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2016","Sachsen-Anhalt","Ostdeutschland","53","0.0580484083141895","0.0421403016257948","0.0739565150025843"
"Keine Sorgen","2016","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2016","Thueringen","Ostdeutschland","111","0.114547018607728","0.0936823629991983","0.135411674216257"
"Grosse Sorgen","2017","Schleswig-Holstein","Westdeutschland","547","0.553450383292135","0.521787729791855","0.585113036792415"
"Grosse Sorgen","2017","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Hamburg","Westdeutschland","267","0.605417938734853","0.560993911601297","0.64984196586841"
"Grosse Sorgen","2017","Hamburg","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Niedersachsen","Westdeutschland","1473","0.558980122516645","0.540210275919041","0.577749969114248"
"Grosse Sorgen","2017","Niedersachsen","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Bremen","Westdeutschland","134","0.616056015110181","0.551790086715683","0.680321943504679"
"Grosse Sorgen","2017","Bremen","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Nordrhein-Westfalen","Westdeutschland","3279","0.597182947125477","0.584220876931038","0.610145017319917"
"Grosse Sorgen","2017","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Hessen","Westdeutschland","977","0.548054229058362","0.524901411882299","0.571207046234425"
"Grosse Sorgen","2017","Hessen","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Rheinland-Pfalz,Saarland","Westdeutschland","797","0.512404950861979","0.487243551399772","0.537566350324186"
"Grosse Sorgen","2017","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Baden-Wuerttemberg","Westdeutschland","1675","0.571774774952378","0.554100511177616","0.58944903872714"
"Grosse Sorgen","2017","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Bayern","Westdeutschland","2331","0.558088114301458","0.543025960636741","0.573150267966176"
"Grosse Sorgen","2017","Bayern","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Saarland","Westdeutschland","","","",""
"Grosse Sorgen","2017","Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2017","Berlin","Westdeutschland","338","0.583760545264305","0.542713471662689","0.62480761886592"
"Grosse Sorgen","2017","Berlin","Ostdeutschland","254","0.618180528861627","0.572260668368106","0.664100389355149"
"Grosse Sorgen","2017","Brandenburg","Westdeutschland","","","",""
"Grosse Sorgen","2017","Brandenburg","Ostdeutschland","616","0.59636633928599","0.566374590941199","0.62635808763078"
"Grosse Sorgen","2017","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Grosse Sorgen","2017","Mecklenburg-Vorpommern","Ostdeutschland","350","0.620570938800157","0.580805013792575","0.660336863807739"
"Grosse Sorgen","2017","Sachsen","Westdeutschland","","","",""
"Grosse Sorgen","2017","Sachsen","Ostdeutschland","946","0.568643334226734","0.544688137170411","0.592598531283057"
"Grosse Sorgen","2017","Sachsen-Anhalt","Westdeutschland","","","",""
"Grosse Sorgen","2017","Sachsen-Anhalt","Ostdeutschland","566","0.637521654367308","0.606390956385781","0.668652352348835"
"Grosse Sorgen","2017","Thueringen","Westdeutschland","","","",""
"Grosse Sorgen","2017","Thueringen","Ostdeutschland","536","0.519276253924282","0.48789894946386","0.550653558384705"
"Einige Sorgen","2017","Schleswig-Holstein","Westdeutschland","341","0.370338798107737","0.33958305852784","0.401094537687635"
"Einige Sorgen","2017","Schleswig-Holstein","Ostdeutschland","","","",""
"Einige Sorgen","2017","Hamburg","Westdeutschland","170","0.324790174210851","0.282226174412258","0.367354174009444"
