year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.5563772408555286,69,15834,0.5549238774678685,0.5578306042431888
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.44362275914447136,52,15834,0.4421693957568112,0.4450761225321315
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.25725783982400774,118,15834,0.25654128714015284,0.25797439250786264
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.4596465854493686,191,15834,0.4588296349384703,0.4604635359602669
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.2830955747266237,122,15834,0.2823570892641014,0.28383406018914603
2008,Bavaria,Lower Secondary Level,Very seldom,0.166599491130917,43,15834,0.16595946781813345,0.16723951444370053
2008,Bavaria,Lower Secondary Level,Seldom,0.2868025054762231,98,15834,0.28602567106996585,0.28757933988248036
2008,Bavaria,Lower Secondary Level,Sometimes,0.3940409946943538,109,15834,0.3932016808189814,0.39488030856972617
2008,Bavaria,Lower Secondary Level,Often,0.15255700869850614,42,15834,0.15193941421817408,0.1531746031788382
2008,Bavaria,Upper Secondary Level,Very seldom,0.18743082610471334,268,15834,0.18710885643027297,0.1877527957791537
2008,Bavaria,Upper Secondary Level,Seldom,0.3434714356607071,525,15834,0.34307966093678943,0.34386321038462475
2008,Bavaria,Upper Secondary Level,Sometimes,0.32717565289447464,467,15834,0.3267885685331567,0.3275627372557926
2008,Bavaria,Upper Secondary Level,Often,0.11441965824346807,146,15834,0.11415703776133249,0.11468227872560366
2008,Bavaria,Upper Secondary Level,Very often,0.027502427096636854,37,15834,0.027367501588730057,0.02763735260454365
2008,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.5947827001890831,42,15834,0.593171772792918,0.5963936275852482
2008,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.40521729981091686,41,15834,0.4036063724147517,0.406828227207082
2008,Bavaria,First Stage of Tertiary Education,Very seldom,0.2564571074997165,46,15834,0.2554173699516106,0.25749684504782244
2008,Bavaria,First Stage of Tertiary Education,Seldom,0.3671400886879158,66,15834,0.36599237637178017,0.36828780100405145
2008,Bavaria,First Stage of Tertiary Education,Sometimes,0.37640280381236757,72,15834,0.37524923940763344,0.3775563682171017
2008,Bavaria,Second Stage of Tertiary Education,Very seldom,0.28286721875377374,148,15834,0.2821808055684886,0.28355363193905886
2008,Bavaria,Second Stage of Tertiary Education,Seldom,0.33147227051713213,193,15834,0.3307548433240862,0.33218969771017803
2008,Bavaria,Second Stage of Tertiary Education,Sometimes,0.30389676121162756,169,15834,0.30319579936089586,0.30459772306235927
2008,Bavaria,Second Stage of Tertiary Education,Often,0.08176374951746658,36,15834,0.08134615755021742,0.08218134148471574
2008,Berlin,Upper Secondary Level,Very seldom,0.17216087630682436,52,15834,0.1714935779001736,0.1728281747134751
2008,Berlin,Upper Secondary Level,Seldom,0.34717555280880835,94,15834,0.3463340556488083,0.3480170499688084
2008,Berlin,Upper Secondary Level,Sometimes,0.3169839287637,82,15834,0.31616147031704467,0.31780638721035537
2008,Berlin,Upper Secondary Level,Often,0.1636796421206673,41,15834,0.16302566350201914,0.16433362073931546
2008,Berlin,Second Stage of Tertiary Education,Very seldom,0.23079198851608435,58,15834,0.22986932933536344,0.23171464769680525
2008,Berlin,Second Stage of Tertiary Education,Seldom,0.45088334610659603,98,15834,0.4497937301653538,0.45197296204783827
2008,Berlin,Second Stage of Tertiary Education,Sometimes,0.3183246653773196,76,15834,0.3173045883219076,0.31934474243273164
2008,Brandenburg,Upper Secondary Level,Very seldom,0.2575177029326971,102,15834,0.25667687132886,0.2583585345365342
2008,Brandenburg,Upper Secondary Level,Seldom,0.2514637574391511,114,15834,0.2506294875923076,0.25229802728599465
2008,Brandenburg,Upper Secondary Level,Sometimes,0.3705910484761289,134,15834,0.3696623465411832,0.3715197504110746
2008,Brandenburg,Upper Secondary Level,Often,0.1204274911520228,36,15834,0.11980165438566083,0.12105332791838476
2008,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.2192789995473439,48,15834,0.21808469498443317,0.22047330411025462
2008,Brandenburg,Second Stage of Tertiary Education,Seldom,0.413448760101561,76,15834,0.4120273072280777,0.41487021297504434
2008,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.36727224035109507,82,15834,0.36588077903620786,0.3686637016659823
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.20353952871791997,42,15834,0.20261729553559954,0.2044617619002404
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.45486255719172725,99,15834,0.45372197299663475,0.45600314138681974
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.3415979140903528,73,15834,0.3405116449226713,0.3426841832580343
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.5662640194251595,57,15834,0.564221091034241,0.5683069478160779
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.4337359805748406,46,15834,0.4316930521839221,0.43577890896575905
2008,Saxony,Upper Secondary Level,Very seldom,0.15843068322343345,129,15834,0.15793253093067167,0.15892883551619524
2008,Saxony,Upper Secondary Level,Seldom,0.3302524037104157,281,15834,0.32961078633716334,0.33089402108366806
2008,Saxony,Upper Secondary Level,Sometimes,0.3640879680225194,253,15834,0.3634315216932286,0.3647444143518102
2008,Saxony,Upper Secondary Level,Often,0.14722894504363135,89,15834,0.1467455409040879,0.1477123491831748
2008,Saxony,First Stage of Tertiary Education,Seldom,1.0,55,15834,1.0,1.0
2008,Saxony,Second Stage of Tertiary Education,Very seldom,0.1755472670908084,61,15834,0.17470830510281424,0.17638622907880255
2008,Saxony,Second Stage of Tertiary Education,Seldom,0.3918207488881706,139,15834,0.39074422943615267,0.3928972683401885
2008,Saxony,Second Stage of Tertiary Education,Sometimes,0.43263198402102104,131,15834,0.4315394018652868,0.4337245661767553
2008,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.20791080439407475,89,15834,0.207139137206912,0.2086824715812375
2008,Saxony-Anhalt,Upper Secondary Level,Seldom,0.3979364086394988,153,15834,0.3970056598500419,0.39886715742895573
2008,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.3011207374170267,128,15834,0.3002484173378463,0.30199305749620714
2008,Saxony-Anhalt,Upper Secondary Level,Often,0.09303204954939966,32,15834,0.09247969654032473,0.09358440255847458
2008,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,1.0,31,15834,1.0,1.0
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.17932343809210755,37,15834,0.17807003292754064,0.18057684325667445
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.41716855781223283,77,15834,0.4155574885690984,0.41877962705536725
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.40350800409565957,67,15834,0.4019050712673112,0.40511093692400796
2008,Thuringa,Upper Secondary Level,Very seldom,0.23845021557490675,99,15834,0.2376824339032165,0.239217997246597
2008,Thuringa,Upper Secondary Level,Seldom,0.34888132448941483,192,15834,0.3480225904697182,0.3497400585091115
2008,Thuringa,Upper Secondary Level,Sometimes,0.29218367564781644,160,15834,0.2913643095465154,0.2930030417491175
2008,Thuringa,Upper Secondary Level,Often,0.12048478428786188,51,15834,0.11989827146445674,0.12107129711126703
2008,Thuringa,Second Stage of Tertiary Education,Very seldom,0.227725722019116,36,15834,0.22602685406855003,0.22942458996968199
2008,Thuringa,Second Stage of Tertiary Education,Seldom,0.43515549373607887,74,15834,0.43314707398137897,0.43716391349077877
2008,Thuringa,Second Stage of Tertiary Education,Sometimes,0.3371187842448051,56,15834,0.33520374743240305,0.3390338210572072
2009,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.319297407199069,91,14539,0.3184629299158869,0.3201318844822511
2009,Schleswig-Holstein,Upper Secondary Level,Seldom,0.41173409037063263,100,14539,0.41085317665033405,0.4126150040909312
2009,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.26896850243029846,62,14539,0.2681748015219881,0.26976220333860884
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,1.0,35,14539,1.0,1.0
2009,Hamburg,Upper Secondary Level,Seldom,0.4434133104253033,31,14539,0.441858146770352,0.4449684740802546
2009,Hamburg,Upper Secondary Level,Sometimes,0.5565866895746967,35,14539,0.5550315259197454,0.558141853229648
2009,Lower Saxony,Lower Secondary Level,Very seldom,0.21114526159806332,34,14539,0.21020756139688354,0.2120829617992431
2009,Lower Saxony,Lower Secondary Level,Seldom,0.26118914060778325,56,14539,0.2601798435356153,0.2621984376799512
2009,Lower Saxony,Lower Secondary Level,Sometimes,0.32519163322520844,53,14539,0.3241153297786,0.32626793667181686
2009,Lower Saxony,Lower Secondary Level,Often,0.20247396456894498,33,14539,0.2015506879274633,0.20339724121042665
2009,Lower Saxony,Upper Secondary Level,Very seldom,0.21676977265400896,177,14539,0.2163299937006582,0.21720955160735972
2009,Lower Saxony,Upper Secondary Level,Seldom,0.32221144049174655,294,14539,0.3217126617267086,0.3227102192567845
2009,Lower Saxony,Upper Secondary Level,Sometimes,0.33002512946105117,261,14539,0.3295232572813388,0.33052700164076354
2009,Lower Saxony,Upper Secondary Level,Often,0.13099365739319332,98,14539,0.1306335542041779,0.13135376058220874
2009,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,1.0,34,14539,1.0,1.0
2009,Lower Saxony,First Stage of Tertiary Education,Seldom,1.0,32,14539,1.0,1.0
2009,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.23987731895391376,79,14539,0.2390208968709125,0.24073374103691503
2009,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.4783559345079106,129,14539,0.47735405813027415,0.479357810885547
2009,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.28176674653817557,68,14539,0.28086449207036573,0.2826690010059854
2009,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.24153252320804125,97,14539,0.24091031373013,0.2421547326859525
2009,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.35315180274034674,133,14539,0.3524569988659516,0.3538466066147419
2009,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.27259989605585916,113,14539,0.2719525599155859,0.2732472321961324
2009,North Rhine-Westphalia,Lower Secondary Level,Often,0.13271577799575285,51,14539,0.13222257883021485,0.13320897716129085
2009,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.23138266005080166,429,14539,0.23107917936569128,0.23168614073591204
2009,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.3282117825781665,584,14539,0.327873870405093,0.32854969475124
2009,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.30897150175240423,504,14539,0.3086389817667702,0.3093040217380383
2009,North Rhine-Westphalia,Upper Secondary Level,Often,0.09136543298592821,170,14539,0.09115808675384167,0.09157277921801475
2009,North Rhine-Westphalia,Upper Secondary Level,Very often,0.04006862263269943,54,14539,0.039927488238701306,0.04020975702669756
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.23060208680577024,59,14539,0.22974508625494805,0.23145908735659243
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.38678717610771896,94,14539,0.38579630850254387,0.38777804371289404
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.38261073708651083,81,14539,0.38162188326706925,0.3835995909059524
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.15707972768594158,40,14539,0.15631788014484393,0.15784157522703923
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.43332809309834125,92,14539,0.43229059092493377,0.43436559527174873
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.4095921792157173,90,14539,0.40856258373035254,0.410621774701082
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.24936294471973314,199,14539,0.24881371607794242,0.24991217336152385
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.3765450794496267,287,14539,0.375929997141597,0.3771601617576563
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.2698074185627599,186,14539,0.2692439523622453,0.27037088476327453
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.10428455726788034,60,14539,0.10389657019997545,0.10467254433578524
2009,Hesse,Lower Secondary Level,Sometimes,1.0,42,14539,1.0,1.0
2009,Hesse,Upper Secondary Level,Very seldom,0.19758062276001057,112,14539,0.19708016949034643,0.1980810760296747
2009,Hesse,Upper Secondary Level,Seldom,0.35161754439955306,190,14539,0.3510174196359142,0.3522176691631919
2009,Hesse,Upper Secondary Level,Sometimes,0.3472460636229447,177,14539,0.3466476739806869,0.34784445326520247
2009,Hesse,Upper Secondary Level,Often,0.10355576921749172,60,14539,0.10317282153998755,0.1039387168949959
2009,Hesse,Post-secondary Non-tertiary Level,Sometimes,1.0,36,14539,1.0,1.0
2009,Hesse,Second Stage of Tertiary Education,Very seldom,0.24058621192721094,73,14539,0.23973481412545547,0.2414376097289664
2009,Hesse,Second Stage of Tertiary Education,Seldom,0.4012224405016446,105,14539,0.4002461405136114,0.40219874048967774
2009,Hesse,Second Stage of Tertiary Education,Sometimes,0.35819134757114446,99,14539,0.3572363148584553,0.3591463802838336
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.34263289809535397,45,14539,0.3412865532505469,0.343979242940161
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.657367101904646,57,14539,0.656020757059839,0.658713446749453
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.2154355996693932,107,14539,0.2148654252109012,0.21600577412788521
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.309894937017886,158,14539,0.3092535804123385,0.3105362936234335
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.3552441869943041,176,14539,0.35458045026946766,0.35590792371914054
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.1194252763184167,48,14539,0.11897553171614152,0.1198750209206919
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.22567621343502955,32,14539,0.22438419292248762,0.22696823394757148
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.3900219003580582,55,14539,0.38851436733748773,0.3915294333786287
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.38430188620691225,53,14539,0.38279844868523977,0.3858053237285847
2009,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.3820297899543123,93,14539,0.3811006050747211,0.3829589748339035
2009,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.3736203599438206,91,14539,0.37269522766776925,0.37454549221987193
2009,Baden-Wuerttemberg,Lower Secondary Level,Often,0.24434985010186697,50,14539,0.24352810679751843,0.2451715934062155
2009,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.1655231622407752,177,14539,0.16516225536306356,0.16588406911848685
2009,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3552595195211085,369,14539,0.35479476464069437,0.35572427440152266
2009,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.3652422386087536,337,14539,0.3647746616136877,0.3657098156038195
2009,Baden-Wuerttemberg,Upper Secondary Level,Often,0.08304933530584936,86,14539,0.08278135696558708,0.08331731364611164
2009,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.030925744323513315,32,14539,0.0307576328958418,0.03109385575118483
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.5037559765014791,39,14539,0.5019272105237176,0.5055847424792406
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.4962440234985209,33,14539,0.49441525752075943,0.4980727894762824
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.20402077930484727,32,14539,0.20297661354413113,0.20506494506556341
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.4361029769888435,54,14539,0.4348180578191165,0.4373878961585705
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.3598762437063093,41,14539,0.3586326172748864,0.36111987013773217
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.2824940589765176,115,14539,0.281792387588967,0.28319573036406814
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.38496849577859454,169,14539,0.3842101319094761,0.38572685964771297
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.3325374452448879,133,14539,0.33180318487539895,0.3332717056143768
