,Unnamed: 0,year,bula_h,sex,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1583,1583,2021,North Rhine-Westphalia,female,Seldom,0.35132,668,16612,0.3219,0.388
1584,1584,2021,North Rhine-Westphalia,female,Sometimes,0.29202,558,16612,0.26291,0.32268
1585,1585,2021,North Rhine-Westphalia,female,Often,0.15637,263,16612,0.13249,0.18718
1586,1586,2021,North Rhine-Westphalia,female,Very often,0.03311,61,16612,0.02429,0.0458
1587,1587,2021,Hesse,male,Very seldom,0.23851,147,16612,0.18981,0.29997
1588,1588,2021,Hesse,male,Seldom,0.48091,230,16612,0.39587,0.58292
1589,1589,2021,Hesse,male,Sometimes,0.19225,106,16612,0.1493,0.24975
1590,1590,2021,Hesse,male,Often,0.08833,37,16612,0.06009,0.12216
1591,1591,2021,Hesse,female,Very seldom,0.15672,99,16612,0.12997,0.19265
1592,1592,2021,Hesse,female,Seldom,0.43279,215,16612,0.36334,0.52253
1593,1593,2021,Hesse,female,Sometimes,0.32209,165,16612,0.26486,0.39426
1594,1594,2021,Hesse,female,Often,0.08839,53,16612,0.05796,0.11875
1595,1595,2021,"Rhineland-Palatinate, Saarland",male,Very seldom,0.2695,115,16612,0.21252,0.33721
1596,1596,2021,"Rhineland-Palatinate, Saarland",male,Seldom,0.47478,179,16612,0.37453,0.56225
1597,1597,2021,"Rhineland-Palatinate, Saarland",male,Sometimes,0.25573,78,16612,0.20134,0.32124
1598,1598,2021,"Rhineland-Palatinate, Saarland",female,Very seldom,0.17804,74,16612,0.13337,0.22912
1599,1599,2021,"Rhineland-Palatinate, Saarland",female,Seldom,0.40644,184,16612,0.34704,0.47385
1600,1600,2021,"Rhineland-Palatinate, Saarland",female,Sometimes,0.27392,127,16612,0.21193,0.33591
1601,1601,2021,"Rhineland-Palatinate, Saarland",female,Often,0.14159,61,16612,0.10619,0.18485
1602,1602,2021,Baden-Wuerttemberg,male,Very seldom,0.30582,274,16612,0.26906,0.3508
1603,1603,2021,Baden-Wuerttemberg,male,Seldom,0.42157,381,16612,0.37575,0.47531
1604,1604,2021,Baden-Wuerttemberg,male,Sometimes,0.20753,212,16612,0.17472,0.24837
1605,1605,2021,Baden-Wuerttemberg,male,Often,0.06509,46,16612,0.04699,0.08758
1606,1606,2021,Baden-Wuerttemberg,female,Very seldom,0.16441,166,16612,0.13277,0.19491
1607,1607,2021,Baden-Wuerttemberg,female,Seldom,0.37591,377,16612,0.33451,0.42328
1608,1608,2021,Baden-Wuerttemberg,female,Sometimes,0.32496,338,16612,0.27907,0.37366
1609,1609,2021,Baden-Wuerttemberg,female,Often,0.13472,132,16612,0.10758,0.16619
1610,1610,2021,Bavaria,male,Very seldom,0.30409,418,16612,0.26755,0.34004
1611,1611,2021,Bavaria,male,Seldom,0.44296,516,16612,0.38512,0.51225
1612,1612,2021,Bavaria,male,Sometimes,0.19653,237,16612,0.16311,0.23568
1613,1613,2021,Bavaria,male,Often,0.05642,74,16612,0.03963,0.07156
1614,1614,2021,Bavaria,female,Very seldom,0.18349,253,16612,0.15409,0.22022
1615,1615,2021,Bavaria,female,Seldom,0.33975,492,16612,0.30459,0.38253
1616,1616,2021,Bavaria,female,Sometimes,0.30797,438,16612,0.27176,0.34904
1617,1617,2021,Bavaria,female,Often,0.138,190,16612,0.11539,0.16575
1618,1618,2021,Bavaria,female,Very often,0.03079,38,16612,0.02124,0.0409
1619,1619,2021,Berlin,male,Very seldom,0.28938,122,16612,0.24533,0.34351
1620,1620,2021,Berlin,male,Seldom,0.36597,143,16612,0.28126,0.4719
1621,1621,2021,Berlin,male,Sometimes,0.26997,93,16612,0.20809,0.33325
1622,1622,2021,Berlin,male,Often,0.07468,34,16612,0.03638,0.11812
1623,1623,2021,Berlin,female,Very seldom,0.16242,63,16612,0.12041,0.20672
1624,1624,2021,Berlin,female,Seldom,0.41457,148,16612,0.3377,0.50852
1625,1625,2021,Berlin,female,Sometimes,0.29998,125,16612,0.23915,0.3573
1626,1626,2021,Berlin,female,Often,0.12304,41,16612,0.08275,0.17546
1627,1627,2021,Brandenburg,male,Very seldom,0.26945,92,16612,0.21284,0.3185
1628,1628,2021,Brandenburg,male,Seldom,0.48487,127,16612,0.38232,0.60756
1629,1629,2021,Brandenburg,male,Sometimes,0.24569,65,16612,0.17674,0.32946
1630,1630,2021,Brandenburg,female,Very seldom,0.16406,65,16612,0.13033,0.19532
1631,1631,2021,Brandenburg,female,Seldom,0.44955,129,16612,0.35319,0.56984
1632,1632,2021,Brandenburg,female,Sometimes,0.26522,108,16612,0.20796,0.31367
1633,1633,2021,Brandenburg,female,Often,0.12118,39,16612,0.08031,0.16119
1634,1634,2021,Mecklenburg-Western Pomerania,male,Very seldom,0.32865,49,16612,0.22781,0.42157
1635,1635,2021,Mecklenburg-Western Pomerania,male,Seldom,0.45588,92,16612,0.35359,0.5707
1636,1636,2021,Mecklenburg-Western Pomerania,male,Sometimes,0.21547,31,16612,0.12714,0.31149
1637,1637,2021,Mecklenburg-Western Pomerania,female,Very seldom,0.26342,48,16612,0.1785,0.37473
1638,1638,2021,Mecklenburg-Western Pomerania,female,Seldom,0.41815,69,16612,0.31802,0.53004
1639,1639,2021,Mecklenburg-Western Pomerania,female,Sometimes,0.31843,61,16612,0.23846,0.3859
1640,1640,2021,Saxony,male,Very seldom,0.26969,155,16612,0.22479,0.31851
1641,1641,2021,Saxony,male,Seldom,0.37824,227,16612,0.31139,0.44147
1642,1642,2021,Saxony,male,Sometimes,0.25078,117,16612,0.19776,0.32549
1643,1643,2021,Saxony,male,Often,0.10129,37,16612,0.07938,0.12446
1644,1644,2021,Saxony,female,Very seldom,0.21134,104,16612,0.14757,0.28664
1645,1645,2021,Saxony,female,Seldom,0.32696,218,16612,0.27626,0.36483
1646,1646,2021,Saxony,female,Sometimes,0.30705,180,16612,0.25613,0.37359
1647,1647,2021,Saxony,female,Often,0.15465,65,16612,0.12129,0.19181
1648,1648,2021,Saxony-Anhalt,male,Very seldom,0.26128,78,16612,0.20133,0.33746
1649,1649,2021,Saxony-Anhalt,male,Seldom,0.56554,110,16612,0.41512,0.71681
1650,1650,2021,Saxony-Anhalt,male,Sometimes,0.17318,47,16612,0.1112,0.27207
1651,1651,2021,Saxony-Anhalt,female,Very seldom,0.2131,74,16612,0.15486,0.27303
1652,1652,2021,Saxony-Anhalt,female,Seldom,0.39609,108,16612,0.28161,0.51379
1653,1653,2021,Saxony-Anhalt,female,Sometimes,0.22956,72,16612,0.17427,0.28647
1654,1654,2021,Saxony-Anhalt,female,Often,0.16125,42,16612,0.11453,0.22864
1655,1655,2021,Thuringa,male,Very seldom,0.25844,78,16612,0.19368,0.33733
1656,1656,2021,Thuringa,male,Seldom,0.51989,107,16612,0.38413,0.66319
1657,1657,2021,Thuringa,male,Sometimes,0.22166,52,16612,0.17058,0.28507
1658,1658,2021,Thuringa,female,Very seldom,0.2388,69,16612,0.18155,0.31457
1659,1659,2021,Thuringa,female,Seldom,0.37706,122,16612,0.28545,0.46352
1660,1660,2021,Thuringa,female,Sometimes,0.21801,85,16612,0.17046,0.27403
1661,1661,2021,Thuringa,female,Often,0.16613,48,16612,0.11398,0.23583
