"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Oft","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2014","AkademikerIn","Sachsen","30","0.104574550646509","0.0759170206221884","0.13323208067083"
"Oft","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2014","AkademikerIn","Thueringen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2014","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2014","Hauptschule","Hamburg","","","",""
"Sehr oft","2014","Hauptschule","Niedersachsen","30","0.0442081682871355","0.030078377355121","0.0583379592191499"
"Sehr oft","2014","Hauptschule","Bremen","","","",""
"Sehr oft","2014","Hauptschule","Nordrhein-Westfalen","53","0.0264327463625133","0.019019872118551","0.0338456206064756"
"Sehr oft","2014","Hauptschule","Hessen","","","",""
"Sehr oft","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","Hauptschule","Baden-Wuerttemberg","43","0.0430330892004302","0.0305610537358529","0.0555051246650075"
"Sehr oft","2014","Hauptschule","Bayern","49","0.036505742987823","0.0273075864969634","0.0457038994786826"
"Sehr oft","2014","Hauptschule","Berlin","","","",""
"Sehr oft","2014","Hauptschule","Brandenburg","","","",""
"Sehr oft","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","Hauptschule","Sachsen","","","",""
"Sehr oft","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2014","Hauptschule","Thueringen","","","",""
"Sehr oft","2014","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2014","Realschule","Hamburg","","","",""
"Sehr oft","2014","Realschule","Niedersachsen","","","",""
"Sehr oft","2014","Realschule","Bremen","","","",""
"Sehr oft","2014","Realschule","Nordrhein-Westfalen","31","0.0215203765189524","0.012941111759008","0.0300996412788968"
"Sehr oft","2014","Realschule","Hessen","","","",""
"Sehr oft","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2014","Realschule","Bayern","","","",""
"Sehr oft","2014","Realschule","Berlin","","","",""
"Sehr oft","2014","Realschule","Brandenburg","","","",""
"Sehr oft","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","Realschule","Sachsen","","","",""
"Sehr oft","2014","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2014","Realschule","Thueringen","","","",""
"Sehr oft","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2014","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2014","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2014","(Fach-)Abitur","Nordrhein-Westfalen","42","0.0298267873467645","0.0198150327354618","0.0398385419580672"
"Sehr oft","2014","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2014","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2014","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2014","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2014","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr oft","2014","AkademikerIn","Hamburg","","","",""
"Sehr oft","2014","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2014","AkademikerIn","Bremen","","","",""
"Sehr oft","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2014","AkademikerIn","Hessen","","","",""
"Sehr oft","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2014","AkademikerIn","Bayern","","","",""
"Sehr oft","2014","AkademikerIn","Berlin","","","",""
"Sehr oft","2014","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","AkademikerIn","Sachsen","","","",""
"Sehr oft","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2014","AkademikerIn","Thueringen","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Nordrhein-Westfalen","33","0.155732601611705","0.108141534979721","0.203323668243689"
"Sehr selten","2015","(noch) kein Abschluss","Hessen","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Bayern","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Sachsen","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2015","Hauptschule","Schleswig-Holstein","56","0.265014831089594","0.211471891030491","0.318557771148698"
"Sehr selten","2015","Hauptschule","Hamburg","","","",""
"Sehr selten","2015","Hauptschule","Niedersachsen","151","0.198299170915508","0.169434758622166","0.227163583208849"
"Sehr selten","2015","Hauptschule","Bremen","","","",""
"Sehr selten","2015","Hauptschule","Nordrhein-Westfalen","369","0.205077339770771","0.185379545281789","0.224775134259753"
"Sehr selten","2015","Hauptschule","Hessen","79","0.14824961951729","0.114346096658169","0.18215314237641"
"Sehr selten","2015","Hauptschule","Rheinland-Pfalz,Saarland","144","0.257387793420761","0.222492693190424","0.292282893651099"
"Sehr selten","2015","Hauptschule","Baden-Wuerttemberg","198","0.218768502850825","0.191774457998394","0.245762547703256"
"Sehr selten","2015","Hauptschule","Bayern","345","0.224049295369125","0.202362630114377","0.245735960623873"
"Sehr selten","2015","Hauptschule","Berlin","38","0.249460222911654","0.18044464525235","0.318475800570958"
"Sehr selten","2015","Hauptschule","Brandenburg","41","0.142665781843763","0.097565724887919","0.187765838799608"
"Sehr selten","2015","Hauptschule","Mecklenburg-Vorpommern","30","0.267577917969819","0.185590930399394","0.349564905540243"
"Sehr selten","2015","Hauptschule","Sachsen","41","0.118600472603744","0.0813888413634228","0.155812103844066"
"Sehr selten","2015","Hauptschule","Sachsen-Anhalt","47","0.188134339005991","0.136954348127896","0.239314329884086"
"Sehr selten","2015","Hauptschule","Thueringen","59","0.205611994584232","0.154481142261935","0.256742846906529"
"Sehr selten","2015","Realschule","Schleswig-Holstein","50","0.23231907814054","0.179111533290059","0.285526622991021"
"Sehr selten","2015","Realschule","Hamburg","","","",""
"Sehr selten","2015","Realschule","Niedersachsen","148","0.233027121934744","0.20089565840576","0.265158585463727"
"Sehr selten","2015","Realschule","Bremen","","","",""
"Sehr selten","2015","Realschule","Nordrhein-Westfalen","250","0.222872787231214","0.19724459640854","0.248500978053888"
"Sehr selten","2015","Realschule","Hessen","79","0.259203422420336","0.214970333818604","0.303436511022068"
"Sehr selten","2015","Realschule","Rheinland-Pfalz,Saarland","71","0.194477484811795","0.149764017382965","0.239190952240626"
"Sehr selten","2015","Realschule","Baden-Wuerttemberg","162","0.221871939379557","0.191244188046648","0.252499690712465"
"Sehr selten","2015","Realschule","Bayern","212","0.20685417841782","0.181056431919971","0.232651924915669"
"Sehr selten","2015","Realschule","Berlin","50","0.169347738093595","0.120340959211906","0.218354516975284"
"Sehr selten","2015","Realschule","Brandenburg","55","0.132893063733182","0.0967040099533642","0.169082117513001"
"Sehr selten","2015","Realschule","Mecklenburg-Vorpommern","48","0.226702934696426","0.171993958950601","0.28141191044225"
"Sehr selten","2015","Realschule","Sachsen","114","0.16353534828089","0.134469532600713","0.192601163961067"
"Sehr selten","2015","Realschule","Sachsen-Anhalt","71","0.188571462383856","0.146808022366581","0.230334902401131"
"Sehr selten","2015","Realschule","Thueringen","88","0.249631071447386","0.205108368720136","0.294153774174636"
"Sehr selten","2015","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr selten","2015","(Fach-)Abitur","Hamburg","","","",""
"Sehr selten","2015","(Fach-)Abitur","Niedersachsen","79","0.250204638511155","0.203543734648277","0.296865542374033"
"Sehr selten","2015","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2015","(Fach-)Abitur","Nordrhein-Westfalen","255","0.24758665981837","0.221266422904534","0.273906896732205"
"Sehr selten","2015","(Fach-)Abitur","Hessen","73","0.233072242533809","0.185623940341503","0.280520544726114"
"Sehr selten","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","45","0.184393430557548","0.132795616415986","0.235991244699109"
"Sehr selten","2015","(Fach-)Abitur","Baden-Wuerttemberg","110","0.213799114614323","0.174957620997461","0.252640608231185"
"Sehr selten","2015","(Fach-)Abitur","Bayern","115","0.237177465001806","0.200999069754241","0.273355860249372"
"Sehr selten","2015","(Fach-)Abitur","Berlin","","","",""
"Sehr selten","2015","(Fach-)Abitur","Brandenburg","","","",""
"Sehr selten","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2015","(Fach-)Abitur","Sachsen","","","",""
"Sehr selten","2015","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr selten","2015","(Fach-)Abitur","Thueringen","","","",""
"Sehr selten","2015","AkademikerIn","Schleswig-Holstein","35","0.245352701567708","0.176028533526276","0.31467686960914"
"Sehr selten","2015","AkademikerIn","Hamburg","38","0.274572862360033","0.202179730104674","0.346965994615392"
"Sehr selten","2015","AkademikerIn","Niedersachsen","123","0.288079432635353","0.248304878857171","0.327853986413535"
"Sehr selten","2015","AkademikerIn","Bremen","","","",""
"Sehr selten","2015","AkademikerIn","Nordrhein-Westfalen","299","0.258114234531628","0.231979701990563","0.284248767072693"
"Sehr selten","2015","AkademikerIn","Hessen","128","0.256080881785061","0.216912075172327","0.295249688397795"
"Sehr selten","2015","AkademikerIn","Rheinland-Pfalz,Saarland","71","0.262729504142078","0.210135068247604","0.315323940036551"
"Sehr selten","2015","AkademikerIn","Baden-Wuerttemberg","200","0.283672338991159","0.251623990786336","0.315720687195982"
"Sehr selten","2015","AkademikerIn","Bayern","247","0.296750966139405","0.26683901594103","0.32666291633778"
"Sehr selten","2015","AkademikerIn","Berlin","82","0.239909882629063","0.195236262715827","0.284583502542299"
"Sehr selten","2015","AkademikerIn","Brandenburg","63","0.240075554462873","0.186915988234583","0.293235120691162"
"Sehr selten","2015","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2015","AkademikerIn","Sachsen","91","0.224574329094865","0.183932736116906","0.265215922072824"
"Sehr selten","2015","AkademikerIn","Sachsen-Anhalt","43","0.201263221040684","0.147164012175959","0.255362429905409"
"Sehr selten","2015","AkademikerIn","Thueringen","47","0.238778779426361","0.18083994811323","0.296717610739492"
"Selten","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2015","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2015","(noch) kein Abschluss","Niedersachsen","41","0.389919515672221","0.292354632903517","0.487484398440926"
"Selten","2015","(noch) kein Abschluss","Bremen","","","",""
"Selten","2015","(noch) kein Abschluss","Nordrhein-Westfalen","68","0.284933491806847","0.225690002669728","0.344176980943966"
"Selten","2015","(noch) kein Abschluss","Hessen","","","",""
"Selten","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2015","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2015","(noch) kein Abschluss","Bayern","","","",""
"Selten","2015","(noch) kein Abschluss","Berlin","","","",""
"Selten","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2015","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2015","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2015","Hauptschule","Schleswig-Holstein","87","0.323112282222903","0.266375736961595","0.37984882748421"
"Selten","2015","Hauptschule","Hamburg","","","",""
"Selten","2015","Hauptschule","Niedersachsen","266","0.349472135236454","0.314954953242729","0.38398931723018"
"Selten","2015","Hauptschule","Bremen","","","",""
"Selten","2015","Hauptschule","Nordrhein-Westfalen","534","0.318118788365708","0.295396851554543","0.340840725176873"
"Selten","2015","Hauptschule","Hessen","155","0.41974592739326","0.372659665945417","0.466832188841103"
"Selten","2015","Hauptschule","Rheinland-Pfalz,Saarland","200","0.28949402218554","0.253295311418954","0.325692732952127"
"Selten","2015","Hauptschule","Baden-Wuerttemberg","312","0.34294989051087","0.311954274228411","0.373945506793329"
"Selten","2015","Hauptschule","Bayern","463","0.297950337622688","0.274162236435586","0.32173843880979"
"Selten","2015","Hauptschule","Berlin","46","0.323770942647408","0.249138876259689","0.398403009035126"
"Selten","2015","Hauptschule","Brandenburg","78","0.335436593784365","0.274550861679964","0.396322325888765"
"Selten","2015","Hauptschule","Mecklenburg-Vorpommern","32","0.279265639071111","0.196178186272374","0.362353091869848"
"Selten","2015","Hauptschule","Sachsen","123","0.442148459529775","0.384988426833607","0.499308492225942"
"Selten","2015","Hauptschule","Sachsen-Anhalt","78","0.37560958515136","0.31219041881042","0.4390287514923"
"Selten","2015","Hauptschule","Thueringen","71","0.264760508176204","0.208941323809082","0.320579692543326"
"Selten","2015","Realschule","Schleswig-Holstein","80","0.310491856295215","0.252196331688553","0.368787380901876"
"Selten","2015","Realschule","Hamburg","36","0.464867986924244","0.359454992238792","0.570280981609696"
"Selten","2015","Realschule","Niedersachsen","244","0.388802316507517","0.351751947303362","0.425852685711672"
"Selten","2015","Realschule","Bremen","","","",""
"Selten","2015","Realschule","Nordrhein-Westfalen","333","0.345270787937504","0.315991929126158","0.37454964674885"
"Selten","2015","Realschule","Hessen","150","0.34586821590133","0.297854494438462","0.393881937364199"
"Selten","2015","Realschule","Rheinland-Pfalz,Saarland","115","0.416735582355921","0.361039085977444","0.472432078734398"
"Selten","2015","Realschule","Baden-Wuerttemberg","253","0.361738023935226","0.326319133556051","0.3971569143144"
"Selten","2015","Realschule","Bayern","334","0.335757932443921","0.305679899489645","0.365835965398197"
"Selten","2015","Realschule","Berlin","68","0.333215205913117","0.271624939670412","0.394805472155822"
"Selten","2015","Realschule","Brandenburg","138","0.473010901866621","0.419784619743977","0.526237183989265"
