year,pgisced97,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.36643,168,458,0.32225,0.41060
2018,Second Stage of Tertiary Education,1st Quintile,Often,0.11553,50,458,0.08623,0.14484
2018,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.25925,183,682,0.22634,0.29216
2018,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.34832,250,682,0.31254,0.38411
2018,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.28859,193,682,0.25456,0.32263
2018,Second Stage of Tertiary Education,2nd Quintile,Often,0.08057,56,682,0.06012,0.10101
2018,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.24362,250,931,0.21603,0.27121
2018,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.38034,359,931,0.34914,0.41154
2018,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.29191,253,931,0.26269,0.32113
2018,Second Stage of Tertiary Education,3rd Quintile,Often,0.06669,69,931,0.05066,0.08273
2018,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.23293,368,1410,0.21086,0.25500
2018,Second Stage of Tertiary Education,4th Quintile,Seldom,0.39834,556,1410,0.37278,0.42390
2018,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.28206,383,1410,0.25857,0.30556
2018,Second Stage of Tertiary Education,4th Quintile,Often,0.07434,103,1410,0.06064,0.08803
2018,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.27204,744,2493,0.25456,0.28951
2018,Second Stage of Tertiary Education,5th Quintile,Seldom,0.41552,1008,2493,0.39618,0.43487
2018,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.24146,607,2493,0.22466,0.25826
2018,Second Stage of Tertiary Education,5th Quintile,Often,0.06156,134,2493,0.05212,0.07100
2019,No answer / don't know,1st Quintile,Very seldom,0.18796,45,193,0.13270,0.24322
2019,No answer / don't know,1st Quintile,Seldom,0.38119,71,193,0.31249,0.44989
2019,No answer / don't know,1st Quintile,Sometimes,0.30513,77,193,0.24000,0.37026
2019,No answer / don't know,2nd Quintile,Seldom,0.40294,44,44,0.25633,0.54955
2019,No answer / don't know,3rd Quintile,Seldom,0.40740,36,36,0.24462,0.57019
2019,Pre-primary Level,1st Quintile,Seldom,0.39671,31,31,0.22165,0.57178
2019,Primary Level,1st Quintile,Very seldom,0.17346,38,216,0.12285,0.22408
2019,Primary Level,1st Quintile,Seldom,0.22583,70,216,0.16993,0.28172
2019,Primary Level,1st Quintile,Sometimes,0.23732,68,216,0.18045,0.29418
2019,Primary Level,1st Quintile,Often,0.21460,40,216,0.15972,0.26948
2019,Lower Secondary Level,1st Quintile,Very seldom,0.18792,174,924,0.16271,0.21312
2019,Lower Secondary Level,1st Quintile,Seldom,0.28495,275,924,0.25583,0.31407
2019,Lower Secondary Level,1st Quintile,Sometimes,0.33717,297,924,0.30667,0.36767
2019,Lower Secondary Level,1st Quintile,Often,0.13599,128,924,0.11388,0.15811
2019,Lower Secondary Level,1st Quintile,Very often,0.05397,50,924,0.03939,0.06854
2019,Lower Secondary Level,2nd Quintile,Very seldom,0.14285,121,622,0.11533,0.17037
2019,Lower Secondary Level,2nd Quintile,Seldom,0.32000,214,622,0.28331,0.35669
2019,Lower Secondary Level,2nd Quintile,Sometimes,0.35924,203,622,0.32150,0.39697
2019,Lower Secondary Level,2nd Quintile,Often,0.14428,84,622,0.11664,0.17191
2019,Lower Secondary Level,3rd Quintile,Very seldom,0.15419,72,359,0.11678,0.19160
2019,Lower Secondary Level,3rd Quintile,Seldom,0.36263,121,359,0.31282,0.41243
2019,Lower Secondary Level,3rd Quintile,Sometimes,0.29874,116,359,0.25133,0.34616
2019,Lower Secondary Level,3rd Quintile,Often,0.14650,50,359,0.10987,0.18313
2019,Lower Secondary Level,4th Quintile,Very seldom,0.18077,49,224,0.13026,0.23128
2019,Lower Secondary Level,4th Quintile,Seldom,0.36774,100,224,0.30445,0.43103
2019,Lower Secondary Level,4th Quintile,Sometimes,0.31584,75,224,0.25483,0.37685
2019,Lower Secondary Level,5th Quintile,Very seldom,0.15641,32,80,0.07631,0.23652
2019,Lower Secondary Level,5th Quintile,Seldom,0.45490,48,80,0.34509,0.56471
2019,Upper Secondary Level,1st Quintile,Very seldom,0.17799,394,2075,0.16153,0.19445
2019,Upper Secondary Level,1st Quintile,Seldom,0.31530,682,2075,0.29530,0.33529
2019,Upper Secondary Level,1st Quintile,Sometimes,0.31297,648,2075,0.29301,0.33293
2019,Upper Secondary Level,1st Quintile,Often,0.14872,275,2075,0.13340,0.16403
2019,Upper Secondary Level,1st Quintile,Very often,0.04503,76,2075,0.03610,0.05395
2019,Upper Secondary Level,2nd Quintile,Very seldom,0.20837,592,2560,0.19263,0.22410
2019,Upper Secondary Level,2nd Quintile,Seldom,0.32712,866,2560,0.30895,0.34530
2019,Upper Secondary Level,2nd Quintile,Sometimes,0.31669,761,2560,0.29867,0.33471
2019,Upper Secondary Level,2nd Quintile,Often,0.12539,276,2560,0.11256,0.13822
2019,Upper Secondary Level,2nd Quintile,Very often,0.02243,65,2560,0.01669,0.02817
2019,Upper Secondary Level,3rd Quintile,Very seldom,0.23402,518,2208,0.21635,0.25168
2019,Upper Secondary Level,3rd Quintile,Seldom,0.35805,804,2208,0.33805,0.37806
2019,Upper Secondary Level,3rd Quintile,Sometimes,0.29294,659,2208,0.27395,0.31193
2019,Upper Secondary Level,3rd Quintile,Often,0.08697,178,2208,0.07521,0.09872
2019,Upper Secondary Level,3rd Quintile,Very often,0.02802,49,2208,0.02114,0.03491
2019,Upper Secondary Level,4th Quintile,Very seldom,0.26491,497,1936,0.24524,0.28457
2019,Upper Secondary Level,4th Quintile,Seldom,0.35671,724,1936,0.33536,0.37805
2019,Upper Secondary Level,4th Quintile,Sometimes,0.28462,537,1936,0.26451,0.30472
2019,Upper Secondary Level,4th Quintile,Often,0.07331,144,1936,0.06170,0.08493
2019,Upper Secondary Level,4th Quintile,Very often,0.02045,34,1936,0.01415,0.02676
2019,Upper Secondary Level,5th Quintile,Very seldom,0.24464,339,1413,0.22221,0.26706
2019,Upper Secondary Level,5th Quintile,Seldom,0.40567,576,1413,0.38006,0.43128
2019,Upper Secondary Level,5th Quintile,Sometimes,0.24871,395,1413,0.22617,0.27126
2019,Upper Secondary Level,5th Quintile,Often,0.07036,103,1413,0.05702,0.08370
2019,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.20720,71,295,0.16087,0.25353
2019,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.33568,101,295,0.28170,0.38966
2019,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.32759,90,295,0.27394,0.38124
2019,Post-secondary Non-tertiary Level,1st Quintile,Often,0.11723,33,295,0.08046,0.15400
2019,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.24300,109,419,0.20188,0.28412
2019,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.33844,154,419,0.29307,0.38380
2019,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.27324,110,419,0.23052,0.31596
2019,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.10461,46,419,0.07527,0.13395
2019,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.25543,111,431,0.21421,0.29666
2019,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.36997,160,431,0.32433,0.41560
2019,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.30072,127,431,0.25737,0.34406
2019,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.06668,33,431,0.04310,0.09027
2019,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.26250,102,332,0.21510,0.30990
2019,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.40835,140,332,0.35539,0.46130
2019,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.25600,90,332,0.20899,0.30302
2019,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.32565,103,329,0.27494,0.37637
2019,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.28663,132,329,0.23769,0.33557
2019,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.28061,94,329,0.23198,0.32923
2019,First Stage of Tertiary Education,1st Quintile,Sometimes,0.36622,31,31,0.19382,0.53862
2019,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.22137,41,204,0.16426,0.27848
2019,First Stage of Tertiary Education,2nd Quintile,Seldom,0.35057,85,204,0.28493,0.41621
2019,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.31154,78,204,0.24783,0.37525
2019,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.23184,74,269,0.18131,0.28236
2019,First Stage of Tertiary Education,3rd Quintile,Seldom,0.40128,117,269,0.34259,0.45996
2019,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.28317,78,269,0.22923,0.33712
2019,First Stage of Tertiary Education,4th Quintile,Very seldom,0.31165,88,303,0.25941,0.36389
2019,First Stage of Tertiary Education,4th Quintile,Seldom,0.36936,127,303,0.31492,0.42379
2019,First Stage of Tertiary Education,4th Quintile,Sometimes,0.25766,88,303,0.20833,0.30698
2019,First Stage of Tertiary Education,5th Quintile,Very seldom,0.28275,104,357,0.23597,0.32953
2019,First Stage of Tertiary Education,5th Quintile,Seldom,0.41206,162,357,0.36093,0.46319
2019,First Stage of Tertiary Education,5th Quintile,Sometimes,0.25096,91,357,0.20592,0.29600
2019,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.16541,94,471,0.13182,0.19900
2019,Second Stage of Tertiary Education,1st Quintile,Seldom,0.36086,165,471,0.31744,0.40427
2019,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.32613,152,471,0.28375,0.36851
2019,Second Stage of Tertiary Education,1st Quintile,Often,0.10643,60,471,0.07855,0.13431
2019,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.18867,146,612,0.15765,0.21969
2019,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.42139,237,612,0.38224,0.46055
2019,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.26689,180,612,0.23182,0.30196
2019,Second Stage of Tertiary Education,2nd Quintile,Often,0.11116,49,612,0.08623,0.13608
2019,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.23796,232,928,0.21054,0.26537
2019,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.38941,374,928,0.35802,0.42080
2019,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.30552,264,928,0.27587,0.33517
2019,Second Stage of Tertiary Education,3rd Quintile,Often,0.05971,58,928,0.04446,0.07497
2019,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.27492,352,1266,0.25032,0.29953
2019,Second Stage of Tertiary Education,4th Quintile,Seldom,0.39254,499,1266,0.36563,0.41945
2019,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.23997,315,1266,0.21644,0.26351
2019,Second Stage of Tertiary Education,4th Quintile,Often,0.08011,100,1266,0.06515,0.09507
2019,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.29524,724,2393,0.27696,0.31353
2019,Second Stage of Tertiary Education,5th Quintile,Seldom,0.38462,951,2393,0.36512,0.40412
2019,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.26505,598,2393,0.24737,0.28274
2019,Second Stage of Tertiary Education,5th Quintile,Often,0.04622,120,2393,0.03781,0.05463
2020,No answer / don't know,1st Quintile,Very seldom,0.17763,35,152,0.11667,0.23859
2020,No answer / don't know,1st Quintile,Seldom,0.39043,62,152,0.31261,0.46824
2020,No answer / don't know,1st Quintile,Sometimes,0.27188,55,152,0.20091,0.34284
2020,No answer / don't know,2nd Quintile,Seldom,0.44867,41,41,0.29453,0.60280
2020,Primary Level,1st Quintile,Seldom,0.20752,53,159,0.14429,0.27076
2020,Primary Level,1st Quintile,Sometimes,0.44692,75,159,0.36940,0.52445
2020,Primary Level,1st Quintile,Often,0.19436,31,159,0.13266,0.25606
2020,Lower Secondary Level,1st Quintile,Very seldom,0.17816,155,858,0.15254,0.20378
2020,Lower Secondary Level,1st Quintile,Seldom,0.30197,257,858,0.27123,0.33271
2020,Lower Secondary Level,1st Quintile,Sometimes,0.28971,263,858,0.25934,0.32008
2020,Lower Secondary Level,1st Quintile,Often,0.16181,127,858,0.13715,0.18646
2020,Lower Secondary Level,1st Quintile,Very often,0.06835,56,858,0.05146,0.08525
2020,Lower Secondary Level,2nd Quintile,Very seldom,0.21000,112,579,0.17679,0.24321
2020,Lower Secondary Level,2nd Quintile,Seldom,0.33622,209,579,0.29771,0.37474
2020,Lower Secondary Level,2nd Quintile,Sometimes,0.29331,181,579,0.25619,0.33043
2020,Lower Secondary Level,2nd Quintile,Often,0.12791,77,579,0.10068,0.15514
2020,Lower Secondary Level,3rd Quintile,Very seldom,0.15219,68,356,0.11482,0.18955
2020,Lower Secondary Level,3rd Quintile,Seldom,0.32876,123,356,0.27989,0.37763
2020,Lower Secondary Level,3rd Quintile,Sometimes,0.38075,125,356,0.33024,0.43126
2020,Lower Secondary Level,3rd Quintile,Often,0.09238,40,356,0.06226,0.12251
2020,Lower Secondary Level,4th Quintile,Very seldom,0.19993,47,198,0.14408,0.25578
2020,Lower Secondary Level,4th Quintile,Seldom,0.36589,82,198,0.29863,0.43316
2020,Lower Secondary Level,4th Quintile,Sometimes,0.34137,69,198,0.27515,0.40758
2020,Lower Secondary Level,5th Quintile,Seldom,0.37351,50,94,0.27519,0.47182
2020,Lower Secondary Level,5th Quintile,Sometimes,0.25225,44,94,0.16398,0.34052
2020,Upper Secondary Level,1st Quintile,Very seldom,0.20927,387,2020,0.19153,0.22702
2020,Upper Secondary Level,1st Quintile,Seldom,0.31553,661,2020,0.29526,0.33580
2020,Upper Secondary Level,1st Quintile,Sometimes,0.27144,579,2020,0.25204,0.29084
2020,Upper Secondary Level,1st Quintile,Often,0.14870,303,2020,0.13318,0.16422
2020,Upper Secondary Level,1st Quintile,Very often,0.05507,90,2020,0.04512,0.06502
2020,Upper Secondary Level,2nd Quintile,Very seldom,0.20895,560,2508,0.19304,0.22487
2020,Upper Secondary Level,2nd Quintile,Seldom,0.32451,886,2508,0.30619,0.34284
2020,Upper Secondary Level,2nd Quintile,Sometimes,0.32420,725,2508,0.30587,0.34252
2020,Upper Secondary Level,2nd Quintile,Often,0.11297,262,2508,0.10058,0.12536
2020,Upper Secondary Level,2nd Quintile,Very often,0.02937,75,2508,0.02276,0.03598
2020,Upper Secondary Level,3rd Quintile,Very seldom,0.21847,473,2053,0.20059,0.23635
2020,Upper Secondary Level,3rd Quintile,Seldom,0.36101,767,2053,0.34023,0.38179
2020,Upper Secondary Level,3rd Quintile,Sometimes,0.28276,557,2053,0.26328,0.30225
2020,Upper Secondary Level,3rd Quintile,Often,0.11496,212,2053,0.10116,0.12876
2020,Upper Secondary Level,3rd Quintile,Very often,0.02280,44,2053,0.01634,0.02926
2020,Upper Secondary Level,4th Quintile,Very seldom,0.23699,448,1953,0.21813,0.25585
2020,Upper Secondary Level,4th Quintile,Seldom,0.36764,720,1953,0.34625,0.38903
2020,Upper Secondary Level,4th Quintile,Sometimes,0.27337,562,1953,0.25360,0.29314
2020,Upper Secondary Level,4th Quintile,Often,0.08793,175,1953,0.07537,0.10049
2020,Upper Secondary Level,4th Quintile,Very often,0.03408,48,1953,0.02603,0.04212
2020,Upper Secondary Level,5th Quintile,Very seldom,0.25317,393,1640,0.23212,0.27422
2020,Upper Secondary Level,5th Quintile,Seldom,0.35727,624,1640,0.33407,0.38047
2020,Upper Secondary Level,5th Quintile,Sometimes,0.26365,448,1640,0.24232,0.28499
2020,Upper Secondary Level,5th Quintile,Often,0.09968,138,1640,0.08518,0.11418
2020,Upper Secondary Level,5th Quintile,Very often,0.02623,37,1640,0.01849,0.03396
2020,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.16715,70,325,0.12653,0.20778
2020,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.36059,119,325,0.30830,0.41287
2020,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.27432,97,325,0.22573,0.32290
2020,Post-secondary Non-tertiary Level,1st Quintile,Often,0.16952,39,325,0.12866,0.21037
2020,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.19681,79,383,0.15694,0.23668
2020,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.33707,138,383,0.28967,0.38448
2020,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.31170,124,383,0.26525,0.35815
2020,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.11281,42,383,0.08108,0.14453
2020,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.19747,91,407,0.15874,0.23619
2020,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.42488,151,407,0.37680,0.47297
2020,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.27242,128,407,0.22911,0.31572
2020,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.09503,37,407,0.06651,0.12356
2020,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.20105,86,383,0.16086,0.24125
2020,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.38202,177,383,0.33329,0.43074
2020,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.29194,120,383,0.24634,0.33753
2020,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.25756,132,477,0.21828,0.29685
2020,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.42517,175,477,0.38075,0.46958
2020,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.20608,119,477,0.16974,0.24242
2020,Post-secondary Non-tertiary Level,5th Quintile,Often,0.09136,51,477,0.06547,0.11724
2020,First Stage of Tertiary Education,1st Quintile,Seldom,0.30434,38,73,0.19806,0.41063
2020,First Stage of Tertiary Education,1st Quintile,Sometimes,0.45434,35,73,0.33933,0.56935
2020,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.23225,52,204,0.17416,0.29033
2020,First Stage of Tertiary Education,2nd Quintile,Seldom,0.38692,87,204,0.31992,0.45392
2020,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.27550,65,204,0.21404,0.33696
2020,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.17467,62,240,0.12653,0.22280
2020,First Stage of Tertiary Education,3rd Quintile,Seldom,0.42529,101,240,0.36261,0.48797
2020,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.27768,77,240,0.22090,0.33446
2020,First Stage of Tertiary Education,4th Quintile,Very seldom,0.24685,89,325,0.19990,0.29380
2020,First Stage of Tertiary Education,4th Quintile,Seldom,0.41207,149,325,0.35848,0.46567
2020,First Stage of Tertiary Education,4th Quintile,Sometimes,0.24519,87,325,0.19834,0.29203
2020,First Stage of Tertiary Education,5th Quintile,Very seldom,0.19251,122,490,0.15756,0.22746
2020,First Stage of Tertiary Education,5th Quintile,Seldom,0.50018,226,490,0.45586,0.54450
2020,First Stage of Tertiary Education,5th Quintile,Sometimes,0.23677,110,490,0.19909,0.27444
2020,First Stage of Tertiary Education,5th Quintile,Often,0.06369,32,490,0.04205,0.08533
2020,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.18668,80,450,0.15064,0.22272
2020,Second Stage of Tertiary Education,1st Quintile,Seldom,0.34684,161,450,0.30282,0.39087
2020,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.34519,160,450,0.30121,0.38917
2020,Second Stage of Tertiary Education,1st Quintile,Often,0.08734,49,450,0.06122,0.11345
2020,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.17460,118,643,0.14523,0.20396
2020,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.38174,243,643,0.34416,0.41932
2020,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.34098,212,643,0.30431,0.37765
2020,Second Stage of Tertiary Education,2nd Quintile,Often,0.08388,70,643,0.06243,0.10532
2020,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.20521,230,950,0.17951,0.23090
2020,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.42728,390,950,0.39580,0.45875
2020,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.27065,261,950,0.24238,0.29892
2020,Second Stage of Tertiary Education,3rd Quintile,Often,0.08657,69,950,0.06868,0.10446
2020,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.25520,371,1420,0.23252,0.27788
2020,Second Stage of Tertiary Education,4th Quintile,Seldom,0.39283,565,1420,0.36742,0.41824
2020,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.26612,385,1420,0.24313,0.28912
2020,Second Stage of Tertiary Education,4th Quintile,Often,0.07824,99,1420,0.06426,0.09221
2020,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.25877,827,3055,0.24324,0.27430
2020,Second Stage of Tertiary Education,5th Quintile,Seldom,0.40137,1210,3055,0.38398,0.41875
2020,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.27817,803,3055,0.26228,0.29406
2020,Second Stage of Tertiary Education,5th Quintile,Often,0.04764,177,3055,0.04008,0.05519
2020,Second Stage of Tertiary Education,5th Quintile,Very often,0.01405,38,3055,0.00988,0.01823
2021,No answer / don't know,1st Quintile,Very seldom,0.32595,46,156,0.25215,0.39974
2021,No answer / don't know,1st Quintile,Seldom,0.26891,55,156,0.19911,0.33871
2021,No answer / don't know,1st Quintile,Sometimes,0.20900,55,156,0.14499,0.27301
2021,No answer / don't know,2nd Quintile,Seldom,0.42423,45,78,0.31384,0.53462
2021,No answer / don't know,2nd Quintile,Sometimes,0.29166,33,78,0.19014,0.39319
2021,No answer / don't know,5th Quintile,Very seldom,0.22117,40,105,0.14140,0.30094
2021,No answer / don't know,5th Quintile,Seldom,0.40550,65,105,0.31113,0.49986
2021,Primary Level,1st Quintile,Seldom,0.37558,45,79,0.26811,0.48306
2021,Primary Level,1st Quintile,Sometimes,0.21106,34,79,0.12050,0.30162
2021,Lower Secondary Level,1st Quintile,Very seldom,0.19070,113,514,0.15671,0.22470
2021,Lower Secondary Level,1st Quintile,Seldom,0.33518,163,514,0.29433,0.37603
2021,Lower Secondary Level,1st Quintile,Sometimes,0.23098,134,514,0.19451,0.26745
2021,Lower Secondary Level,1st Quintile,Often,0.21040,104,514,0.17513,0.24568
2021,Lower Secondary Level,2nd Quintile,Very seldom,0.22383,77,350,0.18010,0.26756
2021,Lower Secondary Level,2nd Quintile,Seldom,0.31751,142,350,0.26867,0.36635
2021,Lower Secondary Level,2nd Quintile,Sometimes,0.32090,92,350,0.27192,0.36988
2021,Lower Secondary Level,2nd Quintile,Often,0.10534,39,350,0.07313,0.13755
2021,Lower Secondary Level,3rd Quintile,Very seldom,0.22825,43,172,0.16534,0.29116
2021,Lower Secondary Level,3rd Quintile,Seldom,0.38219,81,172,0.30936,0.45503
2021,Lower Secondary Level,3rd Quintile,Sometimes,0.24201,48,172,0.17782,0.30621
2021,Lower Secondary Level,4th Quintile,Very seldom,0.15501,37,136,0.09396,0.21606
2021,Lower Secondary Level,4th Quintile,Seldom,0.36744,57,136,0.28612,0.44877
2021,Lower Secondary Level,4th Quintile,Sometimes,0.26863,42,136,0.19386,0.34341
2021,Lower Secondary Level,5th Quintile,Seldom,0.51416,37,37,0.35090,0.67743
2021,Upper Secondary Level,1st Quintile,Very seldom,0.19999,295,1480,0.17961,0.22038
2021,Upper Secondary Level,1st Quintile,Seldom,0.32727,511,1480,0.30335,0.35118
2021,Upper Secondary Level,1st Quintile,Sometimes,0.30686,429,1480,0.28336,0.33037
2021,Upper Secondary Level,1st Quintile,Often,0.13301,193,1480,0.11571,0.15032
2021,Upper Secondary Level,1st Quintile,Very often,0.03286,52,1480,0.02378,0.04195
2021,Upper Secondary Level,2nd Quintile,Very seldom,0.22457,372,1653,0.20444,0.24469
2021,Upper Secondary Level,2nd Quintile,Seldom,0.38822,644,1653,0.36471,0.41172
2021,Upper Secondary Level,2nd Quintile,Sometimes,0.25404,422,1653,0.23305,0.27503
2021,Upper Secondary Level,2nd Quintile,Often,0.11110,168,1653,0.09595,0.12626
2021,Upper Secondary Level,2nd Quintile,Very often,0.02207,47,1653,0.01499,0.02916
2021,Upper Secondary Level,3rd Quintile,Very seldom,0.20356,305,1411,0.18254,0.22458
2021,Upper Secondary Level,3rd Quintile,Seldom,0.41821,596,1411,0.39247,0.44396
2021,Upper Secondary Level,3rd Quintile,Sometimes,0.25053,367,1411,0.22791,0.27315
2021,Upper Secondary Level,3rd Quintile,Often,0.10764,143,1411,0.09146,0.12381
2021,Upper Secondary Level,4th Quintile,Very seldom,0.21421,296,1221,0.19119,0.23723
2021,Upper Secondary Level,4th Quintile,Seldom,0.44031,509,1221,0.41245,0.46816
2021,Upper Secondary Level,4th Quintile,Sometimes,0.24039,312,1221,0.21641,0.26436
2021,Upper Secondary Level,4th Quintile,Often,0.08739,104,1221,0.07154,0.10323
2021,Upper Secondary Level,5th Quintile,Very seldom,0.26419,283,1111,0.23826,0.29013
2021,Upper Secondary Level,5th Quintile,Seldom,0.39364,444,1111,0.36490,0.42238
2021,Upper Secondary Level,5th Quintile,Sometimes,0.24248,297,1111,0.21727,0.26769
2021,Upper Secondary Level,5th Quintile,Often,0.08212,87,1111,0.06597,0.09827
2021,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.15591,47,239,0.10982,0.20200
2021,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.32377,88,239,0.26432,0.38322
2021,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.27006,65,239,0.21365,0.32646
2021,Post-secondary Non-tertiary Level,1st Quintile,Often,0.17022,39,239,0.12248,0.21797
2021,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.21009,76,315,0.16503,0.25515
2021,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.34072,111,315,0.28830,0.39314
2021,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.31596,97,315,0.26454,0.36738
2021,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.11423,31,315,0.07905,0.14942
2021,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.21036,77,332,0.16645,0.25426
2021,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.41687,139,332,0.36376,0.46999
2021,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.21040,73,332,0.16649,0.25432
2021,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.15507,43,332,0.11607,0.19406
2021,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.22749,85,271,0.17749,0.27749
2021,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.43904,114,271,0.37984,0.49823
2021,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.20628,72,271,0.15802,0.25455
2021,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.30479,89,284,0.25116,0.35843
2021,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.33499,119,284,0.28000,0.38998
2021,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.21190,76,284,0.16429,0.25952
2021,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.18839,43,155,0.12663,0.25015
2021,First Stage of Tertiary Education,2nd Quintile,Seldom,0.45482,69,155,0.37617,0.53347
2021,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.22150,43,155,0.15591,0.28708
2021,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.29740,47,176,0.22967,0.36512
2021,First Stage of Tertiary Education,3rd Quintile,Seldom,0.40122,82,176,0.32860,0.47384
2021,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.24684,47,176,0.18296,0.31072
2021,First Stage of Tertiary Education,4th Quintile,Very seldom,0.29796,71,205,0.23520,0.36072
