year,bula_h,pgisced97,pli0079,proportion,n,lower_confidence,upper_confidence
1990,Schleswig-Holstein,higher education,Seltener,0.0003237293622531564,18165,6.211649070645e-05,0.0005853422337998627
1990,"Rheinland-Pfalz,Saarland",higher vocational,Min 1x pro Woche,0.0003237293622531564,18165,6.211649070645e-05,0.0005853422337998627
1990,Berlin,vocational + Abi,Min 1x pro Woche,0.0003237293622531564,18165,6.211649070645e-05,0.0005853422337998627
1990,Hamburg,higher education,Seltener,0.0003237293622531564,18165,6.211649070645e-05,0.0005853422337998627
1990,Schleswig-Holstein,vocational + Abi,Seltener,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Baden-Württemberg,in school,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",higher education,Nie,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,inadequately,Nie,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hessen,-1,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,middle vocational,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,inadequately,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hessen,-1,Nie,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hessen,in school,Seltener,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hessen,inadequately,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",-1,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hamburg,inadequately,Seltener,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,inadequately,Seltener,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Hamburg,vocational + Abi,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Bayern,in school,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Bayern,higher vocational,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",higher vocational,Nie,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Berlin,-1,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Bremen,inadequately,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,in school,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,-1,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Nordrhein-Westfalen,higher vocational,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,vocational + Abi,Min 1x pro Monat,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Bremen,higher vocational,Seltener,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",general elemantary,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",in school,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Baden-Württemberg,vocational + Abi,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Schleswig-Holstein,general elemantary,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,Bremen,higher vocational,Min 1x pro Woche,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",higher education,Taeglich,0.00021581957483543757,18165,2.2020311799086207e-06,0.0004294371184909665
1990,"Rheinland-Pfalz,Saarland",-1,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bremen,higher education,Min 1x pro Woche,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,general elemantary,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,middle vocational,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,higher vocational,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,higher vocational,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hessen,higher education,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,vocational + Abi,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,in school,Min 1x pro Woche,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Nordrhein-Westfalen,in school,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,inadequately,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,-1,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,in school,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,-1,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Nordrhein-Westfalen,higher education,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,in school,Min 1x pro Woche,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,in school,Min 1x pro Monat,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,"Rheinland-Pfalz,Saarland",inadequately,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Niedersachsen,vocational + Abi,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bremen,general elemantary,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,higher education,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bayern,-1,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Niedersachsen,-1,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,higher education,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bayern,-1,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Niedersachsen,higher vocational,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bayern,inadequately,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Nordrhein-Westfalen,vocational + Abi,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,vocational + Abi,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,vocational + Abi,Min 1x pro Monat,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,inadequately,Min 1x pro Monat,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Baden-Württemberg,in school,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,in school,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bayern,vocational + Abi,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Niedersachsen,higher education,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,in school,Min 1x pro Woche,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Berlin,vocational + Abi,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bremen,inadequately,Taeglich,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Niedersachsen,in school,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Hamburg,-1,Seltener,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,higher education,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Bremen,inadequately,Nie,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1990,Schleswig-Holstein,-1,Min 1x pro Woche,0.00010790978741771878,18165,-4.314877772987769e-05,0.00025896835256531526
1995,Nordrhein-Westfalen,middle vocational,Seltener,0.031427693253419396,17246,0.028823734162199532,0.034031652344639264
1995,Nordrhein-Westfalen,middle vocational,Min 1x pro Monat,0.030428769017980636,17246,0.027865206385105465,0.032992331650855806
1995,Nordrhein-Westfalen,middle vocational,Min 1x pro Woche,0.024435223605348087,17246,0.022130875453694233,0.02673957175700194
1995,Sachsen,middle vocational,Seltener,0.021438450899031812,17246,0.01927671490242993,0.023600186895633694
1995,Baden-Württemberg,middle vocational,Seltener,0.021131089595819885,17246,0.0189845688323691,0.02327761035927067
1995,Bayern,middle vocational,Min 1x pro Woche,0.020823728292607962,17246,0.018692541259651266,0.022954915325564658
1995,Bayern,middle vocational,Min 1x pro Monat,0.01974796373136622,17246,0.017671416003417123,0.02182451145931532
1995,Baden-Württemberg,middle vocational,Min 1x pro Monat,0.0185953588443215,17246,0.016579137462867884,0.020611580225775118
1995,Bayern,middle vocational,Seltener,0.018287997541109574,17246,0.01628819549603896,0.02028779958618019
1995,Baden-Württemberg,middle vocational,Min 1x pro Woche,0.015675426463808206,17246,0.013821507586329764,0.01752934534128665
1995,Thüringen,middle vocational,Seltener,0.014983863531581374,17246,0.013170664587286156,0.016797062475876593
1995,Niedersachsen,middle vocational,Seltener,0.014522821576763486,17246,0.012737318236249772,0.0163083249172772
1995,Nordrhein-Westfalen,general elemantary,Seltener,0.013754418318733672,17246,0.012016115117058272,0.015492721520409073
1995,Niedersachsen,middle vocational,Min 1x pro Monat,0.012986015060703857,17246,0.011296307743843367,0.014675722377564347
1995,Baden-Württemberg,general elemantary,Seltener,0.01260181343168895,17246,0.010936965519071045,0.014266661344306856
1995,Sachsen-Anhalt,middle vocational,Seltener,0.01260181343168895,17246,0.010936965519071045,0.014266661344306856
1995,Brandenburg,middle vocational,Seltener,0.011679729522053173,17246,0.010076199391952236,0.01328325965215411
1995,Hessen,middle vocational,Seltener,0.011602889196250191,17246,0.010004580411221486,0.013201197981278896
1995,Sachsen,middle vocational,Min 1x pro Monat,0.010834485938220378,17246,0.009289407545893899,0.012379564330546856
1995,"Rheinland-Pfalz,Saarland",middle vocational,Seltener,0.010219763331796528,17246,0.00871869076258961,0.011720835901003444
1995,Nordrhein-Westfalen,general elemantary,Min 1x pro Monat,0.009681881051175657,17246,0.008220447362678358,0.011143314739672956
1995,Sachsen,middle vocational,Nie,0.009528200399569694,17246,0.00807829929960899,0.010978101499530398
1995,Hessen,middle vocational,Min 1x pro Monat,0.009220839096357769,17246,0.0077942939054509155,0.010647384287264621
1995,Nordrhein-Westfalen,middle vocational,Nie,0.008913477793145844,17246,0.007510692322616549,0.010316263263675138
1995,Sachsen,higher education,Seltener,0.00822191486091901,17246,0.0068741764006927135,0.009569653321145307
1995,Mecklenburg-Vorpommern,middle vocational,Seltener,0.008145074535116028,17246,0.0068035967378681644,0.009486552332363892
1995,Niedersachsen,middle vocational,Min 1x pro Woche,0.007837713231904103,17246,0.006521585856144041,0.009153840607664165
1995,Hessen,middle vocational,Min 1x pro Woche,0.0077608729061011215,17246,0.006451162312020399,0.009070583500181844
1995,Bayern,general elemantary,Seltener,0.0077608729061011215,17246,0.006451162312020399,0.009070583500181844
1995,Baden-Württemberg,general elemantary,Min 1x pro Monat,0.007530351928692178,17246,0.006240089253676903,0.008820614603707453
1995,Nordrhein-Westfalen,general elemantary,Nie,0.007453511602889196,17246,0.006169799088457367,0.008737224117321024
1995,Hessen,general elemantary,Seltener,0.007453511602889196,17246,0.006169799088457367,0.008737224117321024
1995,Nordrhein-Westfalen,higher education,Min 1x pro Woche,0.006915629322268326,17246,0.0056787685738605535,0.008152490070676099
1995,Niedersachsen,general elemantary,Seltener,0.006915629322268326,17246,0.0056787685738605535,0.008152490070676099
1995,Thüringen,middle vocational,Min 1x pro Monat,0.006838788996465345,17246,0.005608771306990369,0.008068806685940321
1995,Bayern,general elemantary,Min 1x pro Monat,0.006838788996465345,17246,0.005608771306990369,0.008068806685940321
1995,Nordrhein-Westfalen,higher education,Min 1x pro Monat,0.006838788996465345,17246,0.005608771306990369,0.008068806685940321
1995,Nordrhein-Westfalen,general elemantary,Min 1x pro Woche,0.006761948670662364,17246,0.005538813399554478,0.007985083941770249
1995,Sachsen-Anhalt,middle vocational,Min 1x pro Monat,0.006531427693253419,17246,0.005329182612717748,0.0077336727737890906
1995,Bayern,general elemantary,Min 1x pro Woche,0.006454587367450438,17246,0.005259389021221608,0.007649785713679267
1995,Berlin,middle vocational,Seltener,0.006454587367450438,17246,0.005259389021221608,0.007649785713679267
1995,Berlin,middle vocational,Min 1x pro Monat,0.006300906715844475,17246,0.005119931313157455,0.007481882118531495
1995,Sachsen-Anhalt,middle vocational,Nie,0.006224066390041493,17246,0.005050268765440257,0.007397864014642729
1995,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Monat,0.006224066390041493,17246,0.005050268765440257,0.007397864014642729
1995,Baden-Württemberg,general elemantary,Min 1x pro Woche,0.006224066390041493,17246,0.005050268765440257,0.007397864014642729
1995,Sachsen,higher education,Min 1x pro Monat,0.0061472260642385125,17246,0.004980651508187973,0.007313800620289052
1995,"Rheinland-Pfalz,Saarland",general elemantary,Seltener,0.0061472260642385125,17246,0.004980651508187973,0.007313800620289052
1995,Brandenburg,higher education,Seltener,0.005916705086829568,17246,0.004772080080129469,0.007061330093529668
1995,Baden-Württemberg,general elemantary,Nie,0.0058398647610265865,17246,0.004702652724765399,0.0069770767972877745
1995,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Woche,0.0058398647610265865,17246,0.004702652724765399,0.0069770767972877745
1995,Sachsen,middle vocational,Min 1x pro Woche,0.005609343783617642,17246,0.0044946734911080945,0.00672401407612719
1995,Thüringen,middle vocational,Nie,0.005532503457814661,17246,0.00442545144972898,0.006639555465900343
1995,Baden-Württemberg,inadequately,Seltener,0.005378822806208698,17246,0.004287170465751899,0.006470475146665497
1995,Nordrhein-Westfalen,higher education,Seltener,0.0052251421546027355,17246,0.004149114741200931,0.00630116956800454
1995,Bayern,higher education,Min 1x pro Woche,0.0052251421546027355,17246,0.004149114741200931,0.00630116956800454
1995,Baden-Württemberg,middle vocational,Nie,0.005071461502996773,17246,0.004011294235765486,0.00613162877022806
1995,Bayern,middle vocational,Nie,0.004994621177193791,17246,0.003942475508157033,0.0060467668462305495
1995,Schleswig-Holstein,middle vocational,Seltener,0.004994621177193791,17246,0.003942475508157033,0.0060467668462305495
1995,Sachsen-Anhalt,higher education,Seltener,0.004994621177193791,17246,0.003942475508157033,0.0060467668462305495
1995,Mecklenburg-Vorpommern,middle vocational,Min 1x pro Monat,0.004687259873981866,17246,0.0036678445014755564,0.005706675246488176
1995,Brandenburg,middle vocational,Min 1x pro Monat,0.004533579222375903,17246,0.003530937454175255,0.00553622099057655
1995,Niedersachsen,general elemantary,Min 1x pro Monat,0.004456738896572922,17246,0.003462592037972239,0.005450885755173605
