"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Bayern","102","1","1","1"
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Berlin","42","0.993744086863087","0.970177510391513","1.01731066333466"
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1986","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1986","Hauptschule","Schleswig-Holstein","197","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Hamburg","132","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Niedersachsen","633","0.999590711673423","0.998016260317913","1.00116516302893"
"Nicht beeinträchtigt","1986","Hauptschule","Bremen","72","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Nordrhein-Westfalen","1550","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Hessen","565","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Rheinland-Pfalz,Saarland","523","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Baden-Wuerttemberg","1175","0.999677220956573","0.99865056012521","1.00070388178794"
"Nicht beeinträchtigt","1986","Hauptschule","Bayern","1069","1","1","1"
"Nicht beeinträchtigt","1986","Hauptschule","Berlin","171","0.997572235424681","0.990217630820793","1.00492684002857"
"Nicht beeinträchtigt","1986","Hauptschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1986","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1986","Hauptschule","Sachsen","","","",""
"Nicht beeinträchtigt","1986","Hauptschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1986","Hauptschule","Thueringen","","","",""
"Nicht beeinträchtigt","1986","Realschule","Schleswig-Holstein","74","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Hamburg","49","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Niedersachsen","230","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Bremen","","","",""
"Nicht beeinträchtigt","1986","Realschule","Nordrhein-Westfalen","452","0.999250037363591","0.99672913578535","1.00177093894183"
"Nicht beeinträchtigt","1986","Realschule","Hessen","166","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Rheinland-Pfalz,Saarland","110","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Baden-Wuerttemberg","280","0.99849627441977","0.993965708546767","1.00302684029277"
"Nicht beeinträchtigt","1986","Realschule","Bayern","320","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Berlin","65","1","1","1"
"Nicht beeinträchtigt","1986","Realschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1986","Realschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1986","Realschule","Sachsen","","","",""
"Nicht beeinträchtigt","1986","Realschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1986","Realschule","Thueringen","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Hamburg","36","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Niedersachsen","77","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Nordrhein-Westfalen","256","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Hessen","97","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","35","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Baden-Wuerttemberg","121","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Bayern","127","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Berlin","30","1","1","1"
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Brandenburg","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Sachsen","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1986","(Fach-)Abitur","Thueringen","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Hamburg","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Niedersachsen","81","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Nordrhein-Westfalen","219","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Hessen","91","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Rheinland-Pfalz,Saarland","36","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Baden-Wuerttemberg","114","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Bayern","143","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Berlin","34","1","1","1"
"Nicht beeinträchtigt","1986","AkademikerIn","Brandenburg","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Sachsen","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1986","AkademikerIn","Thueringen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1986","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","1986","Hauptschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1986","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","1986","Hauptschule","Niedersachsen","","","",""
"Beeinträchtigt","1986","Hauptschule","Bremen","","","",""
"Beeinträchtigt","1986","Hauptschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1986","Hauptschule","Hessen","","","",""
"Beeinträchtigt","1986","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1986","Hauptschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1986","Hauptschule","Bayern","","","",""
"Beeinträchtigt","1986","Hauptschule","Berlin","","","",""
"Beeinträchtigt","1986","Hauptschule","Brandenburg","","","",""
"Beeinträchtigt","1986","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1986","Hauptschule","Sachsen","","","",""
"Beeinträchtigt","1986","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1986","Hauptschule","Thueringen","","","",""
"Beeinträchtigt","1986","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1986","Realschule","Hamburg","","","",""
"Beeinträchtigt","1986","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","1986","Realschule","Bremen","","","",""
"Beeinträchtigt","1986","Realschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1986","Realschule","Hessen","","","",""
"Beeinträchtigt","1986","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1986","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1986","Realschule","Bayern","","","",""
"Beeinträchtigt","1986","Realschule","Berlin","","","",""
"Beeinträchtigt","1986","Realschule","Brandenburg","","","",""
"Beeinträchtigt","1986","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1986","Realschule","Sachsen","","","",""
"Beeinträchtigt","1986","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1986","Realschule","Thueringen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1986","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","1986","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","1986","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1986","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1986","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","1986","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","1986","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","1986","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1986","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","1986","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1986","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Niedersachsen","65","0.876275372039359","0.800219942397249","0.952330801681468"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Nordrhein-Westfalen","310","0.939950134575845","0.914317128084345","0.965583141067345"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Hessen","107","0.886266753751026","0.827729166794516","0.944804340707535"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","52","0.896950004050042","0.817322668262063","0.976577339838022"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Baden-Wuerttemberg","236","0.913090575495392","0.878309885955346","0.947871265035438"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Bayern","92","0.955553470873007","0.913892384802861","0.997214556943154"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Berlin","40","0.837680303865671","0.727465831519097","0.947894776212244"
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1987","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1987","Hauptschule","Schleswig-Holstein","175","0.876505982005601","0.830328400017606","0.922683563993596"
"Nicht beeinträchtigt","1987","Hauptschule","Hamburg","106","0.882780931526115","0.824984607790809","0.940577255261421"
"Nicht beeinträchtigt","1987","Hauptschule","Niedersachsen","543","0.855911343290845","0.828357316044899","0.88346537053679"
"Nicht beeinträchtigt","1987","Hauptschule","Bremen","61","0.882228173998672","0.805614762662727","0.958841585334617"
"Nicht beeinträchtigt","1987","Hauptschule","Nordrhein-Westfalen","1327","0.835119059402597","0.816488965951426","0.853749152853769"
"Nicht beeinträchtigt","1987","Hauptschule","Hessen","521","0.880450910882855","0.853793518348149","0.907108303417561"
"Nicht beeinträchtigt","1987","Hauptschule","Rheinland-Pfalz,Saarland","472","0.893087997345019","0.866554799943605","0.919621194746433"
"Nicht beeinträchtigt","1987","Hauptschule","Baden-Wuerttemberg","1086","0.907111814416337","0.890429016649927","0.923794612182747"
"Nicht beeinträchtigt","1987","Hauptschule","Bayern","952","0.894898326234375","0.876223357758836","0.913573294709915"
"Nicht beeinträchtigt","1987","Hauptschule","Berlin","146","0.851710466835909","0.798130063328948","0.90529087034287"
"Nicht beeinträchtigt","1987","Hauptschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1987","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1987","Hauptschule","Sachsen","","","",""
"Nicht beeinträchtigt","1987","Hauptschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1987","Hauptschule","Thueringen","","","",""
"Nicht beeinträchtigt","1987","Realschule","Schleswig-Holstein","71","0.937461733245666","0.882663424598935","0.992260041892397"
"Nicht beeinträchtigt","1987","Realschule","Hamburg","41","0.926826021564639","0.849877692052107","1.00377435107717"
"Nicht beeinträchtigt","1987","Realschule","Niedersachsen","223","0.936894050069821","0.905672782933835","0.968115317205807"
"Nicht beeinträchtigt","1987","Realschule","Bremen","","","",""
"Nicht beeinträchtigt","1987","Realschule","Nordrhein-Westfalen","409","0.887305809858055","0.857991359508746","0.916620260207363"
"Nicht beeinträchtigt","1987","Realschule","Hessen","154","0.939484484498092","0.902880154372825","0.97608881462336"
"Nicht beeinträchtigt","1987","Realschule","Rheinland-Pfalz,Saarland","99","0.918663938797796","0.866379392396019","0.970948485199572"
"Nicht beeinträchtigt","1987","Realschule","Baden-Wuerttemberg","264","0.9345540202127","0.905586403375181","0.963521637050218"
"Nicht beeinträchtigt","1987","Realschule","Bayern","295","0.919772962745428","0.889631002641788","0.949914922849068"
"Nicht beeinträchtigt","1987","Realschule","Berlin","63","0.857966800927084","0.776190163835543","0.939743438018624"
"Nicht beeinträchtigt","1987","Realschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1987","Realschule","Sachsen","","","",""
"Nicht beeinträchtigt","1987","Realschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1987","Realschule","Thueringen","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Hamburg","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Niedersachsen","78","0.948903773227094","0.901244582132217","0.99656296432197"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Nordrhein-Westfalen","236","0.938834964136444","0.909010785250596","0.968659143022293"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Hessen","86","0.910840465047463","0.852608796711077","0.969072133383848"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","31","0.88784158266489","0.781771646009193","0.993911519320588"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Baden-Wuerttemberg","112","0.920925899577943","0.873041102744078","0.968810696411808"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Bayern","106","0.920007792870076","0.870209407887929","0.969806177852222"
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Berlin","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Brandenburg","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Sachsen","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1987","(Fach-)Abitur","Thueringen","","","",""
"Nicht beeinträchtigt","1987","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1987","AkademikerIn","Hamburg","","","",""
"Nicht beeinträchtigt","1987","AkademikerIn","Niedersachsen","70","0.87658234611357","0.803116119919837","0.950048572307303"
"Nicht beeinträchtigt","1987","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","1987","AkademikerIn","Nordrhein-Westfalen","207","0.931937269061723","0.898657157312519","0.965217380810927"
"Nicht beeinträchtigt","1987","AkademikerIn","Hessen","84","0.907194435400606","0.847903080499613","0.966485790301599"
"Nicht beeinträchtigt","1987","AkademikerIn","Rheinland-Pfalz,Saarland","37","0.955133318984075","0.890163784171063","1.02010285379709"
