year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Bavaria,Upper Secondary Level,Yes,0.29932,416,1386,0.27520,0.32344
2013,Bavaria,Upper Secondary Level,No,0.70068,970,1386,0.67656,0.72480
2013,Bavaria,Post-secondary Non-tertiary Level,Yes,0.37533,48,141,0.29512,0.45554
2013,Bavaria,Post-secondary Non-tertiary Level,No,0.62467,93,141,0.54446,0.70488
2013,Bavaria,First Stage of Tertiary Education,Yes,0.29605,61,179,0.22898,0.36312
2013,Bavaria,First Stage of Tertiary Education,No,0.70395,118,179,0.63688,0.77102
2013,Bavaria,Second Stage of Tertiary Education,Yes,0.37399,144,369,0.32455,0.42343
2013,Bavaria,Second Stage of Tertiary Education,No,0.62601,225,369,0.57657,0.67545
2013,Berlin,Lower Secondary Level,No,0.82658,31,31,0.69110,0.96207
2013,Berlin,Upper Secondary Level,Yes,0.19360,58,278,0.14707,0.24014
2013,Berlin,Upper Secondary Level,No,0.80640,220,278,0.75986,0.85293
2013,Berlin,First Stage of Tertiary Education,No,0.70540,37,37,0.55649,0.85432
2013,Berlin,Second Stage of Tertiary Education,Yes,0.34663,72,227,0.28459,0.40868
2013,Berlin,Second Stage of Tertiary Education,No,0.65337,155,227,0.59132,0.71541
2013,Brandenburg,Lower Secondary Level,No,0.98128,55,55,0.94514,1.01743
2013,Brandenburg,Upper Secondary Level,Yes,0.13592,58,372,0.10105,0.17079
2013,Brandenburg,Upper Secondary Level,No,0.86408,314,372,0.82921,0.89895
2013,Brandenburg,First Stage of Tertiary Education,No,0.74798,48,48,0.62385,0.87211
2013,Brandenburg,Second Stage of Tertiary Education,Yes,0.25318,50,185,0.19035,0.31601
2013,Brandenburg,Second Stage of Tertiary Education,No,0.74682,135,185,0.68399,0.80965
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.89365,208,208,0.85166,0.93565
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.88777,34,34,0.78008,0.99547
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.71796,69,69,0.61100,0.82491
2013,Saxony,Lower Secondary Level,No,0.98836,60,60,0.96099,1.01573
2013,Saxony,Upper Secondary Level,Yes,0.12286,102,683,0.09823,0.14750
2013,Saxony,Upper Secondary Level,No,0.87714,581,683,0.85250,0.90177
2013,Saxony,Post-secondary Non-tertiary Level,No,0.72914,37,37,0.58396,0.87431
2013,Saxony,First Stage of Tertiary Education,No,0.79530,80,80,0.70633,0.88428
2013,Saxony,Second Stage of Tertiary Education,Yes,0.26347,89,317,0.21490,0.31204
2013,Saxony,Second Stage of Tertiary Education,No,0.73653,228,317,0.68796,0.78510
2013,Saxony-Anhalt,Lower Secondary Level,No,0.95162,46,46,0.88893,1.01431
2013,Saxony-Anhalt,Upper Secondary Level,Yes,0.09780,44,391,0.06832,0.12728
2013,Saxony-Anhalt,Upper Secondary Level,No,0.90220,347,391,0.87272,0.93168
2013,Saxony-Anhalt,First Stage of Tertiary Education,No,0.90097,48,48,0.81557,0.98637
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.24520,44,160,0.17833,0.31207
2013,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.75480,116,160,0.68793,0.82167
2013,Thuringa,Lower Secondary Level,No,0.97960,39,39,0.93466,1.02455
2013,Thuringa,Upper Secondary Level,Yes,0.09322,47,457,0.06653,0.11990
2013,Thuringa,Upper Secondary Level,No,0.90678,410,457,0.88010,0.93347
2013,Thuringa,First Stage of Tertiary Education,No,0.88173,50,50,0.79132,0.97215
2013,Thuringa,Second Stage of Tertiary Education,Yes,0.31234,40,147,0.23716,0.38751
2013,Thuringa,Second Stage of Tertiary Education,No,0.68766,107,147,0.61249,0.76284
2014,Schleswig-Holstein,Lower Secondary Level,No,0.89987,103,103,0.84161,0.95812
2014,Schleswig-Holstein,Upper Secondary Level,Yes,0.25592,99,424,0.21433,0.29750
2014,Schleswig-Holstein,Upper Secondary Level,No,0.74408,325,424,0.70250,0.78567
2014,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.55295,49,49,0.41229,0.69360
2014,Schleswig-Holstein,First Stage of Tertiary Education,No,0.83564,34,34,0.70919,0.96209
2014,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.42494,34,106,0.33039,0.51949
2014,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.57506,72,106,0.48051,0.66961
2014,Hamburg,Lower Secondary Level,No,0.93003,34,34,0.84300,1.01707
2014,Hamburg,Upper Secondary Level,Yes,0.29543,39,156,0.22361,0.36726
2014,Hamburg,Upper Secondary Level,No,0.70457,117,156,0.63274,0.77639
2014,Hamburg,Second Stage of Tertiary Education,No,0.81609,88,88,0.73468,0.89750
2014,Lower Saxony,No answer / don't know,No,0.91309,67,67,0.84512,0.98105
2014,Lower Saxony,Pre-primary Level,No,0.74930,45,45,0.62124,0.87737
2014,Lower Saxony,Primary Level,No,0.96841,59,59,0.92340,1.01342
2014,Lower Saxony,Lower Secondary Level,Yes,0.06508,33,342,0.03890,0.09127
2014,Lower Saxony,Lower Secondary Level,No,0.93492,309,342,0.90873,0.96110
2014,Lower Saxony,Upper Secondary Level,Yes,0.28053,280,1150,0.25455,0.30650
2014,Lower Saxony,Upper Secondary Level,No,0.71947,870,1150,0.69350,0.74545
2014,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.35266,54,168,0.28019,0.42513
2014,Lower Saxony,Post-secondary Non-tertiary Level,No,0.64734,114,168,0.57487,0.71981
2014,Lower Saxony,First Stage of Tertiary Education,Yes,0.40086,43,115,0.31090,0.49082
2014,Lower Saxony,First Stage of Tertiary Education,No,0.59914,72,115,0.50918,0.68910
2014,Lower Saxony,Second Stage of Tertiary Education,Yes,0.39863,106,325,0.34531,0.45194
2014,Lower Saxony,Second Stage of Tertiary Education,No,0.60137,219,325,0.54806,0.65469
2014,Bremen,Upper Secondary Level,No,0.89511,63,63,0.81884,0.97138
2014,Bremen,Second Stage of Tertiary Education,No,0.74607,32,32,0.59285,0.89929
2014,North Rhine-Westphalia,No answer / don't know,No,0.89211,133,133,0.83918,0.94504
2014,North Rhine-Westphalia,Pre-primary Level,No,0.93582,86,86,0.88372,0.98792
2014,North Rhine-Westphalia,Primary Level,No,0.97784,150,150,0.95420,1.00148
2014,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10867,54,754,0.08644,0.13090
2014,North Rhine-Westphalia,Lower Secondary Level,No,0.89133,700,754,0.86910,0.91356
2014,North Rhine-Westphalia,Upper Secondary Level,Yes,0.21178,452,2208,0.19473,0.22882
2014,North Rhine-Westphalia,Upper Secondary Level,No,0.78822,1756,2208,0.77118,0.80527
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.29291,172,563,0.25528,0.33053
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.70709,391,563,0.66947,0.74472
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.23887,73,226,0.18316,0.29459
2014,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.76113,153,226,0.70541,0.81684
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.38941,263,734,0.35411,0.42471
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.61059,471,734,0.57529,0.64589
2014,Hesse,No answer / don't know,No,0.97354,34,34,0.91879,1.02830
2014,Hesse,Pre-primary Level,No,0.87531,33,33,0.76085,0.98978
2014,Hesse,Primary Level,No,0.98396,44,44,0.94642,1.02151
2014,Hesse,Lower Secondary Level,No,0.88461,184,184,0.83832,0.93090
2014,Hesse,Upper Secondary Level,Yes,0.24004,187,710,0.20860,0.27148
2014,Hesse,Upper Secondary Level,No,0.75996,523,710,0.72852,0.79140
2014,Hesse,Post-secondary Non-tertiary Level,Yes,0.25849,48,142,0.18622,0.33075
2014,Hesse,Post-secondary Non-tertiary Level,No,0.74151,94,142,0.66925,0.81378
2014,Hesse,First Stage of Tertiary Education,No,0.77187,47,47,0.65061,0.89314
2014,Hesse,Second Stage of Tertiary Education,Yes,0.29710,116,356,0.24956,0.34464
2014,Hesse,Second Stage of Tertiary Education,No,0.70290,240,356,0.65536,0.75044
2014,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.97814,36,36,0.92970,1.02658
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.94762,241,241,0.91943,0.97581
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.26887,182,684,0.23562,0.30212
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.73113,502,684,0.69788,0.76438
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.72946,79,79,0.63087,0.82805
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.61383,45,45,0.46997,0.75769
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.29403,51,172,0.22574,0.36232
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.70597,121,172,0.63768,0.77426
2014,Baden-Wuerttemberg,No answer / don't know,No,0.84050,48,48,0.73582,0.94518
2014,Baden-Wuerttemberg,Pre-primary Level,No,0.86618,37,37,0.75496,0.97740
2014,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15183,47,403,0.11675,0.18691
2014,Baden-Wuerttemberg,Lower Secondary Level,No,0.84817,356,403,0.81309,0.88325
2014,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.29124,374,1307,0.26660,0.31588
2014,Baden-Wuerttemberg,Upper Secondary Level,No,0.70876,933,1307,0.68412,0.73340
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.27880,70,212,0.21830,0.33931
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.72120,142,212,0.66069,0.78170
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.34595,58,163,0.27270,0.41920
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.65405,105,163,0.58080,0.72730
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.42475,210,550,0.38340,0.46610
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.57525,340,550,0.53390,0.61660
2014,Bavaria,No answer / don't know,No,0.78264,63,63,0.67998,0.88531
2014,Bavaria,Pre-primary Level,No,0.88156,52,52,0.79288,0.97025
2014,Bavaria,Primary Level,No,0.92280,56,56,0.85225,0.99334
2014,Bavaria,Lower Secondary Level,Yes,0.17309,71,464,0.13863,0.20755
2014,Bavaria,Lower Secondary Level,No,0.82691,393,464,0.79245,0.86137
2014,Bavaria,Upper Secondary Level,Yes,0.30983,585,1961,0.28936,0.33030
2014,Bavaria,Upper Secondary Level,No,0.69017,1376,1961,0.66970,0.71064
2014,Bavaria,Post-secondary Non-tertiary Level,Yes,0.34777,77,276,0.29148,0.40406
2014,Bavaria,Post-secondary Non-tertiary Level,No,0.65223,199,276,0.59594,0.70852
2014,Bavaria,First Stage of Tertiary Education,Yes,0.31267,82,231,0.25276,0.37259
2014,Bavaria,First Stage of Tertiary Education,No,0.68733,149,231,0.62741,0.74724
2014,Bavaria,Second Stage of Tertiary Education,Yes,0.35321,216,631,0.31589,0.39054
2014,Bavaria,Second Stage of Tertiary Education,No,0.64679,415,631,0.60946,0.68411
2014,Berlin,Lower Secondary Level,No,0.91263,57,57,0.83867,0.98659
2014,Berlin,Upper Secondary Level,Yes,0.15810,59,342,0.11938,0.19682
2014,Berlin,Upper Secondary Level,No,0.84190,283,342,0.80318,0.88062
2014,Berlin,Post-secondary Non-tertiary Level,No,0.81270,48,48,0.70116,0.92424
2014,Berlin,First Stage of Tertiary Education,No,0.68019,36,36,0.52567,0.83471
2014,Berlin,Second Stage of Tertiary Education,Yes,0.37878,97,291,0.32295,0.43461
2014,Berlin,Second Stage of Tertiary Education,No,0.62122,194,291,0.56539,0.67705
2014,Brandenburg,Lower Secondary Level,No,0.94957,79,79,0.90100,0.99813
2014,Brandenburg,Upper Secondary Level,Yes,0.16748,84,472,0.13375,0.20120
2014,Brandenburg,Upper Secondary Level,No,0.83252,388,472,0.79880,0.86625
2014,Brandenburg,Post-secondary Non-tertiary Level,No,0.83246,60,60,0.73717,0.92776
2014,Brandenburg,First Stage of Tertiary Education,No,0.73567,50,50,0.61220,0.85915
2014,Brandenburg,Second Stage of Tertiary Education,Yes,0.22406,53,219,0.16871,0.27941
2014,Brandenburg,Second Stage of Tertiary Education,No,0.77594,166,219,0.72059,0.83129
2014,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.99191,34,34,0.96133,1.02248
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.09957,34,275,0.06412,0.13503
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.90043,241,275,0.86497,0.93588
2014,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.83706,38,38,0.71806,0.95606
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.36480,34,110,0.27443,0.45517
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.63520,76,110,0.54483,0.72557
2014,Saxony,Lower Secondary Level,No,0.96401,87,87,0.92464,1.00338
2014,Saxony,Upper Secondary Level,Yes,0.15144,131,805,0.12666,0.17622
2014,Saxony,Upper Secondary Level,No,0.84856,674,805,0.82378,0.87334
2014,Saxony,Post-secondary Non-tertiary Level,No,0.68663,54,54,0.56175,0.81152
2014,Saxony,First Stage of Tertiary Education,No,0.75423,92,92,0.66577,0.84269
2014,Saxony,Second Stage of Tertiary Education,Yes,0.25624,96,380,0.21229,0.30019
2014,Saxony,Second Stage of Tertiary Education,No,0.74376,284,380,0.69981,0.78771
2014,Saxony-Anhalt,Lower Secondary Level,No,0.99011,75,75,0.96756,1.01266
2014,Saxony-Anhalt,Upper Secondary Level,Yes,0.12394,61,495,0.09488,0.15300
2014,Saxony-Anhalt,Upper Secondary Level,No,0.87606,434,495,0.84700,0.90512
2014,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.71922,32,32,0.56102,0.87741
2014,Saxony-Anhalt,First Stage of Tertiary Education,No,0.88607,50,50,0.79711,0.97503
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.25972,41,181,0.19566,0.32377
2014,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.74028,140,181,0.67623,0.80434
2014,Thuringa,Lower Secondary Level,No,0.99646,61,61,0.98143,1.01149
2014,Thuringa,Upper Secondary Level,Yes,0.08552,52,540,0.06191,0.10913
2014,Thuringa,Upper Secondary Level,No,0.91448,488,540,0.89087,0.93809
2014,Thuringa,Post-secondary Non-tertiary Level,No,0.64662,33,33,0.48100,0.81225
2014,Thuringa,First Stage of Tertiary Education,No,0.78328,59,59,0.67724,0.88931
2014,Thuringa,Second Stage of Tertiary Education,Yes,0.22956,42,186,0.16896,0.29016
2014,Thuringa,Second Stage of Tertiary Education,No,0.77044,144,186,0.70984,0.83104
2016,Schleswig-Holstein,Lower Secondary Level,No,0.85707,94,94,0.78593,0.92820
2016,Schleswig-Holstein,Upper Secondary Level,Yes,0.23596,80,353,0.19160,0.28031
2016,Schleswig-Holstein,Upper Secondary Level,No,0.76404,273,353,0.71969,0.80840
2016,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.58263,51,51,0.44594,0.71932
2016,Schleswig-Holstein,First Stage of Tertiary Education,No,0.82313,35,35,0.69488,0.95139
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.34893,34,110,0.25945,0.43841
2016,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.65107,76,110,0.56159,0.74055
2016,Hamburg,Lower Secondary Level,No,0.83376,32,32,0.70271,0.96482
2016,Hamburg,Upper Secondary Level,Yes,0.22698,31,139,0.15709,0.29687
2016,Hamburg,Upper Secondary Level,No,0.77302,108,139,0.70313,0.84291
2016,Hamburg,Post-secondary Non-tertiary Level,No,0.77244,31,31,0.62241,0.92247
2016,Hamburg,Second Stage of Tertiary Education,No,0.82167,87,87,0.74077,0.90258
2016,Lower Saxony,No answer / don't know,No,0.94151,68,68,0.88533,0.99770
2016,Lower Saxony,Lower Secondary Level,No,0.93029,269,269,0.89980,0.96078
2016,Lower Saxony,Upper Secondary Level,Yes,0.27361,229,1002,0.24599,0.30123
2016,Lower Saxony,Upper Secondary Level,No,0.72639,773,1002,0.69877,0.75401
2016,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.37264,60,193,0.30425,0.44104
2016,Lower Saxony,Post-secondary Non-tertiary Level,No,0.62736,133,193,0.55896,0.69575
2016,Lower Saxony,First Stage of Tertiary Education,No,0.59352,67,67,0.47502,0.71202
2016,Lower Saxony,Second Stage of Tertiary Education,Yes,0.43767,98,334,0.38438,0.49095
2016,Lower Saxony,Second Stage of Tertiary Education,No,0.56233,236,334,0.50905,0.61562
2016,Bremen,Upper Secondary Level,No,0.93534,53,53,0.86849,1.00218
2016,North Rhine-Westphalia,No answer / don't know,No,0.90691,109,109,0.85211,0.96171
2016,North Rhine-Westphalia,Pre-primary Level,No,0.91249,71,71,0.84629,0.97869
2016,North Rhine-Westphalia,Primary Level,No,0.98273,136,136,0.96075,1.00471
2016,North Rhine-Westphalia,Lower Secondary Level,Yes,0.08687,40,608,0.06446,0.10927
2016,North Rhine-Westphalia,Lower Secondary Level,No,0.91313,568,608,0.89073,0.93554
2016,North Rhine-Westphalia,Upper Secondary Level,Yes,0.18649,349,1993,0.16938,0.20359
2016,North Rhine-Westphalia,Upper Secondary Level,No,0.81351,1644,1993,0.79641,0.83062
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.27868,141,528,0.24040,0.31696
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.72132,387,528,0.68304,0.75960
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.20570,56,197,0.14911,0.26229
2016,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.79430,141,197,0.73771,0.85089
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.34647,242,701,0.31122,0.38172
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.65353,459,701,0.61828,0.68878
2016,Hesse,Lower Secondary Level,No,0.91405,149,149,0.86889,0.95921
2016,Hesse,Upper Secondary Level,Yes,0.20054,132,600,0.16848,0.23261
2016,Hesse,Upper Secondary Level,No,0.79946,468,600,0.76739,0.83152
2016,Hesse,Post-secondary Non-tertiary Level,Yes,0.24346,34,134,0.17052,0.31640
2016,Hesse,Post-secondary Non-tertiary Level,No,0.75654,100,134,0.68360,0.82948
2016,Hesse,First Stage of Tertiary Education,No,0.74735,37,37,0.60540,0.88930
2016,Hesse,Second Stage of Tertiary Education,Yes,0.22359,83,318,0.17773,0.26946
2016,Hesse,Second Stage of Tertiary Education,No,0.77641,235,318,0.73054,0.82227
2016,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.91355,35,35,0.81909,1.00802
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.94720,222,222,0.91771,0.97668
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.20190,126,616,0.17017,0.23362
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.79810,490,616,0.76638,0.82983
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.77521,89,89,0.68799,0.86243
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.69820,49,49,0.56834,0.82806
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.25477,45,172,0.18946,0.32008
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.74523,127,172,0.67992,0.81054
2016,Baden-Wuerttemberg,No answer / don't know,No,0.87267,58,58,0.78614,0.95921
2016,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.13713,39,314,0.09902,0.17524
2016,Baden-Wuerttemberg,Lower Secondary Level,No,0.86287,275,314,0.82476,0.90098
2016,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.25923,291,1091,0.23322,0.28525
2016,Baden-Wuerttemberg,Upper Secondary Level,No,0.74077,800,1091,0.71475,0.76678
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.20598,54,241,0.15482,0.25715
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.79402,187,241,0.74285,0.84518
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.32707,48,147,0.25097,0.40317
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.67293,99,147,0.59683,0.74903
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.36116,172,527,0.32011,0.40221
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.63884,355,527,0.59779,0.67989
2016,Bavaria,No answer / don't know,No,0.76632,62,62,0.66012,0.87252
2016,Bavaria,Pre-primary Level,No,0.98281,37,37,0.94036,1.02527
2016,Bavaria,Primary Level,No,0.99403,41,41,0.97016,1.01790
2016,Bavaria,Lower Secondary Level,Yes,0.10234,43,366,0.07125,0.13344
2016,Bavaria,Lower Secondary Level,No,0.89766,323,366,0.86656,0.92875
2016,Bavaria,Upper Secondary Level,Yes,0.30690,474,1711,0.28504,0.32876
2016,Bavaria,Upper Secondary Level,No,0.69310,1237,1711,0.67124,0.71496
2016,Bavaria,Post-secondary Non-tertiary Level,Yes,0.31576,73,276,0.26083,0.37070
2016,Bavaria,Post-secondary Non-tertiary Level,No,0.68424,203,276,0.62930,0.73917
2016,Bavaria,First Stage of Tertiary Education,Yes,0.32021,76,201,0.25555,0.38488
2016,Bavaria,First Stage of Tertiary Education,No,0.67979,125,201,0.61512,0.74445
2016,Bavaria,Second Stage of Tertiary Education,Yes,0.32552,194,636,0.28907,0.36196
2016,Bavaria,Second Stage of Tertiary Education,No,0.67448,442,636,0.63804,0.71093
2016,Berlin,Lower Secondary Level,No,0.88617,49,49,0.79633,0.97602
2016,Berlin,Upper Secondary Level,Yes,0.13672,47,300,0.09778,0.17566
2016,Berlin,Upper Secondary Level,No,0.86328,253,300,0.82434,0.90222
2016,Berlin,Post-secondary Non-tertiary Level,No,0.87049,48,48,0.77450,0.96648
2016,Berlin,First Stage of Tertiary Education,No,0.78462,35,35,0.64644,0.92280
2016,Berlin,Second Stage of Tertiary Education,Yes,0.33575,79,296,0.28186,0.38964
2016,Berlin,Second Stage of Tertiary Education,No,0.66425,217,296,0.61036,0.71814
2016,Brandenburg,Lower Secondary Level,No,0.97833,69,69,0.94371,1.01294
2016,Brandenburg,Upper Secondary Level,Yes,0.11560,55,435,0.08552,0.14568
2016,Brandenburg,Upper Secondary Level,No,0.88440,380,435,0.85432,0.91448
2016,Brandenburg,Post-secondary Non-tertiary Level,No,0.75058,54,54,0.63409,0.86706
2016,Brandenburg,First Stage of Tertiary Education,No,0.86205,44,44,0.75898,0.96513
2016,Brandenburg,Second Stage of Tertiary Education,Yes,0.15997,41,201,0.10916,0.21077
2016,Brandenburg,Second Stage of Tertiary Education,No,0.84003,160,201,0.78923,0.89084
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.90023,241,241,0.86231,0.93815
2016,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.86569,31,31,0.74367,0.98771
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.75049,81,81,0.65566,0.84532
2016,Saxony,Lower Secondary Level,No,0.97099,79,79,0.93375,1.00824
2016,Saxony,Upper Secondary Level,Yes,0.14927,118,717,0.12317,0.17538
2016,Saxony,Upper Secondary Level,No,0.85073,599,717,0.82462,0.87683
2016,Saxony,Post-secondary Non-tertiary Level,No,0.68121,51,51,0.55204,0.81039
2016,Saxony,First Stage of Tertiary Education,No,0.77524,79,79,0.68260,0.86787
2016,Saxony,Second Stage of Tertiary Education,Yes,0.18900,70,334,0.14695,0.23105
2016,Saxony,Second Stage of Tertiary Education,No,0.81100,264,334,0.76895,0.85305
2016,Saxony-Anhalt,Lower Secondary Level,No,0.99117,60,60,0.96731,1.01504
2016,Saxony-Anhalt,Upper Secondary Level,Yes,0.11134,38,424,0.08136,0.14131
2016,Saxony-Anhalt,Upper Secondary Level,No,0.88866,386,424,0.85869,0.91864
2016,Saxony-Anhalt,First Stage of Tertiary Education,No,0.91447,46,46,0.83276,0.99618
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.18204,34,166,0.12316,0.24092
2016,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.81796,132,166,0.75908,0.87684
2016,Thuringa,Upper Secondary Level,Yes,0.08760,55,480,0.06228,0.11291
2016,Thuringa,Upper Secondary Level,No,0.91240,425,480,0.88709,0.93772
2016,Thuringa,Post-secondary Non-tertiary Level,No,0.74385,34,34,0.59492,0.89278
2016,Thuringa,First Stage of Tertiary Education,No,0.90335,55,55,0.82454,0.98216
2016,Thuringa,Second Stage of Tertiary Education,Yes,0.25389,45,174,0.18904,0.31875
2016,Thuringa,Second Stage of Tertiary Education,No,0.74611,129,174,0.68125,0.81096
2018,Schleswig-Holstein,Lower Secondary Level,No,0.96546,101,101,0.92967,1.00125
2018,Schleswig-Holstein,Upper Secondary Level,Yes,0.22102,78,398,0.18021,0.26184
2018,Schleswig-Holstein,Upper Secondary Level,No,0.77898,320,398,0.73816,0.81979
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.60049,57,57,0.47221,0.72878
2018,Schleswig-Holstein,First Stage of Tertiary Education,No,0.62980,35,35,0.46749,0.79210
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.28908,40,136,0.21260,0.36555
2018,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.71092,96,136,0.63445,0.78740
2018,Hamburg,Lower Secondary Level,No,0.95479,41,41,0.89040,1.01918
2018,Hamburg,Upper Secondary Level,No,0.84021,132,132,0.77746,0.90295
2018,Hamburg,Post-secondary Non-tertiary Level,No,0.73523,32,32,0.57992,0.89055
2018,Hamburg,Second Stage of Tertiary Education,No,0.79811,99,99,0.71863,0.87758
2018,Lower Saxony,No answer / don't know,No,0.80892,60,60,0.70860,0.90924
2018,Lower Saxony,Pre-primary Level,No,0.95586,31,31,0.88236,1.02936
2018,Lower Saxony,Primary Level,No,0.95987,63,63,0.91102,1.00872
2018,Lower Saxony,Lower Secondary Level,No,0.94148,312,312,0.91539,0.96757
2018,Lower Saxony,Upper Secondary Level,Yes,0.28042,265,1045,0.25317,0.30766
2018,Lower Saxony,Upper Secondary Level,No,0.71958,780,1045,0.69234,0.74683
2018,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.32518,60,215,0.26242,0.38795
2018,Lower Saxony,Post-secondary Non-tertiary Level,No,0.67482,155,215,0.61205,0.73758
2018,Lower Saxony,First Stage of Tertiary Education,Yes,0.34802,36,102,0.25512,0.44092
2018,Lower Saxony,First Stage of Tertiary Education,No,0.65198,66,102,0.55908,0.74488
2018,Lower Saxony,Second Stage of Tertiary Education,Yes,0.36638,94,346,0.31554,0.41722
2018,Lower Saxony,Second Stage of Tertiary Education,No,0.63362,252,346,0.58278,0.68446
2018,Bremen,Upper Secondary Level,No,0.79846,63,63,0.69861,0.89831
2018,Bremen,Second Stage of Tertiary Education,No,0.77147,36,36,0.63236,0.91058
2018,North Rhine-Westphalia,No answer / don't know,No,0.89680,146,146,0.84729,0.94632
2018,North Rhine-Westphalia,Pre-primary Level,No,0.70242,77,77,0.59963,0.80521
2018,North Rhine-Westphalia,Primary Level,No,0.98498,152,152,0.96558,1.00438
2018,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10480,49,639,0.08103,0.12856
