"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Befristet","2011","Hauptschule","Sachsen","20","","",""
"Befristet","2011","Hauptschule","Sachsen-Anhalt","14","","",""
"Befristet","2011","Hauptschule","Thueringen","14","","",""
"Befristet","2011","Realschule","Schleswig-Holstein","28","","",""
"Befristet","2011","Realschule","Hamburg","5","","",""
"Befristet","2011","Realschule","Niedersachsen","73","0.183571665240008","0.14908213585504","0.218061194624977"
"Befristet","2011","Realschule","Bremen","7","","",""
"Befristet","2011","Realschule","Nordrhein-Westfalen","91","0.147175529023866","0.121615135277359","0.172735922770373"
"Befristet","2011","Realschule","Hessen","31","0.118566072316949","0.0814230965640582","0.155709048069841"
"Befristet","2011","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"Befristet","2011","Realschule","Baden-Wuerttemberg","72","0.160188669789196","0.129423555558725","0.190953784019668"
"Befristet","2011","Realschule","Bayern","87","0.14347047123588","0.117445866971203","0.169495075500557"
"Befristet","2011","Realschule","Saarland","","","",""
"Befristet","2011","Realschule","Berlin","29","","",""
"Befristet","2011","Realschule","Brandenburg","46","0.143467255071046","0.102035805918365","0.184898704223727"
"Befristet","2011","Realschule","Mecklenburg-Vorpommern","20","","",""
"Befristet","2011","Realschule","Sachsen","74","0.15221729997139","0.121311592172552","0.183123007770229"
"Befristet","2011","Realschule","Sachsen-Anhalt","44","0.12638070860503","0.0869650971332023","0.165796320076858"
"Befristet","2011","Realschule","Thueringen","37","0.109736710260758","0.0735755510860135","0.145897869435503"
"Befristet","2011","(Fach-)Abitur","Schleswig-Holstein","15","","",""
"Befristet","2011","(Fach-)Abitur","Hamburg","11","","",""
"Befristet","2011","(Fach-)Abitur","Niedersachsen","28","","",""
"Befristet","2011","(Fach-)Abitur","Bremen","1","","",""
"Befristet","2011","(Fach-)Abitur","Nordrhein-Westfalen","107","0.200514160671122","0.168124458645882","0.232903862696362"
"Befristet","2011","(Fach-)Abitur","Hessen","27","","",""
"Befristet","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"Befristet","2011","(Fach-)Abitur","Baden-Wuerttemberg","29","","",""
"Befristet","2011","(Fach-)Abitur","Bayern","49","0.259742189975645","0.205277985386118","0.314206394565172"
"Befristet","2011","(Fach-)Abitur","Saarland","","","",""
"Befristet","2011","(Fach-)Abitur","Berlin","15","","",""
"Befristet","2011","(Fach-)Abitur","Brandenburg","18","","",""
"Befristet","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"Befristet","2011","(Fach-)Abitur","Sachsen","16","","",""
"Befristet","2011","(Fach-)Abitur","Sachsen-Anhalt","14","","",""
"Befristet","2011","(Fach-)Abitur","Thueringen","6","","",""
"Befristet","2011","AkademikerIn","Schleswig-Holstein","9","","",""
"Befristet","2011","AkademikerIn","Hamburg","5","","",""
"Befristet","2011","AkademikerIn","Niedersachsen","40","0.113348056337771","0.076924259038837","0.149771853636704"
"Befristet","2011","AkademikerIn","Bremen","6","","",""
"Befristet","2011","AkademikerIn","Nordrhein-Westfalen","84","0.122014959108506","0.0973963619746382","0.146633556242373"
"Befristet","2011","AkademikerIn","Hessen","43","0.12061237842941","0.0857375722706513","0.155487184588168"
"Befristet","2011","AkademikerIn","Rheinland-Pfalz,Saarland","23","","",""
"Befristet","2011","AkademikerIn","Baden-Wuerttemberg","65","0.164263993973638","0.132630400500036","0.19589758744724"
"Befristet","2011","AkademikerIn","Bayern","56","0.131525266937436","0.102751723638842","0.160298810236031"
"Befristet","2011","AkademikerIn","Saarland","","","",""
"Befristet","2011","AkademikerIn","Berlin","38","0.197800168310972","0.143403901850909","0.252196434771035"
"Befristet","2011","AkademikerIn","Brandenburg","7","","",""
"Befristet","2011","AkademikerIn","Mecklenburg-Vorpommern","8","","",""
"Befristet","2011","AkademikerIn","Sachsen","39","0.130742329976332","0.0901534067733397","0.171331253179324"
"Befristet","2011","AkademikerIn","Sachsen-Anhalt","12","","",""
"Befristet","2011","AkademikerIn","Thueringen","18","","",""
"Unbefristet","2012","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Unbefristet","2012","(noch) kein Abschluss","Hamburg","","","",""
"Unbefristet","2012","(noch) kein Abschluss","Niedersachsen","14","","",""
"Unbefristet","2012","(noch) kein Abschluss","Bremen","2","","",""
"Unbefristet","2012","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.822521961440804","0.723334511568831","0.921709411312777"
"Unbefristet","2012","(noch) kein Abschluss","Hessen","9","","",""
"Unbefristet","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7","","",""
"Unbefristet","2012","(noch) kein Abschluss","Baden-Wuerttemberg","12","","",""
"Unbefristet","2012","(noch) kein Abschluss","Bayern","24","","",""
"Unbefristet","2012","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2012","(noch) kein Abschluss","Berlin","9","","",""
"Unbefristet","2012","(noch) kein Abschluss","Brandenburg","1","","",""
"Unbefristet","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Unbefristet","2012","(noch) kein Abschluss","Sachsen","1","","",""
"Unbefristet","2012","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Unbefristet","2012","(noch) kein Abschluss","Thueringen","1","","",""
"Unbefristet","2012","Hauptschule","Schleswig-Holstein","128","0.880270891843835","0.827611030958601","0.932930752729069"
"Unbefristet","2012","Hauptschule","Hamburg","30","0.88579047231387","0.783304624288161","0.988276320339579"
"Unbefristet","2012","Hauptschule","Niedersachsen","287","0.863655701566105","0.826854358324497","0.900457044807713"
"Unbefristet","2012","Hauptschule","Bremen","19","","",""
"Unbefristet","2012","Hauptschule","Nordrhein-Westfalen","654","0.904583583652848","0.883473132008716","0.92569403529698"
"Unbefristet","2012","Hauptschule","Hessen","173","0.887228710796728","0.842945701962872","0.931511719630584"
"Unbefristet","2012","Hauptschule","Rheinland-Pfalz,Saarland","246","0.853992838803125","0.813068726530009","0.894916951076242"
"Unbefristet","2012","Hauptschule","Baden-Wuerttemberg","442","0.876254132081207","0.847786789746124","0.904721474416289"
"Unbefristet","2012","Hauptschule","Bayern","705","0.906906872898897","0.886759665487282","0.927054080310512"
"Unbefristet","2012","Hauptschule","Saarland","","","",""
"Unbefristet","2012","Hauptschule","Berlin","36","0.846999131268451","0.738128215343299","0.955870047193603"
"Unbefristet","2012","Hauptschule","Brandenburg","36","0.801133308226557","0.689374060491668","0.912892555961446"
"Unbefristet","2012","Hauptschule","Mecklenburg-Vorpommern","23","","",""
"Unbefristet","2012","Hauptschule","Sachsen","49","0.705255394189476","0.601376247782966","0.809134540595987"
"Unbefristet","2012","Hauptschule","Sachsen-Anhalt","44","0.640854965292095","0.52238926491793","0.759320665666261"
"Unbefristet","2012","Hauptschule","Thueringen","52","0.788893394452609","0.691897421038054","0.885889367867163"
"Unbefristet","2012","Realschule","Schleswig-Holstein","134","0.830379785693882","0.772227701090754","0.888531870297011"
"Unbefristet","2012","Realschule","Hamburg","49","0.853293909354504","0.759787766782498","0.946800051926511"
"Unbefristet","2012","Realschule","Niedersachsen","417","0.855450277511132","0.824186894353717","0.886713660668547"
"Unbefristet","2012","Realschule","Bremen","18","","",""
"Unbefristet","2012","Realschule","Nordrhein-Westfalen","623","0.856801187641195","0.831198038632652","0.882404336649737"
"Unbefristet","2012","Realschule","Hessen","245","0.877833710451327","0.839946820042158","0.915720600860495"
"Unbefristet","2012","Realschule","Rheinland-Pfalz,Saarland","179","0.846953213864226","0.798142319511436","0.895764108217017"
"Unbefristet","2012","Realschule","Baden-Wuerttemberg","461","0.830661588131386","0.799374268611093","0.86194890765168"
"Unbefristet","2012","Realschule","Bayern","622","0.863940080779263","0.838879532890457","0.88900062866807"
"Unbefristet","2012","Realschule","Saarland","","","",""
"Unbefristet","2012","Realschule","Berlin","133","0.840804470791197","0.783392992261401","0.898215949320992"
"Unbefristet","2012","Realschule","Brandenburg","224","0.902182303934771","0.866073152391504","0.938291455478038"
"Unbefristet","2012","Realschule","Mecklenburg-Vorpommern","134","0.804556287160157","0.743303730368528","0.865808843951786"
"Unbefristet","2012","Realschule","Sachsen","449","0.881750271128748","0.853916266364883","0.909584275892614"
"Unbefristet","2012","Realschule","Sachsen-Anhalt","241","0.925560266210012","0.894251138667351","0.956869393752674"
"Unbefristet","2012","Realschule","Thueringen","229","0.874616112999402","0.834969116210246","0.914263109788559"
"Unbefristet","2012","(Fach-)Abitur","Schleswig-Holstein","59","0.773258402270317","0.679732769846057","0.866784034694577"
"Unbefristet","2012","(Fach-)Abitur","Hamburg","33","0.692915706974516","0.561038977926528","0.824792436022503"
"Unbefristet","2012","(Fach-)Abitur","Niedersachsen","156","0.775338111186254","0.716456497255837","0.834219725116672"
"Unbefristet","2012","(Fach-)Abitur","Bremen","10","","",""
"Unbefristet","2012","(Fach-)Abitur","Nordrhein-Westfalen","489","0.796882719451156","0.764556103077012","0.829209335825299"
"Unbefristet","2012","(Fach-)Abitur","Hessen","127","0.780002857576735","0.716015854513066","0.843989860640404"
"Unbefristet","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","96","0.757730639829542","0.680750041744967","0.834711237914117"
"Unbefristet","2012","(Fach-)Abitur","Baden-Wuerttemberg","209","0.813560766959366","0.764593190896358","0.862528343022375"
"Unbefristet","2012","(Fach-)Abitur","Bayern","211","0.753218493457514","0.701407244014275","0.805029742900752"
"Unbefristet","2012","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2012","(Fach-)Abitur","Berlin","52","0.6551358521107","0.547561889565878","0.762709814655521"
"Unbefristet","2012","(Fach-)Abitur","Brandenburg","52","0.884533536372515","0.80684150141316","0.96222557133187"
"Unbefristet","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","27","","",""
"Unbefristet","2012","(Fach-)Abitur","Sachsen","65","0.665985157825329","0.566303782045998","0.765666533604661"
"Unbefristet","2012","(Fach-)Abitur","Sachsen-Anhalt","39","0.653719309783233","0.525627916322118","0.781810703244348"
"Unbefristet","2012","(Fach-)Abitur","Thueringen","31","0.831957784026586","0.720201048339845","0.943714519713326"
"Unbefristet","2012","AkademikerIn","Schleswig-Holstein","90","0.92416176054236","0.871747052419332","0.976576468665387"
"Unbefristet","2012","AkademikerIn","Hamburg","66","0.866351040328872","0.789341026529116","0.943361054128628"
"Unbefristet","2012","AkademikerIn","Niedersachsen","247","0.867505042494844","0.827935665191942","0.907074419797745"
"Unbefristet","2012","AkademikerIn","Bremen","30","0.808274009366977","0.684726046269582","0.931821972464371"
"Unbefristet","2012","AkademikerIn","Nordrhein-Westfalen","598","0.858449465035243","0.832306739472092","0.884592190598394"
"Unbefristet","2012","AkademikerIn","Hessen","276","0.861350383474273","0.823307999740418","0.899392767208127"
"Unbefristet","2012","AkademikerIn","Rheinland-Pfalz,Saarland","138","0.857377992539882","0.801786832665979","0.912969152413786"
"Unbefristet","2012","AkademikerIn","Baden-Wuerttemberg","423","0.866419981899878","0.835985742594367","0.896854221205389"
"Unbefristet","2012","AkademikerIn","Bayern","450","0.833304079071693","0.801052302041243","0.865555856102142"
"Unbefristet","2012","AkademikerIn","Saarland","","","",""
"Unbefristet","2012","AkademikerIn","Berlin","162","0.755474160381311","0.696781111834717","0.814167208927906"
"Unbefristet","2012","AkademikerIn","Brandenburg","124","0.948139850297042","0.910311778152331","0.985967922441752"
"Unbefristet","2012","AkademikerIn","Mecklenburg-Vorpommern","61","0.896979004255419","0.824727374952174","0.969230633558664"
"Unbefristet","2012","AkademikerIn","Sachsen","228","0.875585121040285","0.835695899222071","0.915474342858498"
"Unbefristet","2012","AkademikerIn","Sachsen-Anhalt","115","0.858476633752852","0.798788121015292","0.918165146490411"
"Unbefristet","2012","AkademikerIn","Thueringen","128","0.84375121469151","0.784652284367779","0.902850145015241"
"Befristet","2012","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Befristet","2012","(noch) kein Abschluss","Hamburg","1","","",""
"Befristet","2012","(noch) kein Abschluss","Niedersachsen","4","","",""
"Befristet","2012","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2012","(noch) kein Abschluss","Nordrhein-Westfalen","7","","",""
"Befristet","2012","(noch) kein Abschluss","Hessen","7","","",""
"Befristet","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"Befristet","2012","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Befristet","2012","(noch) kein Abschluss","Bayern","8","","",""
"Befristet","2012","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2012","(noch) kein Abschluss","Berlin","3","","",""
"Befristet","2012","(noch) kein Abschluss","Brandenburg","1","","",""
"Befristet","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Befristet","2012","(noch) kein Abschluss","Sachsen","2","","",""
"Befristet","2012","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"Befristet","2012","(noch) kein Abschluss","Thueringen","1","","",""
"Befristet","2012","Hauptschule","Schleswig-Holstein","18","","",""
"Befristet","2012","Hauptschule","Hamburg","7","","",""
"Befristet","2012","Hauptschule","Niedersachsen","47","0.136344298433895","0.099542955192287","0.173145641675503"
"Befristet","2012","Hauptschule","Bremen","3","","",""
"Befristet","2012","Hauptschule","Nordrhein-Westfalen","90","0.0954164163471521","0.0743059647030203","0.116526867991284"
"Befristet","2012","Hauptschule","Hessen","23","","",""
"Befristet","2012","Hauptschule","Rheinland-Pfalz,Saarland","40","0.146007161196875","0.105083048923758","0.186931273469991"
"Befristet","2012","Hauptschule","Baden-Wuerttemberg","72","0.123745867918794","0.0952785255837105","0.152213210253877"
"Befristet","2012","Hauptschule","Bayern","94","0.0930931271011029","0.0729459196894875","0.113240334512718"
"Befristet","2012","Hauptschule","Saarland","","","",""
"Befristet","2012","Hauptschule","Berlin","6","","",""
"Befristet","2012","Hauptschule","Brandenburg","13","","",""
"Befristet","2012","Hauptschule","Mecklenburg-Vorpommern","14","","",""
"Befristet","2012","Hauptschule","Sachsen","25","","",""
"Befristet","2012","Hauptschule","Sachsen-Anhalt","19","","",""
"Befristet","2012","Hauptschule","Thueringen","16","","",""
"Befristet","2012","Realschule","Schleswig-Holstein","26","","",""
"Befristet","2012","Realschule","Hamburg","6","","",""
"Befristet","2012","Realschule","Niedersachsen","69","0.144549722488868","0.113286339331453","0.175813105646283"
"Befristet","2012","Realschule","Bremen","5","","",""
"Befristet","2012","Realschule","Nordrhein-Westfalen","96","0.143198812358805","0.117595663350263","0.168801961367348"
"Befristet","2012","Realschule","Hessen","42","0.122166289548673","0.084279399139505","0.160053179957842"
"Befristet","2012","Realschule","Rheinland-Pfalz,Saarland","30","0.153046786135774","0.104235891782983","0.201857680488564"
"Befristet","2012","Realschule","Baden-Wuerttemberg","91","0.169338411868614","0.13805109234832","0.200625731388907"
"Befristet","2012","Realschule","Bayern","97","0.136059919220737","0.110999371331931","0.161120467109543"
"Befristet","2012","Realschule","Saarland","","","",""
"Befristet","2012","Realschule","Berlin","23","","",""
"Befristet","2012","Realschule","Brandenburg","36","0.0978176960652293","0.0617085445219623","0.133926847608496"
"Befristet","2012","Realschule","Mecklenburg-Vorpommern","27","","",""
"Befristet","2012","Realschule","Sachsen","68","0.118249728871252","0.0904157241073859","0.146083733635117"
"Befristet","2012","Realschule","Sachsen-Anhalt","29","","",""
"Befristet","2012","Realschule","Thueringen","39","0.125383887000598","0.0857368902114408","0.165030883789754"
"Befristet","2012","(Fach-)Abitur","Schleswig-Holstein","18","","",""
"Befristet","2012","(Fach-)Abitur","Hamburg","14","","",""
"Befristet","2012","(Fach-)Abitur","Niedersachsen","37","0.224661888813746","0.165780274883328","0.283543502744163"
"Befristet","2012","(Fach-)Abitur","Bremen","1","","",""
"Befristet","2012","(Fach-)Abitur","Nordrhein-Westfalen","106","0.203117280548844","0.170790664174701","0.235443896922988"
"Befristet","2012","(Fach-)Abitur","Hessen","34","0.219997142423265","0.156010139359596","0.283984145486934"
"Befristet","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"Befristet","2012","(Fach-)Abitur","Baden-Wuerttemberg","34","0.186439233040634","0.137471656977625","0.235406809103642"
"Befristet","2012","(Fach-)Abitur","Bayern","55","0.246781506542486","0.194970257099247","0.298592755985724"
"Befristet","2012","(Fach-)Abitur","Saarland","","","",""
"Befristet","2012","(Fach-)Abitur","Berlin","23","","",""
"Befristet","2012","(Fach-)Abitur","Brandenburg","13","","",""
"Befristet","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Befristet","2012","(Fach-)Abitur","Sachsen","21","","",""
"Befristet","2012","(Fach-)Abitur","Sachsen-Anhalt","14","","",""
"Befristet","2012","(Fach-)Abitur","Thueringen","12","","",""
"Befristet","2012","AkademikerIn","Schleswig-Holstein","8","","",""
"Befristet","2012","AkademikerIn","Hamburg","9","","",""
"Befristet","2012","AkademikerIn","Niedersachsen","35","0.132494957505156","0.0929255802022548","0.172064334808058"
"Befristet","2012","AkademikerIn","Bremen","9","","",""
"Befristet","2012","AkademikerIn","Nordrhein-Westfalen","85","0.141550534964757","0.115407809401606","0.167693260527908"
"Befristet","2012","AkademikerIn","Hessen","41","0.138649616525727","0.100607232791873","0.176692000259582"
"Befristet","2012","AkademikerIn","Rheinland-Pfalz,Saarland","14","","",""
"Befristet","2012","AkademikerIn","Baden-Wuerttemberg","57","0.133580018100122","0.103145778794611","0.164014257405633"
"Befristet","2012","AkademikerIn","Bayern","63","0.166695920928307","0.134444143897858","0.198947697958757"
"Befristet","2012","AkademikerIn","Saarland","","","",""
"Befristet","2012","AkademikerIn","Berlin","44","0.244525839618689","0.185832791072094","0.303218888165283"
"Befristet","2012","AkademikerIn","Brandenburg","8","","",""
"Befristet","2012","AkademikerIn","Mecklenburg-Vorpommern","7","","",""
"Befristet","2012","AkademikerIn","Sachsen","35","0.124414878959715","0.084525657141502","0.164304100777929"
"Befristet","2012","AkademikerIn","Sachsen-Anhalt","16","","",""
"Befristet","2012","AkademikerIn","Thueringen","17","","",""
"Unbefristet","2013","(noch) kein Abschluss","Schleswig-Holstein","8","","",""
"Unbefristet","2013","(noch) kein Abschluss","Hamburg","3","","",""
"Unbefristet","2013","(noch) kein Abschluss","Niedersachsen","22","","",""
"Unbefristet","2013","(noch) kein Abschluss","Bremen","1","","",""
"Unbefristet","2013","(noch) kein Abschluss","Nordrhein-Westfalen","68","0.638363525407573","0.541745883420156","0.734981167394991"
"Unbefristet","2013","(noch) kein Abschluss","Hessen","14","","",""
"Unbefristet","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Unbefristet","2013","(noch) kein Abschluss","Baden-Wuerttemberg","30","0.838455550360814","0.721440335272344","0.955470765449284"
"Unbefristet","2013","(noch) kein Abschluss","Bayern","41","0.869751904778837","0.779138272231655","0.96036553732602"
"Unbefristet","2013","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2013","(noch) kein Abschluss","Berlin","3","","",""
"Unbefristet","2013","(noch) kein Abschluss","Brandenburg","3","","",""
"Unbefristet","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Unbefristet","2013","(noch) kein Abschluss","Sachsen","1","","",""
"Unbefristet","2013","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Unbefristet","2013","(noch) kein Abschluss","Thueringen","2","","",""
"Unbefristet","2013","Hauptschule","Schleswig-Holstein","126","0.916798306129321","0.87260001821796","0.960996594040682"
"Unbefristet","2013","Hauptschule","Hamburg","48","0.920701460084311","0.849931966328179","0.991470953840443"
"Unbefristet","2013","Hauptschule","Niedersachsen","345","0.885753808501122","0.854924497640428","0.916583119361815"
"Unbefristet","2013","Hauptschule","Bremen","26","","",""
"Unbefristet","2013","Hauptschule","Nordrhein-Westfalen","764","0.875684715271102","0.854200468042266","0.897168962499937"
"Unbefristet","2013","Hauptschule","Hessen","233","0.889394409061845","0.852120977584425","0.926667840539266"
"Unbefristet","2013","Hauptschule","Rheinland-Pfalz,Saarland","289","0.82416307211548","0.784109157006542","0.864216987224419"
"Unbefristet","2013","Hauptschule","Baden-Wuerttemberg","510","0.836596944699355","0.807256182134352","0.865937707264358"
"Unbefristet","2013","Hauptschule","Bayern","797","0.928964168753551","0.912172012757427","0.945756324749674"
"Unbefristet","2013","Hauptschule","Saarland","","","",""
"Unbefristet","2013","Hauptschule","Berlin","41","0.817448088469463","0.71803183834575","0.916864338593175"
"Unbefristet","2013","Hauptschule","Brandenburg","35","0.585281214494557","0.456244521565055","0.71431790742406"
"Unbefristet","2013","Hauptschule","Mecklenburg-Vorpommern","22","","",""
"Unbefristet","2013","Hauptschule","Sachsen","46","0.720211092658513","0.612724118131857","0.827698067185169"
"Unbefristet","2013","Hauptschule","Sachsen-Anhalt","56","0.873740151574677","0.798064527739957","0.949415775409396"
"Unbefristet","2013","Hauptschule","Thueringen","61","0.806079474917646","0.716601060432675","0.895557889402618"
"Unbefristet","2013","Realschule","Schleswig-Holstein","137","0.8544487201411","0.800801766789873","0.908095673492327"
"Unbefristet","2013","Realschule","Hamburg","56","0.913579096908492","0.844194943509876","0.982963250307109"
"Unbefristet","2013","Realschule","Niedersachsen","417","0.826880560335499","0.793881869389863","0.859879251281134"
"Unbefristet","2013","Realschule","Bremen","20","","",""
"Unbefristet","2013","Realschule","Nordrhein-Westfalen","629","0.829194451792144","0.802560869168524","0.855828034415764"
"Unbefristet","2013","Realschule","Hessen","239","0.869999330719004","0.831491723422609","0.9085069380154"
"Unbefristet","2013","Realschule","Rheinland-Pfalz,Saarland","170","0.836758061765264","0.787240753535916","0.886275369994611"
"Unbefristet","2013","Realschule","Baden-Wuerttemberg","487","0.843531740106599","0.814066803694509","0.872996676518689"
"Unbefristet","2013","Realschule","Bayern","609","0.890685060047318","0.867733048126808","0.913637071967828"
"Unbefristet","2013","Realschule","Saarland","","","",""
"Unbefristet","2013","Realschule","Berlin","133","0.831375509182478","0.772620522671798","0.890130495693158"
"Unbefristet","2013","Realschule","Brandenburg","201","0.840640373733251","0.794902622204812","0.886378125261689"
"Unbefristet","2013","Realschule","Mecklenburg-Vorpommern","106","0.815230889334983","0.75071069177105","0.879751086898916"
"Unbefristet","2013","Realschule","Sachsen","444","0.900622252550847","0.874293931588237","0.926950573513457"
"Unbefristet","2013","Realschule","Sachsen-Anhalt","240","0.923559835072589","0.892099297728396","0.955020372416782"
"Unbefristet","2013","Realschule","Thueringen","214","0.843740261241579","0.798640281067266","0.888840241415892"
"Unbefristet","2013","(Fach-)Abitur","Schleswig-Holstein","74","0.763331325508763","0.677861420707017","0.848801230310509"
"Unbefristet","2013","(Fach-)Abitur","Hamburg","54","0.71886024570428","0.616432976287798","0.821287515120762"
"Unbefristet","2013","(Fach-)Abitur","Niedersachsen","173","0.716036188344073","0.658384352091352","0.773688024596793"
"Unbefristet","2013","(Fach-)Abitur","Bremen","11","","",""
"Unbefristet","2013","(Fach-)Abitur","Nordrhein-Westfalen","582","0.815781805340121","0.787640930458338","0.843922680221904"
"Unbefristet","2013","(Fach-)Abitur","Hessen","171","0.744779026587702","0.688556028512009","0.801002024663396"
"Unbefristet","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","133","0.768521412714815","0.704359478918852","0.832683346510777"
"Unbefristet","2013","(Fach-)Abitur","Baden-Wuerttemberg","282","0.807568941941721","0.765789520079922","0.84934836380352"
"Unbefristet","2013","(Fach-)Abitur","Bayern","311","0.786145541286439","0.744479018981287","0.827812063591591"
"Unbefristet","2013","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2013","(Fach-)Abitur","Berlin","62","0.5970358845764","0.500900892432374","0.693170876720426"
"Unbefristet","2013","(Fach-)Abitur","Brandenburg","52","0.716220673108522","0.614863357914596","0.817577988302447"
"Unbefristet","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","28","","",""
"Unbefristet","2013","(Fach-)Abitur","Sachsen","66","0.723706143105128","0.627505984323776","0.819906301886481"
"Unbefristet","2013","(Fach-)Abitur","Sachsen-Anhalt","40","0.785222927520997","0.671393766720567","0.899052088321428"
"Unbefristet","2013","(Fach-)Abitur","Thueringen","38","0.739679101768754","0.616814651334222","0.862543552203286"
"Unbefristet","2013","AkademikerIn","Schleswig-Holstein","92","0.7876117242827","0.710830294018506","0.864393154546893"
"Unbefristet","2013","AkademikerIn","Hamburg","79","0.911849128890026","0.854535360784127","0.969162896995925"
"Unbefristet","2013","AkademikerIn","Niedersachsen","276","0.836051326278258","0.795487069256163","0.876615583300353"
"Unbefristet","2013","AkademikerIn","Bremen","27","","",""
"Unbefristet","2013","AkademikerIn","Nordrhein-Westfalen","674","0.831364615243035","0.8054184476219","0.85731078286417"
"Unbefristet","2013","AkademikerIn","Hessen","301","0.79979134905134","0.758683271234664","0.840899426868016"
"Unbefristet","2013","AkademikerIn","Rheinland-Pfalz,Saarland","156","0.899572157853768","0.855039959481492","0.944104356226044"
"Unbefristet","2013","AkademikerIn","Baden-Wuerttemberg","481","0.901870650440588","0.877031091583211","0.926710209297965"
"Unbefristet","2013","AkademikerIn","Bayern","518","0.850478210598348","0.822015695529224","0.878940725667471"
"Unbefristet","2013","AkademikerIn","Saarland","","","",""
"Unbefristet","2013","AkademikerIn","Berlin","179","0.812147143712441","0.760533679087233","0.863760608337649"
"Unbefristet","2013","AkademikerIn","Brandenburg","126","0.96558086323607","0.934828710802522","0.996333015669618"
"Unbefristet","2013","AkademikerIn","Mecklenburg-Vorpommern","63","0.915536157393635","0.851745095897167","0.979327218890102"
"Unbefristet","2013","AkademikerIn","Sachsen","231","0.80402878489622","0.756942035657237","0.851115534135203"
"Unbefristet","2013","AkademikerIn","Sachsen-Anhalt","109","0.857667068215794","0.796170721957015","0.919163414474574"
"Unbefristet","2013","AkademikerIn","Thueringen","128","0.88435400261915","0.83265671002262","0.936051295215681"
"Befristet","2013","(noch) kein Abschluss","Schleswig-Holstein","7","","",""
"Befristet","2013","(noch) kein Abschluss","Hamburg","1","","",""
"Befristet","2013","(noch) kein Abschluss","Niedersachsen","13","","",""
"Befristet","2013","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2013","(noch) kein Abschluss","Nordrhein-Westfalen","27","","",""
"Befristet","2013","(noch) kein Abschluss","Hessen","12","","",""
"Befristet","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Befristet","2013","(noch) kein Abschluss","Baden-Wuerttemberg","8","","",""
"Befristet","2013","(noch) kein Abschluss","Bayern","12","","",""
"Befristet","2013","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2013","(noch) kein Abschluss","Berlin","4","","",""
"Befristet","2013","(noch) kein Abschluss","Brandenburg","2","","",""
"Befristet","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Befristet","2013","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","2013","(noch) kein Abschluss","Sachsen-Anhalt","7","","",""
"Befristet","2013","(noch) kein Abschluss","Thueringen","3","","",""
"Befristet","2013","Hauptschule","Schleswig-Holstein","24","","",""
"Befristet","2013","Hauptschule","Hamburg","8","","",""
"Befristet","2013","Hauptschule","Niedersachsen","64","0.114246191498878","0.083416880638185","0.145075502359572"
"Befristet","2013","Hauptschule","Bremen","7","","",""
"Befristet","2013","Hauptschule","Nordrhein-Westfalen","142","0.124315284728898","0.102831037500063","0.145799531957734"
"Befristet","2013","Hauptschule","Hessen","39","0.110605590938155","0.0733321594607343","0.147879022415575"
"Befristet","2013","Hauptschule","Rheinland-Pfalz,Saarland","58","0.17583692788452","0.135783012775581","0.215890842993458"
"Befristet","2013","Hauptschule","Baden-Wuerttemberg","100","0.163403055300645","0.134062292735642","0.192743817865648"
