"plb0037_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Befristet","2006","AkademikerIn","kein Migrationshintergrund","230","0.118953706136708","0.105853671612156","0.13205374066126"
"Befristet","2006","AkademikerIn","direkter Migrationshintergrund","17","","",""
"Befristet","2006","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Befristet","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2007","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Unbefristet","2007","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Unbefristet","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Unbefristet","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2007","Hauptschule","kein Migrationshintergrund","1781","0.892671983915737","0.879082688339509","0.906261279491965"
"Unbefristet","2007","Hauptschule","direkter Migrationshintergrund","391","0.876572679161118","0.845803532828867","0.907341825493368"
"Unbefristet","2007","Hauptschule","indirekter Migrationshintergrund","108","0.746851405560643","0.676561285491868","0.817141525629419"
"Unbefristet","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2007","Realschule","kein Migrationshintergrund","2587","0.868863998938228","0.856705897663454","0.881022100213002"
"Unbefristet","2007","Realschule","direkter Migrationshintergrund","77","0.851977556668756","0.779802941275018","0.924152172062494"
"Unbefristet","2007","Realschule","indirekter Migrationshintergrund","88","0.702035558030375","0.620877816950634","0.783193299110116"
"Unbefristet","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2007","(Fach-)Abitur","kein Migrationshintergrund","764","0.753797719502371","0.726894551662298","0.780700887342444"
"Unbefristet","2007","(Fach-)Abitur","direkter Migrationshintergrund","168","0.865475088525908","0.816829234494063","0.914120942557752"
"Unbefristet","2007","(Fach-)Abitur","indirekter Migrationshintergrund","50","0.657025886751517","0.54886900875675","0.765182764746284"
"Unbefristet","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2007","AkademikerIn","kein Migrationshintergrund","1998","0.882167592427573","0.86874089657808","0.895594288277065"
"Unbefristet","2007","AkademikerIn","direkter Migrationshintergrund","148","0.810245791990557","0.752480688232986","0.868010895748128"
"Unbefristet","2007","AkademikerIn","indirekter Migrationshintergrund","50","0.791102562065227","0.689913120646833","0.892292003483622"
"Unbefristet","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2007","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Befristet","2007","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Befristet","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2007","Hauptschule","kein Migrationshintergrund","212","0.107328016084263","0.0937387205080352","0.120917311660491"
"Befristet","2007","Hauptschule","direkter Migrationshintergrund","48","0.123427320838882","0.092658174506632","0.154196467171133"
"Befristet","2007","Hauptschule","indirekter Migrationshintergrund","39","0.253148594439357","0.182858474370581","0.323438714508132"
"Befristet","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2007","Realschule","kein Migrationshintergrund","374","0.131136001061772","0.118977899786998","0.143294102336546"
"Befristet","2007","Realschule","direkter Migrationshintergrund","16","","",""
"Befristet","2007","Realschule","indirekter Migrationshintergrund","34","0.297964441969625","0.216806700889884","0.379122183049366"
"Befristet","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2007","(Fach-)Abitur","kein Migrationshintergrund","221","0.246202280497629","0.219299112657556","0.273105448337702"
"Befristet","2007","(Fach-)Abitur","direkter Migrationshintergrund","21","","",""
"Befristet","2007","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Befristet","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2007","AkademikerIn","kein Migrationshintergrund","217","0.117832407572427","0.104405711722935","0.13125910342192"
"Befristet","2007","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Befristet","2007","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Befristet","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2008","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Unbefristet","2008","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Unbefristet","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Unbefristet","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2008","Hauptschule","kein Migrationshintergrund","1680","0.894727039682512","0.880824348760252","0.908629730604771"
"Unbefristet","2008","Hauptschule","direkter Migrationshintergrund","374","0.900040246119253","0.87097125287565","0.929109239362856"
"Unbefristet","2008","Hauptschule","indirekter Migrationshintergrund","119","0.763086235890261","0.695492219368795","0.830680252411726"
"Unbefristet","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2008","Realschule","kein Migrationshintergrund","2514","0.856317292015128","0.843553085095369","0.869081498934886"
"Unbefristet","2008","Realschule","direkter Migrationshintergrund","70","0.728766367799292","0.63639890409836","0.821133831500224"
"Unbefristet","2008","Realschule","indirekter Migrationshintergrund","84","0.672488626031995","0.589211862028131","0.75576539003586"
"Unbefristet","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2008","(Fach-)Abitur","kein Migrationshintergrund","705","0.75856335514822","0.730819135363017","0.786307574933422"
"Unbefristet","2008","(Fach-)Abitur","direkter Migrationshintergrund","154","0.856315578505799","0.804929752751235","0.907701404260362"
"Unbefristet","2008","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.776715562832696","0.673881250831508","0.879549874833885"
"Unbefristet","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2008","AkademikerIn","kein Migrationshintergrund","1933","0.884491022051791","0.870951780314877","0.898030263788705"
"Unbefristet","2008","AkademikerIn","direkter Migrationshintergrund","129","0.828960454864156","0.770247394168886","0.887673515559425"
"Unbefristet","2008","AkademikerIn","indirekter Migrationshintergrund","52","0.828520484146593","0.737584897531377","0.919456070761808"
"Unbefristet","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2008","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Befristet","2008","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Befristet","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Befristet","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2008","Hauptschule","kein Migrationshintergrund","192","0.105272960317488","0.0913702693952287","0.119175651239748"
"Befristet","2008","Hauptschule","direkter Migrationshintergrund","35","0.099959753880747","0.070890760637144","0.12902874712435"
"Befristet","2008","Hauptschule","indirekter Migrationshintergrund","33","0.236913764109739","0.169319747588274","0.304507780631205"
"Befristet","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2008","Realschule","kein Migrationshintergrund","387","0.143682707984873","0.130918501065114","0.156446914904631"
"Befristet","2008","Realschule","direkter Migrationshintergrund","19","","",""
"Befristet","2008","Realschule","indirekter Migrationshintergrund","38","0.327511373968005","0.24423460996414","0.410788137971869"
"Befristet","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2008","(Fach-)Abitur","kein Migrationshintergrund","209","0.24143664485178","0.213692425066578","0.269180864636983"
"Befristet","2008","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Befristet","2008","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Befristet","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2008","AkademikerIn","kein Migrationshintergrund","208","0.115508977948209","0.101969736211295","0.129048219685123"
"Befristet","2008","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Befristet","2008","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"Befristet","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2009","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Unbefristet","2009","(noch) kein Abschluss","direkter Migrationshintergrund","19","","",""
"Unbefristet","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Unbefristet","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2009","Hauptschule","kein Migrationshintergrund","1517","0.893989053959556","0.879372171604059","0.908605936315052"
"Unbefristet","2009","Hauptschule","direkter Migrationshintergrund","295","0.875387827931928","0.839699136290464","0.911076519573391"
"Unbefristet","2009","Hauptschule","indirekter Migrationshintergrund","107","0.793840951663377","0.726099303743208","0.861582599583546"
"Unbefristet","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2009","Realschule","kein Migrationshintergrund","2399","0.870192905372196","0.857603988871169","0.882781821873224"
"Unbefristet","2009","Realschule","direkter Migrationshintergrund","66","0.787814018168544","0.698221180131137","0.877406856205951"
"Unbefristet","2009","Realschule","indirekter Migrationshintergrund","78","0.631588986444014","0.543807552093401","0.719370420794626"
"Unbefristet","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2009","(Fach-)Abitur","kein Migrationshintergrund","663","0.74438803851961","0.71550211098777","0.77327396605145"
"Unbefristet","2009","(Fach-)Abitur","direkter Migrationshintergrund","135","0.849585934659552","0.793668640667086","0.905503228652018"
"Unbefristet","2009","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.746287085341435","0.632320292251091","0.860253878431778"
"Unbefristet","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2009","AkademikerIn","kein Migrationshintergrund","1811","0.881353160228757","0.867244343872598","0.895461976584916"
"Unbefristet","2009","AkademikerIn","direkter Migrationshintergrund","127","0.873549129168472","0.820183757723019","0.926914500613925"
"Unbefristet","2009","AkademikerIn","indirekter Migrationshintergrund","54","0.822127946231018","0.732545557989911","0.911710334472126"
"Unbefristet","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2009","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Befristet","2009","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Befristet","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2009","Hauptschule","kein Migrationshintergrund","187","0.106010946040444","0.0913940636849476","0.120627828395941"
"Befristet","2009","Hauptschule","direkter Migrationshintergrund","34","0.124612172068072","0.0889234804266087","0.160300863709536"
"Befristet","2009","Hauptschule","indirekter Migrationshintergrund","30","0.206159048336623","0.138417400416454","0.273900696256792"
"Befristet","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2009","Realschule","kein Migrationshintergrund","339","0.129807094627804","0.117218178126776","0.142396011128831"
"Befristet","2009","Realschule","direkter Migrationshintergrund","14","","",""
"Befristet","2009","Realschule","indirekter Migrationshintergrund","38","0.368411013555986","0.280629579205374","0.456192447906599"
"Befristet","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2009","(Fach-)Abitur","kein Migrationshintergrund","213","0.25561196148039","0.22672603394855","0.28449788901223"
"Befristet","2009","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Befristet","2009","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Befristet","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2009","AkademikerIn","kein Migrationshintergrund","207","0.118646839771243","0.104538023415084","0.132755656127402"
"Befristet","2009","AkademikerIn","direkter Migrationshintergrund","22","","",""
"Befristet","2009","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Befristet","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2010","(noch) kein Abschluss","kein Migrationshintergrund","43","0.838205873102427","0.743431521833653","0.932980224371201"
"Unbefristet","2010","(noch) kein Abschluss","direkter Migrationshintergrund","46","0.8362399303992","0.739317669742432","0.933162191055969"
"Unbefristet","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Unbefristet","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2010","Hauptschule","kein Migrationshintergrund","1881","0.896273701499129","0.883397433465222","0.909149969533036"
"Unbefristet","2010","Hauptschule","direkter Migrationshintergrund","472","0.859119490949047","0.830044540155351","0.888194441742744"
"Unbefristet","2010","Hauptschule","indirekter Migrationshintergrund","133","0.765115082395333","0.702485040231033","0.827745124559633"
"Unbefristet","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2010","Realschule","kein Migrationshintergrund","3256","0.857995860710837","0.846838864982283","0.869152856439391"
"Unbefristet","2010","Realschule","direkter Migrationshintergrund","94","0.705734900595905","0.622805357562911","0.788664443628899"
"Unbefristet","2010","Realschule","indirekter Migrationshintergrund","125","0.728400500962332","0.659265316005774","0.79753568591889"
"Unbefristet","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2010","(Fach-)Abitur","kein Migrationshintergrund","1031","0.754495386709731","0.73097276470563","0.778018008713832"
"Unbefristet","2010","(Fach-)Abitur","direkter Migrationshintergrund","221","0.870555479142841","0.830214416361466","0.910896541924215"
"Unbefristet","2010","(Fach-)Abitur","indirekter Migrationshintergrund","77","0.678407054716006","0.588202615073532","0.76861149435848"
"Unbefristet","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2010","AkademikerIn","kein Migrationshintergrund","2344","0.875710571524457","0.863203777329338","0.888217365719576"
"Unbefristet","2010","AkademikerIn","direkter Migrationshintergrund","215","0.833256973956742","0.788878050433415","0.877635897480069"
"Unbefristet","2010","AkademikerIn","indirekter Migrationshintergrund","94","0.858343196580564","0.793180214371933","0.923506178789195"
"Unbefristet","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2010","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Befristet","2010","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Befristet","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Befristet","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2010","Hauptschule","kein Migrationshintergrund","273","0.103726298500871","0.0908500304669644","0.116602566534778"
"Befristet","2010","Hauptschule","direkter Migrationshintergrund","78","0.140880509050953","0.111805558257256","0.169955459844649"
"Befristet","2010","Hauptschule","indirekter Migrationshintergrund","43","0.234884917604667","0.172254875440367","0.297514959768967"
"Befristet","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2010","Realschule","kein Migrationshintergrund","504","0.142004139289163","0.130847143560609","0.153161135017717"
"Befristet","2010","Realschule","direkter Migrationshintergrund","22","","",""
"Befristet","2010","Realschule","indirekter Migrationshintergrund","34","0.271599499037668","0.20246431408111","0.340734683994226"
"Befristet","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2010","(Fach-)Abitur","kein Migrationshintergrund","255","0.245504613290269","0.221981991286168","0.26902723529437"
"Befristet","2010","(Fach-)Abitur","direkter Migrationshintergrund","45","0.129444520857159","0.0891034580757846","0.169785583638534"
"Befristet","2010","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"Befristet","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2010","AkademikerIn","kein Migrationshintergrund","329","0.124289428475543","0.111782634280424","0.136796222670662"
"Befristet","2010","AkademikerIn","direkter Migrationshintergrund","56","0.166743026043258","0.122364102519931","0.211121949566585"
"Befristet","2010","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Befristet","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2011","(noch) kein Abschluss","kein Migrationshintergrund","58","0.642477456230771","0.541768260602426","0.743186651859117"
"Unbefristet","2011","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.806862135934728","0.711624303367818","0.902099968501637"
"Unbefristet","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Unbefristet","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2011","Hauptschule","kein Migrationshintergrund","2285","0.887986512628863","0.875884728674634","0.900088296583093"
"Unbefristet","2011","Hauptschule","direkter Migrationshintergrund","526","0.870568639417045","0.843974028100724","0.897163250733366"
"Unbefristet","2011","Hauptschule","indirekter Migrationshintergrund","162","0.796870150345322","0.740971386248785","0.852768914441858"
"Unbefristet","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2011","Realschule","kein Migrationshintergrund","3924","0.856136214495727","0.845891418535152","0.866381010456302"
"Unbefristet","2011","Realschule","direkter Migrationshintergrund","131","0.7537943045175","0.686621261773655","0.820967347261345"
"Unbefristet","2011","Realschule","indirekter Migrationshintergrund","166","0.749712043447287","0.692471470703423","0.80695261619115"
"Unbefristet","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2011","(Fach-)Abitur","kein Migrationshintergrund","1296","0.788600262905384","0.768474014145804","0.808726511664965"
"Unbefristet","2011","(Fach-)Abitur","direkter Migrationshintergrund","254","0.83979296508167","0.798762559425939","0.880823370737401"
"Unbefristet","2011","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.61133887941137","0.522249542118183","0.700428216704556"
"Unbefristet","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2011","AkademikerIn","kein Migrationshintergrund","2852","0.876943101283862","0.865586095533713","0.888300107034011"
"Unbefristet","2011","AkademikerIn","direkter Migrationshintergrund","255","0.857937233864699","0.819746019635211","0.896128448094188"
"Unbefristet","2011","AkademikerIn","indirekter Migrationshintergrund","121","0.688874707198702","0.613779980333463","0.763969434063941"
"Unbefristet","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2011","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Befristet","2011","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Befristet","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Befristet","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2011","Hauptschule","kein Migrationshintergrund","324","0.112013487371137","0.0999117034169073","0.124115271325366"
"Befristet","2011","Hauptschule","direkter Migrationshintergrund","86","0.129431360582955","0.102836749266634","0.156025971899276"
"Befristet","2011","Hauptschule","indirekter Migrationshintergrund","37","0.203129849654678","0.147231085558142","0.259028613751215"
"Befristet","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2011","Realschule","kein Migrationshintergrund","584","0.143863785504273","0.133618989543698","0.154108581464848"
"Befristet","2011","Realschule","direkter Migrationshintergrund","27","","",""
"Befristet","2011","Realschule","indirekter Migrationshintergrund","54","0.250287956552713","0.19304738380885","0.307528529296577"
"Befristet","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2011","(Fach-)Abitur","kein Migrationshintergrund","285","0.211399737094616","0.191273488335035","0.231525985854196"
"Befristet","2011","(Fach-)Abitur","direkter Migrationshintergrund","53","0.16020703491833","0.119176629262599","0.201237440574061"
"Befristet","2011","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Befristet","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2011","AkademikerIn","kein Migrationshintergrund","362","0.123056898716138","0.111699892965989","0.134413904466287"
"Befristet","2011","AkademikerIn","direkter Migrationshintergrund","66","0.142062766135301","0.103871551905812","0.180253980364789"
"Befristet","2011","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"Befristet","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2012","(noch) kein Abschluss","kein Migrationshintergrund","76","0.731561135410639","0.64912177554177","0.814000495279508"
"Unbefristet","2012","(noch) kein Abschluss","direkter Migrationshintergrund","46","0.741345864185568","0.633215425642689","0.849476302728447"
"Unbefristet","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Unbefristet","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2012","Hauptschule","kein Migrationshintergrund","2223","0.883076951700622","0.870670710474027","0.895483192927216"
"Unbefristet","2012","Hauptschule","direkter Migrationshintergrund","542","0.870472470480502","0.844355680908721","0.896589260052282"
"Unbefristet","2012","Hauptschule","indirekter Migrationshintergrund","159","0.856808964240726","0.808143432965383","0.905474495516068"
"Unbefristet","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2012","Realschule","kein Migrationshintergrund","3862","0.869702129755071","0.859823745746632","0.879580513763509"
"Unbefristet","2012","Realschule","direkter Migrationshintergrund","139","0.818825875423255","0.760756306301693","0.876895444544816"
"Unbefristet","2012","Realschule","indirekter Migrationshintergrund","157","0.681989563469607","0.619300798862634","0.74467832807658"
"Unbefristet","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2012","(Fach-)Abitur","kein Migrationshintergrund","1288","0.769234027751837","0.748608908961385","0.789859146542289"
"Unbefristet","2012","(Fach-)Abitur","direkter Migrationshintergrund","271","0.830596418480245","0.790724700068552","0.870468136891937"
"Unbefristet","2012","(Fach-)Abitur","indirekter Migrationshintergrund","97","0.629686505079381","0.547309103711702","0.712063906447061"
"Unbefristet","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2012","AkademikerIn","kein Migrationshintergrund","2745","0.867160035588765","0.855222043374608","0.879098027802922"
"Unbefristet","2012","AkademikerIn","direkter Migrationshintergrund","270","0.811487105551574","0.769728644682623","0.853245566420526"
"Unbefristet","2012","AkademikerIn","indirekter Migrationshintergrund","121","0.731707491377688","0.658832764064972","0.804582218690403"
"Unbefristet","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2012","(noch) kein Abschluss","kein Migrationshintergrund","35","0.268438864589361","0.185999504720492","0.35087822445823"
"Befristet","2012","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Befristet","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Befristet","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2012","Hauptschule","kein Migrationshintergrund","354","0.116923048299378","0.104516807072783","0.129329289525973"
"Befristet","2012","Hauptschule","direkter Migrationshintergrund","93","0.129527529519498","0.103410739947718","0.155644319091279"
"Befristet","2012","Hauptschule","indirekter Migrationshintergrund","40","0.143191035759274","0.0945255044839318","0.191856567034617"
"Befristet","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2012","Realschule","kein Migrationshintergrund","599","0.130297870244929","0.120419486236491","0.140176254253368"
"Befristet","2012","Realschule","direkter Migrationshintergrund","30","0.181174124576745","0.123104555455184","0.239243693698307"
"Befristet","2012","Realschule","indirekter Migrationshintergrund","55","0.318010436530393","0.25532167192342","0.380699201137366"
"Befristet","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2012","(Fach-)Abitur","kein Migrationshintergrund","315","0.230765972248163","0.210140853457711","0.251391091038615"
"Befristet","2012","(Fach-)Abitur","direkter Migrationshintergrund","69","0.169403581519756","0.129531863108063","0.209275299931448"
"Befristet","2012","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.370313494920619","0.287936093552939","0.452690896288298"
"Befristet","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2012","AkademikerIn","kein Migrationshintergrund","360","0.132839964411235","0.120901972197078","0.144777956625392"
"Befristet","2012","AkademikerIn","direkter Migrationshintergrund","67","0.188512894448426","0.146754433579474","0.230271355317377"
"Befristet","2012","AkademikerIn","indirekter Migrationshintergrund","21","","",""
"Befristet","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2013","(noch) kein Abschluss","kein Migrationshintergrund","73","0.636997664543315","0.549111036844325","0.724884292242305"
"Unbefristet","2013","(noch) kein Abschluss","direkter Migrationshintergrund","117","0.745026978676469","0.678524285438559","0.811529671914379"
"Unbefristet","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Unbefristet","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2013","Hauptschule","kein Migrationshintergrund","2068","0.886155942513907","0.873422102164248","0.898889782863566"
"Unbefristet","2013","Hauptschule","direkter Migrationshintergrund","1090","0.844514132509501","0.825024754691903","0.864003510327099"
"Unbefristet","2013","Hauptschule","indirekter Migrationshintergrund","241","0.760673695915799","0.714915459906865","0.806431931924733"
"Unbefristet","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2013","Realschule","kein Migrationshintergrund","3664","0.869807724072905","0.85967148363555","0.87994396451026"
"Unbefristet","2013","Realschule","direkter Migrationshintergrund","211","0.755145425740802","0.707123215844332","0.803167635637273"
"Unbefristet","2013","Realschule","indirekter Migrationshintergrund","227","0.655915666570152","0.606074083357811","0.705757249782493"
"Unbefristet","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2013","(Fach-)Abitur","kein Migrationshintergrund","1254","0.768319729059753","0.747423509107428","0.789215949012078"
"Unbefristet","2013","(Fach-)Abitur","direkter Migrationshintergrund","679","0.800665023079466","0.77414908280833","0.827180963350602"
"Unbefristet","2013","(Fach-)Abitur","indirekter Migrationshintergrund","144","0.625903450389659","0.560919843437415","0.690887057341902"
"Unbefristet","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2013","AkademikerIn","kein Migrationshintergrund","2614","0.862868333046493","0.850538600959443","0.875198065133542"
"Unbefristet","2013","AkademikerIn","direkter Migrationshintergrund","633","0.792252779701653","0.764175152497698","0.820330406905608"
"Unbefristet","2013","AkademikerIn","indirekter Migrationshintergrund","193","0.829240327107637","0.780714274432069","0.877766379783204"
"Unbefristet","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2013","(noch) kein Abschluss","kein Migrationshintergrund","42","0.363002335456685","0.275115707757695","0.450888963155675"
"Befristet","2013","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.254973021323531","0.188470328085621","0.321475714561441"
"Befristet","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Befristet","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2013","Hauptschule","kein Migrationshintergrund","322","0.113844057486093","0.101110217136434","0.126577897835752"
"Befristet","2013","Hauptschule","direkter Migrationshintergrund","238","0.155485867490499","0.135996489672901","0.174975245308097"
"Befristet","2013","Hauptschule","indirekter Migrationshintergrund","93","0.239326304084201","0.193568068075267","0.285084540093135"
"Befristet","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2013","Realschule","kein Migrationshintergrund","570","0.130192275927095","0.12005603548974","0.14032851636445"
