year,age_gr,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.08924,41,180,0.04748,0.13101
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.10187,33,180,0.05756,0.14618
2010,30-45 y.,Baden-Wuerttemberg,Comp. time,0.28988,263,588,0.25317,0.32658
2010,30-45 y.,Baden-Wuerttemberg,Some of both,0.08683,102,588,0.06405,0.10961
2010,30-45 y.,Baden-Wuerttemberg,Paid,0.05331,69,588,0.03514,0.07148
2010,30-45 y.,Baden-Wuerttemberg,Not compensated,0.16072,154,588,0.13101,0.19043
2010,30-45 y.,Bavaria,Comp. time,0.35394,435,744,0.31955,0.38832
2010,30-45 y.,Bavaria,Some of both,0.10322,117,744,0.08134,0.12510
2010,30-45 y.,Bavaria,Paid,0.04596,60,744,0.03090,0.06102
2010,30-45 y.,Bavaria,Not compensated,0.11849,132,744,0.09525,0.14173
2010,30-45 y.,Berlin,Comp. time,0.23122,70,102,0.14899,0.31344
2010,30-45 y.,Berlin,Not compensated,0.10539,32,102,0.04551,0.16527
2010,30-45 y.,Brandenburg,Comp. time,0.40464,86,86,0.30030,0.50899
2010,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.31622,36,36,0.16216,0.47027
2010,30-45 y.,Saxony,Comp. time,0.35799,172,289,0.30262,0.41336
2010,30-45 y.,Saxony,Some of both,0.11898,60,289,0.08159,0.15638
2010,30-45 y.,Saxony,Not compensated,0.09980,57,289,0.06518,0.13442
2010,30-45 y.,Saxony-Anhalt,Comp. time,0.28091,79,112,0.19730,0.36452
2010,30-45 y.,Saxony-Anhalt,Some of both,0.13463,33,112,0.07113,0.19812
2010,30-45 y.,Thuringa,Comp. time,0.27555,88,126,0.19722,0.35388
2010,30-45 y.,Thuringa,Some of both,0.11499,38,126,0.05906,0.17091
2010,46-65 y.,Schleswig-Holstein,Comp. time,0.24325,50,50,0.12312,0.36339
2010,46-65 y.,Lower Saxony,Comp. time,0.25190,129,222,0.19466,0.30913
2010,46-65 y.,Lower Saxony,Some of both,0.06225,53,222,0.03040,0.09411
2010,46-65 y.,Lower Saxony,Not compensated,0.07871,40,222,0.04320,0.11421
2010,46-65 y.,North Rhine-Westphalia,Comp. time,0.19322,274,545,0.16004,0.22640
2010,46-65 y.,North Rhine-Westphalia,Some of both,0.06759,87,545,0.04649,0.08869
2010,46-65 y.,North Rhine-Westphalia,Paid,0.06615,72,545,0.04526,0.08703
2010,46-65 y.,North Rhine-Westphalia,Not compensated,0.05744,112,545,0.03789,0.07700
2010,46-65 y.,Hesse,Comp. time,0.21114,124,229,0.15817,0.26412
2010,46-65 y.,Hesse,Some of both,0.07333,46,229,0.03949,0.10717
2010,46-65 y.,Hesse,Not compensated,0.09304,59,229,0.05533,0.13075
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.21037,101,132,0.14058,0.28017
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.04272,31,132,0.00809,0.07735
2010,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21741,153,290,0.16986,0.26497
2010,46-65 y.,Baden-Wuerttemberg,Some of both,0.08607,58,290,0.05374,0.11841
2010,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08052,79,290,0.04915,0.11189
2010,46-65 y.,Bavaria,Comp. time,0.22876,242,448,0.18982,0.26770
2010,46-65 y.,Bavaria,Some of both,0.05706,63,448,0.03555,0.07856
2010,46-65 y.,Bavaria,Paid,0.04115,37,448,0.02273,0.05956
2010,46-65 y.,Bavaria,Not compensated,0.09165,106,448,0.06490,0.11839
2010,46-65 y.,Berlin,Comp. time,0.24307,61,61,0.13453,0.35160
2010,46-65 y.,Brandenburg,Comp. time,0.30394,66,66,0.19212,0.41576
2010,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.27166,54,54,0.15190,0.39141
2010,46-65 y.,Saxony,Comp. time,0.23144,118,209,0.17413,0.28876
2010,46-65 y.,Saxony,Some of both,0.10896,52,209,0.06661,0.15130
2010,46-65 y.,Saxony,Not compensated,0.05638,39,209,0.02503,0.08773
2010,46-65 y.,Saxony-Anhalt,Comp. time,0.22551,68,102,0.14401,0.30702
2010,46-65 y.,Saxony-Anhalt,Not compensated,0.08332,34,102,0.02942,0.13723
2010,46-65 y.,Thuringa,Comp. time,0.21274,60,60,0.10831,0.31717
2011,17-29 y.,Schleswig-Holstein,Comp. time,0.24177,31,31,0.08856,0.39499
2011,17-29 y.,Lower Saxony,Comp. time,0.20260,65,65,0.10413,0.30108
2011,17-29 y.,North Rhine-Westphalia,Comp. time,0.14087,102,192,0.09153,0.19021
2011,17-29 y.,North Rhine-Westphalia,Some of both,0.04953,45,192,0.01876,0.08030
2011,17-29 y.,North Rhine-Westphalia,Paid,0.04464,45,192,0.01535,0.07393
2011,17-29 y.,Hesse,Comp. time,0.14942,38,38,0.03455,0.26429
2011,17-29 y.,Baden-Wuerttemberg,Comp. time,0.23022,79,115,0.15294,0.30750
2011,17-29 y.,Baden-Wuerttemberg,Some of both,0.06027,36,115,0.01659,0.10396
2011,17-29 y.,Bavaria,Comp. time,0.23773,137,217,0.18096,0.29450
2011,17-29 y.,Bavaria,Some of both,0.10193,43,217,0.06158,0.14228
2011,17-29 y.,Bavaria,Not compensated,0.07152,37,217,0.03716,0.10589
2011,17-29 y.,Saxony,Comp. time,0.19106,48,79,0.10381,0.27830
2011,17-29 y.,Saxony,Some of both,0.11789,31,79,0.04632,0.18945
2011,30-45 y.,Schleswig-Holstein,Comp. time,0.27231,82,125,0.19396,0.35066
2011,30-45 y.,Schleswig-Holstein,Some of both,0.14179,43,125,0.08039,0.20319
2011,30-45 y.,Lower Saxony,Comp. time,0.27889,233,462,0.23795,0.31982
2011,30-45 y.,Lower Saxony,Some of both,0.12469,104,462,0.09453,0.15484
2011,30-45 y.,Lower Saxony,Paid,0.08497,60,462,0.05952,0.11043
2011,30-45 y.,Lower Saxony,Not compensated,0.08683,65,462,0.06112,0.11253
2011,30-45 y.,North Rhine-Westphalia,Comp. time,0.22919,377,879,0.20139,0.25699
2011,30-45 y.,North Rhine-Westphalia,Some of both,0.11118,174,879,0.09039,0.13197
2011,30-45 y.,North Rhine-Westphalia,Paid,0.07745,161,879,0.05977,0.09513
2011,30-45 y.,North Rhine-Westphalia,Not compensated,0.09877,167,879,0.07904,0.11851
2011,30-45 y.,Hesse,Comp. time,0.28247,170,361,0.23597,0.32898
2011,30-45 y.,Hesse,Some of both,0.09109,73,361,0.06137,0.12081
2011,30-45 y.,Hesse,Paid,0.04669,41,361,0.02489,0.06848
2011,30-45 y.,Hesse,Not compensated,0.14137,77,361,0.10538,0.17736
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.24913,123,234,0.19360,0.30467
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.08474,42,234,0.04898,0.12049
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.05594,34,234,0.02643,0.08544
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.06769,35,234,0.03544,0.09995
2011,30-45 y.,Baden-Wuerttemberg,Comp. time,0.25996,323,712,0.22772,0.29220
2011,30-45 y.,Baden-Wuerttemberg,Some of both,0.11994,142,712,0.09606,0.14382
2011,30-45 y.,Baden-Wuerttemberg,Paid,0.07117,84,712,0.05227,0.09006
2011,30-45 y.,Baden-Wuerttemberg,Not compensated,0.15343,163,712,0.12694,0.17992
2011,30-45 y.,Bavaria,Comp. time,0.30433,454,844,0.27327,0.33539
2011,30-45 y.,Bavaria,Some of both,0.12972,160,844,0.10704,0.15240
2011,30-45 y.,Bavaria,Paid,0.04403,71,844,0.03018,0.05788
2011,30-45 y.,Bavaria,Not compensated,0.11999,159,844,0.09806,0.14193
2011,30-45 y.,Berlin,Comp. time,0.21295,79,115,0.13780,0.28811
2011,30-45 y.,Berlin,Not compensated,0.10065,36,115,0.04542,0.15588
2011,30-45 y.,Brandenburg,Comp. time,0.34547,86,118,0.25930,0.43164
2011,30-45 y.,Brandenburg,Some of both,0.12709,32,118,0.06673,0.18744
2011,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.31045,51,51,0.18220,0.43870
2011,30-45 y.,Saxony,Comp. time,0.32872,187,352,0.27957,0.37786
2011,30-45 y.,Saxony,Some of both,0.14016,73,352,0.10384,0.17647
2011,30-45 y.,Saxony,Paid,0.05139,31,352,0.02829,0.07449
2011,30-45 y.,Saxony,Not compensated,0.08939,61,352,0.05954,0.11923
2011,30-45 y.,Saxony-Anhalt,Comp. time,0.23849,92,136,0.16660,0.31038
2011,30-45 y.,Saxony-Anhalt,Some of both,0.15767,44,136,0.09620,0.21915
2011,30-45 y.,Thuringa,Comp. time,0.23356,101,167,0.16920,0.29793
2011,30-45 y.,Thuringa,Some of both,0.09557,31,167,0.05085,0.14030
2011,30-45 y.,Thuringa,Not compensated,0.15893,35,167,0.10331,0.21455
2011,46-65 y.,Schleswig-Holstein,Comp. time,0.23934,69,69,0.13793,0.34076
2011,46-65 y.,Lower Saxony,Comp. time,0.22034,176,373,0.17822,0.26246
2011,46-65 y.,Lower Saxony,Some of both,0.08405,73,373,0.05586,0.11225
2011,46-65 y.,Lower Saxony,Paid,0.06626,56,373,0.04098,0.09154
2011,46-65 y.,Lower Saxony,Not compensated,0.08938,68,373,0.06039,0.11837
2011,46-65 y.,North Rhine-Westphalia,Comp. time,0.18980,362,744,0.16160,0.21800
2011,46-65 y.,North Rhine-Westphalia,Some of both,0.07244,130,744,0.05380,0.09108
2011,46-65 y.,North Rhine-Westphalia,Paid,0.06188,91,744,0.04455,0.07920
2011,46-65 y.,North Rhine-Westphalia,Not compensated,0.07444,161,744,0.05557,0.09332
2011,46-65 y.,Hesse,Comp. time,0.21339,149,313,0.16793,0.25885
2011,46-65 y.,Hesse,Some of both,0.08253,59,313,0.05200,0.11306
2011,46-65 y.,Hesse,Paid,0.04485,34,313,0.02188,0.06781
2011,46-65 y.,Hesse,Not compensated,0.09889,71,313,0.06577,0.13202
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.18548,112,215,0.13341,0.23756
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.08002,34,215,0.04367,0.11637
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Paid,0.08058,31,215,0.04411,0.11705
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.04983,38,215,0.02068,0.07899
2011,46-65 y.,Baden-Wuerttemberg,Comp. time,0.18288,196,461,0.14755,0.21820
2011,46-65 y.,Baden-Wuerttemberg,Some of both,0.10736,95,461,0.07907,0.13565
2011,46-65 y.,Baden-Wuerttemberg,Paid,0.06172,49,461,0.03973,0.08372
2011,46-65 y.,Baden-Wuerttemberg,Not compensated,0.09604,121,461,0.06911,0.12296
2011,46-65 y.,Bavaria,Comp. time,0.24512,332,633,0.21158,0.27865
2011,46-65 y.,Bavaria,Some of both,0.06791,95,633,0.04830,0.08753
2011,46-65 y.,Bavaria,Paid,0.04045,57,633,0.02509,0.05580
2011,46-65 y.,Bavaria,Not compensated,0.08802,149,633,0.06593,0.11011
2011,46-65 y.,Berlin,Comp. time,0.25917,88,128,0.18296,0.33538
2011,46-65 y.,Berlin,Not compensated,0.09561,40,128,0.04446,0.14675
2011,46-65 y.,Brandenburg,Comp. time,0.28605,101,133,0.20895,0.36314
2011,46-65 y.,Brandenburg,Not compensated,0.05901,32,133,0.01881,0.09921
2011,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.26598,56,56,0.14921,0.38276
2011,46-65 y.,Saxony,Comp. time,0.26375,140,245,0.20845,0.31904
2011,46-65 y.,Saxony,Some of both,0.09041,51,245,0.05443,0.12640
2011,46-65 y.,Saxony,Not compensated,0.08675,54,245,0.05143,0.12207
2011,46-65 y.,Saxony-Anhalt,Comp. time,0.22408,82,114,0.14720,0.30096
2011,46-65 y.,Saxony-Anhalt,Not compensated,0.05493,32,114,0.01292,0.09694
2011,46-65 y.,Thuringa,Comp. time,0.19571,74,113,0.12223,0.26919
2011,46-65 y.,Thuringa,Not compensated,0.10687,39,113,0.04965,0.16409
2012,17-29 y.,Lower Saxony,Comp. time,0.20884,53,53,0.09836,0.31933
2012,17-29 y.,North Rhine-Westphalia,Comp. time,0.16832,111,236,0.12048,0.21616
2012,17-29 y.,North Rhine-Westphalia,Some of both,0.06311,41,236,0.03202,0.09420
2012,17-29 y.,North Rhine-Westphalia,Paid,0.03764,47,236,0.01331,0.06197
2012,17-29 y.,North Rhine-Westphalia,Not compensated,0.05419,37,236,0.02524,0.08313
2012,17-29 y.,Hesse,Comp. time,0.16623,40,40,0.04939,0.28307
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.18196,33,33,0.04829,0.31564
2012,17-29 y.,Baden-Wuerttemberg,Comp. time,0.23102,88,131,0.15856,0.30347
2012,17-29 y.,Baden-Wuerttemberg,Some of both,0.08024,43,131,0.03354,0.12694
2012,17-29 y.,Bavaria,Comp. time,0.22533,142,235,0.17180,0.27886
2012,17-29 y.,Bavaria,Some of both,0.11288,56,235,0.07233,0.15342
2012,17-29 y.,Bavaria,Not compensated,0.06038,37,235,0.02986,0.09089
2012,17-29 y.,Saxony,Comp. time,0.23625,47,79,0.14198,0.33052
2012,17-29 y.,Saxony,Some of both,0.08069,32,79,0.02025,0.14113
2012,30-45 y.,Schleswig-Holstein,Comp. time,0.30967,102,146,0.23441,0.38493
2012,30-45 y.,Schleswig-Holstein,Some of both,0.16666,44,146,0.10600,0.22732
2012,30-45 y.,Lower Saxony,Comp. time,0.29890,228,445,0.25631,0.34148
2012,30-45 y.,Lower Saxony,Some of both,0.13722,100,445,0.10522,0.16923
2012,30-45 y.,Lower Saxony,Paid,0.07361,70,445,0.04932,0.09790
2012,30-45 y.,Lower Saxony,Not compensated,0.06948,47,445,0.04583,0.09313
2012,30-45 y.,North Rhine-Westphalia,Comp. time,0.25478,407,860,0.22565,0.28392
2012,30-45 y.,North Rhine-Westphalia,Some of both,0.10237,172,860,0.08210,0.12264
2012,30-45 y.,North Rhine-Westphalia,Paid,0.07671,134,860,0.05891,0.09450
2012,30-45 y.,North Rhine-Westphalia,Not compensated,0.08724,147,860,0.06837,0.10611
2012,30-45 y.,Hesse,Comp. time,0.25996,167,343,0.21347,0.30644
2012,30-45 y.,Hesse,Some of both,0.09962,63,343,0.06788,0.13136
2012,30-45 y.,Hesse,Paid,0.04304,37,343,0.02153,0.06455
2012,30-45 y.,Hesse,Not compensated,0.15407,76,343,0.11581,0.19234
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.31165,121,196,0.24664,0.37666
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.09722,44,196,0.05564,0.13881
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.06516,31,196,0.03052,0.09980
2012,30-45 y.,Baden-Wuerttemberg,Comp. time,0.27651,318,668,0.24257,0.31046
2012,30-45 y.,Baden-Wuerttemberg,Some of both,0.15398,146,668,0.12658,0.18137
2012,30-45 y.,Baden-Wuerttemberg,Paid,0.07173,71,668,0.05215,0.09132
2012,30-45 y.,Baden-Wuerttemberg,Not compensated,0.13169,133,668,0.10603,0.15735
2012,30-45 y.,Bavaria,Comp. time,0.29302,436,813,0.26171,0.32433
2012,30-45 y.,Bavaria,Some of both,0.11223,145,813,0.09051,0.13394
2012,30-45 y.,Bavaria,Paid,0.05631,88,813,0.04046,0.07217
2012,30-45 y.,Bavaria,Not compensated,0.11314,144,813,0.09135,0.13493
2012,30-45 y.,Berlin,Comp. time,0.28729,87,123,0.20699,0.36758
2012,30-45 y.,Berlin,Not compensated,0.11255,36,123,0.05647,0.16863
2012,30-45 y.,Brandenburg,Comp. time,0.30579,75,115,0.22122,0.39037
2012,30-45 y.,Brandenburg,Some of both,0.18081,40,115,0.11016,0.25146
2012,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.40391,54,54,0.27181,0.53601
2012,30-45 y.,Saxony,Comp. time,0.33316,192,310,0.28061,0.38572
2012,30-45 y.,Saxony,Some of both,0.13017,69,310,0.09265,0.16769
2012,30-45 y.,Saxony,Not compensated,0.08639,49,310,0.05507,0.11772
2012,30-45 y.,Saxony-Anhalt,Comp. time,0.26430,95,135,0.18964,0.33897
2012,30-45 y.,Saxony-Anhalt,Some of both,0.19852,40,135,0.13098,0.26606
2012,30-45 y.,Thuringa,Comp. time,0.21819,89,132,0.14746,0.28892
2012,30-45 y.,Thuringa,Some of both,0.17000,43,132,0.10568,0.23433
2012,46-65 y.,Schleswig-Holstein,Comp. time,0.24940,80,80,0.15399,0.34481
2012,46-65 y.,Lower Saxony,Comp. time,0.24627,189,376,0.20266,0.28988
2012,46-65 y.,Lower Saxony,Some of both,0.09850,81,376,0.06834,0.12866
2012,46-65 y.,Lower Saxony,Paid,0.06652,40,376,0.04130,0.09174
2012,46-65 y.,Lower Saxony,Not compensated,0.07733,66,376,0.05029,0.10437
2012,46-65 y.,North Rhine-Westphalia,Comp. time,0.20988,394,819,0.18198,0.23779
2012,46-65 y.,North Rhine-Westphalia,Some of both,0.08591,138,819,0.06670,0.10511
2012,46-65 y.,North Rhine-Westphalia,Paid,0.06933,112,819,0.05192,0.08674
2012,46-65 y.,North Rhine-Westphalia,Not compensated,0.07811,175,819,0.05972,0.09650
2012,46-65 y.,Hesse,Comp. time,0.23334,182,333,0.18784,0.27884
2012,46-65 y.,Hesse,Some of both,0.10730,69,333,0.07401,0.14059
2012,46-65 y.,Hesse,Not compensated,0.11625,82,333,0.08178,0.15073
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.22898,133,218,0.17308,0.28489
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.08321,42,218,0.04646,0.11996
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.05925,43,218,0.02784,0.09067
2012,46-65 y.,Baden-Wuerttemberg,Comp. time,0.22309,239,515,0.18710,0.25908
2012,46-65 y.,Baden-Wuerttemberg,Some of both,0.11126,117,515,0.08408,0.13845
2012,46-65 y.,Baden-Wuerttemberg,Paid,0.05902,52,515,0.03865,0.07940
2012,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08192,107,515,0.05821,0.10563
2012,46-65 y.,Bavaria,Comp. time,0.25541,376,694,0.22294,0.28788
2012,46-65 y.,Bavaria,Some of both,0.07920,114,694,0.05910,0.09931
2012,46-65 y.,Bavaria,Paid,0.04275,51,694,0.02769,0.05781
2012,46-65 y.,Bavaria,Not compensated,0.08727,153,694,0.06626,0.10828
2012,46-65 y.,Berlin,Comp. time,0.28795,94,129,0.20950,0.36639
2012,46-65 y.,Berlin,Not compensated,0.07394,35,129,0.02861,0.11927
2012,46-65 y.,Brandenburg,Comp. time,0.25800,93,93,0.16859,0.34741
2012,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.31494,75,75,0.20911,0.42077
2012,46-65 y.,Saxony,Comp. time,0.23248,147,275,0.18247,0.28250
2012,46-65 y.,Saxony,Some of both,0.14771,80,275,0.10570,0.18972
2012,46-65 y.,Saxony,Not compensated,0.06069,48,275,0.03242,0.08896
2012,46-65 y.,Saxony-Anhalt,Comp. time,0.23561,83,115,0.15770,0.31351
2012,46-65 y.,Saxony-Anhalt,Not compensated,0.05612,32,115,0.01387,0.09837
2012,46-65 y.,Thuringa,Comp. time,0.23078,88,88,0.14225,0.31932
2013,17-29 y.,Lower Saxony,Comp. time,0.25638,94,161,0.18872,0.32404
2013,17-29 y.,Lower Saxony,Some of both,0.03853,36,161,0.00871,0.06835
2013,17-29 y.,Lower Saxony,Paid,0.06635,31,161,0.02778,0.10491
2013,17-29 y.,North Rhine-Westphalia,Comp. time,0.14132,124,274,0.10000,0.18265
2013,17-29 y.,North Rhine-Westphalia,Some of both,0.05988,61,274,0.03173,0.08803
2013,17-29 y.,North Rhine-Westphalia,Paid,0.04694,53,274,0.02185,0.07204
2013,17-29 y.,North Rhine-Westphalia,Not compensated,0.03369,36,274,0.01229,0.05510
2013,17-29 y.,Hesse,Comp. time,0.20384,54,85,0.11769,0.28999
2013,17-29 y.,Hesse,Some of both,0.09372,31,85,0.03140,0.15605
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20392,47,47,0.08748,0.32035
2013,17-29 y.,Baden-Wuerttemberg,Comp. time,0.24768,132,209,0.18901,0.30634
2013,17-29 y.,Baden-Wuerttemberg,Some of both,0.06789,44,209,0.03370,0.10207
2013,17-29 y.,Baden-Wuerttemberg,Not compensated,0.06032,33,209,0.02796,0.09267
2013,17-29 y.,Bavaria,Comp. time,0.19776,147,278,0.15086,0.24467
2013,17-29 y.,Bavaria,Some of both,0.09840,61,278,0.06333,0.13348
2013,17-29 y.,Bavaria,Paid,0.04730,31,278,0.02230,0.07229
2013,17-29 y.,Bavaria,Not compensated,0.04913,39,278,0.02368,0.07459
2013,17-29 y.,Saxony,Comp. time,0.23603,49,49,0.11590,0.35616
2013,30-45 y.,Schleswig-Holstein,Comp. time,0.26188,93,157,0.19289,0.33088
2013,30-45 y.,Schleswig-Holstein,Some of both,0.08830,32,157,0.04377,0.13282
2013,30-45 y.,Schleswig-Holstein,Not compensated,0.06983,32,157,0.02983,0.10982
2013,30-45 y.,Hamburg,Comp. time,0.19573,42,42,0.07428,0.31718
2013,30-45 y.,Lower Saxony,Comp. time,0.28178,239,474,0.24124,0.32232
2013,30-45 y.,Lower Saxony,Some of both,0.11934,94,474,0.09012,0.14855
2013,30-45 y.,Lower Saxony,Paid,0.06886,82,474,0.04604,0.09168
2013,30-45 y.,Lower Saxony,Not compensated,0.08593,59,474,0.06067,0.11118
2013,30-45 y.,North Rhine-Westphalia,Comp. time,0.21606,434,976,0.19023,0.24190
2013,30-45 y.,North Rhine-Westphalia,Some of both,0.12029,214,976,0.09987,0.14071
2013,30-45 y.,North Rhine-Westphalia,Paid,0.06485,168,976,0.04939,0.08031
2013,30-45 y.,North Rhine-Westphalia,Not compensated,0.08007,160,976,0.06303,0.09710
2013,30-45 y.,Hesse,Comp. time,0.28589,184,380,0.24040,0.33138
2013,30-45 y.,Hesse,Some of both,0.11177,74,380,0.08005,0.14349
2013,30-45 y.,Hesse,Paid,0.04779,53,380,0.02631,0.06927
2013,30-45 y.,Hesse,Not compensated,0.12668,69,380,0.09319,0.16017
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.25336,129,232,0.19727,0.30944
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.10189,59,232,0.06288,0.14091
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.08924,44,232,0.05248,0.12601
2013,30-45 y.,Baden-Wuerttemberg,Comp. time,0.24660,352,731,0.21534,0.27787
2013,30-45 y.,Baden-Wuerttemberg,Some of both,0.11419,159,731,0.09112,0.13727
2013,30-45 y.,Baden-Wuerttemberg,Paid,0.06070,88,731,0.04338,0.07802
2013,30-45 y.,Baden-Wuerttemberg,Not compensated,0.12537,132,731,0.10135,0.14940
2013,30-45 y.,Bavaria,Comp. time,0.29822,475,872,0.26783,0.32860
2013,30-45 y.,Bavaria,Some of both,0.09972,170,872,0.07982,0.11962
2013,30-45 y.,Bavaria,Paid,0.04909,91,872,0.03475,0.06344
2013,30-45 y.,Bavaria,Not compensated,0.11642,136,872,0.09512,0.13772
2013,30-45 y.,Berlin,Comp. time,0.24147,88,122,0.16521,0.31772
2013,30-45 y.,Berlin,Not compensated,0.10880,34,122,0.05331,0.16428
2013,30-45 y.,Brandenburg,Comp. time,0.21506,69,106,0.13647,0.29365
2013,30-45 y.,Brandenburg,Some of both,0.14975,37,106,0.08150,0.21800
2013,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.33704,53,53,0.20856,0.46552
2013,30-45 y.,Saxony,Comp. time,0.34190,185,295,0.28768,0.39612
2013,30-45 y.,Saxony,Some of both,0.15383,59,295,0.11259,0.19507
2013,30-45 y.,Saxony,Not compensated,0.08194,51,295,0.05059,0.11329
2013,30-45 y.,Saxony-Anhalt,Comp. time,0.27746,97,139,0.20275,0.35216
2013,30-45 y.,Saxony-Anhalt,Some of both,0.14959,42,139,0.09008,0.20909
2013,30-45 y.,Thuringa,Comp. time,0.23273,81,113,0.15447,0.31099
2013,30-45 y.,Thuringa,Some of both,0.10617,32,113,0.04912,0.16322
2013,46-65 y.,Schleswig-Holstein,Comp. time,0.21481,76,110,0.13771,0.29191
2013,46-65 y.,Schleswig-Holstein,Some of both,0.15843,34,110,0.08988,0.22699
2013,46-65 y.,Lower Saxony,Comp. time,0.22645,198,427,0.18670,0.26619
2013,46-65 y.,Lower Saxony,Some of both,0.12755,103,427,0.09587,0.15923
2013,46-65 y.,Lower Saxony,Paid,0.06792,57,427,0.04403,0.09181
2013,46-65 y.,Lower Saxony,Not compensated,0.07201,69,427,0.04746,0.09656
2013,46-65 y.,North Rhine-Westphalia,Comp. time,0.21987,421,892,0.19267,0.24706
2013,46-65 y.,North Rhine-Westphalia,Some of both,0.08276,170,892,0.06467,0.10085
2013,46-65 y.,North Rhine-Westphalia,Paid,0.07346,136,892,0.05633,0.09059
2013,46-65 y.,North Rhine-Westphalia,Not compensated,0.08099,165,892,0.06308,0.09891
2013,46-65 y.,Hesse,Comp. time,0.22916,188,364,0.18592,0.27240
2013,46-65 y.,Hesse,Some of both,0.07360,63,364,0.04674,0.10046
2013,46-65 y.,Hesse,Paid,0.04019,32,364,0.01999,0.06040
2013,46-65 y.,Hesse,Not compensated,0.09911,81,364,0.06837,0.12985
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.21400,137,208,0.15813,0.26987
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.07755,38,208,0.04111,0.11398
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.05327,33,208,0.02267,0.08386
2013,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21535,264,535,0.18049,0.25022
2013,46-65 y.,Baden-Wuerttemberg,Some of both,0.10747,102,535,0.08120,0.13374
2013,46-65 y.,Baden-Wuerttemberg,Paid,0.04908,55,535,0.03076,0.06741
2013,46-65 y.,Baden-Wuerttemberg,Not compensated,0.09516,114,535,0.07027,0.12004
2013,46-65 y.,Bavaria,Comp. time,0.25114,381,680,0.21852,0.28376
2013,46-65 y.,Bavaria,Some of both,0.06408,120,680,0.04566,0.08251
2013,46-65 y.,Bavaria,Paid,0.02960,50,680,0.01685,0.04234
2013,46-65 y.,Bavaria,Not compensated,0.07359,129,680,0.05395,0.09324
2013,46-65 y.,Berlin,Comp. time,0.28395,95,126,0.20490,0.36299
2013,46-65 y.,Berlin,Not compensated,0.06695,31,126,0.02313,0.11076
2013,46-65 y.,Brandenburg,Comp. time,0.23381,92,92,0.14684,0.32077
2013,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.27343,56,56,0.15564,0.39123
2013,46-65 y.,Saxony,Comp. time,0.22816,137,253,0.17634,0.27997
2013,46-65 y.,Saxony,Some of both,0.12062,64,253,0.08041,0.16083
2013,46-65 y.,Saxony,Not compensated,0.07340,52,253,0.04120,0.10560
2013,46-65 y.,Saxony-Anhalt,Comp. time,0.22781,83,116,0.15116,0.30447
2013,46-65 y.,Saxony-Anhalt,Not compensated,0.07132,33,116,0.02428,0.11835
2013,46-65 y.,Thuringa,Comp. time,0.24641,91,91,0.15738,0.33544
2014,17-29 y.,Lower Saxony,Comp. time,0.21025,75,75,0.11741,0.30309
2014,17-29 y.,North Rhine-Westphalia,Comp. time,0.16187,117,235,0.11468,0.20906
