year,bula_h,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,North Rhine-Westphalia,3rd Quintile,Yes,0.63153,316,457,0.58726,0.67581
2010,North Rhine-Westphalia,3rd Quintile,No,0.36847,141,457,0.32419,0.41274
2010,North Rhine-Westphalia,4th Quintile,Yes,0.66263,383,519,0.62191,0.70335
2010,North Rhine-Westphalia,4th Quintile,No,0.33737,136,519,0.29665,0.37809
2010,North Rhine-Westphalia,5th Quintile,Yes,0.75712,491,620,0.72334,0.79090
2010,North Rhine-Westphalia,5th Quintile,No,0.24288,129,620,0.20910,0.27666
2010,Hesse,1st Quintile,Yes,0.38485,82,190,0.31548,0.45422
2010,Hesse,1st Quintile,No,0.61515,108,190,0.54578,0.68452
2010,Hesse,2nd Quintile,Yes,0.64133,114,176,0.57027,0.71239
2010,Hesse,2nd Quintile,No,0.35867,62,176,0.28761,0.42973
2010,Hesse,3rd Quintile,Yes,0.64119,100,152,0.56468,0.71769
2010,Hesse,3rd Quintile,No,0.35881,52,152,0.28231,0.43532
2010,Hesse,4th Quintile,Yes,0.65506,128,179,0.58523,0.72489
2010,Hesse,4th Quintile,No,0.34494,51,179,0.27511,0.41477
2010,Hesse,5th Quintile,Yes,0.69872,203,265,0.64337,0.75407
2010,Hesse,5th Quintile,No,0.30128,62,265,0.24593,0.35663
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.45257,81,155,0.37396,0.53119
2010,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.54743,74,155,0.46881,0.62604
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.62410,113,166,0.55019,0.69800
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.37590,53,166,0.30200,0.44981
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.76138,133,166,0.69634,0.82642
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.23862,33,166,0.17358,0.30366
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.81623,118,118,0.74605,0.88641
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.80074,118,118,0.72836,0.87312
2010,Baden-Wuerttemberg,1st Quintile,Yes,0.40183,123,281,0.34441,0.45926
2010,Baden-Wuerttemberg,1st Quintile,No,0.59817,158,281,0.54074,0.65559
2010,Baden-Wuerttemberg,2nd Quintile,Yes,0.52479,181,291,0.46731,0.58226
2010,Baden-Wuerttemberg,2nd Quintile,No,0.47521,110,291,0.41774,0.53269
2010,Baden-Wuerttemberg,3rd Quintile,Yes,0.64133,202,317,0.58844,0.69421
2010,Baden-Wuerttemberg,3rd Quintile,No,0.35867,115,317,0.30579,0.41156
2010,Baden-Wuerttemberg,4th Quintile,Yes,0.71930,240,313,0.66944,0.76916
2010,Baden-Wuerttemberg,4th Quintile,No,0.28070,73,313,0.23084,0.33056
2010,Baden-Wuerttemberg,5th Quintile,Yes,0.69371,328,423,0.64973,0.73769
2010,Baden-Wuerttemberg,5th Quintile,No,0.30629,95,423,0.26231,0.35027
2010,Bavaria,1st Quintile,Yes,0.50512,201,365,0.45376,0.55648
2010,Bavaria,1st Quintile,No,0.49488,164,365,0.44352,0.54624
2010,Bavaria,2nd Quintile,Yes,0.54525,277,435,0.49840,0.59210
2010,Bavaria,2nd Quintile,No,0.45475,158,435,0.40790,0.50160
2010,Bavaria,3rd Quintile,Yes,0.72441,298,385,0.67972,0.76910
2010,Bavaria,3rd Quintile,No,0.27559,87,385,0.23090,0.32028
2010,Bavaria,4th Quintile,Yes,0.70883,297,378,0.66297,0.75469
2010,Bavaria,4th Quintile,No,0.29117,81,378,0.24531,0.33703
2010,Bavaria,5th Quintile,Yes,0.70676,365,468,0.66547,0.74805
2010,Bavaria,5th Quintile,No,0.29324,103,468,0.25195,0.33453
2010,Berlin,1st Quintile,No,0.91063,144,144,0.86387,0.95738
2010,Berlin,2nd Quintile,No,0.87895,96,96,0.81335,0.94454
2010,Berlin,3rd Quintile,No,0.85839,77,77,0.78001,0.93678
2010,Berlin,4th Quintile,Yes,0.22716,35,103,0.14585,0.30848
2010,Berlin,4th Quintile,No,0.77284,68,103,0.69152,0.85415
2010,Berlin,5th Quintile,Yes,0.34196,48,103,0.24990,0.43402
2010,Berlin,5th Quintile,No,0.65804,55,103,0.56598,0.75010
2010,Brandenburg,1st Quintile,Yes,0.26476,42,148,0.19344,0.33609
2010,Brandenburg,1st Quintile,No,0.73524,106,148,0.66391,0.80656
2010,Brandenburg,2nd Quintile,Yes,0.45300,83,158,0.37513,0.53086
2010,Brandenburg,2nd Quintile,No,0.54700,75,158,0.46914,0.62487
2010,Brandenburg,3rd Quintile,Yes,0.59576,81,118,0.50684,0.68469
2010,Brandenburg,3rd Quintile,No,0.40424,37,118,0.31531,0.49316
2010,Brandenburg,4th Quintile,Yes,0.69407,57,57,0.57338,0.81476
2010,Brandenburg,5th Quintile,Yes,0.87217,51,51,0.77962,0.96472
2010,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.27711,31,111,0.19347,0.36075
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.72289,80,111,0.63925,0.80653
2010,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.44340,37,84,0.33653,0.55028
2010,Mecklenburg-Western Pomerania,2nd Quintile,No,0.55660,47,84,0.44972,0.66347
2010,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.71468,52,52,0.59075,0.83861
2010,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.97314,43,43,0.92424,1.02204
2010,Saxony,1st Quintile,Yes,0.35968,106,248,0.29983,0.41953
2010,Saxony,1st Quintile,No,0.64032,142,248,0.58047,0.70017
2010,Saxony,2nd Quintile,Yes,0.52138,138,266,0.46123,0.58153
2010,Saxony,2nd Quintile,No,0.47862,128,266,0.41847,0.53877
2010,Saxony,3rd Quintile,Yes,0.56239,131,196,0.49275,0.63202
2010,Saxony,3rd Quintile,No,0.43761,65,196,0.36798,0.50725
2010,Saxony,4th Quintile,Yes,0.62416,94,140,0.54364,0.70468
2010,Saxony,4th Quintile,No,0.37584,46,140,0.29532,0.45636
2010,Saxony,5th Quintile,Yes,0.62137,56,56,0.49318,0.74956
2010,Saxony-Anhalt,1st Quintile,Yes,0.23627,51,160,0.17024,0.30230
2010,Saxony-Anhalt,1st Quintile,No,0.76373,109,160,0.69770,0.82976
2010,Saxony-Anhalt,2nd Quintile,Yes,0.51562,83,144,0.43370,0.59753
2010,Saxony-Anhalt,2nd Quintile,No,0.48438,61,144,0.40247,0.56630
2010,Saxony-Anhalt,3rd Quintile,Yes,0.62106,69,69,0.50575,0.73636
2010,Saxony-Anhalt,4th Quintile,Yes,0.79489,66,66,0.69673,0.89306
2010,Saxony-Anhalt,5th Quintile,Yes,0.64534,43,43,0.50065,0.79002
2010,Thuringa,1st Quintile,Yes,0.42106,56,137,0.33808,0.50404
2010,Thuringa,1st Quintile,No,0.57894,81,137,0.49596,0.66192
2010,Thuringa,2nd Quintile,Yes,0.66439,108,150,0.58857,0.74021
2010,Thuringa,2nd Quintile,No,0.33561,42,150,0.25979,0.41143
2010,Thuringa,3rd Quintile,Yes,0.69829,86,120,0.61582,0.78076
2010,Thuringa,3rd Quintile,No,0.30171,34,120,0.21924,0.38418
2010,Thuringa,4th Quintile,Yes,0.80439,67,67,0.70869,0.90009
2010,Thuringa,5th Quintile,Yes,0.82340,38,38,0.70053,0.94627
2011,Schleswig-Holstein,1st Quintile,Yes,0.27804,64,158,0.20796,0.34813
2011,Schleswig-Holstein,1st Quintile,No,0.72196,94,158,0.65187,0.79204
2011,Schleswig-Holstein,2nd Quintile,Yes,0.58828,93,136,0.50526,0.67130
2011,Schleswig-Holstein,2nd Quintile,No,0.41172,43,136,0.32870,0.49474
2011,Schleswig-Holstein,3rd Quintile,Yes,0.59498,72,107,0.50153,0.68843
2011,Schleswig-Holstein,3rd Quintile,No,0.40502,35,107,0.31157,0.49847
2011,Schleswig-Holstein,4th Quintile,Yes,0.80901,90,90,0.72734,0.89067
2011,Schleswig-Holstein,5th Quintile,Yes,0.86720,85,85,0.79463,0.93977
2011,Hamburg,1st Quintile,No,0.78866,31,31,0.64257,0.93475
2011,Hamburg,2nd Quintile,No,0.72999,40,40,0.59065,0.86933
2011,Hamburg,5th Quintile,Yes,0.50962,37,68,0.38992,0.62933
2011,Hamburg,5th Quintile,No,0.49038,31,68,0.37067,0.61008
2011,Lower Saxony,1st Quintile,Yes,0.53700,197,317,0.48202,0.59198
2011,Lower Saxony,1st Quintile,No,0.46300,120,317,0.40802,0.51798
2011,Lower Saxony,2nd Quintile,Yes,0.78066,230,286,0.73262,0.82870
2011,Lower Saxony,2nd Quintile,No,0.21934,56,286,0.17130,0.26738
2011,Lower Saxony,3rd Quintile,Yes,0.80621,254,303,0.76163,0.85079
2011,Lower Saxony,3rd Quintile,No,0.19379,49,303,0.14921,0.23837
2011,Lower Saxony,4th Quintile,Yes,0.82876,262,298,0.78591,0.87160
2011,Lower Saxony,4th Quintile,No,0.17124,36,298,0.12840,0.21409
2011,Lower Saxony,5th Quintile,Yes,0.88381,283,283,0.84641,0.92122
2011,Bremen,1st Quintile,No,0.71469,32,32,0.55573,0.87365
2011,North Rhine-Westphalia,1st Quintile,Yes,0.36194,307,762,0.32779,0.39608
2011,North Rhine-Westphalia,1st Quintile,No,0.63806,455,762,0.60392,0.67221
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.53006,368,617,0.49064,0.56947
2011,North Rhine-Westphalia,2nd Quintile,No,0.46994,249,617,0.43053,0.50936
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.55843,395,587,0.51822,0.59863
2011,North Rhine-Westphalia,3rd Quintile,No,0.44157,192,587,0.40137,0.48178
2011,North Rhine-Westphalia,4th Quintile,Yes,0.69508,463,621,0.65884,0.73132
2011,North Rhine-Westphalia,4th Quintile,No,0.30492,158,621,0.26868,0.34116
2011,North Rhine-Westphalia,5th Quintile,Yes,0.75270,557,707,0.72087,0.78453
2011,North Rhine-Westphalia,5th Quintile,No,0.24730,150,707,0.21547,0.27913
2011,Hesse,1st Quintile,Yes,0.41895,87,207,0.35157,0.48632
2011,Hesse,1st Quintile,No,0.58105,120,207,0.51368,0.64843
2011,Hesse,2nd Quintile,Yes,0.41162,107,203,0.34376,0.47949
2011,Hesse,2nd Quintile,No,0.58838,96,203,0.52051,0.65624
2011,Hesse,3rd Quintile,Yes,0.65258,147,219,0.58937,0.71579
2011,Hesse,3rd Quintile,No,0.34742,72,219,0.28421,0.41063
2011,Hesse,4th Quintile,Yes,0.75488,174,228,0.69892,0.81084
2011,Hesse,4th Quintile,No,0.24512,54,228,0.18916,0.30108
2011,Hesse,5th Quintile,Yes,0.69512,228,300,0.64294,0.74730
2011,Hesse,5th Quintile,No,0.30488,72,300,0.25270,0.35706
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.45644,102,205,0.38809,0.52479
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.54356,103,205,0.47521,0.61191
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.66021,152,211,0.59615,0.72427
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.33979,59,211,0.27573,0.40385
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.81159,147,184,0.75493,0.86825
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.18841,37,184,0.13175,0.24507
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.80383,144,179,0.74550,0.86217
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.19617,35,179,0.13783,0.25450
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.78426,140,140,0.71587,0.85264
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.34896,128,318,0.29649,0.40143
2011,Baden-Wuerttemberg,1st Quintile,No,0.65104,190,318,0.59857,0.70351
2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.54353,225,357,0.49179,0.59527
2011,Baden-Wuerttemberg,2nd Quintile,No,0.45647,132,357,0.40473,0.50821
2011,Baden-Wuerttemberg,3rd Quintile,Yes,0.65848,273,391,0.61142,0.70555
2011,Baden-Wuerttemberg,3rd Quintile,No,0.34152,118,391,0.29445,0.38858
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.65239,330,442,0.60795,0.69684
2011,Baden-Wuerttemberg,4th Quintile,No,0.34761,112,442,0.30316,0.39205
2011,Baden-Wuerttemberg,5th Quintile,Yes,0.72718,381,492,0.68778,0.76658
2011,Baden-Wuerttemberg,5th Quintile,No,0.27282,111,492,0.23342,0.31222
2011,Bavaria,1st Quintile,Yes,0.43770,230,441,0.39135,0.48406
2011,Bavaria,1st Quintile,No,0.56230,211,441,0.51594,0.60865
2011,Bavaria,2nd Quintile,Yes,0.57420,332,507,0.53112,0.61729
2011,Bavaria,2nd Quintile,No,0.42580,175,507,0.38271,0.46888
2011,Bavaria,3rd Quintile,Yes,0.71534,393,511,0.67618,0.75450
2011,Bavaria,3rd Quintile,No,0.28466,118,511,0.24550,0.32382
2011,Bavaria,4th Quintile,Yes,0.68084,396,513,0.64046,0.72122
2011,Bavaria,4th Quintile,No,0.31916,117,513,0.27878,0.35954
2011,Bavaria,5th Quintile,Yes,0.70162,463,599,0.66495,0.73829
2011,Bavaria,5th Quintile,No,0.29838,136,599,0.26171,0.33505
2011,Berlin,1st Quintile,No,0.89707,160,160,0.84983,0.94430
2011,Berlin,2nd Quintile,No,0.85187,91,91,0.77848,0.92526
2011,Berlin,3rd Quintile,Yes,0.23127,33,125,0.15706,0.30549
2011,Berlin,3rd Quintile,No,0.76873,92,125,0.69451,0.84294
2011,Berlin,4th Quintile,Yes,0.29513,52,133,0.21732,0.37294
2011,Berlin,4th Quintile,No,0.70487,81,133,0.62706,0.78268
2011,Berlin,5th Quintile,Yes,0.25706,49,115,0.17684,0.33729
2011,Berlin,5th Quintile,No,0.74294,66,115,0.66271,0.82316
2011,Brandenburg,1st Quintile,Yes,0.34971,75,199,0.28328,0.41613
2011,Brandenburg,1st Quintile,No,0.65029,124,199,0.58387,0.71672
2011,Brandenburg,2nd Quintile,Yes,0.57145,91,165,0.49571,0.64719
2011,Brandenburg,2nd Quintile,No,0.42855,74,165,0.35281,0.50429
2011,Brandenburg,3rd Quintile,Yes,0.62015,102,145,0.54088,0.69942
2011,Brandenburg,3rd Quintile,No,0.37985,43,145,0.30058,0.45912
2011,Brandenburg,4th Quintile,Yes,0.64565,66,100,0.55142,0.73987
2011,Brandenburg,4th Quintile,No,0.35435,34,100,0.26013,0.44858
2011,Brandenburg,5th Quintile,Yes,0.65596,57,57,0.53153,0.78038
2011,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.31400,39,134,0.23512,0.39288
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.68600,95,134,0.60712,0.76488
2011,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.48123,42,100,0.38281,0.57966
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.51877,58,100,0.42034,0.61719
2011,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.57856,38,75,0.46605,0.69107
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.42144,37,75,0.30893,0.53395
2011,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.65565,40,40,0.50652,0.80478
2011,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.98196,41,41,0.94072,1.02321
2011,Saxony,1st Quintile,Yes,0.38565,130,302,0.33066,0.44064
2011,Saxony,1st Quintile,No,0.61435,172,302,0.55936,0.66934
2011,Saxony,2nd Quintile,Yes,0.55181,148,282,0.49366,0.60995
2011,Saxony,2nd Quintile,No,0.44819,134,282,0.39005,0.50634
2011,Saxony,3rd Quintile,Yes,0.64483,170,238,0.58390,0.70576
2011,Saxony,3rd Quintile,No,0.35517,68,238,0.29424,0.41610
2011,Saxony,4th Quintile,Yes,0.55720,93,145,0.47607,0.63833
2011,Saxony,4th Quintile,No,0.44280,52,145,0.36167,0.52393
2011,Saxony,5th Quintile,Yes,0.71100,60,60,0.59533,0.82667
2011,Saxony-Anhalt,1st Quintile,Yes,0.36978,74,203,0.30321,0.43636
2011,Saxony-Anhalt,1st Quintile,No,0.63022,129,203,0.56364,0.69679
2011,Saxony-Anhalt,2nd Quintile,Yes,0.52670,94,168,0.45097,0.60243
2011,Saxony-Anhalt,2nd Quintile,No,0.47330,74,168,0.39757,0.54903
2011,Saxony-Anhalt,3rd Quintile,Yes,0.58027,79,129,0.49478,0.66577
2011,Saxony-Anhalt,3rd Quintile,No,0.41973,50,129,0.33423,0.50522
2011,Saxony-Anhalt,4th Quintile,Yes,0.73483,63,63,0.62495,0.84471
2011,Saxony-Anhalt,5th Quintile,Yes,0.85255,59,59,0.76130,0.94380
2011,Thuringa,1st Quintile,Yes,0.32246,67,183,0.25455,0.39037
2011,Thuringa,1st Quintile,No,0.67754,116,183,0.60963,0.74545
2011,Thuringa,2nd Quintile,Yes,0.68219,121,178,0.61360,0.75079
2011,Thuringa,2nd Quintile,No,0.31781,57,178,0.24921,0.38640
2011,Thuringa,3rd Quintile,Yes,0.61289,93,141,0.53220,0.69357
2011,Thuringa,3rd Quintile,No,0.38711,48,141,0.30643,0.46780
2011,Thuringa,4th Quintile,Yes,0.79723,74,74,0.70500,0.88947
2011,Thuringa,5th Quintile,Yes,0.89185,48,48,0.80306,0.98064
2012,Schleswig-Holstein,1st Quintile,Yes,0.35766,82,165,0.28430,0.43102
2012,Schleswig-Holstein,1st Quintile,No,0.64234,83,165,0.56898,0.71570
2012,Schleswig-Holstein,2nd Quintile,Yes,0.58523,89,139,0.50303,0.66743
2012,Schleswig-Holstein,2nd Quintile,No,0.41477,50,139,0.33257,0.49697
2012,Schleswig-Holstein,3rd Quintile,Yes,0.61238,59,91,0.51172,0.71304
2012,Schleswig-Holstein,3rd Quintile,No,0.38762,32,91,0.28696,0.48828
2012,Schleswig-Holstein,4th Quintile,Yes,0.73665,89,120,0.65752,0.81579
2012,Schleswig-Holstein,4th Quintile,No,0.26335,31,120,0.18421,0.34248
2012,Schleswig-Holstein,5th Quintile,Yes,0.87538,78,78,0.80161,0.94916
2012,Hamburg,1st Quintile,No,0.81181,41,41,0.69068,0.93294
2012,Hamburg,2nd Quintile,No,0.70179,40,40,0.55821,0.84537
2012,Hamburg,5th Quintile,No,0.62348,32,32,0.45292,0.79404
2012,Lower Saxony,1st Quintile,Yes,0.65130,206,303,0.59755,0.70505
2012,Lower Saxony,1st Quintile,No,0.34870,97,303,0.29495,0.40245
2012,Lower Saxony,2nd Quintile,Yes,0.72944,242,310,0.67991,0.77898
2012,Lower Saxony,2nd Quintile,No,0.27056,68,310,0.22102,0.32009
2012,Lower Saxony,3rd Quintile,Yes,0.72539,237,293,0.67420,0.77658
2012,Lower Saxony,3rd Quintile,No,0.27461,56,293,0.22342,0.32580
2012,Lower Saxony,4th Quintile,Yes,0.81714,245,283,0.77202,0.86225
2012,Lower Saxony,4th Quintile,No,0.18286,38,283,0.13775,0.22798
2012,Lower Saxony,5th Quintile,Yes,0.89110,263,263,0.85338,0.92882
2012,North Rhine-Westphalia,1st Quintile,Yes,0.34550,319,741,0.31124,0.37976
2012,North Rhine-Westphalia,1st Quintile,No,0.65450,422,741,0.62024,0.68876
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.50644,356,607,0.46663,0.54624
2012,North Rhine-Westphalia,2nd Quintile,No,0.49356,251,607,0.45376,0.53337
2012,North Rhine-Westphalia,3rd Quintile,Yes,0.61839,390,579,0.57879,0.65799
2012,North Rhine-Westphalia,3rd Quintile,No,0.38161,189,579,0.34201,0.42121
2012,North Rhine-Westphalia,4th Quintile,Yes,0.67482,426,586,0.63685,0.71278
2012,North Rhine-Westphalia,4th Quintile,No,0.32518,160,586,0.28722,0.36315
2012,North Rhine-Westphalia,5th Quintile,Yes,0.78929,561,691,0.75886,0.81972
2012,North Rhine-Westphalia,5th Quintile,No,0.21071,130,691,0.18028,0.24114
2012,Hesse,1st Quintile,Yes,0.34139,86,207,0.27663,0.40614
2012,Hesse,1st Quintile,No,0.65861,121,207,0.59386,0.72337
2012,Hesse,2nd Quintile,Yes,0.47680,127,224,0.41125,0.54236
2012,Hesse,2nd Quintile,No,0.52320,97,224,0.45764,0.58875
2012,Hesse,3rd Quintile,Yes,0.65534,149,210,0.59091,0.71977
2012,Hesse,3rd Quintile,No,0.34466,61,210,0.28023,0.40909
2012,Hesse,4th Quintile,Yes,0.74091,163,208,0.68122,0.80059
2012,Hesse,4th Quintile,No,0.25909,45,208,0.19941,0.31878
2012,Hesse,5th Quintile,Yes,0.71265,227,288,0.66030,0.76501
2012,Hesse,5th Quintile,No,0.28735,61,288,0.23499,0.33970
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.39082,90,196,0.32234,0.45931
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.60918,106,196,0.54069,0.67766
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.64884,148,205,0.58334,0.71434
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.35116,57,205,0.28566,0.41666
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.75040,139,190,0.68870,0.81210
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.24960,51,190,0.18790,0.31130
2012,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.81698,139,170,0.75868,0.87528
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.18302,31,170,0.12472,0.24132
2012,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.78570,141,141,0.71773,0.85367
2012,Baden-Wuerttemberg,1st Quintile,Yes,0.43267,138,289,0.37545,0.48989
2012,Baden-Wuerttemberg,1st Quintile,No,0.56733,151,289,0.51011,0.62455
2012,Baden-Wuerttemberg,2nd Quintile,Yes,0.57999,236,362,0.52908,0.63091
2012,Baden-Wuerttemberg,2nd Quintile,No,0.42001,126,362,0.36909,0.47092
2012,Baden-Wuerttemberg,3rd Quintile,Yes,0.68538,280,381,0.63869,0.73207
2012,Baden-Wuerttemberg,3rd Quintile,No,0.31462,101,381,0.26793,0.36131
2012,Baden-Wuerttemberg,4th Quintile,Yes,0.69639,310,408,0.65171,0.74106
2012,Baden-Wuerttemberg,4th Quintile,No,0.30361,98,408,0.25894,0.34829
2012,Baden-Wuerttemberg,5th Quintile,Yes,0.72920,364,467,0.68885,0.76954
2012,Baden-Wuerttemberg,5th Quintile,No,0.27080,103,467,0.23046,0.31115
2012,Bavaria,1st Quintile,Yes,0.42979,233,449,0.38395,0.47563
2012,Bavaria,1st Quintile,No,0.57021,216,449,0.52437,0.61605
2012,Bavaria,2nd Quintile,Yes,0.57053,320,491,0.52670,0.61436
2012,Bavaria,2nd Quintile,No,0.42947,171,491,0.38564,0.47330
2012,Bavaria,3rd Quintile,Yes,0.68546,391,509,0.64508,0.72584
2012,Bavaria,3rd Quintile,No,0.31454,118,509,0.27416,0.35492
2012,Bavaria,4th Quintile,Yes,0.65180,387,525,0.61101,0.69259
2012,Bavaria,4th Quintile,No,0.34820,138,525,0.30741,0.38899
2012,Bavaria,5th Quintile,Yes,0.71775,437,554,0.68023,0.75526
2012,Bavaria,5th Quintile,No,0.28225,117,554,0.24474,0.31977
2012,Berlin,1st Quintile,No,0.83392,148,148,0.77376,0.89408
2012,Berlin,2nd Quintile,No,0.88263,122,122,0.82528,0.93998
2012,Berlin,3rd Quintile,Yes,0.22331,34,125,0.15000,0.29661
2012,Berlin,3rd Quintile,No,0.77669,91,125,0.70339,0.85000
2012,Berlin,4th Quintile,Yes,0.30993,45,121,0.22718,0.39267
2012,Berlin,4th Quintile,No,0.69007,76,121,0.60733,0.77282
2012,Berlin,5th Quintile,Yes,0.40621,63,128,0.32079,0.49162
2012,Berlin,5th Quintile,No,0.59379,65,128,0.50838,0.67921
2012,Brandenburg,1st Quintile,Yes,0.28785,56,182,0.22189,0.35381
2012,Brandenburg,1st Quintile,No,0.71215,126,182,0.64619,0.77811
2012,Brandenburg,2nd Quintile,Yes,0.46933,75,144,0.38754,0.55113
2012,Brandenburg,2nd Quintile,No,0.53067,69,144,0.44887,0.61246
2012,Brandenburg,3rd Quintile,Yes,0.54971,92,137,0.46609,0.63332
2012,Brandenburg,3rd Quintile,No,0.45029,45,137,0.36668,0.53391
2012,Brandenburg,4th Quintile,Yes,0.79433,90,90,0.71035,0.87830
2012,Brandenburg,5th Quintile,Yes,0.73417,73,73,0.63212,0.83621
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.74858,104,104,0.66480,0.83236
2012,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.31393,33,88,0.21641,0.41146
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,0.68607,55,88,0.58854,0.78359
2012,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.59188,47,82,0.48485,0.69892
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,0.40812,35,82,0.30108,0.51515
2012,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.67106,39,39,0.52168,0.82045
2012,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.85437,41,41,0.74506,0.96368
2012,Saxony,1st Quintile,Yes,0.30410,101,298,0.25178,0.35642
2012,Saxony,1st Quintile,No,0.69590,197,298,0.64358,0.74822
2012,Saxony,2nd Quintile,Yes,0.49953,127,251,0.43755,0.56151
2012,Saxony,2nd Quintile,No,0.50047,124,251,0.43849,0.56245
2012,Saxony,3rd Quintile,Yes,0.52575,158,264,0.46540,0.58610
2012,Saxony,3rd Quintile,No,0.47425,106,264,0.41390,0.53460
2012,Saxony,4th Quintile,Yes,0.73848,118,157,0.66952,0.80744
2012,Saxony,4th Quintile,No,0.26152,39,157,0.19256,0.33048
2012,Saxony,5th Quintile,Yes,0.71496,77,77,0.61346,0.81645
2012,Saxony-Anhalt,1st Quintile,Yes,0.24025,50,192,0.17966,0.30084
2012,Saxony-Anhalt,1st Quintile,No,0.75975,142,192,0.69916,0.82034
2012,Saxony-Anhalt,2nd Quintile,Yes,0.38876,63,130,0.30464,0.47288
2012,Saxony-Anhalt,2nd Quintile,No,0.61124,67,130,0.52712,0.69536
2012,Saxony-Anhalt,3rd Quintile,Yes,0.59028,77,116,0.50039,0.68016
2012,Saxony-Anhalt,3rd Quintile,No,0.40972,39,116,0.31984,0.49961
2012,Saxony-Anhalt,4th Quintile,Yes,0.81428,87,87,0.73209,0.89647
2012,Saxony-Anhalt,5th Quintile,Yes,0.91020,70,70,0.84274,0.97766
2012,Thuringa,1st Quintile,Yes,0.23752,55,175,0.17429,0.30075
2012,Thuringa,1st Quintile,No,0.76248,120,175,0.69925,0.82571
2012,Thuringa,2nd Quintile,Yes,0.63162,80,124,0.54638,0.71687
2012,Thuringa,2nd Quintile,No,0.36838,44,124,0.28313,0.45362
2012,Thuringa,3rd Quintile,Yes,0.74070,120,162,0.67300,0.80840
2012,Thuringa,3rd Quintile,No,0.25930,42,162,0.19160,0.32700
2012,Thuringa,4th Quintile,Yes,0.63502,67,98,0.53921,0.73082
2012,Thuringa,4th Quintile,No,0.36498,31,98,0.26918,0.46079
2012,Thuringa,5th Quintile,Yes,0.93877,75,75,0.88414,0.99340
2013,Schleswig-Holstein,1st Quintile,Yes,0.37299,77,196,0.30511,0.44087
2013,Schleswig-Holstein,1st Quintile,No,0.62701,119,196,0.55913,0.69489
2013,Schleswig-Holstein,2nd Quintile,Yes,0.49331,74,137,0.40929,0.57734
