"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"100","1985","30-45","männlich","","","",""
"100","1985","30-45","weiblich","","","",""
"100","1985","46-65","männlich","","","",""
"100","1985","46-65","weiblich","","","",""
"100","1985","66","männlich","","","",""
"100","1985","66","weiblich","","","",""
"0","1986","17-29","männlich","1","","",""
"0","1986","17-29","weiblich","1","","",""
"0","1986","30-45","männlich","","","",""
"0","1986","30-45","weiblich","","","",""
"0","1986","46-65","männlich","","","",""
"0","1986","46-65","weiblich","","","",""
"0","1986","66","männlich","","","",""
"0","1986","66","weiblich","","","",""
"1","1986","17-29","männlich","112","0.833969013394859","0.771430411442773","0.896507615346944"
"1","1986","17-29","weiblich","159","0.754368917733801","0.695007268261343","0.813730567206259"
"1","1986","30-45","männlich","101","0.816492415849045","0.746945528602754","0.886039303095337"
"1","1986","30-45","weiblich","173","0.83193557903749","0.781119732564557","0.882751425510424"
"1","1986","46-65","männlich","154","0.762419886534026","0.702836908518637","0.822002864549414"
"1","1986","46-65","weiblich","124","0.758958679589134","0.693497928830361","0.824419430347907"
"1","1986","66","männlich","","","",""
"1","1986","66","weiblich","","","",""
"2","1986","17-29","männlich","14","","",""
"2","1986","17-29","weiblich","27","","",""
"2","1986","30-45","männlich","11","","",""
"2","1986","30-45","weiblich","22","","",""
"2","1986","46-65","männlich","33","0.181695646793714","0.127713550290945","0.235677743296483"
"2","1986","46-65","weiblich","29","","",""
"2","1986","66","männlich","","","",""
"2","1986","66","weiblich","","","",""
"3","1986","17-29","männlich","4","","",""
"3","1986","17-29","weiblich","8","","",""
"3","1986","30-45","männlich","","","",""
"3","1986","30-45","weiblich","3","","",""
"3","1986","46-65","männlich","3","","",""
"3","1986","46-65","weiblich","7","","",""
"3","1986","66","männlich","","","",""
"3","1986","66","weiblich","","","",""
"4","1986","17-29","männlich","","","",""
"4","1986","17-29","weiblich","1","","",""
"4","1986","30-45","männlich","1","","",""
"4","1986","30-45","weiblich","4","","",""
"4","1986","46-65","männlich","","","",""
"4","1986","46-65","weiblich","2","","",""
"4","1986","66","männlich","","","",""
"4","1986","66","weiblich","","","",""
"5","1986","17-29","männlich","2","","",""
"5","1986","17-29","weiblich","1","","",""
"5","1986","30-45","männlich","1","","",""
"5","1986","30-45","weiblich","","","",""
"5","1986","46-65","männlich","1","","",""
"5","1986","46-65","weiblich","1","","",""
"5","1986","66","männlich","","","",""
"5","1986","66","weiblich","","","",""
"6","1986","17-29","männlich","","","",""
"6","1986","17-29","weiblich","3","","",""
"6","1986","30-45","männlich","","","",""
"6","1986","30-45","weiblich","1","","",""
"6","1986","46-65","männlich","","","",""
"6","1986","46-65","weiblich","","","",""
"6","1986","66","männlich","","","",""
"6","1986","66","weiblich","","","",""
"7","1986","17-29","männlich","1","","",""
"7","1986","17-29","weiblich","","","",""
"7","1986","30-45","männlich","","","",""
"7","1986","30-45","weiblich","2","","",""
"7","1986","46-65","männlich","","","",""
"7","1986","46-65","weiblich","","","",""
"7","1986","66","männlich","","","",""
"7","1986","66","weiblich","","","",""
"8","1986","17-29","männlich","","","",""
"8","1986","17-29","weiblich","1","","",""
"8","1986","30-45","männlich","","","",""
"8","1986","30-45","weiblich","1","","",""
"8","1986","46-65","männlich","","","",""
"8","1986","46-65","weiblich","","","",""
"8","1986","66","männlich","","","",""
"8","1986","66","weiblich","","","",""
"9","1986","17-29","männlich","1","","",""
"9","1986","17-29","weiblich","1","","",""
"9","1986","30-45","männlich","1","","",""
"9","1986","30-45","weiblich","","","",""
"9","1986","46-65","männlich","","","",""
"9","1986","46-65","weiblich","1","","",""
"9","1986","66","männlich","","","",""
"9","1986","66","weiblich","","","",""
"10","1986","17-29","männlich","","","",""
"10","1986","17-29","weiblich","","","",""
"10","1986","30-45","männlich","1","","",""
"10","1986","30-45","weiblich","","","",""
"10","1986","46-65","männlich","3","","",""
"10","1986","46-65","weiblich","","","",""
"10","1986","66","männlich","","","",""
"10","1986","66","weiblich","","","",""
"11","1986","17-29","männlich","","","",""
"11","1986","17-29","weiblich","","","",""
"11","1986","30-45","männlich","","","",""
"11","1986","30-45","weiblich","","","",""
"11","1986","46-65","männlich","","","",""
"11","1986","46-65","weiblich","","","",""
"11","1986","66","männlich","","","",""
"11","1986","66","weiblich","","","",""
"12","1986","17-29","männlich","","","",""
"12","1986","17-29","weiblich","","","",""
"12","1986","30-45","männlich","","","",""
"12","1986","30-45","weiblich","","","",""
"12","1986","46-65","männlich","","","",""
"12","1986","46-65","weiblich","","","",""
"12","1986","66","männlich","","","",""
"12","1986","66","weiblich","","","",""
"13","1986","17-29","männlich","","","",""
"13","1986","17-29","weiblich","","","",""
"13","1986","30-45","männlich","","","",""
"13","1986","30-45","weiblich","","","",""
"13","1986","46-65","männlich","","","",""
"13","1986","46-65","weiblich","","","",""
"13","1986","66","männlich","","","",""
"13","1986","66","weiblich","","","",""
"14","1986","17-29","männlich","","","",""
"14","1986","17-29","weiblich","","","",""
"14","1986","30-45","männlich","1","","",""
"14","1986","30-45","weiblich","","","",""
"14","1986","46-65","männlich","","","",""
"14","1986","46-65","weiblich","","","",""
"14","1986","66","männlich","","","",""
"14","1986","66","weiblich","","","",""
"15","1986","17-29","männlich","1","","",""
"15","1986","17-29","weiblich","","","",""
"15","1986","30-45","männlich","","","",""
"15","1986","30-45","weiblich","","","",""
"15","1986","46-65","männlich","","","",""
"15","1986","46-65","weiblich","","","",""
"15","1986","66","männlich","","","",""
"15","1986","66","weiblich","","","",""
"16","1986","17-29","männlich","","","",""
"16","1986","17-29","weiblich","","","",""
"16","1986","30-45","männlich","","","",""
"16","1986","30-45","weiblich","1","","",""
"16","1986","46-65","männlich","","","",""
"16","1986","46-65","weiblich","","","",""
"16","1986","66","männlich","","","",""
"16","1986","66","weiblich","","","",""
"17","1986","17-29","männlich","","","",""
"17","1986","17-29","weiblich","","","",""
"17","1986","30-45","männlich","","","",""
"17","1986","30-45","weiblich","","","",""
"17","1986","46-65","männlich","","","",""
"17","1986","46-65","weiblich","","","",""
"17","1986","66","männlich","","","",""
"17","1986","66","weiblich","","","",""
"18","1986","17-29","männlich","","","",""
"18","1986","17-29","weiblich","","","",""
"18","1986","30-45","männlich","","","",""
"18","1986","30-45","weiblich","","","",""
"18","1986","46-65","männlich","","","",""
"18","1986","46-65","weiblich","","","",""
"18","1986","66","männlich","","","",""
"18","1986","66","weiblich","","","",""
"19","1986","17-29","männlich","","","",""
"19","1986","17-29","weiblich","","","",""
"19","1986","30-45","männlich","","","",""
"19","1986","30-45","weiblich","","","",""
"19","1986","46-65","männlich","","","",""
"19","1986","46-65","weiblich","","","",""
"19","1986","66","männlich","","","",""
"19","1986","66","weiblich","","","",""
"20","1986","17-29","männlich","","","",""
"20","1986","17-29","weiblich","","","",""
"20","1986","30-45","männlich","","","",""
"20","1986","30-45","weiblich","","","",""
"20","1986","46-65","männlich","","","",""
"20","1986","46-65","weiblich","","","",""
"20","1986","66","männlich","","","",""
"20","1986","66","weiblich","","","",""
"21","1986","17-29","männlich","","","",""
"21","1986","17-29","weiblich","","","",""
"21","1986","30-45","männlich","","","",""
"21","1986","30-45","weiblich","1","","",""
"21","1986","46-65","männlich","","","",""
"21","1986","46-65","weiblich","","","",""
"21","1986","66","männlich","","","",""
"21","1986","66","weiblich","","","",""
"22","1986","17-29","männlich","","","",""
"22","1986","17-29","weiblich","","","",""
"22","1986","30-45","männlich","","","",""
"22","1986","30-45","weiblich","","","",""
"22","1986","46-65","männlich","","","",""
"22","1986","46-65","weiblich","","","",""
"22","1986","66","männlich","","","",""
"22","1986","66","weiblich","","","",""
"23","1986","17-29","männlich","","","",""
"23","1986","17-29","weiblich","","","",""
"23","1986","30-45","männlich","","","",""
"23","1986","30-45","weiblich","","","",""
"23","1986","46-65","männlich","","","",""
"23","1986","46-65","weiblich","","","",""
"23","1986","66","männlich","","","",""
"23","1986","66","weiblich","","","",""
"24","1986","17-29","männlich","","","",""
"24","1986","17-29","weiblich","","","",""
"24","1986","30-45","männlich","","","",""
"24","1986","30-45","weiblich","","","",""
"24","1986","46-65","männlich","","","",""
"24","1986","46-65","weiblich","","","",""
"24","1986","66","männlich","","","",""
"24","1986","66","weiblich","","","",""
"25","1986","17-29","männlich","","","",""
"25","1986","17-29","weiblich","","","",""
"25","1986","30-45","männlich","","","",""
"25","1986","30-45","weiblich","","","",""
"25","1986","46-65","männlich","","","",""
"25","1986","46-65","weiblich","","","",""
"25","1986","66","männlich","","","",""
"25","1986","66","weiblich","","","",""
"26","1986","17-29","männlich","","","",""
"26","1986","17-29","weiblich","","","",""
"26","1986","30-45","männlich","","","",""
"26","1986","30-45","weiblich","","","",""
"26","1986","46-65","männlich","","","",""
"26","1986","46-65","weiblich","","","",""
"26","1986","66","männlich","","","",""
"26","1986","66","weiblich","","","",""
"27","1986","17-29","männlich","","","",""
"27","1986","17-29","weiblich","","","",""
"27","1986","30-45","männlich","","","",""
"27","1986","30-45","weiblich","","","",""
"27","1986","46-65","männlich","","","",""
"27","1986","46-65","weiblich","","","",""
"27","1986","66","männlich","","","",""
"27","1986","66","weiblich","","","",""
"28","1986","17-29","männlich","","","",""
"28","1986","17-29","weiblich","","","",""
"28","1986","30-45","männlich","","","",""
"28","1986","30-45","weiblich","","","",""
"28","1986","46-65","männlich","","","",""
"28","1986","46-65","weiblich","","","",""
"28","1986","66","männlich","","","",""
"28","1986","66","weiblich","","","",""
"30","1986","17-29","männlich","","","",""
"30","1986","17-29","weiblich","","","",""
"30","1986","30-45","männlich","","","",""
"30","1986","30-45","weiblich","","","",""
"30","1986","46-65","männlich","1","","",""
"30","1986","46-65","weiblich","","","",""
"30","1986","66","männlich","","","",""
"30","1986","66","weiblich","","","",""
"31","1986","17-29","männlich","","","",""
"31","1986","17-29","weiblich","","","",""
"31","1986","30-45","männlich","","","",""
"31","1986","30-45","weiblich","","","",""
"31","1986","46-65","männlich","1","","",""
"31","1986","46-65","weiblich","","","",""
"31","1986","66","männlich","","","",""
"31","1986","66","weiblich","","","",""
"32","1986","17-29","männlich","","","",""
"32","1986","17-29","weiblich","","","",""
"32","1986","30-45","männlich","","","",""
"32","1986","30-45","weiblich","","","",""
"32","1986","46-65","männlich","","","",""
"32","1986","46-65","weiblich","","","",""
"32","1986","66","männlich","","","",""
"32","1986","66","weiblich","","","",""
"35","1986","17-29","männlich","","","",""
"35","1986","17-29","weiblich","","","",""
"35","1986","30-45","männlich","","","",""
"35","1986","30-45","weiblich","","","",""
"35","1986","46-65","männlich","","","",""
"35","1986","46-65","weiblich","","","",""
"35","1986","66","männlich","","","",""
"35","1986","66","weiblich","","","",""
"36","1986","17-29","männlich","","","",""
"36","1986","17-29","weiblich","","","",""
"36","1986","30-45","männlich","","","",""
"36","1986","30-45","weiblich","","","",""
"36","1986","46-65","männlich","","","",""
"36","1986","46-65","weiblich","","","",""
"36","1986","66","männlich","","","",""
"36","1986","66","weiblich","","","",""
"40","1986","17-29","männlich","","","",""
"40","1986","17-29","weiblich","","","",""
"40","1986","30-45","männlich","","","",""
"40","1986","30-45","weiblich","","","",""
"40","1986","46-65","männlich","","","",""
"40","1986","46-65","weiblich","","","",""
"40","1986","66","männlich","","","",""
"40","1986","66","weiblich","","","",""
"42","1986","17-29","männlich","","","",""
"42","1986","17-29","weiblich","","","",""
"42","1986","30-45","männlich","","","",""
"42","1986","30-45","weiblich","","","",""
"42","1986","46-65","männlich","","","",""
"42","1986","46-65","weiblich","","","",""
"42","1986","66","männlich","","","",""
"42","1986","66","weiblich","","","",""
"45","1986","17-29","männlich","","","",""
"45","1986","17-29","weiblich","","","",""
"45","1986","30-45","männlich","","","",""
"45","1986","30-45","weiblich","","","",""
"45","1986","46-65","männlich","","","",""
"45","1986","46-65","weiblich","","","",""
"45","1986","66","männlich","","","",""
"45","1986","66","weiblich","","","",""
"48","1986","17-29","männlich","","","",""
"48","1986","17-29","weiblich","","","",""
"48","1986","30-45","männlich","1","","",""
"48","1986","30-45","weiblich","","","",""
"48","1986","46-65","männlich","","","",""
"48","1986","46-65","weiblich","","","",""
"48","1986","66","männlich","","","",""
"48","1986","66","weiblich","","","",""
"50","1986","17-29","männlich","","","",""
"50","1986","17-29","weiblich","","","",""
"50","1986","30-45","männlich","","","",""
"50","1986","30-45","weiblich","","","",""
"50","1986","46-65","männlich","","","",""
