"ple0055","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"2","2017","Hauptschule","weiblich","102","0.156931867569347","0.128795535219308","0.185068199919386"
"2","2017","Realschule","maennlich","51","0.154051629918187","0.115509277475391","0.192593982360984"
"2","2017","Realschule","weiblich","81","0.171092437347656","0.139705135571691","0.202479739123621"
"2","2017","(Fach-)Abitur","maennlich","31","0.184758297419935","0.124433663057053","0.245082931782818"
"2","2017","(Fach-)Abitur","weiblich","39","0.149024662512126","0.107087816312257","0.190961508711995"
"2","2017","AkademikerIn","maennlich","63","0.19260027974256","0.153809760615446","0.231390798869674"
"2","2017","AkademikerIn","weiblich","56","0.132365000386037","0.0980196932920019","0.166710307480072"
"3","2017","(noch) kein Abschluss","maennlich","2","","",""
"3","2017","(noch) kein Abschluss","weiblich","3","","",""
"3","2017","Hauptschule","maennlich","28","","",""
"3","2017","Hauptschule","weiblich","39","0.0851987200674789","0.0636033577922306","0.106794082342727"
"3","2017","Realschule","maennlich","23","","",""
"3","2017","Realschule","weiblich","18","","",""
"3","2017","(Fach-)Abitur","maennlich","5","","",""
"3","2017","(Fach-)Abitur","weiblich","7","","",""
"3","2017","AkademikerIn","maennlich","22","","",""
"3","2017","AkademikerIn","weiblich","9","","",""
"4","2017","(noch) kein Abschluss","maennlich","","","",""
"4","2017","(noch) kein Abschluss","weiblich","2","","",""
"4","2017","Hauptschule","maennlich","9","","",""
"4","2017","Hauptschule","weiblich","9","","",""
"4","2017","Realschule","maennlich","9","","",""
"4","2017","Realschule","weiblich","6","","",""
"4","2017","(Fach-)Abitur","maennlich","3","","",""
"4","2017","(Fach-)Abitur","weiblich","","","",""
"4","2017","AkademikerIn","maennlich","6","","",""
"4","2017","AkademikerIn","weiblich","5","","",""
"5","2017","(noch) kein Abschluss","maennlich","","","",""
"5","2017","(noch) kein Abschluss","weiblich","1","","",""
"5","2017","Hauptschule","maennlich","7","","",""
"5","2017","Hauptschule","weiblich","8","","",""
"5","2017","Realschule","maennlich","2","","",""
"5","2017","Realschule","weiblich","3","","",""
"5","2017","(Fach-)Abitur","maennlich","","","",""
"5","2017","(Fach-)Abitur","weiblich","1","","",""
"5","2017","AkademikerIn","maennlich","5","","",""
"5","2017","AkademikerIn","weiblich","2","","",""
"6","2017","(noch) kein Abschluss","maennlich","","","",""
"6","2017","(noch) kein Abschluss","weiblich","1","","",""
"6","2017","Hauptschule","maennlich","2","","",""
"6","2017","Hauptschule","weiblich","3","","",""
"6","2017","Realschule","maennlich","1","","",""
"6","2017","Realschule","weiblich","3","","",""
"6","2017","(Fach-)Abitur","maennlich","","","",""
"6","2017","(Fach-)Abitur","weiblich","","","",""
"6","2017","AkademikerIn","maennlich","2","","",""
"6","2017","AkademikerIn","weiblich","","","",""
"7","2017","(noch) kein Abschluss","maennlich","","","",""
"7","2017","(noch) kein Abschluss","weiblich","","","",""
"7","2017","Hauptschule","maennlich","2","","",""
"7","2017","Hauptschule","weiblich","","","",""
"7","2017","Realschule","maennlich","1","","",""
"7","2017","Realschule","weiblich","2","","",""
"7","2017","(Fach-)Abitur","maennlich","","","",""
"7","2017","(Fach-)Abitur","weiblich","","","",""
"7","2017","AkademikerIn","maennlich","","","",""
"7","2017","AkademikerIn","weiblich","1","","",""
"8","2017","(noch) kein Abschluss","maennlich","","","",""
"8","2017","(noch) kein Abschluss","weiblich","","","",""
"8","2017","Hauptschule","maennlich","1","","",""
"8","2017","Hauptschule","weiblich","2","","",""
"8","2017","Realschule","maennlich","","","",""
"8","2017","Realschule","weiblich","","","",""
"8","2017","(Fach-)Abitur","maennlich","1","","",""
"8","2017","(Fach-)Abitur","weiblich","","","",""
"8","2017","AkademikerIn","maennlich","","","",""
"8","2017","AkademikerIn","weiblich","","","",""
"9","2017","(noch) kein Abschluss","maennlich","","","",""
"9","2017","(noch) kein Abschluss","weiblich","","","",""
"9","2017","Hauptschule","maennlich","3","","",""
"9","2017","Hauptschule","weiblich","","","",""
"9","2017","Realschule","maennlich","","","",""
"9","2017","Realschule","weiblich","","","",""
"9","2017","(Fach-)Abitur","maennlich","","","",""
"9","2017","(Fach-)Abitur","weiblich","","","",""
"9","2017","AkademikerIn","maennlich","1","","",""
"9","2017","AkademikerIn","weiblich","","","",""
"10","2017","(noch) kein Abschluss","maennlich","","","",""
"10","2017","(noch) kein Abschluss","weiblich","","","",""
"10","2017","Hauptschule","maennlich","","","",""
"10","2017","Hauptschule","weiblich","2","","",""
"10","2017","Realschule","maennlich","","","",""
"10","2017","Realschule","weiblich","","","",""
"10","2017","(Fach-)Abitur","maennlich","","","",""
"10","2017","(Fach-)Abitur","weiblich","1","","",""
"10","2017","AkademikerIn","maennlich","1","","",""
"10","2017","AkademikerIn","weiblich","","","",""
"11","2017","(noch) kein Abschluss","maennlich","","","",""
"11","2017","(noch) kein Abschluss","weiblich","","","",""
"11","2017","Hauptschule","maennlich","","","",""
"11","2017","Hauptschule","weiblich","","","",""
"11","2017","Realschule","maennlich","","","",""
"11","2017","Realschule","weiblich","","","",""
"11","2017","(Fach-)Abitur","maennlich","","","",""
"11","2017","(Fach-)Abitur","weiblich","","","",""
"11","2017","AkademikerIn","maennlich","","","",""
"11","2017","AkademikerIn","weiblich","","","",""
"12","2017","(noch) kein Abschluss","maennlich","","","",""
"12","2017","(noch) kein Abschluss","weiblich","","","",""
"12","2017","Hauptschule","maennlich","","","",""
"12","2017","Hauptschule","weiblich","","","",""
"12","2017","Realschule","maennlich","","","",""
"12","2017","Realschule","weiblich","","","",""
"12","2017","(Fach-)Abitur","maennlich","","","",""
"12","2017","(Fach-)Abitur","weiblich","","","",""
"12","2017","AkademikerIn","maennlich","","","",""
"12","2017","AkademikerIn","weiblich","","","",""
"13","2017","(noch) kein Abschluss","maennlich","","","",""
"13","2017","(noch) kein Abschluss","weiblich","","","",""
"13","2017","Hauptschule","maennlich","","","",""
"13","2017","Hauptschule","weiblich","","","",""
"13","2017","Realschule","maennlich","","","",""
"13","2017","Realschule","weiblich","","","",""
"13","2017","(Fach-)Abitur","maennlich","","","",""
"13","2017","(Fach-)Abitur","weiblich","","","",""
"13","2017","AkademikerIn","maennlich","","","",""
"13","2017","AkademikerIn","weiblich","","","",""
"14","2017","(noch) kein Abschluss","maennlich","","","",""
"14","2017","(noch) kein Abschluss","weiblich","","","",""
"14","2017","Hauptschule","maennlich","","","",""
"14","2017","Hauptschule","weiblich","","","",""
"14","2017","Realschule","maennlich","","","",""
"14","2017","Realschule","weiblich","","","",""
"14","2017","(Fach-)Abitur","maennlich","","","",""
"14","2017","(Fach-)Abitur","weiblich","","","",""
"14","2017","AkademikerIn","maennlich","","","",""
"14","2017","AkademikerIn","weiblich","","","",""
"15","2017","(noch) kein Abschluss","maennlich","","","",""
"15","2017","(noch) kein Abschluss","weiblich","","","",""
"15","2017","Hauptschule","maennlich","","","",""
"15","2017","Hauptschule","weiblich","1","","",""
"15","2017","Realschule","maennlich","","","",""
"15","2017","Realschule","weiblich","","","",""
"15","2017","(Fach-)Abitur","maennlich","","","",""
"15","2017","(Fach-)Abitur","weiblich","","","",""
"15","2017","AkademikerIn","maennlich","","","",""
"15","2017","AkademikerIn","weiblich","","","",""
"16","2017","(noch) kein Abschluss","maennlich","","","",""
"16","2017","(noch) kein Abschluss","weiblich","","","",""
"16","2017","Hauptschule","maennlich","","","",""
"16","2017","Hauptschule","weiblich","","","",""
"16","2017","Realschule","maennlich","","","",""
"16","2017","Realschule","weiblich","","","",""
"16","2017","(Fach-)Abitur","maennlich","","","",""
"16","2017","(Fach-)Abitur","weiblich","","","",""
"16","2017","AkademikerIn","maennlich","","","",""
"16","2017","AkademikerIn","weiblich","","","",""
"17","2017","(noch) kein Abschluss","maennlich","","","",""
"17","2017","(noch) kein Abschluss","weiblich","","","",""
"17","2017","Hauptschule","maennlich","","","",""
"17","2017","Hauptschule","weiblich","","","",""
"17","2017","Realschule","maennlich","","","",""
"17","2017","Realschule","weiblich","","","",""
"17","2017","(Fach-)Abitur","maennlich","","","",""
"17","2017","(Fach-)Abitur","weiblich","","","",""
"17","2017","AkademikerIn","maennlich","","","",""
"17","2017","AkademikerIn","weiblich","","","",""
"18","2017","(noch) kein Abschluss","maennlich","","","",""
"18","2017","(noch) kein Abschluss","weiblich","","","",""
"18","2017","Hauptschule","maennlich","","","",""
"18","2017","Hauptschule","weiblich","","","",""
"18","2017","Realschule","maennlich","","","",""
"18","2017","Realschule","weiblich","","","",""
"18","2017","(Fach-)Abitur","maennlich","","","",""
"18","2017","(Fach-)Abitur","weiblich","","","",""
"18","2017","AkademikerIn","maennlich","","","",""
"18","2017","AkademikerIn","weiblich","","","",""
"19","2017","(noch) kein Abschluss","maennlich","","","",""
"19","2017","(noch) kein Abschluss","weiblich","","","",""
"19","2017","Hauptschule","maennlich","","","",""
"19","2017","Hauptschule","weiblich","","","",""
"19","2017","Realschule","maennlich","","","",""
"19","2017","Realschule","weiblich","","","",""
"19","2017","(Fach-)Abitur","maennlich","","","",""
"19","2017","(Fach-)Abitur","weiblich","","","",""
"19","2017","AkademikerIn","maennlich","","","",""
"19","2017","AkademikerIn","weiblich","","","",""
"20","2017","(noch) kein Abschluss","maennlich","","","",""
"20","2017","(noch) kein Abschluss","weiblich","","","",""
"20","2017","Hauptschule","maennlich","","","",""
"20","2017","Hauptschule","weiblich","","","",""
"20","2017","Realschule","maennlich","","","",""
"20","2017","Realschule","weiblich","","","",""
"20","2017","(Fach-)Abitur","maennlich","","","",""
"20","2017","(Fach-)Abitur","weiblich","","","",""
"20","2017","AkademikerIn","maennlich","","","",""
"20","2017","AkademikerIn","weiblich","","","",""
"21","2017","(noch) kein Abschluss","maennlich","","","",""
"21","2017","(noch) kein Abschluss","weiblich","","","",""
"21","2017","Hauptschule","maennlich","","","",""
"21","2017","Hauptschule","weiblich","","","",""
"21","2017","Realschule","maennlich","","","",""
"21","2017","Realschule","weiblich","","","",""
"21","2017","(Fach-)Abitur","maennlich","","","",""
"21","2017","(Fach-)Abitur","weiblich","","","",""
"21","2017","AkademikerIn","maennlich","","","",""
"21","2017","AkademikerIn","weiblich","","","",""
"22","2017","(noch) kein Abschluss","maennlich","","","",""
"22","2017","(noch) kein Abschluss","weiblich","","","",""
"22","2017","Hauptschule","maennlich","","","",""
"22","2017","Hauptschule","weiblich","","","",""
"22","2017","Realschule","maennlich","","","",""
"22","2017","Realschule","weiblich","","","",""
"22","2017","(Fach-)Abitur","maennlich","","","",""
"22","2017","(Fach-)Abitur","weiblich","","","",""
"22","2017","AkademikerIn","maennlich","","","",""
"22","2017","AkademikerIn","weiblich","","","",""
"23","2017","(noch) kein Abschluss","maennlich","","","",""
"23","2017","(noch) kein Abschluss","weiblich","","","",""
"23","2017","Hauptschule","maennlich","","","",""
"23","2017","Hauptschule","weiblich","","","",""
"23","2017","Realschule","maennlich","","","",""
"23","2017","Realschule","weiblich","","","",""
"23","2017","(Fach-)Abitur","maennlich","","","",""
"23","2017","(Fach-)Abitur","weiblich","","","",""
"23","2017","AkademikerIn","maennlich","","","",""
"23","2017","AkademikerIn","weiblich","","","",""
"24","2017","(noch) kein Abschluss","maennlich","","","",""
"24","2017","(noch) kein Abschluss","weiblich","","","",""
"24","2017","Hauptschule","maennlich","","","",""
"24","2017","Hauptschule","weiblich","","","",""
"24","2017","Realschule","maennlich","","","",""
"24","2017","Realschule","weiblich","","","",""
"24","2017","(Fach-)Abitur","maennlich","","","",""
"24","2017","(Fach-)Abitur","weiblich","","","",""
"24","2017","AkademikerIn","maennlich","","","",""
"24","2017","AkademikerIn","weiblich","","","",""
"25","2017","(noch) kein Abschluss","maennlich","","","",""
"25","2017","(noch) kein Abschluss","weiblich","","","",""
"25","2017","Hauptschule","maennlich","","","",""
"25","2017","Hauptschule","weiblich","","","",""
"25","2017","Realschule","maennlich","","","",""
"25","2017","Realschule","weiblich","","","",""
"25","2017","(Fach-)Abitur","maennlich","","","",""
"25","2017","(Fach-)Abitur","weiblich","","","",""
"25","2017","AkademikerIn","maennlich","","","",""
"25","2017","AkademikerIn","weiblich","","","",""
"26","2017","(noch) kein Abschluss","maennlich","","","",""
"26","2017","(noch) kein Abschluss","weiblich","","","",""
"26","2017","Hauptschule","maennlich","","","",""
"26","2017","Hauptschule","weiblich","","","",""
"26","2017","Realschule","maennlich","","","",""
"26","2017","Realschule","weiblich","","","",""
"26","2017","(Fach-)Abitur","maennlich","","","",""
"26","2017","(Fach-)Abitur","weiblich","","","",""
"26","2017","AkademikerIn","maennlich","","","",""
"26","2017","AkademikerIn","weiblich","","","",""
"27","2017","(noch) kein Abschluss","maennlich","","","",""
"27","2017","(noch) kein Abschluss","weiblich","","","",""
"27","2017","Hauptschule","maennlich","","","",""
"27","2017","Hauptschule","weiblich","","","",""
"27","2017","Realschule","maennlich","","","",""
"27","2017","Realschule","weiblich","","","",""
"27","2017","(Fach-)Abitur","maennlich","","","",""
"27","2017","(Fach-)Abitur","weiblich","","","",""
"27","2017","AkademikerIn","maennlich","","","",""
"27","2017","AkademikerIn","weiblich","","","",""
"28","2017","(noch) kein Abschluss","maennlich","","","",""
"28","2017","(noch) kein Abschluss","weiblich","","","",""
"28","2017","Hauptschule","maennlich","","","",""
"28","2017","Hauptschule","weiblich","","","",""
"28","2017","Realschule","maennlich","","","",""
"28","2017","Realschule","weiblich","","","",""
"28","2017","(Fach-)Abitur","maennlich","","","",""
"28","2017","(Fach-)Abitur","weiblich","","","",""
"28","2017","AkademikerIn","maennlich","","","",""
"28","2017","AkademikerIn","weiblich","","","",""
"30","2017","(noch) kein Abschluss","maennlich","","","",""
"30","2017","(noch) kein Abschluss","weiblich","","","",""
"30","2017","Hauptschule","maennlich","","","",""
"30","2017","Hauptschule","weiblich","","","",""
"30","2017","Realschule","maennlich","","","",""
"30","2017","Realschule","weiblich","1","","",""
"30","2017","(Fach-)Abitur","maennlich","","","",""
"30","2017","(Fach-)Abitur","weiblich","","","",""
"30","2017","AkademikerIn","maennlich","","","",""
"30","2017","AkademikerIn","weiblich","","","",""
"31","2017","(noch) kein Abschluss","maennlich","","","",""
"31","2017","(noch) kein Abschluss","weiblich","","","",""
"31","2017","Hauptschule","maennlich","","","",""
"31","2017","Hauptschule","weiblich","","","",""
"31","2017","Realschule","maennlich","","","",""
"31","2017","Realschule","weiblich","","","",""
"31","2017","(Fach-)Abitur","maennlich","","","",""
"31","2017","(Fach-)Abitur","weiblich","","","",""
"31","2017","AkademikerIn","maennlich","","","",""
"31","2017","AkademikerIn","weiblich","","","",""
"32","2017","(noch) kein Abschluss","maennlich","","","",""
"32","2017","(noch) kein Abschluss","weiblich","","","",""
"32","2017","Hauptschule","maennlich","","","",""
"32","2017","Hauptschule","weiblich","","","",""
"32","2017","Realschule","maennlich","","","",""
"32","2017","Realschule","weiblich","","","",""
"32","2017","(Fach-)Abitur","maennlich","","","",""
