"ple0055","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"19","1997","Westdeutschland","weiblich","","","",""
"19","1997","Ostdeutschland","maennlich","","","",""
"19","1997","Ostdeutschland","weiblich","","","",""
"20","1997","Westdeutschland","maennlich","","","",""
"20","1997","Westdeutschland","weiblich","","","",""
"20","1997","Ostdeutschland","maennlich","","","",""
"20","1997","Ostdeutschland","weiblich","","","",""
"21","1997","Westdeutschland","maennlich","","","",""
"21","1997","Westdeutschland","weiblich","1","","",""
"21","1997","Ostdeutschland","maennlich","","","",""
"21","1997","Ostdeutschland","weiblich","","","",""
"22","1997","Westdeutschland","maennlich","","","",""
"22","1997","Westdeutschland","weiblich","","","",""
"22","1997","Ostdeutschland","maennlich","","","",""
"22","1997","Ostdeutschland","weiblich","","","",""
"23","1997","Westdeutschland","maennlich","","","",""
"23","1997","Westdeutschland","weiblich","","","",""
"23","1997","Ostdeutschland","maennlich","","","",""
"23","1997","Ostdeutschland","weiblich","","","",""
"24","1997","Westdeutschland","maennlich","","","",""
"24","1997","Westdeutschland","weiblich","","","",""
"24","1997","Ostdeutschland","maennlich","","","",""
"24","1997","Ostdeutschland","weiblich","","","",""
"25","1997","Westdeutschland","maennlich","","","",""
"25","1997","Westdeutschland","weiblich","","","",""
"25","1997","Ostdeutschland","maennlich","","","",""
"25","1997","Ostdeutschland","weiblich","","","",""
"26","1997","Westdeutschland","maennlich","","","",""
"26","1997","Westdeutschland","weiblich","","","",""
"26","1997","Ostdeutschland","maennlich","","","",""
"26","1997","Ostdeutschland","weiblich","","","",""
"27","1997","Westdeutschland","maennlich","","","",""
"27","1997","Westdeutschland","weiblich","","","",""
"27","1997","Ostdeutschland","maennlich","","","",""
"27","1997","Ostdeutschland","weiblich","","","",""
"28","1997","Westdeutschland","maennlich","","","",""
"28","1997","Westdeutschland","weiblich","","","",""
"28","1997","Ostdeutschland","maennlich","","","",""
"28","1997","Ostdeutschland","weiblich","","","",""
"30","1997","Westdeutschland","maennlich","","","",""
"30","1997","Westdeutschland","weiblich","1","","",""
"30","1997","Ostdeutschland","maennlich","1","","",""
"30","1997","Ostdeutschland","weiblich","","","",""
"31","1997","Westdeutschland","maennlich","","","",""
"31","1997","Westdeutschland","weiblich","","","",""
"31","1997","Ostdeutschland","maennlich","","","",""
"31","1997","Ostdeutschland","weiblich","","","",""
"32","1997","Westdeutschland","maennlich","","","",""
"32","1997","Westdeutschland","weiblich","","","",""
"32","1997","Ostdeutschland","maennlich","","","",""
"32","1997","Ostdeutschland","weiblich","","","",""
"35","1997","Westdeutschland","maennlich","","","",""
"35","1997","Westdeutschland","weiblich","","","",""
"35","1997","Ostdeutschland","maennlich","","","",""
"35","1997","Ostdeutschland","weiblich","","","",""
"36","1997","Westdeutschland","maennlich","","","",""
"36","1997","Westdeutschland","weiblich","","","",""
"36","1997","Ostdeutschland","maennlich","","","",""
"36","1997","Ostdeutschland","weiblich","1","","",""
"40","1997","Westdeutschland","maennlich","","","",""
"40","1997","Westdeutschland","weiblich","","","",""
"40","1997","Ostdeutschland","maennlich","","","",""
"40","1997","Ostdeutschland","weiblich","","","",""
"42","1997","Westdeutschland","maennlich","","","",""
"42","1997","Westdeutschland","weiblich","","","",""
"42","1997","Ostdeutschland","maennlich","","","",""
"42","1997","Ostdeutschland","weiblich","","","",""
"45","1997","Westdeutschland","maennlich","","","",""
"45","1997","Westdeutschland","weiblich","","","",""
"45","1997","Ostdeutschland","maennlich","","","",""
"45","1997","Ostdeutschland","weiblich","","","",""
"48","1997","Westdeutschland","maennlich","","","",""
"48","1997","Westdeutschland","weiblich","","","",""
"48","1997","Ostdeutschland","maennlich","","","",""
"48","1997","Ostdeutschland","weiblich","","","",""
"50","1997","Westdeutschland","maennlich","","","",""
"50","1997","Westdeutschland","weiblich","","","",""
"50","1997","Ostdeutschland","maennlich","","","",""
"50","1997","Ostdeutschland","weiblich","","","",""
"51","1997","Westdeutschland","maennlich","","","",""
"51","1997","Westdeutschland","weiblich","","","",""
"51","1997","Ostdeutschland","maennlich","","","",""
"51","1997","Ostdeutschland","weiblich","","","",""
"64","1997","Westdeutschland","maennlich","","","",""
"64","1997","Westdeutschland","weiblich","","","",""
"64","1997","Ostdeutschland","maennlich","","","",""
"64","1997","Ostdeutschland","weiblich","","","",""
"65","1997","Westdeutschland","maennlich","","","",""
"65","1997","Westdeutschland","weiblich","","","",""
"65","1997","Ostdeutschland","maennlich","","","",""
"65","1997","Ostdeutschland","weiblich","","","",""
"90","1997","Westdeutschland","maennlich","","","",""
"90","1997","Westdeutschland","weiblich","","","",""
"90","1997","Ostdeutschland","maennlich","","","",""
"90","1997","Ostdeutschland","weiblich","","","",""
"98","1997","Westdeutschland","maennlich","","","",""
"98","1997","Westdeutschland","weiblich","","","",""
"98","1997","Ostdeutschland","maennlich","","","",""
"98","1997","Ostdeutschland","weiblich","","","",""
"100","1997","Westdeutschland","maennlich","","","",""
"100","1997","Westdeutschland","weiblich","","","",""
"100","1997","Ostdeutschland","maennlich","","","",""
"100","1997","Ostdeutschland","weiblich","","","",""
"0","1998","Westdeutschland","maennlich","","","",""
"0","1998","Westdeutschland","weiblich","","","",""
"0","1998","Ostdeutschland","maennlich","","","",""
"0","1998","Ostdeutschland","weiblich","","","",""
"1","1998","Westdeutschland","maennlich","349","0.754157863919815","0.714462648239079","0.793853079600552"
"1","1998","Westdeutschland","weiblich","592","0.777268447557189","0.747249441993409","0.80728745312097"
"1","1998","Ostdeutschland","maennlich","161","0.761094346947249","0.703144954808653","0.819043739085846"
"1","1998","Ostdeutschland","weiblich","183","0.722209262035478","0.667016994379038","0.777401529691917"
"2","1998","Westdeutschland","maennlich","65","0.140765533352416","0.108704103741536","0.172826962963295"
"2","1998","Westdeutschland","weiblich","104","0.159301954869814","0.132899124742559","0.18570478499707"
"2","1998","Ostdeutschland","maennlich","34","0.173201262275878","0.121774183890619","0.224628340661136"
"2","1998","Ostdeutschland","weiblich","53","0.207068407415466","0.157138287058125","0.256998527772806"
"3","1998","Westdeutschland","maennlich","13","","",""
"3","1998","Westdeutschland","weiblich","24","","",""
"3","1998","Ostdeutschland","maennlich","5","","",""
"3","1998","Ostdeutschland","weiblich","11","","",""
"4","1998","Westdeutschland","maennlich","9","","",""
"4","1998","Westdeutschland","weiblich","9","","",""
"4","1998","Ostdeutschland","maennlich","4","","",""
"4","1998","Ostdeutschland","weiblich","1","","",""
"5","1998","Westdeutschland","maennlich","4","","",""
"5","1998","Westdeutschland","weiblich","2","","",""
"5","1998","Ostdeutschland","maennlich","2","","",""
"5","1998","Ostdeutschland","weiblich","3","","",""
"6","1998","Westdeutschland","maennlich","2","","",""
"6","1998","Westdeutschland","weiblich","3","","",""
"6","1998","Ostdeutschland","maennlich","1","","",""
"6","1998","Ostdeutschland","weiblich","","","",""
"7","1998","Westdeutschland","maennlich","3","","",""
"7","1998","Westdeutschland","weiblich","1","","",""
"7","1998","Ostdeutschland","maennlich","","","",""
"7","1998","Ostdeutschland","weiblich","","","",""
"8","1998","Westdeutschland","maennlich","2","","",""
"8","1998","Westdeutschland","weiblich","1","","",""
"8","1998","Ostdeutschland","maennlich","","","",""
"8","1998","Ostdeutschland","weiblich","1","","",""
"9","1998","Westdeutschland","maennlich","1","","",""
"9","1998","Westdeutschland","weiblich","","","",""
"9","1998","Ostdeutschland","maennlich","","","",""
"9","1998","Ostdeutschland","weiblich","","","",""
"10","1998","Westdeutschland","maennlich","","","",""
"10","1998","Westdeutschland","weiblich","","","",""
"10","1998","Ostdeutschland","maennlich","","","",""
"10","1998","Ostdeutschland","weiblich","","","",""
"11","1998","Westdeutschland","maennlich","","","",""
"11","1998","Westdeutschland","weiblich","","","",""
"11","1998","Ostdeutschland","maennlich","","","",""
"11","1998","Ostdeutschland","weiblich","","","",""
"12","1998","Westdeutschland","maennlich","1","","",""
"12","1998","Westdeutschland","weiblich","","","",""
"12","1998","Ostdeutschland","maennlich","","","",""
"12","1998","Ostdeutschland","weiblich","","","",""
"13","1998","Westdeutschland","maennlich","","","",""
"13","1998","Westdeutschland","weiblich","","","",""
"13","1998","Ostdeutschland","maennlich","","","",""
"13","1998","Ostdeutschland","weiblich","","","",""
"14","1998","Westdeutschland","maennlich","","","",""
"14","1998","Westdeutschland","weiblich","1","","",""
"14","1998","Ostdeutschland","maennlich","","","",""
"14","1998","Ostdeutschland","weiblich","1","","",""
"15","1998","Westdeutschland","maennlich","","","",""
"15","1998","Westdeutschland","weiblich","","","",""
"15","1998","Ostdeutschland","maennlich","","","",""
"15","1998","Ostdeutschland","weiblich","","","",""
"16","1998","Westdeutschland","maennlich","1","","",""
"16","1998","Westdeutschland","weiblich","","","",""
"16","1998","Ostdeutschland","maennlich","","","",""
"16","1998","Ostdeutschland","weiblich","","","",""
"17","1998","Westdeutschland","maennlich","","","",""
"17","1998","Westdeutschland","weiblich","","","",""
"17","1998","Ostdeutschland","maennlich","","","",""
"17","1998","Ostdeutschland","weiblich","","","",""
"18","1998","Westdeutschland","maennlich","","","",""
"18","1998","Westdeutschland","weiblich","","","",""
"18","1998","Ostdeutschland","maennlich","","","",""
"18","1998","Ostdeutschland","weiblich","","","",""
"19","1998","Westdeutschland","maennlich","","","",""
"19","1998","Westdeutschland","weiblich","","","",""
"19","1998","Ostdeutschland","maennlich","","","",""
"19","1998","Ostdeutschland","weiblich","","","",""
"20","1998","Westdeutschland","maennlich","1","","",""
"20","1998","Westdeutschland","weiblich","","","",""
"20","1998","Ostdeutschland","maennlich","1","","",""
"20","1998","Ostdeutschland","weiblich","","","",""
"21","1998","Westdeutschland","maennlich","","","",""
"21","1998","Westdeutschland","weiblich","","","",""
"21","1998","Ostdeutschland","maennlich","","","",""
"21","1998","Ostdeutschland","weiblich","","","",""
"22","1998","Westdeutschland","maennlich","","","",""
"22","1998","Westdeutschland","weiblich","1","","",""
"22","1998","Ostdeutschland","maennlich","","","",""
"22","1998","Ostdeutschland","weiblich","","","",""
"23","1998","Westdeutschland","maennlich","","","",""
"23","1998","Westdeutschland","weiblich","","","",""
"23","1998","Ostdeutschland","maennlich","","","",""
"23","1998","Ostdeutschland","weiblich","","","",""
"24","1998","Westdeutschland","maennlich","","","",""
"24","1998","Westdeutschland","weiblich","","","",""
"24","1998","Ostdeutschland","maennlich","","","",""
"24","1998","Ostdeutschland","weiblich","","","",""
"25","1998","Westdeutschland","maennlich","","","",""
"25","1998","Westdeutschland","weiblich","","","",""
"25","1998","Ostdeutschland","maennlich","","","",""
"25","1998","Ostdeutschland","weiblich","","","",""
"26","1998","Westdeutschland","maennlich","","","",""
"26","1998","Westdeutschland","weiblich","","","",""
"26","1998","Ostdeutschland","maennlich","","","",""
"26","1998","Ostdeutschland","weiblich","","","",""
"27","1998","Westdeutschland","maennlich","","","",""
"27","1998","Westdeutschland","weiblich","","","",""
"27","1998","Ostdeutschland","maennlich","","","",""
"27","1998","Ostdeutschland","weiblich","","","",""
"28","1998","Westdeutschland","maennlich","","","",""
"28","1998","Westdeutschland","weiblich","","","",""
"28","1998","Ostdeutschland","maennlich","","","",""
"28","1998","Ostdeutschland","weiblich","","","",""
"30","1998","Westdeutschland","maennlich","","","",""
"30","1998","Westdeutschland","weiblich","","","",""
"30","1998","Ostdeutschland","maennlich","","","",""
"30","1998","Ostdeutschland","weiblich","","","",""
"31","1998","Westdeutschland","maennlich","","","",""
"31","1998","Westdeutschland","weiblich","","","",""
"31","1998","Ostdeutschland","maennlich","","","",""
"31","1998","Ostdeutschland","weiblich","","","",""
"32","1998","Westdeutschland","maennlich","","","",""
"32","1998","Westdeutschland","weiblich","","","",""
"32","1998","Ostdeutschland","maennlich","","","",""
"32","1998","Ostdeutschland","weiblich","","","",""
"35","1998","Westdeutschland","maennlich","","","",""
"35","1998","Westdeutschland","weiblich","","","",""
"35","1998","Ostdeutschland","maennlich","","","",""
"35","1998","Ostdeutschland","weiblich","","","",""
"36","1998","Westdeutschland","maennlich","","","",""
"36","1998","Westdeutschland","weiblich","","","",""
"36","1998","Ostdeutschland","maennlich","","","",""
"36","1998","Ostdeutschland","weiblich","","","",""
"40","1998","Westdeutschland","maennlich","","","",""
"40","1998","Westdeutschland","weiblich","","","",""
"40","1998","Ostdeutschland","maennlich","","","",""
"40","1998","Ostdeutschland","weiblich","","","",""
"42","1998","Westdeutschland","maennlich","","","",""
"42","1998","Westdeutschland","weiblich","","","",""
"42","1998","Ostdeutschland","maennlich","","","",""
"42","1998","Ostdeutschland","weiblich","","","",""
"45","1998","Westdeutschland","maennlich","","","",""
"45","1998","Westdeutschland","weiblich","","","",""
"45","1998","Ostdeutschland","maennlich","","","",""
"45","1998","Ostdeutschland","weiblich","","","",""
"48","1998","Westdeutschland","maennlich","","","",""
"48","1998","Westdeutschland","weiblich","","","",""
"48","1998","Ostdeutschland","maennlich","","","",""
"48","1998","Ostdeutschland","weiblich","","","",""
"50","1998","Westdeutschland","maennlich","","","",""
"50","1998","Westdeutschland","weiblich","","","",""
"50","1998","Ostdeutschland","maennlich","","","",""
"50","1998","Ostdeutschland","weiblich","","","",""
"51","1998","Westdeutschland","maennlich","","","",""
"51","1998","Westdeutschland","weiblich","","","",""
"51","1998","Ostdeutschland","maennlich","","","",""
"51","1998","Ostdeutschland","weiblich","","","",""
"64","1998","Westdeutschland","maennlich","1","","",""
"64","1998","Westdeutschland","weiblich","","","",""
"64","1998","Ostdeutschland","maennlich","","","",""
"64","1998","Ostdeutschland","weiblich","","","",""
"65","1998","Westdeutschland","maennlich","","","",""
"65","1998","Westdeutschland","weiblich","","","",""
"65","1998","Ostdeutschland","maennlich","","","",""
"65","1998","Ostdeutschland","weiblich","","","",""
"90","1998","Westdeutschland","maennlich","","","",""
"90","1998","Westdeutschland","weiblich","","","",""
