"ple0055","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"15","1984","Niedersachsen","Ostdeutschland","","","",""
"15","1984","Bremen","Westdeutschland","","","",""
"15","1984","Bremen","Ostdeutschland","","","",""
"15","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"15","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"15","1984","Hessen","Westdeutschland","","","",""
"15","1984","Hessen","Ostdeutschland","","","",""
"15","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"15","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"15","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"15","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"15","1984","Bayern","Westdeutschland","","","",""
"15","1984","Bayern","Ostdeutschland","","","",""
"15","1984","Saarland","Westdeutschland","","","",""
"15","1984","Saarland","Ostdeutschland","","","",""
"15","1984","Berlin","Westdeutschland","","","",""
"15","1984","Berlin","Ostdeutschland","","","",""
"15","1984","Brandenburg","Westdeutschland","","","",""
"15","1984","Brandenburg","Ostdeutschland","","","",""
"15","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"15","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"15","1984","Sachsen","Westdeutschland","","","",""
"15","1984","Sachsen","Ostdeutschland","","","",""
"15","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"15","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"15","1984","Thueringen","Westdeutschland","","","",""
"15","1984","Thueringen","Ostdeutschland","","","",""
"16","1984","Schleswig-Holstein","Westdeutschland","","","",""
"16","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"16","1984","Hamburg","Westdeutschland","","","",""
"16","1984","Hamburg","Ostdeutschland","","","",""
"16","1984","Niedersachsen","Westdeutschland","","","",""
"16","1984","Niedersachsen","Ostdeutschland","","","",""
"16","1984","Bremen","Westdeutschland","","","",""
"16","1984","Bremen","Ostdeutschland","","","",""
"16","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"16","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"16","1984","Hessen","Westdeutschland","","","",""
"16","1984","Hessen","Ostdeutschland","","","",""
"16","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"16","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"16","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"16","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"16","1984","Bayern","Westdeutschland","","","",""
"16","1984","Bayern","Ostdeutschland","","","",""
"16","1984","Saarland","Westdeutschland","","","",""
"16","1984","Saarland","Ostdeutschland","","","",""
"16","1984","Berlin","Westdeutschland","","","",""
"16","1984","Berlin","Ostdeutschland","","","",""
"16","1984","Brandenburg","Westdeutschland","","","",""
"16","1984","Brandenburg","Ostdeutschland","","","",""
"16","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"16","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"16","1984","Sachsen","Westdeutschland","","","",""
"16","1984","Sachsen","Ostdeutschland","","","",""
"16","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"16","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"16","1984","Thueringen","Westdeutschland","","","",""
"16","1984","Thueringen","Ostdeutschland","","","",""
"17","1984","Schleswig-Holstein","Westdeutschland","","","",""
"17","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"17","1984","Hamburg","Westdeutschland","","","",""
"17","1984","Hamburg","Ostdeutschland","","","",""
"17","1984","Niedersachsen","Westdeutschland","","","",""
"17","1984","Niedersachsen","Ostdeutschland","","","",""
"17","1984","Bremen","Westdeutschland","","","",""
"17","1984","Bremen","Ostdeutschland","","","",""
"17","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"17","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"17","1984","Hessen","Westdeutschland","","","",""
"17","1984","Hessen","Ostdeutschland","","","",""
"17","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"17","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"17","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"17","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"17","1984","Bayern","Westdeutschland","","","",""
"17","1984","Bayern","Ostdeutschland","","","",""
"17","1984","Saarland","Westdeutschland","","","",""
"17","1984","Saarland","Ostdeutschland","","","",""
"17","1984","Berlin","Westdeutschland","","","",""
"17","1984","Berlin","Ostdeutschland","","","",""
"17","1984","Brandenburg","Westdeutschland","","","",""
"17","1984","Brandenburg","Ostdeutschland","","","",""
"17","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"17","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"17","1984","Sachsen","Westdeutschland","","","",""
"17","1984","Sachsen","Ostdeutschland","","","",""
"17","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"17","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"17","1984","Thueringen","Westdeutschland","","","",""
"17","1984","Thueringen","Ostdeutschland","","","",""
"18","1984","Schleswig-Holstein","Westdeutschland","","","",""
"18","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"18","1984","Hamburg","Westdeutschland","","","",""
"18","1984","Hamburg","Ostdeutschland","","","",""
"18","1984","Niedersachsen","Westdeutschland","","","",""
"18","1984","Niedersachsen","Ostdeutschland","","","",""
"18","1984","Bremen","Westdeutschland","","","",""
"18","1984","Bremen","Ostdeutschland","","","",""
"18","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"18","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"18","1984","Hessen","Westdeutschland","","","",""
"18","1984","Hessen","Ostdeutschland","","","",""
"18","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"18","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"18","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"18","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"18","1984","Bayern","Westdeutschland","","","",""
"18","1984","Bayern","Ostdeutschland","","","",""
"18","1984","Saarland","Westdeutschland","","","",""
"18","1984","Saarland","Ostdeutschland","","","",""
"18","1984","Berlin","Westdeutschland","","","",""
"18","1984","Berlin","Ostdeutschland","","","",""
"18","1984","Brandenburg","Westdeutschland","","","",""
"18","1984","Brandenburg","Ostdeutschland","","","",""
"18","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"18","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"18","1984","Sachsen","Westdeutschland","","","",""
"18","1984","Sachsen","Ostdeutschland","","","",""
"18","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"18","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"18","1984","Thueringen","Westdeutschland","","","",""
"18","1984","Thueringen","Ostdeutschland","","","",""
"19","1984","Schleswig-Holstein","Westdeutschland","","","",""
"19","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"19","1984","Hamburg","Westdeutschland","","","",""
"19","1984","Hamburg","Ostdeutschland","","","",""
"19","1984","Niedersachsen","Westdeutschland","","","",""
"19","1984","Niedersachsen","Ostdeutschland","","","",""
"19","1984","Bremen","Westdeutschland","","","",""
"19","1984","Bremen","Ostdeutschland","","","",""
"19","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"19","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"19","1984","Hessen","Westdeutschland","","","",""
"19","1984","Hessen","Ostdeutschland","","","",""
"19","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"19","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"19","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"19","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"19","1984","Bayern","Westdeutschland","","","",""
"19","1984","Bayern","Ostdeutschland","","","",""
"19","1984","Saarland","Westdeutschland","","","",""
"19","1984","Saarland","Ostdeutschland","","","",""
"19","1984","Berlin","Westdeutschland","","","",""
"19","1984","Berlin","Ostdeutschland","","","",""
"19","1984","Brandenburg","Westdeutschland","","","",""
"19","1984","Brandenburg","Ostdeutschland","","","",""
"19","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"19","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"19","1984","Sachsen","Westdeutschland","","","",""
"19","1984","Sachsen","Ostdeutschland","","","",""
"19","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"19","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"19","1984","Thueringen","Westdeutschland","","","",""
"19","1984","Thueringen","Ostdeutschland","","","",""
"20","1984","Schleswig-Holstein","Westdeutschland","","","",""
"20","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"20","1984","Hamburg","Westdeutschland","","","",""
"20","1984","Hamburg","Ostdeutschland","","","",""
"20","1984","Niedersachsen","Westdeutschland","","","",""
"20","1984","Niedersachsen","Ostdeutschland","","","",""
"20","1984","Bremen","Westdeutschland","","","",""
"20","1984","Bremen","Ostdeutschland","","","",""
"20","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"20","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"20","1984","Hessen","Westdeutschland","","","",""
"20","1984","Hessen","Ostdeutschland","","","",""
"20","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"20","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"20","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"20","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"20","1984","Bayern","Westdeutschland","","","",""
"20","1984","Bayern","Ostdeutschland","","","",""
"20","1984","Saarland","Westdeutschland","","","",""
"20","1984","Saarland","Ostdeutschland","","","",""
"20","1984","Berlin","Westdeutschland","","","",""
"20","1984","Berlin","Ostdeutschland","","","",""
"20","1984","Brandenburg","Westdeutschland","","","",""
"20","1984","Brandenburg","Ostdeutschland","","","",""
"20","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"20","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"20","1984","Sachsen","Westdeutschland","","","",""
"20","1984","Sachsen","Ostdeutschland","","","",""
"20","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"20","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"20","1984","Thueringen","Westdeutschland","","","",""
"20","1984","Thueringen","Ostdeutschland","","","",""
"21","1984","Schleswig-Holstein","Westdeutschland","","","",""
"21","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"21","1984","Hamburg","Westdeutschland","","","",""
"21","1984","Hamburg","Ostdeutschland","","","",""
"21","1984","Niedersachsen","Westdeutschland","","","",""
"21","1984","Niedersachsen","Ostdeutschland","","","",""
"21","1984","Bremen","Westdeutschland","","","",""
"21","1984","Bremen","Ostdeutschland","","","",""
"21","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"21","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"21","1984","Hessen","Westdeutschland","","","",""
"21","1984","Hessen","Ostdeutschland","","","",""
"21","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"21","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"21","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"21","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"21","1984","Bayern","Westdeutschland","","","",""
"21","1984","Bayern","Ostdeutschland","","","",""
"21","1984","Saarland","Westdeutschland","","","",""
"21","1984","Saarland","Ostdeutschland","","","",""
"21","1984","Berlin","Westdeutschland","","","",""
"21","1984","Berlin","Ostdeutschland","","","",""
"21","1984","Brandenburg","Westdeutschland","","","",""
"21","1984","Brandenburg","Ostdeutschland","","","",""
"21","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"21","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"21","1984","Sachsen","Westdeutschland","","","",""
"21","1984","Sachsen","Ostdeutschland","","","",""
"21","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"21","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"21","1984","Thueringen","Westdeutschland","","","",""
"21","1984","Thueringen","Ostdeutschland","","","",""
"22","1984","Schleswig-Holstein","Westdeutschland","","","",""
"22","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"22","1984","Hamburg","Westdeutschland","","","",""
"22","1984","Hamburg","Ostdeutschland","","","",""
"22","1984","Niedersachsen","Westdeutschland","","","",""
"22","1984","Niedersachsen","Ostdeutschland","","","",""
"22","1984","Bremen","Westdeutschland","","","",""
"22","1984","Bremen","Ostdeutschland","","","",""
"22","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"22","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"22","1984","Hessen","Westdeutschland","","","",""
"22","1984","Hessen","Ostdeutschland","","","",""
"22","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"22","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"22","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"22","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"22","1984","Bayern","Westdeutschland","","","",""
"22","1984","Bayern","Ostdeutschland","","","",""
"22","1984","Saarland","Westdeutschland","","","",""
"22","1984","Saarland","Ostdeutschland","","","",""
"22","1984","Berlin","Westdeutschland","","","",""
"22","1984","Berlin","Ostdeutschland","","","",""
"22","1984","Brandenburg","Westdeutschland","","","",""
"22","1984","Brandenburg","Ostdeutschland","","","",""
"22","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"22","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"22","1984","Sachsen","Westdeutschland","","","",""
"22","1984","Sachsen","Ostdeutschland","","","",""
"22","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"22","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"22","1984","Thueringen","Westdeutschland","","","",""
"22","1984","Thueringen","Ostdeutschland","","","",""
"23","1984","Schleswig-Holstein","Westdeutschland","","","",""
"23","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"23","1984","Hamburg","Westdeutschland","","","",""
"23","1984","Hamburg","Ostdeutschland","","","",""
"23","1984","Niedersachsen","Westdeutschland","","","",""
"23","1984","Niedersachsen","Ostdeutschland","","","",""
"23","1984","Bremen","Westdeutschland","","","",""
"23","1984","Bremen","Ostdeutschland","","","",""
"23","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"23","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"23","1984","Hessen","Westdeutschland","","","",""
"23","1984","Hessen","Ostdeutschland","","","",""
"23","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"23","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"23","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"23","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"23","1984","Bayern","Westdeutschland","","","",""
"23","1984","Bayern","Ostdeutschland","","","",""
"23","1984","Saarland","Westdeutschland","","","",""
"23","1984","Saarland","Ostdeutschland","","","",""
"23","1984","Berlin","Westdeutschland","","","",""
"23","1984","Berlin","Ostdeutschland","","","",""
"23","1984","Brandenburg","Westdeutschland","","","",""
"23","1984","Brandenburg","Ostdeutschland","","","",""
"23","1984","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"23","1984","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"23","1984","Sachsen","Westdeutschland","","","",""
"23","1984","Sachsen","Ostdeutschland","","","",""
"23","1984","Sachsen-Anhalt","Westdeutschland","","","",""
"23","1984","Sachsen-Anhalt","Ostdeutschland","","","",""
"23","1984","Thueringen","Westdeutschland","","","",""
"23","1984","Thueringen","Ostdeutschland","","","",""
"24","1984","Schleswig-Holstein","Westdeutschland","","","",""
"24","1984","Schleswig-Holstein","Ostdeutschland","","","",""
"24","1984","Hamburg","Westdeutschland","","","",""
"24","1984","Hamburg","Ostdeutschland","","","",""
"24","1984","Niedersachsen","Westdeutschland","","","",""
"24","1984","Niedersachsen","Ostdeutschland","","","",""
"24","1984","Bremen","Westdeutschland","","","",""
"24","1984","Bremen","Ostdeutschland","","","",""
"24","1984","Nordrhein-Westfalen","Westdeutschland","","","",""
"24","1984","Nordrhein-Westfalen","Ostdeutschland","","","",""
"24","1984","Hessen","Westdeutschland","","","",""
"24","1984","Hessen","Ostdeutschland","","","",""
"24","1984","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"24","1984","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"24","1984","Baden-Wuerttemberg","Westdeutschland","","","",""
"24","1984","Baden-Wuerttemberg","Ostdeutschland","","","",""
"24","1984","Bayern","Westdeutschland","","","",""
"24","1984","Bayern","Ostdeutschland","","","",""
"24","1984","Saarland","Westdeutschland","","","",""
"24","1984","Saarland","Ostdeutschland","","","",""
"24","1984","Berlin","Westdeutschland","","","",""
