"ple0055","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"35","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"35","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"35","1995","30-45","2","","","",""
"35","1995","30-45","3","","","",""
"35","1995","30-45","4","","","",""
"35","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"35","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"35","1995","46-65","2","","","",""
"35","1995","46-65","3","1","","",""
"35","1995","46-65","4","","","",""
"35","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"35","1995","66","1 Einkommensschwächstes Quintil","","","",""
"35","1995","66","2","","","",""
"35","1995","66","3","","","",""
"35","1995","66","4","","","",""
"35","1995","66","5 Einkommensstärkstes Quintil","","","",""
"36","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"36","1995","17-29","2","","","",""
"36","1995","17-29","3","","","",""
"36","1995","17-29","4","","","",""
"36","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"36","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"36","1995","30-45","2","","","",""
"36","1995","30-45","3","","","",""
"36","1995","30-45","4","","","",""
"36","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"36","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"36","1995","46-65","2","","","",""
"36","1995","46-65","3","","","",""
"36","1995","46-65","4","","","",""
"36","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"36","1995","66","1 Einkommensschwächstes Quintil","","","",""
"36","1995","66","2","","","",""
"36","1995","66","3","","","",""
"36","1995","66","4","","","",""
"36","1995","66","5 Einkommensstärkstes Quintil","","","",""
"40","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"40","1995","17-29","2","","","",""
"40","1995","17-29","3","","","",""
"40","1995","17-29","4","","","",""
"40","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"40","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"40","1995","30-45","2","","","",""
"40","1995","30-45","3","","","",""
"40","1995","30-45","4","","","",""
"40","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"40","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"40","1995","46-65","2","","","",""
"40","1995","46-65","3","","","",""
"40","1995","46-65","4","","","",""
"40","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"40","1995","66","1 Einkommensschwächstes Quintil","","","",""
"40","1995","66","2","","","",""
"40","1995","66","3","","","",""
"40","1995","66","4","","","",""
"40","1995","66","5 Einkommensstärkstes Quintil","","","",""
"42","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"42","1995","17-29","2","","","",""
"42","1995","17-29","3","","","",""
"42","1995","17-29","4","","","",""
"42","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"42","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"42","1995","30-45","2","","","",""
"42","1995","30-45","3","","","",""
"42","1995","30-45","4","","","",""
"42","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"42","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"42","1995","46-65","2","","","",""
"42","1995","46-65","3","","","",""
"42","1995","46-65","4","","","",""
"42","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"42","1995","66","1 Einkommensschwächstes Quintil","","","",""
"42","1995","66","2","","","",""
"42","1995","66","3","","","",""
"42","1995","66","4","","","",""
"42","1995","66","5 Einkommensstärkstes Quintil","","","",""
"45","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"45","1995","17-29","2","","","",""
"45","1995","17-29","3","","","",""
"45","1995","17-29","4","","","",""
"45","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"45","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"45","1995","30-45","2","","","",""
"45","1995","30-45","3","","","",""
"45","1995","30-45","4","","","",""
"45","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"45","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"45","1995","46-65","2","","","",""
"45","1995","46-65","3","","","",""
"45","1995","46-65","4","","","",""
"45","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"45","1995","66","1 Einkommensschwächstes Quintil","","","",""
"45","1995","66","2","","","",""
"45","1995","66","3","","","",""
"45","1995","66","4","","","",""
"45","1995","66","5 Einkommensstärkstes Quintil","","","",""
"48","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"48","1995","17-29","2","","","",""
"48","1995","17-29","3","","","",""
"48","1995","17-29","4","","","",""
"48","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"48","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"48","1995","30-45","2","","","",""
"48","1995","30-45","3","","","",""
"48","1995","30-45","4","","","",""
"48","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"48","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"48","1995","46-65","2","","","",""
"48","1995","46-65","3","","","",""
"48","1995","46-65","4","","","",""
"48","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"48","1995","66","1 Einkommensschwächstes Quintil","","","",""
"48","1995","66","2","","","",""
"48","1995","66","3","","","",""
"48","1995","66","4","","","",""
"48","1995","66","5 Einkommensstärkstes Quintil","","","",""
"50","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"50","1995","17-29","2","","","",""
"50","1995","17-29","3","","","",""
"50","1995","17-29","4","","","",""
"50","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"50","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"50","1995","30-45","2","","","",""
"50","1995","30-45","3","","","",""
"50","1995","30-45","4","","","",""
"50","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"50","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"50","1995","46-65","2","","","",""
"50","1995","46-65","3","","","",""
"50","1995","46-65","4","","","",""
"50","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"50","1995","66","1 Einkommensschwächstes Quintil","","","",""
"50","1995","66","2","","","",""
"50","1995","66","3","","","",""
"50","1995","66","4","","","",""
"50","1995","66","5 Einkommensstärkstes Quintil","","","",""
"64","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"64","1995","17-29","2","","","",""
"64","1995","17-29","3","","","",""
"64","1995","17-29","4","","","",""
"64","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"64","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"64","1995","30-45","2","","","",""
"64","1995","30-45","3","","","",""
"64","1995","30-45","4","","","",""
"64","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"64","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"64","1995","46-65","2","","","",""
"64","1995","46-65","3","","","",""
"64","1995","46-65","4","","","",""
"64","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"64","1995","66","1 Einkommensschwächstes Quintil","","","",""
"64","1995","66","2","","","",""
"64","1995","66","3","","","",""
"64","1995","66","4","","","",""
"64","1995","66","5 Einkommensstärkstes Quintil","","","",""
"98","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"98","1995","17-29","2","","","",""
"98","1995","17-29","3","","","",""
"98","1995","17-29","4","","","",""
"98","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"98","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"98","1995","30-45","2","","","",""
"98","1995","30-45","3","","","",""
"98","1995","30-45","4","","","",""
"98","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"98","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"98","1995","46-65","2","","","",""
"98","1995","46-65","3","","","",""
"98","1995","46-65","4","","","",""
"98","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"98","1995","66","1 Einkommensschwächstes Quintil","","","",""
"98","1995","66","2","","","",""
"98","1995","66","3","","","",""
"98","1995","66","4","","","",""
"98","1995","66","5 Einkommensstärkstes Quintil","","","",""
"100","1995","17-29","1 Einkommensschwächstes Quintil","","","",""
"100","1995","17-29","2","","","",""
"100","1995","17-29","3","","","",""
"100","1995","17-29","4","","","",""
"100","1995","17-29","5 Einkommensstärkstes Quintil","","","",""
"100","1995","30-45","1 Einkommensschwächstes Quintil","","","",""
"100","1995","30-45","2","","","",""
"100","1995","30-45","3","","","",""
"100","1995","30-45","4","","","",""
"100","1995","30-45","5 Einkommensstärkstes Quintil","","","",""
"100","1995","46-65","1 Einkommensschwächstes Quintil","","","",""
"100","1995","46-65","2","","","",""
"100","1995","46-65","3","","","",""
"100","1995","46-65","4","","","",""
"100","1995","46-65","5 Einkommensstärkstes Quintil","","","",""
"100","1995","66","1 Einkommensschwächstes Quintil","","","",""
"100","1995","66","2","","","",""
"100","1995","66","3","","","",""
"100","1995","66","4","","","",""
"100","1995","66","5 Einkommensstärkstes Quintil","","","",""
"0","1996","17-29","1 Einkommensschwächstes Quintil","","","",""
"0","1996","17-29","2","","","",""
"0","1996","17-29","3","","","",""
"0","1996","17-29","4","","","",""
"0","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"0","1996","30-45","1 Einkommensschwächstes Quintil","","","",""
"0","1996","30-45","2","","","",""
"0","1996","30-45","3","","","",""
"0","1996","30-45","4","","","",""
"0","1996","30-45","5 Einkommensstärkstes Quintil","","","",""
"0","1996","46-65","1 Einkommensschwächstes Quintil","","","",""
"0","1996","46-65","2","","","",""
"0","1996","46-65","3","","","",""
"0","1996","46-65","4","","","",""
"0","1996","46-65","5 Einkommensstärkstes Quintil","","","",""
"0","1996","66","1 Einkommensschwächstes Quintil","","","",""
"0","1996","66","2","","","",""
"0","1996","66","3","","","",""
"0","1996","66","4","","","",""
"0","1996","66","5 Einkommensstärkstes Quintil","","","",""
"1","1996","17-29","1 Einkommensschwächstes Quintil","132","0.819061626640327","0.75865154502738","0.879471708253274"
"1","1996","17-29","2","70","0.87774391472449","0.805960807437463","0.949527022011517"
"1","1996","17-29","3","42","0.919123672335255","0.841177130980673","0.997070213689837"
"1","1996","17-29","4","23","","",""
"1","1996","17-29","5 Einkommensstärkstes Quintil","9","","",""
"1","1996","30-45","1 Einkommensschwächstes Quintil","141","0.755279777052884","0.692990770526377","0.817568783579392"
"1","1996","30-45","2","95","0.803190388115014","0.730206319678648","0.876174456551379"
"1","1996","30-45","3","61","0.859021774507261","0.776309161543359","0.941734387471162"
"1","1996","30-45","4","40","0.834068052188263","0.728825051744399","0.939311052632128"
"1","1996","30-45","5 Einkommensstärkstes Quintil","19","","",""
"1","1996","46-65","1 Einkommensschwächstes Quintil","106","0.805969940173209","0.73950806845213","0.872431811894288"
"1","1996","46-65","2","104","0.698973997593922","0.620122684404893","0.77782531078295"
"1","1996","46-65","3","64","0.756772147521718","0.663911782309102","0.849632512734334"
"1","1996","46-65","4","38","0.689236528537534","0.565798113588764","0.812674943486304"
"1","1996","46-65","5 Einkommensstärkstes Quintil","37","0.89321590851733","0.800906627897253","0.985525189137407"
"1","1996","66","1 Einkommensschwächstes Quintil","","","",""
"1","1996","66","2","","","",""
"1","1996","66","3","","","",""
"1","1996","66","4","","","",""
"1","1996","66","5 Einkommensstärkstes Quintil","","","",""
"2","1996","17-29","1 Einkommensschwächstes Quintil","13","","",""
"2","1996","17-29","2","6","","",""
"2","1996","17-29","3","4","","",""
"2","1996","17-29","4","2","","",""
"2","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"2","1996","30-45","1 Einkommensschwächstes Quintil","27","","",""
"2","1996","30-45","2","14","","",""
"2","1996","30-45","3","2","","",""
"2","1996","30-45","4","5","","",""
"2","1996","30-45","5 Einkommensstärkstes Quintil","2","","",""
"2","1996","46-65","1 Einkommensschwächstes Quintil","18","","",""
"2","1996","46-65","2","15","","",""
"2","1996","46-65","3","11","","",""
"2","1996","46-65","4","12","","",""
"2","1996","46-65","5 Einkommensstärkstes Quintil","5","","",""
"2","1996","66","1 Einkommensschwächstes Quintil","","","",""
"2","1996","66","2","","","",""
"2","1996","66","3","","","",""
"2","1996","66","4","","","",""
"2","1996","66","5 Einkommensstärkstes Quintil","","","",""
"3","1996","17-29","1 Einkommensschwächstes Quintil","6","","",""
"3","1996","17-29","2","2","","",""
"3","1996","17-29","3","","","",""
"3","1996","17-29","4","1","","",""
"3","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"3","1996","30-45","1 Einkommensschwächstes Quintil","8","","",""
"3","1996","30-45","2","1","","",""
"3","1996","30-45","3","3","","",""
"3","1996","30-45","4","1","","",""
"3","1996","30-45","5 Einkommensstärkstes Quintil","1","","",""
"3","1996","46-65","1 Einkommensschwächstes Quintil","7","","",""
"3","1996","46-65","2","5","","",""
"3","1996","46-65","3","3","","",""
"3","1996","46-65","4","3","","",""
"3","1996","46-65","5 Einkommensstärkstes Quintil","1","","",""
"3","1996","66","1 Einkommensschwächstes Quintil","","","",""
"3","1996","66","2","","","",""
"3","1996","66","3","","","",""
"3","1996","66","4","","","",""
"3","1996","66","5 Einkommensstärkstes Quintil","","","",""
"4","1996","17-29","1 Einkommensschwächstes Quintil","","","",""
"4","1996","17-29","2","1","","",""
"4","1996","17-29","3","","","",""
"4","1996","17-29","4","","","",""
"4","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"4","1996","30-45","1 Einkommensschwächstes Quintil","1","","",""
"4","1996","30-45","2","","","",""
"4","1996","30-45","3","","","",""
"4","1996","30-45","4","","","",""
"4","1996","30-45","5 Einkommensstärkstes Quintil","","","",""
"4","1996","46-65","1 Einkommensschwächstes Quintil","2","","",""
"4","1996","46-65","2","2","","",""
"4","1996","46-65","3","1","","",""
"4","1996","46-65","4","1","","",""
"4","1996","46-65","5 Einkommensstärkstes Quintil","","","",""
"4","1996","66","1 Einkommensschwächstes Quintil","","","",""
"4","1996","66","2","","","",""
"4","1996","66","3","","","",""
"4","1996","66","4","","","",""
"4","1996","66","5 Einkommensstärkstes Quintil","","","",""
"5","1996","17-29","1 Einkommensschwächstes Quintil","3","","",""
"5","1996","17-29","2","","","",""
"5","1996","17-29","3","","","",""
"5","1996","17-29","4","","","",""
"5","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"5","1996","30-45","1 Einkommensschwächstes Quintil","2","","",""
"5","1996","30-45","2","1","","",""
"5","1996","30-45","3","","","",""
"5","1996","30-45","4","1","","",""
"5","1996","30-45","5 Einkommensstärkstes Quintil","","","",""
"5","1996","46-65","1 Einkommensschwächstes Quintil","2","","",""
"5","1996","46-65","2","","","",""
"5","1996","46-65","3","1","","",""
"5","1996","46-65","4","","","",""
"5","1996","46-65","5 Einkommensstärkstes Quintil","","","",""
"5","1996","66","1 Einkommensschwächstes Quintil","","","",""
"5","1996","66","2","","","",""
"5","1996","66","3","","","",""
"5","1996","66","4","","","",""
"5","1996","66","5 Einkommensstärkstes Quintil","","","",""
"6","1996","17-29","1 Einkommensschwächstes Quintil","2","","",""
"6","1996","17-29","2","","","",""
"6","1996","17-29","3","","","",""
"6","1996","17-29","4","","","",""
"6","1996","17-29","5 Einkommensstärkstes Quintil","","","",""
"6","1996","30-45","1 Einkommensschwächstes Quintil","","","",""
"6","1996","30-45","2","1","","",""
"6","1996","30-45","3","","","",""
"6","1996","30-45","4","","","",""
