"ple0055","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"12","2016","66 +","Bayern","","","",""
"12","2016","66 +","Saarland","","","",""
"12","2016","66 +","Berlin","","","",""
"12","2016","66 +","Brandenburg","","","",""
"12","2016","66 +","Mecklenburg-Vorpommern","","","",""
"12","2016","66 +","Sachsen","","","",""
"12","2016","66 +","Sachsen-Anhalt","","","",""
"12","2016","66 +","Thueringen","","","",""
"13","2016","17-34","Schleswig-Holstein","","","",""
"13","2016","17-34","Hamburg","","","",""
"13","2016","17-34","Niedersachsen","","","",""
"13","2016","17-34","Bremen","","","",""
"13","2016","17-34","Nordrhein-Westfalen","","","",""
"13","2016","17-34","Hessen","","","",""
"13","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"13","2016","17-34","Baden-Wuerttemberg","","","",""
"13","2016","17-34","Bayern","","","",""
"13","2016","17-34","Saarland","","","",""
"13","2016","17-34","Berlin","","","",""
"13","2016","17-34","Brandenburg","","","",""
"13","2016","17-34","Mecklenburg-Vorpommern","","","",""
"13","2016","17-34","Sachsen","","","",""
"13","2016","17-34","Sachsen-Anhalt","","","",""
"13","2016","17-34","Thueringen","","","",""
"13","2016","35-65","Schleswig-Holstein","","","",""
"13","2016","35-65","Hamburg","","","",""
"13","2016","35-65","Niedersachsen","","","",""
"13","2016","35-65","Bremen","","","",""
"13","2016","35-65","Nordrhein-Westfalen","","","",""
"13","2016","35-65","Hessen","","","",""
"13","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"13","2016","35-65","Baden-Wuerttemberg","","","",""
"13","2016","35-65","Bayern","","","",""
"13","2016","35-65","Saarland","","","",""
"13","2016","35-65","Berlin","","","",""
"13","2016","35-65","Brandenburg","","","",""
"13","2016","35-65","Mecklenburg-Vorpommern","","","",""
"13","2016","35-65","Sachsen","","","",""
"13","2016","35-65","Sachsen-Anhalt","","","",""
"13","2016","35-65","Thueringen","","","",""
"13","2016","66 +","Schleswig-Holstein","","","",""
"13","2016","66 +","Hamburg","","","",""
"13","2016","66 +","Niedersachsen","","","",""
"13","2016","66 +","Bremen","","","",""
"13","2016","66 +","Nordrhein-Westfalen","","","",""
"13","2016","66 +","Hessen","","","",""
"13","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"13","2016","66 +","Baden-Wuerttemberg","1","","",""
"13","2016","66 +","Bayern","","","",""
"13","2016","66 +","Saarland","","","",""
"13","2016","66 +","Berlin","","","",""
"13","2016","66 +","Brandenburg","","","",""
"13","2016","66 +","Mecklenburg-Vorpommern","","","",""
"13","2016","66 +","Sachsen","","","",""
"13","2016","66 +","Sachsen-Anhalt","","","",""
"13","2016","66 +","Thueringen","","","",""
"14","2016","17-34","Schleswig-Holstein","","","",""
"14","2016","17-34","Hamburg","","","",""
"14","2016","17-34","Niedersachsen","","","",""
"14","2016","17-34","Bremen","","","",""
"14","2016","17-34","Nordrhein-Westfalen","","","",""
"14","2016","17-34","Hessen","","","",""
"14","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"14","2016","17-34","Baden-Wuerttemberg","","","",""
"14","2016","17-34","Bayern","","","",""
"14","2016","17-34","Saarland","","","",""
"14","2016","17-34","Berlin","","","",""
"14","2016","17-34","Brandenburg","","","",""
"14","2016","17-34","Mecklenburg-Vorpommern","","","",""
"14","2016","17-34","Sachsen","","","",""
"14","2016","17-34","Sachsen-Anhalt","","","",""
"14","2016","17-34","Thueringen","","","",""
"14","2016","35-65","Schleswig-Holstein","","","",""
"14","2016","35-65","Hamburg","","","",""
"14","2016","35-65","Niedersachsen","","","",""
"14","2016","35-65","Bremen","","","",""
"14","2016","35-65","Nordrhein-Westfalen","","","",""
"14","2016","35-65","Hessen","","","",""
"14","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"14","2016","35-65","Baden-Wuerttemberg","","","",""
"14","2016","35-65","Bayern","","","",""
"14","2016","35-65","Saarland","","","",""
"14","2016","35-65","Berlin","","","",""
"14","2016","35-65","Brandenburg","","","",""
"14","2016","35-65","Mecklenburg-Vorpommern","","","",""
"14","2016","35-65","Sachsen","","","",""
"14","2016","35-65","Sachsen-Anhalt","","","",""
"14","2016","35-65","Thueringen","","","",""
"14","2016","66 +","Schleswig-Holstein","","","",""
"14","2016","66 +","Hamburg","","","",""
"14","2016","66 +","Niedersachsen","","","",""
"14","2016","66 +","Bremen","","","",""
"14","2016","66 +","Nordrhein-Westfalen","","","",""
"14","2016","66 +","Hessen","","","",""
"14","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"14","2016","66 +","Baden-Wuerttemberg","","","",""
"14","2016","66 +","Bayern","","","",""
"14","2016","66 +","Saarland","","","",""
"14","2016","66 +","Berlin","","","",""
"14","2016","66 +","Brandenburg","","","",""
"14","2016","66 +","Mecklenburg-Vorpommern","","","",""
"14","2016","66 +","Sachsen","","","",""
"14","2016","66 +","Sachsen-Anhalt","","","",""
"14","2016","66 +","Thueringen","","","",""
"15","2016","17-34","Schleswig-Holstein","","","",""
"15","2016","17-34","Hamburg","","","",""
"15","2016","17-34","Niedersachsen","","","",""
"15","2016","17-34","Bremen","","","",""
"15","2016","17-34","Nordrhein-Westfalen","","","",""
"15","2016","17-34","Hessen","","","",""
"15","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"15","2016","17-34","Baden-Wuerttemberg","","","",""
"15","2016","17-34","Bayern","","","",""
"15","2016","17-34","Saarland","","","",""
"15","2016","17-34","Berlin","","","",""
"15","2016","17-34","Brandenburg","","","",""
"15","2016","17-34","Mecklenburg-Vorpommern","","","",""
"15","2016","17-34","Sachsen","","","",""
"15","2016","17-34","Sachsen-Anhalt","","","",""
"15","2016","17-34","Thueringen","","","",""
"15","2016","35-65","Schleswig-Holstein","","","",""
"15","2016","35-65","Hamburg","","","",""
"15","2016","35-65","Niedersachsen","","","",""
"15","2016","35-65","Bremen","","","",""
"15","2016","35-65","Nordrhein-Westfalen","","","",""
"15","2016","35-65","Hessen","","","",""
"15","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"15","2016","35-65","Baden-Wuerttemberg","","","",""
"15","2016","35-65","Bayern","","","",""
"15","2016","35-65","Saarland","","","",""
"15","2016","35-65","Berlin","","","",""
"15","2016","35-65","Brandenburg","","","",""
"15","2016","35-65","Mecklenburg-Vorpommern","","","",""
"15","2016","35-65","Sachsen","","","",""
"15","2016","35-65","Sachsen-Anhalt","","","",""
"15","2016","35-65","Thueringen","","","",""
"15","2016","66 +","Schleswig-Holstein","","","",""
"15","2016","66 +","Hamburg","","","",""
"15","2016","66 +","Niedersachsen","","","",""
"15","2016","66 +","Bremen","","","",""
"15","2016","66 +","Nordrhein-Westfalen","","","",""
"15","2016","66 +","Hessen","","","",""
"15","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"15","2016","66 +","Baden-Wuerttemberg","","","",""
"15","2016","66 +","Bayern","","","",""
"15","2016","66 +","Saarland","","","",""
"15","2016","66 +","Berlin","","","",""
"15","2016","66 +","Brandenburg","","","",""
"15","2016","66 +","Mecklenburg-Vorpommern","","","",""
"15","2016","66 +","Sachsen","","","",""
"15","2016","66 +","Sachsen-Anhalt","","","",""
"15","2016","66 +","Thueringen","","","",""
"16","2016","17-34","Schleswig-Holstein","","","",""
"16","2016","17-34","Hamburg","","","",""
"16","2016","17-34","Niedersachsen","","","",""
"16","2016","17-34","Bremen","","","",""
"16","2016","17-34","Nordrhein-Westfalen","","","",""
"16","2016","17-34","Hessen","","","",""
"16","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"16","2016","17-34","Baden-Wuerttemberg","","","",""
"16","2016","17-34","Bayern","","","",""
"16","2016","17-34","Saarland","","","",""
"16","2016","17-34","Berlin","","","",""
"16","2016","17-34","Brandenburg","","","",""
"16","2016","17-34","Mecklenburg-Vorpommern","","","",""
"16","2016","17-34","Sachsen","","","",""
"16","2016","17-34","Sachsen-Anhalt","","","",""
"16","2016","17-34","Thueringen","","","",""
"16","2016","35-65","Schleswig-Holstein","","","",""
"16","2016","35-65","Hamburg","","","",""
"16","2016","35-65","Niedersachsen","","","",""
"16","2016","35-65","Bremen","","","",""
"16","2016","35-65","Nordrhein-Westfalen","","","",""
"16","2016","35-65","Hessen","","","",""
"16","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"16","2016","35-65","Baden-Wuerttemberg","","","",""
"16","2016","35-65","Bayern","","","",""
"16","2016","35-65","Saarland","","","",""
"16","2016","35-65","Berlin","","","",""
"16","2016","35-65","Brandenburg","","","",""
"16","2016","35-65","Mecklenburg-Vorpommern","","","",""
"16","2016","35-65","Sachsen","","","",""
"16","2016","35-65","Sachsen-Anhalt","","","",""
"16","2016","35-65","Thueringen","","","",""
"16","2016","66 +","Schleswig-Holstein","","","",""
"16","2016","66 +","Hamburg","","","",""
"16","2016","66 +","Niedersachsen","","","",""
"16","2016","66 +","Bremen","","","",""
"16","2016","66 +","Nordrhein-Westfalen","","","",""
"16","2016","66 +","Hessen","","","",""
"16","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"16","2016","66 +","Baden-Wuerttemberg","","","",""
"16","2016","66 +","Bayern","","","",""
"16","2016","66 +","Saarland","","","",""
"16","2016","66 +","Berlin","","","",""
"16","2016","66 +","Brandenburg","","","",""
"16","2016","66 +","Mecklenburg-Vorpommern","","","",""
"16","2016","66 +","Sachsen","","","",""
"16","2016","66 +","Sachsen-Anhalt","","","",""
"16","2016","66 +","Thueringen","","","",""
"17","2016","17-34","Schleswig-Holstein","","","",""
"17","2016","17-34","Hamburg","","","",""
"17","2016","17-34","Niedersachsen","","","",""
"17","2016","17-34","Bremen","","","",""
"17","2016","17-34","Nordrhein-Westfalen","","","",""
"17","2016","17-34","Hessen","","","",""
"17","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"17","2016","17-34","Baden-Wuerttemberg","","","",""
"17","2016","17-34","Bayern","","","",""
"17","2016","17-34","Saarland","","","",""
"17","2016","17-34","Berlin","","","",""
"17","2016","17-34","Brandenburg","","","",""
"17","2016","17-34","Mecklenburg-Vorpommern","","","",""
"17","2016","17-34","Sachsen","","","",""
"17","2016","17-34","Sachsen-Anhalt","","","",""
"17","2016","17-34","Thueringen","","","",""
"17","2016","35-65","Schleswig-Holstein","","","",""
"17","2016","35-65","Hamburg","","","",""
"17","2016","35-65","Niedersachsen","","","",""
"17","2016","35-65","Bremen","","","",""
"17","2016","35-65","Nordrhein-Westfalen","","","",""
"17","2016","35-65","Hessen","","","",""
"17","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"17","2016","35-65","Baden-Wuerttemberg","","","",""
"17","2016","35-65","Bayern","","","",""
"17","2016","35-65","Saarland","","","",""
"17","2016","35-65","Berlin","","","",""
"17","2016","35-65","Brandenburg","","","",""
"17","2016","35-65","Mecklenburg-Vorpommern","","","",""
"17","2016","35-65","Sachsen","","","",""
"17","2016","35-65","Sachsen-Anhalt","","","",""
"17","2016","35-65","Thueringen","","","",""
"17","2016","66 +","Schleswig-Holstein","","","",""
"17","2016","66 +","Hamburg","","","",""
"17","2016","66 +","Niedersachsen","","","",""
"17","2016","66 +","Bremen","","","",""
"17","2016","66 +","Nordrhein-Westfalen","","","",""
"17","2016","66 +","Hessen","","","",""
"17","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"17","2016","66 +","Baden-Wuerttemberg","","","",""
"17","2016","66 +","Bayern","","","",""
"17","2016","66 +","Saarland","","","",""
"17","2016","66 +","Berlin","","","",""
"17","2016","66 +","Brandenburg","","","",""
"17","2016","66 +","Mecklenburg-Vorpommern","","","",""
"17","2016","66 +","Sachsen","","","",""
"17","2016","66 +","Sachsen-Anhalt","","","",""
"17","2016","66 +","Thueringen","","","",""
"18","2016","17-34","Schleswig-Holstein","","","",""
"18","2016","17-34","Hamburg","","","",""
"18","2016","17-34","Niedersachsen","","","",""
"18","2016","17-34","Bremen","","","",""
"18","2016","17-34","Nordrhein-Westfalen","","","",""
"18","2016","17-34","Hessen","","","",""
"18","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"18","2016","17-34","Baden-Wuerttemberg","","","",""
"18","2016","17-34","Bayern","","","",""
"18","2016","17-34","Saarland","","","",""
"18","2016","17-34","Berlin","","","",""
"18","2016","17-34","Brandenburg","","","",""
"18","2016","17-34","Mecklenburg-Vorpommern","","","",""
"18","2016","17-34","Sachsen","","","",""
"18","2016","17-34","Sachsen-Anhalt","","","",""
"18","2016","17-34","Thueringen","","","",""
"18","2016","35-65","Schleswig-Holstein","","","",""
"18","2016","35-65","Hamburg","","","",""
"18","2016","35-65","Niedersachsen","","","",""
"18","2016","35-65","Bremen","","","",""
"18","2016","35-65","Nordrhein-Westfalen","","","",""
"18","2016","35-65","Hessen","","","",""
"18","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"18","2016","35-65","Baden-Wuerttemberg","","","",""
"18","2016","35-65","Bayern","","","",""
"18","2016","35-65","Saarland","","","",""
"18","2016","35-65","Berlin","","","",""
"18","2016","35-65","Brandenburg","","","",""
"18","2016","35-65","Mecklenburg-Vorpommern","","","",""
"18","2016","35-65","Sachsen","","","",""
"18","2016","35-65","Sachsen-Anhalt","","","",""
"18","2016","35-65","Thueringen","","","",""
"18","2016","66 +","Schleswig-Holstein","","","",""
"18","2016","66 +","Hamburg","","","",""
"18","2016","66 +","Niedersachsen","","","",""
"18","2016","66 +","Bremen","","","",""
"18","2016","66 +","Nordrhein-Westfalen","","","",""
"18","2016","66 +","Hessen","","","",""
"18","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"18","2016","66 +","Baden-Wuerttemberg","","","",""
"18","2016","66 +","Bayern","","","",""
"18","2016","66 +","Saarland","","","",""
"18","2016","66 +","Berlin","","","",""
"18","2016","66 +","Brandenburg","","","",""
"18","2016","66 +","Mecklenburg-Vorpommern","","","",""
"18","2016","66 +","Sachsen","","","",""
"18","2016","66 +","Sachsen-Anhalt","","","",""
"18","2016","66 +","Thueringen","","","",""
"19","2016","17-34","Schleswig-Holstein","","","",""
"19","2016","17-34","Hamburg","","","",""
"19","2016","17-34","Niedersachsen","","","",""
"19","2016","17-34","Bremen","","","",""
"19","2016","17-34","Nordrhein-Westfalen","","","",""
"19","2016","17-34","Hessen","","","",""
"19","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"19","2016","17-34","Baden-Wuerttemberg","","","",""
"19","2016","17-34","Bayern","","","",""
"19","2016","17-34","Saarland","","","",""
"19","2016","17-34","Berlin","","","",""
"19","2016","17-34","Brandenburg","","","",""
"19","2016","17-34","Mecklenburg-Vorpommern","","","",""
"19","2016","17-34","Sachsen","","","",""
"19","2016","17-34","Sachsen-Anhalt","","","",""
"19","2016","17-34","Thueringen","","","",""
"19","2016","35-65","Schleswig-Holstein","","","",""
"19","2016","35-65","Hamburg","","","",""
"19","2016","35-65","Niedersachsen","","","",""
"19","2016","35-65","Bremen","","","",""
"19","2016","35-65","Nordrhein-Westfalen","","","",""
"19","2016","35-65","Hessen","","","",""
"19","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"19","2016","35-65","Baden-Wuerttemberg","","","",""
"19","2016","35-65","Bayern","","","",""
"19","2016","35-65","Saarland","","","",""
"19","2016","35-65","Berlin","","","",""
"19","2016","35-65","Brandenburg","","","",""
"19","2016","35-65","Mecklenburg-Vorpommern","","","",""
"19","2016","35-65","Sachsen","","","",""
"19","2016","35-65","Sachsen-Anhalt","","","",""
"19","2016","35-65","Thueringen","","","",""
"19","2016","66 +","Schleswig-Holstein","","","",""
"19","2016","66 +","Hamburg","","","",""
"19","2016","66 +","Niedersachsen","","","",""
"19","2016","66 +","Bremen","","","",""
"19","2016","66 +","Nordrhein-Westfalen","","","",""
"19","2016","66 +","Hessen","","","",""
"19","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"19","2016","66 +","Baden-Wuerttemberg","","","",""
"19","2016","66 +","Bayern","","","",""
"19","2016","66 +","Saarland","","","",""
"19","2016","66 +","Berlin","","","",""
"19","2016","66 +","Brandenburg","","","",""
"19","2016","66 +","Mecklenburg-Vorpommern","","","",""
"19","2016","66 +","Sachsen","","","",""
"19","2016","66 +","Sachsen-Anhalt","","","",""
"19","2016","66 +","Thueringen","","","",""
"20","2016","17-34","Schleswig-Holstein","","","",""
"20","2016","17-34","Hamburg","","","",""
"20","2016","17-34","Niedersachsen","","","",""
"20","2016","17-34","Bremen","","","",""
"20","2016","17-34","Nordrhein-Westfalen","","","",""
"20","2016","17-34","Hessen","","","",""
"20","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"20","2016","17-34","Baden-Wuerttemberg","","","",""
"20","2016","17-34","Bayern","","","",""
"20","2016","17-34","Saarland","","","",""
"20","2016","17-34","Berlin","","","",""
"20","2016","17-34","Brandenburg","","","",""
"20","2016","17-34","Mecklenburg-Vorpommern","","","",""
"20","2016","17-34","Sachsen","","","",""
"20","2016","17-34","Sachsen-Anhalt","","","",""
"20","2016","17-34","Thueringen","","","",""
"20","2016","35-65","Schleswig-Holstein","","","",""
"20","2016","35-65","Hamburg","","","",""
"20","2016","35-65","Niedersachsen","","","",""
"20","2016","35-65","Bremen","","","",""
"20","2016","35-65","Nordrhein-Westfalen","","","",""
"20","2016","35-65","Hessen","","","",""
"20","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"20","2016","35-65","Baden-Wuerttemberg","","","",""
"20","2016","35-65","Bayern","","","",""
"20","2016","35-65","Saarland","","","",""
"20","2016","35-65","Berlin","","","",""
"20","2016","35-65","Brandenburg","","","",""
"20","2016","35-65","Mecklenburg-Vorpommern","","","",""
"20","2016","35-65","Sachsen","","","",""
"20","2016","35-65","Sachsen-Anhalt","","","",""
"20","2016","35-65","Thueringen","","","",""
"20","2016","66 +","Schleswig-Holstein","","","",""
"20","2016","66 +","Hamburg","","","",""
"20","2016","66 +","Niedersachsen","","","",""
"20","2016","66 +","Bremen","","","",""
"20","2016","66 +","Nordrhein-Westfalen","","","",""
"20","2016","66 +","Hessen","","","",""
"20","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"20","2016","66 +","Baden-Wuerttemberg","","","",""
"20","2016","66 +","Bayern","","","",""
"20","2016","66 +","Saarland","","","",""
"20","2016","66 +","Berlin","","","",""
"20","2016","66 +","Brandenburg","","","",""
"20","2016","66 +","Mecklenburg-Vorpommern","","","",""
"20","2016","66 +","Sachsen","","","",""
"20","2016","66 +","Sachsen-Anhalt","","","",""
"20","2016","66 +","Thueringen","","","",""
"21","2016","17-34","Schleswig-Holstein","","","",""
"21","2016","17-34","Hamburg","","","",""
"21","2016","17-34","Niedersachsen","","","",""
"21","2016","17-34","Bremen","","","",""
"21","2016","17-34","Nordrhein-Westfalen","","","",""
"21","2016","17-34","Hessen","","","",""
"21","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"21","2016","17-34","Baden-Wuerttemberg","","","",""
"21","2016","17-34","Bayern","","","",""
"21","2016","17-34","Saarland","","","",""
"21","2016","17-34","Berlin","","","",""
"21","2016","17-34","Brandenburg","","","",""
"21","2016","17-34","Mecklenburg-Vorpommern","","","",""
"21","2016","17-34","Sachsen","","","",""
"21","2016","17-34","Sachsen-Anhalt","","","",""
"21","2016","17-34","Thueringen","","","",""
"21","2016","35-65","Schleswig-Holstein","","","",""
"21","2016","35-65","Hamburg","","","",""
"21","2016","35-65","Niedersachsen","","","",""
"21","2016","35-65","Bremen","","","",""
"21","2016","35-65","Nordrhein-Westfalen","","","",""
"21","2016","35-65","Hessen","","","",""
"21","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"21","2016","35-65","Baden-Wuerttemberg","","","",""
"21","2016","35-65","Bayern","","","",""
"21","2016","35-65","Saarland","","","",""
"21","2016","35-65","Berlin","","","",""
"21","2016","35-65","Brandenburg","","","",""
"21","2016","35-65","Mecklenburg-Vorpommern","","","",""
"21","2016","35-65","Sachsen","","","",""
"21","2016","35-65","Sachsen-Anhalt","","","",""
"21","2016","35-65","Thueringen","","","",""
"21","2016","66 +","Schleswig-Holstein","","","",""
"21","2016","66 +","Hamburg","","","",""
"21","2016","66 +","Niedersachsen","","","",""
"21","2016","66 +","Bremen","","","",""
"21","2016","66 +","Nordrhein-Westfalen","","","",""
"21","2016","66 +","Hessen","","","",""
"21","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"21","2016","66 +","Baden-Wuerttemberg","","","",""
"21","2016","66 +","Bayern","","","",""
"21","2016","66 +","Saarland","","","",""
"21","2016","66 +","Berlin","","","",""
"21","2016","66 +","Brandenburg","","","",""
"21","2016","66 +","Mecklenburg-Vorpommern","","","",""
"21","2016","66 +","Sachsen","","","",""
"21","2016","66 +","Sachsen-Anhalt","","","",""
"21","2016","66 +","Thueringen","","","",""
"22","2016","17-34","Schleswig-Holstein","","","",""
"22","2016","17-34","Hamburg","","","",""
"22","2016","17-34","Niedersachsen","","","",""
"22","2016","17-34","Bremen","","","",""
"22","2016","17-34","Nordrhein-Westfalen","","","",""
"22","2016","17-34","Hessen","","","",""
"22","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"22","2016","17-34","Baden-Wuerttemberg","","","",""
"22","2016","17-34","Bayern","","","",""
"22","2016","17-34","Saarland","","","",""
"22","2016","17-34","Berlin","","","",""
"22","2016","17-34","Brandenburg","","","",""
"22","2016","17-34","Mecklenburg-Vorpommern","","","",""
"22","2016","17-34","Sachsen","","","",""
"22","2016","17-34","Sachsen-Anhalt","","","",""
"22","2016","17-34","Thueringen","","","",""
"22","2016","35-65","Schleswig-Holstein","","","",""
"22","2016","35-65","Hamburg","","","",""
"22","2016","35-65","Niedersachsen","","","",""
"22","2016","35-65","Bremen","","","",""
"22","2016","35-65","Nordrhein-Westfalen","","","",""
"22","2016","35-65","Hessen","","","",""
"22","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"22","2016","35-65","Baden-Wuerttemberg","","","",""
"22","2016","35-65","Bayern","","","",""
"22","2016","35-65","Saarland","","","",""
"22","2016","35-65","Berlin","","","",""
"22","2016","35-65","Brandenburg","","","",""
"22","2016","35-65","Mecklenburg-Vorpommern","","","",""
"22","2016","35-65","Sachsen","","","",""
"22","2016","35-65","Sachsen-Anhalt","","","",""
"22","2016","35-65","Thueringen","","","",""
"22","2016","66 +","Schleswig-Holstein","","","",""
"22","2016","66 +","Hamburg","","","",""
"22","2016","66 +","Niedersachsen","","","",""
"22","2016","66 +","Bremen","","","",""
"22","2016","66 +","Nordrhein-Westfalen","","","",""
"22","2016","66 +","Hessen","","","",""
"22","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"22","2016","66 +","Baden-Wuerttemberg","","","",""
"22","2016","66 +","Bayern","","","",""
"22","2016","66 +","Saarland","","","",""
"22","2016","66 +","Berlin","","","",""
"22","2016","66 +","Brandenburg","","","",""
"22","2016","66 +","Mecklenburg-Vorpommern","","","",""
"22","2016","66 +","Sachsen","","","",""
"22","2016","66 +","Sachsen-Anhalt","","","",""
"22","2016","66 +","Thueringen","","","",""
"23","2016","17-34","Schleswig-Holstein","","","",""
"23","2016","17-34","Hamburg","","","",""
"23","2016","17-34","Niedersachsen","","","",""
"23","2016","17-34","Bremen","","","",""
"23","2016","17-34","Nordrhein-Westfalen","","","",""
"23","2016","17-34","Hessen","","","",""
"23","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"23","2016","17-34","Baden-Wuerttemberg","","","",""
"23","2016","17-34","Bayern","","","",""
"23","2016","17-34","Saarland","","","",""
"23","2016","17-34","Berlin","","","",""
"23","2016","17-34","Brandenburg","","","",""
"23","2016","17-34","Mecklenburg-Vorpommern","","","",""
"23","2016","17-34","Sachsen","","","",""
"23","2016","17-34","Sachsen-Anhalt","","","",""
"23","2016","17-34","Thueringen","","","",""
"23","2016","35-65","Schleswig-Holstein","","","",""
"23","2016","35-65","Hamburg","","","",""
"23","2016","35-65","Niedersachsen","","","",""
"23","2016","35-65","Bremen","","","",""
"23","2016","35-65","Nordrhein-Westfalen","","","",""
"23","2016","35-65","Hessen","","","",""
"23","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"23","2016","35-65","Baden-Wuerttemberg","","","",""
"23","2016","35-65","Bayern","","","",""
"23","2016","35-65","Saarland","","","",""
"23","2016","35-65","Berlin","","","",""
"23","2016","35-65","Brandenburg","","","",""
"23","2016","35-65","Mecklenburg-Vorpommern","","","",""
"23","2016","35-65","Sachsen","","","",""
"23","2016","35-65","Sachsen-Anhalt","","","",""
"23","2016","35-65","Thueringen","","","",""
"23","2016","66 +","Schleswig-Holstein","","","",""
"23","2016","66 +","Hamburg","","","",""
"23","2016","66 +","Niedersachsen","","","",""
"23","2016","66 +","Bremen","","","",""
"23","2016","66 +","Nordrhein-Westfalen","","","",""
"23","2016","66 +","Hessen","","","",""
"23","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"23","2016","66 +","Baden-Wuerttemberg","","","",""
"23","2016","66 +","Bayern","","","",""
"23","2016","66 +","Saarland","","","",""
"23","2016","66 +","Berlin","","","",""
"23","2016","66 +","Brandenburg","","","",""
"23","2016","66 +","Mecklenburg-Vorpommern","","","",""
"23","2016","66 +","Sachsen","","","",""
"23","2016","66 +","Sachsen-Anhalt","","","",""
"23","2016","66 +","Thueringen","","","",""
"24","2016","17-34","Schleswig-Holstein","","","",""
"24","2016","17-34","Hamburg","","","",""
"24","2016","17-34","Niedersachsen","","","",""
"24","2016","17-34","Bremen","","","",""
"24","2016","17-34","Nordrhein-Westfalen","","","",""
"24","2016","17-34","Hessen","","","",""
"24","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"24","2016","17-34","Baden-Wuerttemberg","","","",""
"24","2016","17-34","Bayern","","","",""
"24","2016","17-34","Saarland","","","",""
"24","2016","17-34","Berlin","","","",""
"24","2016","17-34","Brandenburg","","","",""
"24","2016","17-34","Mecklenburg-Vorpommern","","","",""
"24","2016","17-34","Sachsen","","","",""
"24","2016","17-34","Sachsen-Anhalt","","","",""
"24","2016","17-34","Thueringen","","","",""
"24","2016","35-65","Schleswig-Holstein","","","",""
"24","2016","35-65","Hamburg","","","",""
"24","2016","35-65","Niedersachsen","","","",""
"24","2016","35-65","Bremen","","","",""
"24","2016","35-65","Nordrhein-Westfalen","","","",""
"24","2016","35-65","Hessen","","","",""
"24","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"24","2016","35-65","Baden-Wuerttemberg","","","",""
"24","2016","35-65","Bayern","","","",""
"24","2016","35-65","Saarland","","","",""
"24","2016","35-65","Berlin","","","",""
"24","2016","35-65","Brandenburg","","","",""
"24","2016","35-65","Mecklenburg-Vorpommern","","","",""
"24","2016","35-65","Sachsen","","","",""
"24","2016","35-65","Sachsen-Anhalt","","","",""
"24","2016","35-65","Thueringen","","","",""
"24","2016","66 +","Schleswig-Holstein","","","",""
"24","2016","66 +","Hamburg","","","",""
"24","2016","66 +","Niedersachsen","","","",""
"24","2016","66 +","Bremen","","","",""
"24","2016","66 +","Nordrhein-Westfalen","","","",""
"24","2016","66 +","Hessen","","","",""
"24","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"24","2016","66 +","Baden-Wuerttemberg","","","",""
"24","2016","66 +","Bayern","","","",""
"24","2016","66 +","Saarland","","","",""
"24","2016","66 +","Berlin","","","",""
"24","2016","66 +","Brandenburg","","","",""
"24","2016","66 +","Mecklenburg-Vorpommern","","","",""
"24","2016","66 +","Sachsen","","","",""
"24","2016","66 +","Sachsen-Anhalt","","","",""
"24","2016","66 +","Thueringen","","","",""
"25","2016","17-34","Schleswig-Holstein","","","",""
"25","2016","17-34","Hamburg","","","",""
"25","2016","17-34","Niedersachsen","","","",""
"25","2016","17-34","Bremen","","","",""
"25","2016","17-34","Nordrhein-Westfalen","","","",""
