"ple0055","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"6","1986","35-65","Westdeutschland","","","",""
"6","1986","35-65","Ostdeutschland","","","",""
"6","1986","66 +","Westdeutschland","","","",""
"6","1986","66 +","Ostdeutschland","","","",""
"7","1986","17-34","Westdeutschland","","","",""
"7","1986","17-34","Ostdeutschland","","","",""
"7","1986","35-65","Westdeutschland","","","",""
"7","1986","35-65","Ostdeutschland","","","",""
"7","1986","66 +","Westdeutschland","","","",""
"7","1986","66 +","Ostdeutschland","","","",""
"8","1986","17-34","Westdeutschland","","","",""
"8","1986","17-34","Ostdeutschland","","","",""
"8","1986","35-65","Westdeutschland","","","",""
"8","1986","35-65","Ostdeutschland","","","",""
"8","1986","66 +","Westdeutschland","","","",""
"8","1986","66 +","Ostdeutschland","","","",""
"9","1986","17-34","Westdeutschland","","","",""
"9","1986","17-34","Ostdeutschland","","","",""
"9","1986","35-65","Westdeutschland","","","",""
"9","1986","35-65","Ostdeutschland","","","",""
"9","1986","66 +","Westdeutschland","","","",""
"9","1986","66 +","Ostdeutschland","","","",""
"10","1986","17-34","Westdeutschland","","","",""
"10","1986","17-34","Ostdeutschland","","","",""
"10","1986","35-65","Westdeutschland","","","",""
"10","1986","35-65","Ostdeutschland","","","",""
"10","1986","66 +","Westdeutschland","","","",""
"10","1986","66 +","Ostdeutschland","","","",""
"11","1986","17-34","Westdeutschland","","","",""
"11","1986","17-34","Ostdeutschland","","","",""
"11","1986","35-65","Westdeutschland","","","",""
"11","1986","35-65","Ostdeutschland","","","",""
"11","1986","66 +","Westdeutschland","","","",""
"11","1986","66 +","Ostdeutschland","","","",""
"12","1986","17-34","Westdeutschland","","","",""
"12","1986","17-34","Ostdeutschland","","","",""
"12","1986","35-65","Westdeutschland","","","",""
"12","1986","35-65","Ostdeutschland","","","",""
"12","1986","66 +","Westdeutschland","","","",""
"12","1986","66 +","Ostdeutschland","","","",""
"13","1986","17-34","Westdeutschland","","","",""
"13","1986","17-34","Ostdeutschland","","","",""
"13","1986","35-65","Westdeutschland","","","",""
"13","1986","35-65","Ostdeutschland","","","",""
"13","1986","66 +","Westdeutschland","","","",""
"13","1986","66 +","Ostdeutschland","","","",""
"14","1986","17-34","Westdeutschland","","","",""
"14","1986","17-34","Ostdeutschland","","","",""
"14","1986","35-65","Westdeutschland","","","",""
"14","1986","35-65","Ostdeutschland","","","",""
"14","1986","66 +","Westdeutschland","","","",""
"14","1986","66 +","Ostdeutschland","","","",""
"15","1986","17-34","Westdeutschland","","","",""
"15","1986","17-34","Ostdeutschland","","","",""
"15","1986","35-65","Westdeutschland","","","",""
"15","1986","35-65","Ostdeutschland","","","",""
"15","1986","66 +","Westdeutschland","","","",""
"15","1986","66 +","Ostdeutschland","","","",""
"16","1986","17-34","Westdeutschland","","","",""
"16","1986","17-34","Ostdeutschland","","","",""
"16","1986","35-65","Westdeutschland","","","",""
"16","1986","35-65","Ostdeutschland","","","",""
"16","1986","66 +","Westdeutschland","","","",""
"16","1986","66 +","Ostdeutschland","","","",""
"17","1986","17-34","Westdeutschland","","","",""
"17","1986","17-34","Ostdeutschland","","","",""
"17","1986","35-65","Westdeutschland","","","",""
"17","1986","35-65","Ostdeutschland","","","",""
"17","1986","66 +","Westdeutschland","","","",""
"17","1986","66 +","Ostdeutschland","","","",""
"18","1986","17-34","Westdeutschland","","","",""
"18","1986","17-34","Ostdeutschland","","","",""
"18","1986","35-65","Westdeutschland","","","",""
"18","1986","35-65","Ostdeutschland","","","",""
"18","1986","66 +","Westdeutschland","","","",""
"18","1986","66 +","Ostdeutschland","","","",""
"19","1986","17-34","Westdeutschland","","","",""
"19","1986","17-34","Ostdeutschland","","","",""
"19","1986","35-65","Westdeutschland","","","",""
"19","1986","35-65","Ostdeutschland","","","",""
"19","1986","66 +","Westdeutschland","","","",""
"19","1986","66 +","Ostdeutschland","","","",""
"20","1986","17-34","Westdeutschland","","","",""
"20","1986","17-34","Ostdeutschland","","","",""
"20","1986","35-65","Westdeutschland","","","",""
"20","1986","35-65","Ostdeutschland","","","",""
"20","1986","66 +","Westdeutschland","","","",""
"20","1986","66 +","Ostdeutschland","","","",""
"21","1986","17-34","Westdeutschland","","","",""
"21","1986","17-34","Ostdeutschland","","","",""
"21","1986","35-65","Westdeutschland","","","",""
"21","1986","35-65","Ostdeutschland","","","",""
"21","1986","66 +","Westdeutschland","","","",""
"21","1986","66 +","Ostdeutschland","","","",""
"22","1986","17-34","Westdeutschland","","","",""
"22","1986","17-34","Ostdeutschland","","","",""
"22","1986","35-65","Westdeutschland","","","",""
"22","1986","35-65","Ostdeutschland","","","",""
"22","1986","66 +","Westdeutschland","","","",""
"22","1986","66 +","Ostdeutschland","","","",""
"23","1986","17-34","Westdeutschland","","","",""
"23","1986","17-34","Ostdeutschland","","","",""
"23","1986","35-65","Westdeutschland","","","",""
"23","1986","35-65","Ostdeutschland","","","",""
"23","1986","66 +","Westdeutschland","","","",""
"23","1986","66 +","Ostdeutschland","","","",""
"24","1986","17-34","Westdeutschland","","","",""
"24","1986","17-34","Ostdeutschland","","","",""
"24","1986","35-65","Westdeutschland","","","",""
"24","1986","35-65","Ostdeutschland","","","",""
"24","1986","66 +","Westdeutschland","","","",""
"24","1986","66 +","Ostdeutschland","","","",""
"25","1986","17-34","Westdeutschland","","","",""
"25","1986","17-34","Ostdeutschland","","","",""
"25","1986","35-65","Westdeutschland","","","",""
"25","1986","35-65","Ostdeutschland","","","",""
"25","1986","66 +","Westdeutschland","","","",""
"25","1986","66 +","Ostdeutschland","","","",""
"26","1986","17-34","Westdeutschland","","","",""
"26","1986","17-34","Ostdeutschland","","","",""
"26","1986","35-65","Westdeutschland","","","",""
"26","1986","35-65","Ostdeutschland","","","",""
"26","1986","66 +","Westdeutschland","","","",""
"26","1986","66 +","Ostdeutschland","","","",""
"27","1986","17-34","Westdeutschland","","","",""
"27","1986","17-34","Ostdeutschland","","","",""
"27","1986","35-65","Westdeutschland","","","",""
"27","1986","35-65","Ostdeutschland","","","",""
"27","1986","66 +","Westdeutschland","","","",""
"27","1986","66 +","Ostdeutschland","","","",""
"28","1986","17-34","Westdeutschland","","","",""
"28","1986","17-34","Ostdeutschland","","","",""
"28","1986","35-65","Westdeutschland","","","",""
"28","1986","35-65","Ostdeutschland","","","",""
"28","1986","66 +","Westdeutschland","","","",""
"28","1986","66 +","Ostdeutschland","","","",""
"30","1986","17-34","Westdeutschland","","","",""
"30","1986","17-34","Ostdeutschland","","","",""
"30","1986","35-65","Westdeutschland","","","",""
"30","1986","35-65","Ostdeutschland","","","",""
"30","1986","66 +","Westdeutschland","","","",""
"30","1986","66 +","Ostdeutschland","","","",""
"31","1986","17-34","Westdeutschland","","","",""
"31","1986","17-34","Ostdeutschland","","","",""
"31","1986","35-65","Westdeutschland","","","",""
"31","1986","35-65","Ostdeutschland","","","",""
"31","1986","66 +","Westdeutschland","","","",""
"31","1986","66 +","Ostdeutschland","","","",""
"32","1986","17-34","Westdeutschland","","","",""
"32","1986","17-34","Ostdeutschland","","","",""
"32","1986","35-65","Westdeutschland","","","",""
"32","1986","35-65","Ostdeutschland","","","",""
"32","1986","66 +","Westdeutschland","","","",""
"32","1986","66 +","Ostdeutschland","","","",""
"35","1986","17-34","Westdeutschland","","","",""
"35","1986","17-34","Ostdeutschland","","","",""
"35","1986","35-65","Westdeutschland","","","",""
"35","1986","35-65","Ostdeutschland","","","",""
"35","1986","66 +","Westdeutschland","","","",""
"35","1986","66 +","Ostdeutschland","","","",""
"36","1986","17-34","Westdeutschland","","","",""
"36","1986","17-34","Ostdeutschland","","","",""
"36","1986","35-65","Westdeutschland","","","",""
"36","1986","35-65","Ostdeutschland","","","",""
"36","1986","66 +","Westdeutschland","","","",""
"36","1986","66 +","Ostdeutschland","","","",""
"40","1986","17-34","Westdeutschland","","","",""
"40","1986","17-34","Ostdeutschland","","","",""
"40","1986","35-65","Westdeutschland","","","",""
"40","1986","35-65","Ostdeutschland","","","",""
"40","1986","66 +","Westdeutschland","","","",""
"40","1986","66 +","Ostdeutschland","","","",""
"42","1986","17-34","Westdeutschland","","","",""
"42","1986","17-34","Ostdeutschland","","","",""
"42","1986","35-65","Westdeutschland","","","",""
"42","1986","35-65","Ostdeutschland","","","",""
"42","1986","66 +","Westdeutschland","","","",""
"42","1986","66 +","Ostdeutschland","","","",""
"45","1986","17-34","Westdeutschland","","","",""
"45","1986","17-34","Ostdeutschland","","","",""
"45","1986","35-65","Westdeutschland","","","",""
"45","1986","35-65","Ostdeutschland","","","",""
"45","1986","66 +","Westdeutschland","","","",""
"45","1986","66 +","Ostdeutschland","","","",""
"48","1986","17-34","Westdeutschland","","","",""
"48","1986","17-34","Ostdeutschland","","","",""
"48","1986","35-65","Westdeutschland","","","",""
"48","1986","35-65","Ostdeutschland","","","",""
"48","1986","66 +","Westdeutschland","","","",""
"48","1986","66 +","Ostdeutschland","","","",""
"50","1986","17-34","Westdeutschland","","","",""
"50","1986","17-34","Ostdeutschland","","","",""
"50","1986","35-65","Westdeutschland","","","",""
"50","1986","35-65","Ostdeutschland","","","",""
"50","1986","66 +","Westdeutschland","","","",""
"50","1986","66 +","Ostdeutschland","","","",""
"51","1986","17-34","Westdeutschland","","","",""
"51","1986","17-34","Ostdeutschland","","","",""
"51","1986","35-65","Westdeutschland","","","",""
"51","1986","35-65","Ostdeutschland","","","",""
"51","1986","66 +","Westdeutschland","","","",""
"51","1986","66 +","Ostdeutschland","","","",""
"64","1986","17-34","Westdeutschland","","","",""
"64","1986","17-34","Ostdeutschland","","","",""
"64","1986","35-65","Westdeutschland","","","",""
"64","1986","35-65","Ostdeutschland","","","",""
"64","1986","66 +","Westdeutschland","","","",""
"64","1986","66 +","Ostdeutschland","","","",""
"65","1986","17-34","Westdeutschland","","","",""
"65","1986","17-34","Ostdeutschland","","","",""
"65","1986","35-65","Westdeutschland","","","",""
"65","1986","35-65","Ostdeutschland","","","",""
"65","1986","66 +","Westdeutschland","","","",""
"65","1986","66 +","Ostdeutschland","","","",""
"90","1986","17-34","Westdeutschland","","","",""
"90","1986","17-34","Ostdeutschland","","","",""
"90","1986","35-65","Westdeutschland","","","",""
"90","1986","35-65","Ostdeutschland","","","",""
"90","1986","66 +","Westdeutschland","","","",""
"90","1986","66 +","Ostdeutschland","","","",""
"98","1986","17-34","Westdeutschland","","","",""
"98","1986","17-34","Ostdeutschland","","","",""
"98","1986","35-65","Westdeutschland","","","",""
"98","1986","35-65","Ostdeutschland","","","",""
"98","1986","66 +","Westdeutschland","","","",""
"98","1986","66 +","Ostdeutschland","","","",""
"100","1986","17-34","Westdeutschland","","","",""
"100","1986","17-34","Ostdeutschland","","","",""
"100","1986","35-65","Westdeutschland","","","",""
"100","1986","35-65","Ostdeutschland","","","",""
"100","1986","66 +","Westdeutschland","","","",""
"100","1986","66 +","Ostdeutschland","","","",""
"0","1987","17-34","Westdeutschland","","","",""
"0","1987","17-34","Ostdeutschland","","","",""
"0","1987","35-65","Westdeutschland","","","",""
"0","1987","35-65","Ostdeutschland","","","",""
"0","1987","66 +","Westdeutschland","","","",""
"0","1987","66 +","Ostdeutschland","","","",""
"1","1987","17-34","Westdeutschland","384","0.832714669606802","0.798382819986872","0.867046519226732"
"1","1987","17-34","Ostdeutschland","","","",""
"1","1987","35-65","Westdeutschland","417","0.800874547241542","0.766250066040374","0.83549902844271"
"1","1987","35-65","Ostdeutschland","","","",""
"1","1987","66 +","Westdeutschland","138","0.740933678826628","0.678472189413718","0.803395168239539"
"1","1987","66 +","Ostdeutschland","","","",""
"2","1987","17-34","Westdeutschland","42","0.113895842628232","0.08467340181778","0.143118283438684"
"2","1987","17-34","Ostdeutschland","","","",""
"2","1987","35-65","Westdeutschland","62","0.128289183927212","0.0992944665710619","0.157283901283362"
"2","1987","35-65","Ostdeutschland","","","",""
"2","1987","66 +","Westdeutschland","32","0.155804153244246","0.104099657170117","0.207508649318375"
"2","1987","66 +","Ostdeutschland","","","",""
"3","1987","17-34","Westdeutschland","","","",""
"3","1987","17-34","Ostdeutschland","","","",""
"3","1987","35-65","Westdeutschland","","","",""
"3","1987","35-65","Ostdeutschland","","","",""
"3","1987","66 +","Westdeutschland","","","",""
"3","1987","66 +","Ostdeutschland","","","",""
"4","1987","17-34","Westdeutschland","","","",""
"4","1987","17-34","Ostdeutschland","","","",""
"4","1987","35-65","Westdeutschland","","","",""
"4","1987","35-65","Ostdeutschland","","","",""
"4","1987","66 +","Westdeutschland","","","",""
"4","1987","66 +","Ostdeutschland","","","",""
"5","1987","17-34","Westdeutschland","","","",""
"5","1987","17-34","Ostdeutschland","","","",""
"5","1987","35-65","Westdeutschland","","","",""
"5","1987","35-65","Ostdeutschland","","","",""
"5","1987","66 +","Westdeutschland","","","",""
"5","1987","66 +","Ostdeutschland","","","",""
"6","1987","17-34","Westdeutschland","","","",""
"6","1987","17-34","Ostdeutschland","","","",""
"6","1987","35-65","Westdeutschland","","","",""
"6","1987","35-65","Ostdeutschland","","","",""
"6","1987","66 +","Westdeutschland","","","",""
"6","1987","66 +","Ostdeutschland","","","",""
"7","1987","17-34","Westdeutschland","","","",""
"7","1987","17-34","Ostdeutschland","","","",""
"7","1987","35-65","Westdeutschland","","","",""
"7","1987","35-65","Ostdeutschland","","","",""
"7","1987","66 +","Westdeutschland","","","",""
"7","1987","66 +","Ostdeutschland","","","",""
"8","1987","17-34","Westdeutschland","","","",""
"8","1987","17-34","Ostdeutschland","","","",""
"8","1987","35-65","Westdeutschland","","","",""
"8","1987","35-65","Ostdeutschland","","","",""
"8","1987","66 +","Westdeutschland","","","",""
"8","1987","66 +","Ostdeutschland","","","",""
"9","1987","17-34","Westdeutschland","","","",""
"9","1987","17-34","Ostdeutschland","","","",""
"9","1987","35-65","Westdeutschland","","","",""
"9","1987","35-65","Ostdeutschland","","","",""
"9","1987","66 +","Westdeutschland","","","",""
"9","1987","66 +","Ostdeutschland","","","",""
"10","1987","17-34","Westdeutschland","","","",""
"10","1987","17-34","Ostdeutschland","","","",""
"10","1987","35-65","Westdeutschland","","","",""
"10","1987","35-65","Ostdeutschland","","","",""
"10","1987","66 +","Westdeutschland","","","",""
"10","1987","66 +","Ostdeutschland","","","",""
"11","1987","17-34","Westdeutschland","","","",""
"11","1987","17-34","Ostdeutschland","","","",""
"11","1987","35-65","Westdeutschland","","","",""
"11","1987","35-65","Ostdeutschland","","","",""
"11","1987","66 +","Westdeutschland","","","",""
"11","1987","66 +","Ostdeutschland","","","",""
"12","1987","17-34","Westdeutschland","","","",""
"12","1987","17-34","Ostdeutschland","","","",""
"12","1987","35-65","Westdeutschland","","","",""
"12","1987","35-65","Ostdeutschland","","","",""
"12","1987","66 +","Westdeutschland","","","",""
"12","1987","66 +","Ostdeutschland","","","",""
"13","1987","17-34","Westdeutschland","","","",""
"13","1987","17-34","Ostdeutschland","","","",""
"13","1987","35-65","Westdeutschland","","","",""
"13","1987","35-65","Ostdeutschland","","","",""
"13","1987","66 +","Westdeutschland","","","",""
"13","1987","66 +","Ostdeutschland","","","",""
"14","1987","17-34","Westdeutschland","","","",""
"14","1987","17-34","Ostdeutschland","","","",""
