"ple0055","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"12","2006","Realschule","Westdeutschland","","","",""
"12","2006","Realschule","Ostdeutschland","","","",""
"12","2006","(Fach-)Abitur","Westdeutschland","","","",""
"12","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"12","2006","AkademikerIn","Westdeutschland","","","",""
"12","2006","AkademikerIn","Ostdeutschland","1","","",""
"13","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"13","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"13","2006","Hauptschule","Westdeutschland","","","",""
"13","2006","Hauptschule","Ostdeutschland","","","",""
"13","2006","Realschule","Westdeutschland","","","",""
"13","2006","Realschule","Ostdeutschland","","","",""
"13","2006","(Fach-)Abitur","Westdeutschland","","","",""
"13","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"13","2006","AkademikerIn","Westdeutschland","","","",""
"13","2006","AkademikerIn","Ostdeutschland","","","",""
"14","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"14","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"14","2006","Hauptschule","Westdeutschland","","","",""
"14","2006","Hauptschule","Ostdeutschland","","","",""
"14","2006","Realschule","Westdeutschland","","","",""
"14","2006","Realschule","Ostdeutschland","","","",""
"14","2006","(Fach-)Abitur","Westdeutschland","","","",""
"14","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"14","2006","AkademikerIn","Westdeutschland","","","",""
"14","2006","AkademikerIn","Ostdeutschland","","","",""
"15","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"15","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"15","2006","Hauptschule","Westdeutschland","","","",""
"15","2006","Hauptschule","Ostdeutschland","","","",""
"15","2006","Realschule","Westdeutschland","","","",""
"15","2006","Realschule","Ostdeutschland","2","","",""
"15","2006","(Fach-)Abitur","Westdeutschland","","","",""
"15","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"15","2006","AkademikerIn","Westdeutschland","","","",""
"15","2006","AkademikerIn","Ostdeutschland","","","",""
"16","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"16","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"16","2006","Hauptschule","Westdeutschland","","","",""
"16","2006","Hauptschule","Ostdeutschland","","","",""
"16","2006","Realschule","Westdeutschland","","","",""
"16","2006","Realschule","Ostdeutschland","","","",""
"16","2006","(Fach-)Abitur","Westdeutschland","","","",""
"16","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"16","2006","AkademikerIn","Westdeutschland","","","",""
"16","2006","AkademikerIn","Ostdeutschland","","","",""
"17","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"17","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"17","2006","Hauptschule","Westdeutschland","","","",""
"17","2006","Hauptschule","Ostdeutschland","","","",""
"17","2006","Realschule","Westdeutschland","","","",""
"17","2006","Realschule","Ostdeutschland","","","",""
"17","2006","(Fach-)Abitur","Westdeutschland","","","",""
"17","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"17","2006","AkademikerIn","Westdeutschland","","","",""
"17","2006","AkademikerIn","Ostdeutschland","","","",""
"18","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"18","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"18","2006","Hauptschule","Westdeutschland","","","",""
"18","2006","Hauptschule","Ostdeutschland","","","",""
"18","2006","Realschule","Westdeutschland","","","",""
"18","2006","Realschule","Ostdeutschland","","","",""
"18","2006","(Fach-)Abitur","Westdeutschland","","","",""
"18","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"18","2006","AkademikerIn","Westdeutschland","","","",""
"18","2006","AkademikerIn","Ostdeutschland","","","",""
"19","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"19","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"19","2006","Hauptschule","Westdeutschland","1","","",""
"19","2006","Hauptschule","Ostdeutschland","","","",""
"19","2006","Realschule","Westdeutschland","","","",""
"19","2006","Realschule","Ostdeutschland","","","",""
"19","2006","(Fach-)Abitur","Westdeutschland","","","",""
"19","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"19","2006","AkademikerIn","Westdeutschland","","","",""
"19","2006","AkademikerIn","Ostdeutschland","","","",""
"20","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"20","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"20","2006","Hauptschule","Westdeutschland","","","",""
"20","2006","Hauptschule","Ostdeutschland","1","","",""
"20","2006","Realschule","Westdeutschland","","","",""
"20","2006","Realschule","Ostdeutschland","","","",""
"20","2006","(Fach-)Abitur","Westdeutschland","","","",""
"20","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"20","2006","AkademikerIn","Westdeutschland","","","",""
"20","2006","AkademikerIn","Ostdeutschland","","","",""
"21","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"21","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"21","2006","Hauptschule","Westdeutschland","","","",""
"21","2006","Hauptschule","Ostdeutschland","","","",""
"21","2006","Realschule","Westdeutschland","","","",""
"21","2006","Realschule","Ostdeutschland","","","",""
"21","2006","(Fach-)Abitur","Westdeutschland","","","",""
"21","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"21","2006","AkademikerIn","Westdeutschland","","","",""
"21","2006","AkademikerIn","Ostdeutschland","","","",""
"22","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"22","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"22","2006","Hauptschule","Westdeutschland","","","",""
"22","2006","Hauptschule","Ostdeutschland","","","",""
"22","2006","Realschule","Westdeutschland","","","",""
"22","2006","Realschule","Ostdeutschland","","","",""
"22","2006","(Fach-)Abitur","Westdeutschland","","","",""
"22","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"22","2006","AkademikerIn","Westdeutschland","","","",""
"22","2006","AkademikerIn","Ostdeutschland","","","",""
"23","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"23","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"23","2006","Hauptschule","Westdeutschland","","","",""
"23","2006","Hauptschule","Ostdeutschland","","","",""
"23","2006","Realschule","Westdeutschland","","","",""
"23","2006","Realschule","Ostdeutschland","","","",""
"23","2006","(Fach-)Abitur","Westdeutschland","","","",""
"23","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"23","2006","AkademikerIn","Westdeutschland","","","",""
"23","2006","AkademikerIn","Ostdeutschland","","","",""
"24","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"24","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"24","2006","Hauptschule","Westdeutschland","","","",""
"24","2006","Hauptschule","Ostdeutschland","","","",""
"24","2006","Realschule","Westdeutschland","","","",""
"24","2006","Realschule","Ostdeutschland","","","",""
"24","2006","(Fach-)Abitur","Westdeutschland","","","",""
"24","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"24","2006","AkademikerIn","Westdeutschland","","","",""
"24","2006","AkademikerIn","Ostdeutschland","","","",""
"25","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"25","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"25","2006","Hauptschule","Westdeutschland","","","",""
"25","2006","Hauptschule","Ostdeutschland","","","",""
"25","2006","Realschule","Westdeutschland","","","",""
"25","2006","Realschule","Ostdeutschland","","","",""
"25","2006","(Fach-)Abitur","Westdeutschland","","","",""
"25","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"25","2006","AkademikerIn","Westdeutschland","","","",""
"25","2006","AkademikerIn","Ostdeutschland","","","",""
"26","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"26","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"26","2006","Hauptschule","Westdeutschland","","","",""
"26","2006","Hauptschule","Ostdeutschland","","","",""
"26","2006","Realschule","Westdeutschland","","","",""
"26","2006","Realschule","Ostdeutschland","","","",""
"26","2006","(Fach-)Abitur","Westdeutschland","","","",""
"26","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"26","2006","AkademikerIn","Westdeutschland","","","",""
"26","2006","AkademikerIn","Ostdeutschland","","","",""
"27","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"27","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"27","2006","Hauptschule","Westdeutschland","","","",""
"27","2006","Hauptschule","Ostdeutschland","","","",""
"27","2006","Realschule","Westdeutschland","","","",""
"27","2006","Realschule","Ostdeutschland","","","",""
"27","2006","(Fach-)Abitur","Westdeutschland","","","",""
"27","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"27","2006","AkademikerIn","Westdeutschland","","","",""
"27","2006","AkademikerIn","Ostdeutschland","","","",""
"28","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"28","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"28","2006","Hauptschule","Westdeutschland","","","",""
"28","2006","Hauptschule","Ostdeutschland","","","",""
"28","2006","Realschule","Westdeutschland","","","",""
"28","2006","Realschule","Ostdeutschland","","","",""
"28","2006","(Fach-)Abitur","Westdeutschland","","","",""
"28","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"28","2006","AkademikerIn","Westdeutschland","","","",""
"28","2006","AkademikerIn","Ostdeutschland","","","",""
"30","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"30","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"30","2006","Hauptschule","Westdeutschland","","","",""
"30","2006","Hauptschule","Ostdeutschland","1","","",""
"30","2006","Realschule","Westdeutschland","","","",""
"30","2006","Realschule","Ostdeutschland","","","",""
"30","2006","(Fach-)Abitur","Westdeutschland","","","",""
"30","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"30","2006","AkademikerIn","Westdeutschland","","","",""
"30","2006","AkademikerIn","Ostdeutschland","","","",""
"31","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"31","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"31","2006","Hauptschule","Westdeutschland","","","",""
"31","2006","Hauptschule","Ostdeutschland","","","",""
"31","2006","Realschule","Westdeutschland","","","",""
"31","2006","Realschule","Ostdeutschland","","","",""
"31","2006","(Fach-)Abitur","Westdeutschland","","","",""
"31","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"31","2006","AkademikerIn","Westdeutschland","","","",""
"31","2006","AkademikerIn","Ostdeutschland","","","",""
"32","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"32","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"32","2006","Hauptschule","Westdeutschland","","","",""
"32","2006","Hauptschule","Ostdeutschland","","","",""
"32","2006","Realschule","Westdeutschland","","","",""
"32","2006","Realschule","Ostdeutschland","","","",""
"32","2006","(Fach-)Abitur","Westdeutschland","","","",""
"32","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"32","2006","AkademikerIn","Westdeutschland","","","",""
"32","2006","AkademikerIn","Ostdeutschland","","","",""
"35","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"35","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"35","2006","Hauptschule","Westdeutschland","","","",""
"35","2006","Hauptschule","Ostdeutschland","","","",""
"35","2006","Realschule","Westdeutschland","","","",""
"35","2006","Realschule","Ostdeutschland","","","",""
"35","2006","(Fach-)Abitur","Westdeutschland","","","",""
"35","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"35","2006","AkademikerIn","Westdeutschland","","","",""
"35","2006","AkademikerIn","Ostdeutschland","","","",""
"36","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"36","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"36","2006","Hauptschule","Westdeutschland","","","",""
"36","2006","Hauptschule","Ostdeutschland","","","",""
"36","2006","Realschule","Westdeutschland","","","",""
"36","2006","Realschule","Ostdeutschland","","","",""
"36","2006","(Fach-)Abitur","Westdeutschland","","","",""
"36","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"36","2006","AkademikerIn","Westdeutschland","","","",""
"36","2006","AkademikerIn","Ostdeutschland","","","",""
"40","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"40","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"40","2006","Hauptschule","Westdeutschland","","","",""
"40","2006","Hauptschule","Ostdeutschland","","","",""
"40","2006","Realschule","Westdeutschland","","","",""
"40","2006","Realschule","Ostdeutschland","","","",""
"40","2006","(Fach-)Abitur","Westdeutschland","","","",""
"40","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"40","2006","AkademikerIn","Westdeutschland","","","",""
"40","2006","AkademikerIn","Ostdeutschland","","","",""
"42","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"42","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"42","2006","Hauptschule","Westdeutschland","","","",""
"42","2006","Hauptschule","Ostdeutschland","","","",""
"42","2006","Realschule","Westdeutschland","","","",""
"42","2006","Realschule","Ostdeutschland","","","",""
"42","2006","(Fach-)Abitur","Westdeutschland","","","",""
"42","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"42","2006","AkademikerIn","Westdeutschland","","","",""
"42","2006","AkademikerIn","Ostdeutschland","","","",""
"45","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"45","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"45","2006","Hauptschule","Westdeutschland","","","",""
"45","2006","Hauptschule","Ostdeutschland","","","",""
"45","2006","Realschule","Westdeutschland","","","",""
"45","2006","Realschule","Ostdeutschland","","","",""
"45","2006","(Fach-)Abitur","Westdeutschland","","","",""
"45","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"45","2006","AkademikerIn","Westdeutschland","","","",""
"45","2006","AkademikerIn","Ostdeutschland","","","",""
"48","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"48","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"48","2006","Hauptschule","Westdeutschland","","","",""
"48","2006","Hauptschule","Ostdeutschland","","","",""
"48","2006","Realschule","Westdeutschland","","","",""
"48","2006","Realschule","Ostdeutschland","","","",""
"48","2006","(Fach-)Abitur","Westdeutschland","","","",""
"48","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"48","2006","AkademikerIn","Westdeutschland","","","",""
"48","2006","AkademikerIn","Ostdeutschland","","","",""
"50","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"50","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"50","2006","Hauptschule","Westdeutschland","","","",""
"50","2006","Hauptschule","Ostdeutschland","","","",""
"50","2006","Realschule","Westdeutschland","","","",""
"50","2006","Realschule","Ostdeutschland","","","",""
"50","2006","(Fach-)Abitur","Westdeutschland","","","",""
"50","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"50","2006","AkademikerIn","Westdeutschland","","","",""
"50","2006","AkademikerIn","Ostdeutschland","","","",""
"51","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"51","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"51","2006","Hauptschule","Westdeutschland","","","",""
"51","2006","Hauptschule","Ostdeutschland","","","",""
"51","2006","Realschule","Westdeutschland","","","",""
"51","2006","Realschule","Ostdeutschland","","","",""
"51","2006","(Fach-)Abitur","Westdeutschland","","","",""
"51","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"51","2006","AkademikerIn","Westdeutschland","","","",""
"51","2006","AkademikerIn","Ostdeutschland","","","",""
"64","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"64","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"64","2006","Hauptschule","Westdeutschland","","","",""
"64","2006","Hauptschule","Ostdeutschland","","","",""
"64","2006","Realschule","Westdeutschland","","","",""
"64","2006","Realschule","Ostdeutschland","","","",""
