year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.10619,86,943,0.08652,0.12587
2019,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.43065,394,943,0.39903,0.46228
2019,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14979,150,943,0.12700,0.17258
2019,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07156,62,943,0.05510,0.08803
2019,66 and older,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.06460,77,943,0.04890,0.08030
2019,66 and older,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.13631,174,943,0.11440,0.15822
2019,66 and older,Hesse,(1c) Basic Vocational Qualification,0.33191,77,206,0.26744,0.39637
2019,66 and older,Hesse,(2) Intermediate General/Vocational Qualification,0.17400,63,206,0.12211,0.22590
2019,66 and older,Hesse,(3b) Higher Tertiary Education,0.20610,66,206,0.15072,0.26147
2019,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.16908,41,259,0.12334,0.21482
2019,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.47001,124,259,0.40911,0.53091
2019,66 and older,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.14205,46,259,0.09945,0.18465
2019,66 and older,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.11518,48,259,0.07622,0.15413
2019,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.17460,66,498,0.14123,0.20798
2019,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.36409,185,498,0.32178,0.40639
2019,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.17675,94,498,0.14321,0.21028
2019,66 and older,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08800,52,498,0.06309,0.11290
2019,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10564,101,498,0.07862,0.13266
2019,66 and older,Bavaria,(1b) General Elementary School,0.13328,80,761,0.10912,0.15745
2019,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.39207,304,761,0.35735,0.42678
2019,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.17871,151,761,0.15147,0.20595
2019,66 and older,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03977,40,761,0.02588,0.05367
2019,66 and older,Bavaria,(3a) Lower Tertiary Education,0.10206,75,761,0.08054,0.12359
2019,66 and older,Bavaria,(3b) Higher Tertiary Education,0.10105,111,761,0.07962,0.12247
2019,66 and older,Berlin,(1c) Basic Vocational Qualification,0.31947,47,158,0.24653,0.39240
2019,66 and older,Berlin,(2) Intermediate General/Vocational Qualification,0.29770,54,158,0.22617,0.36922
2019,66 and older,Berlin,(3b) Higher Tertiary Education,0.16213,57,158,0.10447,0.21978
2019,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.29521,76,247,0.23821,0.35221
2019,66 and older,Brandenburg,(2) Intermediate General/Vocational Qualification,0.23481,68,247,0.18184,0.28778
2019,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.19817,55,247,0.14836,0.24799
2019,66 and older,Brandenburg,(3b) Higher Tertiary Education,0.14613,48,247,0.10198,0.19027
2019,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.24594,33,113,0.16618,0.32570
2019,66 and older,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.36574,48,113,0.27654,0.45494
2019,66 and older,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.20836,32,113,0.13315,0.28358
2019,66 and older,Saxony,(1c) Basic Vocational Qualification,0.29692,103,345,0.24864,0.34521
2019,66 and older,Saxony,(2) Intermediate General/Vocational Qualification,0.28599,105,345,0.23824,0.33375
2019,66 and older,Saxony,(3a) Lower Tertiary Education,0.13922,50,345,0.10263,0.17580
2019,66 and older,Saxony,(3b) Higher Tertiary Education,0.18112,87,345,0.14042,0.22182
2019,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.40876,62,148,0.32929,0.48823
2019,66 and older,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.26087,47,148,0.18989,0.33186
2019,66 and older,Saxony-Anhalt,(3a) Lower Tertiary Education,0.15892,39,148,0.09981,0.21802
2019,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.46908,79,184,0.39678,0.54139
2019,66 and older,Thuringa,(2) Intermediate General/Vocational Qualification,0.30451,69,184,0.23783,0.37119
2019,66 and older,Thuringa,(3b) Higher Tertiary Education,0.09116,36,184,0.04945,0.13286
2020,17-29 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27411,42,42,0.13757,0.41066
2020,17-29 y.,Lower Saxony,(0) No qualification (yet),0.13100,81,546,0.10267,0.15932
2020,17-29 y.,Lower Saxony,(1a) Inadequately completed,0.02791,72,546,0.01408,0.04174
2020,17-29 y.,Lower Saxony,(1b) General Elementary School,0.09888,81,546,0.07382,0.12395
2020,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.27456,119,546,0.23709,0.31203
2020,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.15394,96,546,0.12364,0.18424
2020,17-29 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.08401,47,546,0.06072,0.10730
2020,17-29 y.,Lower Saxony,(3b) Higher Tertiary Education,0.04884,50,546,0.03075,0.06694
2020,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.09390,190,1341,0.07828,0.10951
2020,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02823,137,1341,0.01936,0.03709
2020,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07832,193,1341,0.06393,0.09270
2020,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.01941,33,1341,0.01202,0.02680
2020,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.13765,167,1341,0.11920,0.15610
2020,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.20699,347,1341,0.18529,0.22868
2020,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.13877,103,1341,0.12026,0.15728
2020,17-29 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.06977,51,1341,0.05613,0.08341
2020,17-29 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05081,120,1341,0.03905,0.06257
2020,17-29 y.,Hesse,(0) No qualification (yet),0.05824,54,392,0.03503,0.08146
2020,17-29 y.,Hesse,(1a) Inadequately completed,0.01913,41,392,0.00556,0.03271
2020,17-29 y.,Hesse,(1b) General Elementary School,0.07982,58,392,0.05295,0.10668
2020,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.19596,60,392,0.15661,0.23530
2020,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.25787,88,392,0.21451,0.30124
2020,17-29 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.11232,37,392,0.08102,0.14362
2020,17-29 y.,Hesse,(3b) Higher Tertiary Education,0.06850,54,392,0.04346,0.09354
2020,17-29 y.,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.13393,41,179,0.08389,0.18396
2020,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.09428,43,179,0.05135,0.13720
2020,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.20961,40,179,0.14982,0.26941
2020,17-29 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.17933,55,179,0.12297,0.23568
2020,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.10549,94,598,0.08085,0.13013
2020,17-29 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.00800,44,598,0.00086,0.01515
2020,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.07287,75,598,0.05202,0.09372
2020,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.07478,32,598,0.05368,0.09588
2020,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.22834,95,598,0.19467,0.26201
2020,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.15346,120,598,0.12455,0.18238
2020,17-29 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.08554,43,598,0.06310,0.10797
2020,17-29 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.10442,32,598,0.07989,0.12896
2020,17-29 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.05460,63,598,0.03638,0.07283
2020,17-29 y.,Bavaria,(0) No qualification (yet),0.09595,88,784,0.07532,0.11658
2020,17-29 y.,Bavaria,(1a) Inadequately completed,0.00922,43,784,0.00253,0.01592
2020,17-29 y.,Bavaria,(1b) General Elementary School,0.07933,80,784,0.06040,0.09826
2020,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.07755,73,784,0.05882,0.09629
2020,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22344,160,784,0.19426,0.25261
2020,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.13772,145,784,0.11358,0.16186
2020,17-29 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04928,46,784,0.03412,0.06444
2020,17-29 y.,Bavaria,(3a) Lower Tertiary Education,0.10644,50,784,0.08483,0.12804
2020,17-29 y.,Bavaria,(3b) Higher Tertiary Education,0.06945,99,784,0.05164,0.08725
2020,17-29 y.,Berlin,(2c_gen) General Maturity Certificate,0.20547,52,111,0.12997,0.28098
2020,17-29 y.,Berlin,(3b) Higher Tertiary Education,0.17377,59,111,0.10296,0.24458
2020,17-29 y.,Brandenburg,(0) No qualification (yet),0.19951,37,37,0.06896,0.33006
2020,17-29 y.,Saxony,(0) No qualification (yet),0.13876,33,162,0.08536,0.19216
2020,17-29 y.,Saxony,(1b) General Elementary School,0.06506,33,162,0.02696,0.10316
2020,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.23508,53,162,0.16958,0.30058
2020,17-29 y.,Saxony,(2c_gen) General Maturity Certificate,0.20443,43,162,0.14213,0.26673
2020,17-29 y.,Saxony-Anhalt,(0) No qualification (yet),0.22664,37,79,0.13373,0.31955
2020,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.33642,42,79,0.23156,0.44128
2020,30-45 y.,Schleswig-Holstein,(1a) Inadequately completed,0.07965,42,246,0.04574,0.11355
2020,30-45 y.,Schleswig-Holstein,(1b) General Elementary School,0.05688,31,246,0.02787,0.08588
2020,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.33934,65,246,0.28005,0.39863
2020,30-45 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.13660,46,246,0.09359,0.17960
2020,30-45 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.13739,62,246,0.09429,0.18050
2020,30-45 y.,Hamburg,(3b) Higher Tertiary Education,0.34188,66,66,0.22656,0.45720
2020,30-45 y.,Lower Saxony,(1a) Inadequately completed,0.04630,122,771,0.03146,0.06115
2020,30-45 y.,Lower Saxony,(1b) General Elementary School,0.09218,96,771,0.07174,0.11261
2020,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.08639,73,771,0.06655,0.10624
2020,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.31499,155,771,0.28218,0.34780
2020,30-45 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.03419,61,771,0.02135,0.04702
2020,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.11577,87,771,0.09317,0.13836
2020,30-45 y.,Lower Saxony,(3a) Lower Tertiary Education,0.09618,44,771,0.07535,0.11700
2020,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.19945,133,771,0.17123,0.22767
2020,30-45 y.,Bremen,(1a) Inadequately completed,0.07870,38,38,-0.00806,0.16547
2020,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.04127,237,1813,0.03211,0.05042
2020,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.10859,249,1813,0.09426,0.12291
2020,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.07784,138,1813,0.06550,0.09018
2020,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.23502,258,1813,0.21549,0.25454
2020,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04231,185,1813,0.03304,0.05158
2020,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.17318,253,1813,0.15576,0.19060
2020,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.13640,122,1813,0.12059,0.15220
2020,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.16255,371,1813,0.14557,0.17954
2020,30-45 y.,Hesse,(1a) Inadequately completed,0.03335,81,580,0.01872,0.04797
2020,30-45 y.,Hesse,(1b) General Elementary School,0.05009,48,580,0.03232,0.06786
2020,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.08341,37,580,0.06089,0.10593
2020,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.18091,77,580,0.14956,0.21227
2020,30-45 y.,Hesse,(2c_gen) General Maturity Certificate,0.04494,57,580,0.02806,0.06181
2020,30-45 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.17466,71,580,0.14374,0.20559
2020,30-45 y.,Hesse,(3a) Lower Tertiary Education,0.10136,41,580,0.07677,0.12594
2020,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.30467,168,580,0.26718,0.34216
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.01616,49,355,0.00302,0.02929
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.16947,61,355,0.13039,0.20855
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.14663,39,355,0.10978,0.18348
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.11420,44,355,0.08107,0.14733
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.03069,39,355,0.01272,0.04865
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.12762,54,355,0.09286,0.16237
2020,30-45 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.17180,69,355,0.13250,0.21109
2020,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.01516,94,878,0.00707,0.02324
2020,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.06272,78,878,0.04667,0.07877
2020,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.14332,84,878,0.12013,0.16651
2020,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.20413,134,878,0.17745,0.23080
2020,30-45 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04358,59,878,0.03007,0.05709
2020,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.13290,100,878,0.11043,0.15536
2020,30-45 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.09069,65,878,0.07168,0.10969
2020,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.25740,264,878,0.22846,0.28633
2020,30-45 y.,Bavaria,(1a) Inadequately completed,0.02054,92,1204,0.01253,0.02856
2020,30-45 y.,Bavaria,(1b) General Elementary School,0.03859,98,1204,0.02771,0.04948
2020,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.15735,183,1204,0.13678,0.17793
2020,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.18984,201,1204,0.16768,0.21200
2020,30-45 y.,Bavaria,(2c_gen) General Maturity Certificate,0.02865,77,1204,0.01922,0.03807
2020,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.12340,129,1204,0.10481,0.14198
2020,30-45 y.,Bavaria,(3a) Lower Tertiary Education,0.13887,112,1204,0.11933,0.15841
2020,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.25165,312,1204,0.22712,0.27617
2020,30-45 y.,Berlin,(1b) General Elementary School,0.04748,39,434,0.02745,0.06751
2020,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.14382,44,434,0.11076,0.17687
2020,30-45 y.,Berlin,(2c_gen) General Maturity Certificate,0.04959,48,434,0.02914,0.07004
2020,30-45 y.,Berlin,(2c_voc) Vocational Maturity Certificate,0.06881,41,434,0.04497,0.09266
2020,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.22501,62,434,0.18568,0.26434
2020,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.39003,200,434,0.34409,0.43597
2020,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.35803,82,179,0.28760,0.42846
2020,30-45 y.,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.23906,49,179,0.17640,0.30171
2020,30-45 y.,Brandenburg,(3b) Higher Tertiary Education,0.17006,48,179,0.11487,0.22525
2020,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.36419,32,32,0.19480,0.53359
2020,30-45 y.,Saxony,(1a) Inadequately completed,0.01670,33,404,0.00419,0.02921
2020,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.09440,36,404,0.06585,0.12294
2020,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.36186,141,404,0.31494,0.40878
2020,30-45 y.,Saxony,(2c_voc) Vocational Maturity Certificate,0.09602,50,404,0.06725,0.12478
2020,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.12180,56,404,0.08987,0.15374
2020,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.17693,88,404,0.13967,0.21418
2020,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.32499,74,74,0.21755,0.43243
2020,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.15276,41,207,0.10363,0.20189
2020,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.25613,74,207,0.19652,0.31573
2020,30-45 y.,Thuringa,(2c_voc) Vocational Maturity Certificate,0.19804,31,207,0.14362,0.25246
2020,30-45 y.,Thuringa,(3b) Higher Tertiary Education,0.23035,61,207,0.17285,0.28785
2020,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.26421,64,323,0.21605,0.31237
2020,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.33143,108,323,0.28002,0.38285
2020,46-65 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.11811,57,323,0.08286,0.15336
2020,46-65 y.,Schleswig-Holstein,(3a) Lower Tertiary Education,0.09929,34,323,0.06663,0.13196
2020,46-65 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.11693,60,323,0.08183,0.15203
2020,46-65 y.,Hamburg,(2c_voc) Vocational Maturity Certificate,0.18741,32,90,0.10633,0.26848
2020,46-65 y.,Hamburg,(3b) Higher Tertiary Education,0.22079,58,90,0.13461,0.30696
2020,46-65 y.,Lower Saxony,(1a) Inadequately completed,0.02234,64,1022,0.01327,0.03140
2020,46-65 y.,Lower Saxony,(1b) General Elementary School,0.05664,79,1022,0.04246,0.07082
2020,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.20841,153,1022,0.18350,0.23332
2020,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.34388,297,1022,0.31475,0.37302
2020,46-65 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.03036,42,1022,0.01983,0.04088
2020,46-65 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.11403,122,1022,0.09453,0.13353
2020,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.07764,89,1022,0.06123,0.09406
2020,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.12441,176,1022,0.10416,0.14465
2020,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03352,129,2193,0.02598,0.04105
2020,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07273,154,2193,0.06186,0.08361
2020,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.24785,405,2193,0.22978,0.26593
2020,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.23372,444,2193,0.21600,0.25143
2020,46-65 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.02590,106,2193,0.01925,0.03255
2020,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.14939,347,2193,0.13447,0.16432
2020,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.07352,160,2193,0.06259,0.08445
2020,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.15083,448,2193,0.13585,0.16582
2020,46-65 y.,Hesse,(1a) Inadequately completed,0.02995,43,757,0.01780,0.04211
2020,46-65 y.,Hesse,(1b) General Elementary School,0.05553,48,757,0.03921,0.07186
2020,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.22739,102,757,0.19751,0.25727
2020,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.28100,174,757,0.24896,0.31304
2020,46-65 y.,Hesse,(2c_gen) General Maturity Certificate,0.01917,41,757,0.00940,0.02895
2020,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.10380,101,757,0.08205,0.12554
