year,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02201,61,2557,0.01632,0.02770
1989,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.04994,140,2557,0.04150,0.05839
1989,Hesse,(1a) Inadequately completed,0.02259,94,936,0.01306,0.03211
1989,Hesse,(1b) General Elementary School,0.17922,241,936,0.15464,0.20381
1989,Hesse,(1c) Basic Vocational Qualification,0.29094,300,936,0.26183,0.32005
1989,Hesse,(2) Intermediate General/Vocational Qualification,0.16939,166,936,0.14535,0.19343
1989,Hesse,(2c_gen) General Maturity Certificate,0.03604,43,936,0.02410,0.04799
1989,Hesse,(2c_voc) Vocational Maturity Certificate,0.03587,41,936,0.02395,0.04778
1989,Hesse,(3b) Higher Tertiary Education,0.05609,51,936,0.04134,0.07084
1989,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.01703,41,605,0.00671,0.02734
1989,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.25311,200,605,0.21844,0.28779
1989,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.34991,271,605,0.31188,0.38795
1989,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.14260,93,605,0.11471,0.17049
1989,Baden-Wuerttemberg,(1a) Inadequately completed,0.02316,202,1756,0.01613,0.03020
1989,Baden-Wuerttemberg,(1b) General Elementary School,0.20224,469,1756,0.18345,0.22103
1989,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.29905,595,1756,0.27763,0.32047
1989,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15706,267,1756,0.14003,0.17408
1989,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02048,51,1756,0.01385,0.02711
1989,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.03525,71,1756,0.02662,0.04388
1989,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.02579,38,1756,0.01837,0.03321
1989,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.03605,63,1756,0.02733,0.04478
1989,Bavaria,(0) No qualification (yet),0.01668,36,1591,0.01039,0.02298
1989,Bavaria,(1a) Inadequately completed,0.01080,66,1591,0.00572,0.01588
1989,Bavaria,(1b) General Elementary School,0.16437,356,1591,0.14615,0.18259
1989,Bavaria,(1c) Basic Vocational Qualification,0.34425,608,1591,0.32090,0.36761
1989,Bavaria,(2) Intermediate General/Vocational Qualification,0.15783,282,1591,0.13991,0.17575
1989,Bavaria,(2c_gen) General Maturity Certificate,0.02516,47,1591,0.01746,0.03286
1989,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03171,62,1591,0.02310,0.04032
1989,Bavaria,(3a) Lower Tertiary Education,0.02692,46,1591,0.01896,0.03487
1989,Bavaria,(3b) Higher Tertiary Education,0.04659,88,1591,0.03623,0.05694
1989,Berlin,(1a) Inadequately completed,0.02725,31,253,0.00715,0.04735
1989,Berlin,(1b) General Elementary School,0.15933,68,253,0.11414,0.20452
1989,Berlin,(1c) Basic Vocational Qualification,0.28651,94,253,0.23068,0.34233
1989,Berlin,(2) Intermediate General/Vocational Qualification,0.19189,60,253,0.14327,0.24051
1990,Schleswig-Holstein,(1b) General Elementary School,0.13101,54,230,0.08731,0.17471
1990,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.35286,111,230,0.29097,0.41475
1990,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.18693,65,230,0.13644,0.23743
1990,Hamburg,(1c) Basic Vocational Qualification,0.38475,59,93,0.28533,0.48417
1990,Hamburg,(2) Intermediate General/Vocational Qualification,0.22023,34,93,0.13555,0.30491
1990,Lower Saxony,(1a) Inadequately completed,0.01651,44,932,0.00832,0.02469
1990,Lower Saxony,(1b) General Elementary School,0.18485,205,932,0.15991,0.20978
1990,Lower Saxony,(1c) Basic Vocational Qualification,0.31667,344,932,0.28678,0.34655
1990,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.19110,209,932,0.16584,0.21635
1990,Lower Saxony,(2c_gen) General Maturity Certificate,0.02799,35,932,0.01739,0.03858
1990,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.03256,38,932,0.02116,0.04396
1990,Lower Saxony,(3b) Higher Tertiary Education,0.05330,57,932,0.03887,0.06773
1990,Bremen,(1c) Basic Vocational Qualification,0.29651,36,36,0.14520,0.44782
1990,North Rhine-Westphalia,(0) No qualification (yet),0.01499,59,2492,0.01022,0.01976
1990,North Rhine-Westphalia,(1a) Inadequately completed,0.02485,207,2492,0.01874,0.03096
1990,North Rhine-Westphalia,(1b) General Elementary School,0.15091,527,2492,0.13686,0.16497
1990,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.30402,825,2492,0.28596,0.32209
1990,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16126,434,2492,0.14682,0.17570
1990,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03411,117,2492,0.02698,0.04123
1990,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04241,125,2492,0.03449,0.05032
1990,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02323,61,2492,0.01731,0.02914
1990,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05166,137,2492,0.04297,0.06035
1990,Hesse,(1a) Inadequately completed,0.02353,88,915,0.01370,0.03336
1990,Hesse,(1b) General Elementary School,0.17957,237,915,0.15468,0.20445
1990,Hesse,(1c) Basic Vocational Qualification,0.28244,289,915,0.25326,0.31163
1990,Hesse,(2) Intermediate General/Vocational Qualification,0.16982,166,915,0.14548,0.19417
1990,Hesse,(2c_gen) General Maturity Certificate,0.03797,38,915,0.02558,0.05037
1990,Hesse,(2c_voc) Vocational Maturity Certificate,0.03706,43,915,0.02481,0.04930
1990,Hesse,(3b) Higher Tertiary Education,0.05998,54,915,0.04458,0.07537
1990,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.01952,38,575,0.00820,0.03084
1990,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.24599,194,575,0.21076,0.28123
1990,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.34275,255,575,0.30392,0.38158
1990,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.13223,88,575,0.10452,0.15994
1990,Baden-Wuerttemberg,(1a) Inadequately completed,0.02384,191,1734,0.01666,0.03102
1990,Baden-Wuerttemberg,(1b) General Elementary School,0.18835,457,1734,0.16995,0.20676
1990,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.30270,601,1734,0.28107,0.32433
1990,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15285,259,1734,0.13591,0.16980
1990,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02539,56,1734,0.01798,0.03279
1990,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.03813,72,1734,0.02911,0.04715
1990,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.02385,37,1734,0.01666,0.03103
1990,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.03743,61,1734,0.02849,0.04637
1990,Bavaria,(1a) Inadequately completed,0.01144,67,1543,0.00613,0.01674
1990,Bavaria,(1b) General Elementary School,0.16453,349,1543,0.14603,0.18304
1990,Bavaria,(1c) Basic Vocational Qualification,0.34064,598,1543,0.31699,0.36430
1990,Bavaria,(2) Intermediate General/Vocational Qualification,0.16244,285,1543,0.14403,0.18085
1990,Bavaria,(2c_gen) General Maturity Certificate,0.02279,42,1543,0.01534,0.03024
1990,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03467,67,1543,0.02554,0.04380
1990,Bavaria,(3a) Lower Tertiary Education,0.02828,48,1543,0.02001,0.03656
1990,Bavaria,(3b) Higher Tertiary Education,0.04609,87,1543,0.03563,0.05656
1990,Berlin,(1b) General Elementary School,0.10489,71,527,0.07870,0.13107
1990,Berlin,(1c) Basic Vocational Qualification,0.22967,140,527,0.19373,0.26562
1990,Berlin,(2) Intermediate General/Vocational Qualification,0.21155,169,527,0.17664,0.24645
1990,Berlin,(3a) Lower Tertiary Education,0.07625,69,527,0.05357,0.09893
1990,Berlin,(3b) Higher Tertiary Education,0.09723,78,527,0.07191,0.12254
1990,Brandenburg,(1b) General Elementary School,0.07124,55,693,0.05207,0.09040
1990,Brandenburg,(1c) Basic Vocational Qualification,0.24213,213,693,0.21021,0.27404
1990,Brandenburg,(2) Intermediate General/Vocational Qualification,0.25351,253,693,0.22110,0.28593
1990,Brandenburg,(3a) Lower Tertiary Education,0.12310,125,693,0.09862,0.14758
1990,Brandenburg,(3b) Higher Tertiary Education,0.04938,47,693,0.03323,0.06552
1990,Mecklenburg-Western Pomerania,(1b) General Elementary School,0.07185,39,489,0.04894,0.09476
1990,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.25223,146,489,0.21370,0.29076
1990,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.28162,193,489,0.24172,0.32153
1990,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10736,74,489,0.07989,0.13483
1990,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.04943,37,489,0.03020,0.06867
1990,Saxony,(1b) General Elementary School,0.08942,111,1278,0.07377,0.10507
1990,Saxony,(1c) Basic Vocational Qualification,0.26662,420,1278,0.24237,0.29087
1990,Saxony,(2) Intermediate General/Vocational Qualification,0.24497,459,1278,0.22138,0.26856
1990,Saxony,(3a) Lower Tertiary Education,0.09465,176,1278,0.07859,0.11070
1990,Saxony,(3b) Higher Tertiary Education,0.05980,112,1278,0.04679,0.07280
1990,Saxony-Anhalt,(1b) General Elementary School,0.09091,73,779,0.07071,0.11111
1990,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.26790,246,779,0.23678,0.29902
1990,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.25395,285,779,0.22337,0.28454
1990,Saxony-Anhalt,(3a) Lower Tertiary Education,0.11179,125,779,0.08965,0.13393
1990,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04455,50,779,0.03006,0.05905
1990,Thuringa,(1b) General Elementary School,0.06100,44,721,0.04352,0.07848
1990,Thuringa,(1c) Basic Vocational Qualification,0.30859,267,721,0.27485,0.34233
1990,Thuringa,(2) Intermediate General/Vocational Qualification,0.26155,277,721,0.22944,0.29365
1990,Thuringa,(3a) Lower Tertiary Education,0.08063,91,721,0.06074,0.10052
1990,Thuringa,(3b) Higher Tertiary Education,0.03725,42,721,0.02342,0.05108
1991,Schleswig-Holstein,(1b) General Elementary School,0.11707,55,238,0.07614,0.15800
1991,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.32505,113,238,0.26542,0.38468
1991,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.18395,70,238,0.13463,0.23328
1991,Hamburg,(1c) Basic Vocational Qualification,0.37937,58,90,0.27855,0.48018
1991,Hamburg,(2) Intermediate General/Vocational Qualification,0.21456,32,90,0.12927,0.29985
1991,Lower Saxony,(1a) Inadequately completed,0.01795,45,926,0.00940,0.02651
1991,Lower Saxony,(1b) General Elementary School,0.18340,203,926,0.15846,0.20834
1991,Lower Saxony,(1c) Basic Vocational Qualification,0.30464,336,926,0.27498,0.33430
1991,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18541,207,926,0.16036,0.21045
1991,Lower Saxony,(2c_gen) General Maturity Certificate,0.03103,41,926,0.01986,0.04221
1991,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.03408,39,926,0.02239,0.04577
1991,Lower Saxony,(3b) Higher Tertiary Education,0.05374,55,926,0.03921,0.06827
1991,Bremen,(1c) Basic Vocational Qualification,0.31922,36,36,0.16477,0.47366
1991,North Rhine-Westphalia,(0) No qualification (yet),0.01479,56,2481,0.01004,0.01955
1991,North Rhine-Westphalia,(1a) Inadequately completed,0.02403,192,2481,0.01800,0.03005
1991,North Rhine-Westphalia,(1b) General Elementary School,0.14877,511,2481,0.13477,0.16278
1991,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29756,815,2481,0.27957,0.31555
1991,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16318,448,2481,0.14864,0.17773
1991,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03202,118,2481,0.02509,0.03895
1991,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04516,131,2481,0.03698,0.05333
1991,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02689,69,2481,0.02052,0.03325
1991,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05418,141,2481,0.04527,0.06309
1991,Hesse,(1a) Inadequately completed,0.02566,88,929,0.01549,0.03584
1991,Hesse,(1b) General Elementary School,0.18135,223,929,0.15656,0.20614
1991,Hesse,(1c) Basic Vocational Qualification,0.28055,289,929,0.25165,0.30946
1991,Hesse,(2) Intermediate General/Vocational Qualification,0.16683,162,929,0.14284,0.19082
1991,Hesse,(2c_gen) General Maturity Certificate,0.03042,35,929,0.01937,0.04147
1991,Hesse,(2c_voc) Vocational Maturity Certificate,0.04152,46,929,0.02868,0.05436
1991,Hesse,(3a) Lower Tertiary Education,0.03739,33,929,0.02518,0.04960
1991,Hesse,(3b) Higher Tertiary Education,0.05950,53,929,0.04428,0.07472
1991,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.01932,37,572,0.00803,0.03061
1991,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.23470,189,572,0.19994,0.26946
1991,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.34196,257,572,0.30306,0.38087
1991,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.13346,89,572,0.10557,0.16136
1991,Baden-Wuerttemberg,(1a) Inadequately completed,0.02588,193,1736,0.01841,0.03335
1991,Baden-Wuerttemberg,(1b) General Elementary School,0.18071,442,1736,0.16261,0.19882
1991,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.29785,603,1736,0.27634,0.31937
1991,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15355,267,1736,0.13659,0.17052
1991,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.02802,57,1736,0.02025,0.03578
1991,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.03940,75,1736,0.03024,0.04855
1991,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.02674,38,1736,0.01915,0.03433
1991,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.03935,61,1736,0.03020,0.04850
1991,Bavaria,(1a) Inadequately completed,0.01344,71,1542,0.00769,0.01919
1991,Bavaria,(1b) General Elementary School,0.14859,323,1542,0.13083,0.16635
1991,Bavaria,(1c) Basic Vocational Qualification,0.33714,603,1542,0.31354,0.36075
1991,Bavaria,(2) Intermediate General/Vocational Qualification,0.16287,290,1542,0.14443,0.18130
1991,Bavaria,(2c_gen) General Maturity Certificate,0.02266,42,1542,0.01523,0.03009
1991,Bavaria,(2c_voc) Vocational Maturity Certificate,0.03546,70,1542,0.02622,0.04469
1991,Bavaria,(3a) Lower Tertiary Education,0.02814,49,1542,0.01988,0.03640
1991,Bavaria,(3b) Higher Tertiary Education,0.05093,94,1542,0.03995,0.06190
1991,Berlin,(1b) General Elementary School,0.10083,68,507,0.07459,0.12707
1991,Berlin,(1c) Basic Vocational Qualification,0.21508,132,507,0.17928,0.25088
1991,Berlin,(2) Intermediate General/Vocational Qualification,0.24397,166,507,0.20654,0.28139
1991,Berlin,(3a) Lower Tertiary Education,0.08322,70,507,0.05915,0.10728
1991,Berlin,(3b) Higher Tertiary Education,0.09586,71,507,0.07021,0.12151
1991,Brandenburg,(1b) General Elementary School,0.06892,49,643,0.04933,0.08852
1991,Brandenburg,(1c) Basic Vocational Qualification,0.25648,195,643,0.22270,0.29026
1991,Brandenburg,(2) Intermediate General/Vocational Qualification,0.26671,237,643,0.23250,0.30092
1991,Brandenburg,(3a) Lower Tertiary Education,0.12668,117,643,0.10095,0.15241
1991,Brandenburg,(3b) Higher Tertiary Education,0.05374,45,643,0.03630,0.07119
1991,Mecklenburg-Western Pomerania,(1b) General Elementary School,0.06519,32,458,0.04256,0.08783
1991,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.25797,135,458,0.21786,0.29809
1991,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.28608,185,458,0.24465,0.32752
1991,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10793,72,458,0.07948,0.13638
1991,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.04900,34,458,0.02921,0.06880
1991,Saxony,(1b) General Elementary School,0.08502,92,1161,0.06897,0.10107
1991,Saxony,(1c) Basic Vocational Qualification,0.27055,364,1161,0.24498,0.29611
1991,Saxony,(2) Intermediate General/Vocational Qualification,0.25134,426,1161,0.22638,0.27631
1991,Saxony,(3a) Lower Tertiary Education,0.10545,175,1161,0.08778,0.12313
1991,Saxony,(3b) Higher Tertiary Education,0.06142,104,1161,0.04760,0.07524
1991,Saxony-Anhalt,(1b) General Elementary School,0.09560,68,758,0.07465,0.11654
1991,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.27022,232,758,0.23859,0.30186
1991,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.26065,285,758,0.22937,0.29192
1991,Saxony-Anhalt,(3a) Lower Tertiary Education,0.11773,122,758,0.09477,0.14069
1991,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04572,51,758,0.03084,0.06060
1991,Thuringa,(1b) General Elementary School,0.06743,42,671,0.04844,0.08642
1991,Thuringa,(1c) Basic Vocational Qualification,0.30710,238,671,0.27217,0.34203
1991,Thuringa,(2) Intermediate General/Vocational Qualification,0.27473,266,671,0.24093,0.30853
1991,Thuringa,(3a) Lower Tertiary Education,0.07961,84,671,0.05911,0.10011
1991,Thuringa,(3b) Higher Tertiary Education,0.04319,41,671,0.02780,0.05859
1992,Schleswig-Holstein,(1b) General Elementary School,0.11349,48,217,0.07119,0.15579
1992,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.33413,107,217,0.27122,0.39703
1992,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.18071,62,217,0.12939,0.23202
1992,Hamburg,(1c) Basic Vocational Qualification,0.37111,54,85,0.26780,0.47443
1992,Hamburg,(2) Intermediate General/Vocational Qualification,0.22342,31,85,0.13434,0.31250
1992,Lower Saxony,(1a) Inadequately completed,0.01901,45,921,0.01019,0.02784
1992,Lower Saxony,(1b) General Elementary School,0.17298,189,921,0.14854,0.19742
1992,Lower Saxony,(1c) Basic Vocational Qualification,0.29727,327,921,0.26773,0.32680
1992,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18639,219,921,0.16122,0.21155
1992,Lower Saxony,(2c_gen) General Maturity Certificate,0.03214,41,921,0.02074,0.04353
1992,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.03800,47,921,0.02564,0.05035
1992,Lower Saxony,(3b) Higher Tertiary Education,0.05351,53,921,0.03897,0.06806
1992,Bremen,(1c) Basic Vocational Qualification,0.33842,35,35,0.17937,0.49747
1992,North Rhine-Westphalia,(0) No qualification (yet),0.01154,46,2459,0.00731,0.01576
1992,North Rhine-Westphalia,(1a) Inadequately completed,0.02553,191,2459,0.01929,0.03176
1992,North Rhine-Westphalia,(1b) General Elementary School,0.14473,495,2459,0.13082,0.15864
1992,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29645,812,2459,0.27840,0.31451
1992,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16345,450,2459,0.14884,0.17807
1992,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03413,117,2459,0.02695,0.04130
1992,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04598,137,2459,0.03770,0.05426
1992,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.02633,68,2459,0.02000,0.03266
1992,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05577,143,2459,0.04670,0.06485
1992,Hesse,(1a) Inadequately completed,0.02684,81,907,0.01632,0.03736
1992,Hesse,(1b) General Elementary School,0.18217,221,907,0.15704,0.20731
