year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,3rd Quintile,(2c_gen) General Maturity Certificate,0.02294,137,3676,0.01810,0.02778
2005,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05880,246,3676,0.05120,0.06641
2005,3rd Quintile,(3a) Lower Tertiary Education,0.04633,263,3676,0.03954,0.05313
2005,3rd Quintile,(3b) Higher Tertiary Education,0.04334,213,3676,0.03676,0.04993
2005,4th Quintile,(0) No qualification (yet),0.01811,124,4110,0.01403,0.02218
2005,4th Quintile,(1b) General Elementary School,0.06150,265,4110,0.05416,0.06885
2005,4th Quintile,(1c) Basic Vocational Qualification,0.26835,1193,4110,0.25480,0.28190
2005,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25108,1264,4110,0.23783,0.26434
2005,4th Quintile,(2c_gen) General Maturity Certificate,0.02320,133,4110,0.01860,0.02781
2005,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07336,358,4110,0.06539,0.08133
2005,4th Quintile,(3a) Lower Tertiary Education,0.06570,356,4110,0.05812,0.07327
2005,4th Quintile,(3b) Higher Tertiary Education,0.07539,417,4110,0.06732,0.08347
2005,5th Quintile,(0) No qualification (yet),0.01706,179,5827,0.01373,0.02038
2005,5th Quintile,(1b) General Elementary School,0.02710,136,5827,0.02294,0.03127
2005,5th Quintile,(1c) Basic Vocational Qualification,0.18957,976,5827,0.17950,0.19963
2005,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23039,1402,5827,0.21958,0.24120
2005,5th Quintile,(2c_gen) General Maturity Certificate,0.02501,198,5827,0.02100,0.02902
2005,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08703,540,5827,0.07979,0.09427
2005,5th Quintile,(3a) Lower Tertiary Education,0.11412,764,5827,0.10595,0.12228
2005,5th Quintile,(3b) Higher Tertiary Education,0.20233,1632,5827,0.19201,0.21264
2006,1st Quintile,(0) No qualification (yet),0.02413,108,2909,0.01856,0.02971
2006,1st Quintile,(1a) Inadequately completed,0.03728,113,2909,0.03040,0.04417
2006,1st Quintile,(1b) General Elementary School,0.16027,567,2909,0.14694,0.17361
2006,1st Quintile,(1c) Basic Vocational Qualification,0.24194,882,2909,0.22637,0.25750
2006,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16985,705,2909,0.15620,0.18350
2006,1st Quintile,(2c_gen) General Maturity Certificate,0.05115,195,2909,0.04315,0.05916
2006,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03914,142,2909,0.03209,0.04619
2006,1st Quintile,(3a) Lower Tertiary Education,0.01927,87,2909,0.01427,0.02427
2006,1st Quintile,(3b) Higher Tertiary Education,0.03323,110,2909,0.02672,0.03975
2006,2nd Quintile,(0) No qualification (yet),0.02188,102,3278,0.01687,0.02689
2006,2nd Quintile,(1a) Inadequately completed,0.00968,44,3278,0.00633,0.01303
2006,2nd Quintile,(1b) General Elementary School,0.13822,490,3278,0.12640,0.15003
2006,2nd Quintile,(1c) Basic Vocational Qualification,0.30868,1227,3278,0.29286,0.32449
2006,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17864,815,3278,0.16553,0.19176
2006,2nd Quintile,(2c_gen) General Maturity Certificate,0.01740,92,3278,0.01292,0.02188
2006,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05077,214,3278,0.04325,0.05829
2006,2nd Quintile,(3a) Lower Tertiary Education,0.03342,162,3278,0.02726,0.03957
2006,2nd Quintile,(3b) Higher Tertiary Education,0.03533,132,3278,0.02901,0.04165
2006,3rd Quintile,(0) No qualification (yet),0.01600,94,3598,0.01190,0.02010
2006,3rd Quintile,(1b) General Elementary School,0.08535,337,3598,0.07622,0.09448
2006,3rd Quintile,(1c) Basic Vocational Qualification,0.28070,1224,3598,0.26601,0.29538
2006,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23533,1079,3598,0.22147,0.24919
2006,3rd Quintile,(2c_gen) General Maturity Certificate,0.02324,116,3598,0.01831,0.02816
2006,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06095,240,3598,0.05313,0.06877
2006,3rd Quintile,(3a) Lower Tertiary Education,0.05222,271,3598,0.04495,0.05949
2006,3rd Quintile,(3b) Higher Tertiary Education,0.04768,237,3598,0.04071,0.05464
2006,4th Quintile,(0) No qualification (yet),0.01879,134,3909,0.01454,0.02305
2006,4th Quintile,(1b) General Elementary School,0.04753,200,3909,0.04086,0.05420
2006,4th Quintile,(1c) Basic Vocational Qualification,0.26588,1103,3909,0.25202,0.27973
2006,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25479,1209,3909,0.24113,0.26845
2006,4th Quintile,(2c_gen) General Maturity Certificate,0.02543,140,3909,0.02050,0.03037
2006,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08063,347,3909,0.07209,0.08916
2006,4th Quintile,(3a) Lower Tertiary Education,0.06375,367,3909,0.05609,0.07141
2006,4th Quintile,(3b) Higher Tertiary Education,0.07831,409,3909,0.06988,0.08673
2006,5th Quintile,(0) No qualification (yet),0.01627,149,5486,0.01292,0.01962
2006,5th Quintile,(1b) General Elementary School,0.02779,127,5486,0.02344,0.03214
2006,5th Quintile,(1c) Basic Vocational Qualification,0.18135,910,5486,0.17115,0.19155
2006,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23329,1324,5486,0.22210,0.24448
2006,5th Quintile,(2c_gen) General Maturity Certificate,0.02651,203,5486,0.02226,0.03076
2006,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07995,493,5486,0.07277,0.08713
2006,5th Quintile,(3a) Lower Tertiary Education,0.11425,716,5486,0.10583,0.12267
2006,5th Quintile,(3b) Higher Tertiary Education,0.21720,1564,5486,0.20629,0.22812
2007,1st Quintile,(0) No qualification (yet),0.02774,113,3124,0.02198,0.03350
2007,1st Quintile,(1a) Inadequately completed,0.02971,104,3124,0.02376,0.03567
2007,1st Quintile,(1b) General Elementary School,0.15960,590,3124,0.14675,0.17244
2007,1st Quintile,(1c) Basic Vocational Qualification,0.25276,990,3124,0.23752,0.26800
2007,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17171,734,3124,0.15849,0.18494
2007,1st Quintile,(2c_gen) General Maturity Certificate,0.05218,206,3124,0.04438,0.05998
2007,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04450,175,3124,0.03727,0.05174
2007,1st Quintile,(3a) Lower Tertiary Education,0.02063,96,3124,0.01564,0.02561
2007,1st Quintile,(3b) Higher Tertiary Education,0.03485,116,3124,0.02842,0.04128
2007,2nd Quintile,(0) No qualification (yet),0.02610,118,3545,0.02085,0.03135
2007,2nd Quintile,(1a) Inadequately completed,0.01416,52,3545,0.01027,0.01805
2007,2nd Quintile,(1b) General Elementary School,0.12182,478,3545,0.11105,0.13259
2007,2nd Quintile,(1c) Basic Vocational Qualification,0.28665,1287,3545,0.27177,0.30154
2007,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19510,940,3545,0.18205,0.20814
2007,2nd Quintile,(2c_gen) General Maturity Certificate,0.02363,115,3545,0.01863,0.02863
2007,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05033,222,3545,0.04313,0.05753
2007,2nd Quintile,(3a) Lower Tertiary Education,0.03592,186,3545,0.02979,0.04204
2007,2nd Quintile,(3b) Higher Tertiary Education,0.03416,147,3545,0.02818,0.04014
2007,3rd Quintile,(0) No qualification (yet),0.02235,122,3828,0.01767,0.02704
2007,3rd Quintile,(1a) Inadequately completed,0.01022,32,3828,0.00703,0.01341
2007,3rd Quintile,(1b) General Elementary School,0.07895,324,3828,0.07040,0.08749
2007,3rd Quintile,(1c) Basic Vocational Qualification,0.27798,1255,3828,0.26379,0.29218
2007,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23625,1138,3828,0.22279,0.24971
2007,3rd Quintile,(2c_gen) General Maturity Certificate,0.02578,121,3828,0.02076,0.03080
2007,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07010,295,3828,0.06201,0.07819
2007,3rd Quintile,(3a) Lower Tertiary Education,0.04988,291,3828,0.04298,0.05677
2007,3rd Quintile,(3b) Higher Tertiary Education,0.04908,250,3828,0.04224,0.05593
2007,4th Quintile,(0) No qualification (yet),0.01696,131,4285,0.01309,0.02083
2007,4th Quintile,(1b) General Elementary School,0.05528,250,4285,0.04844,0.06212
2007,4th Quintile,(1c) Basic Vocational Qualification,0.26255,1182,4285,0.24938,0.27573
2007,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24384,1288,4285,0.23098,0.25669
2007,4th Quintile,(2c_gen) General Maturity Certificate,0.02487,146,4285,0.02021,0.02953
2007,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07680,369,4285,0.06883,0.08477
2007,4th Quintile,(3a) Lower Tertiary Education,0.07691,432,4285,0.06893,0.08489
2007,4th Quintile,(3b) Higher Tertiary Education,0.08450,487,4285,0.07617,0.09283
2007,5th Quintile,(0) No qualification (yet),0.01450,144,5572,0.01136,0.01763
2007,5th Quintile,(1b) General Elementary School,0.02147,107,5572,0.01766,0.02527
2007,5th Quintile,(1c) Basic Vocational Qualification,0.17266,899,5572,0.16274,0.18259
2007,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22495,1331,5572,0.21398,0.23591
2007,5th Quintile,(2c_gen) General Maturity Certificate,0.02911,211,5572,0.02470,0.03352
2007,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08221,496,5572,0.07500,0.08943
2007,5th Quintile,(3a) Lower Tertiary Education,0.11220,709,5572,0.10392,0.12049
2007,5th Quintile,(3b) Higher Tertiary Education,0.23483,1675,5572,0.22370,0.24596
2008,1st Quintile,(0) No qualification (yet),0.02782,110,2944,0.02188,0.03376
2008,1st Quintile,(1a) Inadequately completed,0.03037,96,2944,0.02417,0.03656
2008,1st Quintile,(1b) General Elementary School,0.15863,560,2944,0.14544,0.17183
2008,1st Quintile,(1c) Basic Vocational Qualification,0.24400,933,2944,0.22848,0.25952
2008,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16335,677,2944,0.15000,0.17671
2008,1st Quintile,(2c_gen) General Maturity Certificate,0.05460,193,2944,0.04639,0.06281
2008,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04773,164,2944,0.04002,0.05543
2008,1st Quintile,(3a) Lower Tertiary Education,0.02223,94,2944,0.01690,0.02756
2008,1st Quintile,(3b) Higher Tertiary Education,0.03461,117,2944,0.02801,0.04122
2008,2nd Quintile,(0) No qualification (yet),0.02211,100,3328,0.01712,0.02711
2008,2nd Quintile,(1a) Inadequately completed,0.01215,39,3328,0.00843,0.01587
2008,2nd Quintile,(1b) General Elementary School,0.11833,440,3328,0.10736,0.12931
2008,2nd Quintile,(1c) Basic Vocational Qualification,0.29113,1217,3328,0.27569,0.30657
2008,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20735,907,3328,0.19357,0.22112
2008,2nd Quintile,(2c_gen) General Maturity Certificate,0.02166,92,3328,0.01671,0.02660
2008,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04979,196,3328,0.04240,0.05718
2008,2nd Quintile,(3a) Lower Tertiary Education,0.03593,183,3328,0.02961,0.04226
2008,2nd Quintile,(3b) Higher Tertiary Education,0.04523,154,3328,0.03816,0.05229
2008,3rd Quintile,(0) No qualification (yet),0.02059,114,3706,0.01602,0.02517
2008,3rd Quintile,(1b) General Elementary School,0.08151,302,3706,0.07270,0.09032
2008,3rd Quintile,(1c) Basic Vocational Qualification,0.27952,1173,3706,0.26507,0.29397
2008,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23129,1133,3706,0.21771,0.24486
2008,3rd Quintile,(2c_gen) General Maturity Certificate,0.02776,134,3706,0.02247,0.03305
2008,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06271,251,3706,0.05490,0.07051
2008,3rd Quintile,(3a) Lower Tertiary Education,0.05943,333,3706,0.05182,0.06705
2008,3rd Quintile,(3b) Higher Tertiary Education,0.05236,266,3706,0.04519,0.05953
2008,4th Quintile,(0) No qualification (yet),0.01778,105,3874,0.01362,0.02194
2008,4th Quintile,(1b) General Elementary School,0.04542,195,3874,0.03886,0.05198
2008,4th Quintile,(1c) Basic Vocational Qualification,0.26658,1128,3874,0.25266,0.28051
2008,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25366,1170,3874,0.23996,0.26736
2008,4th Quintile,(2c_gen) General Maturity Certificate,0.03343,130,3874,0.02777,0.03909
2008,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08386,367,3874,0.07513,0.09259
2008,4th Quintile,(3a) Lower Tertiary Education,0.06930,369,3874,0.06130,0.07730
2008,4th Quintile,(3b) Higher Tertiary Education,0.07147,410,3874,0.06336,0.07959
2008,5th Quintile,(0) No qualification (yet),0.01590,129,5184,0.01250,0.01931
2008,5th Quintile,(1b) General Elementary School,0.02181,98,5184,0.01784,0.02579
2008,5th Quintile,(1c) Basic Vocational Qualification,0.16032,791,5184,0.15033,0.17031
2008,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23106,1256,5184,0.21958,0.24253
2008,5th Quintile,(2c_gen) General Maturity Certificate,0.02326,179,5184,0.01915,0.02736
2008,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07946,465,5184,0.07209,0.08682
2008,5th Quintile,(3a) Lower Tertiary Education,0.11351,670,5184,0.10487,0.12214
2008,5th Quintile,(3b) Higher Tertiary Education,0.24175,1596,5184,0.23010,0.25341
2009,1st Quintile,(0) No qualification (yet),0.02885,90,2787,0.02263,0.03506
2009,1st Quintile,(1a) Inadequately completed,0.02808,92,2787,0.02194,0.03421
2009,1st Quintile,(1b) General Elementary School,0.15921,523,2787,0.14563,0.17280
2009,1st Quintile,(1c) Basic Vocational Qualification,0.25050,899,2787,0.23441,0.26659
2009,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17184,647,2787,0.15783,0.18585
2009,1st Quintile,(2c_gen) General Maturity Certificate,0.05645,194,2787,0.04788,0.06503
2009,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03780,129,2787,0.03071,0.04488
2009,1st Quintile,(3a) Lower Tertiary Education,0.02080,93,2787,0.01550,0.02610
2009,1st Quintile,(3b) Higher Tertiary Education,0.03611,120,2787,0.02919,0.04304
2009,2nd Quintile,(0) No qualification (yet),0.02191,93,3136,0.01678,0.02703
2009,2nd Quintile,(1a) Inadequately completed,0.01817,46,3136,0.01350,0.02285
2009,2nd Quintile,(1b) General Elementary School,0.10817,391,3136,0.09730,0.11904
2009,2nd Quintile,(1c) Basic Vocational Qualification,0.28855,1171,3136,0.27269,0.30441
2009,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20283,841,3136,0.18876,0.21691
2009,2nd Quintile,(2c_gen) General Maturity Certificate,0.02668,100,3136,0.02104,0.03232
2009,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04867,179,3136,0.04114,0.05620
2009,2nd Quintile,(3a) Lower Tertiary Education,0.04166,178,3136,0.03467,0.04866
2009,2nd Quintile,(3b) Higher Tertiary Education,0.03845,137,3136,0.03172,0.04518
2009,3rd Quintile,(0) No qualification (yet),0.02075,100,3387,0.01595,0.02555
2009,3rd Quintile,(1b) General Elementary School,0.07555,271,3387,0.06665,0.08446
2009,3rd Quintile,(1c) Basic Vocational Qualification,0.27146,1037,3387,0.25648,0.28644
2009,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24425,1051,3387,0.22978,0.25872
2009,3rd Quintile,(2c_gen) General Maturity Certificate,0.02534,106,3387,0.02004,0.03063
2009,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06902,251,3387,0.06048,0.07756
2009,3rd Quintile,(3a) Lower Tertiary Education,0.06096,302,3387,0.05290,0.06902
2009,3rd Quintile,(3b) Higher Tertiary Education,0.05894,269,3387,0.05101,0.06688
2009,4th Quintile,(0) No qualification (yet),0.01822,108,3672,0.01389,0.02254
2009,4th Quintile,(1b) General Elementary School,0.03975,159,3672,0.03343,0.04607
2009,4th Quintile,(1c) Basic Vocational Qualification,0.25318,1007,3672,0.23912,0.26725
2009,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25026,1153,3672,0.23625,0.26428
2009,4th Quintile,(2c_gen) General Maturity Certificate,0.02909,114,3672,0.02366,0.03453
2009,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07851,330,3672,0.06981,0.08721
2009,4th Quintile,(3a) Lower Tertiary Education,0.07050,357,3672,0.06222,0.07878
2009,4th Quintile,(3b) Higher Tertiary Education,0.09939,444,3672,0.08971,0.10907
2009,5th Quintile,(0) No qualification (yet),0.01511,114,4757,0.01164,0.01858
2009,5th Quintile,(1b) General Elementary School,0.01469,69,4757,0.01127,0.01811
2009,5th Quintile,(1c) Basic Vocational Qualification,0.14756,704,4757,0.13748,0.15764
2009,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22914,1136,4757,0.21719,0.24108
2009,5th Quintile,(2c_gen) General Maturity Certificate,0.03047,166,4757,0.02559,0.03536
2009,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09145,433,4757,0.08326,0.09964
2009,5th Quintile,(3a) Lower Tertiary Education,0.12136,661,4757,0.11208,0.13064
2009,5th Quintile,(3b) Higher Tertiary Education,0.23875,1474,4757,0.22664,0.25087
2010,1st Quintile,(0) No qualification (yet),0.01466,68,2562,0.01001,0.01932
2010,1st Quintile,(1a) Inadequately completed,0.02932,82,2562,0.02278,0.03585
2010,1st Quintile,(1b) General Elementary School,0.19470,489,2562,0.17937,0.21004
2010,1st Quintile,(1c) Basic Vocational Qualification,0.28762,825,2562,0.27009,0.30515
2010,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16006,593,2562,0.14586,0.17426
2010,1st Quintile,(2c_gen) General Maturity Certificate,0.07219,178,2562,0.06217,0.08222
2010,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04332,123,2562,0.03544,0.05121
2010,1st Quintile,(3a) Lower Tertiary Education,0.03390,94,2562,0.02689,0.04091
2010,1st Quintile,(3b) Higher Tertiary Education,0.04401,110,2562,0.03607,0.05196
2010,2nd Quintile,(0) No qualification (yet),0.01761,71,2927,0.01285,0.02238
2010,2nd Quintile,(1b) General Elementary School,0.12502,347,2927,0.11303,0.13700
2010,2nd Quintile,(1c) Basic Vocational Qualification,0.32844,1107,2927,0.31143,0.34546
2010,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22933,818,2927,0.21409,0.24456
2010,2nd Quintile,(2c_gen) General Maturity Certificate,0.03683,107,2927,0.03001,0.04366
2010,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04785,175,2927,0.04012,0.05558
2010,2nd Quintile,(3a) Lower Tertiary Education,0.04097,165,2927,0.03378,0.04815
2010,2nd Quintile,(3b) Higher Tertiary Education,0.03801,137,2927,0.03108,0.04494
2010,3rd Quintile,(0) No qualification (yet),0.02154,98,3115,0.01644,0.02663
2010,3rd Quintile,(1b) General Elementary School,0.08029,231,3115,0.07075,0.08984
2010,3rd Quintile,(1c) Basic Vocational Qualification,0.28960,957,3115,0.27367,0.30554
2010,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25931,976,3115,0.24391,0.27470
2010,3rd Quintile,(2c_gen) General Maturity Certificate,0.02807,96,3115,0.02227,0.03387
2010,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05994,208,3115,0.05160,0.06828
2010,3rd Quintile,(3a) Lower Tertiary Education,0.06518,290,3115,0.05651,0.07385
2010,3rd Quintile,(3b) Higher Tertiary Education,0.06246,259,3115,0.05396,0.07096
2010,4th Quintile,(0) No qualification (yet),0.01923,85,3373,0.01459,0.02386
2010,4th Quintile,(1b) General Elementary School,0.04187,130,3373,0.03511,0.04863
2010,4th Quintile,(1c) Basic Vocational Qualification,0.25499,880,3373,0.24028,0.26971
2010,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26325,1055,3373,0.24838,0.27811
2010,4th Quintile,(2c_gen) General Maturity Certificate,0.03377,109,3373,0.02768,0.03987
2010,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08600,332,3373,0.07654,0.09546
2010,4th Quintile,(3a) Lower Tertiary Education,0.07895,359,3373,0.06985,0.08805
2010,4th Quintile,(3b) Higher Tertiary Education,0.09844,423,3373,0.08838,0.10849
2010,5th Quintile,(0) No qualification (yet),0.01300,102,4356,0.00964,0.01637
2010,5th Quintile,(1b) General Elementary School,0.01676,63,4356,0.01295,0.02057
2010,5th Quintile,(1c) Basic Vocational Qualification,0.14963,588,4356,0.13903,0.16022
2010,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23325,1038,4356,0.22068,0.24581
2010,5th Quintile,(2c_gen) General Maturity Certificate,0.02860,146,4356,0.02365,0.03355
2010,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10445,425,4356,0.09536,0.11353
2010,5th Quintile,(3a) Lower Tertiary Education,0.12554,605,4356,0.11570,0.13538
2010,5th Quintile,(3b) Higher Tertiary Education,0.23980,1389,4356,0.22712,0.25248
2011,1st Quintile,(0) No qualification (yet),0.01613,172,4414,0.01241,0.01985
2011,1st Quintile,(1a) Inadequately completed,0.02666,172,4414,0.02191,0.03141
2011,1st Quintile,(1b) General Elementary School,0.15865,756,4414,0.14787,0.16943
2011,1st Quintile,(1c) Basic Vocational Qualification,0.26047,1245,4414,0.24752,0.27341
2011,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16599,1174,4414,0.15501,0.17697
2011,1st Quintile,(2c_gen) General Maturity Certificate,0.05113,254,4414,0.04463,0.05763
2011,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04246,302,4414,0.03651,0.04841
2011,1st Quintile,(3a) Lower Tertiary Education,0.02291,127,4414,0.01850,0.02733
2011,1st Quintile,(3b) Higher Tertiary Education,0.03996,212,4414,0.03418,0.04574
2011,2nd Quintile,(0) No qualification (yet),0.02093,136,4374,0.01669,0.02518
2011,2nd Quintile,(1a) Inadequately completed,0.01573,69,4374,0.01204,0.01942
2011,2nd Quintile,(1b) General Elementary School,0.10656,443,4374,0.09741,0.11570
2011,2nd Quintile,(1c) Basic Vocational Qualification,0.27974,1336,4374,0.26643,0.29304
2011,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21593,1391,4374,0.20373,0.22812
2011,2nd Quintile,(2c_gen) General Maturity Certificate,0.03095,135,4374,0.02581,0.03608
2011,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05038,359,4374,0.04390,0.05686
2011,2nd Quintile,(3a) Lower Tertiary Education,0.04604,254,4374,0.03983,0.05225
2011,2nd Quintile,(3b) Higher Tertiary Education,0.04675,251,4374,0.04049,0.05301
2011,3rd Quintile,(0) No qualification (yet),0.01486,109,4016,0.01112,0.01861
2011,3rd Quintile,(1b) General Elementary School,0.05965,228,4016,0.05232,0.06697
2011,3rd Quintile,(1c) Basic Vocational Qualification,0.25991,1054,4016,0.24635,0.27348
2011,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25918,1343,4016,0.24563,0.27274
2011,3rd Quintile,(2c_gen) General Maturity Certificate,0.03603,145,4016,0.03026,0.04179
2011,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07540,388,4016,0.06723,0.08357
2011,3rd Quintile,(3a) Lower Tertiary Education,0.05465,345,4016,0.04762,0.06168
2011,3rd Quintile,(3b) Higher Tertiary Education,0.05684,404,4016,0.04968,0.06400
2011,4th Quintile,(0) No qualification (yet),0.02284,125,3977,0.01820,0.02748
2011,4th Quintile,(1b) General Elementary School,0.04375,149,3977,0.03740,0.05011
2011,4th Quintile,(1c) Basic Vocational Qualification,0.22771,865,3977,0.21467,0.24074
2011,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24026,1197,3977,0.22698,0.25354
2011,4th Quintile,(2c_gen) General Maturity Certificate,0.02879,122,3977,0.02359,0.03399
2011,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08371,435,3977,0.07510,0.09231
2011,4th Quintile,(3a) Lower Tertiary Education,0.07676,430,3977,0.06848,0.08503
2011,4th Quintile,(3b) Higher Tertiary Education,0.11191,654,3977,0.10211,0.12171
2011,5th Quintile,(0) No qualification (yet),0.01234,104,4746,0.00920,0.01548
2011,5th Quintile,(1b) General Elementary School,0.01750,66,4746,0.01377,0.02123
2011,5th Quintile,(1c) Basic Vocational Qualification,0.13615,579,4746,0.12639,0.14591
2011,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21973,1083,4746,0.20795,0.23151
2011,5th Quintile,(2c_gen) General Maturity Certificate,0.02888,161,4746,0.02412,0.03365
2011,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09701,459,4746,0.08858,0.10543
2011,5th Quintile,(3a) Lower Tertiary Education,0.12012,649,4746,0.11087,0.12937
2011,5th Quintile,(3b) Higher Tertiary Education,0.24564,1645,4746,0.23339,0.25789
2012,1st Quintile,(0) No qualification (yet),0.01875,225,5344,0.01512,0.02239
2012,1st Quintile,(1a) Inadequately completed,0.03257,241,5344,0.02781,0.03733
2012,1st Quintile,(1b) General Elementary School,0.14844,918,5344,0.13891,0.15797
2012,1st Quintile,(1c) Basic Vocational Qualification,0.24182,1456,5344,0.23033,0.25330
2012,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17201,1420,5344,0.16189,0.18213
2012,1st Quintile,(2c_gen) General Maturity Certificate,0.05719,321,5344,0.05097,0.06342
2012,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04504,362,5344,0.03948,0.05060
2012,1st Quintile,(3a) Lower Tertiary Education,0.02565,164,5344,0.02141,0.02989
2012,1st Quintile,(3b) Higher Tertiary Education,0.03737,237,5344,0.03229,0.04246
2012,2nd Quintile,(0) No qualification (yet),0.01984,203,4946,0.01596,0.02373
2012,2nd Quintile,(1a) Inadequately completed,0.01393,66,4946,0.01067,0.01720
2012,2nd Quintile,(1b) General Elementary School,0.11082,499,4946,0.10207,0.11957
2012,2nd Quintile,(1c) Basic Vocational Qualification,0.28796,1494,4946,0.27534,0.30058
2012,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21172,1571,4946,0.20033,0.22310
2012,2nd Quintile,(2c_gen) General Maturity Certificate,0.03040,156,4946,0.02561,0.03518
2012,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04763,383,4946,0.04169,0.05357
2012,2nd Quintile,(3a) Lower Tertiary Education,0.03934,270,4946,0.03392,0.04476
2012,2nd Quintile,(3b) Higher Tertiary Education,0.04906,304,4946,0.04304,0.05508
2012,3rd Quintile,(0) No qualification (yet),0.02147,164,4812,0.01737,0.02556
2012,3rd Quintile,(1a) Inadequately completed,0.00867,33,4812,0.00605,0.01129
2012,3rd Quintile,(1b) General Elementary School,0.07373,317,4812,0.06635,0.08112
2012,3rd Quintile,(1c) Basic Vocational Qualification,0.24263,1231,4812,0.23051,0.25474
2012,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24660,1550,4812,0.23442,0.25878
2012,3rd Quintile,(2c_gen) General Maturity Certificate,0.03047,153,4812,0.02562,0.03533
2012,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07380,478,4812,0.06641,0.08119
2012,3rd Quintile,(3a) Lower Tertiary Education,0.05549,399,4812,0.04902,0.06196
2012,3rd Quintile,(3b) Higher Tertiary Education,0.06378,487,4812,0.05688,0.07069
2012,4th Quintile,(0) No qualification (yet),0.01672,137,4747,0.01307,0.02037
2012,4th Quintile,(1b) General Elementary School,0.04143,171,4747,0.03576,0.04710
2012,4th Quintile,(1c) Basic Vocational Qualification,0.21687,1003,4747,0.20515,0.22860
2012,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25951,1485,4747,0.24704,0.27199
