year,pli0083,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2021,Daily,vocational + Abi,4th Quintile,0.023442161793538488,27598,0.021657051390971415,0.02522727219610556
2021,Daily,general elementary,5th Quintile,0.02293069644531583,27598,0.021164705089444215,0.024696687801187445
2021,Daily,general elementary,4th Quintile,0.02199300997357429,27598,0.020262673424852128,0.023723346522296455
2021,Daily,general elementary,3rd Quintile,0.01824226408660813,27598,0.01666334890168104,0.019821179271535223
2021,Daily,higher education,3rd Quintile,0.01713408916545904,27598,0.01560301963497176,0.018665158695946323
2021,Daily,general elementary,2nd Quintile,0.015088227772568408,27598,0.013649975575266848,0.016526479969869966
2021,Daily,higher vocational,4th Quintile,0.012445656806751342,27598,0.01113766001616674,0.013753653597335944
2021,Daily,general elementary,1st Quintile,0.011337481885602251,27598,0.010088374995044964,0.012586588776159539
2021,Daily,vocational + Abi,3rd Quintile,0.010399795413860711,27598,0.009202890769040012,0.01159670005868141
2021,Daily,higher education,2nd Quintile,0.009291620492711618,27598,0.008159647889367613,0.010423593096055624
2021,Daily,higher education,1st Quintile,0.009121132043304066,27598,0.007999496092508291,0.01024276799409984
2021,Daily,vocational + Abi,2nd Quintile,0.006052339953968118,27598,0.005137256545864772,0.006967423362071464
2021,Daily,in school,5th Quintile,0.005370386156337908,27598,0.004508101384614145,0.006232670928061672
2021,Daily,higher vocational,3rd Quintile,0.0049441650328190265,27598,0.0041166279369056515,0.0057717021287324016
2021,Daily,vocational + Abi,1st Quintile,0.004091722785781264,27598,0.003338575286454335,0.0048448702851081925
2021,Daily,inadequately,2nd Quintile,0.003665501662262382,27598,0.002952506536889122,0.004378496787635642
2021,Daily,inadequately,1st Quintile,0.003665501662262382,27598,0.002952506536889122,0.004378496787635642
2021,Daily,inadequately,3rd Quintile,0.0030687920893359474,27598,0.002416212336835339,0.0037213718418365556
2021,Daily,in school,4th Quintile,0.002216349842298184,27598,0.0016615266403112758,0.0027711730442850926
2021,Daily,higher vocational,2nd Quintile,0.002131105617594408,27598,0.0015870334677756353,0.0026751777674131802
2021,Daily,in school,3rd Quintile,0.0017901287187793028,27598,0.0012913931683556088,0.0022888642692029965
2021,Daily,inadequately,4th Quintile,0.00161964026937175,27598,0.001145207625237481,0.002094072913506019
2021,Daily,inadequately,5th Quintile,0.0015343960446679737,27598,0.0010725975045965588,0.0019961945847393886
2021,Daily,in school,2nd Quintile,0.001022930696445316,27598,0.0006457772058045002,0.0014000841870861315
2021,Daily,higher vocational,1st Quintile,0.0009376864717415395,27598,0.0005765740898701205,0.0012987988536129584
2021,Daily,in school,1st Quintile,0.0007671980223339868,27598,0.0004405317139436842,0.0010938643307242895
2021,At least once per week,higher education,5th Quintile,0.32597327135386406,27598,0.32044299516419805,0.33150354754353006
2021,At least once per week,middle vocational,5th Quintile,0.17024985473561882,27598,0.16581546041079528,0.17468424906044236
2021,At least once per week,middle vocational,4th Quintile,0.07815223707147008,27598,0.0749854593844277,0.08131901475851246
2021,At least once per week,higher education,4th Quintile,0.05723416618245206,27598,0.05449355854382615,0.05997477382107798
2021,At least once per week,vocational + Abi,5th Quintile,0.04822777454968042,27598,0.04570003460891051,0.05075551449045033
2021,At least once per week,higher vocational,5th Quintile,0.03922138291690878,27598,0.03693109341755566,0.04151167241626189
2021,At least once per week,middle vocational,3rd Quintile,0.036897152818129,27598,0.03467307475224996,0.03912123088400803
2021,At least once per week,middle vocational,2nd Quintile,0.031086577571179545,27598,0.029038972444797976,0.03313418269756112
2021,At least once per week,vocational + Abi,4th Quintile,0.0252760023242301,27598,0.02342412468071032,0.02712787996774988
2021,At least once per week,middle vocational,1st Quintile,0.023823358512492735,27598,0.022024143918681346,0.025622573106304124
2021,At least once per week,higher education,3rd Quintile,0.022370714700755374,27598,0.02062592014651491,0.024115509254995837
2021,At least once per week,general elementary,4th Quintile,0.016269610691458453,27598,0.014777009133487293,0.017762212249429615
2021,At least once per week,general elementary,5th Quintile,0.015398024404416037,27598,0.01394531041269735,0.016850738396134723
2021,At least once per week,higher education,2nd Quintile,0.014235909355026147,27598,0.012838265980665814,0.01563355272938648
2021,At least once per week,general elementary,3rd Quintile,0.012492736780941312,27598,0.011182299589459087,0.013803173972423538
2021,At least once per week,vocational + Abi,3rd Quintile,0.011621150493898896,27598,0.010356694991877073,0.012885605995920719
2021,At least once per week,higher vocational,4th Quintile,0.011040092969203951,27598,0.009807291979902037,0.012272893958505865
2021,At least once per week,higher education,1st Quintile,0.010459035444509006,27598,0.009258762622489139,0.011659308266528874
2021,At least once per week,general elementary,2nd Quintile,0.009006391632771645,27598,0.007891768359573753,0.010121014905969537
2021,At least once per week,general elementary,1st Quintile,0.007553747821034283,27598,0.0065322157515734156,0.00857527989049515
2021,At least once per week,vocational + Abi,2nd Quintile,0.005810575246949448,27598,0.004913845863559781,0.006707304630339115
2021,At least once per week,in school,5th Quintile,0.005229517722254503,27598,0.00437855696880146,0.0060804784757075465
2021,At least once per week,higher vocational,3rd Quintile,0.004067402672864613,27598,0.0033164875951367636,0.004818317750592463
2021,At least once per week,vocational + Abi,1st Quintile,0.0037768739105171413,27598,0.003053168500933785,0.0045005793201004975
2021,At least once per week,inadequately,3rd Quintile,0.0020337013364323067,27598,0.0015021823398292788,0.0025652203330353346
2021,At least once per week,in school,4th Quintile,0.0020337013364323067,27598,0.0015021823398292788,0.0025652203330353346
2021,At least once per week,inadequately,2nd Quintile,0.0017431725740848344,27598,0.0012510099798690023,0.0022353351683006666
2021,At least once per week,higher vocational,2nd Quintile,0.001452643811737362,27598,0.0010032975133249492,0.0019019901101497748
2021,At least once per week,in school,3rd Quintile,0.001452643811737362,27598,0.0010032975133249492,0.0019019901101497748
2021,At least once per week,in school,2nd Quintile,0.001452643811737362,27598,0.0010032975133249492,0.0019019901101497748
2021,At least once per week,in school,1st Quintile,0.001452643811737362,27598,0.0010032975133249492,0.0019019901101497748
2021,At least once per week,inadequately,1st Quintile,0.0011621150493898896,27598,0.0007601490383828301,0.0015640810603969489
2021,At least once per week,inadequately,4th Quintile,0.0008715862870424172,27598,0.000523422886511533,0.0012197496875733015
2021,At least once per week,inadequately,5th Quintile,0.0005810575246949448,27598,0.00029674197061841956,0.00086537307877147
2021,At least once per week,higher vocational,1st Quintile,0.0002905287623474724,27598,8.945808704456993e-05,0.0004915994376503748
2021,At least once per month,higher education,5th Quintile,0.36613272311212813,27598,0.36044896345527677,0.3718164827689795
2021,At least once per month,middle vocational,5th Quintile,0.13501144164759726,27598,0.13097956037427103,0.1390433229209235
2021,At least once per month,middle vocational,4th Quintile,0.07780320366132723,27598,0.07464290730213874,0.08096350002051572
2021,At least once per month,higher education,4th Quintile,0.043478260869565216,27598,0.04107223235164041,0.04588428938749002
2021,At least once per month,higher vocational,5th Quintile,0.041189931350114416,27598,0.03884527556736822,0.04353458713286061
2021,At least once per month,vocational + Abi,5th Quintile,0.036613272311212815,27598,0.03439744011467398,0.03882910450775165
2021,At least once per month,middle vocational,3rd Quintile,0.034324942791762014,27598,0.03217692593978591,0.03647295964373812
2021,At least once per month,vocational + Abi,4th Quintile,0.029748283752860413,27598,0.027743855878043962,0.031752711627676865
2021,At least once per month,middle vocational,2nd Quintile,0.02745995423340961,27598,0.025531892579531843,0.029388015887287375
2021,At least once per month,middle vocational,1st Quintile,0.02517162471395881,27598,0.023323475757700406,0.027019773670217212
2021,At least once per month,higher education,3rd Quintile,0.02288329519450801,27598,0.021119087277215755,0.02464750311180026
2021,At least once per month,general elementary,5th Quintile,0.020594965675057208,27598,0.0189193324294134,0.022270598920701015
2021,At least once per month,higher vocational,4th Quintile,0.016018306636155607,27598,0.01453708830872898,0.017499524963582234
2021,At least once per month,general elementary,3rd Quintile,0.013729977116704805,27598,0.012357041759656944,0.015102912473752665
2021,At least once per month,vocational + Abi,3rd Quintile,0.013729977116704805,27598,0.012357041759656944,0.015102912473752665
2021,At least once per month,higher education,1st Quintile,0.013729977116704805,27598,0.012357041759656944,0.015102912473752665
2021,At least once per month,general elementary,4th Quintile,0.011441647597254004,27598,0.010186881705419107,0.012696413489088901
2021,At least once per month,vocational + Abi,2nd Quintile,0.011441647597254004,27598,0.010186881705419107,0.012696413489088901
2021,At least once per month,higher education,2nd Quintile,0.011441647597254004,27598,0.010186881705419107,0.012696413489088901
2021,At least once per month,general elementary,2nd Quintile,0.009153318077803204,27598,0.008029723142096922,0.010276913013509486
2021,At least once per month,higher vocational,2nd Quintile,0.006864988558352402,27598,0.005890803820569127,0.007839173296135678
2021,At least once per month,vocational + Abi,1st Quintile,0.006864988558352402,27598,0.005890803820569127,0.007839173296135678
2021,At least once per month,general elementary,1st Quintile,0.006864988558352402,27598,0.005890803820569127,0.007839173296135678
2021,At least once per month,inadequately,2nd Quintile,0.004576659038901602,27598,0.003780324677802306,0.005372993400000897
2021,At least once per month,higher vocational,3rd Quintile,0.004576659038901602,27598,0.003780324677802306,0.005372993400000897
2021,At least once per month,in school,4th Quintile,0.002288329519450801,27598,0.0017245892303482148,0.002852069808553387
2021,At least once per month,inadequately,1st Quintile,0.002288329519450801,27598,0.0017245892303482148,0.002852069808553387
2021,At least once per month,inadequately,5th Quintile,0.002288329519450801,27598,0.0017245892303482148,0.002852069808553387
2021,At least once per month,in school,5th Quintile,0.002288329519450801,27598,0.0017245892303482148,0.002852069808553387
2021,Seldom,higher education,5th Quintile,0.23889739663093415,27598,0.23386650944754866,0.24392828381431964
2021,Seldom,middle vocational,5th Quintile,0.17304747320061256,27598,0.16858433652458707,0.17751060987663805
2021,Seldom,middle vocational,4th Quintile,0.08269525267993874,27598,0.07944576888099557,0.08594473647888191
2021,Seldom,higher education,4th Quintile,0.05206738131699847,27598,0.04944624946532162,0.054688513168675325
2021,Seldom,middle vocational,2nd Quintile,0.04747320061255743,27598,0.04496431925654783,0.04998208196856703
2021,Seldom,middle vocational,3rd Quintile,0.042879019908116385,27598,0.04048888117820179,0.04526915863803098
2021,Seldom,vocational + Abi,5th Quintile,0.03828483920367534,27598,0.03602095655367106,0.04054872185367962
2021,Seldom,higher vocational,5th Quintile,0.036753445635528334,27598,0.03453353736862312,0.03897335390243355
2021,Seldom,middle vocational,1st Quintile,0.033690658499234305,27598,0.03156188181465919,0.03581943518380942
2021,Seldom,general elementary,3rd Quintile,0.02450229709035222,27598,0.022678259465319872,0.02632633471538457
2021,Seldom,vocational + Abi,4th Quintile,0.022970903522205207,27598,0.021203400952740353,0.02473840609167006
2021,Seldom,higher education,3rd Quintile,0.022970903522205207,27598,0.021203400952740353,0.02473840609167006
2021,Seldom,general elementary,1st Quintile,0.019908116385911178,27598,0.018260083976497924,0.021556148795324432
2021,Seldom,higher education,2nd Quintile,0.019908116385911178,27598,0.018260083976497924,0.021556148795324432
2021,Seldom,general elementary,5th Quintile,0.019908116385911178,27598,0.018260083976497924,0.021556148795324432
2021,Seldom,general elementary,2nd Quintile,0.016845329249617153,27598,0.015326993067139675,0.01836366543209463
2021,Seldom,vocational + Abi,2nd Quintile,0.013782542113323124,27598,0.012407017793401321,0.015158066433244926
2021,Seldom,higher education,1st Quintile,0.01225114854517611,27598,0.010953285293631883,0.013549011796720339
2021,Seldom,vocational + Abi,1st Quintile,0.010719754977029096,27598,0.009504774319773751,0.011934735634284441
2021,Seldom,higher vocational,3rd Quintile,0.009188361408882083,27598,0.008062637602576396,0.010314085215187771
2021,Seldom,general elementary,4th Quintile,0.009188361408882083,27598,0.008062637602576396,0.010314085215187771
2021,Seldom,vocational + Abi,3rd Quintile,0.009188361408882083,27598,0.008062637602576396,0.010314085215187771
2021,Seldom,higher vocational,4th Quintile,0.007656967840735069,27598,0.0066285334522371165,0.008685402229233022
2021,Seldom,inadequately,2nd Quintile,0.007656967840735069,27598,0.0066285334522371165,0.008685402229233022
2021,Seldom,inadequately,1st Quintile,0.006125574272588055,27598,0.005205005096702827,0.007046143448473284
2021,Seldom,inadequately,4th Quintile,0.004594180704441042,27598,0.00379633044498259,0.005392030963899494
2021,Seldom,inadequately,5th Quintile,0.0030627871362940277,27598,0.002410844210702464,0.0037147300618855916
2021,Seldom,higher vocational,2nd Quintile,0.0030627871362940277,27598,0.002410844210702464,0.0037147300618855916
2021,Seldom,inadequately,3rd Quintile,0.0030627871362940277,27598,0.002410844210702464,0.0037147300618855916
2021,Seldom,in school,1st Quintile,0.0030627871362940277,27598,0.002410844210702464,0.0037147300618855916
2021,Seldom,in school,5th Quintile,0.0015313935681470138,27598,0.001070046374893479,0.0019927407614005487
2021,Seldom,in school,3rd Quintile,0.0015313935681470138,27598,0.001070046374893479,0.0019927407614005487
2021,Seldom,in school,2nd Quintile,0.0015313935681470138,27598,0.001070046374893479,0.0019927407614005487
2021,Never,higher education,5th Quintile,0.296551724137931,27598,0.29116302945554795,0.3019404188203141
2021,Never,middle vocational,5th Quintile,0.15517241379310345,27598,0.15090063684938437,0.15944419073682253
2021,Never,middle vocational,4th Quintile,0.07586206896551724,27598,0.07273816261680552,0.07898597531422896
2021,Never,middle vocational,3rd Quintile,0.05862068965517241,27598,0.05584912475605076,0.06139225455429407
2021,Never,middle vocational,1st Quintile,0.04482758620689655,27598,0.04238623180410995,0.047268940609683154
2021,Never,higher education,4th Quintile,0.04482758620689655,27598,0.04238623180410995,0.047268940609683154
2021,Never,general elementary,2nd Quintile,0.034482758620689655,27598,0.03232998539222865,0.03663553184915066
2021,Never,middle vocational,2nd Quintile,0.03103448275862069,27598,0.028988539038408825,0.03308042647883255
2021,Never,vocational + Abi,5th Quintile,0.02413793103448276,27598,0.02232716847535919,0.025948693593606326
2021,Never,higher education,3rd Quintile,0.02413793103448276,27598,0.02232716847535919,0.025948693593606326
2021,Never,higher vocational,5th Quintile,0.02413793103448276,27598,0.02232716847535919,0.025948693593606326
2021,Never,general elementary,5th Quintile,0.020689655172413793,27598,0.019010255502389665,0.02236905484243792
2021,Never,higher vocational,4th Quintile,0.020689655172413793,27598,0.019010255502389665,0.02236905484243792
2021,Never,vocational + Abi,3rd Quintile,0.013793103448275862,27598,0.012417059576503794,0.01516914732004793
2021,Never,vocational + Abi,2nd Quintile,0.013793103448275862,27598,0.012417059576503794,0.01516914732004793
2021,Never,vocational + Abi,4th Quintile,0.013793103448275862,27598,0.012417059576503794,0.01516914732004793
2021,Never,general elementary,3rd Quintile,0.010344827586206896,27598,0.009151057082193515,0.011538598090220278
2021,Never,higher education,2nd Quintile,0.010344827586206896,27598,0.009151057082193515,0.011538598090220278
2021,Never,higher education,1st Quintile,0.010344827586206896,27598,0.009151057082193515,0.011538598090220278
2021,Never,general elementary,1st Quintile,0.010344827586206896,27598,0.009151057082193515,0.011538598090220278
2021,Never,higher vocational,1st Quintile,0.010344827586206896,27598,0.009151057082193515,0.011538598090220278
2021,Never,inadequately,1st Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,in school,1st Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,general elementary,4th Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,inadequately,2nd Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,higher vocational,3rd Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,vocational + Abi,1st Quintile,0.006896551724137931,27598,0.005920145565573568,0.007872957882702295
2021,Never,in school,4th Quintile,0.0034482758620689655,27598,0.0027566548330858745,0.0041398968910520565
2021,Never,inadequately,3rd Quintile,0.0034482758620689655,27598,0.0027566548330858745,0.0041398968910520565
2021,Never,in school,3rd Quintile,0.0034482758620689655,27598,0.0027566548330858745,0.0041398968910520565
