year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2010,No,Baden-Wuerttemberg,Urban regions,0.10919039318225837,35837,0.10596134214842697,0.11241944421608978
2010,No,Bavaria,Rural regions,0.08483439860546194,35837,0.08194952968700896,0.08771926752391491
2010,No,Bavaria,Urban regions,0.06488475692426883,35837,0.0623344399750647,0.06743507387347296
2010,No,Hesse,Urban regions,0.055878365291497194,35837,0.053500287434571775,0.05825644314842261
2010,No,Lower Saxony,Rural regions,0.05040674026728646,35837,0.048141556888580586,0.05267192364599234
2010,No,Lower Saxony,Urban regions,0.042562463683904705,35837,0.04047240320922007,0.04465252415858934
2010,No,"Rhineland-Palatinate, Saarland",Urban regions,0.041932984698818516,35837,0.03985775544917958,0.044008213948457456
2010,No,Berlin,Urban regions,0.038156110788301376,35837,0.03617264554950549,0.04013957602709726
2010,No,Saxony,Urban regions,0.037187681580476466,35837,0.0352285634720785,0.03914679968887443
2010,No,Brandenburg,Rural regions,0.03612240945186907,35837,0.03419048764252799,0.038054331261210154
2010,No,Saxony,Rural regions,0.033749757892698046,35837,0.03188006452817025,0.03561945125722584
2010,No,Saxony-Anhalt,Rural regions,0.031183420491962037,35837,0.029383833253857697,0.03298300773006638
2010,No,Thuringa,Rural regions,0.026050745690490026,35837,0.024401564046242136,0.027699927334737917
2010,No,Mecklenburg-Western Pomerania,Rural regions,0.021160178190974238,35837,0.019670111443828492,0.022650244938119984
2010,No,Schleswig-Holstein,Rural regions,0.01946542707728065,35837,0.018035039690133717,0.020895814464427585
2010,No,Hamburg,Urban regions,0.016511717993414683,35837,0.01519233471928735,0.017831101267542015
2010,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01389695913228743,35837,0.012684934943695622,0.015108983320879238
2010,No,Thuringa,Urban regions,0.013751694751113694,35837,0.012545933023180784,0.014957456479046604
2010,No,Hesse,Rural regions,0.013703273290722448,35837,0.012499606707816073,0.014906939873628823
2010,No,Baden-Wuerttemberg,Rural regions,0.01157272903350765,35837,0.010465390278169307,0.012680067788845993
2010,No,Schleswig-Holstein,Urban regions,0.011088514429595197,35837,0.010004323819916438,0.012172705039273956
2010,No,Bremen,Urban regions,0.007214797598295564,35837,0.0063385436826248085,0.00809105151396632
2010,No,Saxony-Anhalt,Urban regions,0.006197946930079411,35837,0.005385370689725248,0.007010523170433575
2010,No,North Rhine-Westphalia,Rural regions,0.005471625024210731,35837,0.004707864863697186,0.006235385184724275
2010,No,Mecklenburg-Western Pomerania,Urban regions,0.0034379236877784235,35837,0.0028318986848657876,0.004043948690691059
2010,No,Brandenburg,Urban regions,0.0028568661630834786,35837,0.002304262261073095,0.003409470065093862
2011,Yes,North Rhine-Westphalia,Urban regions,0.2041025641025641,41903,0.20024346176080166,0.20796166644432657
2011,Yes,Baden-Wuerttemberg,Urban regions,0.09051282051282052,41903,0.087765642178245,0.09325999884739603
2011,Yes,Bavaria,Rural regions,0.08743589743589744,41903,0.08473125355813872,0.09014054131365616
2011,Yes,Bavaria,Urban regions,0.06820512820512821,41903,0.06579132318785183,0.07061893322240459
2011,Yes,Lower Saxony,Rural regions,0.05564102564102564,41903,0.05344620198600075,0.057835849296050526
2011,Yes,Hesse,Urban regions,0.05179487179487179,41903,0.04967295649622149,0.053916787093522094
2011,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.038717948717948716,41903,0.036870743699786934,0.0405651537361105
2011,Yes,Brandenburg,Rural regions,0.038717948717948716,41903,0.036870743699786934,0.0405651537361105
2011,Yes,Lower Saxony,Urban regions,0.03769230769230769,41903,0.03586876113666272,0.03951585424795266
2011,Yes,Saxony,Urban regions,0.03743589743589744,41903,0.03561832190282209,0.03925347296897279
2011,Yes,Berlin,Urban regions,0.036153846153846154,41903,0.03436647549213804,0.03794121681555427
2011,Yes,Saxony-Anhalt,Rural regions,0.03538461538461538,41903,0.033615656068950395,0.03715357470028037
2011,Yes,Saxony,Rural regions,0.03512820512820513,41903,0.033365432498749084,0.036890977757661175
2011,Yes,Thuringa,Rural regions,0.025128205128205128,41903,0.023629597289274804,0.02662681296713545
2011,Yes,Schleswig-Holstein,Rural regions,0.02358974358974359,41903,0.022136590768531413,0.025042896410955768
2011,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021538461538461538,41903,0.020148468158357292,0.022928454918565783
2011,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01641025641025641,41903,0.015193795404112384,0.01762671741640044
2011,Yes,Hesse,Rural regions,0.016153846153846154,41903,0.014946768860988335,0.017360923446703973
2011,Yes,Hamburg,Urban regions,0.013333333333333334,41903,0.012235116466794026,0.014431550199872642
2011,Yes,Baden-Wuerttemberg,Rural regions,0.013333333333333334,41903,0.012235116466794026,0.014431550199872642
2011,Yes,Thuringa,Urban regions,0.012051282051282051,41903,0.011006520120448083,0.01309604398211602
2011,Yes,Saxony-Anhalt,Urban regions,0.011538461538461539,41903,0.010515904943708874,0.012561018133214204
2011,Yes,Schleswig-Holstein,Urban regions,0.011538461538461539,41903,0.010515904943708874,0.012561018133214204
2011,Yes,North Rhine-Westphalia,Rural regions,0.006666666666666667,41903,0.0058874909878006264,0.007445842345532708
2011,Yes,Bremen,Urban regions,0.005897435897435898,41903,0.005164306348172203,0.006630565446699592
2011,Yes,Brandenburg,Urban regions,0.0038461538461538464,41903,0.0032534878003413654,0.004438819891966327
2011,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0020512820512820513,41903,0.0016180702138182308,0.0024844938887458715
2011,No,North Rhine-Westphalia,Urban regions,0.194560327198364,41903,0.19076999595280988,0.1983506584439181
2011,No,Baden-Wuerttemberg,Urban regions,0.11406952965235174,41903,0.11102571531939566,0.11711334398530783
2011,No,Bavaria,Rural regions,0.08895705521472393,41903,0.08623126055443844,0.09168284987500941
2011,No,Bavaria,Urban regions,0.06744376278118609,41903,0.06504248764208155,0.06984503792029063
2011,No,Hesse,Urban regions,0.05574642126789366,41903,0.053549642467552484,0.05794320006823484
2011,No,Lower Saxony,Rural regions,0.0518200408997955,41903,0.0496976382729802,0.053942443526610796
2011,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04196319018404908,41903,0.04004337748755593,0.04388300288054223
2011,No,Lower Saxony,Urban regions,0.04106339468302658,41903,0.03916338468540048,0.042963404680652684
2011,No,Brandenburg,Rural regions,0.03693251533742331,41903,0.03512672919265956,0.038738301482187064
2011,No,Berlin,Urban regions,0.03578732106339468,41903,0.03400869551349494,0.037565946613294425
2011,No,Saxony,Urban regions,0.03353783231083845,41903,0.03181400627244668,0.035261658349230215
2011,No,Saxony-Anhalt,Rural regions,0.0301840490797546,41903,0.02854584907258898,0.03182224908692022
2011,No,Saxony,Rural regions,0.029979550102249487,41903,0.028346736861269404,0.03161236334322957
2011,No,Thuringa,Rural regions,0.026339468302658486,41903,0.02480612006722391,0.02787281653809306
2011,No,Schleswig-Holstein,Rural regions,0.024335378323108385,41903,0.02286000188741124,0.02581075475880553
2011,No,Mecklenburg-Western Pomerania,Rural regions,0.020613496932515338,41903,0.019253034960600653,0.021973958904430022
2011,No,Hamburg,Urban regions,0.01541922290388548,41903,0.01423947169113874,0.01659897411663222
2011,No,"Rhineland-Palatinate, Saarland",Rural regions,0.015132924335378323,41903,0.013964007125508613,0.016301841545248035
2011,No,Hesse,Rural regions,0.01378323108384458,41903,0.012666894331485814,0.014899567836203347
2011,No,Baden-Wuerttemberg,Rural regions,0.013742331288343559,41903,0.012627628939075061,0.014857033637612057
2011,No,Thuringa,Urban regions,0.012924335378323108,41903,0.011842869441441162,0.014005801315205053
2011,No,Schleswig-Holstein,Urban regions,0.010306748466257669,41903,0.00933970798150985,0.011273788951005488
2011,No,Saxony-Anhalt,Urban regions,0.007361963190184049,41903,0.0065434497968757475,0.00818047658349235
2011,No,Bremen,Urban regions,0.006789366053169734,41903,0.006003101303456107,0.007575630802883361
2011,No,North Rhine-Westphalia,Rural regions,0.005644171779141104,41903,0.004926865659217581,0.006361477899064627
2011,No,Brandenburg,Urban regions,0.0030265848670756644,41903,0.0025006260621482177,0.003552543672003111
2011,No,Mecklenburg-Western Pomerania,Urban regions,0.0025357873210633945,41903,0.002054240425540282,0.003017334216586507
2012,Yes,North Rhine-Westphalia,Urban regions,0.19253490870032222,40229,0.1886818726507299,0.19638794474991456
2012,Yes,Baden-Wuerttemberg,Urban regions,0.0985499462943072,40229,0.09563731518903804,0.10146257739957637
2012,Yes,Bavaria,Rural regions,0.08727175080558539,40229,0.08451375219371983,0.09002974941745094
2012,Yes,Bavaria,Urban regions,0.061493018259935556,40229,0.05914545063439551,0.0638405858854756
2012,Yes,Hesse,Urban regions,0.05477980665950591,40229,0.05255617322260979,0.05700344009640203
2012,Yes,Lower Saxony,Rural regions,0.054242749731471536,40229,0.052029414785824936,0.056456084677118136
2012,Yes,Berlin,Urban regions,0.043233082706766915,40229,0.041245626217048324,0.045220539196485506
2012,Yes,Brandenburg,Rural regions,0.04269602577873254,40229,0.040720398065026704,0.04467165349243838
2012,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04215896885069818,40229,0.04019525518992491,0.044122682511471445
2012,Yes,Lower Saxony,Urban regions,0.038399570354457575,40229,0.036521780623492504,0.040277360085422646
2012,Yes,Saxony,Rural regions,0.0378625134264232,40229,0.03599738070682423,0.03972764614602218
2012,Yes,Saxony-Anhalt,Rural regions,0.03732545649838883,40229,0.03547308214005127,0.03917783085672639
2012,Yes,Saxony,Urban regions,0.02953813104189044,40229,0.027883629420249932,0.03119263266353095
2012,Yes,Schleswig-Holstein,Rural regions,0.027121374865735768,40229,0.02553402874714654,0.028708720984324997
2012,Yes,Thuringa,Rural regions,0.02497314715359828,40229,0.02344828221340471,0.02649801209379185
2012,Yes,Mecklenburg-Western Pomerania,Rural regions,0.022556390977443608,40229,0.021105391970099825,0.02400738998478739
2012,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.017722878625134265,40229,0.01643352929544361,0.01901222795482492
2012,Yes,Hesse,Rural regions,0.015574650912996778,40229,0.01436464635139652,0.016784655474597038
2012,Yes,Baden-Wuerttemberg,Rural regions,0.013963480128893663,40229,0.012816832998405619,0.015110127259381708
2012,Yes,Thuringa,Urban regions,0.011278195488721804,40229,0.010246281932619483,0.012310109044824125
2012,Yes,Hamburg,Urban regions,0.01100966702470462,40229,0.00998997371877584,0.012029360330633398
2012,Yes,Schleswig-Holstein,Urban regions,0.008592910848549946,40229,0.007690960530986137,0.009494861166113755
2012,Yes,Saxony-Anhalt,Urban regions,0.00832438238453276,40229,0.007436516679310894,0.009212248089754627
2012,Yes,North Rhine-Westphalia,Rural regions,0.007787325456498389,40229,0.0069283455579555375,0.00864630535504124
2012,Yes,Bremen,Urban regions,0.005907626208378088,40229,0.0051587563891747675,0.006656496027581409
2012,Yes,Brandenburg,Urban regions,0.004027926960257788,40229,0.0034089837164647733,0.004646870204050801
2012,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0010741138560687433,40229,0.0007540193309335977,0.0013942083812038888
2012,No,North Rhine-Westphalia,Urban regions,0.19551456717669252,40229,0.19163900145994964,0.1993901328934354
2012,No,Baden-Wuerttemberg,Urban regions,0.10869838608258227,40229,0.10565672831920768,0.11174004384595686
2012,No,Bavaria,Rural regions,0.09125969398448963,40229,0.08844555299222503,0.09407383497675423
2012,No,Bavaria,Urban regions,0.06765877174596521,40229,0.06520442481342643,0.07011311867850399
2012,No,Lower Saxony,Rural regions,0.054873192202892475,40229,0.05264777415146813,0.05709861025431682
2012,No,Hesse,Urban regions,0.0538671138126179,40229,0.05166101797476644,0.05607320965046936
2012,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04221337245860406,40229,0.040248447983695056,0.04417829693351307
2012,No,Lower Saxony,Urban regions,0.03802137916579333,40229,0.036152491937967116,0.03989026639361955
2012,No,Berlin,Urban regions,0.03672186124502201,40229,0.03488394952350317,0.03855977296654085
2012,No,Brandenburg,Rural regions,0.03567386292181932,40229,0.03386138180171851,0.03748634404192014
2012,No,Saxony,Urban regions,0.034542024732760426,40229,0.032757481657537904,0.03632656780798295
2012,No,Saxony,Rural regions,0.032152588555858314,40229,0.030428744916529575,0.03387643219518705
2012,No,Saxony-Anhalt,Rural regions,0.02888283378746594,40229,0.027246235211905237,0.030519432363026643
2012,No,Thuringa,Rural regions,0.027457556067910293,40229,0.025860678300958315,0.02905443383486227
2012,No,Schleswig-Holstein,Rural regions,0.025235799622720604,40229,0.023703143327652085,0.026768455917789123
2012,No,Mecklenburg-Western Pomerania,Rural regions,0.02079228673234123,40229,0.019397926482583885,0.022186646982098573
2012,No,Hamburg,Urban regions,0.016642213372458605,40229,0.015392104676404273,0.017892322068512937
2012,No,Hesse,Rural regions,0.014713896457765668,40229,0.013537289318153595,0.01589050359737774
2012,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014085097463844058,40229,0.012933538721743632,0.015236656205944485
2012,No,Baden-Wuerttemberg,Rural regions,0.013456298469922448,40229,0.012330378757782244,0.014582218182062652
2012,No,Thuringa,Urban regions,0.012072940683294908,40229,0.01100571706795132,0.013140164298638495
2012,No,Schleswig-Holstein,Urban regions,0.010479983232026828,40229,0.009484855020268107,0.01147511144378555
2012,No,Saxony-Anhalt,Urban regions,0.007461748061203102,40229,0.006620778319384993,0.008302717803021211
2012,No,Bremen,Urban regions,0.0072940683294906725,40229,0.006462531144505359,0.008125605514475985
2012,No,North Rhine-Westphalia,Rural regions,0.004946552085516663,40229,0.004260967648449942,0.005632136522583384
2012,No,Brandenburg,Urban regions,0.002976315237895619,40229,0.0024439880419109277,0.0035086424338803108
2012,No,Mecklenburg-Western Pomerania,Urban regions,0.002305596311045902,40229,0.0018369158427776243,0.00277427677931418
2013,Yes,North Rhine-Westphalia,Urban regions,0.20783744557329464,44486,0.20406681968176205,0.21160807146482724
2013,Yes,Baden-Wuerttemberg,Urban regions,0.09579100145137881,44486,0.09305610327411575,0.09852589962864187
2013,Yes,Bavaria,Rural regions,0.08679245283018867,44486,0.08417625777989722,0.08940864788048013
2013,Yes,Lower Saxony,Rural regions,0.062409288824383166,44486,0.060161395707586496,0.06465718194117984
2013,Yes,Bavaria,Urban regions,0.060087082728592166,44486,0.05787867752748672,0.062295487929697614
2013,Yes,Hesse,Urban regions,0.05166908563134978,44486,0.049612059850610325,0.05372611141208924
2013,Yes,Brandenburg,Rural regions,0.04034833091436865,44486,0.038519750806086495,0.04217691102265081
2013,Yes,Berlin,Urban regions,0.04034833091436865,44486,0.038519750806086495,0.04217691102265081
2013,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.03918722786647315,44486,0.03738406046456989,0.0409903952683764
2013,Yes,Saxony-Anhalt,Rural regions,0.033962264150943396,44486,0.032279048517935116,0.035645479783951675
2013,Yes,Lower Saxony,Urban regions,0.033381712626995644,44486,0.03171244410700985,0.035050981146981436
2013,Yes,Saxony,Urban regions,0.03193033381712627,44486,0.030296531799438545,0.03356413583481399
2013,Yes,Saxony,Rural regions,0.03076923076923077,44486,0.029164447793465016,0.03237401374499653
2013,Yes,Thuringa,Rural regions,0.03076923076923077,44486,0.029164447793465016,0.03237401374499653
2013,Yes,Schleswig-Holstein,Rural regions,0.02467343976777939,44486,0.023231874640134716,0.026115004895424065
2013,Yes,Mecklenburg-Western Pomerania,Rural regions,0.023222060957910014,44486,0.021822497179530276,0.024621624736289753
2013,Yes,Hesse,Rural regions,0.01741654571843251,44486,0.016200891313591762,0.018632200123273258
2013,Yes,Hamburg,Urban regions,0.015384615384615385,44486,0.01424089194167386,0.016528338827556912
2013,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01451378809869376,44486,0.013402414545623858,0.015625161651763662
2013,Yes,Baden-Wuerttemberg,Rural regions,0.01393323657474601,44486,0.012843996632465049,0.01502247651702697
2013,Yes,Thuringa,Urban regions,0.011320754716981131,44486,0.010337627336178157,0.012303882097784106
2013,Yes,Schleswig-Holstein,Urban regions,0.010449927431059507,44486,0.009504953305178213,0.011394901556940801
2013,Yes,Saxony-Anhalt,Urban regions,0.00783744557329463,44486,0.00701799440710812,0.008656896739481142
