"m11104","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Mindestens einmal die Woche","2017","(Fach-)Abitur","Laendlicher Raum","636","0.501024670334904","0.474303465191059","0.527745875478749"
"Mindestens einmal die Woche","2017","AkademikerIn","Staedtischer Raum","3055","0.631104029228004","0.61798583173362","0.644222226722388"
"Mindestens einmal die Woche","2017","AkademikerIn","Laendlicher Raum","1075","0.57496691306912","0.553430387880486","0.596503438257753"
"Fast nie oder nie","2018","(noch) kein Abschluss","Staedtischer Raum","426","0.488184497552576","0.454178324936122","0.522190670169029"
"Fast nie oder nie","2018","(noch) kein Abschluss","Laendlicher Raum","176","0.461981337916923","0.407862286326446","0.5161003895074"
"Fast nie oder nie","2018","Hauptschule","Staedtischer Raum","217","0.405817961373104","0.361842973690095","0.449792949056113"
"Fast nie oder nie","2018","Hauptschule","Laendlicher Raum","112","0.410110242335747","0.341773025326325","0.47844745934517"
"Fast nie oder nie","2018","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2018","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2018","(Fach-)Abitur","Staedtischer Raum","187","0.501683657803924","0.451868655970231","0.551498659637618"
"Fast nie oder nie","2018","(Fach-)Abitur","Laendlicher Raum","57","0.31724830280361","0.243016387658036","0.391480217949185"
"Fast nie oder nie","2018","AkademikerIn","Staedtischer Raum","195","0.374645403010925","0.329315539316327","0.419975266705523"
"Fast nie oder nie","2018","AkademikerIn","Laendlicher Raum","64","0.472046528109268","0.386559017198393","0.557534039020144"
"Mehrmals im Jahr","2018","(noch) kein Abschluss","Staedtischer Raum","126","0.143970101823911","0.120087058447071","0.167853145200751"
"Mehrmals im Jahr","2018","(noch) kein Abschluss","Laendlicher Raum","53","0.177621012123168","0.136133015516959","0.219109008729378"
"Mehrmals im Jahr","2018","Hauptschule","Staedtischer Raum","85","0.16225503206479","0.129238204959169","0.195271859170411"
"Mehrmals im Jahr","2018","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2018","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2018","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2018","(Fach-)Abitur","Staedtischer Raum","63","0.134990819837801","0.10094568298543","0.169035956690173"
"Mehrmals im Jahr","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2018","AkademikerIn","Staedtischer Raum","85","0.187747588740474","0.151176008667017","0.224319168813932"
"Mehrmals im Jahr","2018","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","Staedtischer Raum","37","0.0432277002632421","0.0293922146475832","0.0570631858789009"
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2018","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2018","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2018","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2018","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2018","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2018","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2018","AkademikerIn","Staedtischer Raum","39","0.106461305901193","0.0775768884918085","0.135345723310577"
"Mindestens einmal im Monat","2018","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","Staedtischer Raum","241","0.324617700360271","0.292763259928458","0.356472140792085"
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","Laendlicher Raum","88","0.314172667040015","0.263784230276106","0.364561103803923"
"Mindestens einmal die Woche","2018","Hauptschule","Staedtischer Raum","149","0.337672939282253","0.295321837507466","0.380024041057041"
"Mindestens einmal die Woche","2018","Hauptschule","Laendlicher Raum","60","0.441636712862644","0.372642515793449","0.510630909931838"
"Mindestens einmal die Woche","2018","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2018","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2018","(Fach-)Abitur","Staedtischer Raum","111","0.295885163920701","0.250409824324709","0.341360503516693"
"Mindestens einmal die Woche","2018","(Fach-)Abitur","Laendlicher Raum","62","0.390770410730482","0.312946876961466","0.468593944499499"
"Mindestens einmal die Woche","2018","AkademikerIn","Staedtischer Raum","119","0.331145702347408","0.287071307475959","0.375220097218856"
"Mindestens einmal die Woche","2018","AkademikerIn","Laendlicher Raum","41","0.418166696439815","0.333699816533309","0.502633576346321"
"Fast nie oder nie","2019","(noch) kein Abschluss","Staedtischer Raum","610","0.410109747953947","0.384299234563517","0.435920261344378"
"Fast nie oder nie","2019","(noch) kein Abschluss","Laendlicher Raum","250","0.43417499393713","0.392253725006999","0.47609626286726"
"Fast nie oder nie","2019","Hauptschule","Staedtischer Raum","1847","0.436887016007508","0.421898999090999","0.451875032924018"
"Fast nie oder nie","2019","Hauptschule","Laendlicher Raum","1204","0.434261367326768","0.415116913083214","0.453405821570322"
"Fast nie oder nie","2019","Realschule","Staedtischer Raum","978","0.257641055138443","0.243509247911548","0.271772862365338"
"Fast nie oder nie","2019","Realschule","Laendlicher Raum","842","0.257887087602163","0.242100550454019","0.273673624750308"
"Fast nie oder nie","2019","(Fach-)Abitur","Staedtischer Raum","720","0.202804450748104","0.189050298630125","0.216558602866084"
"Fast nie oder nie","2019","(Fach-)Abitur","Laendlicher Raum","278","0.210918253865733","0.188063557060937","0.233772950670529"
"Fast nie oder nie","2019","AkademikerIn","Staedtischer Raum","872","0.148009671206208","0.138489678499414","0.157529663913001"
"Fast nie oder nie","2019","AkademikerIn","Laendlicher Raum","351","0.160733739021049","0.144795643940837","0.176671834101262"
"Mehrmals im Jahr","2019","(noch) kein Abschluss","Staedtischer Raum","172","0.116474750240147","0.0996407874111308","0.133308713069163"
"Mehrmals im Jahr","2019","(noch) kein Abschluss","Laendlicher Raum","58","0.100328030980505","0.0749174738368045","0.125738588124206"
"Mehrmals im Jahr","2019","Hauptschule","Staedtischer Raum","538","0.126023282724203","0.115994755433438","0.136051810014968"
"Mehrmals im Jahr","2019","Hauptschule","Laendlicher Raum","319","0.122832567843324","0.11015437103697","0.135510764649678"
"Mehrmals im Jahr","2019","Realschule","Staedtischer Raum","550","0.151423342759513","0.1398402335186","0.163006452000427"
"Mehrmals im Jahr","2019","Realschule","Laendlicher Raum","502","0.189492298561714","0.175350278861507","0.203634318261922"
"Mehrmals im Jahr","2019","(Fach-)Abitur","Staedtischer Raum","406","0.123761151314458","0.112496543602705","0.135025759026211"
"Mehrmals im Jahr","2019","(Fach-)Abitur","Laendlicher Raum","170","0.149418682506199","0.129446857449019","0.169390507563379"
"Mehrmals im Jahr","2019","AkademikerIn","Staedtischer Raum","557","0.0990257539503016","0.0910181146270315","0.107033393273572"
"Mehrmals im Jahr","2019","AkademikerIn","Laendlicher Raum","290","0.134058975148614","0.119273846340988","0.14884410395624"
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","Staedtischer Raum","70","0.0383253833681979","0.0282510036132045","0.0483997631231914"
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","Laendlicher Raum","30","0.086441277513789","0.0626734344737043","0.110209120553874"
"Mindestens einmal im Monat","2019","Hauptschule","Staedtischer Raum","148","0.0350104192511976","0.0294562155586048","0.0405646229437905"
"Mindestens einmal im Monat","2019","Hauptschule","Laendlicher Raum","104","0.0365948840110103","0.0293426111463252","0.0438471568756954"
"Mindestens einmal im Monat","2019","Realschule","Staedtischer Raum","140","0.0399352580655186","0.0336080559891926","0.0462624601418446"
"Mindestens einmal im Monat","2019","Realschule","Laendlicher Raum","133","0.0466595113312473","0.0390486958118245","0.05427032685067"
"Mindestens einmal im Monat","2019","(Fach-)Abitur","Staedtischer Raum","166","0.0555152140519484","0.0476824301989648","0.0633479979049321"
"Mindestens einmal im Monat","2019","(Fach-)Abitur","Laendlicher Raum","83","0.0575393390359689","0.0444935175281602","0.0705851605437777"
"Mindestens einmal im Monat","2019","AkademikerIn","Staedtischer Raum","267","0.0561351441759818","0.0499642717893336","0.06230601656263"
"Mindestens einmal im Monat","2019","AkademikerIn","Laendlicher Raum","116","0.0614926156726949","0.0510679211471505","0.0719173101982394"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","Staedtischer Raum","543","0.435090118437708","0.409074138861416","0.461106098014"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","Laendlicher Raum","199","0.379055697568576","0.338022176435961","0.420089218701191"
"Mindestens einmal die Woche","2019","Hauptschule","Staedtischer Raum","1674","0.402079282017091","0.387262991539607","0.416895572494575"
"Mindestens einmal die Woche","2019","Hauptschule","Laendlicher Raum","948","0.406311180818898","0.387341138661909","0.425281222975887"
"Mindestens einmal die Woche","2019","Realschule","Staedtischer Raum","2011","0.551000344036525","0.53492789208071","0.56707279599234"
"Mindestens einmal die Woche","2019","Realschule","Laendlicher Raum","1473","0.505961102504875","0.487919453890652","0.524002751119098"
"Mindestens einmal die Woche","2019","(Fach-)Abitur","Staedtischer Raum","1991","0.617919183885489","0.6012982238487","0.634540143922279"
"Mindestens einmal die Woche","2019","(Fach-)Abitur","Laendlicher Raum","693","0.582123724592099","0.554493215339615","0.609754233844583"
"Mindestens einmal die Woche","2019","AkademikerIn","Staedtischer Raum","3649","0.696829430667509","0.684507436515618","0.7091514248194"
"Mindestens einmal die Woche","2019","AkademikerIn","Laendlicher Raum","1283","0.643714670157641","0.622933084533133","0.66449625578215"
