"m11104","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","weiblich","42","0.066233072077677","0.0441003966393908","0.0883657475159632"
"Mindestens einmal im Monat","2005","Hauptschule","maennlich","236","0.0658565055928064","0.057794514907969","0.0739184962776437"
"Mindestens einmal im Monat","2005","Hauptschule","weiblich","181","0.0487403092020438","0.0419659229234557","0.055514695480632"
"Mindestens einmal im Monat","2005","Realschule","maennlich","199","0.0887761634796868","0.0770887579667928","0.100463568992581"
"Mindestens einmal im Monat","2005","Realschule","weiblich","240","0.0813540677070383","0.0716837082458411","0.0910244271682355"
"Mindestens einmal im Monat","2005","(Fach-)Abitur","maennlich","115","0.124993852393027","0.104718308079848","0.145269396706205"
"Mindestens einmal im Monat","2005","(Fach-)Abitur","weiblich","142","0.115840713801433","0.0981698130673605","0.133511614535505"
"Mindestens einmal im Monat","2005","AkademikerIn","maennlich","242","0.112396057943035","0.0994849427376981","0.125307173148372"
"Mindestens einmal im Monat","2005","AkademikerIn","weiblich","158","0.0911140419909466","0.0779866154671682","0.104241468514725"
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","maennlich","239","0.48649912593413","0.438469074527912","0.534529177340349"
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","weiblich","198","0.370092049808572","0.327121526322651","0.413062573294493"
"Mindestens einmal die Woche","2005","Hauptschule","maennlich","727","0.204199695326467","0.191096845933614","0.21730254471932"
"Mindestens einmal die Woche","2005","Hauptschule","weiblich","810","0.201472358695734","0.188853241257423","0.214091476134045"
"Mindestens einmal die Woche","2005","Realschule","maennlich","731","0.324017651928332","0.304786318242721","0.343248985613942"
"Mindestens einmal die Woche","2005","Realschule","weiblich","1073","0.346075335090657","0.329247506230331","0.362903163950984"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","maennlich","442","0.38603648141212","0.356188971812118","0.415883991012121"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","weiblich","547","0.415613350832565","0.388401523519907","0.442825178145223"
"Mindestens einmal die Woche","2005","AkademikerIn","maennlich","997","0.424404759001845","0.404201225820543","0.444608292183147"
"Mindestens einmal die Woche","2005","AkademikerIn","weiblich","856","0.43251686813795","0.409916774116469","0.455116962159431"
"Fast nie oder nie","2006","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","2006","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","2006","Hauptschule","maennlich","","","",""
"Fast nie oder nie","2006","Hauptschule","weiblich","","","",""
"Fast nie oder nie","2006","Realschule","maennlich","","","",""
"Fast nie oder nie","2006","Realschule","weiblich","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","2006","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","2006","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","2006","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","2006","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","2006","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2006","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2006","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2006","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","2006","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2006","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","2006","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","2006","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","2007","(noch) kein Abschluss","maennlich","68","0.373194733490226","0.312508910018229","0.433880556962223"
"Fast nie oder nie","2007","(noch) kein Abschluss","weiblich","137","0.544230073247581","0.488789036226072","0.599671110269089"
"Fast nie oder nie","2007","Hauptschule","maennlich","1998","0.555157514508029","0.538780233465976","0.571534795550082"
"Fast nie oder nie","2007","Hauptschule","weiblich","2248","0.607031190196684","0.591388670016158","0.622673710377209"
"Fast nie oder nie","2007","Realschule","maennlich","831","0.356416035817808","0.336692025872052","0.376140045763563"
"Fast nie oder nie","2007","Realschule","weiblich","1084","0.353559691141382","0.336757594281706","0.370361788001059"
"Fast nie oder nie","2007","(Fach-)Abitur","maennlich","259","0.249519493162692","0.223282630999032","0.275756355326352"
"Fast nie oder nie","2007","(Fach-)Abitur","weiblich","333","0.266164193093745","0.242204317344505","0.290124068842984"
"Fast nie oder nie","2007","AkademikerIn","maennlich","603","0.245191809769788","0.227980506713049","0.262403112826527"
"Fast nie oder nie","2007","AkademikerIn","weiblich","454","0.245934859086131","0.226918408665017","0.264951309507245"
"Mehrmals im Jahr","2007","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2007","(noch) kein Abschluss","weiblich","34","0.11972254452058","0.0835844705025636","0.155860618538597"
"Mehrmals im Jahr","2007","Hauptschule","maennlich","568","0.162363931168003","0.150210384721684","0.174517477614323"
"Mehrmals im Jahr","2007","Hauptschule","weiblich","500","0.138326353924381","0.127269131391873","0.149383576456889"
"Mehrmals im Jahr","2007","Realschule","maennlich","525","0.229299123071129","0.211986689845606","0.246611556296652"
"Mehrmals im Jahr","2007","Realschule","weiblich","579","0.182248821731527","0.168680977454401","0.195816666008653"
"Mehrmals im Jahr","2007","(Fach-)Abitur","maennlich","222","0.23263231751944","0.207015408731537","0.258249226307344"
"Mehrmals im Jahr","2007","(Fach-)Abitur","weiblich","256","0.200164472772987","0.178472245742047","0.221856699803928"
"Mehrmals im Jahr","2007","AkademikerIn","maennlich","459","0.189035328856102","0.173370886955925","0.20469977075628"
"Mehrmals im Jahr","2007","AkademikerIn","weiblich","356","0.180682245998527","0.163692029963111","0.197672462033942"
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2007","Hauptschule","maennlich","223","0.0651795785544047","0.0570447120451481","0.0733144450636613"
"Mindestens einmal im Monat","2007","Hauptschule","weiblich","158","0.0385182404962167","0.0323547614338988","0.0446817195585347"
"Mindestens einmal im Monat","2007","Realschule","maennlich","187","0.0929510285214322","0.0809930861723877","0.104908970870477"
"Mindestens einmal im Monat","2007","Realschule","weiblich","213","0.068125678185331","0.0592704045007795","0.0769809518698824"
"Mindestens einmal im Monat","2007","(Fach-)Abitur","maennlich","98","0.0982179355493395","0.0801737974119153","0.116262073686764"
"Mindestens einmal im Monat","2007","(Fach-)Abitur","weiblich","130","0.096933487946757","0.0808933874022741","0.11297358849124"
"Mindestens einmal im Monat","2007","AkademikerIn","maennlich","223","0.0851382505233714","0.0739726376535368","0.096303863393206"
"Mindestens einmal im Monat","2007","AkademikerIn","weiblich","177","0.0905228779357692","0.0778524861597509","0.103193269711788"
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","maennlich","134","0.480696958385844","0.418006809960827","0.543387106810862"
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","weiblich","117","0.281223392101057","0.231175022679262","0.331271761522852"
"Mindestens einmal die Woche","2007","Hauptschule","maennlich","748","0.217298975769563","0.203707789899585","0.23089016163954"
"Mindestens einmal die Woche","2007","Hauptschule","weiblich","839","0.216124215382719","0.202941723303411","0.229306707462026"
"Mindestens einmal die Woche","2007","Realschule","maennlich","722","0.321333812589631","0.302101996049663","0.340565629129599"
"Mindestens einmal die Woche","2007","Realschule","weiblich","1234","0.39606580894176","0.378876976359626","0.413254641523894"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","maennlich","466","0.419630253768528","0.389709279940906","0.44955122759615"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","weiblich","588","0.436737846186511","0.409848762859625","0.463626929513397"
"Mindestens einmal die Woche","2007","AkademikerIn","maennlich","1115","0.480634610850738","0.460645821411103","0.500623400290373"
"Mindestens einmal die Woche","2007","AkademikerIn","weiblich","983","0.482860016979573","0.460793709829175","0.504926324129971"
"Fast nie oder nie","2008","(noch) kein Abschluss","maennlich","58","0.307659953616729","0.250335010955432","0.364984896278026"
"Fast nie oder nie","2008","(noch) kein Abschluss","weiblich","103","0.465566059257412","0.408353109837141","0.522779008677684"
"Fast nie oder nie","2008","Hauptschule","maennlich","1594","0.469615831445216","0.452507515123162","0.48672414776727"
"Fast nie oder nie","2008","Hauptschule","weiblich","1852","0.529380499094194","0.512827841660031","0.545933156528357"
"Fast nie oder nie","2008","Realschule","maennlich","614","0.272920477459185","0.254108508242615","0.291732446675755"
"Fast nie oder nie","2008","Realschule","weiblich","791","0.269394658819201","0.253366306804563","0.285423010833838"
"Fast nie oder nie","2008","(Fach-)Abitur","maennlich","182","0.209337778152184","0.183629093659801","0.235046462644567"
"Fast nie oder nie","2008","(Fach-)Abitur","weiblich","277","0.254982349636554","0.230280990982942","0.279683708290165"
"Fast nie oder nie","2008","AkademikerIn","maennlich","424","0.176979329967551","0.161334291959353","0.192624367975748"
"Fast nie oder nie","2008","AkademikerIn","weiblich","301","0.180894781822839","0.163563672977827","0.198225890667851"
"Mehrmals im Jahr","2008","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2008","(noch) kein Abschluss","weiblich","44","0.125300633716946","0.0873287007984832","0.16327256663541"
"Mehrmals im Jahr","2008","Hauptschule","maennlich","621","0.197953258295268","0.184294167325221","0.211612349265314"
"Mehrmals im Jahr","2008","Hauptschule","weiblich","492","0.149711100484379","0.13787907614721","0.161543124821547"
"Mehrmals im Jahr","2008","Realschule","maennlich","549","0.246618720327821","0.228415606964858","0.264821833690783"
"Mehrmals im Jahr","2008","Realschule","weiblich","623","0.21162117329939","0.196864108138291","0.226378238460489"
"Mehrmals im Jahr","2008","(Fach-)Abitur","maennlich","190","0.216880617120867","0.190837982860777","0.242923251380958"
"Mehrmals im Jahr","2008","(Fach-)Abitur","weiblich","221","0.185462527524672","0.163434981233349","0.207490073815994"
"Mehrmals im Jahr","2008","AkademikerIn","maennlich","432","0.176383638932461","0.16075930149812","0.192007976366803"
"Mehrmals im Jahr","2008","AkademikerIn","weiblich","347","0.173549663843145","0.156498118172053","0.190601209514237"
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2008","Hauptschule","maennlich","224","0.0733212546674927","0.0643857275797251","0.0822567817552603"
"Mindestens einmal im Monat","2008","Hauptschule","weiblich","176","0.0516748436898688","0.0443336443032425","0.0590160430764951"
"Mindestens einmal im Monat","2008","Realschule","maennlich","187","0.0903495855099651","0.0782428909794301","0.1024562800405"
"Mindestens einmal im Monat","2008","Realschule","weiblich","218","0.0753610622777723","0.0658240453201343","0.0848980792354103"
"Mindestens einmal im Monat","2008","(Fach-)Abitur","maennlich","91","0.0913535109024339","0.0731472545773654","0.109559767227502"
"Mindestens einmal im Monat","2008","(Fach-)Abitur","weiblich","98","0.0765582810687922","0.0614893192094633","0.0916272429281212"
"Mindestens einmal im Monat","2008","AkademikerIn","maennlich","218","0.101553904603471","0.0891715195859738","0.113936289620968"
"Mindestens einmal im Monat","2008","AkademikerIn","weiblich","187","0.0998344126810692","0.0863371773335598","0.113331648028578"
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","maennlich","148","0.518278334404785","0.456216010393715","0.580340658415855"
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","weiblich","128","0.371076706595406","0.315666808427784","0.426486604763028"
"Mindestens einmal die Woche","2008","Hauptschule","maennlich","830","0.259109655592023","0.244090019971786","0.274129291212261"
"Mindestens einmal die Woche","2008","Hauptschule","weiblich","973","0.269233556731559","0.254523894830947","0.28394321863217"
"Mindestens einmal die Woche","2008","Realschule","maennlich","804","0.390111216703029","0.369512280933805","0.410710152472253"
"Mindestens einmal die Woche","2008","Realschule","weiblich","1311","0.443623105603637","0.425673926882704","0.461572284324571"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","maennlich","499","0.482428093824515","0.450851724158335","0.514004463490695"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","weiblich","600","0.482996841769983","0.454676320371032","0.511317363168933"
"Mindestens einmal die Woche","2008","AkademikerIn","maennlich","1212","0.545083126496517","0.524670101377104","0.565496151615929"
"Mindestens einmal die Woche","2008","AkademikerIn","weiblich","1060","0.545721141652946","0.523303488976988","0.568138794328905"
"Fast nie oder nie","2009","(noch) kein Abschluss","maennlich","66","0.325715700027236","0.266913435958086","0.384517964096386"
"Fast nie oder nie","2009","(noch) kein Abschluss","weiblich","79","0.368288326465559","0.306750023242147","0.429826629688972"
"Fast nie oder nie","2009","Hauptschule","maennlich","1643","0.52314765983958","0.505259989589821","0.541035330089339"
"Fast nie oder nie","2009","Hauptschule","weiblich","1871","0.585756280057197","0.568640982787026","0.602871577327368"
"Fast nie oder nie","2009","Realschule","maennlich","721","0.331620324721298","0.311018067063447","0.352222582379149"
"Fast nie oder nie","2009","Realschule","weiblich","979","0.35553477787912","0.337715411157589","0.373354144600651"
"Fast nie oder nie","2009","(Fach-)Abitur","maennlich","192","0.220096167188592","0.192830693429831","0.247361640947353"
"Fast nie oder nie","2009","(Fach-)Abitur","weiblich","271","0.265405994999585","0.239465422117935","0.291346567881235"
"Fast nie oder nie","2009","AkademikerIn","maennlich","521","0.22442744142279","0.206910080737098","0.241944802108482"
"Fast nie oder nie","2009","AkademikerIn","weiblich","407","0.229872075220839","0.21063149977644","0.249112650665239"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","maennlich","37","0.161876170477483","0.115659491695901","0.208092849259065"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","weiblich","39","0.128664436196999","0.0859461254814363","0.171382746912563"
"Mehrmals im Jahr","2009","Hauptschule","maennlich","539","0.190926170324054","0.176850260198794","0.205002080449314"
"Mehrmals im Jahr","2009","Hauptschule","weiblich","397","0.120068518269774","0.108774798513","0.131362238026548"
"Mehrmals im Jahr","2009","Realschule","maennlich","465","0.229616558287844","0.211211478773786","0.248021637801902"
"Mehrmals im Jahr","2009","Realschule","weiblich","543","0.195451074016567","0.180689021759227","0.210213126273907"
"Mehrmals im Jahr","2009","(Fach-)Abitur","maennlich","186","0.230503159545685","0.202787313329763","0.258219005761606"
"Mehrmals im Jahr","2009","(Fach-)Abitur","weiblich","210","0.170347020758621","0.148261074115816","0.192432967401426"
"Mehrmals im Jahr","2009","AkademikerIn","maennlich","388","0.175985574441413","0.159996422913688","0.191974725969138"
"Mehrmals im Jahr","2009","AkademikerIn","weiblich","290","0.148902763102853","0.132623509771428","0.165182016434277"
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2009","Hauptschule","maennlich","189","0.0712777387798649","0.0620632857140808","0.080492191845649"
"Mindestens einmal im Monat","2009","Hauptschule","weiblich","125","0.0397448880429601","0.0329570424242373","0.0465327336616829"
"Mindestens einmal im Monat","2009","Realschule","maennlich","161","0.0907954964684966","0.0782223038285257","0.103368689108467"
"Mindestens einmal im Monat","2009","Realschule","weiblich","190","0.06679710387143","0.0575027686214733","0.0760914391213868"
"Mindestens einmal im Monat","2009","(Fach-)Abitur","maennlich","97","0.0975359159929643","0.078011253825757","0.117060578160172"
"Mindestens einmal im Monat","2009","(Fach-)Abitur","weiblich","124","0.120343707450295","0.101228953630012","0.139458461270578"
"Mindestens einmal im Monat","2009","AkademikerIn","maennlich","202","0.100098455344997","0.0874967110666655","0.112700199623329"
"Mindestens einmal im Monat","2009","AkademikerIn","weiblich","155","0.0944330861367792","0.0810604854158373","0.107805686857721"
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","maennlich","120","0.422209341334769","0.360236364911957","0.484182317757581"
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","weiblich","106","0.43313207442341","0.36991371744446","0.49635043140236"
"Mindestens einmal die Woche","2009","Hauptschule","maennlich","624","0.214648431056501","0.199944089072146","0.229352773040857"
"Mindestens einmal die Woche","2009","Hauptschule","weiblich","789","0.254430313630069","0.239297260702757","0.269563366557381"
"Mindestens einmal die Woche","2009","Realschule","maennlich","659","0.347967620522362","0.327123353649703","0.368811887395021"
"Mindestens einmal die Woche","2009","Realschule","weiblich","1060","0.382217044232883","0.36412763166047","0.400306456805296"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","maennlich","412","0.451864757272759","0.419113017145511","0.484616497400007"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","weiblich","508","0.443903276791499","0.414714234061375","0.473092319521623"
"Mindestens einmal die Woche","2009","AkademikerIn","maennlich","1068","0.499488528790799","0.478494815924418","0.520482241657181"
"Mindestens einmal die Woche","2009","AkademikerIn","weiblich","985","0.526792075539529","0.503960329034816","0.549623822044242"
"Fast nie oder nie","2010","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","2010","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","2010","Hauptschule","maennlich","","","",""
"Fast nie oder nie","2010","Hauptschule","weiblich","","","",""
"Fast nie oder nie","2010","Realschule","maennlich","","","",""
"Fast nie oder nie","2010","Realschule","weiblich","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","2010","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","2010","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","2010","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","2010","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","2010","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2010","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2010","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2010","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","2010","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2010","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","2011","(noch) kein Abschluss","maennlich","155","0.412443350576572","0.365194952411168","0.459691748741976"
"Fast nie oder nie","2011","(noch) kein Abschluss","weiblich","229","0.515282390091758","0.470526790101408","0.560037990082108"
"Fast nie oder nie","2011","Hauptschule","maennlich","2405","0.564271398296039","0.549363868745505","0.579178927846572"
"Fast nie oder nie","2011","Hauptschule","weiblich","2838","0.609423445231933","0.595361291468484","0.623485598995383"
"Fast nie oder nie","2011","Realschule","maennlich","1220","0.372421045577678","0.355258096937825","0.389583994217531"
"Fast nie oder nie","2011","Realschule","weiblich","1876","0.352573594414264","0.339130235592966","0.366016953235562"
"Fast nie oder nie","2011","(Fach-)Abitur","maennlich","401","0.252919115464976","0.230491166211542","0.27534706471841"
"Fast nie oder nie","2011","(Fach-)Abitur","weiblich","682","0.284378515825208","0.265445912527107","0.303311119123309"
"Fast nie oder nie","2011","AkademikerIn","maennlich","765","0.232999067546362","0.218352085833787","0.247646049258936"
"Fast nie oder nie","2011","AkademikerIn","weiblich","668","0.219012770037361","0.204201020382923","0.233824519691799"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","maennlich","40","0.105985083453742","0.0764407076359702","0.135529459271513"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","weiblich","51","0.119531185599148","0.0904790583988478","0.148583312799447"
"Mehrmals im Jahr","2011","Hauptschule","maennlich","679","0.169903982248085","0.158613315989981","0.181194648506189"
"Mehrmals im Jahr","2011","Hauptschule","weiblich","510","0.105877045898744","0.0970087799585544","0.114745311838934"
"Mehrmals im Jahr","2011","Realschule","maennlich","614","0.214549345081851","0.199975851992852","0.229122838170849"
"Mehrmals im Jahr","2011","Realschule","weiblich","893","0.194028768975137","0.182901706433599","0.205155831516675"
"Mehrmals im Jahr","2011","(Fach-)Abitur","maennlich","254","0.17090981082197","0.15148757109682","0.19033205054712"
"Mehrmals im Jahr","2011","(Fach-)Abitur","weiblich","377","0.162720604628968","0.147229701619572","0.178211507638363"
"Mehrmals im Jahr","2011","AkademikerIn","maennlich","527","0.151656236626488","0.139228582012992","0.164083891239984"
"Mehrmals im Jahr","2011","AkademikerIn","weiblich","480","0.146357492052725","0.133698615239765","0.159016368865685"
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2011","Hauptschule","maennlich","203","0.0485820814898305","0.0421184386861776","0.0550457242934833"
"Mindestens einmal im Monat","2011","Hauptschule","weiblich","145","0.0317530841029927","0.026699200954487","0.0368069672514984"
"Mindestens einmal im Monat","2011","Realschule","maennlich","210","0.0750005388145831","0.0656498513540062","0.08435122627516"
"Mindestens einmal im Monat","2011","Realschule","weiblich","322","0.0637372286825775","0.0568636460110655","0.0706108113540894"
"Mindestens einmal im Monat","2011","(Fach-)Abitur","maennlich","132","0.0928674101337901","0.0778918878580497","0.107842932409531"
"Mindestens einmal im Monat","2011","(Fach-)Abitur","weiblich","171","0.0978901980266519","0.0854186729980187","0.110361723055285"
"Mindestens einmal im Monat","2011","AkademikerIn","maennlich","286","0.0930548768088402","0.0829894272672916","0.103120326350389"
"Mindestens einmal im Monat","2011","AkademikerIn","weiblich","229","0.0792501460663709","0.0695758239706065","0.0889244681621352"
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","maennlich","203","0.440201187223412","0.392555712899437","0.487846661547387"
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","weiblich","176","0.329724236541977","0.287624194649976","0.371824278433979"
"Mindestens einmal die Woche","2011","Hauptschule","maennlich","963","0.217242537966046","0.204844879499373","0.229640196432719"
"Mindestens einmal die Woche","2011","Hauptschule","weiblich","1131","0.25294642476633","0.240417052145991","0.265475797386669"
"Mindestens einmal die Woche","2011","Realschule","maennlich","1004","0.338029070525888","0.321235730009978","0.354822411041798"
"Mindestens einmal die Woche","2011","Realschule","weiblich","1761","0.389660407928021","0.375938433460844","0.403382382395198"
"Mindestens einmal die Woche","2011","(Fach-)Abitur","maennlich","656","0.483303663579263","0.457520116703699","0.509087210454827"
"Mindestens einmal die Woche","2011","(Fach-)Abitur","weiblich","951","0.455010681519172","0.434111703489243","0.475909659549101"
"Mindestens einmal die Woche","2011","AkademikerIn","maennlich","1622","0.52228981901831","0.504983243948986","0.539596394087634"
"Mindestens einmal die Woche","2011","AkademikerIn","weiblich","1618","0.555379591843543","0.53758289786404","0.573176285823047"
"Fast nie oder nie","2012","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","2012","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","2012","Hauptschule","maennlich","","","",""
"Fast nie oder nie","2012","Hauptschule","weiblich","","","",""
"Fast nie oder nie","2012","Realschule","maennlich","","","",""
"Fast nie oder nie","2012","Realschule","weiblich","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","2012","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","2012","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","2012","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","2012","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","2012","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2012","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2012","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2012","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","weiblich","","","",""
