"m11104","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Fast nie oder nie","2012","Nordrhein-Westfalen","maennlich","","","",""
"Fast nie oder nie","2012","Nordrhein-Westfalen","weiblich","","","",""
"Fast nie oder nie","2012","Hessen","maennlich","","","",""
"Fast nie oder nie","2012","Hessen","weiblich","","","",""
"Fast nie oder nie","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Fast nie oder nie","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Fast nie oder nie","2012","Baden-Wuerttemberg","maennlich","","","",""
"Fast nie oder nie","2012","Baden-Wuerttemberg","weiblich","","","",""
"Fast nie oder nie","2012","Bayern","maennlich","","","",""
"Fast nie oder nie","2012","Bayern","weiblich","","","",""
"Fast nie oder nie","2012","Saarland","maennlich","","","",""
"Fast nie oder nie","2012","Saarland","weiblich","","","",""
"Fast nie oder nie","2012","Berlin","maennlich","","","",""
"Fast nie oder nie","2012","Berlin","weiblich","","","",""
"Fast nie oder nie","2012","Brandenburg","maennlich","","","",""
"Fast nie oder nie","2012","Brandenburg","weiblich","","","",""
"Fast nie oder nie","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Fast nie oder nie","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Fast nie oder nie","2012","Sachsen","maennlich","","","",""
"Fast nie oder nie","2012","Sachsen","weiblich","","","",""
"Fast nie oder nie","2012","Sachsen-Anhalt","maennlich","","","",""
"Fast nie oder nie","2012","Sachsen-Anhalt","weiblich","","","",""
"Fast nie oder nie","2012","Thueringen","maennlich","","","",""
"Fast nie oder nie","2012","Thueringen","weiblich","","","",""
"Mehrmals im Jahr","2012","Schleswig-Holstein","maennlich","","","",""
"Mehrmals im Jahr","2012","Schleswig-Holstein","weiblich","","","",""
"Mehrmals im Jahr","2012","Hamburg","maennlich","","","",""
"Mehrmals im Jahr","2012","Hamburg","weiblich","","","",""
"Mehrmals im Jahr","2012","Niedersachsen","maennlich","","","",""
"Mehrmals im Jahr","2012","Niedersachsen","weiblich","","","",""
"Mehrmals im Jahr","2012","Bremen","maennlich","","","",""
"Mehrmals im Jahr","2012","Bremen","weiblich","","","",""
"Mehrmals im Jahr","2012","Nordrhein-Westfalen","maennlich","","","",""
"Mehrmals im Jahr","2012","Nordrhein-Westfalen","weiblich","","","",""
"Mehrmals im Jahr","2012","Hessen","maennlich","","","",""
"Mehrmals im Jahr","2012","Hessen","weiblich","","","",""
"Mehrmals im Jahr","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Mehrmals im Jahr","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Mehrmals im Jahr","2012","Baden-Wuerttemberg","maennlich","","","",""
"Mehrmals im Jahr","2012","Baden-Wuerttemberg","weiblich","","","",""
"Mehrmals im Jahr","2012","Bayern","maennlich","","","",""
"Mehrmals im Jahr","2012","Bayern","weiblich","","","",""
"Mehrmals im Jahr","2012","Saarland","maennlich","","","",""
"Mehrmals im Jahr","2012","Saarland","weiblich","","","",""
"Mehrmals im Jahr","2012","Berlin","maennlich","","","",""
"Mehrmals im Jahr","2012","Berlin","weiblich","","","",""
"Mehrmals im Jahr","2012","Brandenburg","maennlich","","","",""
"Mehrmals im Jahr","2012","Brandenburg","weiblich","","","",""
"Mehrmals im Jahr","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Mehrmals im Jahr","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Mehrmals im Jahr","2012","Sachsen","maennlich","","","",""
"Mehrmals im Jahr","2012","Sachsen","weiblich","","","",""
"Mehrmals im Jahr","2012","Sachsen-Anhalt","maennlich","","","",""
"Mehrmals im Jahr","2012","Sachsen-Anhalt","weiblich","","","",""
"Mehrmals im Jahr","2012","Thueringen","maennlich","","","",""
"Mehrmals im Jahr","2012","Thueringen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Schleswig-Holstein","maennlich","","","",""
"Mindestens einmal im Monat","2012","Schleswig-Holstein","weiblich","","","",""
"Mindestens einmal im Monat","2012","Hamburg","maennlich","","","",""
"Mindestens einmal im Monat","2012","Hamburg","weiblich","","","",""
"Mindestens einmal im Monat","2012","Niedersachsen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Niedersachsen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Bremen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Bremen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Nordrhein-Westfalen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Nordrhein-Westfalen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Hessen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Hessen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Mindestens einmal im Monat","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Mindestens einmal im Monat","2012","Baden-Wuerttemberg","maennlich","","","",""
"Mindestens einmal im Monat","2012","Baden-Wuerttemberg","weiblich","","","",""
"Mindestens einmal im Monat","2012","Bayern","maennlich","","","",""
"Mindestens einmal im Monat","2012","Bayern","weiblich","","","",""
"Mindestens einmal im Monat","2012","Saarland","maennlich","","","",""
"Mindestens einmal im Monat","2012","Saarland","weiblich","","","",""
"Mindestens einmal im Monat","2012","Berlin","maennlich","","","",""
"Mindestens einmal im Monat","2012","Berlin","weiblich","","","",""
"Mindestens einmal im Monat","2012","Brandenburg","maennlich","","","",""
"Mindestens einmal im Monat","2012","Brandenburg","weiblich","","","",""
"Mindestens einmal im Monat","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Mindestens einmal im Monat","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Mindestens einmal im Monat","2012","Sachsen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Sachsen","weiblich","","","",""
"Mindestens einmal im Monat","2012","Sachsen-Anhalt","maennlich","","","",""
"Mindestens einmal im Monat","2012","Sachsen-Anhalt","weiblich","","","",""
"Mindestens einmal im Monat","2012","Thueringen","maennlich","","","",""
"Mindestens einmal im Monat","2012","Thueringen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Schleswig-Holstein","maennlich","","","",""
"Mindestens einmal die Woche","2012","Schleswig-Holstein","weiblich","","","",""
"Mindestens einmal die Woche","2012","Hamburg","maennlich","","","",""
"Mindestens einmal die Woche","2012","Hamburg","weiblich","","","",""
"Mindestens einmal die Woche","2012","Niedersachsen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Niedersachsen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Bremen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Bremen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Nordrhein-Westfalen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Nordrhein-Westfalen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Hessen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Hessen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Mindestens einmal die Woche","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Mindestens einmal die Woche","2012","Baden-Wuerttemberg","maennlich","","","",""
"Mindestens einmal die Woche","2012","Baden-Wuerttemberg","weiblich","","","",""
"Mindestens einmal die Woche","2012","Bayern","maennlich","","","",""
"Mindestens einmal die Woche","2012","Bayern","weiblich","","","",""
"Mindestens einmal die Woche","2012","Saarland","maennlich","","","",""
"Mindestens einmal die Woche","2012","Saarland","weiblich","","","",""
"Mindestens einmal die Woche","2012","Berlin","maennlich","","","",""
"Mindestens einmal die Woche","2012","Berlin","weiblich","","","",""
"Mindestens einmal die Woche","2012","Brandenburg","maennlich","","","",""
"Mindestens einmal die Woche","2012","Brandenburg","weiblich","","","",""
"Mindestens einmal die Woche","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Mindestens einmal die Woche","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Mindestens einmal die Woche","2012","Sachsen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Sachsen","weiblich","","","",""
"Mindestens einmal die Woche","2012","Sachsen-Anhalt","maennlich","","","",""
"Mindestens einmal die Woche","2012","Sachsen-Anhalt","weiblich","","","",""
"Mindestens einmal die Woche","2012","Thueringen","maennlich","","","",""
"Mindestens einmal die Woche","2012","Thueringen","weiblich","","","",""
"Fast nie oder nie","2013","Schleswig-Holstein","maennlich","133","","",""
"Fast nie oder nie","2013","Schleswig-Holstein","weiblich","190","","",""
"Fast nie oder nie","2013","Hamburg","maennlich","55","0.314898815067327","0.246472314454752","0.383325315679901"
"Fast nie oder nie","2013","Hamburg","weiblich","78","0.371551190002461","0.308129188745844","0.434973191259077"
"Fast nie oder nie","2013","Niedersachsen","maennlich","352","0.316627874764167","0.289139127307779","0.344116622220556"
"Fast nie oder nie","2013","Niedersachsen","weiblich","403","0.282348949096224","0.258274307241771","0.306423590950676"
"Fast nie oder nie","2013","Bremen","maennlich","20","","",""
"Fast nie oder nie","2013","Bremen","weiblich","30","0.245468284847446","0.162355865927408","0.328580703767483"
"Fast nie oder nie","2013","Nordrhein-Westfalen","maennlich","773","0.320180014843945","0.301150391223837","0.339209638464052"
"Fast nie oder nie","2013","Nordrhein-Westfalen","weiblich","965","0.333764654716307","0.316216604479608","0.351312704953006"
"Fast nie oder nie","2013","Hessen","maennlich","223","","",""
"Fast nie oder nie","2013","Hessen","weiblich","287","","",""
"Fast nie oder nie","2013","Rheinland-Pfalz,Saarland","maennlich","228","","",""
"Fast nie oder nie","2013","Rheinland-Pfalz,Saarland","weiblich","295","","",""
"Fast nie oder nie","2013","Baden-Wuerttemberg","maennlich","379","0.267946726610529","0.244468818143371","0.291424635077688"
"Fast nie oder nie","2013","Baden-Wuerttemberg","weiblich","488","0.3069176094732","0.284506794483742","0.329328424462657"
"Fast nie oder nie","2013","Bayern","maennlich","519","0.309640947493801","0.288246376739119","0.331035518248483"
"Fast nie oder nie","2013","Bayern","weiblich","621","0.305756034642905","0.286508210366053","0.325003858919757"
"Fast nie oder nie","2013","Saarland","maennlich","","","",""
"Fast nie oder nie","2013","Saarland","weiblich","","","",""
"Fast nie oder nie","2013","Berlin","maennlich","132","","",""
"Fast nie oder nie","2013","Berlin","weiblich","171","","",""
"Fast nie oder nie","2013","Brandenburg","maennlich","178","","",""
"Fast nie oder nie","2013","Brandenburg","weiblich","215","","",""
"Fast nie oder nie","2013","Mecklenburg-Vorpommern","maennlich","119","","",""
"Fast nie oder nie","2013","Mecklenburg-Vorpommern","weiblich","137","","",""
"Fast nie oder nie","2013","Sachsen","maennlich","280","","",""
"Fast nie oder nie","2013","Sachsen","weiblich","325","0.302711621111495","0.272476825182831","0.332946417040158"
"Fast nie oder nie","2013","Sachsen-Anhalt","maennlich","179","","",""
"Fast nie oder nie","2013","Sachsen-Anhalt","weiblich","231","","",""
"Fast nie oder nie","2013","Thueringen","maennlich","178","","",""
"Fast nie oder nie","2013","Thueringen","weiblich","244","","",""
"Mehrmals im Jahr","2013","Schleswig-Holstein","maennlich","64","0.130735864243829","0.0976581953838853","0.163813533103772"
"Mehrmals im Jahr","2013","Schleswig-Holstein","weiblich","46","0.0897778641080651","0.0647961387540091","0.114759589462121"
"Mehrmals im Jahr","2013","Hamburg","maennlich","22","","",""
"Mehrmals im Jahr","2013","Hamburg","weiblich","24","","",""
"Mehrmals im Jahr","2013","Niedersachsen","maennlich","169","","",""
"Mehrmals im Jahr","2013","Niedersachsen","weiblich","190","","",""
"Mehrmals im Jahr","2013","Bremen","maennlich","19","","",""
"Mehrmals im Jahr","2013","Bremen","weiblich","11","","",""
"Mehrmals im Jahr","2013","Nordrhein-Westfalen","maennlich","355","0.174094035852671","0.158627488614937","0.189560583090405"
"Mehrmals im Jahr","2013","Nordrhein-Westfalen","weiblich","332","0.111979328143745","0.100244537951051","0.123714118336438"
"Mehrmals im Jahr","2013","Hessen","maennlich","114","","",""
"Mehrmals im Jahr","2013","Hessen","weiblich","110","","",""
"Mehrmals im Jahr","2013","Rheinland-Pfalz,Saarland","maennlich","107","","",""
"Mehrmals im Jahr","2013","Rheinland-Pfalz,Saarland","weiblich","96","0.11071716495356","0.0887947619112653","0.132639567995855"
"Mehrmals im Jahr","2013","Baden-Wuerttemberg","maennlich","188","","",""
"Mehrmals im Jahr","2013","Baden-Wuerttemberg","weiblich","209","","",""
"Mehrmals im Jahr","2013","Bayern","maennlich","288","","",""
"Mehrmals im Jahr","2013","Bayern","weiblich","300","0.129723119207436","0.115686080923625","0.143760157491246"
"Mehrmals im Jahr","2013","Saarland","maennlich","","","",""
"Mehrmals im Jahr","2013","Saarland","weiblich","","","",""
"Mehrmals im Jahr","2013","Berlin","maennlich","67","0.15726932753885","0.12293942005624","0.19159923502146"
"Mehrmals im Jahr","2013","Berlin","weiblich","72","0.121108139733302","0.093817337228272","0.148398942238332"
"Mehrmals im Jahr","2013","Brandenburg","maennlich","94","0.247753673115575","0.208216515786492","0.287290830444658"
"Mehrmals im Jahr","2013","Brandenburg","weiblich","90","0.145631895452712","0.116312064657554","0.174951726247869"
"Mehrmals im Jahr","2013","Mecklenburg-Vorpommern","maennlich","27","","",""
"Mehrmals im Jahr","2013","Mecklenburg-Vorpommern","weiblich","34","0.175043814842643","0.133730005891862","0.216357623793425"
"Mehrmals im Jahr","2013","Sachsen","maennlich","139","","",""
"Mehrmals im Jahr","2013","Sachsen","weiblich","142","","",""
"Mehrmals im Jahr","2013","Sachsen-Anhalt","maennlich","76","0.175334572512026","0.139267837675586","0.211401307348467"
"Mehrmals im Jahr","2013","Sachsen-Anhalt","weiblich","94","0.176927782794757","0.144439470966472","0.209416094623042"
"Mehrmals im Jahr","2013","Thueringen","maennlich","91","0.183369168721283","0.147374958380757","0.21936337906181"
"Mehrmals im Jahr","2013","Thueringen","weiblich","84","0.157353712819009","0.126726369320236","0.187981056317783"
"Mindestens einmal im Monat","2013","Schleswig-Holstein","maennlich","13","","",""
"Mindestens einmal im Monat","2013","Schleswig-Holstein","weiblich","21","","",""
"Mindestens einmal im Monat","2013","Hamburg","maennlich","13","","",""
"Mindestens einmal im Monat","2013","Hamburg","weiblich","8","0.0288959514542591","0.00690991005739675","0.0508819928511215"
"Mindestens einmal im Monat","2013","Niedersachsen","maennlich","52","0.0412460824283783","0.0294944911864846","0.0529976736702719"
"Mindestens einmal im Monat","2013","Niedersachsen","weiblich","52","0.0366457989567057","0.0265969763453173","0.046694621568094"
"Mindestens einmal im Monat","2013","Bremen","maennlich","1","","",""
"Mindestens einmal im Monat","2013","Bremen","weiblich","5","0.073960703753965","0.0234196020803754","0.124501805427555"
"Mindestens einmal im Monat","2013","Nordrhein-Westfalen","maennlich","110","","",""
"Mindestens einmal im Monat","2013","Nordrhein-Westfalen","weiblich","108","","",""
"Mindestens einmal im Monat","2013","Hessen","maennlich","48","0.0663459703646528","0.049120893441148","0.0835710472881575"
"Mindestens einmal im Monat","2013","Hessen","weiblich","44","0.0437774418427381","0.0307533153753801","0.0568015683100961"
"Mindestens einmal im Monat","2013","Rheinland-Pfalz,Saarland","maennlich","33","0.0726869144615652","0.0523002873863862","0.0930735415367442"
"Mindestens einmal im Monat","2013","Rheinland-Pfalz,Saarland","weiblich","32","0.0445111081074459","0.0301029737659025","0.0589192424489893"
"Mindestens einmal im Monat","2013","Baden-Wuerttemberg","maennlich","77","0.0589119743581963","0.0464300729923233","0.0713938757240692"
"Mindestens einmal im Monat","2013","Baden-Wuerttemberg","weiblich","60","0.0381360867458695","0.0288297407772364","0.0474424327145025"
