year,plb0240,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
2018,Full-time,5th Quintile,West,0.09745762711864407,43121,0.09465830177398067,0.10025695246330747
2018,Full-time,1st Quintile,East,0.08615819209039548,43121,0.08350971964084647,0.08880666453994449
2018,Full-time,2nd Quintile,East,0.036252354048964215,43121,0.03448809874823692,0.03801660934969151
2018,Full-time,3rd Quintile,East,0.021657250470809793,43121,0.02028333873107979,0.023031162210539798
2018,Full-time,4th Quintile,East,0.018832391713747645,43121,0.017549364110323425,0.020115419317171864
2018,Full-time,5th Quintile,East,0.010357815442561206,43121,0.00940219629445168,0.011313434590670732
2018,Part-time,1st Quintile,West,0.31850961538461536,43121,0.3141121462530816,0.32290708451614913
2018,Part-time,2nd Quintile,West,0.15985576923076922,43121,0.15639675187183166,0.16331478658970677
2018,Part-time,5th Quintile,West,0.1310096153846154,43121,0.1278248992307316,0.1341943315384992
2018,Part-time,3rd Quintile,West,0.12560096153846154,43121,0.12247298867142523,0.12872893440549785
2018,Part-time,4th Quintile,West,0.11117788461538461,43121,0.1082108112250644,0.11414495800570482
2018,Part-time,1st Quintile,East,0.0703125,43121,0.06789928272687988,0.07272571727312012
2018,Part-time,2nd Quintile,East,0.025841346153846152,43121,0.024343786701397484,0.02733890560629482
2018,Part-time,3rd Quintile,East,0.025841346153846152,43121,0.024343786701397484,0.02733890560629482
2018,Part-time,4th Quintile,East,0.021033653846153848,43121,0.019679235269281843,0.022388072423025852
2018,Part-time,5th Quintile,East,0.010817307692307692,43121,0.00984094875622212,0.011793666628393264
2018,Either,1st Quintile,West,0.2875722543352601,43121,0.2833000151131023,0.2918444935574179
2018,Either,2nd Quintile,West,0.14739884393063585,43121,0.1440527998604139,0.1507448880008578
2018,Either,1st Quintile,East,0.13872832369942195,43121,0.135465720097023,0.1419909273018209
2018,Either,4th Quintile,West,0.10115606936416185,43121,0.09830997184108727,0.10400216688723644
2018,Either,3rd Quintile,West,0.0968208092485549,43121,0.09402966054454542,0.09961195795256439
2018,Either,5th Quintile,West,0.0953757225433526,43121,0.09260326630768634,0.09814817877901885
2018,Either,2nd Quintile,East,0.06647398843930635,43121,0.06412272798349691,0.06882524889511579
2018,Either,3rd Quintile,East,0.03901734104046243,43121,0.03718966899317576,0.0408450130877491
2018,Either,4th Quintile,East,0.01878612716763006,43121,0.017504646295040047,0.02006760804022007
2018,Either,5th Quintile,East,0.008670520231213872,43121,0.007795449318774477,0.009545591143653267
2018,I'm not sure yet,1st Quintile,West,0.36853448275862066,43121,0.3639811903182291,0.3730877751990122
2018,I'm not sure yet,2nd Quintile,West,0.14870689655172414,43121,0.14534861756458806,0.15206517553886023
2018,I'm not sure yet,5th Quintile,West,0.13577586206896552,43121,0.13254263549271045,0.1390090886452206
2018,I'm not sure yet,4th Quintile,West,0.09698275862068965,43121,0.09418952701642909,0.09977599022495022
2018,I'm not sure yet,3rd Quintile,West,0.09267241379310345,43121,0.08993545061529479,0.09540937697091212
2018,I'm not sure yet,1st Quintile,East,0.06465517241379311,43121,0.06233404398377904,0.06697630084380717
2018,I'm not sure yet,4th Quintile,East,0.028017241379310345,43121,0.026459649673196327,0.029574833085424364
2018,I'm not sure yet,3rd Quintile,East,0.02586206896551724,43121,0.02436392510340907,0.02736021282762541
2018,I'm not sure yet,2nd Quintile,East,0.023706896551724137,43121,0.02227094719810772,0.025142845905340553
2018,I'm not sure yet,5th Quintile,East,0.015086206896551725,43121,0.013935669342151367,0.016236744450952082
2019,Full-time,1st Quintile,West,0.3471355643788996,42417,0.3426050537112184,0.35166607504658076
2019,Full-time,2nd Quintile,West,0.18037436188315373,42417,0.17671520299376514,0.18403352077254231
2019,Full-time,5th Quintile,West,0.10323312535450936,42417,0.10033754638690444,0.10612870432211428
2019,Full-time,3rd Quintile,West,0.09812819058423142,42417,0.09529708935598818,0.10095929181247465
2019,Full-time,1st Quintile,East,0.08791832104367556,42417,0.0852234210353088,0.09061322105204231
2019,Full-time,4th Quintile,West,0.08621667612024958,42417,0.08354549492526835,0.08888785731523081
2019,Full-time,2nd Quintile,East,0.0368689733408962,42417,0.0350756470901851,0.0386622995916073
2019,Full-time,3rd Quintile,East,0.0238230289279637,42417,0.022371756765880237,0.02527430109004716
2019,Full-time,4th Quintile,East,0.023255813953488372,42417,0.02182150639725381,0.024690121509722933
2019,Full-time,5th Quintile,East,0.013045944412932501,42417,0.011966072298280494,0.014125816527584508
2019,Part-time,1st Quintile,West,0.32019405700424497,42417,0.3157540341182945,0.32463407989019544
2019,Part-time,2nd Quintile,West,0.17647058823529413,42417,0.17284263382834789,0.18009854264224037
2019,Part-time,5th Quintile,West,0.12613705275924803,42417,0.12297747462967935,0.1292966308888167
2019,Part-time,3rd Quintile,West,0.10794420861127957,42417,0.10499108396186929,0.11089733326068985
2019,Part-time,4th Quintile,West,0.09824135839902971,42417,0.09540880286884895,0.10107391392921047
2019,Part-time,1st Quintile,East,0.0667070952092177,42417,0.06433254644042002,0.06908164397801539
2019,Part-time,2nd Quintile,East,0.04972710733778047,42417,0.047658362794718113,0.051795851880842826
2019,Part-time,3rd Quintile,East,0.02425712553062462,42417,0.022793016366983134,0.02572123469426611
2019,Part-time,5th Quintile,East,0.015767131594906003,42417,0.01458160479782231,0.016952658391989697
2019,Part-time,4th Quintile,East,0.014554275318374773,42417,0.013414556433148456,0.01569399420360109
2019,Either,1st Quintile,West,0.2616822429906542,42417,0.2574991754158611,0.26586531056544727
2019,Either,2nd Quintile,West,0.1925233644859813,42417,0.1887711055504332,0.19627562342152943
2019,Either,1st Quintile,East,0.1102803738317757,42417,0.10729937506122565,0.11326137260232576
2019,Either,5th Quintile,West,0.10467289719626169,42417,0.10175953765367056,0.10758625673885282
2019,Either,3rd Quintile,West,0.09719626168224299,42417,0.0943771806991492,0.10001534266533678
2019,Either,4th Quintile,West,0.09532710280373832,42417,0.09253237134474487,0.09812183426273177
2019,Either,2nd Quintile,East,0.048598130841121495,42417,0.0465517904342005,0.05064447124804249
2019,Either,3rd Quintile,East,0.044859813084112146,42417,0.04288989400862269,0.0468297321596016
2019,Either,4th Quintile,East,0.028037383177570093,42417,0.02646637076620642,0.029608395588933765
2019,Either,5th Quintile,East,0.016822429906542057,42417,0.015598528478458733,0.018046331334625382
2019,I'm not sure yet,1st Quintile,West,0.30025445292620867,42417,0.29589229989796906,0.3046166059544483
2019,I'm not sure yet,2nd Quintile,West,0.19338422391857507,42417,0.18962559047565597,0.19714285736149417
2019,I'm not sure yet,3rd Quintile,West,0.12213740458015267,42417,0.11902121613688976,0.12525359302341557
2019,I'm not sure yet,5th Quintile,West,0.11704834605597965,42417,0.11398893945337041,0.12010775265858889
2019,I'm not sure yet,1st Quintile,East,0.08142493638676845,42417,0.0788222482262835,0.0840276245472534
2019,I'm not sure yet,4th Quintile,West,0.07633587786259542,42417,0.07380886480357461,0.07886289092161623
2019,I'm not sure yet,2nd Quintile,East,0.03816793893129771,42417,0.03634452580930272,0.039991352053292704
2019,I'm not sure yet,3rd Quintile,East,0.030534351145038167,42417,0.028896981792421582,0.03217172049765475
2019,I'm not sure yet,4th Quintile,East,0.027989821882951654,42417,0.02642010412855726,0.02955953963734605
2019,I'm not sure yet,5th Quintile,East,0.01272264631043257,42417,0.011656063914446005,0.013789228706419134
2020,Full-time,1st Quintile,West,0.3080328905755851,42741,0.303655906127494,0.3124098750236762
2020,Full-time,2nd Quintile,West,0.17014547754585704,42741,0.16658305919374994,0.17370789589796415
2020,Full-time,5th Quintile,West,0.13409234661606578,42741,0.1308618334419418,0.13732285979018977
2020,Full-time,4th Quintile,West,0.09930423782416192,42741,0.09646888778338149,0.10213958786494236
2020,Full-time,3rd Quintile,West,0.09867172675521822,42741,0.09584442870773391,0.10149902480270254
2020,Full-time,1st Quintile,East,0.08222643896268185,42741,0.07962204161562199,0.08483083630974171
2020,Full-time,2nd Quintile,East,0.03542061986084757,42741,0.03366822973558824,0.0371730099861069
2020,Full-time,3rd Quintile,East,0.028462998102466792,42741,0.026886462703640417,0.030039533501293167
2020,Full-time,4th Quintile,East,0.022770398481973434,42741,0.021356177246500196,0.024184619717446672
2020,Full-time,5th Quintile,East,0.020872865275142316,42741,0.01951753758900708,0.02222819296127755
2020,Part-time,1st Quintile,West,0.2630117973629424,42741,0.2588378053433326,0.26718578938255216
2020,Part-time,2nd Quintile,West,0.208882720333102,42741,0.2050287761141111,0.21273666455209292
2020,Part-time,5th Quintile,West,0.1554476058292852,42741,0.152012508479905,0.15888270317866543
2020,Part-time,3rd Quintile,West,0.10825815405968078,42741,0.10531248729962457,0.111203820819737
2020,Part-time,4th Quintile,West,0.09299097848716169,42741,0.09023763785416714,0.09574431912015624
2020,Part-time,1st Quintile,East,0.06315058986814712,42741,0.06084460033641752,0.06545657939987672
2020,Part-time,2nd Quintile,East,0.04510756419153366,42741,0.043139969481344805,0.047075158901722515
2020,Part-time,3rd Quintile,East,0.024288688410825817,42741,0.022829214172378397,0.025748162649273237
2020,Part-time,4th Quintile,East,0.01943095072866065,42741,0.018122311762868347,0.020739589694452956
2020,Part-time,5th Quintile,East,0.01943095072866065,42741,0.018122311762868347,0.020739589694452956
2020,Either,1st Quintile,West,0.2597402597402597,42741,0.25558311225621283,0.2638974072243066
2020,Either,2nd Quintile,West,0.1614100185528757,42741,0.15792203996365534,0.16489799714209608
2020,Either,5th Quintile,West,0.150278293135436,42741,0.14689047401261948,0.15366611225825252
2020,Either,4th Quintile,West,0.11131725417439703,42741,0.10833538662638804,0.11429912172240601
2020,Either,3rd Quintile,West,0.09276437847866419,42741,0.09001405106027302,0.09551470589705535
2020,Either,1st Quintile,East,0.07977736549165121,42741,0.07720862617680767,0.08234610480649475
2020,Either,2nd Quintile,East,0.04638218923933209,42741,0.04438832065556346,0.04837605782310073
2020,Either,5th Quintile,East,0.03710575139146568,42741,0.03531372812724794,0.03889777465568342
2020,Either,3rd Quintile,East,0.03710575139146568,42741,0.03531372812724794,0.03889777465568342
2020,Either,4th Quintile,East,0.02411873840445269,42741,0.022664252506460862,0.02557322430244452
2020,I'm not sure yet,1st Quintile,West,0.2757936507936508,42741,0.27155666480571417,0.28003063678158746
2020,I'm not sure yet,5th Quintile,West,0.15873015873015872,42741,0.1552657341027301,0.16219458335758735
2020,I'm not sure yet,2nd Quintile,West,0.15476190476190477,42741,0.15133300099815086,0.15819080852565867
2020,I'm not sure yet,4th Quintile,West,0.12698412698412698,42741,0.1238275272134103,0.13014072675484367
2020,I'm not sure yet,3rd Quintile,West,0.10119047619047619,42741,0.09833132326712778,0.10404962911382461
2020,I'm not sure yet,1st Quintile,East,0.06746031746031746,42741,0.06508242843280032,0.06983820648783459
2020,I'm not sure yet,5th Quintile,East,0.031746031746031744,42741,0.030083870709005485,0.033408192783058004
2020,I'm not sure yet,4th Quintile,East,0.02976190476190476,42741,0.028150876146578515,0.03137293337723101
2020,I'm not sure yet,2nd Quintile,East,0.027777777777777776,42741,0.026219785670395814,0.02933576988515974
2020,I'm not sure yet,3rd Quintile,East,0.025793650793650792,42741,0.024290800856098256,0.02729650073120333
2021,Full-time,1st Quintile,West,0.21397379912663755,27598,0.2091352397328333,0.2188123585204418
2021,Full-time,5th Quintile,West,0.19323144104803494,27598,0.1885731068236432,0.19788977527242668
2021,Full-time,2nd Quintile,West,0.14737991266375547,27598,0.14319762218019721,0.15156220314731372
2021,Full-time,4th Quintile,West,0.1462882096069869,27598,0.14211877114585986,0.15045764806811396
2021,Full-time,3rd Quintile,West,0.1146288209606987,27598,0.11087021438543272,0.11838742753596466
2021,Full-time,1st Quintile,East,0.055676855895196505,27598,0.0529715589985964,0.05838215279179661
2021,Full-time,3rd Quintile,East,0.039301310043668124,27598,0.037008783467225526,0.04159383662011072
2021,Full-time,2nd Quintile,East,0.03384279475982533,27598,0.03170938501351029,0.03597620450614037
2021,Full-time,4th Quintile,East,0.02947598253275109,27598,0.0274804695616653,0.031471495503836884
2021,Full-time,5th Quintile,East,0.026200873362445413,27598,0.02431631391941489,0.028085432805475936
2021,Part-time,1st Quintile,West,0.1967799642218247,27598,0.19208940124394783,0.20147052719970157
2021,Part-time,5th Quintile,West,0.18246869409660108,27598,0.1779118555199019,0.18702553267330024
2021,Part-time,2nd Quintile,West,0.167262969588551,27598,0.1628597422727626,0.1716661969043394
2021,Part-time,3rd Quintile,West,0.1547406082289803,27598,0.15047368903391467,0.15900752742404595
2021,Part-time,4th Quintile,West,0.14579606440071557,27598,0.14163244569845546,0.1499596831029757
2021,Part-time,1st Quintile,East,0.03935599284436494,27598,0.037061937233368446,0.04165004845536143
2021,Part-time,2nd Quintile,East,0.03667262969588551,27598,0.034455070393415825,0.03889018899835519
2021,Part-time,4th Quintile,East,0.029516994633273702,27598,0.02752013608547797,0.03151385318106943
2021,Part-time,5th Quintile,East,0.025044722719141325,27598,0.023201118355908785,0.026888327082373865
2021,Part-time,3rd Quintile,East,0.022361359570661897,27598,0.020616921532925454,0.02410579760839834
2021,Either,1st Quintile,West,0.2333931777378815,27598,0.22840263608530226,0.23838371939046077
2021,Either,2nd Quintile,West,0.20825852782764812,27598,0.20346770224074617,0.21304935341455006
2021,Either,5th Quintile,West,0.15978456014362658,27598,0.1554616122493786,0.16410750803787455
2021,Either,3rd Quintile,West,0.118491921005386,27598,0.1146788509459136,0.1223049910648584
2021,Either,4th Quintile,West,0.09156193895870736,27598,0.08815924870224714,0.09496462921516757
2021,Either,1st Quintile,East,0.06463195691202872,27598,0.061731060752605295,0.06753285307145215
2021,Either,2nd Quintile,East,0.0466786355475763,27598,0.044189801120584245,0.049167469974568355
2021,Either,5th Quintile,East,0.03231597845601436,27598,0.03022960184172768,0.034402355070301045
2021,Either,3rd Quintile,East,0.02333931777378815,27598,0.021558033650472857,0.025120601897103443
2021,Either,4th Quintile,East,0.02154398563734291,27598,0.01983101095097026,0.023256960323715558
2021,I'm not sure yet,1st Quintile,West,0.2535211267605634,27598,0.2483885777534708,0.2586536757676559
2021,I'm not sure yet,5th Quintile,West,0.19014084507042253,27598,0.18551107179109505,0.19477061834975
2021,I'm not sure yet,2nd Quintile,West,0.1619718309859155,27598,0.157625064394069,0.166318597577762
2021,I'm not sure yet,3rd Quintile,West,0.15492957746478872,27598,0.15066053096546939,0.15919862396410805
2021,I'm not sure yet,4th Quintile,West,0.09507042253521127,27598,0.09160985467567184,0.09853099039475069
2021,I'm not sure yet,1st Quintile,East,0.035211267605633804,27598,0.03303669352341215,0.037385841687855456
2021,I'm not sure yet,4th Quintile,East,0.03169014084507042,27598,0.02962339759556432,0.03375688409457653
2021,I'm not sure yet,3rd Quintile,East,0.028169014084507043,27598,0.0262169302694588,0.030121097899555287
2021,I'm not sure yet,2nd Quintile,East,0.02464788732394366,27598,0.022818575124276003,0.026477199523611317
2021,I'm not sure yet,5th Quintile,East,0.02464788732394366,27598,0.022818575124276003,0.026477199523611317
