year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Couple with children,1st Quintile,3 rooms,0.32335,1045,2333,0.30437,0.34234
2020,Couple with children,1st Quintile,4 rooms,0.32806,699,2333,0.30900,0.34711
2020,Couple with children,1st Quintile,5 rooms,0.14071,220,2333,0.12659,0.15482
2020,Couple with children,1st Quintile,6 rooms,0.06691,69,2333,0.05677,0.07705
2020,Couple with children,1st Quintile,7 rooms,0.03170,36,2333,0.02459,0.03881
2020,Couple with children,2nd Quintile,2 rooms,0.03316,55,1057,0.02236,0.04396
2020,Couple with children,2nd Quintile,3 rooms,0.24731,311,1057,0.22129,0.27334
2020,Couple with children,2nd Quintile,4 rooms,0.33026,333,1057,0.30190,0.35863
2020,Couple with children,2nd Quintile,5 rooms,0.15221,162,1057,0.13054,0.17387
2020,Couple with children,2nd Quintile,6 rooms,0.11097,99,1057,0.09203,0.12992
2020,Couple with children,2nd Quintile,7 rooms,0.06863,61,1057,0.05338,0.08388
2020,Couple with children,2nd Quintile,8 rooms,0.03343,36,1057,0.02259,0.04427
2020,Couple with children,3rd Quintile,3 rooms,0.18462,182,926,0.15962,0.20962
2020,Couple with children,3rd Quintile,4 rooms,0.26147,245,926,0.23315,0.28979
2020,Couple with children,3rd Quintile,5 rooms,0.25401,218,926,0.22595,0.28206
2020,Couple with children,3rd Quintile,6 rooms,0.14309,154,926,0.12052,0.16565
2020,Couple with children,3rd Quintile,7 rooms,0.08534,77,926,0.06733,0.10334
2020,Couple with children,3rd Quintile,8 rooms,0.02974,50,926,0.01879,0.04069
2020,Couple with children,4th Quintile,3 rooms,0.13164,117,921,0.10979,0.15348
2020,Couple with children,4th Quintile,4 rooms,0.20978,224,921,0.18347,0.23609
2020,Couple with children,4th Quintile,5 rooms,0.29973,248,921,0.27012,0.32933
2020,Couple with children,4th Quintile,6 rooms,0.17950,172,921,0.15470,0.20430
2020,Couple with children,4th Quintile,7 rooms,0.09075,92,921,0.07219,0.10931
2020,Couple with children,4th Quintile,8 rooms,0.03766,68,921,0.02536,0.04996
2020,Couple with children,5th Quintile,3 rooms,0.10626,92,1135,0.08833,0.12420
2020,Couple with children,5th Quintile,4 rooms,0.16611,183,1135,0.14444,0.18777
2020,Couple with children,5th Quintile,5 rooms,0.22494,224,1135,0.20064,0.24924
2020,Couple with children,5th Quintile,6 rooms,0.24277,287,1135,0.21781,0.26772
2020,Couple with children,5th Quintile,7 rooms,0.11517,150,1135,0.09659,0.13375
2020,Couple with children,5th Quintile,8 rooms,0.08505,92,1135,0.06881,0.10128
2020,Couple with children,5th Quintile,9 rooms,0.03239,46,1135,0.02208,0.04269
2020,Couple with children,5th Quintile,10 or more rooms,0.02566,61,1135,0.01646,0.03486
2020,Other Combinations,1st Quintile,2 rooms,0.20418,55,226,0.15151,0.25686
2020,Other Combinations,1st Quintile,3 rooms,0.48388,110,226,0.41858,0.54918
2020,Other Combinations,1st Quintile,4 rooms,0.18332,61,226,0.13276,0.23387
2021,Single-person household,1st Quintile,1 room,0.16046,307,1151,0.13925,0.18167
2021,Single-person household,1st Quintile,2 rooms,0.44496,480,1151,0.41624,0.47368
2021,Single-person household,1st Quintile,3 rooms,0.24602,249,1151,0.22113,0.27091
2021,Single-person household,1st Quintile,4 rooms,0.08947,84,1151,0.07298,0.10597
2021,Single-person household,1st Quintile,5 rooms,0.02665,31,1151,0.01734,0.03596
2021,Single-person household,2nd Quintile,1 room,0.08153,82,623,0.06002,0.10303
2021,Single-person household,2nd Quintile,2 rooms,0.33900,246,623,0.30180,0.37621
2021,Single-person household,2nd Quintile,3 rooms,0.37919,243,623,0.34106,0.41732
2021,Single-person household,2nd Quintile,4 rooms,0.08037,52,623,0.05901,0.10174
2021,Single-person household,3rd Quintile,1 room,0.05597,50,545,0.03665,0.07529
2021,Single-person household,3rd Quintile,2 rooms,0.32721,187,545,0.28778,0.36664
2021,Single-person household,3rd Quintile,3 rooms,0.35013,193,545,0.31004,0.39021
2021,Single-person household,3rd Quintile,4 rooms,0.12021,74,545,0.09288,0.14754
2021,Single-person household,3rd Quintile,5 rooms,0.08209,41,545,0.05903,0.10516
2021,Single-person household,4th Quintile,2 rooms,0.29826,144,448,0.25584,0.34067
2021,Single-person household,4th Quintile,3 rooms,0.35070,174,448,0.30646,0.39494
2021,Single-person household,4th Quintile,4 rooms,0.15629,84,448,0.12263,0.18995
2021,Single-person household,4th Quintile,5 rooms,0.09671,46,448,0.06931,0.12411
2021,Single-person household,5th Quintile,2 rooms,0.21847,121,483,0.18158,0.25536
2021,Single-person household,5th Quintile,3 rooms,0.31478,160,483,0.27332,0.35625
2021,Single-person household,5th Quintile,4 rooms,0.13740,83,483,0.10667,0.16814
2021,Single-person household,5th Quintile,5 rooms,0.13054,71,483,0.10046,0.16062
2021,Single-person household,5th Quintile,6 rooms,0.08283,48,483,0.05822,0.10743
2021,Couple without children,1st Quintile,2 rooms,0.19531,121,326,0.15221,0.23841
2021,Couple without children,1st Quintile,3 rooms,0.43123,161,326,0.37738,0.48507
2021,Couple without children,1st Quintile,4 rooms,0.16905,44,326,0.12830,0.20980
2021,Couple without children,2nd Quintile,2 rooms,0.19625,118,544,0.16284,0.22965
2021,Couple without children,2nd Quintile,3 rooms,0.39307,219,544,0.35199,0.43415
2021,Couple without children,2nd Quintile,4 rooms,0.19648,114,544,0.16306,0.22990
2021,Couple without children,2nd Quintile,5 rooms,0.08584,55,544,0.06228,0.10941
2021,Couple without children,2nd Quintile,6 rooms,0.07493,38,544,0.05279,0.09708
2021,Couple without children,3rd Quintile,2 rooms,0.12810,92,524,0.09946,0.15674
2021,Couple without children,3rd Quintile,3 rooms,0.30995,185,524,0.27031,0.34958
2021,Couple without children,3rd Quintile,4 rooms,0.24194,131,524,0.20523,0.27864
2021,Couple without children,3rd Quintile,5 rooms,0.15571,71,524,0.12464,0.18679
2021,Couple without children,3rd Quintile,6 rooms,0.08343,45,524,0.05973,0.10713
2021,Couple without children,4th Quintile,2 rooms,0.08825,78,643,0.06631,0.11019
2021,Couple without children,4th Quintile,3 rooms,0.26353,191,643,0.22945,0.29761
2021,Couple without children,4th Quintile,4 rooms,0.26308,173,643,0.22902,0.29714
2021,Couple without children,4th Quintile,5 rooms,0.17963,126,643,0.14993,0.20932
2021,Couple without children,4th Quintile,6 rooms,0.12302,75,643,0.09762,0.14843
2021,Couple without children,5th Quintile,2 rooms,0.04426,60,1194,0.03259,0.05593
2021,Couple without children,5th Quintile,3 rooms,0.20771,237,1194,0.18469,0.23073
2021,Couple without children,5th Quintile,4 rooms,0.23912,271,1194,0.21492,0.26333
2021,Couple without children,5th Quintile,5 rooms,0.22348,282,1194,0.19984,0.24712
2021,Couple without children,5th Quintile,6 rooms,0.14320,177,1194,0.12333,0.16308
2021,Couple without children,5th Quintile,7 rooms,0.07269,104,1194,0.05795,0.08742
2021,Couple without children,5th Quintile,8 rooms,0.04156,63,1194,0.03023,0.05288
2021,Single parent,1st Quintile,2 rooms,0.17090,58,329,0.13017,0.21164
2021,Single parent,1st Quintile,3 rooms,0.48874,186,329,0.43465,0.54284
2021,Single parent,1st Quintile,4 rooms,0.18069,85,329,0.13905,0.22233
2021,Single parent,2nd Quintile,2 rooms,0.07237,31,274,0.04163,0.10310
2021,Single parent,2nd Quintile,3 rooms,0.39856,133,274,0.34049,0.45664
2021,Single parent,2nd Quintile,4 rooms,0.33625,77,274,0.28020,0.39229
2021,Single parent,2nd Quintile,5 rooms,0.11860,33,274,0.08025,0.15696
2021,Single parent,3rd Quintile,3 rooms,0.24289,58,94,0.15573,0.33004
2021,Single parent,3rd Quintile,4 rooms,0.30751,36,94,0.21372,0.40130
2021,Single parent,4th Quintile,3 rooms,0.22522,32,66,0.12366,0.32677
2021,Single parent,4th Quintile,4 rooms,0.24917,34,66,0.14402,0.35432
2021,Couple with children,1st Quintile,2 rooms,0.08017,113,1072,0.06391,0.09644
2021,Couple with children,1st Quintile,3 rooms,0.36488,458,1072,0.33605,0.39371
2021,Couple with children,1st Quintile,4 rooms,0.28673,337,1072,0.25964,0.31381
2021,Couple with children,1st Quintile,5 rooms,0.12924,114,1072,0.10914,0.14933
2021,Couple with children,1st Quintile,6 rooms,0.09205,50,1072,0.07474,0.10937
2021,Couple with children,2nd Quintile,2 rooms,0.05562,34,695,0.03857,0.07267
2021,Couple with children,2nd Quintile,3 rooms,0.19816,199,695,0.16850,0.22781
2021,Couple with children,2nd Quintile,4 rooms,0.27126,218,695,0.23818,0.30434
2021,Couple with children,2nd Quintile,5 rooms,0.22874,133,695,0.19749,0.25999
2021,Couple with children,2nd Quintile,6 rooms,0.11999,63,695,0.09581,0.14417
2021,Couple with children,2nd Quintile,7 rooms,0.08486,48,695,0.06413,0.10560
2021,Couple with children,3rd Quintile,3 rooms,0.18636,120,658,0.15658,0.21614
2021,Couple with children,3rd Quintile,4 rooms,0.25400,175,658,0.22072,0.28729
2021,Couple with children,3rd Quintile,5 rooms,0.25152,137,658,0.21834,0.28470
2021,Couple with children,3rd Quintile,6 rooms,0.15476,126,658,0.12710,0.18241
2021,Couple with children,3rd Quintile,7 rooms,0.06473,55,658,0.04592,0.08355
2021,Couple with children,3rd Quintile,8 rooms,0.03302,45,658,0.01936,0.04668
2021,Couple with children,4th Quintile,3 rooms,0.14783,91,645,0.12042,0.17525
2021,Couple with children,4th Quintile,4 rooms,0.21564,145,645,0.18387,0.24740
2021,Couple with children,4th Quintile,5 rooms,0.23636,165,645,0.20355,0.26918
2021,Couple with children,4th Quintile,6 rooms,0.19940,140,645,0.16854,0.23026
2021,Couple with children,4th Quintile,7 rooms,0.10114,60,645,0.07785,0.12443
2021,Couple with children,4th Quintile,8 rooms,0.05258,44,645,0.03534,0.06981
2021,Couple with children,5th Quintile,3 rooms,0.09277,65,766,0.07221,0.11333
2021,Couple with children,5th Quintile,4 rooms,0.16500,135,766,0.13869,0.19130
2021,Couple with children,5th Quintile,5 rooms,0.29301,165,766,0.26076,0.32527
2021,Couple with children,5th Quintile,6 rooms,0.21612,181,766,0.18695,0.24528
2021,Couple with children,5th Quintile,7 rooms,0.09152,94,766,0.07109,0.11195
2021,Couple with children,5th Quintile,8 rooms,0.08482,56,766,0.06508,0.10457
2021,Couple with children,5th Quintile,9 rooms,0.02048,33,766,0.01045,0.03052
2021,Couple with children,5th Quintile,10 or more rooms,0.02680,37,766,0.01535,0.03824
2021,Other Combinations,1st Quintile,2 rooms,0.31534,37,86,0.21656,0.41412
2021,Other Combinations,1st Quintile,3 rooms,0.34231,49,86,0.24144,0.44318
2022,Single-person household,1st Quintile,1 room,0.19755,488,1466,0.17716,0.21793
2022,Single-person household,1st Quintile,2 rooms,0.41530,547,1466,0.39006,0.44053
2022,Single-person household,1st Quintile,3 rooms,0.25702,309,1466,0.23465,0.27940
2022,Single-person household,1st Quintile,4 rooms,0.06645,83,1466,0.05370,0.07920
2022,Single-person household,1st Quintile,5 rooms,0.03305,39,1466,0.02389,0.04220
2022,Single-person household,2nd Quintile,1 room,0.10925,242,1138,0.09111,0.12738
2022,Single-person household,2nd Quintile,2 rooms,0.36934,475,1138,0.34128,0.39739
2022,Single-person household,2nd Quintile,3 rooms,0.32717,314,1138,0.29990,0.35444
2022,Single-person household,2nd Quintile,4 rooms,0.08625,76,1138,0.06993,0.10257
2022,Single-person household,2nd Quintile,5 rooms,0.05244,31,1138,0.03948,0.06540
2022,Single-person household,3rd Quintile,1 room,0.05129,136,1002,0.03762,0.06495
2022,Single-person household,3rd Quintile,2 rooms,0.35082,410,1002,0.32126,0.38039
2022,Single-person household,3rd Quintile,3 rooms,0.32855,299,1002,0.29945,0.35765
2022,Single-person household,3rd Quintile,4 rooms,0.12795,115,1002,0.10726,0.14865
2022,Single-person household,3rd Quintile,5 rooms,0.06324,42,1002,0.04816,0.07832
2022,Single-person household,4th Quintile,1 room,0.04715,113,980,0.03387,0.06043
2022,Single-person household,4th Quintile,2 rooms,0.28265,340,980,0.25444,0.31086
2022,Single-person household,4th Quintile,3 rooms,0.35446,302,980,0.32450,0.38443
2022,Single-person household,4th Quintile,4 rooms,0.14937,123,980,0.12705,0.17170
2022,Single-person household,4th Quintile,5 rooms,0.08138,64,980,0.06426,0.09851
2022,Single-person household,4th Quintile,6 rooms,0.05670,38,980,0.04221,0.07118
2022,Single-person household,5th Quintile,1 room,0.01792,48,956,0.00950,0.02633
2022,Single-person household,5th Quintile,2 rooms,0.19684,232,956,0.17162,0.22206
2022,Single-person household,5th Quintile,3 rooms,0.32024,287,956,0.29065,0.34983
2022,Single-person household,5th Quintile,4 rooms,0.16428,159,956,0.14078,0.18778
2022,Single-person household,5th Quintile,5 rooms,0.14034,115,956,0.11831,0.16237
2022,Single-person household,5th Quintile,6 rooms,0.08246,76,956,0.06502,0.09991
2022,Single-person household,5th Quintile,7 rooms,0.03643,39,956,0.02455,0.04831
2022,Couple without children,1st Quintile,1 room,0.02891,47,912,0.01803,0.03980
2022,Couple without children,1st Quintile,2 rooms,0.19373,303,912,0.16806,0.21939
2022,Couple without children,1st Quintile,3 rooms,0.36611,327,912,0.33483,0.39739
2022,Couple without children,1st Quintile,4 rooms,0.20886,141,912,0.18246,0.23526
2022,Couple without children,1st Quintile,5 rooms,0.10796,61,912,0.08781,0.12811
2022,Couple without children,1st Quintile,6 rooms,0.05558,33,912,0.04070,0.07046
2022,Couple without children,2nd Quintile,2 rooms,0.14281,251,1012,0.12124,0.16438
2022,Couple without children,2nd Quintile,3 rooms,0.36709,408,1012,0.33738,0.39680
2022,Couple without children,2nd Quintile,4 rooms,0.24859,197,1012,0.22195,0.27524
2022,Couple without children,2nd Quintile,5 rooms,0.12783,111,1012,0.10725,0.14841
2022,Couple without children,2nd Quintile,6 rooms,0.06266,45,1012,0.04772,0.07760
2022,Couple without children,3rd Quintile,2 rooms,0.11323,166,1005,0.09363,0.13283
2022,Couple without children,3rd Quintile,3 rooms,0.31979,367,1005,0.29094,0.34864
2022,Couple without children,3rd Quintile,4 rooms,0.26219,233,1005,0.23498,0.28940
2022,Couple without children,3rd Quintile,5 rooms,0.16173,139,1005,0.13896,0.18451
2022,Couple without children,3rd Quintile,6 rooms,0.08308,66,1005,0.06601,0.10016
2022,Couple without children,3rd Quintile,7 rooms,0.04133,34,1005,0.02902,0.05364
2022,Couple without children,4th Quintile,2 rooms,0.06285,118,1056,0.04820,0.07749
2022,Couple without children,4th Quintile,3 rooms,0.27248,325,1056,0.24561,0.29935
2022,Couple without children,4th Quintile,4 rooms,0.27018,254,1056,0.24338,0.29697
2022,Couple without children,4th Quintile,5 rooms,0.20092,205,1056,0.17674,0.22509
2022,Couple without children,4th Quintile,6 rooms,0.09304,98,1056,0.07551,0.11057
2022,Couple without children,4th Quintile,7 rooms,0.06798,56,1056,0.05280,0.08317
2022,Couple without children,5th Quintile,2 rooms,0.03916,111,1553,0.02951,0.04881
2022,Couple without children,5th Quintile,3 rooms,0.24361,367,1553,0.22225,0.26496
2022,Couple without children,5th Quintile,4 rooms,0.21542,345,1553,0.19497,0.23587
2022,Couple without children,5th Quintile,5 rooms,0.22723,329,1553,0.20638,0.24808
2022,Couple without children,5th Quintile,6 rooms,0.14538,224,1553,0.12784,0.16291
2022,Couple without children,5th Quintile,7 rooms,0.07090,121,1553,0.05813,0.08366
2022,Couple without children,5th Quintile,8 rooms,0.03367,56,1553,0.02469,0.04264
2022,Single parent,1st Quintile,2 rooms,0.20400,66,367,0.16271,0.24528
2022,Single parent,1st Quintile,3 rooms,0.36042,180,367,0.31123,0.40961
2022,Single parent,1st Quintile,4 rooms,0.24639,85,367,0.20224,0.29054
2022,Single parent,1st Quintile,5 rooms,0.12422,36,367,0.09043,0.15802
2022,Single parent,2nd Quintile,2 rooms,0.09089,40,294,0.05798,0.12381
2022,Single parent,2nd Quintile,3 rooms,0.48936,163,294,0.43212,0.54660
2022,Single parent,2nd Quintile,4 rooms,0.24545,91,294,0.19618,0.29473
2022,Single parent,3rd Quintile,3 rooms,0.40769,93,186,0.33687,0.47850
2022,Single parent,3rd Quintile,4 rooms,0.26483,55,186,0.20125,0.32842
2022,Single parent,3rd Quintile,5 rooms,0.20490,38,186,0.14674,0.26307
2022,Single parent,4th Quintile,3 rooms,0.25520,43,94,0.16659,0.34381
2022,Single parent,4th Quintile,4 rooms,0.32728,51,94,0.23191,0.42264
2022,Couple with children,1st Quintile,2 rooms,0.05971,113,1536,0.04785,0.07156
2022,Couple with children,1st Quintile,3 rooms,0.30826,537,1536,0.28516,0.33136
2022,Couple with children,1st Quintile,4 rooms,0.27347,464,1536,0.25117,0.29577
2022,Couple with children,1st Quintile,5 rooms,0.20062,238,1536,0.18059,0.22065
2022,Couple with children,1st Quintile,6 rooms,0.07857,103,1536,0.06511,0.09203
2022,Couple with children,1st Quintile,7 rooms,0.04071,50,1536,0.03083,0.05060
2022,Couple with children,1st Quintile,8 rooms,0.02301,31,1536,0.01551,0.03052
2022,Couple with children,2nd Quintile,2 rooms,0.03509,57,1212,0.02473,0.04545
2022,Couple with children,2nd Quintile,3 rooms,0.25015,339,1212,0.22576,0.27454
2022,Couple with children,2nd Quintile,4 rooms,0.30972,377,1212,0.28368,0.33577
2022,Couple with children,2nd Quintile,5 rooms,0.18801,218,1212,0.16600,0.21002
2022,Couple with children,2nd Quintile,6 rooms,0.11687,125,1212,0.09877,0.13496
2022,Couple with children,2nd Quintile,7 rooms,0.05322,55,1212,0.04058,0.06586
2022,Couple with children,2nd Quintile,8 rooms,0.03377,41,1212,0.02360,0.04395
2022,Couple with children,3rd Quintile,3 rooms,0.19116,194,920,0.16574,0.21658
2022,Couple with children,3rd Quintile,4 rooms,0.26697,247,920,0.23837,0.29558
2022,Couple with children,3rd Quintile,5 rooms,0.24533,212,920,0.21751,0.27315
2022,Couple with children,3rd Quintile,6 rooms,0.14354,144,920,0.12087,0.16621
2022,Couple with children,3rd Quintile,7 rooms,0.07660,88,920,0.05941,0.09380
2022,Couple with children,3rd Quintile,8 rooms,0.02771,35,920,0.01709,0.03832
2022,Couple with children,4th Quintile,3 rooms,0.13106,128,977,0.10988,0.15223
2022,Couple with children,4th Quintile,4 rooms,0.24930,248,977,0.22216,0.27644
2022,Couple with children,4th Quintile,5 rooms,0.22937,245,977,0.20300,0.25575
2022,Couple with children,4th Quintile,6 rooms,0.20247,183,977,0.17726,0.22768
2022,Couple with children,4th Quintile,7 rooms,0.08697,106,977,0.06929,0.10465
2022,Couple with children,4th Quintile,8 rooms,0.05534,67,977,0.04100,0.06969
2022,Couple with children,5th Quintile,3 rooms,0.10247,79,991,0.08358,0.12136
2022,Couple with children,5th Quintile,4 rooms,0.22910,177,991,0.20292,0.25528
2022,Couple with children,5th Quintile,5 rooms,0.25417,231,991,0.22704,0.28129
2022,Couple with children,5th Quintile,6 rooms,0.15368,206,991,0.13122,0.17615
2022,Couple with children,5th Quintile,7 rooms,0.12270,138,991,0.10226,0.14314
2022,Couple with children,5th Quintile,8 rooms,0.07114,82,991,0.05512,0.08715
2022,Couple with children,5th Quintile,9 rooms,0.04120,40,991,0.02882,0.05358
2022,Couple with children,5th Quintile,10 or more rooms,0.02121,38,991,0.01223,0.03018
2022,Other Combinations,1st Quintile,2 rooms,0.14254,85,579,0.11404,0.17104
