year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Thuringa,2nd Quintile,3 rooms,0.38989,51,86,0.28620,0.49357
2016,Thuringa,2nd Quintile,4 rooms,0.17566,35,86,0.09476,0.25655
2017,Schleswig-Holstein,1st Quintile,2 rooms,0.38003,67,220,0.31575,0.44432
2017,Schleswig-Holstein,1st Quintile,3 rooms,0.32668,95,220,0.26456,0.38880
2017,Schleswig-Holstein,1st Quintile,4 rooms,0.10885,58,220,0.06760,0.15011
2017,Schleswig-Holstein,2nd Quintile,3 rooms,0.48435,37,37,0.32109,0.64760
2017,Schleswig-Holstein,3rd Quintile,4 rooms,0.29205,34,34,0.13690,0.44719
2017,Hamburg,1st Quintile,3 rooms,0.42118,43,43,0.27185,0.57051
2017,Lower Saxony,1st Quintile,1 room,0.05450,40,647,0.03699,0.07201
2017,Lower Saxony,1st Quintile,2 rooms,0.30171,123,647,0.26631,0.33711
2017,Lower Saxony,1st Quintile,3 rooms,0.29616,242,647,0.26095,0.33136
2017,Lower Saxony,1st Quintile,4 rooms,0.20187,159,647,0.17092,0.23282
2017,Lower Saxony,1st Quintile,5 rooms,0.06361,47,647,0.04479,0.08243
2017,Lower Saxony,1st Quintile,6 rooms,0.05960,36,647,0.04135,0.07786
2017,Lower Saxony,2nd Quintile,2 rooms,0.19063,45,247,0.14154,0.23971
2017,Lower Saxony,2nd Quintile,3 rooms,0.31043,81,247,0.25261,0.36825
2017,Lower Saxony,2nd Quintile,4 rooms,0.17403,67,247,0.12665,0.22140
2017,Lower Saxony,2nd Quintile,5 rooms,0.16714,54,247,0.12051,0.21376
2017,Lower Saxony,3rd Quintile,3 rooms,0.28710,68,236,0.22926,0.34495
2017,Lower Saxony,3rd Quintile,4 rooms,0.20895,61,236,0.15696,0.26093
2017,Lower Saxony,3rd Quintile,5 rooms,0.18434,65,236,0.13476,0.23391
2017,Lower Saxony,3rd Quintile,6 rooms,0.10910,42,236,0.06924,0.14896
2017,Lower Saxony,4th Quintile,3 rooms,0.19472,55,235,0.14398,0.24546
2017,Lower Saxony,4th Quintile,4 rooms,0.25523,68,235,0.19937,0.31110
2017,Lower Saxony,4th Quintile,5 rooms,0.17937,65,235,0.13021,0.22853
2017,Lower Saxony,4th Quintile,6 rooms,0.14167,47,235,0.09699,0.18635
2017,Lower Saxony,5th Quintile,3 rooms,0.13548,31,253,0.09322,0.17773
2017,Lower Saxony,5th Quintile,4 rooms,0.21162,60,253,0.16118,0.26205
2017,Lower Saxony,5th Quintile,5 rooms,0.25019,69,253,0.19671,0.30367
2017,Lower Saxony,5th Quintile,6 rooms,0.14515,55,253,0.10166,0.18864
2017,Lower Saxony,5th Quintile,7 rooms,0.08545,38,253,0.05093,0.11996
2017,Bremen,1st Quintile,3 rooms,0.23579,34,34,0.09096,0.38062
2017,North Rhine-Westphalia,1st Quintile,1 room,0.11024,102,1244,0.09283,0.12765
2017,North Rhine-Westphalia,1st Quintile,2 rooms,0.30142,290,1244,0.27591,0.32693
2017,North Rhine-Westphalia,1st Quintile,3 rooms,0.35642,507,1244,0.32980,0.38305
2017,North Rhine-Westphalia,1st Quintile,4 rooms,0.14282,257,1244,0.12337,0.16227
2017,North Rhine-Westphalia,1st Quintile,5 rooms,0.04934,88,1244,0.03730,0.06138
2017,North Rhine-Westphalia,2nd Quintile,2 rooms,0.26374,103,568,0.22747,0.30001
2017,North Rhine-Westphalia,2nd Quintile,3 rooms,0.34481,209,568,0.30569,0.38394
2017,North Rhine-Westphalia,2nd Quintile,4 rooms,0.15314,138,568,0.12350,0.18278
2017,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09912,74,568,0.07452,0.12371
2017,North Rhine-Westphalia,2nd Quintile,6 rooms,0.05548,44,568,0.03663,0.07432
2017,North Rhine-Westphalia,3rd Quintile,2 rooms,0.15160,93,548,0.12155,0.18166
2017,North Rhine-Westphalia,3rd Quintile,3 rooms,0.35351,183,548,0.31345,0.39358
2017,North Rhine-Westphalia,3rd Quintile,4 rooms,0.24926,137,548,0.21301,0.28551
2017,North Rhine-Westphalia,3rd Quintile,5 rooms,0.10975,85,548,0.08356,0.13595
2017,North Rhine-Westphalia,3rd Quintile,6 rooms,0.06783,50,548,0.04676,0.08890
2017,North Rhine-Westphalia,4th Quintile,2 rooms,0.13467,59,602,0.10738,0.16196
2017,North Rhine-Westphalia,4th Quintile,3 rooms,0.26817,153,602,0.23276,0.30359
2017,North Rhine-Westphalia,4th Quintile,4 rooms,0.21623,139,602,0.18331,0.24914
2017,North Rhine-Westphalia,4th Quintile,5 rooms,0.19292,114,602,0.16137,0.22447
2017,North Rhine-Westphalia,4th Quintile,6 rooms,0.11701,98,602,0.09131,0.14271
2017,North Rhine-Westphalia,4th Quintile,7 rooms,0.03633,39,602,0.02137,0.05129
2017,North Rhine-Westphalia,5th Quintile,2 rooms,0.07479,33,641,0.05441,0.09517
2017,North Rhine-Westphalia,5th Quintile,3 rooms,0.24371,131,641,0.21044,0.27697
2017,North Rhine-Westphalia,5th Quintile,4 rooms,0.19242,141,641,0.16188,0.22296
2017,North Rhine-Westphalia,5th Quintile,5 rooms,0.22132,142,641,0.18915,0.25348
2017,North Rhine-Westphalia,5th Quintile,6 rooms,0.12077,97,641,0.09552,0.14602
2017,North Rhine-Westphalia,5th Quintile,7 rooms,0.07127,59,641,0.05134,0.09120
2017,North Rhine-Westphalia,5th Quintile,8 rooms,0.04511,38,641,0.02903,0.06119
2017,Hesse,1st Quintile,1 room,0.11014,48,382,0.07871,0.14158
2017,Hesse,1st Quintile,2 rooms,0.41133,105,382,0.36192,0.46074
2017,Hesse,1st Quintile,3 rooms,0.33289,145,382,0.28557,0.38021
2017,Hesse,1st Quintile,4 rooms,0.08824,84,382,0.05976,0.11672
2017,Hesse,2nd Quintile,3 rooms,0.33100,51,87,0.23155,0.43046
2017,Hesse,2nd Quintile,4 rooms,0.16216,36,87,0.08426,0.24006
2017,Hesse,3rd Quintile,3 rooms,0.32263,61,115,0.23681,0.40844
2017,Hesse,3rd Quintile,4 rooms,0.22066,54,115,0.14453,0.29678
2017,Hesse,4th Quintile,3 rooms,0.32915,62,138,0.25046,0.40784
2017,Hesse,4th Quintile,4 rooms,0.14648,36,138,0.08727,0.20569
2017,Hesse,4th Quintile,5 rooms,0.20026,40,138,0.13325,0.26727
2017,Hesse,5th Quintile,3 rooms,0.22076,46,189,0.16147,0.28005
2017,Hesse,5th Quintile,4 rooms,0.19708,49,189,0.14022,0.25394
2017,Hesse,5th Quintile,5 rooms,0.17369,54,189,0.11953,0.22784
2017,Hesse,5th Quintile,6 rooms,0.14947,40,189,0.09850,0.20044
2017,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.34570,85,277,0.28959,0.40181
2017,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.26187,118,277,0.21000,0.31374
2017,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.15336,74,277,0.11085,0.19588
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.28860,66,133,0.21130,0.36590
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.17048,33,133,0.10633,0.23464
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.15850,34,133,0.09620,0.22080
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.32758,42,105,0.23738,0.41778
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.14814,32,105,0.07986,0.21641
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.12537,31,105,0.06173,0.18901
2017,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.15665,32,134,0.09487,0.21842
2017,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.24863,34,134,0.17518,0.32209
2017,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.24036,37,134,0.16774,0.31298
2017,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.16512,31,134,0.10201,0.22822
2017,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.15143,31,68,0.06560,0.23727
2017,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.18269,37,68,0.09016,0.27522
2017,Baden-Wuerttemberg,1st Quintile,1 room,0.11951,44,456,0.08970,0.14931
2017,Baden-Wuerttemberg,1st Quintile,2 rooms,0.31866,103,456,0.27585,0.36148
2017,Baden-Wuerttemberg,1st Quintile,3 rooms,0.31428,165,456,0.27162,0.35693
2017,Baden-Wuerttemberg,1st Quintile,4 rooms,0.10135,96,456,0.07362,0.12908
2017,Baden-Wuerttemberg,1st Quintile,5 rooms,0.10149,48,456,0.07374,0.12923
2017,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.17509,44,256,0.12845,0.22174
2017,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.36914,116,256,0.30991,0.42837
2017,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.20870,62,256,0.15882,0.25858
2017,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.09540,34,256,0.05934,0.13145
2017,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.15889,35,297,0.11725,0.20054
2017,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.25296,85,297,0.20344,0.30248
2017,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.21695,81,297,0.17000,0.26391
2017,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.18310,63,297,0.13904,0.22716
2017,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.09157,33,297,0.05871,0.12442
2017,Baden-Wuerttemberg,4th Quintile,3 rooms,0.25063,83,355,0.20549,0.29578
2017,Baden-Wuerttemberg,4th Quintile,4 rooms,0.26157,101,355,0.21579,0.30736
2017,Baden-Wuerttemberg,4th Quintile,5 rooms,0.18063,88,355,0.14055,0.22070
2017,Baden-Wuerttemberg,4th Quintile,6 rooms,0.09305,48,355,0.06279,0.12331
2017,Baden-Wuerttemberg,4th Quintile,7 rooms,0.06129,35,355,0.03631,0.08628
2017,Baden-Wuerttemberg,5th Quintile,3 rooms,0.19331,75,393,0.15421,0.23240
2017,Baden-Wuerttemberg,5th Quintile,4 rooms,0.22411,95,393,0.18283,0.26539
2017,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17635,90,393,0.13862,0.21407
2017,Baden-Wuerttemberg,5th Quintile,6 rooms,0.16376,92,393,0.12712,0.20039
2017,Baden-Wuerttemberg,5th Quintile,7 rooms,0.06360,41,393,0.03944,0.08775
2017,Bavaria,1st Quintile,1 room,0.08719,50,577,0.06415,0.11023
2017,Bavaria,1st Quintile,2 rooms,0.38876,153,577,0.34895,0.42857
2017,Bavaria,1st Quintile,3 rooms,0.33988,236,577,0.30120,0.37856
2017,Bavaria,1st Quintile,4 rooms,0.09988,99,577,0.07539,0.12437
2017,Bavaria,1st Quintile,5 rooms,0.04014,39,577,0.02411,0.05618
2017,Bavaria,2nd Quintile,2 rooms,0.15061,69,469,0.11820,0.18301
2017,Bavaria,2nd Quintile,3 rooms,0.39405,182,469,0.34978,0.43832
2017,Bavaria,2nd Quintile,4 rooms,0.19281,112,469,0.15707,0.22855
2017,Bavaria,2nd Quintile,5 rooms,0.11362,75,469,0.08487,0.14238
2017,Bavaria,2nd Quintile,6 rooms,0.04536,31,469,0.02651,0.06422
2017,Bavaria,3rd Quintile,2 rooms,0.16991,66,443,0.13490,0.20492
2017,Bavaria,3rd Quintile,3 rooms,0.24962,128,443,0.20927,0.28997
2017,Bavaria,3rd Quintile,4 rooms,0.24303,112,443,0.20305,0.28302
2017,Bavaria,3rd Quintile,5 rooms,0.13473,83,443,0.10290,0.16656
2017,Bavaria,3rd Quintile,6 rooms,0.07606,54,443,0.05135,0.10078
2017,Bavaria,4th Quintile,2 rooms,0.10966,51,469,0.08135,0.13797
2017,Bavaria,4th Quintile,3 rooms,0.25574,111,469,0.21621,0.29527
2017,Bavaria,4th Quintile,4 rooms,0.17379,86,469,0.13946,0.20812
2017,Bavaria,4th Quintile,5 rooms,0.20386,118,469,0.16736,0.24036
2017,Bavaria,4th Quintile,6 rooms,0.09279,69,469,0.06651,0.11908
2017,Bavaria,4th Quintile,7 rooms,0.06405,34,469,0.04187,0.08624
2017,Bavaria,5th Quintile,2 rooms,0.11350,47,521,0.08623,0.14076
2017,Bavaria,5th Quintile,3 rooms,0.22412,116,521,0.18827,0.25996
2017,Bavaria,5th Quintile,4 rooms,0.18898,103,521,0.15533,0.22263
2017,Bavaria,5th Quintile,5 rooms,0.18852,110,521,0.15490,0.22214
2017,Bavaria,5th Quintile,6 rooms,0.13965,101,521,0.10986,0.16944
2017,Bavaria,5th Quintile,7 rooms,0.06469,44,521,0.04355,0.08584
2017,Berlin,1st Quintile,1 room,0.27878,43,189,0.21468,0.34288
2017,Berlin,1st Quintile,2 rooms,0.41551,71,189,0.34507,0.48596
2017,Berlin,1st Quintile,3 rooms,0.25426,75,189,0.19201,0.31650
2017,Berlin,2nd Quintile,2 rooms,0.46506,52,109,0.37099,0.55913
2017,Berlin,2nd Quintile,3 rooms,0.31322,57,109,0.22575,0.40070
2017,Berlin,3rd Quintile,3 rooms,0.40481,45,45,0.25977,0.54985
2017,Berlin,4th Quintile,3 rooms,0.35858,47,47,0.21998,0.49717
2017,Berlin,5th Quintile,3 rooms,0.27492,39,39,0.13296,0.41688
2017,Brandenburg,1st Quintile,2 rooms,0.31785,43,186,0.25075,0.38494
2017,Brandenburg,1st Quintile,3 rooms,0.33755,87,186,0.26941,0.40569
2017,Brandenburg,1st Quintile,4 rooms,0.19814,56,186,0.14070,0.25558
2017,Brandenburg,2nd Quintile,3 rooms,0.41730,76,111,0.32515,0.50945
2017,Brandenburg,2nd Quintile,4 rooms,0.11561,35,111,0.05586,0.17537
2017,Brandenburg,3rd Quintile,3 rooms,0.36346,50,87,0.26180,0.46512
2017,Brandenburg,3rd Quintile,4 rooms,0.22499,37,87,0.13674,0.31325
2017,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.44862,42,105,0.35303,0.54421
2017,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.24131,63,105,0.15908,0.32355
2017,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,0.35056,33,33,0.18523,0.51588
2017,Saxony,1st Quintile,2 rooms,0.37749,88,280,0.32061,0.43438
2017,Saxony,1st Quintile,3 rooms,0.36568,124,280,0.30916,0.42219
2017,Saxony,1st Quintile,4 rooms,0.10478,68,280,0.06885,0.14072
2017,Saxony,2nd Quintile,2 rooms,0.26788,46,217,0.20882,0.32694
2017,Saxony,2nd Quintile,3 rooms,0.48845,117,217,0.42179,0.55511
2017,Saxony,2nd Quintile,4 rooms,0.10916,54,217,0.06757,0.15075
2017,Saxony,3rd Quintile,2 rooms,0.18698,33,170,0.12820,0.24577
2017,Saxony,3rd Quintile,3 rooms,0.36563,73,170,0.29302,0.43825
2017,Saxony,3rd Quintile,4 rooms,0.28346,64,170,0.21551,0.35141
2017,Saxony,4th Quintile,3 rooms,0.30028,54,105,0.21218,0.38837
2017,Saxony,4th Quintile,4 rooms,0.27230,51,105,0.18674,0.35785
2017,Saxony-Anhalt,1st Quintile,2 rooms,0.43154,57,206,0.36374,0.49935
2017,Saxony-Anhalt,1st Quintile,3 rooms,0.28978,88,206,0.22767,0.35188
2017,Saxony-Anhalt,1st Quintile,4 rooms,0.14425,61,206,0.09615,0.19234
2017,Saxony-Anhalt,2nd Quintile,3 rooms,0.39434,56,94,0.29501,0.49367
2017,Saxony-Anhalt,2nd Quintile,4 rooms,0.18095,38,94,0.10271,0.25919
2017,Saxony-Anhalt,3rd Quintile,3 rooms,0.38131,34,34,0.21559,0.54703
2017,Saxony-Anhalt,4th Quintile,3 rooms,0.44712,33,33,0.27485,0.61939
2017,Thuringa,1st Quintile,2 rooms,0.35918,49,152,0.28265,0.43570
2017,Thuringa,1st Quintile,3 rooms,0.36217,71,152,0.28551,0.43883
2017,Thuringa,1st Quintile,4 rooms,0.07792,32,152,0.03516,0.12067
2017,Thuringa,2nd Quintile,3 rooms,0.33734,61,103,0.24559,0.42910
2017,Thuringa,2nd Quintile,4 rooms,0.18516,42,103,0.10978,0.26054
2017,Thuringa,3rd Quintile,3 rooms,0.27042,34,67,0.16325,0.37758
2017,Thuringa,3rd Quintile,4 rooms,0.27057,33,67,0.16339,0.37775
2018,Schleswig-Holstein,1st Quintile,2 rooms,0.33476,45,172,0.26403,0.40549
2018,Schleswig-Holstein,1st Quintile,3 rooms,0.28946,75,172,0.22149,0.35744
2018,Schleswig-Holstein,1st Quintile,4 rooms,0.08495,52,172,0.04316,0.12674
2018,Schleswig-Holstein,2nd Quintile,3 rooms,0.41360,42,42,0.26285,0.56435
2018,Schleswig-Holstein,3rd Quintile,4 rooms,0.23743,32,32,0.08764,0.38722
2018,Hamburg,1st Quintile,2 rooms,0.41515,41,74,0.30211,0.52819
2018,Hamburg,1st Quintile,3 rooms,0.31950,33,74,0.21254,0.42647
2018,Lower Saxony,1st Quintile,1 room,0.08913,32,553,0.06536,0.11290
2018,Lower Saxony,1st Quintile,2 rooms,0.33270,114,553,0.29339,0.37201
2018,Lower Saxony,1st Quintile,3 rooms,0.25748,223,553,0.22101,0.29396
2018,Lower Saxony,1st Quintile,4 rooms,0.16106,134,553,0.13040,0.19173
2018,Lower Saxony,1st Quintile,5 rooms,0.09240,50,553,0.06824,0.11655
2018,Lower Saxony,2nd Quintile,2 rooms,0.19267,44,257,0.14436,0.24098
2018,Lower Saxony,2nd Quintile,3 rooms,0.34680,90,257,0.28849,0.40510
2018,Lower Saxony,2nd Quintile,4 rooms,0.16920,73,257,0.12327,0.21512
2018,Lower Saxony,2nd Quintile,5 rooms,0.15735,50,257,0.11275,0.20196
2018,Lower Saxony,3rd Quintile,3 rooms,0.24456,59,218,0.18737,0.30175
2018,Lower Saxony,3rd Quintile,4 rooms,0.28212,70,218,0.22224,0.34200
2018,Lower Saxony,3rd Quintile,5 rooms,0.12814,51,218,0.08367,0.17261
2018,Lower Saxony,3rd Quintile,6 rooms,0.11766,38,218,0.07479,0.16053
2018,Lower Saxony,4th Quintile,3 rooms,0.13889,36,212,0.09222,0.18555
2018,Lower Saxony,4th Quintile,4 rooms,0.23669,60,212,0.17933,0.29404
2018,Lower Saxony,4th Quintile,5 rooms,0.24124,71,212,0.18351,0.29897
2018,Lower Saxony,4th Quintile,6 rooms,0.13278,45,212,0.08699,0.17856
2018,Lower Saxony,5th Quintile,3 rooms,0.15036,39,262,0.10700,0.19372
2018,Lower Saxony,5th Quintile,4 rooms,0.21242,61,262,0.16279,0.26204
2018,Lower Saxony,5th Quintile,5 rooms,0.21163,61,262,0.16207,0.26118
2018,Lower Saxony,5th Quintile,6 rooms,0.18280,60,262,0.13591,0.22969
2018,Lower Saxony,5th Quintile,7 rooms,0.09263,41,262,0.05746,0.12781
2018,North Rhine-Westphalia,1st Quintile,1 room,0.12698,96,1111,0.10739,0.14657
2018,North Rhine-Westphalia,1st Quintile,2 rooms,0.32113,286,1111,0.29367,0.34860
2018,North Rhine-Westphalia,1st Quintile,3 rooms,0.33850,429,1111,0.31066,0.36634
2018,North Rhine-Westphalia,1st Quintile,4 rooms,0.11789,210,1111,0.09892,0.13686
2018,North Rhine-Westphalia,1st Quintile,5 rooms,0.05997,90,1111,0.04600,0.07394
2018,North Rhine-Westphalia,2nd Quintile,2 rooms,0.24027,108,628,0.20683,0.27372
2018,North Rhine-Westphalia,2nd Quintile,3 rooms,0.34873,233,628,0.31142,0.38603
2018,North Rhine-Westphalia,2nd Quintile,4 rooms,0.20870,171,628,0.17689,0.24051
2018,North Rhine-Westphalia,2nd Quintile,5 rooms,0.07636,70,628,0.05558,0.09715
2018,North Rhine-Westphalia,2nd Quintile,6 rooms,0.06069,46,628,0.04200,0.07937
2018,North Rhine-Westphalia,3rd Quintile,2 rooms,0.16181,90,555,0.13114,0.19247
2018,North Rhine-Westphalia,3rd Quintile,3 rooms,0.32717,180,555,0.28810,0.36624
2018,North Rhine-Westphalia,3rd Quintile,4 rooms,0.23996,143,555,0.20440,0.27553
2018,North Rhine-Westphalia,3rd Quintile,5 rooms,0.10607,85,555,0.08043,0.13171
2018,North Rhine-Westphalia,3rd Quintile,6 rooms,0.09651,57,555,0.07192,0.12110
2018,North Rhine-Westphalia,4th Quintile,2 rooms,0.14783,62,562,0.11846,0.17720
2018,North Rhine-Westphalia,4th Quintile,3 rooms,0.26946,153,562,0.23274,0.30617
2018,North Rhine-Westphalia,4th Quintile,4 rooms,0.23330,136,562,0.19830,0.26830
2018,North Rhine-Westphalia,4th Quintile,5 rooms,0.15197,100,562,0.12226,0.18168
2018,North Rhine-Westphalia,4th Quintile,6 rooms,0.10616,79,562,0.08067,0.13165
2018,North Rhine-Westphalia,4th Quintile,7 rooms,0.03557,32,562,0.02024,0.05089
2018,North Rhine-Westphalia,5th Quintile,2 rooms,0.07205,33,595,0.05125,0.09284
2018,North Rhine-Westphalia,5th Quintile,3 rooms,0.21507,117,595,0.18203,0.24812
2018,North Rhine-Westphalia,5th Quintile,4 rooms,0.17923,146,595,0.14839,0.21008
2018,North Rhine-Westphalia,5th Quintile,5 rooms,0.25384,156,595,0.21884,0.28883
2018,North Rhine-Westphalia,5th Quintile,6 rooms,0.12282,88,595,0.09642,0.14922
2018,North Rhine-Westphalia,5th Quintile,7 rooms,0.07017,55,595,0.04963,0.09071
2018,Hesse,1st Quintile,1 room,0.11563,40,343,0.08174,0.14952
2018,Hesse,1st Quintile,2 rooms,0.40168,97,343,0.34973,0.45364
2018,Hesse,1st Quintile,3 rooms,0.30379,135,343,0.25505,0.35254
2018,Hesse,1st Quintile,4 rooms,0.09388,71,343,0.06297,0.12479
2018,Hesse,2nd Quintile,2 rooms,0.27209,38,155,0.20180,0.34238
2018,Hesse,2nd Quintile,3 rooms,0.42195,72,155,0.34395,0.49995
2018,Hesse,2nd Quintile,4 rooms,0.12359,45,155,0.07161,0.17557
2018,Hesse,3rd Quintile,3 rooms,0.29205,58,101,0.20292,0.38117
2018,Hesse,3rd Quintile,4 rooms,0.20771,43,101,0.12820,0.28722
2018,Hesse,4th Quintile,3 rooms,0.29836,53,127,0.21847,0.37825
2018,Hesse,4th Quintile,4 rooms,0.16089,34,127,0.09673,0.22505
2018,Hesse,4th Quintile,5 rooms,0.19028,40,127,0.12174,0.25882
2018,Hesse,5th Quintile,3 rooms,0.22455,45,193,0.16553,0.28358
2018,Hesse,5th Quintile,4 rooms,0.18878,53,193,0.13343,0.24413
2018,Hesse,5th Quintile,5 rooms,0.18454,49,193,0.12967,0.23942
2018,Hesse,5th Quintile,6 rooms,0.19174,46,193,0.13606,0.24743
2018,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.34867,84,282,0.29295,0.40439
2018,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.31163,127,282,0.25748,0.36579
2018,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.11453,71,282,0.07730,0.15177
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,2 rooms,0.20152,36,100,0.12251,0.28054
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.30833,64,100,0.21736,0.39930
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.20066,32,70,0.10616,0.29516
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.24936,38,70,0.14727,0.35144
2018,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.23547,42,81,0.14250,0.32845
2018,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.22034,39,81,0.12952,0.31117
2018,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.15481,34,68,0.06820,0.24143
2018,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.17471,34,68,0.08379,0.26563
2018,Baden-Wuerttemberg,1st Quintile,1 room,0.14004,46,422,0.10689,0.17319
2018,Baden-Wuerttemberg,1st Quintile,2 rooms,0.31766,102,422,0.27319,0.36213
2018,Baden-Wuerttemberg,1st Quintile,3 rooms,0.31177,154,422,0.26752,0.35602
2018,Baden-Wuerttemberg,1st Quintile,4 rooms,0.11541,84,422,0.08489,0.14593
2018,Baden-Wuerttemberg,1st Quintile,5 rooms,0.05152,36,422,0.03040,0.07264
2018,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.20878,50,254,0.15870,0.25886
2018,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.28705,93,254,0.23130,0.34279
2018,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.24842,66,254,0.19517,0.30166
2018,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.12841,45,254,0.08719,0.16963
2018,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.13597,39,256,0.09390,0.17804
2018,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.27800,83,256,0.22301,0.33299
2018,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.24332,79,256,0.19065,0.29599
2018,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.16133,55,256,0.11618,0.20648
2018,Baden-Wuerttemberg,4th Quintile,2 rooms,0.10320,31,361,0.07177,0.13462
2018,Baden-Wuerttemberg,4th Quintile,3 rooms,0.25631,83,361,0.21121,0.30142
2018,Baden-Wuerttemberg,4th Quintile,4 rooms,0.22698,81,361,0.18371,0.27025
2018,Baden-Wuerttemberg,4th Quintile,5 rooms,0.18549,83,361,0.14534,0.22565
2018,Baden-Wuerttemberg,4th Quintile,6 rooms,0.09448,46,361,0.06427,0.12470
2018,Baden-Wuerttemberg,4th Quintile,7 rooms,0.07081,37,361,0.04431,0.09730
2018,Baden-Wuerttemberg,5th Quintile,3 rooms,0.18396,65,366,0.14421,0.22371
2018,Baden-Wuerttemberg,5th Quintile,4 rooms,0.22879,88,366,0.18570,0.27188
2018,Baden-Wuerttemberg,5th Quintile,5 rooms,0.16020,80,366,0.12257,0.19783
2018,Baden-Wuerttemberg,5th Quintile,6 rooms,0.18104,86,366,0.14154,0.22054
2018,Baden-Wuerttemberg,5th Quintile,7 rooms,0.09672,47,366,0.06639,0.12704
2018,Bavaria,1st Quintile,1 room,0.08527,59,553,0.06197,0.10857
2018,Bavaria,1st Quintile,2 rooms,0.39308,158,553,0.35233,0.43382
2018,Bavaria,1st Quintile,3 rooms,0.33049,210,553,0.29125,0.36973
2018,Bavaria,1st Quintile,4 rooms,0.11912,89,553,0.09210,0.14614
2018,Bavaria,1st Quintile,5 rooms,0.03930,37,553,0.02309,0.05551
2018,Bavaria,2nd Quintile,2 rooms,0.21828,90,450,0.18007,0.25649
2018,Bavaria,2nd Quintile,3 rooms,0.36004,159,450,0.31564,0.40444
2018,Bavaria,2nd Quintile,4 rooms,0.17508,105,450,0.13993,0.21023
2018,Bavaria,2nd Quintile,5 rooms,0.12095,61,450,0.09079,0.15112
2018,Bavaria,2nd Quintile,6 rooms,0.05965,35,450,0.03775,0.08156
2018,Bavaria,3rd Quintile,2 rooms,0.13216,53,400,0.09893,0.16539
2018,Bavaria,3rd Quintile,3 rooms,0.28233,115,400,0.23816,0.32650
2018,Bavaria,3rd Quintile,4 rooms,0.24202,109,400,0.19999,0.28405
2018,Bavaria,3rd Quintile,5 rooms,0.12426,82,400,0.09189,0.15663
2018,Bavaria,3rd Quintile,6 rooms,0.08620,41,400,0.05866,0.11374
2018,Bavaria,4th Quintile,2 rooms,0.12723,57,477,0.09729,0.15716
2018,Bavaria,4th Quintile,3 rooms,0.22747,114,477,0.18981,0.26513
2018,Bavaria,4th Quintile,4 rooms,0.21281,102,477,0.17604,0.24958
