"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ledig","1997","Realschule","2","285","0.273490211396683","0.245070228299579","0.301910194493787"
"Ledig","1997","Realschule","3","185","0.319520816965686","0.281106167341835","0.357935466589537"
"Ledig","1997","Realschule","4","126","0.296203538211224","0.252222388200877","0.340184688221571"
"Ledig","1997","Realschule","5 Einkommensstärkstes Quintil","43","0.157351958343537","0.106760087808241","0.207943828878832"
"Ledig","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","135","0.457509047582297","0.402493060753736","0.512525034410859"
"Ledig","1997","(Fach-)Abitur","2","124","0.486316532364023","0.426918651607129","0.545714413120917"
"Ledig","1997","(Fach-)Abitur","3","120","0.513531725396552","0.446721988433925","0.580341462359178"
"Ledig","1997","(Fach-)Abitur","4","67","0.44191809356453","0.361363274585589","0.522472912543471"
"Ledig","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","37","0.449450746305672","0.332920621096592","0.565980871514752"
"Ledig","1997","AkademikerIn","1 Einkommensschwächstes Quintil","41","0.229366501205062","0.182260491800474","0.27647251060965"
"Ledig","1997","AkademikerIn","2","68","0.178609147819128","0.142321987237845","0.214896308400411"
"Ledig","1997","AkademikerIn","3","57","0.178557715511353","0.139214012144202","0.217901418878505"
"Ledig","1997","AkademikerIn","4","92","0.288442199527024","0.241708627039573","0.335175772014475"
"Ledig","1997","AkademikerIn","5 Einkommensstärkstes Quintil","58","0.231426367309394","0.184017403976805","0.278835330641983"
"Geschieden","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","15","","",""
"Geschieden","1997","(noch) kein Abschluss","2","3","","",""
"Geschieden","1997","(noch) kein Abschluss","3","3","","",""
"Geschieden","1997","(noch) kein Abschluss","4","3","","",""
"Geschieden","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Geschieden","1997","Hauptschule","1 Einkommensschwächstes Quintil","139","0.0918352458081648","0.0795303687978189","0.104140122818511"
"Geschieden","1997","Hauptschule","2","91","0.0563718446437121","0.0457874203112556","0.0669562689761687"
"Geschieden","1997","Hauptschule","3","57","0.068071477085123","0.0526823391282728","0.0834606150419732"
"Geschieden","1997","Hauptschule","4","33","0.0550360163026503","0.0362318107242676","0.073840221881033"
"Geschieden","1997","Hauptschule","5 Einkommensstärkstes Quintil","7","","",""
"Geschieden","1997","Realschule","1 Einkommensschwächstes Quintil","76","0.10308402027258","0.0836251229495741","0.122542917595587"
"Geschieden","1997","Realschule","2","42","0.0621155865570942","0.0467267020147023","0.077504471099486"
"Geschieden","1997","Realschule","3","25","","",""
"Geschieden","1997","Realschule","4","17","","",""
"Geschieden","1997","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Geschieden","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Geschieden","1997","(Fach-)Abitur","2","5","","",""
"Geschieden","1997","(Fach-)Abitur","3","3","","",""
"Geschieden","1997","(Fach-)Abitur","4","9","","",""
"Geschieden","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Geschieden","1997","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Geschieden","1997","AkademikerIn","2","28","","",""
"Geschieden","1997","AkademikerIn","3","20","","",""
"Geschieden","1997","AkademikerIn","4","15","","",""
"Geschieden","1997","AkademikerIn","5 Einkommensstärkstes Quintil","25","","",""
"Verwitwet","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","18","","",""
"Verwitwet","1997","(noch) kein Abschluss","2","7","","",""
"Verwitwet","1997","(noch) kein Abschluss","3","","","",""
"Verwitwet","1997","(noch) kein Abschluss","4","","","",""
"Verwitwet","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Verwitwet","1997","Hauptschule","1 Einkommensschwächstes Quintil","195","0.155050191087891","0.139628149558647","0.170472232617136"
"Verwitwet","1997","Hauptschule","2","198","0.168097478175922","0.150936086889802","0.185258869462041"
"Verwitwet","1997","Hauptschule","3","107","0.155491370434901","0.133350453880683","0.177632286989119"
"Verwitwet","1997","Hauptschule","4","60","0.142001867746834","0.1132203251709","0.170783410322769"
"Verwitwet","1997","Hauptschule","5 Einkommensstärkstes Quintil","26","","",""
"Verwitwet","1997","Realschule","1 Einkommensschwächstes Quintil","14","","",""
"Verwitwet","1997","Realschule","2","33","0.0690185133569475","0.0528568703528576","0.0851801563610373"
"Verwitwet","1997","Realschule","3","17","","",""
"Verwitwet","1997","Realschule","4","13","","",""
"Verwitwet","1997","Realschule","5 Einkommensstärkstes Quintil","11","","",""
"Verwitwet","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Verwitwet","1997","(Fach-)Abitur","2","3","","",""
"Verwitwet","1997","(Fach-)Abitur","3","4","","",""
"Verwitwet","1997","(Fach-)Abitur","4","3","","",""
"Verwitwet","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Verwitwet","1997","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Verwitwet","1997","AkademikerIn","2","14","","",""
"Verwitwet","1997","AkademikerIn","3","8","","",""
"Verwitwet","1997","AkademikerIn","4","16","","",""
"Verwitwet","1997","AkademikerIn","5 Einkommensstärkstes Quintil","5","","",""
"Zusammenlebend","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","208","0.431313006028011","0.382778454558524","0.479847557497498"
"Zusammenlebend","1998","(noch) kein Abschluss","2","108","0.409999146114342","0.345007947469199","0.474990344759484"
"Zusammenlebend","1998","(noch) kein Abschluss","3","41","0.262564354470373","0.183170473168375","0.341958235772371"
"Zusammenlebend","1998","(noch) kein Abschluss","4","18","","",""
"Zusammenlebend","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Zusammenlebend","1998","Hauptschule","1 Einkommensschwächstes Quintil","1438","0.580898930035366","0.560397093975091","0.601400766095641"
"Zusammenlebend","1998","Hauptschule","2","1405","0.660830978382122","0.639823557216714","0.681838399547531"
"Zusammenlebend","1998","Hauptschule","3","733","0.639313691391885","0.61060815344085","0.66801922934292"
"Zusammenlebend","1998","Hauptschule","4","437","0.638263886882119","0.602068783045423","0.674458990718815"
"Zusammenlebend","1998","Hauptschule","5 Einkommensstärkstes Quintil","167","0.658606706297382","0.59772165200653","0.719491760588234"
"Zusammenlebend","1998","Realschule","1 Einkommensschwächstes Quintil","543","0.495818666510559","0.465150342864543","0.526486990156574"
"Zusammenlebend","1998","Realschule","2","620","0.565592736116303","0.535188389783279","0.595997082449328"
"Zusammenlebend","1998","Realschule","3","374","0.577716679732446","0.539178355299694","0.616255004165199"
"Zusammenlebend","1998","Realschule","4","284","0.577741206196014","0.532992427404357","0.62248998498767"
"Zusammenlebend","1998","Realschule","5 Einkommensstärkstes Quintil","158","0.65677382959512","0.596199278209683","0.717348380980558"
"Zusammenlebend","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","158","0.403941930944567","0.352313716178096","0.455570145711039"
"Zusammenlebend","1998","(Fach-)Abitur","2","127","0.418220238665961","0.359707746654914","0.476732730677007"
"Zusammenlebend","1998","(Fach-)Abitur","3","103","0.412770991258774","0.349143835814514","0.476398146703034"
"Zusammenlebend","1998","(Fach-)Abitur","4","86","0.438131822929104","0.367019166077344","0.509244479780864"
"Zusammenlebend","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","42","0.422703133587173","0.329537970825323","0.515868296349023"
"Zusammenlebend","1998","AkademikerIn","1 Einkommensschwächstes Quintil","217","0.577303800090206","0.52392528085705","0.630682319323363"
"Zusammenlebend","1998","AkademikerIn","2","312","0.680072348698827","0.636438926302986","0.723705771094668"
"Zusammenlebend","1998","AkademikerIn","3","281","0.679240956414813","0.632915770081988","0.725566142747637"
"Zusammenlebend","1998","AkademikerIn","4","302","0.622442805005664","0.577452207316478","0.667433402694849"
"Zusammenlebend","1998","AkademikerIn","5 Einkommensstärkstes Quintil","241","0.620481628925444","0.570492603355739","0.670470654495149"
"Getrennt lebend","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Getrennt lebend","1998","(noch) kein Abschluss","2","5","","",""
"Getrennt lebend","1998","(noch) kein Abschluss","3","6","","",""
"Getrennt lebend","1998","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","1998","Hauptschule","1 Einkommensschwächstes Quintil","62","0.0306544933766808","0.0234919138732698","0.0378170728800917"
"Getrennt lebend","1998","Hauptschule","2","35","0.0161494135712595","0.0105561870404659","0.0217426401020531"
"Getrennt lebend","1998","Hauptschule","3","23","","",""
"Getrennt lebend","1998","Hauptschule","4","12","","",""
"Getrennt lebend","1998","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Getrennt lebend","1998","Realschule","1 Einkommensschwächstes Quintil","38","0.0440705232218985","0.0314806241053371","0.05666042233846"
"Getrennt lebend","1998","Realschule","2","21","","",""
"Getrennt lebend","1998","Realschule","3","10","","",""
"Getrennt lebend","1998","Realschule","4","9","","",""
"Getrennt lebend","1998","Realschule","5 Einkommensstärkstes Quintil","11","","",""
"Getrennt lebend","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Getrennt lebend","1998","(Fach-)Abitur","2","3","","",""
"Getrennt lebend","1998","(Fach-)Abitur","3","2","","",""
"Getrennt lebend","1998","(Fach-)Abitur","4","1","","",""
"Getrennt lebend","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","1998","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Getrennt lebend","1998","AkademikerIn","2","7","","",""
"Getrennt lebend","1998","AkademikerIn","3","8","","",""
"Getrennt lebend","1998","AkademikerIn","4","9","","",""
"Getrennt lebend","1998","AkademikerIn","5 Einkommensstärkstes Quintil","7","","",""
"Ledig","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","150","0.434239428090115","0.385665965743082","0.482812890437149"
"Ledig","1998","(noch) kein Abschluss","2","94","0.49878305982399","0.432712883076752","0.564853236571228"
"Ledig","1998","(noch) kein Abschluss","3","67","0.628723909219287","0.541550191719085","0.71589762671949"
"Ledig","1998","(noch) kein Abschluss","4","40","0.760523768445613","0.653428378385622","0.867619158505604"
"Ledig","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Ledig","1998","Hauptschule","1 Einkommensschwächstes Quintil","370","0.15753204517075","0.142394890998252","0.172669199343247"
"Ledig","1998","Hauptschule","2","193","0.0940448519226337","0.081092748058365","0.106996955786902"
"Ledig","1998","Hauptschule","3","149","0.1208728720231","0.101386359523422","0.140359384522777"
"Ledig","1998","Hauptschule","4","109","0.131471749184944","0.106017402670863","0.156926095699025"
"Ledig","1998","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Ledig","1998","Realschule","1 Einkommensschwächstes Quintil","345","0.332236175483182","0.303344673288154","0.361127677678211"
"Ledig","1998","Realschule","2","306","0.293361068064071","0.265433363632518","0.321288772495623"
"Ledig","1998","Realschule","3","185","0.263685388682342","0.229305208107633","0.298065569257052"
"Ledig","1998","Realschule","4","141","0.29892183144739","0.257446754212355","0.340396908682425"
"Ledig","1998","Realschule","5 Einkommensstärkstes Quintil","43","0.17477456265928","0.126321915994699","0.223227209323862"
"Ledig","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","162","0.476840501850303","0.424288776507276","0.529392227193331"
"Ledig","1998","(Fach-)Abitur","2","136","0.543033975848387","0.483942855458672","0.602125096238101"
"Ledig","1998","(Fach-)Abitur","3","109","0.437825166776777","0.373708603772782","0.501941729780772"
"Ledig","1998","(Fach-)Abitur","4","91","0.462740237949776","0.391276113341979","0.534204362557572"
"Ledig","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","60","0.49152491856284","0.397239654765395","0.585810182360284"
"Ledig","1998","AkademikerIn","1 Einkommensschwächstes Quintil","56","0.241899084589083","0.195625753422509","0.288172415755656"
"Ledig","1998","AkademikerIn","2","86","0.198324160130645","0.161024657520224","0.235623662741066"
"Ledig","1998","AkademikerIn","3","63","0.192316359200081","0.153201250172968","0.231431468227195"
"Ledig","1998","AkademikerIn","4","92","0.226175017256666","0.187348865198318","0.265001169315015"
"Ledig","1998","AkademikerIn","5 Einkommensstärkstes Quintil","75","0.226023274487776","0.182937456993039","0.269109091982513"
"Geschieden","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","15","","",""
"Geschieden","1998","(noch) kein Abschluss","2","3","","",""
"Geschieden","1998","(noch) kein Abschluss","3","4","","",""
"Geschieden","1998","(noch) kein Abschluss","4","2","","",""
"Geschieden","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Geschieden","1998","Hauptschule","1 Einkommensschwächstes Quintil","173","0.0991695848957347","0.0867503783044909","0.111588791486979"
"Geschieden","1998","Hauptschule","2","94","0.0543723887493707","0.0443107496562086","0.0644340278425329"
"Geschieden","1998","Hauptschule","3","55","0.0682816639147734","0.0532038552483497","0.083359472581197"
"Geschieden","1998","Hauptschule","4","36","0.0502309153409453","0.0337777933677056","0.0666840373141849"
"Geschieden","1998","Hauptschule","5 Einkommensstärkstes Quintil","11","","",""
"Geschieden","1998","Realschule","1 Einkommensschwächstes Quintil","78","0.0908419706739694","0.0732141679022653","0.108469773445674"
"Geschieden","1998","Realschule","2","45","0.0592564881866484","0.0447741464690658","0.0737388299042311"
"Geschieden","1998","Realschule","3","31","0.0538638732383277","0.0362498317911657","0.0714779146854896"
"Geschieden","1998","Realschule","4","15","","",""
"Geschieden","1998","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Geschieden","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Geschieden","1998","(Fach-)Abitur","2","5","","",""
"Geschieden","1998","(Fach-)Abitur","3","9","","",""
"Geschieden","1998","(Fach-)Abitur","4","6","","",""
"Geschieden","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3","","",""
"Geschieden","1998","AkademikerIn","1 Einkommensschwächstes Quintil","41","0.143980193099766","0.106044901676178","0.181915484523355"
"Geschieden","1998","AkademikerIn","2","22","","",""
"Geschieden","1998","AkademikerIn","3","29","","",""
"Geschieden","1998","AkademikerIn","4","28","","",""
"Geschieden","1998","AkademikerIn","5 Einkommensstärkstes Quintil","30","0.0917063967797458","0.0619755862955193","0.121437207263972"
"Verwitwet","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Verwitwet","1998","(noch) kein Abschluss","2","10","","",""
"Verwitwet","1998","(noch) kein Abschluss","3","","","",""
"Verwitwet","1998","(noch) kein Abschluss","4","1","","",""
"Verwitwet","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Verwitwet","1998","Hauptschule","1 Einkommensschwächstes Quintil","182","0.131744946521469","0.11769179509351","0.145798097949428"
"Verwitwet","1998","Hauptschule","2","224","0.174602367374614","0.157757169001185","0.191447565748043"
"Verwitwet","1998","Hauptschule","3","115","0.148520663270202","0.127262567683822","0.169778758856582"
"Verwitwet","1998","Hauptschule","4","83","0.157075224945192","0.12966566827476","0.184484781615624"
"Verwitwet","1998","Hauptschule","5 Einkommensstärkstes Quintil","25","","",""
"Verwitwet","1998","Realschule","1 Einkommensschwächstes Quintil","17","","",""
