year,bula_h,quintil_oecd_hh,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.64030,108,11772,0,0.49512,0,0.80817
2021,Baden-Wuerttemberg,1st Quintile,No,0.35970,157,11772,0,0.27696,0,0.44227
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.77666,144,11772,0,0.65033,0,0.95353
2021,Baden-Wuerttemberg,2nd Quintile,No,0.22334,74,11772,0,0.13507,0,0.31497
2021,Baden-Wuerttemberg,3rd Quintile,Yes,1.00000,189,11772,0,0.84131,0,1.16119
2021,Baden-Wuerttemberg,4th Quintile,Yes,1.00000,243,11772,0,0.86265,0,1.12132
2021,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,370,11772,0,0.88073,0,1.13776
2021,Bavaria,1st Quintile,Yes,0.60635,174,11772,0,0.50132,0,0.72360
2021,Bavaria,1st Quintile,No,0.39365,163,11772,0,0.31012,0,0.48349
2021,Bavaria,2nd Quintile,Yes,0.79942,263,11772,0,0.68458,0,0.92524
2021,Bavaria,2nd Quintile,No,0.20058,87,11772,0,0.14550,0,0.25326
2021,Bavaria,3rd Quintile,Yes,0.90217,287,11772,0,0.79118,0,1.01463
2021,Bavaria,3rd Quintile,No,0.09783,51,11772,0,0.07217,0,0.13074
2021,Bavaria,4th Quintile,Yes,1.00000,344,11772,0,0.85984,0,1.12583
2021,Bavaria,5th Quintile,Yes,1.00000,449,11772,0,0.86710,0,1.14497
2021,Berlin,1st Quintile,Yes,0.58172,82,11772,0,0.43580,0,0.73809
2021,Berlin,1st Quintile,No,0.41828,111,11772,0,0.28683,0,0.55688
2021,Berlin,2nd Quintile,Yes,1.00000,78,11772,0,0.74518,0,1.30805
2021,Berlin,3rd Quintile,Yes,1.00000,88,11772,0,0.80009,0,1.26566
2021,Berlin,4th Quintile,Yes,1.00000,98,11772,0,0.78467,0,1.18568
2021,Berlin,5th Quintile,Yes,1.00000,134,11772,0,0.73242,0,1.28620
2021,Brandenburg,1st Quintile,Yes,0.52753,48,11772,0,0.38857,0,0.69475
2021,Brandenburg,1st Quintile,No,0.47247,73,11772,0,0.31646,0,0.64599
2021,Brandenburg,2nd Quintile,Yes,1.00000,77,11772,0,0.72998,0,1.26025
2021,Brandenburg,3rd Quintile,Yes,1.00000,80,11772,0,0.75929,0,1.23582
2021,Brandenburg,4th Quintile,Yes,1.00000,62,11772,0,0.75329,0,1.28071
2021,Brandenburg,5th Quintile,Yes,1.00000,93,11772,0,0.75347,0,1.34261
2021,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.66499,38,11772,0,0.48548,0,0.86915
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.33501,38,11772,0,0.20954,0,0.46689
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,53,11772,0,0.67676,0,1.47677
2021,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,41,11772,0,0.73987,0,1.26352
2021,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,39,11772,0,0.73362,0,1.33585
2021,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,40,11772,0,0.69819,0,1.28927
2021,Saxony,1st Quintile,Yes,0.49104,83,11772,0,0.39216,0,0.58549
2021,Saxony,1st Quintile,No,0.50896,97,11772,0,0.36875,0,0.65851
2021,Saxony,2nd Quintile,Yes,0.86214,171,11772,0,0.70974,0,1.00983
2021,Saxony,2nd Quintile,No,0.13786,34,11772,0,0.07970,0,0.21221
2021,Saxony,3rd Quintile,Yes,1.00000,146,11772,0,0.80492,0,1.18353
2021,Saxony,4th Quintile,Yes,1.00000,103,11772,0,0.73549,0,1.18238
2021,Saxony,5th Quintile,Yes,1.00000,111,11772,0,0.76136,0,1.27415
2021,Saxony-Anhalt,1st Quintile,Yes,0.56005,59,11772,0,0.36851,0,0.77721
2021,Saxony-Anhalt,1st Quintile,No,0.43995,62,11772,0,0.27774,0,0.60978
2021,Saxony-Anhalt,2nd Quintile,Yes,1.00000,76,11772,0,0.72167,0,1.26237
2021,Saxony-Anhalt,3rd Quintile,Yes,1.00000,55,11772,0,0.81960,0,1.23971
2021,Saxony-Anhalt,4th Quintile,Yes,1.00000,54,11772,0,0.66525,0,1.32477
2021,Saxony-Anhalt,5th Quintile,Yes,1.00000,55,11772,0,0.63126,0,1.46464
2021,Thuringa,1st Quintile,Yes,0.53553,65,11772,0,0.40130,0,0.65396
2021,Thuringa,1st Quintile,No,0.46447,59,11772,0,0.29926,0,0.64090
2021,Thuringa,2nd Quintile,Yes,1.00000,76,11772,0,0.77865,0,1.23607
2021,Thuringa,3rd Quintile,Yes,1.00000,56,11772,0,0.66495,0,1.38764
2021,Thuringa,4th Quintile,Yes,1.00000,65,11772,0,0.72000,0,1.32109
2021,Thuringa,5th Quintile,Yes,1.00000,58,11772,0,0.60486,0,1.33338
