"e11103","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Vollzeit","1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Vollzeit","1988","(noch) kein Abschluss","Baden-Wuerttemberg","96","0.26221115357088","0.20597627221627","0.31844603492549"
"Vollzeit","1988","(noch) kein Abschluss","Bayern","39","0.287432050417135","0.194448069951333","0.380416030882937"
"Vollzeit","1988","(noch) kein Abschluss","Saarland","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Berlin","11","","",""
"Vollzeit","1988","(noch) kein Abschluss","Brandenburg","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Sachsen","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Thueringen","","","",""
"Vollzeit","1988","Hauptschule","Schleswig-Holstein","86","0.400549875142183","0.331418648272728","0.469681102011638"
"Vollzeit","1988","Hauptschule","Hamburg","41","0.373169621589488","0.281529773387625","0.464809469791351"
"Vollzeit","1988","Hauptschule","Niedersachsen","241","","",""
"Vollzeit","1988","Hauptschule","Bremen","19","","",""
"Vollzeit","1988","Hauptschule","Nordrhein-Westfalen","611","0.370712549086608","0.345852197326568","0.395572900846648"
"Vollzeit","1988","Hauptschule","Hessen","248","","",""
"Vollzeit","1988","Hauptschule","Rheinland-Pfalz,Saarland","219","","",""
"Vollzeit","1988","Hauptschule","Baden-Wuerttemberg","584","0.441960989095385","0.412785055798064","0.471136922392706"
"Vollzeit","1988","Hauptschule","Bayern","487","0.421300951852995","0.390728037868854","0.451873865837136"
"Vollzeit","1988","Hauptschule","Saarland","","","",""
"Vollzeit","1988","Hauptschule","Berlin","81","0.465023747424524","0.388687468701389","0.541360026147659"
"Vollzeit","1988","Hauptschule","Brandenburg","","","",""
"Vollzeit","1988","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1988","Hauptschule","Sachsen","","","",""
"Vollzeit","1988","Hauptschule","Sachsen-Anhalt","","","",""
"Vollzeit","1988","Hauptschule","Thueringen","","","",""
"Vollzeit","1988","Realschule","Schleswig-Holstein","32","0.408407510862264","0.297898044725514","0.518916976999015"
"Vollzeit","1988","Realschule","Hamburg","21","","",""
"Vollzeit","1988","Realschule","Niedersachsen","113","","",""
"Vollzeit","1988","Realschule","Bremen","8","0.354626219357442","0.144962071669262","0.564290367045621"
"Vollzeit","1988","Realschule","Nordrhein-Westfalen","214","","",""
"Vollzeit","1988","Realschule","Hessen","74","0.486911606673904","0.408477139495815","0.565346073851993"
"Vollzeit","1988","Realschule","Rheinland-Pfalz,Saarland","47","0.439718922814127","0.340942617151492","0.538495228476761"
"Vollzeit","1988","Realschule","Baden-Wuerttemberg","130","","",""
"Vollzeit","1988","Realschule","Bayern","153","","",""
"Vollzeit","1988","Realschule","Saarland","","","",""
"Vollzeit","1988","Realschule","Berlin","38","0.499349174988151","0.379625420937012","0.61907292903929"
"Vollzeit","1988","Realschule","Brandenburg","","","",""
"Vollzeit","1988","Realschule","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1988","Realschule","Sachsen","","","",""
"Vollzeit","1988","Realschule","Sachsen-Anhalt","","","",""
"Vollzeit","1988","Realschule","Thueringen","","","",""
"Vollzeit","1988","(Fach-)Abitur","Schleswig-Holstein","8","0.318951185976209","0.119613379558158","0.51828899239426"
"Vollzeit","1988","(Fach-)Abitur","Hamburg","12","","",""
"Vollzeit","1988","(Fach-)Abitur","Niedersachsen","27","","",""
"Vollzeit","1988","(Fach-)Abitur","Bremen","2","","",""
"Vollzeit","1988","(Fach-)Abitur","Nordrhein-Westfalen","89","0.351505572984108","0.291721667803523","0.411289478164694"
"Vollzeit","1988","(Fach-)Abitur","Hessen","30","0.308647088776121","0.20926913841977","0.408025039132471"
"Vollzeit","1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","9","0.270478493033052","0.121166720396723","0.419790265669382"
"Vollzeit","1988","(Fach-)Abitur","Baden-Wuerttemberg","55","0.430500217842593","0.343349550427805","0.517650885257381"
"Vollzeit","1988","(Fach-)Abitur","Bayern","39","0.33504325762058","0.244328371508959","0.4257581437322"
"Vollzeit","1988","(Fach-)Abitur","Saarland","","","",""
"Vollzeit","1988","(Fach-)Abitur","Berlin","15","","",""
"Vollzeit","1988","(Fach-)Abitur","Brandenburg","","","",""
"Vollzeit","1988","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1988","(Fach-)Abitur","Sachsen","","","",""
"Vollzeit","1988","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Vollzeit","1988","(Fach-)Abitur","Thueringen","","","",""
"Vollzeit","1988","AkademikerIn","Schleswig-Holstein","11","","",""
"Vollzeit","1988","AkademikerIn","Hamburg","7","0.532346241639552","0.261117489739772","0.803574993539332"
"Vollzeit","1988","AkademikerIn","Niedersachsen","46","0.555867352241309","0.445601072348984","0.666133632133634"
"Vollzeit","1988","AkademikerIn","Bremen","1","","",""
"Vollzeit","1988","AkademikerIn","Nordrhein-Westfalen","132","","",""
"Vollzeit","1988","AkademikerIn","Hessen","47","0.527606643389781","0.419550818465148","0.635662468314414"
"Vollzeit","1988","AkademikerIn","Rheinland-Pfalz,Saarland","22","","",""
"Vollzeit","1988","AkademikerIn","Baden-Wuerttemberg","68","0.648598069654002","0.555492148445129","0.741703990862874"
"Vollzeit","1988","AkademikerIn","Bayern","72","0.493608523118935","0.407665439187736","0.579551607050134"
"Vollzeit","1988","AkademikerIn","Saarland","","","",""
"Vollzeit","1988","AkademikerIn","Berlin","21","","",""
"Vollzeit","1988","AkademikerIn","Brandenburg","","","",""
"Vollzeit","1988","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1988","AkademikerIn","Sachsen","","","",""
"Vollzeit","1988","AkademikerIn","Sachsen-Anhalt","","","",""
"Vollzeit","1988","AkademikerIn","Thueringen","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Teilzeit","1988","(noch) kein Abschluss","Hamburg","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Niedersachsen","8","0.065486512871139","0.00873788302299412","0.122235142719284"
"Teilzeit","1988","(noch) kein Abschluss","Bremen","2","","",""
"Teilzeit","1988","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Teilzeit","1988","(noch) kein Abschluss","Hessen","15","","",""
"Teilzeit","1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.128145833515843","0.0372967421571547","0.218994924874532"
"Teilzeit","1988","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.116635242523667","0.075596023020575","0.157674462026759"
"Teilzeit","1988","(noch) kein Abschluss","Bayern","12","","",""
"Teilzeit","1988","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Berlin","7","0.210643163583314","0.0693622568516607","0.351924070314968"
"Teilzeit","1988","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeit","1988","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeit","1988","Hauptschule","Schleswig-Holstein","32","0.163101296688186","0.110977674176359","0.215224919200014"
"Teilzeit","1988","Hauptschule","Hamburg","15","","",""
"Teilzeit","1988","Hauptschule","Niedersachsen","106","","",""
"Teilzeit","1988","Hauptschule","Bremen","10","","",""
"Teilzeit","1988","Hauptschule","Nordrhein-Westfalen","231","","",""
"Teilzeit","1988","Hauptschule","Hessen","107","","",""
"Teilzeit","1988","Hauptschule","Rheinland-Pfalz,Saarland","67","0.121330951838285","0.0928252794685178","0.149836624208053"
"Teilzeit","1988","Hauptschule","Baden-Wuerttemberg","207","","",""
"Teilzeit","1988","Hauptschule","Bayern","211","","",""
"Teilzeit","1988","Hauptschule","Saarland","","","",""
"Teilzeit","1988","Hauptschule","Berlin","28","","",""
"Teilzeit","1988","Hauptschule","Brandenburg","","","",""
"Teilzeit","1988","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1988","Hauptschule","Sachsen","","","",""
"Teilzeit","1988","Hauptschule","Sachsen-Anhalt","","","",""
"Teilzeit","1988","Hauptschule","Thueringen","","","",""
"Teilzeit","1988","Realschule","Schleswig-Holstein","21","","",""
"Teilzeit","1988","Realschule","Hamburg","7","0.156679535669115","0.046747086583117","0.266611984755113"
"Teilzeit","1988","Realschule","Niedersachsen","43","0.1740374490459","0.124606903412506","0.223467994679294"
"Teilzeit","1988","Realschule","Bremen","4","0.172459117036884","0.00689321426367512","0.338025019810092"
"Teilzeit","1988","Realschule","Nordrhein-Westfalen","98","0.222023070292523","0.183365102734448","0.260681037850597"
"Teilzeit","1988","Realschule","Hessen","36","0.19306528655363","0.131127299322436","0.255003273784824"
"Teilzeit","1988","Realschule","Rheinland-Pfalz,Saarland","17","","",""
"Teilzeit","1988","Realschule","Baden-Wuerttemberg","59","0.179132144954287","0.133974467817157","0.224289822091417"
"Teilzeit","1988","Realschule","Bayern","62","0.18532254753261","0.141057675338488","0.229587419726731"
"Teilzeit","1988","Realschule","Saarland","","","",""
"Teilzeit","1988","Realschule","Berlin","13","","",""
"Teilzeit","1988","Realschule","Brandenburg","","","",""
"Teilzeit","1988","Realschule","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1988","Realschule","Sachsen","","","",""
"Teilzeit","1988","Realschule","Sachsen-Anhalt","","","",""
"Teilzeit","1988","Realschule","Thueringen","","","",""
"Teilzeit","1988","(Fach-)Abitur","Schleswig-Holstein","6","0.240434804523998","0.0576586064593669","0.423211002588629"
"Teilzeit","1988","(Fach-)Abitur","Hamburg","5","0.206040176347672","0.0407452996826737","0.371335053012671"
"Teilzeit","1988","(Fach-)Abitur","Niedersachsen","19","","",""
"Teilzeit","1988","(Fach-)Abitur","Bremen","1","","",""
"Teilzeit","1988","(Fach-)Abitur","Nordrhein-Westfalen","61","0.256582096087336","0.201893757327447","0.311270434847225"
"Teilzeit","1988","(Fach-)Abitur","Hessen","20","","",""
"Teilzeit","1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","10","","",""
"Teilzeit","1988","(Fach-)Abitur","Baden-Wuerttemberg","22","","",""
"Teilzeit","1988","(Fach-)Abitur","Bayern","26","","",""
"Teilzeit","1988","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","1988","(Fach-)Abitur","Berlin","4","0.121477771470437","-0.00409231761941413","0.247047860560289"
"Teilzeit","1988","(Fach-)Abitur","Brandenburg","","","",""
"Teilzeit","1988","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1988","(Fach-)Abitur","Sachsen","","","",""
"Teilzeit","1988","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teilzeit","1988","(Fach-)Abitur","Thueringen","","","",""
"Teilzeit","1988","AkademikerIn","Schleswig-Holstein","2","","",""
"Teilzeit","1988","AkademikerIn","Hamburg","3","","",""
"Teilzeit","1988","AkademikerIn","Niedersachsen","17","","",""
"Teilzeit","1988","AkademikerIn","Bremen","1","","",""
"Teilzeit","1988","AkademikerIn","Nordrhein-Westfalen","46","0.205404649837906","0.150369384672285","0.260439915003528"
"Teilzeit","1988","AkademikerIn","Hessen","17","","",""
"Teilzeit","1988","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.193718425543689","0.068061877283566","0.319374973803813"
"Teilzeit","1988","AkademikerIn","Baden-Wuerttemberg","18","","",""
"Teilzeit","1988","AkademikerIn","Bayern","28","","",""
"Teilzeit","1988","AkademikerIn","Saarland","","","",""
"Teilzeit","1988","AkademikerIn","Berlin","6","0.190679050899776","0.0586344907147174","0.322723611084835"
"Teilzeit","1988","AkademikerIn","Brandenburg","","","",""
"Teilzeit","1988","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1988","AkademikerIn","Sachsen","","","",""
"Teilzeit","1988","AkademikerIn","Sachsen-Anhalt","","","",""
"Teilzeit","1988","AkademikerIn","Thueringen","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Schleswig-Holstein","8","0.656545905459376","0.407802846456923","0.905288964461829"
"nicht erwerbstätig","1988","(noch) kein Abschluss","Hamburg","6","0.568613845418672","0.288393745068517","0.848833945768826"
"nicht erwerbstätig","1988","(noch) kein Abschluss","Niedersachsen","50","0.855874552159998","0.775306650537011","0.936442453782985"
"nicht erwerbstätig","1988","(noch) kein Abschluss","Bremen","2","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Nordrhein-Westfalen","167","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Hessen","46","0.599150357995227","0.506293311961149","0.692007404029305"
"nicht erwerbstätig","1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Baden-Wuerttemberg","106","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Bayern","40","0.584560335517664","0.483310099070673","0.685810571964655"
"nicht erwerbstätig","1988","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Berlin","14","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Brandenburg","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Sachsen","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Thueringen","","","",""
"nicht erwerbstätig","1988","Hauptschule","Schleswig-Holstein","75","0.436348828169631","0.366382102415209","0.506315553924054"
"nicht erwerbstätig","1988","Hauptschule","Hamburg","51","0.513876861712715","0.419174920735707","0.608578802689723"
"nicht erwerbstätig","1988","Hauptschule","Niedersachsen","241","","",""
"nicht erwerbstätig","1988","Hauptschule","Bremen","37","0.671280691224326","0.557951755998223","0.784609626450428"
"nicht erwerbstätig","1988","Hauptschule","Nordrhein-Westfalen","608","0.496811690011908","0.471076625303882","0.522546754719934"
"nicht erwerbstätig","1988","Hauptschule","Hessen","202","","",""
"nicht erwerbstätig","1988","Hauptschule","Rheinland-Pfalz,Saarland","218","","",""
"nicht erwerbstätig","1988","Hauptschule","Baden-Wuerttemberg","322","0.378647523062025","0.350151314157452","0.407143731966597"
"nicht erwerbstätig","1988","Hauptschule","Bayern","304","0.37921987847209","0.349177889773274","0.409261867170906"
"nicht erwerbstätig","1988","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1988","Hauptschule","Berlin","55","0.397774095532427","0.322866797546698","0.472681393518157"
"nicht erwerbstätig","1988","Hauptschule","Brandenburg","","","",""
"nicht erwerbstätig","1988","Hauptschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1988","Hauptschule","Sachsen","","","",""
"nicht erwerbstätig","1988","Hauptschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1988","Hauptschule","Thueringen","","","",""
"nicht erwerbstätig","1988","Realschule","Schleswig-Holstein","23","","",""
"nicht erwerbstätig","1988","Realschule","Hamburg","14","","",""
"nicht erwerbstätig","1988","Realschule","Niedersachsen","70","0.345561607188846","0.283561705798123","0.407561508579569"
"nicht erwerbstätig","1988","Realschule","Bremen","8","0.472914663605675","0.25410577991475","0.6917235472966"
"nicht erwerbstätig","1988","Realschule","Nordrhein-Westfalen","132","","",""
"nicht erwerbstätig","1988","Realschule","Hessen","46","0.320023106772466","0.246821007169093","0.393225206375838"
"nicht erwerbstätig","1988","Realschule","Rheinland-Pfalz,Saarland","33","0.397949935389053","0.300542356963876","0.495357513814229"
"nicht erwerbstätig","1988","Realschule","Baden-Wuerttemberg","88","0.32540015070407","0.270225422651197","0.380574878756942"
"nicht erwerbstätig","1988","Realschule","Bayern","81","0.321771293671801","0.268552629706777","0.374989957636826"
"nicht erwerbstätig","1988","Realschule","Saarland","","","",""
"nicht erwerbstätig","1988","Realschule","Berlin","16","","",""
"nicht erwerbstätig","1988","Realschule","Brandenburg","","","",""
"nicht erwerbstätig","1988","Realschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1988","Realschule","Sachsen","","","",""
"nicht erwerbstätig","1988","Realschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1988","Realschule","Thueringen","","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Schleswig-Holstein","7","0.440614009499794","0.228278129098159","0.652949889901428"
"nicht erwerbstätig","1988","(Fach-)Abitur","Hamburg","6","0.260421806540627","0.0810662254459975","0.439777387635257"
"nicht erwerbstätig","1988","(Fach-)Abitur","Niedersachsen","25","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Bremen","3","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Nordrhein-Westfalen","95","0.391912330928556","0.330783989657517","0.453040672199595"
"nicht erwerbstätig","1988","(Fach-)Abitur","Hessen","33","0.480397964227968","0.372913660875207","0.587882267580728"
"nicht erwerbstätig","1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Baden-Wuerttemberg","47","0.410887918525857","0.324291905125663","0.497483931926051"
"nicht erwerbstätig","1988","(Fach-)Abitur","Bayern","39","0.370655800647697","0.277831659686567","0.463479941608828"
"nicht erwerbstätig","1988","(Fach-)Abitur","Saarland","","","",""
