"plb0218","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2010","Schleswig-Holstein","Staedtischer Raum","15","","",""
"Seltener","2010","Schleswig-Holstein","Laendlicher Raum","26","","",""
"Seltener","2010","Hamburg","Staedtischer Raum","16","","",""
"Seltener","2010","Hamburg","Laendlicher Raum","","","",""
"Seltener","2010","Niedersachsen","Staedtischer Raum","62","0.333013400977635","0.266350089075555","0.399676712879715"
"Seltener","2010","Niedersachsen","Laendlicher Raum","62","0.218209755139628","0.166385223921627","0.27003428635763"
"Seltener","2010","Bremen","Staedtischer Raum","11","","",""
"Seltener","2010","Bremen","Laendlicher Raum","","","",""
"Seltener","2010","Nordrhein-Westfalen","Staedtischer Raum","233","","",""
"Seltener","2010","Nordrhein-Westfalen","Laendlicher Raum","4","0.262423501201737","0.0532876307488904","0.471559371654583"
"Seltener","2010","Hessen","Staedtischer Raum","66","0.260707448626151","0.206823069165949","0.314591828086353"
"Seltener","2010","Hessen","Laendlicher Raum","15","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","Staedtischer Raum","35","0.190716230706914","0.132675081913972","0.248757379499855"
"Seltener","2010","Rheinland-Pfalz,Saarland","Laendlicher Raum","12","","",""
"Seltener","2010","Baden-Wuerttemberg","Staedtischer Raum","149","","",""
"Seltener","2010","Baden-Wuerttemberg","Laendlicher Raum","22","","",""
"Seltener","2010","Bayern","Staedtischer Raum","68","0.232661446288379","0.182262445028189","0.28306044754857"
"Seltener","2010","Bayern","Laendlicher Raum","129","","",""
"Seltener","2010","Saarland","Staedtischer Raum","","","",""
"Seltener","2010","Saarland","Laendlicher Raum","","","",""
"Seltener","2010","Berlin","Staedtischer Raum","46","0.254746064774626","0.184069156370253","0.325422973178998"
"Seltener","2010","Berlin","Laendlicher Raum","","","",""
"Seltener","2010","Brandenburg","Staedtischer Raum","1","","",""
"Seltener","2010","Brandenburg","Laendlicher Raum","25","","",""
"Seltener","2010","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Seltener","2010","Mecklenburg-Vorpommern","Laendlicher Raum","18","","",""
"Seltener","2010","Sachsen","Staedtischer Raum","43","0.333656767348112","0.251650849246289","0.415662685449935"
"Seltener","2010","Sachsen","Laendlicher Raum","32","0.219747717256208","0.146570608668015","0.292924825844402"
"Seltener","2010","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Seltener","2010","Sachsen-Anhalt","Laendlicher Raum","30","0.246641881041084","0.167513949369914","0.325769812712255"
"Seltener","2010","Thueringen","Staedtischer Raum","20","","",""
"Seltener","2010","Thueringen","Laendlicher Raum","20","","",""
"Nein, nie","2011","Schleswig-Holstein","Staedtischer Raum","68","0.35710905584923","0.286521110020106","0.427697001678354"
"Nein, nie","2011","Schleswig-Holstein","Laendlicher Raum","141","","",""
"Nein, nie","2011","Hamburg","Staedtischer Raum","99","0.398863745653519","0.337921143675112","0.459806347631926"
"Nein, nie","2011","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2011","Niedersachsen","Staedtischer Raum","251","","",""
"Nein, nie","2011","Niedersachsen","Laendlicher Raum","323","0.37060578963338","0.338768255019381","0.402443324247379"
"Nein, nie","2011","Bremen","Staedtischer Raum","36","0.463982127729159","0.366723605736888","0.56124064972143"
"Nein, nie","2011","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2011","Nordrhein-Westfalen","Staedtischer Raum","1307","","",""
"Nein, nie","2011","Nordrhein-Westfalen","Laendlicher Raum","36","0.375631984099236","0.276672873525525","0.474591094672947"
"Nein, nie","2011","Hessen","Staedtischer Raum","336","0.380281339909062","0.349699739686588","0.410862940131537"
"Nein, nie","2011","Hessen","Laendlicher Raum","95","0.350626982259009","0.291477918713986","0.409776045804032"
"Nein, nie","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","266","","",""
"Nein, nie","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","85","0.291064444868667","0.236780686505786","0.345348203231549"
"Nein, nie","2011","Baden-Wuerttemberg","Staedtischer Raum","820","0.435855227608372","0.413755533124908","0.457954922091835"
"Nein, nie","2011","Baden-Wuerttemberg","Laendlicher Raum","90","0.354908419133431","0.295115552479841","0.414701285787021"
"Nein, nie","2011","Bayern","Staedtischer Raum","453","0.392592317204162","0.364207970867595","0.420976663540729"
"Nein, nie","2011","Bayern","Laendlicher Raum","600","0.381908512805065","0.358190864609085","0.405626161001045"
"Nein, nie","2011","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2011","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2011","Berlin","Staedtischer Raum","211","","",""
"Nein, nie","2011","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2011","Brandenburg","Staedtischer Raum","16","","",""
"Nein, nie","2011","Brandenburg","Laendlicher Raum","182","","",""
"Nein, nie","2011","Mecklenburg-Vorpommern","Staedtischer Raum","8","0.184088781233626","0.0538189813216269","0.314358581145626"
"Nein, nie","2011","Mecklenburg-Vorpommern","Laendlicher Raum","130","","",""
"Nein, nie","2011","Sachsen","Staedtischer Raum","185","","",""
"Nein, nie","2011","Sachsen","Laendlicher Raum","161","","",""
"Nein, nie","2011","Sachsen-Anhalt","Staedtischer Raum","30","0.21015630815864","0.130303557029862","0.290009059287419"
"Nein, nie","2011","Sachsen-Anhalt","Laendlicher Raum","174","","",""
"Nein, nie","2011","Thueringen","Staedtischer Raum","68","0.294414003918591","0.234727204693631","0.354100803143551"
"Nein, nie","2011","Thueringen","Laendlicher Raum","142","","",""
"Ja, jede Woche","2011","Schleswig-Holstein","Staedtischer Raum","25","","",""
"Ja, jede Woche","2011","Schleswig-Holstein","Laendlicher Raum","50","0.108964513045604","0.0780397892705258","0.139889236820681"
"Ja, jede Woche","2011","Hamburg","Staedtischer Raum","40","0.143399773818661","0.0997797823664097","0.187019765270912"
"Ja, jede Woche","2011","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2011","Niedersachsen","Staedtischer Raum","85","0.122753973918314","0.0978315969103084","0.147676350926319"
"Ja, jede Woche","2011","Niedersachsen","Laendlicher Raum","124","","",""
"Ja, jede Woche","2011","Bremen","Staedtischer Raum","15","","",""
"Ja, jede Woche","2011","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2011","Nordrhein-Westfalen","Staedtischer Raum","478","0.165691362759735","0.152857308258555","0.178525417260916"
"Ja, jede Woche","2011","Nordrhein-Westfalen","Laendlicher Raum","9","0.13899861301096","0.0683080669873856","0.209689159034534"
"Ja, jede Woche","2011","Hessen","Staedtischer Raum","150","","",""
"Ja, jede Woche","2011","Hessen","Laendlicher Raum","34","0.147979686341663","0.103964341114101","0.191995031569225"
"Ja, jede Woche","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","113","","",""
"Ja, jede Woche","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","49","0.224749961343548","0.174868098698533","0.274631823988563"
"Ja, jede Woche","2011","Baden-Wuerttemberg","Staedtischer Raum","261","","",""
"Ja, jede Woche","2011","Baden-Wuerttemberg","Laendlicher Raum","42","0.138331186427884","0.0951881432398018","0.181474229615966"
"Ja, jede Woche","2011","Bayern","Staedtischer Raum","168","","",""
"Ja, jede Woche","2011","Bayern","Laendlicher Raum","262","","",""
"Ja, jede Woche","2011","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2011","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2011","Berlin","Staedtischer Raum","93","0.170569972785104","0.139772722181467","0.20136722338874"
"Ja, jede Woche","2011","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2011","Brandenburg","Staedtischer Raum","8","0.145721343804621","0.0533120951436507","0.238130592465591"
"Ja, jede Woche","2011","Brandenburg","Laendlicher Raum","77","0.140525158906008","0.111689849336314","0.169360468475703"
"Ja, jede Woche","2011","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.152564113576302","0.0317025375551818","0.273425689597422"
"Ja, jede Woche","2011","Mecklenburg-Vorpommern","Laendlicher Raum","41","0.105061819102411","0.0714128528945399","0.138710785310281"
"Ja, jede Woche","2011","Sachsen","Staedtischer Raum","62","0.109304390761953","0.082938623576157","0.13567015794775"
"Ja, jede Woche","2011","Sachsen","Laendlicher Raum","62","0.117121813589919","0.0896674063711992","0.144576220808638"
"Ja, jede Woche","2011","Sachsen-Anhalt","Staedtischer Raum","12","","",""
"Ja, jede Woche","2011","Sachsen-Anhalt","Laendlicher Raum","72","0.124700166228669","0.0959423403029454","0.153457992154393"
"Ja, jede Woche","2011","Thueringen","Staedtischer Raum","37","0.183746022677647","0.133029938886787","0.234462106468507"
"Ja, jede Woche","2011","Thueringen","Laendlicher Raum","58","0.117496817831079","0.0866272078446429","0.148366427817515"
"Ja, alle 2 Wochen","2011","Schleswig-Holstein","Staedtischer Raum","20","","",""
"Ja, alle 2 Wochen","2011","Schleswig-Holstein","Laendlicher Raum","72","0.162352425520457","0.125752867082931","0.198951983957983"
"Ja, alle 2 Wochen","2011","Hamburg","Staedtischer Raum","28","","",""
"Ja, alle 2 Wochen","2011","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2011","Niedersachsen","Staedtischer Raum","106","","",""
"Ja, alle 2 Wochen","2011","Niedersachsen","Laendlicher Raum","145","","",""
"Ja, alle 2 Wochen","2011","Bremen","Staedtischer Raum","14","","",""
"Ja, alle 2 Wochen","2011","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2011","Nordrhein-Westfalen","Staedtischer Raum","487","0.15115895462934","0.138794336726815","0.163523572531865"
"Ja, alle 2 Wochen","2011","Nordrhein-Westfalen","Laendlicher Raum","21","","",""
"Ja, alle 2 Wochen","2011","Hessen","Staedtischer Raum","144","","",""
"Ja, alle 2 Wochen","2011","Hessen","Laendlicher Raum","40","0.145278764129857","0.101597881811156","0.188959646448559"
"Ja, alle 2 Wochen","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","100","","",""
"Ja, alle 2 Wochen","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","45","0.155838120094548","0.112494850452044","0.199181389737052"
"Ja, alle 2 Wochen","2011","Baden-Wuerttemberg","Staedtischer Raum","253","","",""
"Ja, alle 2 Wochen","2011","Baden-Wuerttemberg","Laendlicher Raum","32","0.133319873138186","0.0908425243602477","0.175797221916124"
"Ja, alle 2 Wochen","2011","Bayern","Staedtischer Raum","170","","",""
"Ja, alle 2 Wochen","2011","Bayern","Laendlicher Raum","233","","",""
"Ja, alle 2 Wochen","2011","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2011","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2011","Berlin","Staedtischer Raum","71","0.112420229292354","0.0865561685753631","0.138284290009345"
"Ja, alle 2 Wochen","2011","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2011","Brandenburg","Staedtischer Raum","7","0.158525654384437","0.0628669939668101","0.254184314802065"
"Ja, alle 2 Wochen","2011","Brandenburg","Laendlicher Raum","119","","",""
"Ja, alle 2 Wochen","2011","Mecklenburg-Vorpommern","Staedtischer Raum","8","0.102897816258808","0.000772675421875701","0.20502295709574"
"Ja, alle 2 Wochen","2011","Mecklenburg-Vorpommern","Laendlicher Raum","57","0.151995994578971","0.11259857542129","0.191393413736652"
"Ja, alle 2 Wochen","2011","Sachsen","Staedtischer Raum","94","0.173926791408834","0.141897342644034","0.205956240173634"
"Ja, alle 2 Wochen","2011","Sachsen","Laendlicher Raum","120","","",""
"Ja, alle 2 Wochen","2011","Sachsen-Anhalt","Staedtischer Raum","12","","",""
"Ja, alle 2 Wochen","2011","Sachsen-Anhalt","Laendlicher Raum","106","","",""
"Ja, alle 2 Wochen","2011","Thueringen","Staedtischer Raum","39","0.146020030020571","0.0997761633054452","0.192263896735697"
"Ja, alle 2 Wochen","2011","Thueringen","Laendlicher Raum","73","0.198171017572566","0.159957158750288","0.236384876394843"
"Ja, alle 3-4 Wochen","2011","Schleswig-Holstein","Staedtischer Raum","19","","",""
"Ja, alle 3-4 Wochen","2011","Schleswig-Holstein","Laendlicher Raum","45","0.0968033298899625","0.0674571145713547","0.12614954520857"
"Ja, alle 3-4 Wochen","2011","Hamburg","Staedtischer Raum","21","","",""
"Ja, alle 3-4 Wochen","2011","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2011","Niedersachsen","Staedtischer Raum","50","0.0675816190872477","0.0485168879198069","0.0866463502546885"
"Ja, alle 3-4 Wochen","2011","Niedersachsen","Laendlicher Raum","75","0.0749581390856184","0.0575996448414954","0.0923166333297413"
"Ja, alle 3-4 Wochen","2011","Bremen","Staedtischer Raum","6","0.0366829337978702","2.19544534368551e-05","0.0733439131423036"
"Ja, alle 3-4 Wochen","2011","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2011","Nordrhein-Westfalen","Staedtischer Raum","255","","",""
"Ja, alle 3-4 Wochen","2011","Nordrhein-Westfalen","Laendlicher Raum","8","0.0828508639040518","0.0265230782554465","0.139178649552657"
"Ja, alle 3-4 Wochen","2011","Hessen","Staedtischer Raum","109","","",""
"Ja, alle 3-4 Wochen","2011","Hessen","Laendlicher Raum","23","","",""
"Ja, alle 3-4 Wochen","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","63","0.0904735647104278","0.0689287358195366","0.112018393601319"
"Ja, alle 3-4 Wochen","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","28","","",""
"Ja, alle 3-4 Wochen","2011","Baden-Wuerttemberg","Staedtischer Raum","176","","",""
"Ja, alle 3-4 Wochen","2011","Baden-Wuerttemberg","Laendlicher Raum","18","","",""
"Ja, alle 3-4 Wochen","2011","Bayern","Staedtischer Raum","97","0.0784281677507289","0.0628014240475342","0.0940549114539236"
"Ja, alle 3-4 Wochen","2011","Bayern","Laendlicher Raum","165","","",""
"Ja, alle 3-4 Wochen","2011","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2011","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2011","Berlin","Staedtischer Raum","56","0.0939113998819617","0.0700269484841994","0.117795851279724"
"Ja, alle 3-4 Wochen","2011","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2011","Brandenburg","Staedtischer Raum","6","0.0319407757888244","-0.0141143286395814","0.0779958802172303"
"Ja, alle 3-4 Wochen","2011","Brandenburg","Laendlicher Raum","55","0.101216168797388","0.0761906226390253","0.126241714955752"
"Ja, alle 3-4 Wochen","2011","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0964253299089798","-0.00279170022269049","0.19564236004065"
"Ja, alle 3-4 Wochen","2011","Mecklenburg-Vorpommern","Laendlicher Raum","23","","",""
"Ja, alle 3-4 Wochen","2011","Sachsen","Staedtischer Raum","45","0.0883236376251826","0.0643454820220532","0.112301793228312"
"Ja, alle 3-4 Wochen","2011","Sachsen","Laendlicher Raum","60","0.120380226709754","0.0925979486538515","0.148162504765657"
"Ja, alle 3-4 Wochen","2011","Sachsen-Anhalt","Staedtischer Raum","19","","",""
"Ja, alle 3-4 Wochen","2011","Sachsen-Anhalt","Laendlicher Raum","55","0.140708996876538","0.110441592629038","0.170976401124039"
"Ja, alle 3-4 Wochen","2011","Thueringen","Staedtischer Raum","26","","",""
"Ja, alle 3-4 Wochen","2011","Thueringen","Laendlicher Raum","45","0.138185435450894","0.105102959877081","0.171267911024707"
"Seltener","2011","Schleswig-Holstein","Staedtischer Raum","45","0.312867704813565","0.244561208972863","0.381174200654267"
"Seltener","2011","Schleswig-Holstein","Laendlicher Raum","82","0.27734950888425","0.232917736338189","0.321781281430311"
"Seltener","2011","Hamburg","Staedtischer Raum","60","0.250351690573419","0.196434618789739","0.304268762357099"
"Seltener","2011","Hamburg","Laendlicher Raum","","","",""
"Seltener","2011","Niedersachsen","Staedtischer Raum","174","","",""
"Seltener","2011","Niedersachsen","Laendlicher Raum","217","","",""
"Seltener","2011","Bremen","Staedtischer Raum","30","0.269905227146113","0.183332186462829","0.356478267829396"
"Seltener","2011","Bremen","Laendlicher Raum","","","",""
"Seltener","2011","Nordrhein-Westfalen","Staedtischer Raum","697","0.222549013950105","0.208190816511017","0.236907211389193"
"Seltener","2011","Nordrhein-Westfalen","Laendlicher Raum","18","","",""
"Seltener","2011","Hessen","Staedtischer Raum","229","","",""
"Seltener","2011","Hessen","Laendlicher Raum","58","0.309762257511037","0.252444170348655","0.367080344673419"
"Seltener","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","139","","",""
"Seltener","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","62","0.238836952193305","0.187884914227699","0.28978899015891"
"Seltener","2011","Baden-Wuerttemberg","Staedtischer Raum","424","0.187862771787642","0.170454529262413","0.20527101431287"
"Seltener","2011","Baden-Wuerttemberg","Laendlicher Raum","64","0.279569871354836","0.22348810881299","0.335651633896683"
"Seltener","2011","Bayern","Staedtischer Raum","249","","",""
"Seltener","2011","Bayern","Laendlicher Raum","352","0.223107733201364","0.20278400943861","0.243431456964118"
"Seltener","2011","Saarland","Staedtischer Raum","","","",""
"Seltener","2011","Saarland","Laendlicher Raum","","","",""
"Seltener","2011","Berlin","Staedtischer Raum","142","","",""
"Seltener","2011","Berlin","Laendlicher Raum","","","",""
"Seltener","2011","Brandenburg","Staedtischer Raum","19","","",""
"Seltener","2011","Brandenburg","Laendlicher Raum","125","","",""
"Seltener","2011","Mecklenburg-Vorpommern","Staedtischer Raum","10","","",""
"Seltener","2011","Mecklenburg-Vorpommern","Laendlicher Raum","68","0.166842188825488","0.125928435345422","0.207755942305554"
"Seltener","2011","Sachsen","Staedtischer Raum","152","","",""
"Seltener","2011","Sachsen","Laendlicher Raum","124","","",""
"Seltener","2011","Sachsen-Anhalt","Staedtischer Raum","27","","",""
"Seltener","2011","Sachsen-Anhalt","Laendlicher Raum","100","","",""
"Seltener","2011","Thueringen","Staedtischer Raum","54","0.278968721443962","0.220236166947596","0.337701275940328"
"Seltener","2011","Thueringen","Laendlicher Raum","100","","",""
"Nein, nie","2012","Schleswig-Holstein","Staedtischer Raum","26","","",""
"Nein, nie","2012","Schleswig-Holstein","Laendlicher Raum","71","0.386111078832856","0.314387411540434","0.457834746125279"
"Nein, nie","2012","Hamburg","Staedtischer Raum","34","0.476713854854969","0.36515572283974","0.588271986870198"
