"plb0218","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2018","Hamburg","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Hamburg","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Niedersachsen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Niedersachsen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Bremen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Bremen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Nordrhein-Westfalen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Hessen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Hessen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Baden-Wuerttemberg","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Bayern","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Bayern","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Saarland","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Saarland","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Berlin","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Berlin","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Brandenburg","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Brandenburg","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Sachsen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Sachsen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Sachsen-Anhalt","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Thueringen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Thueringen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Schleswig-Holstein","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hamburg","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hamburg","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Niedersachsen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Niedersachsen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Bremen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Bremen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Nordrhein-Westfalen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hessen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hessen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Baden-Wuerttemberg","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Bayern","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Bayern","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Saarland","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Saarland","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Berlin","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Berlin","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Brandenburg","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Brandenburg","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen-Anhalt","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Thueringen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Thueringen","Ostdeutschland","","","",""
"Seltener","2018","Schleswig-Holstein","Westdeutschland","","","",""
"Seltener","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Seltener","2018","Hamburg","Westdeutschland","","","",""
"Seltener","2018","Hamburg","Ostdeutschland","","","",""
"Seltener","2018","Niedersachsen","Westdeutschland","","","",""
"Seltener","2018","Niedersachsen","Ostdeutschland","","","",""
"Seltener","2018","Bremen","Westdeutschland","","","",""
"Seltener","2018","Bremen","Ostdeutschland","","","",""
"Seltener","2018","Nordrhein-Westfalen","Westdeutschland","","","",""
"Seltener","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Seltener","2018","Hessen","Westdeutschland","","","",""
"Seltener","2018","Hessen","Ostdeutschland","","","",""
"Seltener","2018","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Seltener","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Seltener","2018","Baden-Wuerttemberg","Westdeutschland","","","",""
"Seltener","2018","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Seltener","2018","Bayern","Westdeutschland","","","",""
"Seltener","2018","Bayern","Ostdeutschland","","","",""
"Seltener","2018","Saarland","Westdeutschland","","","",""
"Seltener","2018","Saarland","Ostdeutschland","","","",""
"Seltener","2018","Berlin","Westdeutschland","","","",""
"Seltener","2018","Berlin","Ostdeutschland","","","",""
"Seltener","2018","Brandenburg","Westdeutschland","","","",""
"Seltener","2018","Brandenburg","Ostdeutschland","","","",""
"Seltener","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Seltener","2018","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Seltener","2018","Sachsen","Westdeutschland","","","",""
"Seltener","2018","Sachsen","Ostdeutschland","","","",""
"Seltener","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Seltener","2018","Sachsen-Anhalt","Ostdeutschland","","","",""
"Seltener","2018","Thueringen","Westdeutschland","","","",""
"Seltener","2018","Thueringen","Ostdeutschland","","","",""
"Nein, nie","2019","Schleswig-Holstein","Westdeutschland","261","","",""
"Nein, nie","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Nein, nie","2019","Hamburg","Westdeutschland","154","","",""
"Nein, nie","2019","Hamburg","Ostdeutschland","","","",""
"Nein, nie","2019","Niedersachsen","Westdeutschland","689","0.411243308264326","0.387522525596745","0.434964090931906"
"Nein, nie","2019","Niedersachsen","Ostdeutschland","","","",""
"Nein, nie","2019","Bremen","Westdeutschland","60","0.362688860052329","0.278406643692839","0.446971076411819"
"Nein, nie","2019","Bremen","Ostdeutschland","","","",""
"Nein, nie","2019","Nordrhein-Westfalen","Westdeutschland","1467","","",""
"Nein, nie","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nein, nie","2019","Hessen","Westdeutschland","452","0.388272795702722","0.360686976967591","0.415858614437852"
"Nein, nie","2019","Hessen","Ostdeutschland","","","",""
"Nein, nie","2019","Rheinland-Pfalz,Saarland","Westdeutschland","376","0.421904509492528","0.390663910734739","0.453145108250318"
"Nein, nie","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nein, nie","2019","Baden-Wuerttemberg","Westdeutschland","838","0.455737401650349","0.433512310105677","0.47796249319502"
"Nein, nie","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nein, nie","2019","Bayern","Westdeutschland","1150","","",""
"Nein, nie","2019","Bayern","Ostdeutschland","","","",""
"Nein, nie","2019","Saarland","Westdeutschland","","","",""
"Nein, nie","2019","Saarland","Ostdeutschland","","","",""
"Nein, nie","2019","Berlin","Westdeutschland","130","","",""
"Nein, nie","2019","Berlin","Ostdeutschland","103","","",""
"Nein, nie","2019","Brandenburg","Westdeutschland","","","",""
"Nein, nie","2019","Brandenburg","Ostdeutschland","254","","",""
"Nein, nie","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nein, nie","2019","Mecklenburg-Vorpommern","Ostdeutschland","134","","",""
"Nein, nie","2019","Sachsen","Westdeutschland","","","",""
"Nein, nie","2019","Sachsen","Ostdeutschland","425","0.395768378144242","0.366481328314016","0.425055427974467"
"Nein, nie","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Nein, nie","2019","Sachsen-Anhalt","Ostdeutschland","230","","",""
"Nein, nie","2019","Thueringen","Westdeutschland","","","",""
"Nein, nie","2019","Thueringen","Ostdeutschland","230","","",""
"Ja, jede Woche","2019","Schleswig-Holstein","Westdeutschland","102","","",""
"Ja, jede Woche","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Hamburg","Westdeutschland","52","0.11252751541793","0.0794204351129287","0.145634595722931"
"Ja, jede Woche","2019","Hamburg","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Niedersachsen","Westdeutschland","243","","",""
"Ja, jede Woche","2019","Niedersachsen","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Bremen","Westdeutschland","23","","",""
"Ja, jede Woche","2019","Bremen","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Nordrhein-Westfalen","Westdeutschland","525","0.145674203172617","0.133985153463128","0.157363252882107"
"Ja, jede Woche","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Hessen","Westdeutschland","199","","",""
"Ja, jede Woche","2019","Hessen","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Rheinland-Pfalz,Saarland","Westdeutschland","150","","",""
"Ja, jede Woche","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Baden-Wuerttemberg","Westdeutschland","257","","",""
"Ja, jede Woche","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Bayern","Westdeutschland","390","0.122788448563428","0.110388434744031","0.135188462382825"
"Ja, jede Woche","2019","Bayern","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Saarland","Westdeutschland","","","",""
"Ja, jede Woche","2019","Saarland","Ostdeutschland","","","",""
"Ja, jede Woche","2019","Berlin","Westdeutschland","52","0.108658542939219","0.0772855333074619","0.140031552570977"
"Ja, jede Woche","2019","Berlin","Ostdeutschland","24","","",""
"Ja, jede Woche","2019","Brandenburg","Westdeutschland","","","",""
"Ja, jede Woche","2019","Brandenburg","Ostdeutschland","63","0.0966526873020858","0.0739718732323335","0.119333501371838"
"Ja, jede Woche","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja, jede Woche","2019","Mecklenburg-Vorpommern","Ostdeutschland","44","0.12188060537343","0.0876071291970757","0.156154081549785"
"Ja, jede Woche","2019","Sachsen","Westdeutschland","","","",""
"Ja, jede Woche","2019","Sachsen","Ostdeutschland","152","","",""
"Ja, jede Woche","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja, jede Woche","2019","Sachsen-Anhalt","Ostdeutschland","75","0.16380313793777","0.132324480184853","0.195281795690688"
"Ja, jede Woche","2019","Thueringen","Westdeutschland","","","",""
"Ja, jede Woche","2019","Thueringen","Ostdeutschland","78","0.0869784813938097","0.0639047837633352","0.110052179024284"
"Ja, alle 2 Wochen","2019","Schleswig-Holstein","Westdeutschland","103","","",""
"Ja, alle 2 Wochen","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Hamburg","Westdeutschland","40","0.0743118821631259","0.0468344879818703","0.101789276344381"
"Ja, alle 2 Wochen","2019","Hamburg","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Niedersachsen","Westdeutschland","252","","",""
"Ja, alle 2 Wochen","2019","Niedersachsen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Bremen","Westdeutschland","15","","",""
"Ja, alle 2 Wochen","2019","Bremen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Nordrhein-Westfalen","Westdeutschland","521","0.145218755006815","0.133544881943939","0.156892628069691"
"Ja, alle 2 Wochen","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Hessen","Westdeutschland","172","","",""
"Ja, alle 2 Wochen","2019","Hessen","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Rheinland-Pfalz,Saarland","Westdeutschland","149","","",""
"Ja, alle 2 Wochen","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Baden-Wuerttemberg","Westdeutschland","236","","",""
"Ja, alle 2 Wochen","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Bayern","Westdeutschland","350","0.11953128125496","0.107274145533776","0.131788416976145"
"Ja, alle 2 Wochen","2019","Bayern","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Saarland","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Saarland","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Berlin","Westdeutschland","61","0.165736409343332","0.128250953273547","0.203221865413118"
"Ja, alle 2 Wochen","2019","Berlin","Ostdeutschland","42","0.12546977419617","0.0847328529858588","0.166206695406481"
"Ja, alle 2 Wochen","2019","Brandenburg","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Brandenburg","Ostdeutschland","126","","",""
"Ja, alle 2 Wochen","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Mecklenburg-Vorpommern","Ostdeutschland","72","0.232078092210692","0.187850869275895","0.276305315145489"
"Ja, alle 2 Wochen","2019","Sachsen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Sachsen","Ostdeutschland","174","","",""
"Ja, alle 2 Wochen","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Sachsen-Anhalt","Ostdeutschland","77","0.146174687390991","0.116126281969608","0.176223092812375"
"Ja, alle 2 Wochen","2019","Thueringen","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Thueringen","Ostdeutschland","92","0.178510324869396","0.147155563134969","0.209865086603823"
"Ja, alle 3-4 Wochen","2019","Schleswig-Holstein","Westdeutschland","47","0.0841881155446408","0.0624539559212147","0.105922275168067"
"Ja, alle 3-4 Wochen","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Hamburg","Westdeutschland","28","","",""
"Ja, alle 3-4 Wochen","2019","Hamburg","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Niedersachsen","Westdeutschland","145","","",""
"Ja, alle 3-4 Wochen","2019","Niedersachsen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Bremen","Westdeutschland","8","0.0695702011528746","0.0249690036197536","0.114171398685996"
"Ja, alle 3-4 Wochen","2019","Bremen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Nordrhein-Westfalen","Westdeutschland","271","","",""
"Ja, alle 3-4 Wochen","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Hessen","Westdeutschland","127","","",""
"Ja, alle 3-4 Wochen","2019","Hessen","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Rheinland-Pfalz,Saarland","Westdeutschland","79","0.0704468074974191","0.0542592898021932","0.086634325192645"
"Ja, alle 3-4 Wochen","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Baden-Wuerttemberg","Westdeutschland","204","","",""
"Ja, alle 3-4 Wochen","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Bayern","Westdeutschland","258","","",""
"Ja, alle 3-4 Wochen","2019","Bayern","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Saarland","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Saarland","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Berlin","Westdeutschland","36","0.0663374740406237","0.0412488628863968","0.0914260851948507"
"Ja, alle 3-4 Wochen","2019","Berlin","Ostdeutschland","30","0.106093723338331","0.0682213892540255","0.143966057422637"
"Ja, alle 3-4 Wochen","2019","Brandenburg","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Brandenburg","Ostdeutschland","63","0.127881570219708","0.102247592332094","0.153515548107322"
"Ja, alle 3-4 Wochen","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Mecklenburg-Vorpommern","Ostdeutschland","30","0.0907986678773377","0.0606974658193721","0.120899869935303"
"Ja, alle 3-4 Wochen","2019","Sachsen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Sachsen","Ostdeutschland","80","0.0758916281841358","0.0600313155740337","0.0917519407942379"
"Ja, alle 3-4 Wochen","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Sachsen-Anhalt","Ostdeutschland","42","0.0738679403750247","0.0516212564450482","0.0961146243050012"
"Ja, alle 3-4 Wochen","2019","Thueringen","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Thueringen","Ostdeutschland","59","0.0895947723248788","0.0662101970414115","0.112979347608346"
"Seltener","2019","Schleswig-Holstein","Westdeutschland","114","","",""
"Seltener","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Seltener","2019","Hamburg","Westdeutschland","76","0.23980672113805","0.195075911700132","0.284537530575969"
"Seltener","2019","Hamburg","Ostdeutschland","","","",""
"Seltener","2019","Niedersachsen","Westdeutschland","324","0.208753713386019","0.189161449958152","0.228345976813886"
"Seltener","2019","Niedersachsen","Ostdeutschland","","","",""
"Seltener","2019","Bremen","Westdeutschland","19","","",""
"Seltener","2019","Bremen","Ostdeutschland","","","",""
"Seltener","2019","Nordrhein-Westfalen","Westdeutschland","715","0.205921299436759","0.192522727003056","0.219319871870461"
"Seltener","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Seltener","2019","Hessen","Westdeutschland","249","","",""
"Seltener","2019","Hessen","Ostdeutschland","","","",""
"Seltener","2019","Rheinland-Pfalz,Saarland","Westdeutschland","206","","",""
"Seltener","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Seltener","2019","Baden-Wuerttemberg","Westdeutschland","394","0.196387093878948","0.178659005813581","0.214115181944316"
"Seltener","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Seltener","2019","Bayern","Westdeutschland","543","0.222084848262304","0.206380611931007","0.237789084593602"
