year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1989,Vocational Retraining,middle vocational,2nd Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Vocational Retraining,middle vocational,3rd Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Vocational Retraining,vocational + Abi,1st Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Vocational Retraining,general elementary,2nd Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Vocational Retraining,inadequately,1st Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Further vocational education,middle vocational,2nd Quintile,0.2638888888888889,12393,0.2561290967971435,0.27164868098063427
1989,Further vocational education,middle vocational,1st Quintile,0.2222222222222222,12393,0.21490258840564963,0.2295418560387948
1989,Further vocational education,middle vocational,3rd Quintile,0.1111111111111111,12393,0.10557798803490835,0.11664423418731386
1989,Further vocational education,middle vocational,4th Quintile,0.05555555555555555,12393,0.05152263374485597,0.05958847736625514
1989,Further vocational education,higher education,2nd Quintile,0.05555555555555555,12393,0.05152263374485597,0.05958847736625514
1989,Further vocational education,general elementary,1st Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Further vocational education,general elementary,3rd Quintile,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Further vocational education,general elementary,2nd Quintile,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Further vocational education,vocational + Abi,1st Quintile,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Further vocational education,higher vocational,2nd Quintile,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Further vocational education,higher education,4th Quintile,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Further vocational education,higher vocational,1st Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,higher vocational,3rd Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,higher vocational,4th Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,higher education,1st Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,general elementary,5th Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,higher education,3rd Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,vocational + Abi,3rd Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Further vocational education,inadequately,2nd Quintile,0.013888888888888888,12393,0.011828427292336068,0.01594935048544171
1989,Vocational rehabilitation,general elementary,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Vocational rehabilitation,middle vocational,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Vocational rehabilitation,middle vocational,3rd Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Further general/political education,middle vocational,2nd Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Further general/political education,middle vocational,3rd Quintile,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Further general/political education,higher vocational,1st Quintile,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Further general/political education,higher vocational,3rd Quintile,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Further general/political education,middle vocational,1st Quintile,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Others,middle vocational,3rd Quintile,0.20833333333333334,12393,0.20118312974892452,0.21548353691774216
1989,Others,inadequately,1st Quintile,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Others,middle vocational,1st Quintile,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Others,middle vocational,5th Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,higher vocational,2nd Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,general elementary,1st Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,middle vocational,4th Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,middle vocational,2nd Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,higher vocational,3rd Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Others,higher education,4th Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Multiple answers,middle vocational,1st Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,middle vocational,3rd Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,middle vocational,5th Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,higher education,2nd Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1990,Vocational Retraining,middle vocational,1st Quintile,0.28125,18165,0.27471156870380753,0.28778843129619247
1990,Vocational Retraining,middle vocational,2nd Quintile,0.1875,18165,0.1818238914657588,0.1931761085342412
1990,Vocational Retraining,general elementary,1st Quintile,0.15625,18165,0.1509697403834189,0.1615302596165811
1990,Vocational Retraining,middle vocational,3rd Quintile,0.09375,18165,0.08951115029509074,0.09798884970490926
1990,Vocational Retraining,higher education,1st Quintile,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Vocational Retraining,middle vocational,4th Quintile,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Vocational Retraining,general elementary,2nd Quintile,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Vocational Retraining,inadequately,1st Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Vocational Retraining,vocational + Abi,2nd Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Vocational Retraining,higher education,5th Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Further vocational education,middle vocational,1st Quintile,0.21951219512195122,18165,0.21349282903105551,0.22553156121284693
1990,Further vocational education,middle vocational,2nd Quintile,0.18292682926829268,18165,0.17730461298357225,0.1885490455530131
1990,Further vocational education,middle vocational,3rd Quintile,0.17073170731707318,18165,0.1652597463338914,0.17620366830025497
1990,Further vocational education,middle vocational,4th Quintile,0.06097560975609756,18165,0.057495804957776904,0.06445541455441822
1990,Further vocational education,higher education,4th Quintile,0.04878048780487805,18165,0.045647910372438816,0.051913065237317285
1990,Further vocational education,higher education,2nd Quintile,0.04878048780487805,18165,0.045647910372438816,0.051913065237317285
1990,Further vocational education,general elementary,4th Quintile,0.036585365853658534,18165,0.033855139270626985,0.03931559243669008
1990,Further vocational education,general elementary,2nd Quintile,0.036585365853658534,18165,0.033855139270626985,0.03931559243669008
1990,Further vocational education,higher vocational,2nd Quintile,0.036585365853658534,18165,0.033855139270626985,0.03931559243669008
1990,Further vocational education,higher education,3rd Quintile,0.036585365853658534,18165,0.033855139270626985,0.03931559243669008
1990,Further vocational education,vocational + Abi,3rd Quintile,0.024390243902439025,18165,0.02214695860898903,0.02663352919588902
1990,Further vocational education,higher vocational,3rd Quintile,0.024390243902439025,18165,0.02214695860898903,0.02663352919588902
1990,Further vocational education,middle vocational,5th Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Further vocational education,higher vocational,4th Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Further vocational education,vocational + Abi,2nd Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Further vocational education,inadequately,1st Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Further vocational education,general elementary,1st Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Further vocational education,vocational + Abi,1st Quintile,0.012195121951219513,18165,0.010598996483225747,0.013791247419213278
1990,Vocational rehabilitation,general elementary,1st Quintile,0.4,18165,0.39287567060249445,0.4071243293975056
1990,Vocational rehabilitation,middle vocational,5th Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Vocational rehabilitation,middle vocational,2nd Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Vocational rehabilitation,middle vocational,1st Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Further general/political education,middle vocational,3rd Quintile,0.5,18165,0.49272876175691727,0.5072712382430827
1990,Further general/political education,vocational + Abi,2nd Quintile,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Further general/political education,middle vocational,1st Quintile,0.16666666666666666,18165,0.1612470056692903,0.17208632766404303
1990,Others,middle vocational,2nd Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Others,middle vocational,1st Quintile,0.16,18165,0.15466864005680253,0.16533135994319748
1990,Others,middle vocational,3rd Quintile,0.16,18165,0.15466864005680253,0.16533135994319748
1990,Others,middle vocational,4th Quintile,0.08,18165,0.07605472502795944,0.08394527497204056
1990,Others,general elementary,1st Quintile,0.08,18165,0.07605472502795944,0.08394527497204056
1990,Others,higher education,3rd Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,middle vocational,5th Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,higher vocational,4th Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,higher education,2nd Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,general elementary,3rd Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,general elementary,2nd Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,inadequately,1st Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Others,general elementary,4th Quintile,0.04,18165,0.03715026824099778,0.042849731759002224
1990,Multiple answers,middle vocational,1st Quintile,0.4,18165,0.39287567060249445,0.4071243293975056
1990,Multiple answers,general elementary,1st Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Multiple answers,middle vocational,4th Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1990,Multiple answers,middle vocational,2nd Quintile,0.2,18165,0.19418300940553385,0.20581699059446618
1991,Vocational Retraining,middle vocational,2nd Quintile,0.20833333333333334,17756,0.20235976186341434,0.21430690480325235
1991,Vocational Retraining,middle vocational,3rd Quintile,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,Vocational Retraining,general elementary,2nd Quintile,0.125,17756,0.12013545151693072,0.12986454848306928
1991,Vocational Retraining,higher education,2nd Quintile,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Vocational Retraining,general elementary,1st Quintile,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Vocational Retraining,middle vocational,1st Quintile,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Vocational Retraining,vocational + Abi,1st Quintile,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
