year,bula_h,pgisced97,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1993,Bavaria,higher education,Vocational Retraining,0.3333333333333333,16993,0.3262454789635396,0.340421187703127
1993,Berlin,general elementary,Further vocational education,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Berlin,general elementary,Vocational Retraining,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Berlin,middle vocational,Further vocational education,1.0,16993,1.0,1.0
1993,Berlin,vocational + Abi,Further vocational education,1.0,16993,1.0,1.0
1993,Berlin,higher vocational,Further vocational education,1.0,16993,1.0,1.0
1993,Berlin,higher education,Further vocational education,0.8888888888888888,16993,0.8841636526423597,0.8936141251354179
1993,Berlin,higher education,Vocational Retraining,0.1111111111111111,16993,0.10638587486458198,0.11583634735764023
1993,Brandenburg,general elementary,Others,0.3333333333333333,16993,0.3262454789635396,0.340421187703127
1993,Brandenburg,general elementary,Further vocational education,0.3333333333333333,16993,0.3262454789635396,0.340421187703127
1993,Brandenburg,general elementary,Further general/political education,0.3333333333333333,16993,0.3262454789635396,0.340421187703127
1993,Brandenburg,middle vocational,Vocational Retraining,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Brandenburg,middle vocational,Further vocational education,0.3888888888888889,16993,0.3815590589239347,0.3962187188538431
1993,Brandenburg,middle vocational,Further general/political education,0.05555555555555555,16993,0.05211147739989421,0.058999633711216894
1993,Brandenburg,middle vocational,Vocational rehabilitation,0.05555555555555555,16993,0.05211147739989421,0.058999633711216894
1993,Brandenburg,vocational + Abi,Further vocational education,1.0,16993,1.0,1.0
1993,Brandenburg,higher vocational,Vocational Retraining,1.0,16993,1.0,1.0
1993,Brandenburg,higher education,Further vocational education,0.9,16993,0.8954893170999506,0.9045106829000494
1993,Brandenburg,higher education,Further general/political education,0.1,16993,0.09548931709995057,0.10451068290004945
1993,Mecklenburg-Western Pomerania,general elementary,Vocational Retraining,1.0,16993,1.0,1.0
1993,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.6363636363636364,16993,0.6291308210929683,0.6435964516343045
1993,Mecklenburg-Western Pomerania,middle vocational,Further vocational education,0.36363636363636365,16993,0.3564035483656955,0.3708691789070318
1993,Mecklenburg-Western Pomerania,higher vocational,Further vocational education,1.0,16993,1.0,1.0
1993,Mecklenburg-Western Pomerania,higher education,Further vocational education,1.0,16993,1.0,1.0
1993,Saxony,general elementary,Vocational Retraining,1.0,16993,1.0,1.0
1993,Saxony,middle vocational,Vocational Retraining,0.5434782608695652,16993,0.5359889326719495,0.5509675890671809
1993,Saxony,middle vocational,Further vocational education,0.391304347826087,16993,0.38396633478592834,0.3986423608662456
1993,Saxony,middle vocational,Further general/political education,0.043478260869565216,16993,0.040412032150440876,0.04654448958868956
1993,Saxony,middle vocational,Multiple answers,0.021739130434782608,16993,0.01954647965446599,0.023931781215099226
1993,Saxony,vocational + Abi,Vocational Retraining,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Saxony,vocational + Abi,Others,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Saxony,higher vocational,Vocational Retraining,0.75,16993,0.7434893900335685,0.7565106099664315
1993,Saxony,higher vocational,Further vocational education,0.25,16993,0.24348939003356854,0.2565106099664315
1993,Saxony,higher education,Further vocational education,0.5833333333333334,16993,0.5759206778019568,0.59074598886471
1993,Saxony,higher education,Vocational Retraining,0.375,16993,0.3677209167700358,0.3822790832299642
1993,Saxony,higher education,Multiple answers,0.041666666666666664,16993,0.03866215621614934,0.04467117711718399
1993,Saxony-Anhalt,general elementary,Vocational Retraining,1.0,16993,1.0,1.0
1993,Saxony-Anhalt,middle vocational,Further vocational education,0.6190476190476191,16993,0.6117460126581011,0.626349225437137
1993,Saxony-Anhalt,middle vocational,Vocational Retraining,0.38095238095238093,16993,0.37365077456286305,0.3882539873418988
1993,Saxony-Anhalt,higher vocational,Further vocational education,1.0,16993,1.0,1.0
1993,Saxony-Anhalt,higher education,Further vocational education,0.7333333333333333,16993,0.7266843365654505,0.7399823301012161
1993,Saxony-Anhalt,higher education,Others,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Saxony-Anhalt,higher education,Multiple answers,0.06666666666666667,16993,0.06291612666836335,0.07041720666496998
1993,Thuringa,middle vocational,Vocational Retraining,0.5416666666666666,16993,0.5341750107988555,0.5491583225344777
1993,Thuringa,middle vocational,Further vocational education,0.4166666666666667,16993,0.40925401113529014,0.42407932219804323
1993,Thuringa,middle vocational,Others,0.041666666666666664,16993,0.03866215621614934,0.04467117711718399
1993,Thuringa,higher vocational,Further vocational education,1.0,16993,1.0,1.0
1993,Thuringa,higher education,Further vocational education,0.75,16993,0.7434893900335685,0.7565106099664315
1993,Thuringa,higher education,Vocational Retraining,0.25,16993,0.24348939003356854,0.2565106099664315
1994,Schleswig-Holstein,middle vocational,Vocational Retraining,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Schleswig-Holstein,middle vocational,Further general/political education,0.25,16642,0.2434210899500739,0.2565789100499261
1994,Schleswig-Holstein,middle vocational,Further vocational education,0.25,16642,0.2434210899500739,0.2565789100499261
1994,Hamburg,middle vocational,Further vocational education,1.0,16642,1.0,1.0
1994,Lower Saxony,inadequately,Others,1.0,16642,1.0,1.0
1994,Lower Saxony,middle vocational,Further vocational education,0.75,16642,0.7434210899500739,0.7565789100499261
1994,Lower Saxony,middle vocational,Vocational Retraining,0.25,16642,0.2434210899500739,0.2565789100499261
1994,Lower Saxony,higher education,Further vocational education,1.0,16642,1.0,1.0
1994,North Rhine-Westphalia,general elementary,Vocational Retraining,0.6666666666666666,16642,0.6595044565840057,0.6738288767493276
1994,North Rhine-Westphalia,general elementary,Further general/political education,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,North Rhine-Westphalia,middle vocational,Further vocational education,0.38095238095238093,16642,0.373574176467044,0.38833058543771787
1994,North Rhine-Westphalia,middle vocational,Vocational Retraining,0.23809523809523808,16642,0.23162412468328625,0.24456635150718992
1994,North Rhine-Westphalia,middle vocational,Further general/political education,0.23809523809523808,16642,0.23162412468328625,0.24456635150718992
1994,North Rhine-Westphalia,middle vocational,Others,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,North Rhine-Westphalia,vocational + Abi,Further vocational education,0.875,16642,0.8699752744509847,0.8800247255490153
1994,North Rhine-Westphalia,vocational + Abi,Others,0.125,16642,0.11997527445098466,0.13002472554901534
1994,North Rhine-Westphalia,higher vocational,Further vocational education,1.0,16642,1.0,1.0
1994,North Rhine-Westphalia,higher education,Further vocational education,0.5714285714285714,16642,0.5639098170857987,0.5789473257713441
1994,North Rhine-Westphalia,higher education,Vocational Retraining,0.2857142857142857,16642,0.2788506334511581,0.29257793797741327
1994,North Rhine-Westphalia,higher education,Others,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Hesse,general elementary,Further general/political education,1.0,16642,1.0,1.0
1994,Hesse,middle vocational,Further vocational education,0.6363636363636364,16642,0.6290549446559777,0.643672328071295
1994,Hesse,middle vocational,Others,0.18181818181818182,16642,0.17595819175055014,0.1876781718858135
1994,Hesse,middle vocational,Vocational Retraining,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,Hesse,middle vocational,Further general/political education,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,Hesse,vocational + Abi,Further vocational education,1.0,16642,1.0,1.0
1994,Hesse,higher education,Further general/political education,1.0,16642,1.0,1.0
1994,"Rhineland-Palatinate, Saarland",inadequately,Others,1.0,16642,1.0,1.0
1994,"Rhineland-Palatinate, Saarland",general elementary,Vocational Retraining,1.0,16642,1.0,1.0
1994,"Rhineland-Palatinate, Saarland",middle vocational,Vocational Retraining,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,"Rhineland-Palatinate, Saarland",middle vocational,Further vocational education,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,"Rhineland-Palatinate, Saarland",middle vocational,Others,0.16666666666666666,16642,0.1610044424312088,0.17232889090212453
1994,"Rhineland-Palatinate, Saarland",middle vocational,Vocational rehabilitation,0.16666666666666666,16642,0.1610044424312088,0.17232889090212453
1994,"Rhineland-Palatinate, Saarland",vocational + Abi,Further vocational education,1.0,16642,1.0,1.0
1994,"Rhineland-Palatinate, Saarland",higher vocational,Further vocational education,1.0,16642,1.0,1.0
1994,"Rhineland-Palatinate, Saarland",higher education,Further vocational education,1.0,16642,1.0,1.0
1994,Baden-Wuerttemberg,inadequately,Others,1.0,16642,1.0,1.0
1994,Baden-Wuerttemberg,general elementary,Further vocational education,1.0,16642,1.0,1.0
1994,Baden-Wuerttemberg,middle vocational,Further vocational education,0.7142857142857143,16642,0.7074220620225867,0.7211493665488419
1994,Baden-Wuerttemberg,middle vocational,Vocational rehabilitation,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Baden-Wuerttemberg,middle vocational,Further general/political education,0.07142857142857142,16642,0.06751568761014937,0.07534145524699348
1994,Baden-Wuerttemberg,middle vocational,Vocational Retraining,0.07142857142857142,16642,0.06751568761014937,0.07534145524699348
1994,Baden-Wuerttemberg,vocational + Abi,Further vocational education,1.0,16642,1.0,1.0
1994,Baden-Wuerttemberg,higher vocational,Further vocational education,1.0,16642,1.0,1.0
1994,Baden-Wuerttemberg,higher education,Further vocational education,0.6666666666666666,16642,0.6595044565840057,0.6738288767493276
1994,Baden-Wuerttemberg,higher education,Vocational Retraining,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,Bavaria,general elementary,Further vocational education,0.8,16642,0.7939226632187214,0.8060773367812787
1994,Bavaria,general elementary,Others,0.2,16642,0.19392266321872134,0.20607733678127868
1994,Bavaria,middle vocational,Further vocational education,0.5925925925925926,16642,0.5851273163599527,0.6000578688252324
1994,Bavaria,middle vocational,Vocational Retraining,0.2222222222222222,16642,0.21590574665011547,0.22853869779432895
1994,Bavaria,middle vocational,Vocational rehabilitation,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,Bavaria,middle vocational,Further general/political education,0.07407407407407407,16642,0.07009506847259576,0.07805307967555238
1994,Bavaria,vocational + Abi,Others,1.0,16642,1.0,1.0
1994,Bavaria,higher education,Further vocational education,1.0,16642,1.0,1.0
1994,Berlin,general elementary,Further vocational education,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Berlin,general elementary,Vocational Retraining,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Berlin,middle vocational,Further vocational education,0.42857142857142855,16642,0.4210526742286559,0.4360901829142012
1994,Berlin,middle vocational,Further general/political education,0.2857142857142857,16642,0.2788506334511581,0.29257793797741327
1994,Berlin,middle vocational,Vocational Retraining,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Berlin,middle vocational,Multiple answers,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Berlin,vocational + Abi,Vocational Retraining,1.0,16642,1.0,1.0
1994,Berlin,higher vocational,Further vocational education,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Berlin,higher vocational,Vocational Retraining,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Berlin,higher education,Further vocational education,0.6666666666666666,16642,0.6595044565840057,0.6738288767493276
1994,Berlin,higher education,Vocational Retraining,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,Brandenburg,middle vocational,Vocational Retraining,0.6,16642,0.5925568129454095,0.6074431870545904
1994,Brandenburg,middle vocational,Further general/political education,0.2,16642,0.19392266321872134,0.20607733678127868
1994,Brandenburg,middle vocational,Further vocational education,0.2,16642,0.19392266321872134,0.20607733678127868
1994,Brandenburg,vocational + Abi,Further vocational education,1.0,16642,1.0,1.0
1994,Brandenburg,higher vocational,Vocational Retraining,0.8,16642,0.7939226632187214,0.8060773367812787
1994,Brandenburg,higher vocational,Further vocational education,0.2,16642,0.19392266321872134,0.20607733678127868
1994,Brandenburg,higher education,Further vocational education,0.7857142857142857,16642,0.7794800639528277,0.7919485074757437
1994,Brandenburg,higher education,Vocational Retraining,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Brandenburg,higher education,Further general/political education,0.07142857142857142,16642,0.06751568761014937,0.07534145524699348
1994,Mecklenburg-Western Pomerania,general elementary,Vocational Retraining,1.0,16642,1.0,1.0
1994,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.5384615384615384,16642,0.5308873761891608,0.546035700733916
1994,Mecklenburg-Western Pomerania,middle vocational,Further vocational education,0.38461538461538464,16642,0.3772237591012473,0.392007010129522
1994,Mecklenburg-Western Pomerania,middle vocational,Vocational rehabilitation,0.07692307692307693,16642,0.07287451689235318,0.08097163695380068
