year,bula_h,sampreg,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,Thuringa,East,Further general/political education,0.3157894736842105,18165,0.3090297013299995,0.3225492460384215
1990,Thuringa,East,Vocational Retraining,0.21052631578947367,18165,0.20459760323752296,0.21645502834142438
1990,Thuringa,East,Multiple answers,0.05263157894736842,18165,0.049384289345701,0.055878868549035836
1990,Thuringa,East,Others,0.05263157894736842,18165,0.049384289345701,0.055878868549035836
1991,Schleswig-Holstein,West,Further vocational education,0.6,17756,0.5927940851808902,0.6072059148191098
1991,Schleswig-Holstein,West,Others,0.2,17756,0.19411639518774046,0.20588360481225956
1991,Schleswig-Holstein,West,Vocational Retraining,0.1,17756,0.09558729639080533,0.10441270360919468
1991,Schleswig-Holstein,West,Further general/political education,0.1,17756,0.09558729639080533,0.10441270360919468
1991,Lower Saxony,West,Further vocational education,0.6190476190476191,17756,0.6119046152981,0.6261906227971381
1991,Lower Saxony,West,Others,0.19047619047619047,17756,0.18470030378563368,0.19625207716674725
1991,Lower Saxony,West,Vocational Retraining,0.14285714285714285,17756,0.13771006084349302,0.14800422487079268
1991,Lower Saxony,West,Multiple answers,0.047619047619047616,17756,0.04448663325881969,0.05075146197927554
1991,Bremen,West,Vocational rehabilitation,1.0,17756,1.0,1.0
1991,North Rhine-Westphalia,West,Further vocational education,0.5208333333333334,17756,0.5134852142111072,0.5281814524555596
1991,North Rhine-Westphalia,West,Others,0.22916666666666666,17756,0.22298451763322588,0.23534881570010743
1991,North Rhine-Westphalia,West,Vocational Retraining,0.14583333333333334,17756,0.14064194861731533,0.15102471804935136
1991,North Rhine-Westphalia,West,Vocational rehabilitation,0.041666666666666664,17756,0.03872741901777616,0.04460591431555717
1991,North Rhine-Westphalia,West,Further general/political education,0.041666666666666664,17756,0.03872741901777616,0.04460591431555717
1991,North Rhine-Westphalia,West,Multiple answers,0.020833333333333332,17756,0.018732501958431822,0.022934164708234842
1991,Hesse,West,Further vocational education,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Hesse,West,Vocational Retraining,0.2857142857142857,17756,0.27906943140747587,0.29235914002109553
1991,Hesse,West,Others,0.14285714285714285,17756,0.13771006084349302,0.14800422487079268
1991,Hesse,West,Further general/political education,0.07142857142857142,17756,0.06764042163657705,0.0752167212205658
1991,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.42857142857142855,17756,0.42129235538107834,0.43585050176177875
1991,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.2857142857142857,17756,0.27906943140747587,0.29235914002109553
1991,"Rhineland-Palatinate, Saarland",West,Others,0.2857142857142857,17756,0.27906943140747587,0.29235914002109553
1991,Baden-Wuerttemberg,West,Further vocational education,0.6956521739130435,17756,0.6888841064583384,0.7024202413677485
1991,Baden-Wuerttemberg,West,Others,0.17391304347826086,17756,0.16833781765209369,0.17948826930442804
1991,Baden-Wuerttemberg,West,Vocational Retraining,0.08695652173913043,17756,0.08281194378693925,0.09110109969132162
1991,Baden-Wuerttemberg,West,Multiple answers,0.043478260869565216,17756,0.04047863557217443,0.046477886166956
1991,Bavaria,West,Further vocational education,0.5294117647058824,17756,0.5220699937754638,0.5367535356363009
1991,Bavaria,West,Others,0.17647058823529413,17756,0.17086321806468252,0.18207795840590574
1991,Bavaria,West,Vocational Retraining,0.17647058823529413,17756,0.17086321806468252,0.18207795840590574
1991,Bavaria,West,Further general/political education,0.058823529411764705,17756,0.055362585404553195,0.062284473418976215
1991,Bavaria,West,Multiple answers,0.029411764705882353,17756,0.026926563497683995,0.03189696591408071
1991,Bavaria,West,Vocational rehabilitation,0.029411764705882353,17756,0.026926563497683995,0.03189696591408071
1991,Berlin,West,Further vocational education,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Berlin,West,Vocational Retraining,0.25,17756,0.24363081095844355,0.2563691890415564
1991,Berlin,West,Others,0.25,17756,0.24363081095844355,0.2563691890415564
1992,Schleswig-Holstein,West,Vocational Retraining,0.3333333333333333,17350,0.32631877913929175,0.3403478875273749
1992,Schleswig-Holstein,West,Multiple answers,0.16666666666666666,17350,0.16112117466070214,0.17221215867263118
1992,Schleswig-Holstein,West,Others,0.16666666666666666,17350,0.16112117466070214,0.17221215867263118
1992,Schleswig-Holstein,West,Further general/political education,0.16666666666666666,17350,0.16112117466070214,0.17221215867263118
1992,Schleswig-Holstein,West,Further vocational education,0.16666666666666666,17350,0.16112117466070214,0.17221215867263118
1992,Hamburg,West,Further vocational education,0.5,17350,0.49255994174358897,0.507440058256411
1992,Hamburg,West,Vocational Retraining,0.5,17350,0.49255994174358897,0.507440058256411
1992,Lower Saxony,West,Further vocational education,0.6363636363636364,17350,0.6292056204049832,0.6435216523222895
1992,Lower Saxony,West,Vocational Retraining,0.18181818181818182,17350,0.176079001113966,0.18755736252239766
1992,Lower Saxony,West,Others,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,Lower Saxony,West,Multiple answers,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,Bremen,West,Vocational rehabilitation,1.0,17350,1.0,1.0
1992,North Rhine-Westphalia,West,Further vocational education,0.48,17350,0.47256589617291933,0.48743410382708063
1992,North Rhine-Westphalia,West,Others,0.26,17350,0.25347307134292674,0.2665269286570733
1992,North Rhine-Westphalia,West,Vocational Retraining,0.16,17350,0.15454485917841845,0.16545514082158155
1992,North Rhine-Westphalia,West,Further general/political education,0.06,17350,0.05646616812463539,0.0635338318753646
1992,North Rhine-Westphalia,West,Vocational rehabilitation,0.02,17350,0.01791678368820492,0.022083216311795082
1992,North Rhine-Westphalia,West,Multiple answers,0.02,17350,0.01791678368820492,0.022083216311795082
1992,Hesse,West,Further vocational education,0.5,17350,0.49255994174358897,0.507440058256411
1992,Hesse,West,Vocational Retraining,0.25,17350,0.2435567205443119,0.25644327945568807
1992,Hesse,West,Others,0.125,17350,0.12007886402842591,0.1299211359715741
1992,Hesse,West,Further general/political education,0.0625,17350,0.0588980972847634,0.06610190271523661
1992,Hesse,West,Multiple answers,0.0625,17350,0.0588980972847634,0.06610190271523661
1992,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.2857142857142857,17350,0.2789921342815429,0.2924364371470285
1992,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.21428571428571427,17350,0.20818001703602204,0.2203914115354065
1992,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.21428571428571427,17350,0.20818001703602204,0.2203914115354065
1992,"Rhineland-Palatinate, Saarland",West,Others,0.14285714285714285,17350,0.1376501867472034,0.1480640989670823
1992,"Rhineland-Palatinate, Saarland",West,Multiple answers,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Baden-Wuerttemberg,West,Further vocational education,0.42857142857142855,17350,0.42120768062207076,0.43593517652078634
1992,Baden-Wuerttemberg,West,Others,0.25,17350,0.2435567205443119,0.25644327945568807
1992,Baden-Wuerttemberg,West,Vocational Retraining,0.14285714285714285,17350,0.1376501867472034,0.1480640989670823
1992,Baden-Wuerttemberg,West,Further general/political education,0.10714285714285714,17350,0.1025405146745085,0.11174519961120577
1992,Baden-Wuerttemberg,West,Vocational rehabilitation,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Bavaria,West,Further vocational education,0.5625,17350,0.5551182960426388,0.5698817039573612
1992,Bavaria,West,Vocational Retraining,0.15625,17350,0.1508471459271451,0.1616528540728549
1992,Bavaria,West,Others,0.09375,17350,0.08941273477908697,0.09808726522091303
1992,Bavaria,West,Further general/political education,0.09375,17350,0.08941273477908697,0.09808726522091303
1992,Bavaria,West,Multiple answers,0.09375,17350,0.08941273477908697,0.09808726522091303
1992,Berlin,West,Further general/political education,0.4,17350,0.3927102614460848,0.40728973855391526
1992,Berlin,West,Vocational Retraining,0.2,17350,0.19404795339487121,0.2059520466051288
1992,Berlin,West,Further vocational education,0.2,17350,0.19404795339487121,0.2059520466051288
1992,Berlin,West,Others,0.2,17350,0.19404795339487121,0.2059520466051288
1992,Berlin,East,Further vocational education,0.7142857142857143,17350,0.7075635628529715,0.7210078657184571
1992,Berlin,East,Vocational Retraining,0.17857142857142858,17350,0.17287244741975358,0.18427040972310357
1992,Berlin,East,Others,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Berlin,East,Further general/political education,0.03571428571428571,17350,0.032952880233276534,0.03847569119529489
1992,Brandenburg,East,Further vocational education,0.5365853658536586,17350,0.5291652511995573,0.5440054805077599
1992,Brandenburg,East,Vocational Retraining,0.3902439024390244,17350,0.3829853090181356,0.3975024958599132
1992,Brandenburg,East,Others,0.07317073170731707,17350,0.06929570320959161,0.07704576020504253
1992,Mecklenburg-Western Pomerania,East,Further vocational education,0.5862068965517241,17350,0.5788782560631243,0.5935355370403239
1992,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.3103448275862069,17350,0.3034607685443199,0.3172288866280939
1992,Mecklenburg-Western Pomerania,East,Others,0.06896551724137931,17350,0.0651949628169404,0.07273607166581822
1992,Mecklenburg-Western Pomerania,East,Further general/political education,0.034482758620689655,17350,0.03176764911913153,0.037197868122247776
1992,Saxony,East,Further vocational education,0.49382716049382713,17350,0.48638766925020177,0.5012666517374524
1992,Saxony,East,Vocational Retraining,0.4691358024691358,17350,0.46170993252087383,0.4765616724173977
1992,Saxony,East,Others,0.037037037037037035,17350,0.03422688872357727,0.0398471853504968
1992,Saxony-Anhalt,East,Further vocational education,0.41304347826086957,17350,0.4057167989533036,0.42037015756843554
1992,Saxony-Anhalt,East,Vocational Retraining,0.391304347826087,17350,0.3840422220174447,0.39856647363472925
1992,Saxony-Anhalt,East,Multiple answers,0.08695652173913043,17350,0.08276373144862188,0.09114931202963898
1992,Saxony-Anhalt,East,Further general/political education,0.06521739130434782,17350,0.06154335574560237,0.06889142686309328
1992,Saxony-Anhalt,East,Others,0.043478260869565216,17350,0.04044374204348916,0.04651277969564127
1992,Thuringa,East,Further vocational education,0.55,17350,0.5425972355035297,0.5574027644964704
1992,Thuringa,East,Vocational Retraining,0.35,17350,0.34290263676838373,0.3570973632316162
1992,Thuringa,East,Others,0.05,17350,0.0467569537926249,0.053243046207375105
1992,Thuringa,East,Multiple answers,0.025,17350,0.02267684255403729,0.027323157445962712
1992,Thuringa,East,Further general/political education,0.025,17350,0.02267684255403729,0.027323157445962712
1993,Schleswig-Holstein,West,Further vocational education,0.6,16993,0.592634085668921,0.607365914331079
1993,Schleswig-Holstein,West,Vocational Retraining,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Schleswig-Holstein,West,Further general/political education,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Hamburg,West,Further vocational education,0.6666666666666666,16993,0.659578812296873,0.6737545210364603
1993,Hamburg,West,Others,0.3333333333333333,16993,0.3262454789635396,0.340421187703127
1993,Lower Saxony,West,Further vocational education,0.4666666666666667,16993,0.4591655866700601,0.47416774666327327
1993,Lower Saxony,West,Vocational Retraining,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Lower Saxony,West,Further general/political education,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Lower Saxony,West,Vocational rehabilitation,0.06666666666666667,16993,0.06291612666836335,0.07041720666496998
1993,Lower Saxony,West,Others,0.06666666666666667,16993,0.06291612666836335,0.07041720666496998
1993,Bremen,West,Vocational Retraining,0.5,16993,0.49248219516658426,0.5075178048334157
1993,Bremen,West,Further vocational education,0.5,16993,0.49248219516658426,0.5075178048334157
1993,North Rhine-Westphalia,West,Further vocational education,0.6382978723404256,16993,0.6310733643995751,0.6455223802812761
1993,North Rhine-Westphalia,West,Vocational Retraining,0.19148936170212766,16993,0.18557325173786862,0.1974054716663867
1993,North Rhine-Westphalia,West,Further general/political education,0.10638297872340426,16993,0.10174709182360207,0.11101886562320644
1993,North Rhine-Westphalia,West,Others,0.0425531914893617,16993,0.039518291113419174,0.04558809186530423
1993,North Rhine-Westphalia,West,Vocational rehabilitation,0.02127659574468085,16993,0.019106883696640015,0.023446307792721686
1993,Hesse,West,Further vocational education,0.5882352941176471,16993,0.5808354743630546,0.5956351138722396
1993,Hesse,West,Others,0.17647058823529413,16993,0.17073871250039946,0.1822024639701888
1993,Hesse,West,Vocational Retraining,0.11764705882352941,16993,0.11280273965860804,0.12249137798845078
1993,Hesse,West,Further general/political education,0.11764705882352941,16993,0.11280273965860804,0.12249137798845078
1993,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.5714285714285714,16993,0.5639878743240783,0.5788692685330645
1993,"Rhineland-Palatinate, Saarland",West,Multiple answers,0.14285714285714285,16993,0.13759577547780066,0.14811851023648503
1993,"Rhineland-Palatinate, Saarland",West,Others,0.14285714285714285,16993,0.13759577547780066,0.14811851023648503
1993,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.14285714285714285,16993,0.13759577547780066,0.14811851023648503
1993,Baden-Wuerttemberg,West,Further vocational education,0.48,16993,0.472488211818075,0.487511788181925
1993,Baden-Wuerttemberg,West,Vocational Retraining,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Baden-Wuerttemberg,West,Others,0.16,16993,0.1544878544465548,0.1655121455534452
1993,Baden-Wuerttemberg,West,Further general/political education,0.12,16993,0.1151140051851818,0.12488599481481819
1993,Baden-Wuerttemberg,West,Vocational rehabilitation,0.04,16993,0.03705363426756838,0.04294636573243162
1993,Bavaria,West,Further vocational education,0.5161290322580645,16993,0.5086151398916499,0.5236429246244791
