"hlf0001_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mieter","1996","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1996","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1996","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1996","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1996","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1996","Sonstige","Städtischer Raum","","","",""
"Mieter","1996","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1997","1-Pers.- Haushalt","Städtischer Raum","758","0.737701907530858","0.71025916354845","0.765144651513265"
"Hauptmieter","1997","1-Pers.- Haushalt","Ländlicher Raum","271","0.617917520341972","0.571112575591463","0.664722465092482"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","779","0.543557657241139","0.515978034101389","0.571137280380889"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","323","0.430688694441168","0.391898892297105","0.469478496585231"
"Hauptmieter","1997","Alleinerziehende","Städtischer Raum","191","0.697190507968269","0.641015647217762","0.753365368718776"
"Hauptmieter","1997","Alleinerziehende","Ländlicher Raum","89","0.608755412036011","0.52612474074117","0.691386083330851"
"Hauptmieter","1997","Paar mit Kind(ern)","Städtischer Raum","962","0.457327503830933","0.433348099321781","0.481306908340085"
"Hauptmieter","1997","Paar mit Kind(ern)","Ländlicher Raum","387","0.345458942019846","0.3150119101401","0.375905973899592"
"Hauptmieter","1997","Sonstige","Städtischer Raum","95","0.503673370351134","0.428734296857371","0.578612443844898"
"Hauptmieter","1997","Sonstige","Ländlicher Raum","36","0.322494548743317","0.234338158399452","0.410650939087182"
"Untermieter","1997","1-Pers.- Haushalt","Städtischer Raum","47","0.0383773633541872","0.0263926011679745","0.0503621255403999"
"Untermieter","1997","1-Pers.- Haushalt","Ländlicher Raum","35","0.084283935293575","0.0575230337893507","0.111044836797799"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","37","0.0280283540468447","0.0188893651245246","0.0371673429691649"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","15","","",""
"Untermieter","1997","Alleinerziehende","Städtischer Raum","10","","",""
"Untermieter","1997","Alleinerziehende","Ländlicher Raum","2","","",""
"Untermieter","1997","Paar mit Kind(ern)","Städtischer Raum","27","","",""
"Untermieter","1997","Paar mit Kind(ern)","Ländlicher Raum","29","","",""
"Untermieter","1997","Sonstige","Städtischer Raum","4","","",""
"Untermieter","1997","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","1997","1-Pers.- Haushalt","Städtischer Raum","182","0.223920729114955","0.197913762135427","0.249927696094483"
"Eigentümer","1997","1-Pers.- Haushalt","Ländlicher Raum","108","0.297798544364453","0.253749137140013","0.341847951588893"
"Eigentümer","1997","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","437","0.428413988712016","0.401014328767529","0.455813648656504"
"Eigentümer","1997","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","288","0.550206990680433","0.511236997740906","0.589176983619959"
"Eigentümer","1997","Alleinerziehende","Städtischer Raum","56","0.261055069887825","0.207357623604165","0.314752516171484"
"Eigentümer","1997","Alleinerziehende","Ländlicher Raum","43","0.380836758708949","0.298618607941653","0.463054909476246"
"Eigentümer","1997","Paar mit Kind(ern)","Städtischer Raum","669","0.527852152014886","0.503822306243126","0.551881997786646"
"Eigentümer","1997","Paar mit Kind(ern)","Ländlicher Raum","521","0.622173209454043","0.591129020119946","0.65321739878814"
"Eigentümer","1997","Sonstige","Städtischer Raum","72","0.473310650550676","0.398476395019763","0.54814490608159"
"Eigentümer","1997","Sonstige","Ländlicher Raum","68","0.643239643975709","0.552893232122533","0.733586055828885"
"Altersheim","1997","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1997","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1997","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1997","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1997","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1997","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1997","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1997","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1997","Sonstige","Städtischer Raum","","","",""
"Altersheim","1997","Sonstige","Ländlicher Raum","","","",""
"Mieter","1997","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1997","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1997","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1997","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1997","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1997","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1997","Sonstige","Städtischer Raum","","","",""
"Mieter","1997","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1998","1-Pers.- Haushalt","Städtischer Raum","910","0.717606943931721","0.692305131813644","0.742908756049798"
"Hauptmieter","1998","1-Pers.- Haushalt","Ländlicher Raum","314","0.608456734620591","0.565239718171983","0.651673751069199"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","858","0.531091287966104","0.505334351877275","0.556848224054934"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","349","0.403146365411779","0.367731985419695","0.438560745403863"
"Hauptmieter","1998","Alleinerziehende","Städtischer Raum","224","0.713530421055141","0.662455189410833","0.764605652699449"
"Hauptmieter","1998","Alleinerziehende","Ländlicher Raum","98","0.622434105241057","0.544067236703418","0.700800973778696"
"Hauptmieter","1998","Paar mit Kind(ern)","Städtischer Raum","987","0.471223236874912","0.448020899211561","0.494425574538264"
"Hauptmieter","1998","Paar mit Kind(ern)","Ländlicher Raum","385","0.320285440378014","0.291914599888741","0.348656280867286"
"Hauptmieter","1998","Sonstige","Städtischer Raum","91","0.500237708242543","0.425296620732814","0.575178795752273"
"Hauptmieter","1998","Sonstige","Ländlicher Raum","33","0.367185853605536","0.270759990577307","0.463611716633765"
"Untermieter","1998","1-Pers.- Haushalt","Städtischer Raum","69","0.0532456128721046","0.0406261206061613","0.065865105138048"
"Untermieter","1998","1-Pers.- Haushalt","Ländlicher Raum","43","0.0779246789627737","0.0541906886316734","0.101658669293874"
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","37","0.0250470901318239","0.0169815042474901","0.0331126760161577"
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","23","","",""
"Untermieter","1998","Alleinerziehende","Städtischer Raum","10","","",""
"Untermieter","1998","Alleinerziehende","Ländlicher Raum","5","","",""
"Untermieter","1998","Paar mit Kind(ern)","Städtischer Raum","40","0.0201523974076016","0.0136207183143932","0.0266840765008101"
"Untermieter","1998","Paar mit Kind(ern)","Ländlicher Raum","30","0.03181642024247","0.0211444444658447","0.0424883960190952"
"Untermieter","1998","Sonstige","Städtischer Raum","8","","",""
"Untermieter","1998","Sonstige","Ländlicher Raum","2","","",""
"Eigentümer","1998","1-Pers.- Haushalt","Städtischer Raum","237","0.229147443196174","0.205525018671293","0.252769867721056"
"Eigentümer","1998","1-Pers.- Haushalt","Ländlicher Raum","133","0.313618586416635","0.272538277108191","0.354698895725078"
"Eigentümer","1998","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","547","0.443861621902072","0.418217921655453","0.46950532214869"
"Eigentümer","1998","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","365","0.565902018334858","0.530118845028976","0.601685191640741"
"Eigentümer","1998","Alleinerziehende","Städtischer Raum","67","0.242935310757609","0.194487220720379","0.291383400794839"
"Eigentümer","1998","Alleinerziehende","Ländlicher Raum","44","0.355681195738299","0.278293791522951","0.433068599953646"
"Eigentümer","1998","Paar mit Kind(ern)","Städtischer Raum","751","0.508624365717486","0.485386962067517","0.531861769367455"
"Eigentümer","1998","Paar mit Kind(ern)","Ländlicher Raum","624","0.647898139379516","0.618856050938625","0.676940227820407"
"Eigentümer","1998","Sonstige","Städtischer Raum","72","0.448539261570786","0.37399614148039","0.523082381661182"
"Eigentümer","1998","Sonstige","Ländlicher Raum","61","0.628854515171429","0.532213906410747","0.725495123932112"
"Altersheim","1998","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1998","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1998","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1998","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1998","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1998","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1998","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1998","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1998","Sonstige","Städtischer Raum","","","",""
"Altersheim","1998","Sonstige","Ländlicher Raum","","","",""
"Mieter","1998","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1998","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1998","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1998","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1998","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1998","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1998","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1998","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1998","Sonstige","Städtischer Raum","","","",""
"Mieter","1998","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1999","1-Pers.- Haushalt","Städtischer Raum","874","0.7306193523155","0.705045393816335","0.756193310814665"
"Hauptmieter","1999","1-Pers.- Haushalt","Ländlicher Raum","314","0.612742112655916","0.569254699682574","0.656229525629258"
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","832","0.523812516703008","0.49779014986385","0.549834883542167"
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","364","0.431185573927174","0.395527621655175","0.466843526199172"
"Hauptmieter","1999","Alleinerziehende","Städtischer Raum","213","0.737613936650638","0.686448832823488","0.788779040477788"
"Hauptmieter","1999","Alleinerziehende","Ländlicher Raum","104","0.620746538606666","0.546260270020819","0.695232807192512"
"Hauptmieter","1999","Paar mit Kind(ern)","Städtischer Raum","938","0.466066713805616","0.442641068818601","0.489492358792631"
"Hauptmieter","1999","Paar mit Kind(ern)","Ländlicher Raum","357","0.30509554722332","0.276427920187094","0.333763174259547"
"Hauptmieter","1999","Sonstige","Städtischer Raum","62","0.546008927980276","0.450778229512086","0.641239626448466"
"Hauptmieter","1999","Sonstige","Ländlicher Raum","16","","",""
"Untermieter","1999","1-Pers.- Haushalt","Städtischer Raum","52","0.0391575944469202","0.0279760123459938","0.0503391765478466"
"Untermieter","1999","1-Pers.- Haushalt","Ländlicher Raum","28","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","34","0.0207584870222391","0.0133297903158059","0.0281871837286724"
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","22","","",""
"Untermieter","1999","Alleinerziehende","Städtischer Raum","11","","",""
"Untermieter","1999","Alleinerziehende","Ländlicher Raum","8","","",""
"Untermieter","1999","Paar mit Kind(ern)","Städtischer Raum","27","","",""
"Untermieter","1999","Paar mit Kind(ern)","Ländlicher Raum","23","","",""
"Untermieter","1999","Sonstige","Städtischer Raum","3","","",""
"Untermieter","1999","Sonstige","Ländlicher Raum","2","","",""
"Eigentümer","1999","1-Pers.- Haushalt","Städtischer Raum","230","0.23022305323758","0.205955497880321","0.254490608594839"
"Eigentümer","1999","1-Pers.- Haushalt","Ländlicher Raum","140","0.325287180521316","0.283463954697489","0.367110406345144"
"Eigentümer","1999","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","549","0.455428996274753","0.42948078253795","0.481377210011556"
"Eigentümer","1999","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","355","0.541977781166618","0.506104343052302","0.577851219280935"
"Eigentümer","1999","Alleinerziehende","Städtischer Raum","60","0.218659666046814","0.17058753408867","0.266731798004958"
"Eigentümer","1999","Alleinerziehende","Ländlicher Raum","51","0.344131430536193","0.271198297824944","0.417064563247442"
"Eigentümer","1999","Paar mit Kind(ern)","Städtischer Raum","777","0.520558845830622","0.497098922623224","0.54401876903802"
"Eigentümer","1999","Paar mit Kind(ern)","Ländlicher Raum","611","0.664894792789966","0.635506232039015","0.694283353540916"
"Eigentümer","1999","Sonstige","Städtischer Raum","40","0.38762717521777","0.294437348418836","0.480817002016705"
"Eigentümer","1999","Sonstige","Ländlicher Raum","46","0.763072628718034","0.658901190572424","0.867244066863644"
"Altersheim","1999","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1999","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1999","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1999","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1999","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1999","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1999","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1999","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1999","Sonstige","Städtischer Raum","","","",""
"Altersheim","1999","Sonstige","Ländlicher Raum","","","",""
"Mieter","1999","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1999","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1999","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1999","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1999","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1999","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1999","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1999","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1999","Sonstige","Städtischer Raum","","","",""
"Mieter","1999","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2000","1-Pers.- Haushalt","Städtischer Raum","1647","0.725896436814163","0.707558813555235","0.744234060073091"
"Hauptmieter","2000","1-Pers.- Haushalt","Ländlicher Raum","639","0.654946041698114","0.625288456789011","0.684603626607217"
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1358","0.50881836124319","0.489737609745788","0.527899112740592"
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","556","0.409223664930218","0.382808642810851","0.435638687049585"
"Hauptmieter","2000","Alleinerziehende","Städtischer Raum","380","0.772961540674639","0.736568540607256","0.809354540742023"
"Hauptmieter","2000","Alleinerziehende","Ländlicher Raum","169","0.659916141522815","0.601656391340438","0.718175891705191"
"Hauptmieter","2000","Paar mit Kind(ern)","Städtischer Raum","1456","0.484735777718077","0.466676753158506","0.502794802277648"
"Hauptmieter","2000","Paar mit Kind(ern)","Ländlicher Raum","575","0.345469929901899","0.322785294809262","0.368154564994535"
"Hauptmieter","2000","Sonstige","Städtischer Raum","88","0.450057049899133","0.381787724505367","0.518326375292899"
"Hauptmieter","2000","Sonstige","Ländlicher Raum","26","","",""
"Untermieter","2000","1-Pers.- Haushalt","Städtischer Raum","68","0.0314491813095689","0.0242743077575555","0.0386240548615823"
"Untermieter","2000","1-Pers.- Haushalt","Ländlicher Raum","37","0.0396765380419682","0.0274988408757993","0.0518542352081372"
"Untermieter","2000","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","39","0.0131549268024177","0.00880620392912367","0.0175036496757117"
"Untermieter","2000","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","24","","",""
"Untermieter","2000","Alleinerziehende","Städtischer Raum","6","","",""
"Untermieter","2000","Alleinerziehende","Ländlicher Raum","3","","",""
"Untermieter","2000","Paar mit Kind(ern)","Städtischer Raum","25","","",""
"Untermieter","2000","Paar mit Kind(ern)","Ländlicher Raum","16","","",""
"Untermieter","2000","Sonstige","Städtischer Raum","9","","",""
"Untermieter","2000","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","2000","1-Pers.- Haushalt","Städtischer Raum","558","0.242654381876269","0.225030989901785","0.260277773850752"
"Eigentümer","2000","1-Pers.- Haushalt","Ländlicher Raum","311","0.305377420259918","0.276644324253637","0.334110516266198"
"Eigentümer","2000","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1240","0.478026711954392","0.458961429307645","0.497091994601139"
"Eigentümer","2000","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","751","0.572629828789869","0.546053306491718","0.59920635108802"
"Eigentümer","2000","Alleinerziehende","Städtischer Raum","123","0.213881680310686","0.178259544741569","0.249503815879804"
"Eigentümer","2000","Alleinerziehende","Ländlicher Raum","82","0.330517626623611","0.2726683251814","0.388366928065823"
"Eigentümer","2000","Paar mit Kind(ern)","Städtischer Raum","1461","0.503372000253573","0.48530496530112","0.521439035206026"
"Eigentümer","2000","Paar mit Kind(ern)","Ländlicher Raum","1097","0.644703183504746","0.621871526298852","0.667534840710641"
"Eigentümer","2000","Sonstige","Städtischer Raum","107","0.479082834831471","0.410530437519521","0.547635232143422"
"Eigentümer","2000","Sonstige","Ländlicher Raum","95","0.759512406027528","0.684590837804621","0.834433974250436"
"Altersheim","2000","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2000","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2000","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2000","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2000","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2000","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2000","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2000","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2000","Sonstige","Städtischer Raum","","","",""
"Altersheim","2000","Sonstige","Ländlicher Raum","","","",""
"Mieter","2000","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2000","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2000","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2000","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2000","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2000","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2000","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2000","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2000","Sonstige","Städtischer Raum","","","",""
"Mieter","2000","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2001","1-Pers.- Haushalt","Städtischer Raum","1500","0.723440812406405","0.704106350758197","0.742775274054612"
"Hauptmieter","2001","1-Pers.- Haushalt","Ländlicher Raum","554","0.641865341955168","0.610006234588341","0.673724449321994"
"Hauptmieter","2001","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1252","0.504585522425877","0.484460607471465","0.524710437380288"
"Hauptmieter","2001","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","489","0.383136951938308","0.355834865044119","0.410439038832497"
"Hauptmieter","2001","Alleinerziehende","Städtischer Raum","358","0.780138452739985","0.742536048409897","0.817740857070072"
"Hauptmieter","2001","Alleinerziehende","Ländlicher Raum","150","0.613557149787174","0.551952623963096","0.675161675611253"
"Hauptmieter","2001","Paar mit Kind(ern)","Städtischer Raum","1304","0.480486280223717","0.461538857114338","0.499433703333095"
"Hauptmieter","2001","Paar mit Kind(ern)","Ländlicher Raum","495","0.338828394704255","0.314907844266071","0.362748945142438"
"Hauptmieter","2001","Sonstige","Städtischer Raum","78","0.468014028550766","0.396687893433223","0.53934016366831"
"Hauptmieter","2001","Sonstige","Ländlicher Raum","19","","",""
"Untermieter","2001","1-Pers.- Haushalt","Städtischer Raum","58","0.0309169078394663","0.0234349532198455","0.038398862459087"
"Untermieter","2001","1-Pers.- Haushalt","Ländlicher Raum","40","0.0456182149174535","0.0317532530600282","0.0594831767748788"
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","40","0.0186133387482667","0.0131731429575333","0.024053534539"
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","27","","",""
"Untermieter","2001","Alleinerziehende","Städtischer Raum","4","","",""
"Untermieter","2001","Alleinerziehende","Ländlicher Raum","2","","",""
"Untermieter","2001","Paar mit Kind(ern)","Städtischer Raum","22","","",""
"Untermieter","2001","Paar mit Kind(ern)","Ländlicher Raum","15","","",""
"Untermieter","2001","Sonstige","Städtischer Raum","4","","",""
"Untermieter","2001","Sonstige","Ländlicher Raum","1","","",""
"Eigentümer","2001","1-Pers.- Haushalt","Städtischer Raum","497","0.244756595921673","0.226172253084193","0.263340938759154"
"Eigentümer","2001","1-Pers.- Haushalt","Ländlicher Raum","276","0.312516443127379","0.281716064256582","0.343316821998176"
"Eigentümer","2001","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1079","0.476801138825857","0.456697052008144","0.496905225643569"
"Eigentümer","2001","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","702","0.598763759455297","0.571237178190402","0.626290340720193"
"Eigentümer","2001","Alleinerziehende","Städtischer Raum","104","0.207697508182541","0.170866272749887","0.244528743615195"
"Eigentümer","2001","Alleinerziehende","Ländlicher Raum","88","0.379689781302228","0.318290767931165","0.441088794673291"
"Eigentümer","2001","Paar mit Kind(ern)","Städtischer Raum","1345","0.508030267857255","0.489070844121783","0.526989691592726"
"Eigentümer","2001","Paar mit Kind(ern)","Ländlicher Raum","994","0.653894715178574","0.629852072502105","0.677937357855043"
"Eigentümer","2001","Sonstige","Städtischer Raum","106","0.51638881213497","0.444954684034783","0.587822940235158"
"Eigentümer","2001","Sonstige","Ländlicher Raum","76","0.830735228265642","0.75572386158195","0.905746594949334"
"Altersheim","2001","1-Pers.- Haushalt","Städtischer Raum","1","","",""
"Altersheim","2001","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2001","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2001","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2001","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2001","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2001","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2001","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2001","Sonstige","Städtischer Raum","","","",""
"Altersheim","2001","Sonstige","Ländlicher Raum","","","",""
"Mieter","2001","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2001","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2001","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2001","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2001","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2001","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2001","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2001","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2001","Sonstige","Städtischer Raum","","","",""
"Mieter","2001","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2002","1-Pers.- Haushalt","Städtischer Raum","1497","0.717455779113273","0.698074197092231","0.736837361134315"
"Hauptmieter","2002","1-Pers.- Haushalt","Ländlicher Raum","570","0.64742960738976","0.6155722008669","0.679287013912619"
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1261","0.483694712827649","0.464610284201076","0.502779141454221"
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","510","0.39559328126558","0.368679323941764","0.422507238589396"
"Hauptmieter","2002","Alleinerziehende","Städtischer Raum","344","0.784274511788828","0.746604120370663","0.821944903206993"
"Hauptmieter","2002","Alleinerziehende","Ländlicher Raum","148","0.568889555133187","0.507866199854096","0.629912910412279"
"Hauptmieter","2002","Paar mit Kind(ern)","Städtischer Raum","1252","0.473286995857055","0.455026810587717","0.491547181126393"
"Hauptmieter","2002","Paar mit Kind(ern)","Ländlicher Raum","458","0.329445458164898","0.305754588036771","0.353136328293025"
"Hauptmieter","2002","Sonstige","Städtischer Raum","71","0.427508008777636","0.356026120756114","0.498989896799158"
"Hauptmieter","2002","Sonstige","Ländlicher Raum","21","","",""
"Untermieter","2002","1-Pers.- Haushalt","Städtischer Raum","68","0.031101404383694","0.0236287034229905","0.0385741053443974"
"Untermieter","2002","1-Pers.- Haushalt","Ländlicher Raum","41","0.0443012249663699","0.030581051509613","0.0580213984231268"
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","43","0.0199798477087268","0.014636003412109","0.0253236920053445"
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","26","","",""
"Untermieter","2002","Alleinerziehende","Städtischer Raum","6","","",""
"Untermieter","2002","Alleinerziehende","Ländlicher Raum","5","","",""
"Untermieter","2002","Paar mit Kind(ern)","Städtischer Raum","22","","",""
"Untermieter","2002","Paar mit Kind(ern)","Ländlicher Raum","20","","",""
"Untermieter","2002","Sonstige","Städtischer Raum","4","","",""
"Untermieter","2002","Sonstige","Ländlicher Raum","","","",""
"Eigentümer","2002","1-Pers.- Haushalt","Städtischer Raum","507","0.250539948099387","0.231886411828795","0.269193484369978"
"Eigentümer","2002","1-Pers.- Haushalt","Ländlicher Raum","253","0.30826916764387","0.277478094060756","0.339060241226985"
"Eigentümer","2002","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1330","0.496325439463625","0.477231370724831","0.515419508202418"
"Eigentümer","2002","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","732","0.583410840381518","0.556275848634521","0.610545832128515"
"Eigentümer","2002","Alleinerziehende","Städtischer Raum","108","0.200868827421485","0.164176043770564","0.237561611072407"
"Eigentümer","2002","Alleinerziehende","Ländlicher Raum","100","0.405515157948655","0.345014267096117","0.466016048801192"
"Eigentümer","2002","Paar mit Kind(ern)","Städtischer Raum","1598","0.517487172107062","0.499212057909851","0.535762286304272"
"Eigentümer","2002","Paar mit Kind(ern)","Ländlicher Raum","1034","0.659406455844187","0.635519159429332","0.683293752259041"
"Eigentümer","2002","Sonstige","Städtischer Raum","109","0.549487110545608","0.477596603826058","0.621377617265157"
"Eigentümer","2002","Sonstige","Ländlicher Raum","73","0.780140207547812","0.696417473576381","0.863862941519244"
"Altersheim","2002","1-Pers.- Haushalt","Städtischer Raum","1","","",""
"Altersheim","2002","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2002","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
