"hlf0001_h","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim","2017","Hamburg","Ostdeutschland","","","",""
"Altersheim","2017","Niedersachsen","Westdeutschland","","","",""
"Altersheim","2017","Niedersachsen","Ostdeutschland","","","",""
"Altersheim","2017","Bremen","Westdeutschland","","","",""
"Altersheim","2017","Bremen","Ostdeutschland","","","",""
"Altersheim","2017","Nordrhein-Westfalen","Westdeutschland","","","",""
"Altersheim","2017","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Altersheim","2017","Hessen","Westdeutschland","","","",""
"Altersheim","2017","Hessen","Ostdeutschland","","","",""
"Altersheim","2017","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Altersheim","2017","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Altersheim","2017","Baden-Württemberg","Westdeutschland","","","",""
"Altersheim","2017","Baden-Württemberg","Ostdeutschland","","","",""
"Altersheim","2017","Bayern","Westdeutschland","","","",""
"Altersheim","2017","Bayern","Ostdeutschland","","","",""
"Altersheim","2017","Saarland","Westdeutschland","","","",""
"Altersheim","2017","Saarland","Ostdeutschland","","","",""
"Altersheim","2017","Berlin","Westdeutschland","","","",""
"Altersheim","2017","Berlin","Ostdeutschland","","","",""
"Altersheim","2017","Brandenburg","Westdeutschland","","","",""
"Altersheim","2017","Brandenburg","Ostdeutschland","","","",""
"Altersheim","2017","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Altersheim","2017","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Altersheim","2017","Sachsen","Westdeutschland","","","",""
"Altersheim","2017","Sachsen","Ostdeutschland","","","",""
"Altersheim","2017","Sachsen-Anhalt","Westdeutschland","","","",""
"Altersheim","2017","Sachsen-Anhalt","Ostdeutschland","","","",""
"Altersheim","2017","Thüringen","Westdeutschland","","","",""
"Altersheim","2017","Thüringen","Ostdeutschland","","","",""
"Mieter","2017","Schleswig-Holstein","Westdeutschland","","","",""
"Mieter","2017","Schleswig-Holstein","Ostdeutschland","","","",""
"Mieter","2017","Hamburg","Westdeutschland","","","",""
"Mieter","2017","Hamburg","Ostdeutschland","","","",""
"Mieter","2017","Niedersachsen","Westdeutschland","","","",""
"Mieter","2017","Niedersachsen","Ostdeutschland","","","",""
"Mieter","2017","Bremen","Westdeutschland","","","",""
"Mieter","2017","Bremen","Ostdeutschland","","","",""
"Mieter","2017","Nordrhein-Westfalen","Westdeutschland","","","",""
"Mieter","2017","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Mieter","2017","Hessen","Westdeutschland","","","",""
"Mieter","2017","Hessen","Ostdeutschland","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Mieter","2017","Baden-Württemberg","Westdeutschland","","","",""
"Mieter","2017","Baden-Württemberg","Ostdeutschland","","","",""
"Mieter","2017","Bayern","Westdeutschland","","","",""
"Mieter","2017","Bayern","Ostdeutschland","","","",""
"Mieter","2017","Saarland","Westdeutschland","","","",""
"Mieter","2017","Saarland","Ostdeutschland","","","",""
"Mieter","2017","Berlin","Westdeutschland","","","",""
"Mieter","2017","Berlin","Ostdeutschland","","","",""
"Mieter","2017","Brandenburg","Westdeutschland","","","",""
"Mieter","2017","Brandenburg","Ostdeutschland","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Mieter","2017","Sachsen","Westdeutschland","","","",""
"Mieter","2017","Sachsen","Ostdeutschland","","","",""
"Mieter","2017","Sachsen-Anhalt","Westdeutschland","","","",""
"Mieter","2017","Sachsen-Anhalt","Ostdeutschland","","","",""
"Mieter","2017","Thüringen","Westdeutschland","","","",""
"Mieter","2017","Thüringen","Ostdeutschland","","","",""
"Hauptmieter","2018","Schleswig-Holstein","Westdeutschland","398","0.459826859244453","0.422312554266776","0.49734116422213"
"Hauptmieter","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Hauptmieter","2018","Hamburg","Westdeutschland","281","0.720254640428464","0.674141799696709","0.766367481160219"
"Hauptmieter","2018","Hamburg","Ostdeutschland","","","",""
"Hauptmieter","2018","Niedersachsen","Westdeutschland","995","0.453981373420212","0.430981016006586","0.476981730833837"
"Hauptmieter","2018","Niedersachsen","Ostdeutschland","","","",""
"Hauptmieter","2018","Bremen","Westdeutschland","128","0.578499652986369","0.506955678017616","0.650043627955122"
"Hauptmieter","2018","Bremen","Ostdeutschland","","","",""
"Hauptmieter","2018","Nordrhein-Westfalen","Westdeutschland","2354","0.534634763441088","0.518704113328785","0.550565413553391"
"Hauptmieter","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Hauptmieter","2018","Hessen","Westdeutschland","765","0.498477056793291","0.470557358115844","0.526396755470737"
"Hauptmieter","2018","Hessen","Ostdeutschland","","","",""
"Hauptmieter","2018","Rheinland-Pfalz,Saarland","Westdeutschland","592","0.419526895962707","0.389889213386355","0.449164578539059"
"Hauptmieter","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Hauptmieter","2018","Baden-Württemberg","Westdeutschland","970","0.426901989787774","0.404572903418457","0.44923107615709"
"Hauptmieter","2018","Baden-Württemberg","Ostdeutschland","","","",""
"Hauptmieter","2018","Bayern","Westdeutschland","1446","0.464443433373093","0.445440429411384","0.483446437334801"
"Hauptmieter","2018","Bayern","Ostdeutschland","","","",""
"Hauptmieter","2018","Saarland","Westdeutschland","","","",""
"Hauptmieter","2018","Saarland","Ostdeutschland","","","",""
"Hauptmieter","2018","Berlin","Westdeutschland","382","0.758000961575154","0.719645957541117","0.79635596560919"
"Hauptmieter","2018","Berlin","Ostdeutschland","260","0.81611281565721","0.772778720400126","0.859446910914295"
"Hauptmieter","2018","Brandenburg","Westdeutschland","","","",""
"Hauptmieter","2018","Brandenburg","Ostdeutschland","445","0.496138360059426","0.459743828065255","0.532532892053597"
"Hauptmieter","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Hauptmieter","2018","Mecklenburg-Vorpommern","Ostdeutschland","287","0.627773935800787","0.581488313200902","0.674059558400673"
"Hauptmieter","2018","Sachsen","Westdeutschland","","","",""
"Hauptmieter","2018","Sachsen","Ostdeutschland","688","0.638805743651845","0.609888960223746","0.667722527079945"
"Hauptmieter","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Hauptmieter","2018","Sachsen-Anhalt","Ostdeutschland","382","0.559397509767136","0.520382058298346","0.598412961235926"
"Hauptmieter","2018","Thüringen","Westdeutschland","","","",""
"Hauptmieter","2018","Thüringen","Ostdeutschland","379","0.541873523373795","0.503481799595643","0.580265247151947"
"Untermieter","2018","Schleswig-Holstein","Westdeutschland","11","","",""
"Untermieter","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Untermieter","2018","Hamburg","Westdeutschland","6","","",""
"Untermieter","2018","Hamburg","Ostdeutschland","","","",""
"Untermieter","2018","Niedersachsen","Westdeutschland","42","0.0207279056287763","0.0141461577935354","0.0273096534640172"
"Untermieter","2018","Niedersachsen","Ostdeutschland","","","",""
"Untermieter","2018","Bremen","Westdeutschland","3","","",""
"Untermieter","2018","Bremen","Ostdeutschland","","","",""
"Untermieter","2018","Nordrhein-Westfalen","Westdeutschland","70","0.0164137646221837","0.0123557065744887","0.0204718226698787"
"Untermieter","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Untermieter","2018","Hessen","Westdeutschland","18","","",""
"Untermieter","2018","Hessen","Ostdeutschland","","","",""
"Untermieter","2018","Rheinland-Pfalz,Saarland","Westdeutschland","26","","",""
"Untermieter","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Untermieter","2018","Baden-Württemberg","Westdeutschland","38","0.0230079617984684","0.0162397023248028","0.0297762212721339"
"Untermieter","2018","Baden-Württemberg","Ostdeutschland","","","",""
"Untermieter","2018","Bayern","Westdeutschland","48","0.0176575611874227","0.0126393378666283","0.0226757845082172"
"Untermieter","2018","Bayern","Ostdeutschland","","","",""
"Untermieter","2018","Saarland","Westdeutschland","","","",""
"Untermieter","2018","Saarland","Ostdeutschland","","","",""
"Untermieter","2018","Berlin","Westdeutschland","20","","",""
"Untermieter","2018","Berlin","Ostdeutschland","11","","",""
"Untermieter","2018","Brandenburg","Westdeutschland","","","",""
"Untermieter","2018","Brandenburg","Ostdeutschland","11","","",""
"Untermieter","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Untermieter","2018","Mecklenburg-Vorpommern","Ostdeutschland","8","","",""
"Untermieter","2018","Sachsen","Westdeutschland","","","",""
"Untermieter","2018","Sachsen","Ostdeutschland","22","","",""
"Untermieter","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Untermieter","2018","Sachsen-Anhalt","Ostdeutschland","13","","",""
"Untermieter","2018","Thüringen","Westdeutschland","","","",""
"Untermieter","2018","Thüringen","Ostdeutschland","20","","",""
"Eigentümer","2018","Schleswig-Holstein","Westdeutschland","269","0.511122927906559","0.473496259993782","0.548749595819337"
"Eigentümer","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Eigentümer","2018","Hamburg","Westdeutschland","77","0.270667775550017","0.225024334600994","0.31631121649904"
"Eigentümer","2018","Hamburg","Ostdeutschland","","","",""
"Eigentümer","2018","Niedersachsen","Westdeutschland","763","0.525290720951012","0.502221891222139","0.548359550679885"
"Eigentümer","2018","Niedersachsen","Ostdeutschland","","","",""
"Eigentümer","2018","Bremen","Westdeutschland","52","0.402832922196528","0.331771654152602","0.473894190240454"
"Eigentümer","2018","Bremen","Ostdeutschland","","","",""
"Eigentümer","2018","Nordrhein-Westfalen","Westdeutschland","1341","0.448020071045924","0.432137591248273","0.463902550843575"
"Eigentümer","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Eigentümer","2018","Hessen","Westdeutschland","449","0.484573351718892","0.456666815497009","0.512479887940775"
"Eigentümer","2018","Hessen","Ostdeutschland","","","",""
"Eigentümer","2018","Rheinland-Pfalz,Saarland","Westdeutschland","447","0.555124311666994","0.525278200829989","0.584970422503998"
"Eigentümer","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Eigentümer","2018","Baden-Württemberg","Westdeutschland","877","0.550090048413758","0.527631995144858","0.572548101682657"
"Eigentümer","2018","Baden-Württemberg","Ostdeutschland","","","",""
"Eigentümer","2018","Bayern","Westdeutschland","1152","0.517899005439485","0.498859979598849","0.53693803128012"
"Eigentümer","2018","Bayern","Ostdeutschland","","","",""
"Eigentümer","2018","Saarland","Westdeutschland","","","",""
"Eigentümer","2018","Saarland","Ostdeutschland","","","",""
"Eigentümer","2018","Berlin","Westdeutschland","77","0.21630298958394","0.179431923888101","0.253174055279779"
"Eigentümer","2018","Berlin","Ostdeutschland","36","0.141830152335538","0.102804532141158","0.180855772529918"
"Eigentümer","2018","Brandenburg","Westdeutschland","","","",""
"Eigentümer","2018","Brandenburg","Ostdeutschland","269","0.48220835318493","0.445835784524576","0.518580921845285"
"Eigentümer","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Eigentümer","2018","Mecklenburg-Vorpommern","Ostdeutschland","124","0.34257071670399","0.297130465879192","0.388010967528788"
"Eigentümer","2018","Sachsen","Westdeutschland","","","",""
"Eigentümer","2018","Sachsen","Ostdeutschland","350","0.34005904063737","0.31154065989346","0.36857742138128"
"Eigentümer","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Eigentümer","2018","Sachsen-Anhalt","Ostdeutschland","227","0.419027414462505","0.380252402797352","0.457802426127658"
"Eigentümer","2018","Thüringen","Westdeutschland","","","",""
"Eigentümer","2018","Thüringen","Ostdeutschland","248","0.413211387804515","0.375269151013959","0.451153624595072"
"Altersheim","2018","Schleswig-Holstein","Westdeutschland","","","",""
"Altersheim","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Altersheim","2018","Hamburg","Westdeutschland","","","",""
"Altersheim","2018","Hamburg","Ostdeutschland","","","",""
"Altersheim","2018","Niedersachsen","Westdeutschland","","","",""
"Altersheim","2018","Niedersachsen","Ostdeutschland","","","",""
"Altersheim","2018","Bremen","Westdeutschland","","","",""
"Altersheim","2018","Bremen","Ostdeutschland","","","",""
"Altersheim","2018","Nordrhein-Westfalen","Westdeutschland","1","","",""
"Altersheim","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Altersheim","2018","Hessen","Westdeutschland","","","",""
"Altersheim","2018","Hessen","Ostdeutschland","","","",""
"Altersheim","2018","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Altersheim","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Altersheim","2018","Baden-Württemberg","Westdeutschland","","","",""
"Altersheim","2018","Baden-Württemberg","Ostdeutschland","","","",""
"Altersheim","2018","Bayern","Westdeutschland","","","",""
"Altersheim","2018","Bayern","Ostdeutschland","","","",""
"Altersheim","2018","Saarland","Westdeutschland","","","",""
"Altersheim","2018","Saarland","Ostdeutschland","","","",""
"Altersheim","2018","Berlin","Westdeutschland","","","",""
"Altersheim","2018","Berlin","Ostdeutschland","","","",""
"Altersheim","2018","Brandenburg","Westdeutschland","","","",""
"Altersheim","2018","Brandenburg","Ostdeutschland","","","",""
"Altersheim","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Altersheim","2018","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Altersheim","2018","Sachsen","Westdeutschland","","","",""
"Altersheim","2018","Sachsen","Ostdeutschland","","","",""
"Altersheim","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Altersheim","2018","Sachsen-Anhalt","Ostdeutschland","","","",""
"Altersheim","2018","Thüringen","Westdeutschland","","","",""
"Altersheim","2018","Thüringen","Ostdeutschland","","","",""
"Mieter","2018","Schleswig-Holstein","Westdeutschland","","","",""
"Mieter","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Mieter","2018","Hamburg","Westdeutschland","","","",""
"Mieter","2018","Hamburg","Ostdeutschland","","","",""
"Mieter","2018","Niedersachsen","Westdeutschland","","","",""
"Mieter","2018","Niedersachsen","Ostdeutschland","","","",""
"Mieter","2018","Bremen","Westdeutschland","","","",""
"Mieter","2018","Bremen","Ostdeutschland","","","",""
"Mieter","2018","Nordrhein-Westfalen","Westdeutschland","","","",""
"Mieter","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Mieter","2018","Hessen","Westdeutschland","","","",""
"Mieter","2018","Hessen","Ostdeutschland","","","",""
"Mieter","2018","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Mieter","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Mieter","2018","Baden-Württemberg","Westdeutschland","","","",""
"Mieter","2018","Baden-Württemberg","Ostdeutschland","","","",""
"Mieter","2018","Bayern","Westdeutschland","","","",""
"Mieter","2018","Bayern","Ostdeutschland","","","",""
"Mieter","2018","Saarland","Westdeutschland","","","",""
"Mieter","2018","Saarland","Ostdeutschland","","","",""
"Mieter","2018","Berlin","Westdeutschland","","","",""
"Mieter","2018","Berlin","Ostdeutschland","","","",""
"Mieter","2018","Brandenburg","Westdeutschland","","","",""
"Mieter","2018","Brandenburg","Ostdeutschland","","","",""
"Mieter","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Mieter","2018","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Mieter","2018","Sachsen","Westdeutschland","","","",""
"Mieter","2018","Sachsen","Ostdeutschland","","","",""
"Mieter","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Mieter","2018","Sachsen-Anhalt","Ostdeutschland","","","",""
"Mieter","2018","Thüringen","Westdeutschland","","","",""
"Mieter","2018","Thüringen","Ostdeutschland","","","",""
"Hauptmieter","2019","Schleswig-Holstein","Westdeutschland","363","0.440818364899878","0.404477538195966","0.47715919160379"
"Hauptmieter","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Hauptmieter","2019","Hamburg","Westdeutschland","279","0.721480739405852","0.67732974539551","0.765631733416194"
"Hauptmieter","2019","Hamburg","Ostdeutschland","","","",""
