year,age_gr,bula_h,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Schleswig-Holstein,Yes,0.45893,86,159,0.38123,0.53663
2015,17-29 y.,Schleswig-Holstein,No,0.45913,73,159,0.38143,0.53684
2015,17-29 y.,Hamburg,Yes,0.49118,37,68,0.37147,0.61089
2015,17-29 y.,Hamburg,No,0.46919,31,68,0.34969,0.58869
2015,17-29 y.,Lower Saxony,Yes,0.47373,228,461,0.42810,0.51936
2015,17-29 y.,Lower Saxony,No,0.46202,233,461,0.41646,0.50758
2015,17-29 y.,North Rhine-Westphalia,Yes,0.48680,528,1016,0.45605,0.51755
2015,17-29 y.,North Rhine-Westphalia,No,0.43946,488,1016,0.40892,0.46999
2015,17-29 y.,Hesse,Yes,0.50579,167,315,0.45049,0.56109
2015,17-29 y.,Hesse,No,0.44268,148,315,0.38774,0.49762
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.45080,134,285,0.39293,0.50867
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.47284,151,285,0.41477,0.53091
2015,17-29 y.,Baden-Wuerttemberg,Yes,0.43285,269,552,0.39148,0.47423
2015,17-29 y.,Baden-Wuerttemberg,No,0.51591,283,552,0.47418,0.55764
2015,17-29 y.,Bavaria,Yes,0.42196,366,754,0.38668,0.45724
2015,17-29 y.,Bavaria,No,0.49814,388,754,0.46243,0.53385
2015,17-29 y.,Berlin,Yes,0.44029,81,163,0.36384,0.51673
2015,17-29 y.,Berlin,No,0.51246,82,163,0.43549,0.58944
2015,17-29 y.,Brandenburg,Yes,0.40521,58,112,0.31388,0.49654
2015,17-29 y.,Brandenburg,No,0.51831,54,112,0.42535,0.61126
2015,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.35960,32,70,0.24637,0.47283
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.62927,38,70,0.51530,0.74324
2015,17-29 y.,Saxony,Yes,0.38514,90,207,0.31868,0.45159
2015,17-29 y.,Saxony,No,0.53156,117,207,0.46342,0.59970
2015,17-29 y.,Saxony-Anhalt,Yes,0.52489,61,120,0.43516,0.61461
2015,17-29 y.,Saxony-Anhalt,No,0.42603,59,120,0.33718,0.51488
2015,17-29 y.,Thuringa,Yes,0.34308,62,136,0.26300,0.42317
2015,17-29 y.,Thuringa,No,0.58011,74,136,0.49685,0.66336
2015,30-45 y.,Schleswig-Holstein,No,0.94471,273,273,0.91754,0.97187
2015,30-45 y.,Hamburg,No,0.96685,157,157,0.93875,0.99494
2015,30-45 y.,Lower Saxony,Yes,0.07746,46,804,0.05897,0.09595
2015,30-45 y.,Lower Saxony,No,0.92197,758,804,0.90341,0.94052
2015,30-45 y.,Bremen,No,0.82848,54,54,0.72699,0.92997
2015,30-45 y.,North Rhine-Westphalia,Yes,0.07000,87,1762,0.05809,0.08192
2015,30-45 y.,North Rhine-Westphalia,No,0.93000,1675,1762,0.91808,0.94191
2015,30-45 y.,Hesse,Yes,0.04778,33,605,0.03077,0.06480
2015,30-45 y.,Hesse,No,0.95222,572,605,0.93520,0.96923
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93439,426,426,0.91085,0.95793
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.04567,40,1094,0.03329,0.05804
2015,30-45 y.,Baden-Wuerttemberg,No,0.95433,1054,1094,0.94196,0.96671
2015,30-45 y.,Bavaria,Yes,0.05072,53,1375,0.03911,0.06232
2015,30-45 y.,Bavaria,No,0.94928,1322,1375,0.93768,0.96089
2015,30-45 y.,Berlin,Yes,0.17037,38,314,0.12872,0.21202
2015,30-45 y.,Berlin,No,0.82963,276,314,0.78798,0.87128
2015,30-45 y.,Brandenburg,No,0.94060,235,235,0.91032,0.97089
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.94623,144,144,0.90926,0.98320
2015,30-45 y.,Saxony,Yes,0.03830,32,449,0.02053,0.05607
2015,30-45 y.,Saxony,No,0.96170,417,449,0.94393,0.97947
2015,30-45 y.,Saxony-Anhalt,No,0.97310,242,242,0.95268,0.99353
2015,30-45 y.,Thuringa,No,0.92213,258,258,0.88936,0.95489
2015,46-65 y.,Schleswig-Holstein,No,0.99763,275,275,0.99188,1.00339
2015,46-65 y.,Hamburg,No,0.99463,130,130,0.98202,1.00724
2015,46-65 y.,Lower Saxony,No,0.98937,851,851,0.98247,0.99626
2015,46-65 y.,Bremen,No,0.99531,49,49,0.97599,1.01464
2015,46-65 y.,North Rhine-Westphalia,No,0.99314,1865,1865,0.98939,0.99688
2015,46-65 y.,Hesse,No,0.98142,676,676,0.97123,0.99161
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99030,584,584,0.98234,0.99825
2015,46-65 y.,Baden-Wuerttemberg,No,0.99428,1021,1021,0.98965,0.99891
2015,46-65 y.,Bavaria,No,0.99095,1486,1486,0.98613,0.99577
2015,46-65 y.,Berlin,No,0.99267,317,317,0.98326,1.00207
2015,46-65 y.,Brandenburg,No,0.99023,396,396,0.98053,0.99993
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.97000,202,202,0.94642,0.99358
2015,46-65 y.,Saxony,No,0.99566,530,530,0.99005,1.00126
2015,46-65 y.,Saxony-Anhalt,No,0.99883,317,317,0.99505,1.00260
2015,46-65 y.,Thuringa,No,0.99374,351,351,0.98548,1.00200
2015,66 and older,Schleswig-Holstein,No,0.98832,177,177,0.97245,1.00419
2015,66 and older,Bremen,No,0.92616,32,32,0.83410,1.01822
2015,66 and older,North Rhine-Westphalia,No,0.99776,914,914,0.99470,1.00083
2015,66 and older,Berlin,No,0.98199,191,191,0.96308,1.00090
2016,17-29 y.,Schleswig-Holstein,Yes,0.45201,82,208,0.38421,0.51981
2016,17-29 y.,Schleswig-Holstein,No,0.50152,126,208,0.43340,0.56963
2016,17-29 y.,Hamburg,Yes,0.52127,41,82,0.41248,0.63006
2016,17-29 y.,Hamburg,No,0.45019,41,82,0.34184,0.55854
2016,17-29 y.,Lower Saxony,Yes,0.48407,254,558,0.44257,0.52557
2016,17-29 y.,Lower Saxony,No,0.44959,304,558,0.40828,0.49090
2016,17-29 y.,Bremen,No,0.37144,43,43,0.22531,0.51758
2016,17-29 y.,North Rhine-Westphalia,Yes,0.48141,499,1085,0.45166,0.51115
2016,17-29 y.,North Rhine-Westphalia,No,0.43508,586,1085,0.40557,0.46459
2016,17-29 y.,Hesse,Yes,0.47774,150,324,0.42327,0.53222
2016,17-29 y.,Hesse,No,0.41593,174,324,0.36218,0.46968
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.47149,124,350,0.41912,0.52386
2016,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.47027,226,350,0.41791,0.52264
2016,17-29 y.,Baden-Wuerttemberg,Yes,0.41090,238,561,0.37015,0.45165
2016,17-29 y.,Baden-Wuerttemberg,No,0.52250,323,561,0.48113,0.56387
2016,17-29 y.,Bavaria,Yes,0.43065,312,727,0.39463,0.46667
2016,17-29 y.,Bavaria,No,0.49912,415,727,0.46275,0.53549
2016,17-29 y.,Berlin,Yes,0.46739,72,174,0.39304,0.54174
2016,17-29 y.,Berlin,No,0.48912,102,174,0.41463,0.56362
2016,17-29 y.,Brandenburg,Yes,0.31904,50,140,0.24155,0.39653
2016,17-29 y.,Brandenburg,No,0.59177,90,140,0.51006,0.67348
2016,17-29 y.,Mecklenburg-Western Pomerania,No,0.75204,72,72,0.65159,0.85249
2016,17-29 y.,Saxony,Yes,0.42749,91,229,0.36327,0.49170
2016,17-29 y.,Saxony,No,0.52511,138,229,0.46029,0.58993
2016,17-29 y.,Saxony-Anhalt,Yes,0.50167,58,136,0.41732,0.58601
2016,17-29 y.,Saxony-Anhalt,No,0.38102,78,136,0.29910,0.46294
2016,17-29 y.,Thuringa,Yes,0.43864,47,136,0.35493,0.52235
2016,17-29 y.,Thuringa,No,0.51142,89,136,0.42710,0.59575
2016,30-45 y.,Schleswig-Holstein,No,0.98423,331,331,0.97079,0.99767
2016,30-45 y.,Hamburg,No,0.95567,132,132,0.92042,0.99092
2016,30-45 y.,Lower Saxony,Yes,0.05628,36,800,0.04030,0.07226
2016,30-45 y.,Lower Saxony,No,0.94372,764,800,0.92774,0.95970
2016,30-45 y.,Bremen,No,0.71800,69,69,0.61105,0.82495
2016,30-45 y.,North Rhine-Westphalia,Yes,0.07485,90,1877,0.06294,0.08676
2016,30-45 y.,North Rhine-Westphalia,No,0.92503,1787,1877,0.91311,0.93694
2016,30-45 y.,Hesse,Yes,0.06807,33,585,0.04765,0.08850
2016,30-45 y.,Hesse,No,0.93187,552,585,0.91143,0.95230
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94797,493,493,0.92834,0.96759
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.04303,46,1142,0.03125,0.05480
2016,30-45 y.,Baden-Wuerttemberg,No,0.95697,1096,1142,0.94520,0.96875
2016,30-45 y.,Bavaria,Yes,0.06409,50,1330,0.05093,0.07726
2016,30-45 y.,Bavaria,No,0.93591,1280,1330,0.92274,0.94907
2016,30-45 y.,Berlin,Yes,0.13760,33,330,0.10038,0.17483
2016,30-45 y.,Berlin,No,0.86240,297,330,0.82517,0.89962
2016,30-45 y.,Brandenburg,No,0.93168,269,269,0.90147,0.96188
2016,30-45 y.,Mecklenburg-Western Pomerania,No,0.94425,159,159,0.90848,0.98003
2016,30-45 y.,Saxony,Yes,0.04916,34,472,0.02964,0.06869
2016,30-45 y.,Saxony,No,0.95032,438,472,0.93070,0.96995
2016,30-45 y.,Saxony-Anhalt,No,0.94730,263,263,0.92024,0.97435
2016,30-45 y.,Thuringa,No,0.96120,275,275,0.93833,0.98407
2016,46-65 y.,Schleswig-Holstein,No,0.99428,277,277,0.98538,1.00318
2016,46-65 y.,Hamburg,No,0.99652,144,144,0.98686,1.00617
2016,46-65 y.,Lower Saxony,No,0.99084,865,865,0.98449,0.99719
2016,46-65 y.,Bremen,No,0.94622,59,59,0.88817,1.00428
2016,46-65 y.,North Rhine-Westphalia,No,0.99096,1851,1851,0.98665,0.99527
2016,46-65 y.,Hesse,No,0.99630,657,657,0.99166,1.00095
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.98627,584,584,0.97682,0.99572
2016,46-65 y.,Baden-Wuerttemberg,No,0.98875,966,966,0.98209,0.99540
2016,46-65 y.,Bavaria,No,0.99597,1418,1418,0.99267,0.99927
2016,46-65 y.,Berlin,No,0.99601,309,309,0.98897,1.00305
2016,46-65 y.,Brandenburg,No,0.99679,391,391,0.99118,1.00240
2016,46-65 y.,Mecklenburg-Western Pomerania,No,0.99384,204,204,0.98307,1.00460
2016,46-65 y.,Saxony,No,0.99462,541,541,0.98844,1.00079
2016,46-65 y.,Saxony-Anhalt,No,0.99504,318,318,0.98731,1.00277
2016,46-65 y.,Thuringa,No,0.99669,344,344,0.99062,1.00277
2016,66 and older,Hamburg,No,0.99127,95,95,0.97246,1.01008
2016,66 and older,"Rhineland-Palatinate, Saarland",No,0.99820,291,291,0.99333,1.00308
2016,66 and older,Baden-Wuerttemberg,No,0.99588,508,508,0.99031,1.00146
2016,66 and older,Bavaria,No,0.99856,737,737,0.99582,1.00130
2016,66 and older,Saxony,No,0.99681,335,335,0.99077,1.00286
2017,17-29 y.,Schleswig-Holstein,Yes,0.46635,104,260,0.40559,0.52710
2017,17-29 y.,Schleswig-Holstein,No,0.50425,156,260,0.44336,0.56514
2017,17-29 y.,Hamburg,Yes,0.48438,49,97,0.38441,0.58435
2017,17-29 y.,Hamburg,No,0.43865,48,97,0.33939,0.53792
2017,17-29 y.,Lower Saxony,Yes,0.45382,289,731,0.41771,0.48994
2017,17-29 y.,Lower Saxony,No,0.47564,442,731,0.43941,0.51187
2017,17-29 y.,Bremen,Yes,0.59329,34,73,0.47982,0.70675
2017,17-29 y.,Bremen,No,0.37004,39,73,0.25852,0.48157
2017,17-29 y.,North Rhine-Westphalia,Yes,0.50118,594,1346,0.47445,0.52790
2017,17-29 y.,North Rhine-Westphalia,No,0.40339,752,1346,0.37718,0.42961
2017,17-29 y.,Hesse,Yes,0.54965,201,428,0.50246,0.59684
2017,17-29 y.,Hesse,No,0.38560,227,428,0.33944,0.43177
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.39532,132,360,0.34474,0.44590
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.53373,228,360,0.48213,0.58534
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.42224,270,639,0.38392,0.46057
2017,17-29 y.,Baden-Wuerttemberg,No,0.51046,369,639,0.47167,0.54925
2017,17-29 y.,Bavaria,Yes,0.47397,386,809,0.43955,0.50840
2017,17-29 y.,Bavaria,No,0.45412,423,809,0.41979,0.48845
2017,17-29 y.,Berlin,Yes,0.42965,83,194,0.35981,0.49949
2017,17-29 y.,Berlin,No,0.52434,111,194,0.45388,0.59479
2017,17-29 y.,Brandenburg,Yes,0.34126,61,160,0.26756,0.41496
2017,17-29 y.,Brandenburg,No,0.58458,99,160,0.50798,0.66118
2017,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.30550,31,92,0.21086,0.40014
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.63659,61,92,0.53777,0.73541
2017,17-29 y.,Saxony,Yes,0.40014,124,287,0.34336,0.45692
2017,17-29 y.,Saxony,No,0.55618,163,287,0.49860,0.61376
2017,17-29 y.,Saxony-Anhalt,Yes,0.50898,70,167,0.43293,0.58503
2017,17-29 y.,Saxony-Anhalt,No,0.47716,97,167,0.40118,0.55315
2017,17-29 y.,Thuringa,Yes,0.52565,64,173,0.45102,0.60027
2017,17-29 y.,Thuringa,No,0.44899,109,173,0.37465,0.52332
2017,30-45 y.,Schleswig-Holstein,No,0.97579,385,385,0.96042,0.99116
2017,30-45 y.,Hamburg,No,0.94862,160,160,0.91430,0.98294
2017,30-45 y.,Lower Saxony,Yes,0.08476,54,874,0.06629,0.10324
2017,30-45 y.,Lower Saxony,No,0.91524,820,874,0.89676,0.93371
2017,30-45 y.,Bremen,No,0.85614,86,86,0.78153,0.93075
2017,30-45 y.,North Rhine-Westphalia,Yes,0.07524,118,1985,0.06364,0.08685
2017,30-45 y.,North Rhine-Westphalia,No,0.92471,1867,1985,0.91310,0.93632
2017,30-45 y.,Hesse,No,0.96749,660,660,0.95395,0.98103
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95972,470,470,0.94192,0.97751
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.06047,56,1136,0.04660,0.07433
2017,30-45 y.,Baden-Wuerttemberg,No,0.93953,1080,1136,0.92567,0.95340
2017,30-45 y.,Bavaria,Yes,0.06332,62,1371,0.05043,0.07622
2017,30-45 y.,Bavaria,No,0.93666,1309,1371,0.92376,0.94956
2017,30-45 y.,Berlin,Yes,0.12596,38,340,0.09064,0.16128
2017,30-45 y.,Berlin,No,0.87404,302,340,0.83872,0.90936
2017,30-45 y.,Brandenburg,No,0.94886,298,298,0.92381,0.97392
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.92748,164,164,0.88767,0.96729
2017,30-45 y.,Saxony,No,0.97038,499,499,0.95549,0.98527
2017,30-45 y.,Saxony-Anhalt,No,0.95574,272,272,0.93126,0.98023
2017,30-45 y.,Thuringa,No,0.92998,277,277,0.89987,0.96009
2017,46-65 y.,Schleswig-Holstein,No,0.99233,347,347,0.98314,1.00152
2017,46-65 y.,Hamburg,No,0.99561,170,170,0.98564,1.00558
2017,46-65 y.,Lower Saxony,No,0.98598,1086,1086,0.97898,0.99298
2017,46-65 y.,Bremen,No,0.96903,83,83,0.93153,1.00653
2017,46-65 y.,North Rhine-Westphalia,No,0.99381,2200,2200,0.99053,0.99709
2017,46-65 y.,Hesse,No,0.98889,747,747,0.98137,0.99641
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99347,624,624,0.98715,0.99980
2017,46-65 y.,Baden-Wuerttemberg,No,0.99480,1141,1141,0.99063,0.99898
2017,46-65 y.,Bavaria,No,0.98600,1627,1627,0.98029,0.99171
2017,46-65 y.,Berlin,No,0.99291,339,339,0.98396,1.00185
2017,46-65 y.,Brandenburg,No,0.98475,448,448,0.97339,0.99611
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.99878,222,222,0.99419,1.00338
2017,46-65 y.,Saxony,No,0.98582,628,628,0.97656,0.99507
2017,46-65 y.,Saxony-Anhalt,No,0.99091,382,382,0.98137,1.00044
2017,46-65 y.,Thuringa,No,0.99588,397,397,0.98957,1.00219
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.99653,305,305,0.98991,1.00314
2017,66 and older,Baden-Wuerttemberg,No,0.99955,545,545,0.99776,1.00133
2017,66 and older,Bavaria,No,0.99880,785,785,0.99637,1.00122
2017,66 and older,Saxony,No,0.99725,355,355,0.99180,1.00271
2018,17-29 y.,Schleswig-Holstein,Yes,0.33327,78,221,0.27098,0.39556
2018,17-29 y.,Schleswig-Holstein,No,0.60503,143,221,0.54043,0.66962
2018,17-29 y.,Hamburg,Yes,0.52233,46,97,0.42241,0.62225
2018,17-29 y.,Hamburg,No,0.43900,51,97,0.33973,0.53828
2018,17-29 y.,Lower Saxony,Yes,0.46829,289,673,0.43056,0.50601
2018,17-29 y.,Lower Saxony,No,0.46295,384,673,0.42525,0.50065
2018,17-29 y.,Bremen,No,0.40116,36,36,0.23878,0.56354
2018,17-29 y.,North Rhine-Westphalia,Yes,0.48960,625,1338,0.46281,0.51640
2018,17-29 y.,North Rhine-Westphalia,No,0.45988,713,1338,0.43316,0.48659
2018,17-29 y.,Hesse,Yes,0.55447,214,457,0.50885,0.60009
2018,17-29 y.,Hesse,No,0.41142,243,457,0.36626,0.45659
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.37610,125,326,0.32343,0.42876
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.54438,201,326,0.49024,0.59853
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.40796,242,553,0.36696,0.44895
2018,17-29 y.,Baden-Wuerttemberg,No,0.52106,311,553,0.47939,0.56274
2018,17-29 y.,Bavaria,Yes,0.42282,347,742,0.38725,0.45839
2018,17-29 y.,Bavaria,No,0.53363,395,742,0.49771,0.56955
2018,17-29 y.,Berlin,Yes,0.40645,73,185,0.33548,0.47742
2018,17-29 y.,Berlin,No,0.53576,112,185,0.46370,0.60782
2018,17-29 y.,Brandenburg,Yes,0.21208,48,157,0.14793,0.27622
2018,17-29 y.,Brandenburg,No,0.67951,109,157,0.60628,0.75274
2018,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.34660,42,94,0.24988,0.44332
2018,17-29 y.,Mecklenburg-Western Pomerania,No,0.55654,52,94,0.45557,0.65751
2018,17-29 y.,Saxony,Yes,0.43469,125,262,0.37455,0.49483
2018,17-29 y.,Saxony,No,0.47169,137,262,0.41113,0.53225
2018,17-29 y.,Saxony-Anhalt,Yes,0.39708,60,156,0.32005,0.47411
2018,17-29 y.,Saxony-Anhalt,No,0.46318,96,156,0.38467,0.54168
2018,17-29 y.,Thuringa,Yes,0.30717,68,168,0.23721,0.37714
2018,17-29 y.,Thuringa,No,0.60804,100,168,0.53400,0.68209
2018,30-45 y.,Schleswig-Holstein,No,0.98795,341,341,0.97635,0.99955
2018,30-45 y.,Hamburg,No,0.94583,157,157,0.91031,0.98135
2018,30-45 y.,Lower Saxony,Yes,0.06149,49,799,0.04482,0.07815
2018,30-45 y.,Lower Saxony,No,0.93851,750,799,0.92185,0.95518
2018,30-45 y.,Bremen,No,0.85907,90,90,0.78678,0.93136
2018,30-45 y.,North Rhine-Westphalia,Yes,0.07467,112,1802,0.06253,0.08680
2018,30-45 y.,North Rhine-Westphalia,No,0.92520,1690,1802,0.91305,0.93735
2018,30-45 y.,Hesse,Yes,0.03578,33,611,0.02104,0.05052
2018,30-45 y.,Hesse,No,0.96422,578,611,0.94948,0.97896
2018,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94407,436,436,0.92247,0.96566
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.04664,43,994,0.03352,0.05975
2018,30-45 y.,Baden-Wuerttemberg,No,0.95181,951,994,0.93849,0.96513
2018,30-45 y.,Bavaria,Yes,0.06241,66,1233,0.04890,0.07592
2018,30-45 y.,Bavaria,No,0.93758,1167,1233,0.92407,0.95108
2018,30-45 y.,Berlin,Yes,0.13796,44,400,0.10412,0.17180
2018,30-45 y.,Berlin,No,0.86204,356,400,0.82820,0.89588
2018,30-45 y.,Brandenburg,No,0.95714,286,286,0.93363,0.98066
2018,30-45 y.,Mecklenburg-Western Pomerania,No,0.95578,173,173,0.92505,0.98650
2018,30-45 y.,Saxony,Yes,0.04830,31,501,0.02951,0.06710
2018,30-45 y.,Saxony,No,0.95170,470,501,0.93290,0.97049
2018,30-45 y.,Saxony-Anhalt,No,0.96256,250,250,0.93898,0.98614
2018,30-45 y.,Thuringa,No,0.89655,265,265,0.85981,0.93329
2018,46-65 y.,Schleswig-Holstein,No,0.99974,330,330,0.99799,1.00149
2018,46-65 y.,Hamburg,No,0.99822,170,170,0.99187,1.00457
2018,46-65 y.,Lower Saxony,No,0.99672,1083,1083,0.99331,1.00013
2018,46-65 y.,Bremen,No,0.98362,94,94,0.95782,1.00942
2018,46-65 y.,North Rhine-Westphalia,No,0.98845,2135,2135,0.98392,0.99299
2018,46-65 y.,Hesse,No,0.98851,750,750,0.98087,0.99614
2018,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99840,620,620,0.99525,1.00155
2018,46-65 y.,Baden-Wuerttemberg,No,0.99677,1060,1060,0.99336,1.00019
2018,46-65 y.,Bavaria,No,0.99284,1537,1537,0.98863,0.99706
2018,46-65 y.,Berlin,No,0.99983,339,339,0.99844,1.00122
2018,46-65 y.,Brandenburg,No,0.99609,433,433,0.99021,1.00198
2018,46-65 y.,Mecklenburg-Western Pomerania,No,0.99580,224,224,0.98730,1.00429
2018,46-65 y.,Saxony,No,0.99699,606,606,0.99262,1.00136
2018,46-65 y.,Saxony-Anhalt,No,0.99775,380,380,0.99297,1.00252
2018,46-65 y.,Thuringa,No,0.99701,389,389,0.99157,1.00244
2018,66 and older,Lower Saxony,No,0.99269,471,471,0.98498,1.00039
2018,66 and older,Bremen,No,0.85868,43,43,0.75333,0.96403
2018,66 and older,"Rhineland-Palatinate, Saarland",No,0.99651,301,301,0.98984,1.00318
2018,66 and older,Baden-Wuerttemberg,No,0.99976,532,532,0.99846,1.00107
2018,66 and older,Bavaria,No,0.99755,799,799,0.99412,1.00098
2019,17-29 y.,Schleswig-Holstein,Yes,0.32602,80,215,0.26322,0.38883
2019,17-29 y.,Schleswig-Holstein,No,0.57116,135,215,0.50485,0.63747
2019,17-29 y.,Hamburg,Yes,0.36671,34,86,0.26426,0.46916
2019,17-29 y.,Hamburg,No,0.53288,52,86,0.42681,0.63895
2019,17-29 y.,Lower Saxony,Yes,0.47121,261,578,0.43048,0.51194
2019,17-29 y.,Lower Saxony,No,0.47148,317,578,0.43075,0.51221
2019,17-29 y.,Bremen,No,0.52575,39,39,0.36699,0.68452
2019,17-29 y.,North Rhine-Westphalia,Yes,0.41958,566,1199,0.39164,0.44753
2019,17-29 y.,North Rhine-Westphalia,No,0.50103,633,1199,0.47272,0.52934
2019,17-29 y.,Hesse,Yes,0.45146,162,359,0.39991,0.50301
2019,17-29 y.,Hesse,No,0.48485,197,359,0.43308,0.53662
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.44246,138,281,0.38428,0.50063
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.50779,143,281,0.44923,0.56635
2019,17-29 y.,Baden-Wuerttemberg,Yes,0.47776,250,523,0.43491,0.52061
2019,17-29 y.,Baden-Wuerttemberg,No,0.47554,273,523,0.43270,0.51838
2019,17-29 y.,Bavaria,Yes,0.41438,316,669,0.37703,0.45174
2019,17-29 y.,Bavaria,No,0.49594,353,669,0.45802,0.53385
2019,17-29 y.,Berlin,Yes,0.43479,79,150,0.35519,0.51439
2019,17-29 y.,Berlin,No,0.48189,71,150,0.40166,0.56213
2019,17-29 y.,Brandenburg,Yes,0.30241,57,152,0.22915,0.37567
2019,17-29 y.,Brandenburg,No,0.53352,95,152,0.45394,0.61309
2019,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.32774,33,80,0.22423,0.43124
2019,17-29 y.,Mecklenburg-Western Pomerania,No,0.54624,47,80,0.43645,0.65603
2019,17-29 y.,Saxony,Yes,0.38487,88,209,0.31875,0.45100
2019,17-29 y.,Saxony,No,0.55947,121,209,0.49200,0.62693
2019,17-29 y.,Saxony-Anhalt,Yes,0.48808,57,146,0.40672,0.56944
2019,17-29 y.,Saxony-Anhalt,No,0.43377,89,146,0.35310,0.51444
2019,17-29 y.,Thuringa,Yes,0.45933,59,131,0.37366,0.54499
2019,17-29 y.,Thuringa,No,0.46257,72,131,0.37686,0.54828
2019,30-45 y.,Schleswig-Holstein,No,0.95324,327,327,0.93032,0.97616
2019,30-45 y.,Hamburg,No,0.94053,158,158,0.90354,0.97753
2019,30-45 y.,Lower Saxony,Yes,0.05550,39,774,0.03936,0.07164
2019,30-45 y.,Lower Saxony,No,0.94450,735,774,0.92836,0.96064
2019,30-45 y.,Bremen,No,0.81777,74,74,0.72921,0.90632
2019,30-45 y.,North Rhine-Westphalia,Yes,0.07206,103,1711,0.05980,0.08432
2019,30-45 y.,North Rhine-Westphalia,No,0.92794,1608,1711,0.91568,0.94020
2019,30-45 y.,Hesse,No,0.91470,518,518,0.89063,0.93878
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95254,387,387,0.93133,0.97375
2019,30-45 y.,Baden-Wuerttemberg,Yes,0.04561,49,931,0.03220,0.05902
2019,30-45 y.,Baden-Wuerttemberg,No,0.95439,882,931,0.94098,0.96780
2019,30-45 y.,Bavaria,Yes,0.05089,55,1169,0.03828,0.06349
2019,30-45 y.,Bavaria,No,0.94911,1114,1169,0.93651,0.96172
2019,30-45 y.,Berlin,Yes,0.13217,42,376,0.09789,0.16645
2019,30-45 y.,Berlin,No,0.86783,334,376,0.83355,0.90211
2019,30-45 y.,Brandenburg,No,0.94425,276,276,0.91713,0.97136
2019,30-45 y.,Mecklenburg-Western Pomerania,No,0.97192,149,149,0.94531,0.99854
2019,30-45 y.,Saxony,Yes,0.06616,32,484,0.04399,0.08833
2019,30-45 y.,Saxony,No,0.93384,452,484,0.91167,0.95601
2019,30-45 y.,Saxony-Anhalt,No,0.94373,249,249,0.91505,0.97241
2019,30-45 y.,Thuringa,No,0.91955,256,256,0.88616,0.95293
2019,46-65 y.,Schleswig-Holstein,No,0.99677,394,394,0.99116,1.00238
2019,46-65 y.,Hamburg,No,0.98893,215,215,0.97491,1.00295
2019,46-65 y.,Lower Saxony,No,0.99350,1093,1093,0.98873,0.99827
2019,46-65 y.,Bremen,No,0.97537,91,91,0.94334,1.00739
2019,46-65 y.,North Rhine-Westphalia,Yes,0.01005,37,2343,0.00601,0.01409
2019,46-65 y.,North Rhine-Westphalia,No,0.98993,2306,2343,0.98589,0.99398
2019,46-65 y.,Hesse,No,0.99690,790,790,0.99303,1.00078
2019,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99746,658,658,0.99360,1.00131
2019,46-65 y.,Baden-Wuerttemberg,No,0.98743,1163,1163,0.98102,0.99383
2019,46-65 y.,Bavaria,No,0.98586,1653,1653,0.98017,0.99156
2019,46-65 y.,Berlin,No,0.98932,394,394,0.97916,0.99948
2019,46-65 y.,Brandenburg,No,0.99730,491,491,0.99271,1.00190
2019,46-65 y.,Mecklenburg-Western Pomerania,No,0.99105,255,255,0.97947,1.00263
2019,46-65 y.,Saxony,No,0.99311,649,649,0.98674,0.99948
