year,bula_h,quintil_oecd,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,North Rhine-Westphalia,4th Quintile,Yes,0.11641,54,478,0.08763,0.14519
1989,North Rhine-Westphalia,4th Quintile,No,0.88359,424,478,0.85481,0.91237
1989,North Rhine-Westphalia,5th Quintile,Yes,0.09594,53,502,0.07015,0.12173
1989,North Rhine-Westphalia,5th Quintile,No,0.90406,449,502,0.87827,0.92985
1989,Hesse,1st Quintile,No,0.85748,193,193,0.80804,0.90693
1989,Hesse,2nd Quintile,No,0.91068,158,158,0.86606,0.95529
1989,Hesse,3rd Quintile,No,0.88839,169,169,0.84077,0.93601
1989,Hesse,4th Quintile,No,0.89030,173,173,0.84360,0.93701
1989,Hesse,5th Quintile,No,0.94035,197,197,0.90720,0.97351
1989,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.88530,119,119,0.82781,0.94280
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89324,159,159,0.84509,0.94140
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.88083,129,129,0.82470,0.93696
1989,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91223,119,119,0.86117,0.96328
1989,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93254,94,94,0.88157,0.98352
1989,Baden-Wuerttemberg,1st Quintile,Yes,0.12137,39,318,0.08542,0.15732
1989,Baden-Wuerttemberg,1st Quintile,No,0.87863,279,318,0.84268,0.91458
1989,Baden-Wuerttemberg,2nd Quintile,Yes,0.12007,46,392,0.08785,0.15228
1989,Baden-Wuerttemberg,2nd Quintile,No,0.87993,346,392,0.84772,0.91215
1989,Baden-Wuerttemberg,3rd Quintile,Yes,0.10581,38,357,0.07386,0.13776
1989,Baden-Wuerttemberg,3rd Quintile,No,0.89419,319,357,0.86224,0.92614
1989,Baden-Wuerttemberg,4th Quintile,Yes,0.12841,51,425,0.09657,0.16026
1989,Baden-Wuerttemberg,4th Quintile,No,0.87159,374,425,0.83974,0.90343
1989,Baden-Wuerttemberg,5th Quintile,No,0.94439,303,303,0.91855,0.97024
1989,Bavaria,1st Quintile,Yes,0.12909,36,254,0.08777,0.17041
1989,Bavaria,1st Quintile,No,0.87091,218,254,0.82959,0.91223
1989,Bavaria,2nd Quintile,Yes,0.13300,49,346,0.09717,0.16883
1989,Bavaria,2nd Quintile,No,0.86700,297,346,0.83117,0.90283
1989,Bavaria,3rd Quintile,Yes,0.08406,32,304,0.05281,0.11530
1989,Bavaria,3rd Quintile,No,0.91594,272,304,0.88470,0.94719
1989,Bavaria,4th Quintile,Yes,0.08748,39,352,0.05792,0.11703
1989,Bavaria,4th Quintile,No,0.91252,313,352,0.88297,0.94208
1989,Bavaria,5th Quintile,Yes,0.08111,31,358,0.05279,0.10943
1989,Bavaria,5th Quintile,No,0.91889,327,358,0.89057,0.94721
1989,Berlin,1st Quintile,No,0.84083,52,52,0.74042,0.94123
1989,Berlin,2nd Quintile,No,0.88767,56,56,0.80421,0.97112
1989,Berlin,3rd Quintile,No,0.96572,52,52,0.91578,1.01566
1989,Berlin,4th Quintile,No,0.92094,73,73,0.85861,0.98327
1989,Berlin,5th Quintile,No,0.95046,63,63,0.89645,1.00448
1990,Schleswig-Holstein,1st Quintile,No,0.88813,60,60,0.80770,0.96856
1990,Schleswig-Holstein,2nd Quintile,No,0.80097,48,48,0.68683,0.91512
1990,Schleswig-Holstein,3rd Quintile,No,0.89167,46,46,0.80086,0.98248
1990,Schleswig-Holstein,4th Quintile,No,0.89266,52,52,0.80770,0.97761
1990,Schleswig-Holstein,5th Quintile,No,0.94487,43,43,0.87584,1.01390
1990,Hamburg,3rd Quintile,No,0.94728,35,35,0.87216,1.02240
1990,Hamburg,5th Quintile,No,0.98336,40,40,0.94321,1.02351
1990,Lower Saxony,1st Quintile,No,0.93064,198,198,0.89516,0.96612
1990,Lower Saxony,2nd Quintile,No,0.89771,160,160,0.85061,0.94481
1990,Lower Saxony,3rd Quintile,No,0.89456,156,156,0.84621,0.94291
1990,Lower Saxony,4th Quintile,No,0.88866,187,187,0.84345,0.93386
1990,Lower Saxony,5th Quintile,No,0.92761,172,172,0.88877,0.96645
1990,North Rhine-Westphalia,1st Quintile,Yes,0.15009,104,595,0.12137,0.17881
1990,North Rhine-Westphalia,1st Quintile,No,0.84991,491,595,0.82119,0.87863
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.14923,86,555,0.11956,0.17890
1990,North Rhine-Westphalia,2nd Quintile,No,0.85077,469,555,0.82110,0.88044
1990,North Rhine-Westphalia,3rd Quintile,Yes,0.13324,66,489,0.10309,0.16339
1990,North Rhine-Westphalia,3rd Quintile,No,0.86676,423,489,0.83661,0.89691
1990,North Rhine-Westphalia,4th Quintile,Yes,0.10467,50,429,0.07566,0.13367
1990,North Rhine-Westphalia,4th Quintile,No,0.89533,379,429,0.86633,0.92434
1990,North Rhine-Westphalia,5th Quintile,Yes,0.08796,46,486,0.06275,0.11316
1990,North Rhine-Westphalia,5th Quintile,No,0.91204,440,486,0.88684,0.93725
1990,Hesse,1st Quintile,No,0.85782,175,175,0.80592,0.90971
1990,Hesse,2nd Quintile,No,0.89413,143,143,0.84352,0.94473
1990,Hesse,3rd Quintile,No,0.90979,184,184,0.86828,0.95130
1990,Hesse,4th Quintile,No,0.86262,196,196,0.81430,0.91094
1990,Hesse,5th Quintile,No,0.90802,180,180,0.86568,0.95035
1990,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.91763,120,120,0.86823,0.96703
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89988,138,138,0.84962,0.95015
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.88362,133,133,0.82891,0.93833
1990,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93972,126,126,0.89799,0.98144
1990,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.87451,90,90,0.80569,0.94334
1990,Baden-Wuerttemberg,1st Quintile,Yes,0.09390,33,321,0.06194,0.12586
1990,Baden-Wuerttemberg,1st Quintile,No,0.90610,288,321,0.87414,0.93806
1990,Baden-Wuerttemberg,2nd Quintile,Yes,0.09999,42,373,0.06950,0.13047
1990,Baden-Wuerttemberg,2nd Quintile,No,0.90001,331,373,0.86953,0.93050
1990,Baden-Wuerttemberg,3rd Quintile,Yes,0.11288,45,401,0.08187,0.14390
1990,Baden-Wuerttemberg,3rd Quintile,No,0.88712,356,401,0.85610,0.91813
1990,Baden-Wuerttemberg,4th Quintile,Yes,0.11036,37,366,0.07822,0.14251
1990,Baden-Wuerttemberg,4th Quintile,No,0.88964,329,366,0.85749,0.92178
1990,Baden-Wuerttemberg,5th Quintile,No,0.91431,305,305,0.88284,0.94577
1990,Bavaria,1st Quintile,Yes,0.12217,34,241,0.08074,0.16360
1990,Bavaria,1st Quintile,No,0.87783,207,241,0.83640,0.91926
1990,Bavaria,2nd Quintile,Yes,0.12014,38,315,0.08418,0.15610
1990,Bavaria,2nd Quintile,No,0.87986,277,315,0.84390,0.91582
1990,Bavaria,3rd Quintile,Yes,0.10599,36,282,0.06999,0.14198
1990,Bavaria,3rd Quintile,No,0.89401,246,282,0.85802,0.93001
1990,Bavaria,4th Quintile,Yes,0.08408,35,389,0.05647,0.11170
1990,Bavaria,4th Quintile,No,0.91592,354,389,0.88830,0.94353
1990,Bavaria,5th Quintile,Yes,0.09960,38,370,0.06904,0.13016
1990,Bavaria,5th Quintile,No,0.90040,332,370,0.86984,0.93096
1990,Berlin,1st Quintile,No,0.73515,56,56,0.61854,0.85177
1990,Berlin,2nd Quintile,No,0.90966,44,44,0.82398,0.99534
1990,Berlin,3rd Quintile,No,0.94518,62,62,0.88805,1.00230
1990,Berlin,4th Quintile,No,0.91194,68,68,0.84409,0.97980
1990,Berlin,5th Quintile,No,0.96246,58,58,0.91311,1.01180
1991,Schleswig-Holstein,1st Quintile,No,0.85049,56,56,0.75624,0.94473
1991,Schleswig-Holstein,2nd Quintile,No,0.88869,58,58,0.80704,0.97034
1991,Schleswig-Holstein,3rd Quintile,No,0.91998,56,56,0.84827,0.99169
1991,Schleswig-Holstein,4th Quintile,No,0.86036,51,51,0.76428,0.95643
1991,Schleswig-Holstein,5th Quintile,No,0.80658,34,34,0.67181,0.94134
1991,Hamburg,3rd Quintile,No,0.94656,33,33,0.86863,1.02449
1991,Hamburg,5th Quintile,No,0.94922,35,35,0.87543,1.02302
1991,Lower Saxony,1st Quintile,No,0.89112,180,180,0.84549,0.93675
1991,Lower Saxony,2nd Quintile,No,0.91830,170,170,0.87700,0.95959
1991,Lower Saxony,3rd Quintile,No,0.87834,148,148,0.82550,0.93119
1991,Lower Saxony,4th Quintile,No,0.88788,176,176,0.84113,0.93463
1991,Lower Saxony,5th Quintile,No,0.86949,170,170,0.81870,0.92028
1991,North Rhine-Westphalia,1st Quintile,Yes,0.15286,97,544,0.12259,0.18313
1991,North Rhine-Westphalia,1st Quintile,No,0.84714,447,544,0.81687,0.87741
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.13793,85,589,0.11006,0.16581
1991,North Rhine-Westphalia,2nd Quintile,No,0.86207,504,589,0.83419,0.88994
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.13009,56,447,0.09887,0.16131
1991,North Rhine-Westphalia,3rd Quintile,No,0.86991,391,447,0.83869,0.90113
1991,North Rhine-Westphalia,4th Quintile,Yes,0.13324,73,483,0.10290,0.16358
1991,North Rhine-Westphalia,4th Quintile,No,0.86676,410,483,0.83642,0.89710
1991,North Rhine-Westphalia,5th Quintile,Yes,0.08319,49,476,0.05835,0.10802
1991,North Rhine-Westphalia,5th Quintile,No,0.91681,427,476,0.89198,0.94165
1991,Hesse,1st Quintile,No,0.85622,157,157,0.80116,0.91128
1991,Hesse,2nd Quintile,No,0.92080,174,174,0.88056,0.96104
1991,Hesse,3rd Quintile,No,0.89111,172,172,0.84442,0.93780
1991,Hesse,4th Quintile,No,0.87110,173,173,0.82102,0.92117
1991,Hesse,5th Quintile,No,0.90384,184,184,0.86113,0.94656
1991,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.93204,140,140,0.89020,0.97388
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89317,109,109,0.83491,0.95143
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.87033,136,136,0.81366,0.92700
1991,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94153,121,121,0.89955,0.98351
1991,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.96664,95,95,0.93033,1.00294
1991,Baden-Wuerttemberg,1st Quintile,Yes,0.12716,44,315,0.09031,0.16401
1991,Baden-Wuerttemberg,1st Quintile,No,0.87284,271,315,0.83599,0.90969
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.11862,40,362,0.08526,0.15197
1991,Baden-Wuerttemberg,2nd Quintile,No,0.88138,322,362,0.84803,0.91474
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.10810,45,367,0.07628,0.13991
1991,Baden-Wuerttemberg,3rd Quintile,No,0.89190,322,367,0.86009,0.92372
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.09727,38,384,0.06759,0.12695
1991,Baden-Wuerttemberg,4th Quintile,No,0.90273,346,384,0.87305,0.93241
1991,Baden-Wuerttemberg,5th Quintile,No,0.92179,331,331,0.89282,0.95076
1991,Bavaria,1st Quintile,No,0.88405,223,223,0.84194,0.92617
1991,Bavaria,2nd Quintile,Yes,0.13012,44,283,0.09085,0.16939
1991,Bavaria,2nd Quintile,No,0.86988,239,283,0.83061,0.90915
1991,Bavaria,3rd Quintile,Yes,0.10960,43,350,0.07682,0.14237
1991,Bavaria,3rd Quintile,No,0.89040,307,350,0.85763,0.92318
1991,Bavaria,4th Quintile,No,0.93709,338,338,0.91117,0.96302
1991,Bavaria,5th Quintile,Yes,0.07903,31,348,0.05064,0.10741
1991,Bavaria,5th Quintile,No,0.92097,317,348,0.89259,0.94936
1991,Berlin,1st Quintile,No,0.76620,54,54,0.65225,0.88015
1991,Berlin,2nd Quintile,No,0.92049,37,37,0.83212,1.00887
1991,Berlin,3rd Quintile,No,0.89765,63,63,0.82219,0.97310
1991,Berlin,4th Quintile,No,0.94926,69,69,0.89710,1.00142
1991,Berlin,5th Quintile,No,0.93668,64,64,0.87655,0.99682
1992,Schleswig-Holstein,2nd Quintile,No,0.85652,57,57,0.76470,0.94834
1992,Schleswig-Holstein,3rd Quintile,No,0.92759,55,55,0.85847,0.99672
1992,Schleswig-Holstein,4th Quintile,No,0.86572,49,49,0.76926,0.96218
1992,Schleswig-Holstein,5th Quintile,No,0.89550,50,50,0.80984,0.98115
1992,Hamburg,4th Quintile,No,0.92669,38,38,0.84270,1.01067
1992,Hamburg,5th Quintile,No,0.96180,36,36,0.89829,1.02530
1992,Lower Saxony,1st Quintile,No,0.89685,99,99,0.83663,0.95707
1992,Lower Saxony,2nd Quintile,No,0.89091,133,133,0.83773,0.94409
1992,Lower Saxony,3rd Quintile,No,0.90271,181,181,0.85942,0.94601
1992,Lower Saxony,4th Quintile,Yes,0.11274,37,272,0.07509,0.15040
1992,Lower Saxony,4th Quintile,No,0.88726,235,272,0.84960,0.92491
1992,Lower Saxony,5th Quintile,No,0.90992,206,206,0.87073,0.94911
1992,North Rhine-Westphalia,1st Quintile,Yes,0.16876,65,342,0.12901,0.20851
1992,North Rhine-Westphalia,1st Quintile,No,0.83124,277,342,0.79149,0.87099
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.11574,72,527,0.08840,0.14308
1992,North Rhine-Westphalia,2nd Quintile,No,0.88426,455,527,0.85692,0.91160
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.15468,91,552,0.12448,0.18487
1992,North Rhine-Westphalia,3rd Quintile,No,0.84532,461,552,0.81513,0.87552
1992,North Rhine-Westphalia,4th Quintile,Yes,0.09880,54,511,0.07290,0.12469
1992,North Rhine-Westphalia,4th Quintile,No,0.90120,457,511,0.87531,0.92710
1992,North Rhine-Westphalia,5th Quintile,Yes,0.08757,57,587,0.06468,0.11045
1992,North Rhine-Westphalia,5th Quintile,No,0.91243,530,587,0.88955,0.93532
1992,Hesse,1st Quintile,No,0.87868,113,113,0.81821,0.93915
1992,Hesse,2nd Quintile,No,0.85361,118,118,0.78956,0.91767
1992,Hesse,3rd Quintile,No,0.88218,186,186,0.83572,0.92864
1992,Hesse,4th Quintile,No,0.88744,189,189,0.84226,0.93262
1992,Hesse,5th Quintile,No,0.91993,238,238,0.88538,0.95449
1992,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96130,86,86,0.92030,1.00231
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.92793,104,104,0.87799,0.97787
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.84957,128,128,0.78739,0.91175
1992,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93197,148,148,0.89127,0.97268
1992,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.89427,119,119,0.83879,0.94975
1992,Baden-Wuerttemberg,1st Quintile,No,0.86222,156,156,0.80796,0.91649
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.11534,41,329,0.08077,0.14991
1992,Baden-Wuerttemberg,2nd Quintile,No,0.88466,288,329,0.85009,0.91923
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.10178,43,348,0.06996,0.13359
1992,Baden-Wuerttemberg,3rd Quintile,No,0.89822,305,348,0.86641,0.93004
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.10453,45,461,0.07657,0.13248
1992,Baden-Wuerttemberg,4th Quintile,No,0.89547,416,461,0.86752,0.92343
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.08776,33,437,0.06120,0.11432
1992,Baden-Wuerttemberg,5th Quintile,No,0.91224,404,437,0.88568,0.93880
1992,Bavaria,1st Quintile,No,0.91709,168,168,0.87527,0.95891
1992,Bavaria,2nd Quintile,No,0.89931,203,203,0.85781,0.94081
1992,Bavaria,3rd Quintile,Yes,0.11800,43,327,0.08298,0.15302
1992,Bavaria,3rd Quintile,No,0.88200,284,327,0.84698,0.91702
1992,Bavaria,4th Quintile,Yes,0.09976,50,486,0.07309,0.12643
1992,Bavaria,4th Quintile,No,0.90024,436,486,0.87357,0.92691
1992,Bavaria,5th Quintile,Yes,0.06189,33,412,0.03859,0.08518
1992,Bavaria,5th Quintile,No,0.93811,379,412,0.91482,0.96141
1992,Berlin,1st Quintile,Yes,0.26159,35,135,0.18718,0.33601
1992,Berlin,1st Quintile,No,0.73841,100,135,0.66399,0.81282
1992,Berlin,2nd Quintile,No,0.83572,97,97,0.76160,0.90984
1992,Berlin,3rd Quintile,No,0.87970,103,103,0.81657,0.94283
1992,Berlin,4th Quintile,No,0.89184,93,93,0.82838,0.95531
1992,Berlin,5th Quintile,No,0.93539,100,100,0.88696,0.98382
1992,Brandenburg,1st Quintile,Yes,0.13601,44,280,0.09579,0.17624
1992,Brandenburg,1st Quintile,No,0.86399,236,280,0.82376,0.90421
1992,Brandenburg,2nd Quintile,No,0.87843,165,165,0.82842,0.92845
1992,Brandenburg,3rd Quintile,No,0.84285,87,87,0.76593,0.91977
1992,Brandenburg,4th Quintile,No,0.90204,49,49,0.81794,0.98613
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.90589,144,144,0.85803,0.95375
1992,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91180,91,91,0.85322,0.97039
1992,Mecklenburg-Western Pomerania,3rd Quintile,No,0.86085,75,75,0.78200,0.93971
1992,Mecklenburg-Western Pomerania,4th Quintile,No,0.85364,37,37,0.73817,0.96910
1992,Saxony,1st Quintile,Yes,0.06119,43,513,0.04043,0.08195
1992,Saxony,1st Quintile,No,0.93881,470,513,0.91805,0.95957
1992,Saxony,2nd Quintile,Yes,0.13620,55,339,0.09964,0.17277
1992,Saxony,2nd Quintile,No,0.86380,284,339,0.82723,0.90036
1992,Saxony,3rd Quintile,Yes,0.17737,37,187,0.12247,0.23226
1992,Saxony,3rd Quintile,No,0.82263,150,187,0.76774,0.87753
1992,Saxony,4th Quintile,No,0.84805,66,66,0.76078,0.93532
1992,Saxony,5th Quintile,No,0.93327,41,41,0.85593,1.01061
1992,Saxony-Anhalt,1st Quintile,No,0.93396,251,251,0.90317,0.96475
1992,Saxony-Anhalt,2nd Quintile,Yes,0.15416,43,283,0.11201,0.19631
1992,Saxony-Anhalt,2nd Quintile,No,0.84584,240,283,0.80369,0.88799
1992,Saxony-Anhalt,3rd Quintile,No,0.86419,119,119,0.80237,0.92600
1992,Saxony-Anhalt,4th Quintile,No,0.83234,43,43,0.71936,0.94532
1992,Thuringa,1st Quintile,Yes,0.09090,35,298,0.05820,0.12359
1992,Thuringa,1st Quintile,No,0.90910,263,298,0.87641,0.94180
1992,Thuringa,2nd Quintile,No,0.87713,201,201,0.83164,0.92263
1992,Thuringa,3rd Quintile,No,0.89062,94,94,0.82719,0.95406
1992,Thuringa,4th Quintile,No,0.84230,31,31,0.71188,0.97272
1993,Schleswig-Holstein,1st Quintile,No,0.94577,44,44,0.87808,1.01346
1993,Schleswig-Holstein,2nd Quintile,No,0.84472,50,50,0.74331,0.94613
1993,Schleswig-Holstein,3rd Quintile,No,0.87886,51,51,0.78842,0.96930
1993,Schleswig-Holstein,4th Quintile,No,0.84112,51,51,0.73979,0.94245
1993,Schleswig-Holstein,5th Quintile,No,0.93260,59,59,0.86808,0.99713
1993,Hamburg,4th Quintile,No,0.91671,32,32,0.81944,1.01398
1993,Hamburg,5th Quintile,No,0.98818,43,43,0.95550,1.02086
1993,Lower Saxony,1st Quintile,No,0.86810,127,127,0.80901,0.92718
1993,Lower Saxony,2nd Quintile,No,0.89425,157,157,0.84599,0.94251
1993,Lower Saxony,3rd Quintile,No,0.90874,186,186,0.86724,0.95024
1993,Lower Saxony,4th Quintile,No,0.91086,181,181,0.86923,0.95248
1993,Lower Saxony,5th Quintile,No,0.92546,211,211,0.88993,0.96098
1993,North Rhine-Westphalia,1st Quintile,Yes,0.19316,79,408,0.15480,0.23151
1993,North Rhine-Westphalia,1st Quintile,No,0.80684,329,408,0.76849,0.84520
1993,North Rhine-Westphalia,2nd Quintile,Yes,0.09948,55,508,0.07343,0.12553
1993,North Rhine-Westphalia,2nd Quintile,No,0.90052,453,508,0.87447,0.92657
1993,North Rhine-Westphalia,3rd Quintile,Yes,0.12984,69,463,0.09919,0.16049
1993,North Rhine-Westphalia,3rd Quintile,No,0.87016,394,463,0.83951,0.90081
1993,North Rhine-Westphalia,4th Quintile,Yes,0.10587,65,544,0.07999,0.13174
1993,North Rhine-Westphalia,4th Quintile,No,0.89413,479,544,0.86826,0.92001
1993,North Rhine-Westphalia,5th Quintile,Yes,0.08234,54,576,0.05987,0.10480
1993,North Rhine-Westphalia,5th Quintile,No,0.91766,522,576,0.89520,0.94013
1993,Hesse,1st Quintile,No,0.92792,121,121,0.88165,0.97420
1993,Hesse,2nd Quintile,No,0.85551,131,131,0.79508,0.91595
1993,Hesse,3rd Quintile,No,0.90814,162,162,0.86353,0.95276
1993,Hesse,4th Quintile,No,0.88576,151,151,0.83485,0.93667
1993,Hesse,5th Quintile,No,0.89777,262,262,0.86102,0.93452
1993,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.95378,93,93,0.91088,0.99668
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.91167,95,95,0.85430,0.96904
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.88434,128,128,0.82871,0.93996
1993,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94866,143,143,0.91236,0.98496
1993,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93144,118,118,0.88565,0.97723
1993,Baden-Wuerttemberg,1st Quintile,Yes,0.10147,35,277,0.06585,0.13710
1993,Baden-Wuerttemberg,1st Quintile,No,0.89853,242,277,0.86290,0.93415
1993,Baden-Wuerttemberg,2nd Quintile,Yes,0.14635,42,277,0.10465,0.18805
1993,Baden-Wuerttemberg,2nd Quintile,No,0.85365,235,277,0.81195,0.89535
1993,Baden-Wuerttemberg,3rd Quintile,Yes,0.10245,47,401,0.07273,0.13216
1993,Baden-Wuerttemberg,3rd Quintile,No,0.89755,354,401,0.86784,0.92727
1993,Baden-Wuerttemberg,4th Quintile,Yes,0.11548,43,442,0.08565,0.14531
1993,Baden-Wuerttemberg,4th Quintile,No,0.88452,399,442,0.85469,0.91435
1993,Baden-Wuerttemberg,5th Quintile,No,0.91461,352,352,0.88537,0.94385
1993,Bavaria,1st Quintile,No,0.92609,171,171,0.88677,0.96542
1993,Bavaria,2nd Quintile,Yes,0.12771,39,273,0.08804,0.16738
1993,Bavaria,2nd Quintile,No,0.87229,234,273,0.83262,0.91196
1993,Bavaria,3rd Quintile,Yes,0.09090,32,309,0.05880,0.12301
1993,Bavaria,3rd Quintile,No,0.90910,277,309,0.87699,0.94120
1993,Bavaria,4th Quintile,Yes,0.10209,42,440,0.07377,0.13042
1993,Bavaria,4th Quintile,No,0.89791,398,440,0.86958,0.92623
1993,Bavaria,5th Quintile,Yes,0.05504,31,411,0.03297,0.07712
1993,Bavaria,5th Quintile,No,0.94496,380,411,0.92288,0.96703
1993,Berlin,1st Quintile,No,0.75048,102,102,0.66608,0.83487
1993,Berlin,2nd Quintile,No,0.82762,67,67,0.73649,0.91875
1993,Berlin,3rd Quintile,No,0.91771,120,120,0.86834,0.96709
1993,Berlin,4th Quintile,No,0.90470,118,118,0.85149,0.95791
1993,Berlin,5th Quintile,No,0.93760,87,87,0.88648,0.98872
1993,Brandenburg,1st Quintile,Yes,0.11829,32,201,0.07353,0.16305
1993,Brandenburg,1st Quintile,No,0.88171,169,201,0.83695,0.92647
1993,Brandenburg,2nd Quintile,Yes,0.14557,31,178,0.09362,0.19753
1993,Brandenburg,2nd Quintile,No,0.85443,147,178,0.80247,0.90638
1993,Brandenburg,3rd Quintile,No,0.91151,107,107,0.85744,0.96557
1993,Brandenburg,4th Quintile,No,0.87566,88,88,0.80632,0.94500
1993,Mecklenburg-Western Pomerania,1st Quintile,No,0.92137,104,104,0.86938,0.97335
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.90673,118,118,0.85403,0.95942
1993,Mecklenburg-Western Pomerania,3rd Quintile,No,0.82456,78,78,0.73960,0.90951
1993,Mecklenburg-Western Pomerania,4th Quintile,No,0.94763,43,43,0.88025,1.01500
1993,Saxony,1st Quintile,Yes,0.10926,55,381,0.07789,0.14062
1993,Saxony,1st Quintile,No,0.89074,326,381,0.85938,0.92211
1993,Saxony,2nd Quintile,Yes,0.11625,49,359,0.08305,0.14945
1993,Saxony,2nd Quintile,No,0.88375,310,359,0.85055,0.91695
1993,Saxony,3rd Quintile,Yes,0.13514,38,214,0.08923,0.18106
1993,Saxony,3rd Quintile,No,0.86486,176,214,0.81894,0.91077
1993,Saxony,4th Quintile,No,0.89707,96,96,0.83597,0.95818
1993,Saxony,5th Quintile,No,0.89764,50,50,0.81276,0.98251
1993,Saxony-Anhalt,1st Quintile,No,0.91831,197,197,0.87997,0.95666
1993,Saxony-Anhalt,2nd Quintile,Yes,0.13738,37,256,0.09512,0.17963
1993,Saxony-Anhalt,2nd Quintile,No,0.86262,219,256,0.82037,0.90488
1993,Saxony-Anhalt,3rd Quintile,No,0.89298,123,123,0.83813,0.94784
1993,Saxony-Anhalt,4th Quintile,No,0.78347,69,69,0.68558,0.88137
1993,Saxony-Anhalt,5th Quintile,No,0.87693,35,35,0.76651,0.98736
1993,Thuringa,1st Quintile,No,0.86736,167,167,0.81577,0.91896
1993,Thuringa,2nd Quintile,Yes,0.10608,33,238,0.06687,0.14529
1993,Thuringa,2nd Quintile,No,0.89392,205,238,0.85471,0.93313
1993,Thuringa,3rd Quintile,No,0.84500,135,135,0.78372,0.90627
1993,Thuringa,4th Quintile,No,0.83684,50,50,0.73338,0.94030
1994,Schleswig-Holstein,1st Quintile,No,0.85789,47,47,0.75698,0.95879
1994,Schleswig-Holstein,2nd Quintile,No,0.85606,41,41,0.74727,0.96484
1994,Schleswig-Holstein,3rd Quintile,No,0.94631,58,58,0.88780,1.00483
1994,Schleswig-Holstein,4th Quintile,No,0.78536,56,56,0.67685,0.89387
1994,Schleswig-Holstein,5th Quintile,No,0.93031,47,47,0.85673,1.00389
1994,Hamburg,1st Quintile,No,0.96265,31,31,0.89480,1.03050
1994,Hamburg,4th Quintile,No,0.91994,34,34,0.82734,1.01253
1994,Lower Saxony,1st Quintile,No,0.86412,149,149,0.80891,0.91933
1994,Lower Saxony,2nd Quintile,No,0.88225,132,132,0.82706,0.93745
1994,Lower Saxony,3rd Quintile,No,0.91420,168,168,0.87172,0.95668
1994,Lower Saxony,4th Quintile,No,0.94996,212,212,0.92054,0.97938
1994,Lower Saxony,5th Quintile,No,0.94693,205,205,0.91617,0.97769
1994,North Rhine-Westphalia,1st Quintile,Yes,0.13036,61,461,0.09959,0.16113
