year,bula_h,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Bavaria,Primary Level,No,0.49837,68,153,0.41888,0.57786
2020,Bavaria,Lower Secondary Level,Yes,0.70812,320,451,0.66612,0.75013
2020,Bavaria,Lower Secondary Level,No,0.29188,131,451,0.24987,0.33388
2020,Bavaria,Upper Secondary Level,Yes,0.66678,1193,1809,0.64505,0.68851
2020,Bavaria,Upper Secondary Level,No,0.33322,616,1809,0.31149,0.35495
2020,Bavaria,Post-secondary Non-tertiary Level,Yes,0.62392,199,326,0.57126,0.67659
2020,Bavaria,Post-secondary Non-tertiary Level,No,0.37608,127,326,0.32341,0.42874
2020,Bavaria,First Stage of Tertiary Education,Yes,0.54273,154,241,0.47971,0.60576
2020,Bavaria,First Stage of Tertiary Education,No,0.45727,87,241,0.39424,0.52029
2020,Bavaria,Second Stage of Tertiary Education,Yes,0.67463,791,1206,0.64818,0.70108
2020,Bavaria,Second Stage of Tertiary Education,No,0.32537,415,1206,0.29892,0.35182
2020,Berlin,No answer / don't know,No,0.77903,39,39,0.64711,0.91095
2020,Berlin,Lower Secondary Level,Yes,0.64746,49,86,0.54589,0.74903
2020,Berlin,Lower Secondary Level,No,0.35254,37,86,0.25097,0.45411
2020,Berlin,Upper Secondary Level,Yes,0.75623,254,362,0.71194,0.80052
2020,Berlin,Upper Secondary Level,No,0.24377,108,362,0.19948,0.28806
2020,Berlin,Post-secondary Non-tertiary Level,Yes,0.59258,49,90,0.49049,0.69466
2020,Berlin,Post-secondary Non-tertiary Level,No,0.40742,41,90,0.30534,0.50951
2020,Berlin,First Stage of Tertiary Education,Yes,0.86408,39,39,0.75512,0.97305
2020,Berlin,Second Stage of Tertiary Education,Yes,0.67851,379,573,0.64023,0.71678
2020,Berlin,Second Stage of Tertiary Education,No,0.32149,194,573,0.28322,0.35977
2020,Brandenburg,Lower Secondary Level,Yes,0.55936,58,93,0.45791,0.66081
2020,Brandenburg,Lower Secondary Level,No,0.44064,35,93,0.33919,0.54209
2020,Brandenburg,Upper Secondary Level,Yes,0.77637,368,514,0.74031,0.81243
2020,Brandenburg,Upper Secondary Level,No,0.22363,146,514,0.18757,0.25969
2020,Brandenburg,Post-secondary Non-tertiary Level,Yes,0.58643,51,51,0.44992,0.72293
2020,Brandenburg,First Stage of Tertiary Education,Yes,0.77204,59,59,0.66408,0.88001
2020,Brandenburg,Second Stage of Tertiary Education,Yes,0.75484,210,292,0.70541,0.80427
2020,Brandenburg,Second Stage of Tertiary Education,No,0.24516,82,292,0.19573,0.29459
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.72735,166,234,0.67017,0.78453
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.27265,68,234,0.21547,0.32983
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.77651,112,147,0.70893,0.84408
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.22349,35,147,0.15592,0.29107
2020,Saxony,Lower Secondary Level,Yes,0.66223,74,136,0.58245,0.74201
2020,Saxony,Lower Secondary Level,No,0.33777,62,136,0.25799,0.41755
2020,Saxony,Upper Secondary Level,Yes,0.66893,468,722,0.63458,0.70328
2020,Saxony,Upper Secondary Level,No,0.33107,254,722,0.29672,0.36542
2020,Saxony,Post-secondary Non-tertiary Level,Yes,0.75089,58,58,0.63861,0.86317
2020,Saxony,First Stage of Tertiary Education,Yes,0.76003,86,123,0.68425,0.83581
2020,Saxony,First Stage of Tertiary Education,No,0.23997,37,123,0.16419,0.31575
2020,Saxony,Second Stage of Tertiary Education,Yes,0.76389,338,481,0.72589,0.80188
2020,Saxony,Second Stage of Tertiary Education,No,0.23611,143,481,0.19812,0.27411
2020,Saxony-Anhalt,Lower Secondary Level,Yes,0.58413,52,90,0.48173,0.68652
2020,Saxony-Anhalt,Lower Secondary Level,No,0.41587,38,90,0.31348,0.51827
2020,Saxony-Anhalt,Upper Secondary Level,Yes,0.67496,284,425,0.63038,0.71955
2020,Saxony-Anhalt,Upper Secondary Level,No,0.32504,141,425,0.28045,0.36962
2020,Saxony-Anhalt,First Stage of Tertiary Education,Yes,0.65495,44,44,0.51286,0.79704
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.78849,166,241,0.73682,0.84015
2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.21151,75,241,0.15985,0.26318
2020,Thuringa,Lower Secondary Level,Yes,0.74682,41,41,0.61206,0.88158
2020,Thuringa,Upper Secondary Level,Yes,0.65718,337,486,0.61494,0.69943
2020,Thuringa,Upper Secondary Level,No,0.34282,149,486,0.30057,0.38506
2020,Thuringa,First Stage of Tertiary Education,Yes,0.63362,50,50,0.49871,0.76853
2020,Thuringa,Second Stage of Tertiary Education,Yes,0.61762,162,254,0.55773,0.67750
2020,Thuringa,Second Stage of Tertiary Education,No,0.38238,92,254,0.32250,0.44227
2021,Schleswig-Holstein,Lower Secondary Level,Yes,0.75681,52,52,0.63906,0.87455
2021,Schleswig-Holstein,Upper Secondary Level,Yes,0.71489,195,285,0.66238,0.76739
2021,Schleswig-Holstein,Upper Secondary Level,No,0.28511,90,285,0.23261,0.33762
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.79214,51,51,0.67967,0.90462
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.66234,129,181,0.59326,0.73143
2021,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.33766,52,181,0.26857,0.40674
2021,Hamburg,Upper Secondary Level,Yes,0.85043,106,106,0.78221,0.91865
2021,Hamburg,Second Stage of Tertiary Education,Yes,0.76425,124,156,0.69743,0.83107
2021,Hamburg,Second Stage of Tertiary Education,No,0.23575,32,156,0.16893,0.30257
2021,Lower Saxony,No answer / don't know,Yes,0.80767,35,35,0.67519,0.94015
2021,Lower Saxony,Lower Secondary Level,Yes,0.72727,112,173,0.66071,0.79383
2021,Lower Saxony,Lower Secondary Level,No,0.27273,61,173,0.20617,0.33929
2021,Lower Saxony,Upper Secondary Level,Yes,0.75275,506,693,0.72061,0.78490
2021,Lower Saxony,Upper Secondary Level,No,0.24725,187,693,0.21510,0.27939
2021,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.76313,116,156,0.69619,0.83006
2021,Lower Saxony,Post-secondary Non-tertiary Level,No,0.23687,40,156,0.16994,0.30381
2021,Lower Saxony,First Stage of Tertiary Education,Yes,0.67115,68,68,0.55866,0.78365
2021,Lower Saxony,Second Stage of Tertiary Education,Yes,0.71869,325,451,0.67715,0.76024
2021,Lower Saxony,Second Stage of Tertiary Education,No,0.28131,126,451,0.23976,0.32285
2021,Bremen,Upper Secondary Level,Yes,0.88102,32,32,0.76705,0.99499
2021,North Rhine-Westphalia,No answer / don't know,Yes,0.74366,107,150,0.67355,0.81376
2021,North Rhine-Westphalia,No answer / don't know,No,0.25634,43,150,0.18624,0.32645
2021,North Rhine-Westphalia,Primary Level,Yes,0.68824,47,47,0.55437,0.82210
2021,North Rhine-Westphalia,Lower Secondary Level,Yes,0.66496,220,312,0.61250,0.71742
2021,North Rhine-Westphalia,Lower Secondary Level,No,0.33504,92,312,0.28258,0.38750
2021,North Rhine-Westphalia,Upper Secondary Level,Yes,0.73263,1039,1395,0.70939,0.75586
2021,North Rhine-Westphalia,Upper Secondary Level,No,0.26737,356,1395,0.24414,0.29061
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.69230,315,435,0.64887,0.73572
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.30770,120,435,0.26428,0.35113
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.61534,124,180,0.54407,0.68661
2021,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.38466,56,180,0.31339,0.45593
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.72370,728,989,0.69582,0.75158
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.27630,261,989,0.24842,0.30418
2021,Hesse,Lower Secondary Level,Yes,0.83676,66,66,0.74691,0.92661
2021,Hesse,Upper Secondary Level,Yes,0.77454,289,376,0.73224,0.81684
2021,Hesse,Upper Secondary Level,No,0.22546,87,376,0.18316,0.26776
2021,Hesse,Post-secondary Non-tertiary Level,Yes,0.57152,65,102,0.47500,0.66803
2021,Hesse,Post-secondary Non-tertiary Level,No,0.42848,37,102,0.33197,0.52500
2021,Hesse,First Stage of Tertiary Education,Yes,0.77167,43,43,0.64472,0.89862
2021,Hesse,Second Stage of Tertiary Education,Yes,0.68793,277,388,0.64177,0.73409
2021,Hesse,Second Stage of Tertiary Education,No,0.31207,111,388,0.26591,0.35823
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.83628,70,70,0.74897,0.92359
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.77637,271,360,0.73327,0.81948
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.22363,89,360,0.18052,0.26673
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.68517,56,56,0.56242,0.80792
2021,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Yes,0.70777,36,36,0.55710,0.85844
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.79596,163,215,0.74197,0.84996
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.20404,52,215,0.15004,0.25803
2021,Baden-Wuerttemberg,No answer / don't know,Yes,0.58911,44,44,0.44205,0.73616
2021,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.70050,84,122,0.61889,0.78212
2021,Baden-Wuerttemberg,Lower Secondary Level,No,0.29950,38,122,0.21788,0.38111
2021,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.74541,539,763,0.71447,0.77634
2021,Baden-Wuerttemberg,Upper Secondary Level,No,0.25459,224,763,0.22366,0.28553
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.66371,115,176,0.59371,0.73371
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.33629,61,176,0.26629,0.40629
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.63824,79,79,0.53160,0.74487
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.70141,465,681,0.66701,0.73581
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.29859,216,681,0.26419,0.33299
2021,Bavaria,No answer / don't know,Yes,0.56551,54,54,0.43205,0.69896
2021,Bavaria,Lower Secondary Level,Yes,0.69712,153,216,0.63570,0.75855
2021,Bavaria,Lower Secondary Level,No,0.30288,63,216,0.24145,0.36430
2021,Bavaria,Upper Secondary Level,Yes,0.69933,806,1151,0.67283,0.72584
2021,Bavaria,Upper Secondary Level,No,0.30067,345,1151,0.27416,0.32717
2021,Bavaria,Post-secondary Non-tertiary Level,Yes,0.66071,136,200,0.59493,0.72649
2021,Bavaria,Post-secondary Non-tertiary Level,No,0.33929,64,200,0.27351,0.40507
2021,Bavaria,First Stage of Tertiary Education,Yes,0.81746,125,169,0.75904,0.87587
2021,Bavaria,First Stage of Tertiary Education,No,0.18254,44,169,0.12413,0.24096
2021,Bavaria,Second Stage of Tertiary Education,Yes,0.68329,586,819,0.65141,0.71517
2021,Bavaria,Second Stage of Tertiary Education,No,0.31671,233,819,0.28483,0.34859
2021,Berlin,Upper Secondary Level,Yes,0.79469,174,224,0.74168,0.84771
2021,Berlin,Upper Secondary Level,No,0.20531,50,224,0.15229,0.25832
2021,Berlin,Post-secondary Non-tertiary Level,Yes,0.68629,40,40,0.54067,0.83192
2021,Berlin,Second Stage of Tertiary Education,Yes,0.75821,278,380,0.71510,0.80132
2021,Berlin,Second Stage of Tertiary Education,No,0.24179,102,380,0.19868,0.28490
2021,Brandenburg,Upper Secondary Level,Yes,0.76000,211,290,0.71076,0.80924
2021,Brandenburg,Upper Secondary Level,No,0.24000,79,290,0.19076,0.28924
2021,Brandenburg,First Stage of Tertiary Education,Yes,0.83272,42,42,0.71848,0.94697
2021,Brandenburg,Second Stage of Tertiary Education,Yes,0.78956,166,201,0.73306,0.84605
2021,Brandenburg,Second Stage of Tertiary Education,No,0.21044,35,201,0.15395,0.26694
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.75287,134,177,0.68915,0.81660
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.24713,43,177,0.18340,0.31085
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.74297,78,78,0.64536,0.84058
2021,Saxony,Lower Secondary Level,Yes,0.60057,41,41,0.44878,0.75235
2021,Saxony,Upper Secondary Level,Yes,0.69408,356,511,0.65409,0.73407
2021,Saxony,Upper Secondary Level,No,0.30592,155,511,0.26593,0.34591
2021,Saxony,Post-secondary Non-tertiary Level,Yes,0.71804,46,46,0.58657,0.84950
2021,Saxony,First Stage of Tertiary Education,Yes,0.77622,60,60,0.66987,0.88257
2021,Saxony,Second Stage of Tertiary Education,Yes,0.72063,272,353,0.67376,0.76751
2021,Saxony,Second Stage of Tertiary Education,No,0.27937,81,353,0.23249,0.32624
2021,Saxony-Anhalt,Upper Secondary Level,Yes,0.66763,188,269,0.61123,0.72403
2021,Saxony-Anhalt,Upper Secondary Level,No,0.33237,81,269,0.27597,0.38877
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.82161,115,153,0.76075,0.88248
2021,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.17839,38,153,0.11752,0.23925
2021,Thuringa,Upper Secondary Level,Yes,0.73326,217,293,0.68254,0.78399
2021,Thuringa,Upper Secondary Level,No,0.26674,76,293,0.21601,0.31746
2021,Thuringa,First Stage of Tertiary Education,Yes,0.68562,42,42,0.54351,0.82774
2021,Thuringa,Second Stage of Tertiary Education,Yes,0.70088,129,171,0.63205,0.76971
2021,Thuringa,Second Stage of Tertiary Education,No,0.29912,42,171,0.23029,0.36795
2022,Schleswig-Holstein,No answer / don't know,Yes,0.71636,66,99,0.62711,0.80561
2022,Schleswig-Holstein,No answer / don't know,No,0.28364,33,99,0.19439,0.37289
2022,Schleswig-Holstein,Lower Secondary Level,Yes,0.84206,68,68,0.75473,0.92938
2022,Schleswig-Holstein,Upper Secondary Level,Yes,0.64361,238,341,0.59271,0.69452
2022,Schleswig-Holstein,Upper Secondary Level,No,0.35639,103,341,0.30548,0.40729
2022,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.74589,60,60,0.63480,0.85698
2022,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.75443,191,243,0.70020,0.80866
2022,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.24557,52,243,0.19134,0.29980
2022,Hamburg,No answer / don't know,Yes,0.56807,59,90,0.46516,0.67098
2022,Hamburg,No answer / don't know,No,0.43193,31,90,0.32902,0.53484
2022,Hamburg,Upper Secondary Level,Yes,0.84113,110,144,0.78122,0.90105
2022,Hamburg,Upper Secondary Level,No,0.15887,34,144,0.09895,0.21878
2022,Hamburg,Post-secondary Non-tertiary Level,Yes,0.49378,33,33,0.32056,0.66701
2022,Hamburg,Second Stage of Tertiary Education,Yes,0.70717,164,229,0.64810,0.76624
2022,Hamburg,Second Stage of Tertiary Education,No,0.29283,65,229,0.23376,0.35190
2022,Lower Saxony,No answer / don't know,Yes,0.66067,176,273,0.60441,0.71694
2022,Lower Saxony,No answer / don't know,No,0.33933,97,273,0.28306,0.39559
2022,Lower Saxony,Primary Level,Yes,0.64669,64,101,0.55300,0.74038
2022,Lower Saxony,Primary Level,No,0.35331,37,101,0.25962,0.44700
2022,Lower Saxony,Lower Secondary Level,Yes,0.72703,156,217,0.66762,0.78644
2022,Lower Saxony,Lower Secondary Level,No,0.27297,61,217,0.21356,0.33238
2022,Lower Saxony,Upper Secondary Level,Yes,0.72739,516,732,0.69511,0.75968
2022,Lower Saxony,Upper Secondary Level,No,0.27261,216,732,0.24032,0.30489
2022,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.69823,128,185,0.63190,0.76455
2022,Lower Saxony,Post-secondary Non-tertiary Level,No,0.30177,57,185,0.23545,0.36810
2022,Lower Saxony,First Stage of Tertiary Education,Yes,0.52019,74,114,0.42807,0.61230
2022,Lower Saxony,First Stage of Tertiary Education,No,0.47981,40,114,0.38770,0.57193
2022,Lower Saxony,Second Stage of Tertiary Education,Yes,0.63538,387,576,0.59604,0.67473
2022,Lower Saxony,Second Stage of Tertiary Education,No,0.36462,189,576,0.32527,0.40396
2022,Bremen,Upper Secondary Level,Yes,0.88638,43,43,0.79041,0.98236
2022,Bremen,Second Stage of Tertiary Education,Yes,0.63323,37,37,0.47581,0.79066
2022,North Rhine-Westphalia,No answer / don't know,Yes,0.67413,528,789,0.64141,0.70686
2022,North Rhine-Westphalia,No answer / don't know,No,0.32587,261,789,0.29314,0.35859
2022,North Rhine-Westphalia,Pre-primary Level,Yes,0.68608,54,54,0.56113,0.81102
2022,North Rhine-Westphalia,Primary Level,Yes,0.71288,172,250,0.65668,0.76907
2022,North Rhine-Westphalia,Primary Level,No,0.28712,78,250,0.23093,0.34332
2022,North Rhine-Westphalia,Lower Secondary Level,Yes,0.72865,277,412,0.68566,0.77164
2022,North Rhine-Westphalia,Lower Secondary Level,No,0.27135,135,412,0.22836,0.31434
2022,North Rhine-Westphalia,Upper Secondary Level,Yes,0.73175,1231,1698,0.71067,0.75283
2022,North Rhine-Westphalia,Upper Secondary Level,No,0.26825,467,1698,0.24717,0.28933
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.69229,400,568,0.65430,0.73028
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.30771,168,568,0.26972,0.34570
2022,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.69383,160,231,0.63426,0.75339
2022,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.30617,71,231,0.24661,0.36574
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.68782,1084,1573,0.66491,0.71073
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.31218,489,1573,0.28927,0.33509
2022,Hesse,No answer / don't know,Yes,0.74213,152,228,0.68522,0.79904
2022,Hesse,No answer / don't know,No,0.25787,76,228,0.20096,0.31478
2022,Hesse,Primary Level,Yes,0.72176,51,51,0.59754,0.84597
2022,Hesse,Lower Secondary Level,Yes,0.54279,62,62,0.41777,0.66780
2022,Hesse,Upper Secondary Level,Yes,0.66392,332,482,0.62170,0.70613
2022,Hesse,Upper Secondary Level,No,0.33608,150,482,0.29387,0.37830
2022,Hesse,Post-secondary Non-tertiary Level,Yes,0.75441,80,122,0.67772,0.83111
2022,Hesse,Post-secondary Non-tertiary Level,No,0.24559,42,122,0.16889,0.32228
2022,Hesse,First Stage of Tertiary Education,Yes,0.63538,43,43,0.48981,0.78095
2022,Hesse,Second Stage of Tertiary Education,Yes,0.72094,418,602,0.68508,0.75680
2022,Hesse,Second Stage of Tertiary Education,No,0.27906,184,602,0.24320,0.31492
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,Yes,0.66839,93,146,0.59176,0.74502
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.33161,53,146,0.25498,0.40824
2022,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.72466,69,69,0.61849,0.83083
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.73072,307,430,0.68875,0.77270
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.26928,123,430,0.22730,0.31125
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.76821,92,129,0.69511,0.84132
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.23179,37,129,0.15868,0.30489
2022,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Yes,0.65929,38,38,0.50658,0.81201
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.66554,199,305,0.61251,0.71858
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.33446,106,305,0.28142,0.38749
2022,Baden-Wuerttemberg,No answer / don't know,Yes,0.70984,222,354,0.66250,0.75719
2022,Baden-Wuerttemberg,No answer / don't know,No,0.29016,132,354,0.24281,0.33750
2022,Baden-Wuerttemberg,Primary Level,Yes,0.62951,44,44,0.48516,0.77386
2022,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.73653,114,181,0.67218,0.80089
2022,Baden-Wuerttemberg,Lower Secondary Level,No,0.26347,67,181,0.19911,0.32782
2022,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.67125,597,926,0.64098,0.70153
2022,Baden-Wuerttemberg,Upper Secondary Level,No,0.32875,329,926,0.29847,0.35902
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.59265,140,221,0.52773,0.65758
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.40735,81,221,0.34242,0.47227
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.69679,103,145,0.62171,0.77187
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.30321,42,145,0.22813,0.37829
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.64129,655,1067,0.61250,0.67008
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.35871,412,1067,0.32992,0.38750
2022,Bavaria,No answer / don't know,Yes,0.67119,298,478,0.62903,0.71335
2022,Bavaria,No answer / don't know,No,0.32881,180,478,0.28665,0.37097
2022,Bavaria,Primary Level,Yes,0.83002,49,49,0.72376,0.93629
2022,Bavaria,Lower Secondary Level,Yes,0.62854,165,258,0.56946,0.68761
2022,Bavaria,Lower Secondary Level,No,0.37146,93,258,0.31239,0.43054
2022,Bavaria,Upper Secondary Level,Yes,0.66797,925,1403,0.64331,0.69262
2022,Bavaria,Upper Secondary Level,No,0.33203,478,1403,0.30738,0.35669
2022,Bavaria,Post-secondary Non-tertiary Level,Yes,0.62198,151,241,0.56063,0.68332
2022,Bavaria,Post-secondary Non-tertiary Level,No,0.37802,90,241,0.31668,0.43937
2022,Bavaria,First Stage of Tertiary Education,Yes,0.69655,145,221,0.63580,0.75731
2022,Bavaria,First Stage of Tertiary Education,No,0.30345,76,221,0.24269,0.36420
2022,Bavaria,Second Stage of Tertiary Education,Yes,0.64965,856,1296,0.62367,0.67564
