year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,2nd Quintile,No,0.26245,149,440,0.22130,0.30361
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.59106,372,521,0.54880,0.63331
2017,Baden-Wuerttemberg,3rd Quintile,No,0.21874,149,521,0.18321,0.25427
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.65053,449,635,0.61342,0.68765
2017,Baden-Wuerttemberg,4th Quintile,No,0.20486,186,635,0.17344,0.23628
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.58413,489,708,0.54780,0.62046
2017,Baden-Wuerttemberg,5th Quintile,No,0.30045,219,708,0.26666,0.33425
2017,Bavaria,1st Quintile,Yes,0.57184,358,514,0.52902,0.61465
2017,Bavaria,1st Quintile,No,0.21598,156,514,0.18037,0.25159
2017,Bavaria,2nd Quintile,Yes,0.52818,503,749,0.49241,0.56396
2017,Bavaria,2nd Quintile,No,0.27280,246,749,0.24088,0.30472
2017,Bavaria,3rd Quintile,Yes,0.56972,500,728,0.53373,0.60571
2017,Bavaria,3rd Quintile,No,0.23339,228,728,0.20264,0.26414
2017,Bavaria,4th Quintile,Yes,0.62937,560,781,0.59548,0.66327
2017,Bavaria,4th Quintile,No,0.22534,221,781,0.19602,0.25466
2017,Bavaria,5th Quintile,Yes,0.61339,569,823,0.58010,0.64668
2017,Bavaria,5th Quintile,No,0.25506,254,823,0.22526,0.28486
2017,Berlin,1st Quintile,Yes,0.61715,142,211,0.55141,0.68289
2017,Berlin,1st Quintile,No,0.21678,69,211,0.16105,0.27251
2017,Berlin,2nd Quintile,Yes,0.62287,138,183,0.55245,0.69328
2017,Berlin,2nd Quintile,No,0.23322,45,183,0.17178,0.29466
2017,Berlin,3rd Quintile,Yes,0.70463,111,111,0.61938,0.78989
2017,Berlin,4th Quintile,Yes,0.69699,123,158,0.62511,0.76888
2017,Berlin,4th Quintile,No,0.19952,35,158,0.13700,0.26203
2017,Berlin,5th Quintile,Yes,0.62237,122,174,0.55012,0.69461
2017,Berlin,5th Quintile,No,0.27619,52,174,0.20956,0.34281
2017,Brandenburg,1st Quintile,Yes,0.58122,167,228,0.51704,0.64540
2017,Brandenburg,1st Quintile,No,0.18788,61,228,0.13706,0.23869
2017,Brandenburg,2nd Quintile,Yes,0.66995,167,219,0.60753,0.73237
2017,Brandenburg,2nd Quintile,No,0.16792,52,219,0.11830,0.21754
2017,Brandenburg,3rd Quintile,Yes,0.67219,164,212,0.60885,0.73553
2017,Brandenburg,3rd Quintile,No,0.19215,48,212,0.13899,0.24531
2017,Brandenburg,4th Quintile,Yes,0.72671,91,91,0.63464,0.81878
2017,Brandenburg,5th Quintile,Yes,0.55655,72,72,0.44099,0.67211
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.57921,90,137,0.49624,0.66219
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.23258,47,137,0.16158,0.30359
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.62125,101,101,0.52618,0.71633
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.57632,75,75,0.46373,0.68890
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.56051,43,43,0.41041,0.71062
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.60253,45,45,0.45793,0.74713
2017,Saxony,1st Quintile,Yes,0.60527,233,328,0.55229,0.65825
2017,Saxony,1st Quintile,No,0.21693,95,328,0.17226,0.26161
2017,Saxony,2nd Quintile,Yes,0.65529,282,374,0.60706,0.70352
2017,Saxony,2nd Quintile,No,0.17985,92,374,0.14087,0.21883
2017,Saxony,3rd Quintile,Yes,0.62405,234,314,0.57038,0.67771
2017,Saxony,3rd Quintile,No,0.22779,80,314,0.18132,0.27425
2017,Saxony,4th Quintile,Yes,0.75661,172,228,0.70079,0.81244
2017,Saxony,4th Quintile,No,0.14667,56,228,0.10065,0.19269
2017,Saxony,5th Quintile,Yes,0.63818,97,148,0.56050,0.71587
2017,Saxony,5th Quintile,No,0.27583,51,148,0.20358,0.34808
2017,Saxony-Anhalt,1st Quintile,Yes,0.54801,164,241,0.48504,0.61097
2017,Saxony-Anhalt,1st Quintile,No,0.21748,77,241,0.16529,0.26967
2017,Saxony-Anhalt,2nd Quintile,Yes,0.71293,149,186,0.64774,0.77812
2017,Saxony-Anhalt,2nd Quintile,No,0.13354,37,186,0.08453,0.18256
2017,Saxony-Anhalt,3rd Quintile,Yes,0.56994,100,142,0.48822,0.65166
2017,Saxony-Anhalt,3rd Quintile,No,0.30479,42,142,0.22881,0.38077
2017,Saxony-Anhalt,4th Quintile,Yes,0.65069,87,87,0.54993,0.75145
2017,Saxony-Anhalt,5th Quintile,Yes,0.60078,67,67,0.48263,0.71893
2017,Thuringa,1st Quintile,Yes,0.57338,131,176,0.50011,0.64666
2017,Thuringa,1st Quintile,No,0.22090,45,176,0.15943,0.28237
2017,Thuringa,2nd Quintile,Yes,0.62421,184,262,0.56545,0.68297
2017,Thuringa,2nd Quintile,No,0.23083,78,262,0.17971,0.28195
2017,Thuringa,3rd Quintile,Yes,0.63325,113,160,0.55834,0.70816
2017,Thuringa,3rd Quintile,No,0.23360,47,160,0.16783,0.29937
2017,Thuringa,4th Quintile,Yes,0.68571,101,101,0.59472,0.77670
2017,Thuringa,5th Quintile,Yes,0.73481,77,77,0.63556,0.83406
2018,Schleswig-Holstein,1st Quintile,Yes,0.55391,131,180,0.48109,0.62673
2018,Schleswig-Holstein,1st Quintile,No,0.18686,49,180,0.12975,0.24396
2018,Schleswig-Holstein,2nd Quintile,Yes,0.53742,137,210,0.46982,0.60502
2018,Schleswig-Holstein,2nd Quintile,No,0.23134,73,210,0.17417,0.28851
2018,Schleswig-Holstein,3rd Quintile,Yes,0.63769,133,188,0.56880,0.70658
2018,Schleswig-Holstein,3rd Quintile,No,0.20594,55,188,0.14798,0.26390
2018,Schleswig-Holstein,4th Quintile,Yes,0.66258,114,152,0.58716,0.73800
2018,Schleswig-Holstein,4th Quintile,No,0.16533,38,152,0.10608,0.22459
2018,Schleswig-Holstein,5th Quintile,Yes,0.55729,106,158,0.47959,0.63499
2018,Schleswig-Holstein,5th Quintile,No,0.34206,52,158,0.26785,0.41627
2018,Hamburg,1st Quintile,Yes,0.52097,55,55,0.38773,0.65421
2018,Hamburg,2nd Quintile,Yes,0.68980,57,57,0.56865,0.81096
2018,Hamburg,3rd Quintile,Yes,0.57081,56,56,0.44000,0.70162
2018,Hamburg,4th Quintile,Yes,0.57007,54,54,0.43679,0.70336
2018,Hamburg,5th Quintile,Yes,0.56560,72,111,0.47297,0.65823
2018,Hamburg,5th Quintile,No,0.35031,39,111,0.26115,0.43946
2018,Lower Saxony,1st Quintile,Yes,0.54460,340,525,0.50196,0.58724
2018,Lower Saxony,1st Quintile,No,0.21418,185,525,0.17905,0.24931
2018,Lower Saxony,2nd Quintile,Yes,0.60566,350,483,0.56203,0.64929
2018,Lower Saxony,2nd Quintile,No,0.19021,133,483,0.15517,0.22525
2018,Lower Saxony,3rd Quintile,Yes,0.63176,368,484,0.58875,0.67478
2018,Lower Saxony,3rd Quintile,No,0.20545,116,484,0.16942,0.24148
2018,Lower Saxony,4th Quintile,Yes,0.67539,347,459,0.63250,0.71827
2018,Lower Saxony,4th Quintile,No,0.20402,112,459,0.16711,0.24092
2018,Lower Saxony,5th Quintile,Yes,0.68706,391,527,0.64743,0.72669
2018,Lower Saxony,5th Quintile,No,0.22765,136,527,0.19182,0.26349
2018,Bremen,1st Quintile,Yes,0.60555,42,42,0.45594,0.75515
2018,Bremen,2nd Quintile,Yes,0.48948,31,31,0.31060,0.66836
2018,Bremen,5th Quintile,Yes,0.72450,41,41,0.58605,0.86296
2018,North Rhine-Westphalia,1st Quintile,Yes,0.53345,736,1088,0.50379,0.56310
2018,North Rhine-Westphalia,1st Quintile,No,0.22291,352,1088,0.19816,0.24765
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.61319,737,1031,0.58345,0.64294
2018,North Rhine-Westphalia,2nd Quintile,No,0.21632,294,1031,0.19117,0.24146
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.61936,725,979,0.58893,0.64979
2018,North Rhine-Westphalia,3rd Quintile,No,0.23492,254,979,0.20835,0.26149
2018,North Rhine-Westphalia,4th Quintile,Yes,0.67092,696,965,0.64126,0.70058
2018,North Rhine-Westphalia,4th Quintile,No,0.20947,269,965,0.18378,0.23516
2018,North Rhine-Westphalia,5th Quintile,Yes,0.64479,785,1072,0.61612,0.67345
2018,North Rhine-Westphalia,5th Quintile,No,0.25516,287,1072,0.22905,0.28127
2018,Hesse,1st Quintile,Yes,0.58327,193,269,0.52424,0.64229
2018,Hesse,1st Quintile,No,0.15670,76,269,0.11317,0.20022
2018,Hesse,2nd Quintile,Yes,0.56599,192,270,0.50676,0.62522
2018,Hesse,2nd Quintile,No,0.23915,78,270,0.18818,0.29013
2018,Hesse,3rd Quintile,Yes,0.57722,220,304,0.52160,0.63285
2018,Hesse,3rd Quintile,No,0.29667,84,304,0.24524,0.34811
2018,Hesse,4th Quintile,Yes,0.57473,224,331,0.52139,0.62807
2018,Hesse,4th Quintile,No,0.26138,107,331,0.21398,0.30879
2018,Hesse,5th Quintile,Yes,0.58423,300,432,0.53770,0.63076
2018,Hesse,5th Quintile,No,0.28675,132,432,0.24406,0.32945
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.50027,189,283,0.44191,0.55863
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.22615,94,283,0.17733,0.27498
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.51573,172,281,0.45719,0.57427
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.25098,109,281,0.20019,0.30176
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.65928,211,269,0.60254,0.71603
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.14854,58,269,0.10596,0.19112
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65057,210,283,0.59492,0.70622
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.23986,73,283,0.19002,0.28969
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.69419,192,253,0.63730,0.75108
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.21004,61,253,0.15975,0.26034
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.56240,208,285,0.50470,0.62010
2018,Baden-Wuerttemberg,1st Quintile,No,0.19663,77,285,0.15040,0.24285
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.53704,338,493,0.49298,0.58110
2018,Baden-Wuerttemberg,2nd Quintile,No,0.25051,155,493,0.21222,0.28880
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.58140,375,541,0.53979,0.62301
2018,Baden-Wuerttemberg,3rd Quintile,No,0.22735,166,541,0.19200,0.26270
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.61139,462,646,0.57377,0.64901
2018,Baden-Wuerttemberg,4th Quintile,No,0.23027,184,646,0.19778,0.26276
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.61628,522,744,0.58132,0.65125
2018,Baden-Wuerttemberg,5th Quintile,No,0.26981,222,744,0.23790,0.30173
2018,Bavaria,1st Quintile,Yes,0.58518,401,545,0.54378,0.62658
2018,Bavaria,1st Quintile,No,0.19289,144,545,0.15974,0.22605
2018,Bavaria,2nd Quintile,Yes,0.52705,493,713,0.49038,0.56372
2018,Bavaria,2nd Quintile,No,0.25542,220,713,0.22338,0.28745
2018,Bavaria,3rd Quintile,Yes,0.57603,486,709,0.53962,0.61243
2018,Bavaria,3rd Quintile,No,0.25460,223,709,0.22252,0.28669
2018,Bavaria,4th Quintile,Yes,0.61743,598,843,0.58460,0.65026
2018,Bavaria,4th Quintile,No,0.23256,245,843,0.20403,0.26110
2018,Bavaria,5th Quintile,Yes,0.62764,693,981,0.59737,0.65791
2018,Bavaria,5th Quintile,No,0.27031,288,981,0.24250,0.29812
2018,Berlin,1st Quintile,Yes,0.56141,149,211,0.49429,0.62852
2018,Berlin,1st Quintile,No,0.22138,62,211,0.16522,0.27753
2018,Berlin,2nd Quintile,Yes,0.72515,133,171,0.65804,0.79226
2018,Berlin,2nd Quintile,No,0.12891,38,171,0.07854,0.17929
2018,Berlin,3rd Quintile,Yes,0.69980,108,141,0.62387,0.77572
2018,Berlin,3rd Quintile,No,0.14926,33,141,0.09023,0.20829
2018,Berlin,4th Quintile,Yes,0.69311,129,174,0.62438,0.76184
2018,Berlin,4th Quintile,No,0.19053,45,174,0.13201,0.24905
2018,Berlin,5th Quintile,Yes,0.67494,133,180,0.60632,0.74355
2018,Berlin,5th Quintile,No,0.19585,47,180,0.13772,0.25399
2018,Brandenburg,1st Quintile,Yes,0.53941,162,235,0.47554,0.60327
2018,Brandenburg,1st Quintile,No,0.27081,73,235,0.21387,0.32775
2018,Brandenburg,2nd Quintile,Yes,0.60736,189,243,0.54583,0.66889
2018,Brandenburg,2nd Quintile,No,0.19959,54,243,0.14924,0.24995
2018,Brandenburg,3rd Quintile,Yes,0.68663,171,212,0.62404,0.74922
2018,Brandenburg,3rd Quintile,No,0.14672,41,212,0.09898,0.19447
2018,Brandenburg,4th Quintile,Yes,0.75430,103,103,0.67075,0.83784
2018,Brandenburg,5th Quintile,Yes,0.57969,88,88,0.47597,0.68342
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.56426,109,165,0.48837,0.64015
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.20326,56,165,0.14167,0.26486
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.58347,115,163,0.50755,0.65938
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.28579,48,163,0.21622,0.35536
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.62477,64,64,0.50521,0.74433
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.62775,56,56,0.50000,0.75551
2018,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.59052,42,42,0.44000,0.74104
2018,Saxony,1st Quintile,Yes,0.60649,232,327,0.55346,0.65952
2018,Saxony,1st Quintile,No,0.17667,95,327,0.13527,0.21807
2018,Saxony,2nd Quintile,Yes,0.61884,355,471,0.57493,0.66275
2018,Saxony,2nd Quintile,No,0.21966,116,471,0.18223,0.25709
2018,Saxony,3rd Quintile,Yes,0.61794,250,347,0.56674,0.66914
2018,Saxony,3rd Quintile,No,0.23360,97,347,0.18902,0.27818
2018,Saxony,4th Quintile,Yes,0.60228,182,250,0.54149,0.66307
2018,Saxony,4th Quintile,No,0.29851,68,250,0.24167,0.35534
2018,Saxony,5th Quintile,Yes,0.61801,116,170,0.54476,0.69127
2018,Saxony,5th Quintile,No,0.29647,54,170,0.22762,0.36533
2018,Saxony-Anhalt,1st Quintile,Yes,0.51839,179,259,0.45742,0.57936
2018,Saxony-Anhalt,1st Quintile,No,0.26695,80,259,0.21297,0.32093
2018,Saxony-Anhalt,2nd Quintile,Yes,0.65212,140,193,0.58474,0.71949
2018,Saxony-Anhalt,2nd Quintile,No,0.21210,53,193,0.15427,0.26992
2018,Saxony-Anhalt,3rd Quintile,Yes,0.62860,132,168,0.55531,0.70188
2018,Saxony-Anhalt,3rd Quintile,No,0.16587,36,168,0.10945,0.22228
2018,Saxony-Anhalt,4th Quintile,Yes,0.80120,103,103,0.72375,0.87865
2018,Saxony-Anhalt,5th Quintile,Yes,0.69385,71,71,0.58587,0.80182
2018,Thuringa,1st Quintile,Yes,0.57545,146,193,0.50553,0.64536
2018,Thuringa,1st Quintile,No,0.20932,47,193,0.15178,0.26687
2018,Thuringa,2nd Quintile,Yes,0.62469,194,252,0.56479,0.68459
2018,Thuringa,2nd Quintile,No,0.21303,58,252,0.16238,0.26369
2018,Thuringa,3rd Quintile,Yes,0.61356,138,196,0.54522,0.68191
2018,Thuringa,3rd Quintile,No,0.24582,58,196,0.18539,0.30626
2018,Thuringa,4th Quintile,Yes,0.56452,113,156,0.48646,0.64258
2018,Thuringa,4th Quintile,No,0.31637,43,156,0.24316,0.38959
2018,Thuringa,5th Quintile,Yes,0.59182,65,65,0.47140,0.71223
2019,Schleswig-Holstein,1st Quintile,Yes,0.46277,118,168,0.38715,0.53840
2019,Schleswig-Holstein,1st Quintile,No,0.16955,50,168,0.11264,0.22646
2019,Schleswig-Holstein,2nd Quintile,Yes,0.62095,141,197,0.55303,0.68888
2019,Schleswig-Holstein,2nd Quintile,No,0.19289,56,197,0.13765,0.24813
2019,Schleswig-Holstein,3rd Quintile,Yes,0.62848,120,168,0.55519,0.70177
2019,Schleswig-Holstein,3rd Quintile,No,0.20690,48,168,0.14546,0.26833
2019,Schleswig-Holstein,4th Quintile,Yes,0.57160,102,140,0.48933,0.65386
2019,Schleswig-Holstein,4th Quintile,No,0.22779,38,140,0.15806,0.29751
2019,Schleswig-Holstein,5th Quintile,Yes,0.74982,124,155,0.68141,0.81822
2019,Schleswig-Holstein,5th Quintile,No,0.14849,31,155,0.09233,0.20465
2019,Hamburg,1st Quintile,Yes,0.59528,84,84,0.48968,0.70088
2019,Hamburg,2nd Quintile,Yes,0.55855,47,47,0.41505,0.70205
2019,Hamburg,3rd Quintile,Yes,0.55810,52,52,0.42181,0.69440
2019,Hamburg,4th Quintile,Yes,0.53306,68,99,0.43428,0.63184
2019,Hamburg,4th Quintile,No,0.23379,31,99,0.14999,0.31759
2019,Hamburg,5th Quintile,Yes,0.81971,81,81,0.73546,0.90395
2019,Lower Saxony,1st Quintile,Yes,0.56485,325,477,0.52031,0.60939
2019,Lower Saxony,1st Quintile,No,0.19294,152,477,0.15749,0.22839
2019,Lower Saxony,2nd Quintile,Yes,0.59652,334,458,0.55154,0.64150
2019,Lower Saxony,2nd Quintile,No,0.19147,124,458,0.15539,0.22754
2019,Lower Saxony,3rd Quintile,Yes,0.68095,313,432,0.63695,0.72496
2019,Lower Saxony,3rd Quintile,No,0.18662,119,432,0.14983,0.22340
2019,Lower Saxony,4th Quintile,Yes,0.62615,343,458,0.58179,0.67051
2019,Lower Saxony,4th Quintile,No,0.22848,115,458,0.18998,0.26697
2019,Lower Saxony,5th Quintile,Yes,0.68816,361,487,0.64697,0.72934
2019,Lower Saxony,5th Quintile,No,0.21416,126,487,0.17769,0.25064
2019,Bremen,1st Quintile,Yes,0.57187,51,51,0.43472,0.70902
2019,Bremen,4th Quintile,Yes,0.70989,34,34,0.55505,0.86473
2019,North Rhine-Westphalia,1st Quintile,Yes,0.53633,714,990,0.50525,0.56741
2019,North Rhine-Westphalia,1st Quintile,No,0.19728,276,990,0.17248,0.22208
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.61619,725,1004,0.58610,0.64629
2019,North Rhine-Westphalia,2nd Quintile,No,0.21597,279,1004,0.19051,0.24144
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.61794,622,847,0.58520,0.65068
2019,North Rhine-Westphalia,3rd Quintile,No,0.23712,225,847,0.20846,0.26578
2019,North Rhine-Westphalia,4th Quintile,Yes,0.64556,677,912,0.61450,0.67662
2019,North Rhine-Westphalia,4th Quintile,No,0.22696,235,912,0.19976,0.25416
2019,North Rhine-Westphalia,5th Quintile,Yes,0.65195,768,1040,0.62299,0.68092
2019,North Rhine-Westphalia,5th Quintile,No,0.25040,272,1040,0.22406,0.27675
2019,Hesse,1st Quintile,Yes,0.52165,172,246,0.45909,0.58420
2019,Hesse,1st Quintile,No,0.19188,74,246,0.14257,0.24119
2019,Hesse,2nd Quintile,Yes,0.50732,165,243,0.44433,0.57031
2019,Hesse,2nd Quintile,No,0.31493,78,243,0.25640,0.37345
2019,Hesse,3rd Quintile,Yes,0.62101,202,275,0.56356,0.67845
2019,Hesse,3rd Quintile,No,0.25345,73,275,0.20195,0.30496
2019,Hesse,4th Quintile,Yes,0.62566,201,277,0.56856,0.68275
2019,Hesse,4th Quintile,No,0.23457,76,277,0.18458,0.28457
2019,Hesse,5th Quintile,Yes,0.64711,304,408,0.60069,0.69354
2019,Hesse,5th Quintile,No,0.21810,104,408,0.17798,0.25822
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.55153,198,288,0.49399,0.60907
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.21252,90,288,0.16519,0.25985
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.64719,206,292,0.59229,0.70210
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.14908,86,292,0.10816,0.19000
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.59473,174,238,0.53223,0.65724
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.26176,64,238,0.20579,0.31773
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.71450,183,233,0.65639,0.77262
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.15321,50,233,0.10686,0.19956
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.70954,198,261,0.65436,0.76472
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.19678,63,261,0.14846,0.24511
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.62586,219,308,0.57173,0.67999
2019,Baden-Wuerttemberg,1st Quintile,No,0.14816,89,308,0.10842,0.18790
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.55782,274,405,0.50939,0.60625
2019,Baden-Wuerttemberg,2nd Quintile,No,0.23808,131,405,0.19655,0.27962
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.54937,337,493,0.50540,0.59333
2019,Baden-Wuerttemberg,3rd Quintile,No,0.21845,156,493,0.18193,0.25496
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.58050,385,538,0.53876,0.62223
2019,Baden-Wuerttemberg,4th Quintile,No,0.22600,153,538,0.19062,0.26137
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.62653,508,700,0.59067,0.66239
2019,Baden-Wuerttemberg,5th Quintile,No,0.27326,192,700,0.24022,0.30629
2019,Bavaria,1st Quintile,Yes,0.54938,325,460,0.50386,0.59490
2019,Bavaria,1st Quintile,No,0.21899,135,460,0.18116,0.25683
2019,Bavaria,2nd Quintile,Yes,0.58114,512,685,0.54416,0.61811
2019,Bavaria,2nd Quintile,No,0.19458,173,685,0.16491,0.22425
2019,Bavaria,3rd Quintile,Yes,0.64981,523,710,0.61470,0.68492
2019,Bavaria,3rd Quintile,No,0.17219,187,710,0.14440,0.19998
2019,Bavaria,4th Quintile,Yes,0.57744,501,732,0.54163,0.61324
2019,Bavaria,4th Quintile,No,0.25453,231,732,0.22295,0.28611
2019,Bavaria,5th Quintile,Yes,0.61159,607,884,0.57944,0.64374
2019,Bavaria,5th Quintile,No,0.28778,277,884,0.25792,0.31765
2019,Berlin,1st Quintile,Yes,0.52924,131,197,0.45936,0.59912
2019,Berlin,1st Quintile,No,0.22741,66,197,0.16873,0.28609
2019,Berlin,2nd Quintile,Yes,0.62492,133,176,0.55319,0.69665
2019,Berlin,2nd Quintile,No,0.22063,43,176,0.15919,0.28207
2019,Berlin,3rd Quintile,Yes,0.58758,106,152,0.50907,0.66610
2019,Berlin,3rd Quintile,No,0.26962,46,152,0.19884,0.34040
2019,Berlin,4th Quintile,Yes,0.71069,108,148,0.63739,0.78399
2019,Berlin,4th Quintile,No,0.18855,40,148,0.12532,0.25178
2019,Berlin,5th Quintile,Yes,0.65737,133,180,0.58785,0.72690
2019,Berlin,5th Quintile,No,0.28079,47,180,0.21496,0.34663
2019,Brandenburg,1st Quintile,Yes,0.62328,180,261,0.56438,0.68218
2019,Brandenburg,1st Quintile,No,0.19096,81,261,0.14318,0.23874
2019,Brandenburg,2nd Quintile,Yes,0.56877,172,227,0.50421,0.63334
2019,Brandenburg,2nd Quintile,No,0.21042,55,227,0.15728,0.26356
2019,Brandenburg,3rd Quintile,Yes,0.52654,137,201,0.45734,0.59574
2019,Brandenburg,3rd Quintile,No,0.29250,64,201,0.22946,0.35555
2019,Brandenburg,4th Quintile,Yes,0.68514,127,164,0.61384,0.75645
2019,Brandenburg,4th Quintile,No,0.20031,37,164,0.13887,0.26175
2019,Brandenburg,5th Quintile,Yes,0.59483,100,100,0.49812,0.69153
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.61431,119,158,0.53817,0.69045
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.18666,39,158,0.12571,0.24761
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.67998,100,140,0.60243,0.75753
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.17133,40,140,0.10869,0.23398
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.55051,90,90,0.44716,0.65386
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.74713,54,54,0.63011,0.86415
2019,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.66977,42,42,0.52581,0.81372
2019,Saxony,1st Quintile,Yes,0.63942,224,298,0.58481,0.69403
2019,Saxony,1st Quintile,No,0.17221,74,298,0.12927,0.21515
2019,Saxony,2nd Quintile,Yes,0.62979,284,392,0.58193,0.67765
2019,Saxony,2nd Quintile,No,0.19503,108,392,0.15576,0.23431
2019,Saxony,3rd Quintile,Yes,0.54083,251,355,0.48891,0.59274
2019,Saxony,3rd Quintile,No,0.29910,104,355,0.25140,0.34680
2019,Saxony,4th Quintile,Yes,0.63325,145,224,0.57000,0.69650
2019,Saxony,4th Quintile,No,0.26093,79,224,0.20329,0.31857
2019,Saxony,5th Quintile,Yes,0.71578,124,178,0.64933,0.78223
2019,Saxony,5th Quintile,No,0.21340,54,178,0.15304,0.27376
2019,Saxony-Anhalt,1st Quintile,Yes,0.60533,165,225,0.54132,0.66934
2019,Saxony-Anhalt,1st Quintile,No,0.17856,60,225,0.12841,0.22872
2019,Saxony-Anhalt,2nd Quintile,Yes,0.63576,159,212,0.57083,0.70069
2019,Saxony-Anhalt,2nd Quintile,No,0.24237,53,212,0.18455,0.30019
2019,Saxony-Anhalt,3rd Quintile,Yes,0.58627,105,140,0.50439,0.66815
2019,Saxony-Anhalt,3rd Quintile,No,0.20950,35,140,0.14184,0.27715
2019,Saxony-Anhalt,4th Quintile,Yes,0.68452,90,90,0.58797,0.78107
2019,Saxony-Anhalt,5th Quintile,Yes,0.76137,76,76,0.66490,0.85784
2019,Thuringa,1st Quintile,Yes,0.53973,135,184,0.46751,0.61194
2019,Thuringa,1st Quintile,No,0.24921,49,184,0.18654,0.31189
2019,Thuringa,2nd Quintile,Yes,0.61090,170,228,0.54748,0.67433
2019,Thuringa,2nd Quintile,No,0.23455,58,228,0.17943,0.28967
2019,Thuringa,3rd Quintile,Yes,0.63081,139,191,0.56219,0.69943
2019,Thuringa,3rd Quintile,No,0.23754,52,191,0.17703,0.29806
2019,Thuringa,4th Quintile,Yes,0.74402,84,117,0.66460,0.82344
2019,Thuringa,4th Quintile,No,0.18170,33,117,0.11153,0.25187
2019,Thuringa,5th Quintile,Yes,0.52349,63,63,0.39916,0.64781
2020,Schleswig-Holstein,1st Quintile,Yes,0.51426,174,277,0.45529,0.57322
2020,Schleswig-Holstein,1st Quintile,No,0.17177,103,277,0.12727,0.21627
2020,Schleswig-Holstein,2nd Quintile,Yes,0.51234,113,172,0.43742,0.58726
2020,Schleswig-Holstein,2nd Quintile,No,0.25066,59,172,0.18570,0.31562
2020,Schleswig-Holstein,3rd Quintile,Yes,0.50926,115,177,0.43541,0.58312
2020,Schleswig-Holstein,3rd Quintile,No,0.29560,62,177,0.22818,0.36301
2020,Schleswig-Holstein,4th Quintile,Yes,0.67328,124,161,0.60060,0.74595
2020,Schleswig-Holstein,4th Quintile,No,0.20830,37,161,0.14537,0.27122
