year,age_gr,bula_h,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,46-65 y.,Baden-Wuerttemberg,Yes,0.70949,388,563,0.67195,0.74702
1989,46-65 y.,Baden-Wuerttemberg,No,0.28853,175,563,0.25107,0.32599
1989,46-65 y.,Bavaria,Yes,0.74240,344,469,0.70278,0.78202
1989,46-65 y.,Bavaria,No,0.25732,125,469,0.21772,0.29693
1989,46-65 y.,Berlin,Yes,0.67297,80,80,0.56952,0.77642
1989,66 and older,Lower Saxony,Yes,0.83396,101,101,0.76102,0.90689
1989,66 and older,North Rhine-Westphalia,Yes,0.85339,197,232,0.80777,0.89900
1989,66 and older,North Rhine-Westphalia,No,0.14599,35,232,0.10046,0.19153
1989,66 and older,Hesse,Yes,0.84242,86,86,0.76497,0.91988
1989,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.84300,73,73,0.75897,0.92704
1989,66 and older,Baden-Wuerttemberg,Yes,0.86380,138,138,0.80636,0.92123
1989,66 and older,Bavaria,Yes,0.86240,157,157,0.80834,0.91645
1991,17-29 y.,Schleswig-Holstein,Yes,0.71796,57,57,0.60010,0.83582
1991,17-29 y.,Lower Saxony,Yes,0.72886,196,286,0.67725,0.78047
1991,17-29 y.,Lower Saxony,No,0.27114,90,286,0.21953,0.32275
1991,17-29 y.,North Rhine-Westphalia,Yes,0.65324,455,735,0.61881,0.68767
1991,17-29 y.,North Rhine-Westphalia,No,0.34065,280,735,0.30636,0.37493
1991,17-29 y.,Hesse,Yes,0.65078,152,249,0.59144,0.71011
1991,17-29 y.,Hesse,No,0.33956,97,249,0.28062,0.39850
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.64812,117,186,0.57930,0.71693
1991,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.35188,69,186,0.28307,0.42070
1991,17-29 y.,Baden-Wuerttemberg,Yes,0.63568,330,540,0.59506,0.67631
1991,17-29 y.,Baden-Wuerttemberg,No,0.35998,210,540,0.31946,0.40051
1991,17-29 y.,Bavaria,Yes,0.66928,300,466,0.62651,0.71204
1991,17-29 y.,Bavaria,No,0.32993,166,466,0.28719,0.37267
1991,17-29 y.,Berlin,Yes,0.59437,96,158,0.51756,0.67118
1991,17-29 y.,Berlin,No,0.39283,62,158,0.31644,0.46923
1991,17-29 y.,Brandenburg,Yes,0.47618,73,147,0.39517,0.55719
1991,17-29 y.,Brandenburg,No,0.51661,74,147,0.43555,0.59767
1991,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.65063,79,123,0.56602,0.73523
1991,17-29 y.,Mecklenburg-Western Pomerania,No,0.34937,44,123,0.26477,0.43398
1991,17-29 y.,Saxony,Yes,0.51112,143,279,0.45236,0.56988
1991,17-29 y.,Saxony,No,0.48888,136,279,0.43012,0.54764
1991,17-29 y.,Saxony-Anhalt,Yes,0.50124,98,195,0.43088,0.57160
1991,17-29 y.,Saxony-Anhalt,No,0.49250,97,195,0.42215,0.56286
1991,17-29 y.,Thuringa,Yes,0.54583,96,176,0.47206,0.61960
1991,17-29 y.,Thuringa,No,0.44735,80,176,0.37368,0.52102
1991,30-45 y.,Schleswig-Holstein,Yes,0.61361,53,84,0.50886,0.71837
1991,30-45 y.,Schleswig-Holstein,No,0.38639,31,84,0.28163,0.49114
1991,30-45 y.,Lower Saxony,Yes,0.59877,154,244,0.53714,0.66040
1991,30-45 y.,Lower Saxony,No,0.38779,90,244,0.32653,0.44906
1991,30-45 y.,North Rhine-Westphalia,Yes,0.62025,506,830,0.58722,0.65329
1991,30-45 y.,North Rhine-Westphalia,No,0.37716,324,830,0.34417,0.41016
1991,30-45 y.,Hesse,Yes,0.65888,190,294,0.60460,0.71317
1991,30-45 y.,Hesse,No,0.33754,104,294,0.28339,0.39169
1991,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.65911,119,184,0.59044,0.72779
1991,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.34089,65,184,0.27221,0.40956
1991,30-45 y.,Baden-Wuerttemberg,Yes,0.62433,347,542,0.58352,0.66514
1991,30-45 y.,Baden-Wuerttemberg,No,0.37403,195,542,0.33326,0.41481
1991,30-45 y.,Bavaria,Yes,0.61673,284,475,0.57296,0.66050
1991,30-45 y.,Bavaria,No,0.38139,191,475,0.33767,0.42512
1991,30-45 y.,Berlin,Yes,0.64876,128,198,0.58210,0.71542
1991,30-45 y.,Berlin,No,0.35124,70,198,0.28458,0.41790
1991,30-45 y.,Brandenburg,Yes,0.50155,137,261,0.44078,0.56233
1991,30-45 y.,Brandenburg,No,0.49845,124,261,0.43767,0.55922
1991,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.49034,84,162,0.41312,0.56756
1991,30-45 y.,Mecklenburg-Western Pomerania,No,0.49732,78,162,0.42009,0.57455
1991,30-45 y.,Saxony,Yes,0.49738,221,436,0.45039,0.54437
1991,30-45 y.,Saxony,No,0.50114,215,436,0.45416,0.54813
1991,30-45 y.,Saxony-Anhalt,Yes,0.47069,135,280,0.41212,0.52926
1991,30-45 y.,Saxony-Anhalt,No,0.52245,145,280,0.46384,0.58106
1991,30-45 y.,Thuringa,Yes,0.50344,121,239,0.43992,0.56697
1991,30-45 y.,Thuringa,No,0.49386,118,239,0.43034,0.55738
1991,46-65 y.,Schleswig-Holstein,Yes,0.74894,75,75,0.65014,0.84774
1991,46-65 y.,Hamburg,Yes,0.67583,33,33,0.51365,0.83800
1991,46-65 y.,Lower Saxony,Yes,0.75642,251,322,0.70946,0.80338
1991,46-65 y.,Lower Saxony,No,0.22774,71,322,0.18186,0.27362
1991,46-65 y.,North Rhine-Westphalia,Yes,0.73964,527,724,0.70765,0.77163
1991,46-65 y.,North Rhine-Westphalia,No,0.25340,197,724,0.22170,0.28511
1991,46-65 y.,Hesse,Yes,0.77191,235,312,0.72527,0.81854
1991,46-65 y.,Hesse,No,0.22809,77,312,0.18146,0.27473
1991,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.65164,131,207,0.58657,0.71670
1991,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.34836,76,207,0.28330,0.41343
1991,46-65 y.,Baden-Wuerttemberg,Yes,0.77879,410,534,0.74355,0.81403
1991,46-65 y.,Baden-Wuerttemberg,No,0.20906,124,534,0.17454,0.24358
1991,46-65 y.,Bavaria,Yes,0.75109,336,454,0.71127,0.79091
1991,46-65 y.,Bavaria,No,0.24840,118,454,0.20861,0.28819
1991,46-65 y.,Berlin,Yes,0.78572,149,197,0.72828,0.84317
1991,46-65 y.,Berlin,No,0.20765,48,197,0.15086,0.26444
1991,46-65 y.,Brandenburg,Yes,0.68360,142,204,0.61962,0.74758
1991,46-65 y.,Brandenburg,No,0.31297,62,204,0.24918,0.37676
1991,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.61855,98,155,0.54183,0.69527
1991,46-65 y.,Mecklenburg-Western Pomerania,No,0.36787,57,155,0.29170,0.44403
1991,46-65 y.,Saxony,Yes,0.64691,247,388,0.59929,0.69453
1991,46-65 y.,Saxony,No,0.34895,141,388,0.30147,0.39644
1991,46-65 y.,Saxony-Anhalt,Yes,0.61132,141,227,0.54777,0.67487
1991,46-65 y.,Saxony-Anhalt,No,0.38456,86,227,0.32113,0.44799
1991,46-65 y.,Thuringa,Yes,0.67159,137,210,0.60792,0.73526
1991,46-65 y.,Thuringa,No,0.32380,73,210,0.26036,0.38724
1991,66 and older,Lower Saxony,Yes,0.83769,98,98,0.76431,0.91107
1991,66 and older,North Rhine-Westphalia,Yes,0.86570,213,244,0.82283,0.90857
1991,66 and older,North Rhine-Westphalia,No,0.12949,31,244,0.08727,0.17170
1991,66 and older,Hesse,Yes,0.85598,93,93,0.78423,0.92773
1991,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.85686,78,78,0.77863,0.93508
1991,66 and older,Baden-Wuerttemberg,Yes,0.87182,144,144,0.81703,0.92661
1991,66 and older,Bavaria,Yes,0.90940,182,182,0.86758,0.95121
1991,66 and older,Berlin,Yes,0.82266,40,40,0.70278,0.94254
1991,66 and older,Brandenburg,Yes,0.74670,48,48,0.62236,0.87103
1991,66 and older,Saxony,Yes,0.80394,99,99,0.72534,0.88255
1991,66 and older,Saxony-Anhalt,Yes,0.73525,67,67,0.62881,0.84170
1991,66 and older,Thuringa,Yes,0.90047,60,60,0.82408,0.97686
1992,17-29 y.,Schleswig-Holstein,Yes,0.66022,43,43,0.51697,0.80346
1992,17-29 y.,Lower Saxony,Yes,0.67147,180,273,0.61566,0.72729
1992,17-29 y.,Lower Saxony,No,0.32362,93,273,0.26802,0.37922
1992,17-29 y.,North Rhine-Westphalia,Yes,0.61872,419,709,0.58294,0.65449
1992,17-29 y.,North Rhine-Westphalia,No,0.37068,290,709,0.33510,0.40625
1992,17-29 y.,Hesse,Yes,0.59862,146,259,0.53880,0.65843
1992,17-29 y.,Hesse,No,0.40064,113,259,0.34085,0.46044
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.60274,111,173,0.52961,0.67587
1992,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.39288,62,173,0.31989,0.46587
1992,17-29 y.,Baden-Wuerttemberg,Yes,0.59444,305,543,0.55311,0.63578
1992,17-29 y.,Baden-Wuerttemberg,No,0.40440,238,543,0.36308,0.44572
1992,17-29 y.,Bavaria,Yes,0.61875,283,477,0.57512,0.66239
1992,17-29 y.,Bavaria,No,0.37027,194,477,0.32689,0.41365
1992,17-29 y.,Berlin,Yes,0.61935,102,156,0.54291,0.69579
1992,17-29 y.,Berlin,No,0.36910,54,156,0.29313,0.44507
1992,17-29 y.,Brandenburg,Yes,0.62366,98,149,0.54561,0.70171
1992,17-29 y.,Brandenburg,No,0.36817,51,149,0.29046,0.44587
1992,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.66555,63,96,0.57068,0.76043
1992,17-29 y.,Mecklenburg-Western Pomerania,No,0.30403,33,96,0.21153,0.39654
1992,17-29 y.,Saxony,Yes,0.56552,136,245,0.50332,0.62772
1992,17-29 y.,Saxony,No,0.43085,109,245,0.36872,0.49299
1992,17-29 y.,Saxony-Anhalt,Yes,0.54860,101,185,0.47669,0.62050
1992,17-29 y.,Saxony-Anhalt,No,0.45140,84,185,0.37950,0.52331
1992,17-29 y.,Thuringa,Yes,0.57096,106,173,0.49700,0.64493
1992,17-29 y.,Thuringa,No,0.42278,67,173,0.34895,0.49660
1992,30-45 y.,Schleswig-Holstein,Yes,0.60346,49,49,0.46507,0.74185
1992,30-45 y.,Hamburg,Yes,0.73827,37,37,0.59468,0.88187
1992,30-45 y.,Lower Saxony,Yes,0.64830,172,250,0.58899,0.70761
1992,30-45 y.,Lower Saxony,No,0.34728,78,250,0.28814,0.40642
1992,30-45 y.,North Rhine-Westphalia,Yes,0.61746,510,819,0.58415,0.65076
1992,30-45 y.,North Rhine-Westphalia,No,0.36876,309,819,0.33570,0.40183
1992,30-45 y.,Hesse,Yes,0.72820,192,286,0.67654,0.77985
1992,30-45 y.,Hesse,No,0.26630,94,286,0.21498,0.31762
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.62073,119,195,0.55245,0.68900
1992,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37261,76,195,0.30457,0.44064
1992,30-45 y.,Baden-Wuerttemberg,Yes,0.61636,337,518,0.57445,0.65828
1992,30-45 y.,Baden-Wuerttemberg,No,0.37078,181,518,0.32914,0.41242
1992,30-45 y.,Bavaria,Yes,0.59898,294,484,0.55527,0.64269
1992,30-45 y.,Bavaria,No,0.39037,190,484,0.34686,0.43387
1992,30-45 y.,Berlin,Yes,0.70488,141,202,0.64183,0.76794
1992,30-45 y.,Berlin,No,0.29512,61,202,0.23206,0.35817
1992,30-45 y.,Brandenburg,Yes,0.63299,160,247,0.57275,0.69322
1992,30-45 y.,Brandenburg,No,0.36222,87,247,0.30215,0.42228
1992,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.59479,90,143,0.51404,0.67553
1992,30-45 y.,Mecklenburg-Western Pomerania,No,0.37327,53,143,0.29372,0.45282
1992,30-45 y.,Saxony,Yes,0.58204,240,409,0.53418,0.62990
1992,30-45 y.,Saxony,No,0.40894,169,409,0.36123,0.45665
1992,30-45 y.,Saxony-Anhalt,Yes,0.58710,159,271,0.52837,0.64583
1992,30-45 y.,Saxony-Anhalt,No,0.40699,112,271,0.34839,0.46559
1992,30-45 y.,Thuringa,Yes,0.57821,134,236,0.51506,0.64135
1992,30-45 y.,Thuringa,No,0.42179,102,236,0.35865,0.48494
1992,46-65 y.,Schleswig-Holstein,Yes,0.74693,67,67,0.64204,0.85182
1992,46-65 y.,Lower Saxony,Yes,0.74040,249,322,0.69243,0.78836
1992,46-65 y.,Lower Saxony,No,0.23999,73,322,0.19327,0.28671
1992,46-65 y.,North Rhine-Westphalia,Yes,0.66435,476,709,0.62957,0.69914
1992,46-65 y.,North Rhine-Westphalia,No,0.31933,233,709,0.28499,0.35368
1992,46-65 y.,Hesse,Yes,0.74737,213,291,0.69736,0.79738
1992,46-65 y.,Hesse,No,0.25074,78,291,0.20085,0.30063
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68510,130,192,0.61923,0.75098
1992,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.30742,62,192,0.24198,0.37286
1992,46-65 y.,Baden-Wuerttemberg,Yes,0.77663,397,515,0.74062,0.81264
1992,46-65 y.,Baden-Wuerttemberg,No,0.20282,118,515,0.16806,0.23759
1992,46-65 y.,Bavaria,Yes,0.72934,333,459,0.68865,0.77003
1992,46-65 y.,Bavaria,No,0.25585,126,459,0.21589,0.29581
1992,46-65 y.,Berlin,Yes,0.71880,141,188,0.65436,0.78324
1992,46-65 y.,Berlin,No,0.22031,47,188,0.16091,0.27971
1992,46-65 y.,Brandenburg,Yes,0.74621,147,200,0.68574,0.80667
1992,46-65 y.,Brandenburg,No,0.24880,53,200,0.18874,0.30887
1992,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.71600,104,144,0.64209,0.78991
1992,46-65 y.,Mecklenburg-Western Pomerania,No,0.27661,40,144,0.20329,0.34992
1992,46-65 y.,Saxony,Yes,0.73243,268,370,0.68726,0.77760
1992,46-65 y.,Saxony,No,0.24974,102,370,0.20558,0.29391
1992,46-65 y.,Saxony-Anhalt,Yes,0.65690,155,225,0.59473,0.71908
1992,46-65 y.,Saxony-Anhalt,No,0.34028,70,225,0.27824,0.40233
1992,46-65 y.,Thuringa,Yes,0.75486,147,198,0.69479,0.81493
1992,46-65 y.,Thuringa,No,0.23438,51,198,0.17523,0.29354
1992,66 and older,Schleswig-Holstein,Yes,0.91054,31,31,0.80840,1.01267
1992,66 and older,Lower Saxony,Yes,0.81337,91,91,0.73288,0.89387
1992,66 and older,North Rhine-Westphalia,Yes,0.80932,203,244,0.75992,0.85871
1992,66 and older,North Rhine-Westphalia,No,0.17718,41,244,0.12917,0.22518
1992,66 and older,Hesse,Yes,0.79578,89,89,0.71155,0.88001
1992,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.87341,81,81,0.80054,0.94627
1992,66 and older,Baden-Wuerttemberg,Yes,0.84891,139,139,0.78915,0.90866
1992,66 and older,Bavaria,Yes,0.88121,175,175,0.83314,0.92928
1992,66 and older,Berlin,Yes,0.88096,37,37,0.77517,0.98674
1992,66 and older,Brandenburg,Yes,0.81136,51,51,0.70291,0.91980
1992,66 and older,Saxony,Yes,0.89966,112,112,0.84376,0.95555
1992,66 and older,Saxony-Anhalt,Yes,0.79929,70,70,0.70478,0.89380
1992,66 and older,Thuringa,Yes,0.95718,69,69,0.90906,1.00530
1994,17-29 y.,Schleswig-Holstein,Yes,0.76577,47,47,0.64337,0.88816
1994,17-29 y.,Lower Saxony,Yes,0.71404,190,280,0.66101,0.76706
1994,17-29 y.,Lower Saxony,No,0.28596,90,280,0.23294,0.33899
1994,17-29 y.,North Rhine-Westphalia,Yes,0.67769,430,657,0.64192,0.71345
1994,17-29 y.,North Rhine-Westphalia,No,0.31872,227,657,0.28306,0.35438
1994,17-29 y.,Hesse,Yes,0.76293,172,245,0.70957,0.81629
1994,17-29 y.,Hesse,No,0.23582,73,245,0.18255,0.28908
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.65592,106,148,0.57912,0.73272
1994,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.33686,42,148,0.26045,0.41327
1994,17-29 y.,Baden-Wuerttemberg,Yes,0.65700,335,542,0.61700,0.69700
1994,17-29 y.,Baden-Wuerttemberg,No,0.34194,207,542,0.30197,0.38191
1994,17-29 y.,Bavaria,Yes,0.74321,310,426,0.70167,0.78474
1994,17-29 y.,Bavaria,No,0.25301,116,426,0.21168,0.29435
1994,17-29 y.,Berlin,Yes,0.71171,94,129,0.63324,0.79019
1994,17-29 y.,Berlin,No,0.28829,35,129,0.20981,0.36676
1994,17-29 y.,Brandenburg,Yes,0.73840,102,135,0.66398,0.81282
1994,17-29 y.,Brandenburg,No,0.26160,33,135,0.18718,0.33602
1994,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.77477,78,78,0.68146,0.86807
1994,17-29 y.,Saxony,Yes,0.74996,173,238,0.69483,0.80509
1994,17-29 y.,Saxony,No,0.24448,65,238,0.18977,0.29920
1994,17-29 y.,Saxony-Anhalt,Yes,0.73078,120,162,0.66226,0.79930
1994,17-29 y.,Saxony-Anhalt,No,0.26922,42,162,0.20070,0.33774
1994,17-29 y.,Thuringa,Yes,0.75563,123,158,0.68842,0.82285
1994,17-29 y.,Thuringa,No,0.24205,35,158,0.17505,0.30905
1994,30-45 y.,Schleswig-Holstein,Yes,0.66060,55,88,0.56110,0.76010
1994,30-45 y.,Schleswig-Holstein,No,0.33940,33,88,0.23990,0.43890
1994,30-45 y.,Hamburg,Yes,0.69695,34,34,0.54015,0.85376
1994,30-45 y.,Lower Saxony,Yes,0.70136,175,261,0.64573,0.75699
1994,30-45 y.,Lower Saxony,No,0.29193,86,261,0.23666,0.34719
1994,30-45 y.,North Rhine-Westphalia,Yes,0.67202,549,815,0.63977,0.70427
1994,30-45 y.,North Rhine-Westphalia,No,0.32426,266,815,0.29210,0.35641
1994,30-45 y.,Hesse,Yes,0.75504,198,271,0.70374,0.80634
1994,30-45 y.,Hesse,No,0.23960,73,271,0.18869,0.29052
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.72170,152,210,0.66094,0.78246
1994,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.27830,58,210,0.21754,0.33906
1994,30-45 y.,Baden-Wuerttemberg,Yes,0.76616,354,497,0.72891,0.80341
1994,30-45 y.,Baden-Wuerttemberg,No,0.22250,143,497,0.18590,0.25911
1994,30-45 y.,Bavaria,Yes,0.71126,369,505,0.67169,0.75082
1994,30-45 y.,Bavaria,No,0.27743,136,505,0.23834,0.31651
1994,30-45 y.,Berlin,Yes,0.72800,138,184,0.66353,0.79248
1994,30-45 y.,Berlin,No,0.26211,46,184,0.19839,0.32583
1994,30-45 y.,Brandenburg,Yes,0.76243,171,215,0.70541,0.81946
1994,30-45 y.,Brandenburg,No,0.23132,44,215,0.17483,0.28782
1994,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.76301,114,145,0.69356,0.83247
1994,30-45 y.,Mecklenburg-Western Pomerania,No,0.23699,31,145,0.16753,0.30644
1994,30-45 y.,Saxony,Yes,0.76696,304,399,0.72543,0.80850
1994,30-45 y.,Saxony,No,0.22875,95,399,0.18748,0.27001
1994,30-45 y.,Saxony-Anhalt,Yes,0.74079,177,235,0.68464,0.79693
1994,30-45 y.,Saxony-Anhalt,No,0.25434,58,235,0.19854,0.31014
1994,30-45 y.,Thuringa,Yes,0.74379,180,234,0.68773,0.79984
1994,30-45 y.,Thuringa,No,0.24859,54,234,0.19310,0.30409
1994,46-65 y.,Schleswig-Holstein,Yes,0.86183,79,79,0.78524,0.93841
1994,46-65 y.,Lower Saxony,Yes,0.80190,248,303,0.75695,0.84685
1994,46-65 y.,Lower Saxony,No,0.18756,55,303,0.14353,0.23159
1994,46-65 y.,North Rhine-Westphalia,Yes,0.75082,517,697,0.71869,0.78296
1994,46-65 y.,North Rhine-Westphalia,No,0.24135,180,697,0.20956,0.27314
1994,46-65 y.,Hesse,Yes,0.84300,236,287,0.80084,0.88516
1994,46-65 y.,Hesse,No,0.15240,51,287,0.11074,0.19405
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.70847,126,177,0.64132,0.77561
1994,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.27385,51,177,0.20797,0.33974
1994,46-65 y.,Baden-Wuerttemberg,Yes,0.80033,408,507,0.76550,0.83516
1994,46-65 y.,Baden-Wuerttemberg,No,0.19666,99,507,0.16203,0.23130
1994,46-65 y.,Bavaria,Yes,0.79019,361,451,0.75256,0.82781
1994,46-65 y.,Bavaria,No,0.19948,90,451,0.16256,0.23640
1994,46-65 y.,Berlin,Yes,0.78197,148,186,0.72247,0.84147
1994,46-65 y.,Berlin,No,0.21528,38,186,0.15605,0.27450
1994,46-65 y.,Brandenburg,Yes,0.86328,158,158,0.80954,0.91702
1994,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.76950,111,111,0.69080,0.84821
1994,46-65 y.,Saxony,Yes,0.83123,297,356,0.79226,0.87019
1994,46-65 y.,Saxony,No,0.16630,59,356,0.12757,0.20503
1994,46-65 y.,Saxony-Anhalt,Yes,0.84247,200,232,0.79549,0.88945
1994,46-65 y.,Saxony-Anhalt,No,0.15753,32,232,0.11055,0.20451
1994,46-65 y.,Thuringa,Yes,0.84821,162,193,0.79746,0.89897
1994,46-65 y.,Thuringa,No,0.14233,31,193,0.09291,0.19175
1994,66 and older,Lower Saxony,Yes,0.90011,105,105,0.84248,0.95774
1994,66 and older,North Rhine-Westphalia,Yes,0.90120,242,242,0.86352,0.93887
1994,66 and older,Hesse,Yes,0.81831,93,93,0.73952,0.89710
1994,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.86421,84,84,0.79052,0.93791
1994,66 and older,Baden-Wuerttemberg,Yes,0.93162,162,162,0.89263,0.97061
1994,66 and older,Bavaria,Yes,0.94459,188,188,0.91180,0.97738
1994,66 and older,Berlin,Yes,0.77615,44,44,0.65156,0.90074
1994,66 and older,Brandenburg,Yes,0.91755,62,62,0.84852,0.98657
1994,66 and older,Saxony,Yes,0.93703,125,125,0.89427,0.97978
1994,66 and older,Saxony-Anhalt,Yes,0.93712,68,68,0.87899,0.99525
1994,66 and older,Thuringa,Yes,0.94903,70,70,0.89714,1.00093
1995,17-29 y.,Schleswig-Holstein,Yes,0.66132,42,42,0.51645,0.80619
1995,17-29 y.,Lower Saxony,Yes,0.61963,160,270,0.56162,0.67765
1995,17-29 y.,Lower Saxony,No,0.37672,110,270,0.31881,0.43463
1995,17-29 y.,North Rhine-Westphalia,Yes,0.62503,406,664,0.58817,0.66188
1995,17-29 y.,North Rhine-Westphalia,No,0.35813,258,664,0.32163,0.39462
1995,17-29 y.,Hesse,Yes,0.63030,140,238,0.56885,0.69176
1995,17-29 y.,Hesse,No,0.35809,98,238,0.29705,0.41913
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.63506,104,169,0.56226,0.70786
1995,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.36494,65,169,0.29214,0.43774
1995,17-29 y.,Baden-Wuerttemberg,Yes,0.58339,308,515,0.54077,0.62601
1995,17-29 y.,Baden-Wuerttemberg,No,0.40048,207,515,0.35812,0.44284
1995,17-29 y.,Bavaria,Yes,0.58605,272,449,0.54044,0.63166
1995,17-29 y.,Bavaria,No,0.40283,177,449,0.35741,0.44825
1995,17-29 y.,Berlin,Yes,0.63358,79,128,0.54978,0.71738
1995,17-29 y.,Berlin,No,0.36642,49,128,0.28262,0.45022
1995,17-29 y.,Brandenburg,Yes,0.61459,83,136,0.53249,0.69669
1995,17-29 y.,Brandenburg,No,0.38541,53,136,0.30331,0.46751
1995,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.69829,73,107,0.61091,0.78567
1995,17-29 y.,Mecklenburg-Western Pomerania,No,0.30171,34,107,0.21433,0.38909
1995,17-29 y.,Saxony,Yes,0.63442,150,235,0.57271,0.69612
1995,17-29 y.,Saxony,No,0.34460,85,235,0.28371,0.40549
1995,17-29 y.,Saxony-Anhalt,Yes,0.71522,108,155,0.64394,0.78650
1995,17-29 y.,Saxony-Anhalt,No,0.28091,47,155,0.20993,0.35190
1995,17-29 y.,Thuringa,Yes,0.65743,102,148,0.58072,0.73415
1995,17-29 y.,Thuringa,No,0.33338,46,148,0.25717,0.40959
1995,30-45 y.,Schleswig-Holstein,Yes,0.69919,62,62,0.58410,0.81428
1995,30-45 y.,Hamburg,Yes,0.67692,32,32,0.51229,0.84154
1995,30-45 y.,Lower Saxony,Yes,0.61675,199,335,0.56461,0.66889
1995,30-45 y.,Lower Saxony,No,0.37488,136,335,0.32296,0.42680
1995,30-45 y.,North Rhine-Westphalia,Yes,0.63844,556,889,0.60684,0.67004
1995,30-45 y.,North Rhine-Westphalia,No,0.35956,333,889,0.32799,0.39112
1995,30-45 y.,Hesse,Yes,0.60798,179,298,0.55245,0.66350
1995,30-45 y.,Hesse,No,0.38649,119,298,0.33111,0.44187
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.57796,151,254,0.51710,0.63882
1995,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.38604,103,254,0.32605,0.44603
1995,30-45 y.,Baden-Wuerttemberg,Yes,0.62330,357,567,0.58338,0.66322
1995,30-45 y.,Baden-Wuerttemberg,No,0.37018,210,567,0.33040,0.40996
1995,30-45 y.,Bavaria,Yes,0.64949,365,547,0.60946,0.68951
1995,30-45 y.,Bavaria,No,0.34700,182,547,0.30707,0.38692
1995,30-45 y.,Berlin,Yes,0.73560,144,191,0.67289,0.79831
1995,30-45 y.,Berlin,No,0.26247,47,191,0.19991,0.32503
1995,30-45 y.,Brandenburg,Yes,0.67977,145,206,0.61590,0.74364
1995,30-45 y.,Brandenburg,No,0.30746,61,206,0.24429,0.37063
1995,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.67458,86,130,0.59372,0.75543
1995,30-45 y.,Mecklenburg-Western Pomerania,No,0.32542,44,130,0.24457,0.40628
1995,30-45 y.,Saxony,Yes,0.62863,239,378,0.57985,0.67740
1995,30-45 y.,Saxony,No,0.36118,139,378,0.31269,0.40967
1995,30-45 y.,Saxony-Anhalt,Yes,0.66381,146,223,0.60166,0.72595
1995,30-45 y.,Saxony-Anhalt,No,0.33619,77,223,0.27405,0.39834
1995,30-45 y.,Thuringa,Yes,0.60435,146,237,0.54196,0.66674
1995,30-45 y.,Thuringa,No,0.37793,91,237,0.31607,0.43979
1995,46-65 y.,Schleswig-Holstein,Yes,0.75430,63,63,0.64714,0.86146
1995,46-65 y.,Lower Saxony,Yes,0.74942,239,312,0.70125,0.79758
1995,46-65 y.,Lower Saxony,No,0.22746,73,312,0.18087,0.27405
1995,46-65 y.,North Rhine-Westphalia,Yes,0.71172,533,745,0.67917,0.74427
1995,46-65 y.,North Rhine-Westphalia,No,0.28469,212,745,0.25227,0.31712
1995,46-65 y.,Hesse,Yes,0.70583,210,287,0.65302,0.75864
1995,46-65 y.,Hesse,No,0.28222,77,287,0.23005,0.33438
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.72589,127,177,0.65999,0.79180
1995,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.24788,50,177,0.18409,0.31167
1995,46-65 y.,Baden-Wuerttemberg,Yes,0.77894,396,505,0.74271,0.81517
1995,46-65 y.,Baden-Wuerttemberg,No,0.21337,109,505,0.17760,0.24914
1995,46-65 y.,Bavaria,Yes,0.73522,350,487,0.69599,0.77445
