year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.25066,218,1070,0.22468,0.27664
2017,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.09517,61,1070,0.07758,0.11276
2017,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.28140,260,1070,0.25444,0.30835
2017,30-45 y.,Baden-Wuerttemberg,Other Degree,0.19133,334,1070,0.16775,0.21491
2017,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01743,79,1070,0.00958,0.02527
2017,30-45 y.,Bavaria,Secondary School Degree,0.24132,247,1328,0.21830,0.26435
2017,30-45 y.,Bavaria,Intermediate School Degree,0.20193,273,1328,0.18033,0.22353
2017,30-45 y.,Bavaria,Technical School Degree,0.06126,76,1328,0.04835,0.07416
2017,30-45 y.,Bavaria,Upper Secondary Degree,0.25862,249,1328,0.23506,0.28218
2017,30-45 y.,Bavaria,Other Degree,0.18686,399,1328,0.16588,0.20783
2017,30-45 y.,Bavaria,"Dropout, No School Degree",0.02312,84,1328,0.01503,0.03121
2017,30-45 y.,Berlin,Intermediate School Degree,0.24190,66,274,0.19110,0.29270
2017,30-45 y.,Berlin,Upper Secondary Degree,0.44206,123,274,0.38315,0.50097
2017,30-45 y.,Berlin,Other Degree,0.14584,85,274,0.10397,0.18771
2017,30-45 y.,Brandenburg,Intermediate School Degree,0.40108,104,224,0.33675,0.46540
2017,30-45 y.,Brandenburg,Upper Secondary Degree,0.27882,63,224,0.21997,0.33768
2017,30-45 y.,Brandenburg,Other Degree,0.06304,57,224,0.03114,0.09494
2017,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.42894,70,107,0.33472,0.52316
2017,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.24819,37,107,0.16596,0.33043
2017,30-45 y.,Saxony,Secondary School Degree,0.14602,48,479,0.11436,0.17767
2017,30-45 y.,Saxony,Intermediate School Degree,0.45973,205,479,0.41506,0.50441
2017,30-45 y.,Saxony,Upper Secondary Degree,0.22611,133,479,0.18861,0.26361
2017,30-45 y.,Saxony,Other Degree,0.06061,61,479,0.03922,0.08200
2017,30-45 y.,Saxony,"Dropout, No School Degree",0.01905,32,479,0.00679,0.03130
2017,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.15087,33,241,0.10559,0.19616
2017,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.45832,100,241,0.39529,0.52136
2017,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.21008,50,241,0.15854,0.26162
2017,30-45 y.,Saxony-Anhalt,Other Degree,0.05214,58,241,0.02402,0.08027
2017,30-45 y.,Thuringa,Secondary School Degree,0.09503,34,261,0.05939,0.13068
2017,30-45 y.,Thuringa,Intermediate School Degree,0.33316,90,261,0.27586,0.39045
2017,30-45 y.,Thuringa,Upper Secondary Degree,0.36562,80,261,0.30708,0.42416
2017,30-45 y.,Thuringa,Other Degree,0.11238,57,261,0.07399,0.15077
2017,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.30473,80,298,0.25238,0.35707
2017,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.35954,100,298,0.30497,0.41412
2017,46-65 y.,Schleswig-Holstein,Upper Secondary Degree,0.17456,66,298,0.13139,0.21773
2017,46-65 y.,Schleswig-Holstein,Other Degree,0.09500,52,298,0.06165,0.12834
2017,46-65 y.,Hamburg,Intermediate School Degree,0.19820,32,120,0.12657,0.26982
2017,46-65 y.,Hamburg,Upper Secondary Degree,0.31779,56,120,0.23413,0.40145
2017,46-65 y.,Hamburg,Other Degree,0.11802,32,120,0.06005,0.17599
2017,46-65 y.,Lower Saxony,Secondary School Degree,0.22644,216,1071,0.20136,0.25152
2017,46-65 y.,Lower Saxony,Intermediate School Degree,0.35627,331,1071,0.32758,0.38497
2017,46-65 y.,Lower Saxony,Technical School Degree,0.05272,69,1071,0.03933,0.06611
2017,46-65 y.,Lower Saxony,Upper Secondary Degree,0.20511,235,1071,0.18092,0.22930
2017,46-65 y.,Lower Saxony,Other Degree,0.11983,166,1071,0.10037,0.13929
2017,46-65 y.,Lower Saxony,"Dropout, No School Degree",0.02186,54,1071,0.01310,0.03062
2017,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.31107,513,2170,0.29159,0.33056
2017,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.22568,466,2170,0.20809,0.24327
2017,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.08633,203,2170,0.07451,0.09815
2017,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20849,523,2170,0.19139,0.22559
2017,46-65 y.,North Rhine-Westphalia,Other Degree,0.12737,367,2170,0.11334,0.14140
2017,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02775,98,2170,0.02084,0.03467
2017,46-65 y.,Hesse,Secondary School Degree,0.25657,137,743,0.22514,0.28799
2017,46-65 y.,Hesse,Intermediate School Degree,0.29285,193,743,0.26011,0.32559
2017,46-65 y.,Hesse,Technical School Degree,0.05313,44,743,0.03699,0.06927
2017,46-65 y.,Hesse,Upper Secondary Degree,0.24098,207,743,0.21021,0.27175
2017,46-65 y.,Hesse,Other Degree,0.11579,131,743,0.09276,0.13881
2017,46-65 y.,Hesse,"Dropout, No School Degree",0.02922,31,743,0.01710,0.04133
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.35321,187,589,0.31458,0.39185
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22434,134,589,0.19062,0.25806
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.08666,44,589,0.06392,0.10941
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14068,98,589,0.11257,0.16878
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.15996,126,589,0.13033,0.18959
2017,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.26125,253,1137,0.23570,0.28679
2017,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.27147,311,1137,0.24561,0.29733
2017,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.05826,69,1137,0.04464,0.07189
2017,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.21980,292,1137,0.19572,0.24389
2017,46-65 y.,Baden-Wuerttemberg,Other Degree,0.16173,178,1137,0.14032,0.18314
2017,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01287,34,1137,0.00632,0.01943
2017,46-65 y.,Bavaria,Secondary School Degree,0.37056,483,1626,0.34708,0.39405
2017,46-65 y.,Bavaria,Intermediate School Degree,0.26845,451,1626,0.24690,0.29000
2017,46-65 y.,Bavaria,Technical School Degree,0.05352,105,1626,0.04258,0.06447
2017,46-65 y.,Bavaria,Upper Secondary Degree,0.15322,295,1626,0.13571,0.17073
2017,46-65 y.,Bavaria,Other Degree,0.12743,252,1626,0.11122,0.14364
2017,46-65 y.,Bavaria,"Dropout, No School Degree",0.01471,40,1626,0.00885,0.02056
2017,46-65 y.,Berlin,Secondary School Degree,0.11856,34,313,0.08269,0.15444
2017,46-65 y.,Berlin,Intermediate School Degree,0.44785,130,313,0.39268,0.50303
2017,46-65 y.,Berlin,Upper Secondary Degree,0.25813,110,313,0.20957,0.30669
2017,46-65 y.,Berlin,Other Degree,0.07242,39,313,0.04366,0.10118
2017,46-65 y.,Brandenburg,Secondary School Degree,0.15328,59,429,0.11915,0.18741
2017,46-65 y.,Brandenburg,Intermediate School Degree,0.60735,237,429,0.56108,0.65361
2017,46-65 y.,Brandenburg,Upper Secondary Degree,0.14364,83,429,0.11041,0.17687
2017,46-65 y.,Brandenburg,Other Degree,0.04755,50,429,0.02739,0.06771
2017,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.67782,142,185,0.61029,0.74534
2017,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.17993,43,185,0.12442,0.23543
2017,46-65 y.,Saxony,Secondary School Degree,0.07673,44,611,0.05560,0.09785
2017,46-65 y.,Saxony,Intermediate School Degree,0.69133,408,611,0.65467,0.72799
2017,46-65 y.,Saxony,Upper Secondary Degree,0.16815,123,611,0.13847,0.19783
2017,46-65 y.,Saxony,Other Degree,0.02600,36,611,0.01337,0.03862
2017,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.17591,43,342,0.13549,0.21632
2017,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.57177,217,342,0.51925,0.62429
2017,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.19306,82,342,0.15117,0.23495
2017,46-65 y.,Thuringa,Secondary School Degree,0.14341,53,364,0.10735,0.17947
2017,46-65 y.,Thuringa,Intermediate School Degree,0.66971,250,364,0.62132,0.71809
2017,46-65 y.,Thuringa,Upper Secondary Degree,0.14878,61,364,0.11217,0.18539
2017,66 and older,Schleswig-Holstein,Secondary School Degree,0.40893,78,123,0.32169,0.49617
2017,66 and older,Schleswig-Holstein,Intermediate School Degree,0.22678,45,123,0.15247,0.30108
2017,66 and older,Lower Saxony,Secondary School Degree,0.50626,236,466,0.46082,0.55171
2017,66 and older,Lower Saxony,Intermediate School Degree,0.20197,116,466,0.16548,0.23846
2017,66 and older,Lower Saxony,Upper Secondary Degree,0.15535,83,466,0.12243,0.18828
2017,66 and older,Lower Saxony,Other Degree,0.06948,31,466,0.04637,0.09259
2017,66 and older,North Rhine-Westphalia,Secondary School Degree,0.52154,445,890,0.48870,0.55438
2017,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.18384,162,890,0.15838,0.20930
2017,66 and older,North Rhine-Westphalia,Technical School Degree,0.05293,56,890,0.03821,0.06765
2017,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.13012,151,890,0.10800,0.15223
2017,66 and older,North Rhine-Westphalia,Other Degree,0.09232,76,890,0.07329,0.11135
2017,66 and older,Hesse,Secondary School Degree,0.49556,115,235,0.43150,0.55962
2017,66 and older,Hesse,Intermediate School Degree,0.18694,62,235,0.13699,0.23690
2017,66 and older,Hesse,Upper Secondary Degree,0.16317,58,235,0.11583,0.21052
2017,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.61894,173,272,0.56112,0.67676
2017,66 and older,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.14990,45,272,0.10740,0.19241
2017,66 and older,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13044,54,272,0.09034,0.17054
2017,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.48429,243,507,0.44075,0.52784
2017,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.18570,101,507,0.15182,0.21958
2017,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.13346,99,507,0.10383,0.16309
2017,66 and older,Baden-Wuerttemberg,Other Degree,0.11654,64,507,0.08858,0.14450
2017,66 and older,Bavaria,Secondary School Degree,0.51927,385,759,0.48370,0.55483
2017,66 and older,Bavaria,Intermediate School Degree,0.21205,167,759,0.18295,0.24115
2017,66 and older,Bavaria,Technical School Degree,0.04775,36,759,0.03257,0.06294
2017,66 and older,Bavaria,Upper Secondary Degree,0.11284,107,759,0.09031,0.13536
2017,66 and older,Bavaria,Other Degree,0.06779,64,759,0.04990,0.08569
2017,66 and older,Berlin,Secondary School Degree,0.42117,70,190,0.35078,0.49157
2017,66 and older,Berlin,Intermediate School Degree,0.34662,70,190,0.27877,0.41447
2017,66 and older,Berlin,Upper Secondary Degree,0.14439,50,190,0.09428,0.19450
2017,66 and older,Brandenburg,Secondary School Degree,0.55220,108,221,0.48649,0.61791
2017,66 and older,Brandenburg,Intermediate School Degree,0.21794,68,221,0.16338,0.27249
2017,66 and older,Brandenburg,Upper Secondary Degree,0.14007,45,221,0.09420,0.18593
2017,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.37394,44,96,0.27664,0.47124
2017,66 and older,Mecklenburg-Western Pomerania,Intermediate School Degree,0.38673,52,96,0.28880,0.48466
2017,66 and older,Saxony,Secondary School Degree,0.46993,159,335,0.41640,0.52345
2017,66 and older,Saxony,Intermediate School Degree,0.31835,114,335,0.26840,0.36831
2017,66 and older,Saxony,Upper Secondary Degree,0.15905,62,335,0.11983,0.19827
2017,66 and older,Saxony-Anhalt,Secondary School Degree,0.53361,93,158,0.45558,0.61165
2017,66 and older,Saxony-Anhalt,Intermediate School Degree,0.31001,65,158,0.23766,0.38235
2017,66 and older,Thuringa,Secondary School Degree,0.60936,105,176,0.53707,0.68164
2017,66 and older,Thuringa,Intermediate School Degree,0.28400,71,176,0.21719,0.35081
2018,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.30438,47,132,0.22558,0.38317
2018,17-29 y.,Schleswig-Holstein,Upper Secondary Degree,0.31921,53,132,0.23938,0.39904
2018,17-29 y.,Schleswig-Holstein,Other Degree,0.01110,32,132,-0.00684,0.02904
2018,17-29 y.,Lower Saxony,Secondary School Degree,0.09092,76,661,0.06898,0.11285
2018,17-29 y.,Lower Saxony,Intermediate School Degree,0.28677,143,661,0.25227,0.32128
2018,17-29 y.,Lower Saxony,Technical School Degree,0.06235,37,661,0.04391,0.08080
2018,17-29 y.,Lower Saxony,Upper Secondary Degree,0.26193,130,661,0.22838,0.29547
2018,17-29 y.,Lower Saxony,Other Degree,0.03642,100,661,0.02213,0.05071
2018,17-29 y.,Lower Saxony,"Dropout, No School Degree",0.02025,64,661,0.00950,0.03099
2018,17-29 y.,Lower Saxony,No School Degree Yet,0.11146,111,661,0.08745,0.13547
2018,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.10136,123,1259,0.08469,0.11804
2018,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.17874,211,1259,0.15757,0.19991
2018,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.09128,102,1259,0.07536,0.10719
2018,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.27711,309,1259,0.25238,0.30184
2018,17-29 y.,North Rhine-Westphalia,Other Degree,0.04619,195,1259,0.03459,0.05779
2018,17-29 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02335,106,1259,0.01500,0.03169
2018,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.11554,213,1259,0.09787,0.13320
2018,17-29 y.,Hesse,Secondary School Degree,0.10965,50,428,0.08002,0.13929
2018,17-29 y.,Hesse,Intermediate School Degree,0.18684,64,428,0.14987,0.22381
2018,17-29 y.,Hesse,Technical School Degree,0.11729,42,428,0.08677,0.14782
2018,17-29 y.,Hesse,Upper Secondary Degree,0.27367,90,428,0.23139,0.31596
2018,17-29 y.,Hesse,Other Degree,0.05288,80,428,0.03166,0.07411
2018,17-29 y.,Hesse,"Dropout, No School Degree",0.00663,33,428,-0.00107,0.01432
2018,17-29 y.,Hesse,No School Degree Yet,0.09854,69,428,0.07027,0.12681
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.16568,51,285,0.12243,0.20892
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.20638,53,285,0.15931,0.25345
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.23417,58,285,0.18492,0.28342
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.03819,65,285,0.01590,0.06048
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.11277,58,285,0.07598,0.14955
2018,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.15684,72,550,0.12642,0.18726
2018,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.19856,104,550,0.16519,0.23193
2018,17-29 y.,Baden-Wuerttemberg,Technical School Degree,0.05052,33,550,0.03220,0.06884
2018,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.28975,137,550,0.25181,0.32770
2018,17-29 y.,Baden-Wuerttemberg,Other Degree,0.03688,80,550,0.02112,0.05265
2018,17-29 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01382,33,550,0.00405,0.02358
2018,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.09190,91,550,0.06774,0.11607
2018,17-29 y.,Bavaria,Secondary School Degree,0.12555,95,714,0.10123,0.14987
2018,17-29 y.,Bavaria,Intermediate School Degree,0.25036,179,714,0.21856,0.28216
2018,17-29 y.,Bavaria,Technical School Degree,0.04411,42,714,0.02904,0.05918
2018,17-29 y.,Bavaria,Upper Secondary Degree,0.24435,169,714,0.21281,0.27589
2018,17-29 y.,Bavaria,Other Degree,0.07210,87,714,0.05312,0.09109
2018,17-29 y.,Bavaria,"Dropout, No School Degree",0.01698,52,714,0.00750,0.02647
2018,17-29 y.,Bavaria,No School Degree Yet,0.07140,90,714,0.05250,0.09030
2018,17-29 y.,Berlin,Upper Secondary Degree,0.39664,71,71,0.28204,0.51124
2018,17-29 y.,Saxony,Intermediate School Degree,0.27761,62,182,0.21237,0.34286
2018,17-29 y.,Saxony,Upper Secondary Degree,0.33542,77,182,0.26664,0.40421
2018,17-29 y.,Saxony,No School Degree Yet,0.13733,43,182,0.08719,0.18748
2018,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.28428,49,83,0.18665,0.38192
2018,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.24097,34,83,0.14840,0.33354
2018,17-29 y.,Thuringa,Intermediate School Degree,0.25784,40,111,0.17609,0.33959
2018,17-29 y.,Thuringa,Upper Secondary Degree,0.29195,34,111,0.20698,0.37691
2018,17-29 y.,Thuringa,Other Degree,0.08274,37,111,0.03126,0.13423
2018,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.14021,45,321,0.10217,0.17825
2018,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.31252,84,321,0.26173,0.36330
2018,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.23374,73,321,0.18737,0.28010
2018,30-45 y.,Schleswig-Holstein,Other Degree,0.08285,80,321,0.05264,0.11305
2018,30-45 y.,Schleswig-Holstein,"Dropout, No School Degree",0.05256,39,321,0.02811,0.07701
2018,30-45 y.,Hamburg,Upper Secondary Degree,0.54599,58,104,0.44983,0.64214
2018,30-45 y.,Hamburg,Other Degree,0.12095,46,104,0.05798,0.18392
2018,30-45 y.,Lower Saxony,Secondary School Degree,0.13571,91,754,0.11124,0.16017
2018,30-45 y.,Lower Saxony,Intermediate School Degree,0.33606,176,754,0.30232,0.36980
2018,30-45 y.,Lower Saxony,Technical School Degree,0.07984,48,754,0.06048,0.09920
2018,30-45 y.,Lower Saxony,Upper Secondary Degree,0.26805,138,754,0.23641,0.29969
2018,30-45 y.,Lower Saxony,Other Degree,0.11608,209,754,0.09320,0.13896
2018,30-45 y.,Lower Saxony,"Dropout, No School Degree",0.02779,92,754,0.01605,0.03953
2018,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.13646,204,1675,0.12001,0.15290
2018,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.23054,316,1675,0.21036,0.25071
2018,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.14342,163,1675,0.12663,0.16021
2018,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.27033,325,1675,0.24906,0.29161
2018,30-45 y.,North Rhine-Westphalia,Other Degree,0.12425,498,1675,0.10845,0.14005
2018,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.04558,169,1675,0.03559,0.05557
2018,30-45 y.,Hesse,Secondary School Degree,0.17285,60,533,0.14072,0.20498
2018,30-45 y.,Hesse,Intermediate School Degree,0.17476,99,533,0.14249,0.20703
2018,30-45 y.,Hesse,Upper Secondary Degree,0.35564,123,533,0.31496,0.39632
2018,30-45 y.,Hesse,Other Degree,0.13430,194,533,0.10532,0.16327
2018,30-45 y.,Hesse,"Dropout, No School Degree",0.04599,57,533,0.02819,0.06379
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.21117,68,436,0.17282,0.24953
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.18028,65,436,0.14416,0.21641
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.07083,33,436,0.04672,0.09494
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.24102,74,436,0.20082,0.28121
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.19335,165,436,0.15623,0.23046
2018,30-45 y.,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01253,31,436,0.00208,0.02298
2018,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.13511,104,934,0.11318,0.15705
2018,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.21811,189,934,0.19161,0.24461
2018,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.07831,51,934,0.06107,0.09555
2018,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.27387,238,934,0.24525,0.30248
2018,30-45 y.,Baden-Wuerttemberg,Other Degree,0.20949,283,934,0.18338,0.23560
2018,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01358,69,934,0.00616,0.02101
2018,30-45 y.,Bavaria,Secondary School Degree,0.20383,218,1178,0.18082,0.22685
2018,30-45 y.,Bavaria,Intermediate School Degree,0.22699,249,1178,0.20305,0.25092
2018,30-45 y.,Bavaria,Technical School Degree,0.08925,76,1178,0.07296,0.10554
2018,30-45 y.,Bavaria,Upper Secondary Degree,0.24449,219,1178,0.21994,0.26905
2018,30-45 y.,Bavaria,Other Degree,0.16691,351,1178,0.14560,0.18821
2018,30-45 y.,Bavaria,"Dropout, No School Degree",0.02748,65,1178,0.01814,0.03681
2018,30-45 y.,Berlin,Intermediate School Degree,0.20412,62,317,0.15968,0.24856
2018,30-45 y.,Berlin,Upper Secondary Degree,0.42751,141,317,0.37297,0.48206
2018,30-45 y.,Berlin,Other Degree,0.17691,114,317,0.13484,0.21899
2018,30-45 y.,Brandenburg,Intermediate School Degree,0.40758,98,214,0.34158,0.47357
2018,30-45 y.,Brandenburg,Upper Secondary Degree,0.35661,67,214,0.29228,0.42094
2018,30-45 y.,Brandenburg,Other Degree,0.03522,49,214,0.01046,0.05997
2018,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.39900,63,106,0.30533,0.49266
2018,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.29256,43,106,0.20554,0.37958
2018,30-45 y.,Saxony,Secondary School Degree,0.15994,54,428,0.12517,0.19471
2018,30-45 y.,Saxony,Intermediate School Degree,0.40712,184,428,0.36052,0.45372
2018,30-45 y.,Saxony,Upper Secondary Degree,0.25251,129,428,0.21130,0.29372
2018,30-45 y.,Saxony,Other Degree,0.06795,61,428,0.04408,0.09181
2018,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.44767,91,194,0.37751,0.51782
2018,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.19520,49,194,0.13928,0.25111
2018,30-45 y.,Saxony-Anhalt,Other Degree,0.06551,54,194,0.03060,0.10041
2018,30-45 y.,Thuringa,Secondary School Degree,0.10945,32,249,0.07059,0.14830
2018,30-45 y.,Thuringa,Intermediate School Degree,0.30817,80,249,0.25070,0.36564
2018,30-45 y.,Thuringa,Upper Secondary Degree,0.39823,76,249,0.33730,0.45915
2018,30-45 y.,Thuringa,Other Degree,0.14953,61,249,0.10515,0.19391
2018,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.32327,76,286,0.26897,0.37758
2018,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.35861,101,286,0.30293,0.41429
2018,46-65 y.,Schleswig-Holstein,Upper Secondary Degree,0.18910,62,286,0.14364,0.23457
2018,46-65 y.,Schleswig-Holstein,Other Degree,0.07141,47,286,0.04151,0.10130
2018,46-65 y.,Hamburg,Upper Secondary Degree,0.33468,52,85,0.23377,0.43560
2018,46-65 y.,Hamburg,Other Degree,0.10080,33,85,0.03642,0.16519
2018,46-65 y.,Lower Saxony,Secondary School Degree,0.23677,205,1058,0.21114,0.26239
2018,46-65 y.,Lower Saxony,Intermediate School Degree,0.34594,321,1058,0.31726,0.37462
2018,46-65 y.,Lower Saxony,Technical School Degree,0.05523,65,1058,0.04146,0.06900
2018,46-65 y.,Lower Saxony,Upper Secondary Degree,0.21937,232,1058,0.19442,0.24432
2018,46-65 y.,Lower Saxony,Other Degree,0.10242,176,1058,0.08414,0.12070
2018,46-65 y.,Lower Saxony,"Dropout, No School Degree",0.02291,59,1058,0.01389,0.03193
2018,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.27851,468,2102,0.25934,0.29767
2018,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.23386,450,2102,0.21576,0.25195
2018,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.09427,203,2102,0.08178,0.10676
2018,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.21134,513,2102,0.19388,0.22880
2018,46-65 y.,North Rhine-Westphalia,Other Degree,0.13678,370,2102,0.12209,0.15148
2018,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03136,98,2102,0.02390,0.03881
2018,46-65 y.,Hesse,Secondary School Degree,0.25821,125,734,0.22652,0.28989
2018,46-65 y.,Hesse,Intermediate School Degree,0.28162,189,734,0.24906,0.31419
2018,46-65 y.,Hesse,Technical School Degree,0.05865,45,734,0.04164,0.07566
2018,46-65 y.,Hesse,Upper Secondary Degree,0.26197,204,734,0.23014,0.29380
2018,46-65 y.,Hesse,Other Degree,0.10062,132,734,0.07884,0.12240
2018,46-65 y.,Hesse,"Dropout, No School Degree",0.03208,39,734,0.01932,0.04483
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.30872,170,576,0.27096,0.34648
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.27135,135,576,0.23500,0.30769
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.09466,45,576,0.07073,0.11858
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14395,99,576,0.11526,0.17264
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.15056,127,576,0.12133,0.17979
2018,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.25094,221,1055,0.22476,0.27711
2018,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.29762,301,1055,0.27002,0.32522
2018,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.05946,66,1055,0.04519,0.07374
2018,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.22469,274,1055,0.19949,0.24989
2018,46-65 y.,Baden-Wuerttemberg,Other Degree,0.13235,161,1055,0.11190,0.15281
2018,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01368,32,1055,0.00667,0.02070
2018,46-65 y.,Bavaria,Secondary School Degree,0.37074,450,1501,0.34630,0.39518
2018,46-65 y.,Bavaria,Intermediate School Degree,0.26479,431,1501,0.24246,0.28711
2018,46-65 y.,Bavaria,Technical School Degree,0.06168,101,1501,0.04950,0.07385
2018,46-65 y.,Bavaria,Upper Secondary Degree,0.14790,279,1501,0.12993,0.16586
2018,46-65 y.,Bavaria,Other Degree,0.12773,240,1501,0.11084,0.14462
2018,46-65 y.,Berlin,Secondary School Degree,0.11404,32,301,0.07808,0.15001
2018,46-65 y.,Berlin,Intermediate School Degree,0.43570,124,301,0.37959,0.49181
2018,46-65 y.,Berlin,Upper Secondary Degree,0.25240,104,301,0.20324,0.30155
2018,46-65 y.,Berlin,Other Degree,0.08566,41,301,0.05399,0.11733
2018,46-65 y.,Brandenburg,Secondary School Degree,0.15052,59,415,0.11607,0.18496
