"hlf0071_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Etwas zu klein","2009","Alleinerziehende","Laendlicher Raum","107","0.174074380555883","0.144131358306745","0.20401740280502"
"Etwas zu klein","2009","Paar mit Kind(ern)","Staedtischer Raum","1505","0.215491618664783","0.206007576463515","0.224975660866052"
"Etwas zu klein","2009","Paar mit Kind(ern)","Laendlicher Raum","651","0.200939834370355","0.188501915100253","0.213377753640457"
"Etwas zu klein","2009","Sonstige","Staedtischer Raum","37","0.188175606881887","0.139432599024075","0.236918614739699"
"Etwas zu klein","2009","Sonstige","Laendlicher Raum","24","","",""
"Gerade richtig","2009","1-Pers.- Haushalt","Staedtischer Raum","1392","0.709675213561261","0.6896056148069","0.729744812315623"
"Gerade richtig","2009","1-Pers.- Haushalt","Laendlicher Raum","628","0.712371408176334","0.682565627752316","0.742177188600353"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3266","0.700304019104236","0.687076584452681","0.713531453755791"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","1808","0.70651265090218","0.688605480784183","0.724419821020178"
"Gerade richtig","2009","Alleinerziehende","Staedtischer Raum","602","0.609268438584643","0.57850016596773","0.640036711201557"
"Gerade richtig","2009","Alleinerziehende","Laendlicher Raum","401","0.685078590883252","0.64839861631909","0.721758565447414"
"Gerade richtig","2009","Paar mit Kind(ern)","Staedtischer Raum","5059","0.681377480888243","0.670629877938368","0.692125083838118"
"Gerade richtig","2009","Paar mit Kind(ern)","Laendlicher Raum","2861","0.674919783376916","0.660380388804764","0.689459177949069"
"Gerade richtig","2009","Sonstige","Staedtischer Raum","193","0.742707022921801","0.688191228427214","0.797222817416388"
"Gerade richtig","2009","Sonstige","Laendlicher Raum","150","0.69890183475427","0.634843281974244","0.762960387534297"
"Etwas zu gross","2009","1-Pers.- Haushalt","Staedtischer Raum","266","0.127957976893452","0.113188360929378","0.142727592857525"
"Etwas zu gross","2009","1-Pers.- Haushalt","Laendlicher Raum","151","0.172628153380044","0.14774316673873","0.197513140021359"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","752","0.154476257645155","0.144041421612345","0.164911093677965"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","432","0.184597465835387","0.169340393999713","0.19985453767106"
"Etwas zu gross","2009","Alleinerziehende","Staedtischer Raum","103","0.0959143536832931","0.0773446011057717","0.114484106260814"
"Etwas zu gross","2009","Alleinerziehende","Laendlicher Raum","63","0.0717169190216652","0.0513413960528264","0.0920924419905041"
"Etwas zu gross","2009","Paar mit Kind(ern)","Staedtischer Raum","445","0.061264866976684","0.0557331904557168","0.0667965434976512"
"Etwas zu gross","2009","Paar mit Kind(ern)","Laendlicher Raum","376","0.0951284073351094","0.0860214445221256","0.104235370148093"
"Etwas zu gross","2009","Sonstige","Staedtischer Raum","11","","",""
"Etwas zu gross","2009","Sonstige","Laendlicher Raum","11","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","Staedtischer Raum","54","0.0257969238293766","0.0187876097184095","0.0328062379403436"
"Viel zu gross","2009","1-Pers.- Haushalt","Laendlicher Raum","27","","",""
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","82","0.0162644756906855","0.0126123049983763","0.0199166463829948"
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","62","0.0251997257934856","0.0190362169399225","0.0313632346470487"
"Viel zu gross","2009","Alleinerziehende","Staedtischer Raum","18","","",""
"Viel zu gross","2009","Alleinerziehende","Laendlicher Raum","8","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","Staedtischer Raum","48","0.0111315753559667","0.00871151017948994","0.0135516405324435"
"Viel zu gross","2009","Paar mit Kind(ern)","Laendlicher Raum","38","0.0105528172252321","0.00738101945516499","0.0137246149952993"
"Viel zu gross","2009","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","2009","Sonstige","Laendlicher Raum","12","","",""
"Viel zu klein","2010","1-Pers.- Haushalt","Staedtischer Raum","12","","",""
"Viel zu klein","2010","1-Pers.- Haushalt","Laendlicher Raum","5","","",""
"Viel zu klein","2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","22","","",""
"Viel zu klein","2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","10","","",""
"Viel zu klein","2010","Alleinerziehende","Staedtischer Raum","198","0.0442269663682201","0.0369553803669944","0.0514985523694457"
"Viel zu klein","2010","Alleinerziehende","Laendlicher Raum","98","0.0387258804660171","0.0294887865521312","0.0479629743799031"
"Viel zu klein","2010","Paar mit Kind(ern)","Staedtischer Raum","884","0.030774850268428","0.0279768535402503","0.0335728469966058"
"Viel zu klein","2010","Paar mit Kind(ern)","Laendlicher Raum","370","0.0255613180758969","0.0221055347819568","0.029017101369837"
"Viel zu klein","2010","Sonstige","Staedtischer Raum","29","","",""
"Viel zu klein","2010","Sonstige","Laendlicher Raum","12","","",""
"Etwas zu klein","2010","1-Pers.- Haushalt","Staedtischer Raum","204","0.114631717146386","0.10013821016489","0.129125224127882"
"Etwas zu klein","2010","1-Pers.- Haushalt","Laendlicher Raum","77","0.100297165510517","0.0801145621568249","0.120479768864209"
"Etwas zu klein","2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","424","0.10631831363091","0.0972228297611317","0.115413797500688"
"Etwas zu klein","2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","160","0.0879098736168149","0.0763725753917012","0.0994471718419285"
"Etwas zu klein","2010","Alleinerziehende","Staedtischer Raum","790","0.251367521429704","0.236024987354367","0.266710055505042"
"Etwas zu klein","2010","Alleinerziehende","Laendlicher Raum","362","0.18177213392176","0.163308725794997","0.200235542048522"
"Etwas zu klein","2010","Paar mit Kind(ern)","Staedtischer Raum","4036","0.223864000019918","0.2171109815991","0.230617018440736"
"Etwas zu klein","2010","Paar mit Kind(ern)","Laendlicher Raum","1704","0.183500317520424","0.175024647486968","0.191975987553879"
"Etwas zu klein","2010","Sonstige","Staedtischer Raum","84","0.219571156436799","0.174908410398222","0.264233902475376"
"Etwas zu klein","2010","Sonstige","Laendlicher Raum","43","0.0972106658525161","0.0618091286995032","0.132612203005529"
"Gerade richtig","2010","1-Pers.- Haushalt","Staedtischer Raum","1309","0.705615948580239","0.684881120530152","0.726350776630325"
"Gerade richtig","2010","1-Pers.- Haushalt","Laendlicher Raum","579","0.685665747291678","0.654474309636548","0.716857184946808"
"Gerade richtig","2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3186","0.717801766002917","0.704521409113835","0.731082122891999"
"Gerade richtig","2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","1670","0.694084628371885","0.675309916669278","0.712859340074493"
"Gerade richtig","2010","Alleinerziehende","Staedtischer Raum","1840","0.620111538363855","0.602945458037816","0.637277618689895"
"Gerade richtig","2010","Alleinerziehende","Laendlicher Raum","1038","0.673462126247211","0.651011190202649","0.695913062291772"
"Gerade richtig","2010","Paar mit Kind(ern)","Staedtischer Raum","9060","0.688687788722897","0.681186322467085","0.696189254978708"
"Gerade richtig","2010","Paar mit Kind(ern)","Laendlicher Raum","5397","0.677942486939928","0.667710952645244","0.688174021234611"
"Gerade richtig","2010","Sonstige","Staedtischer Raum","189","0.632285045179117","0.580261107292081","0.684308983066153"
"Gerade richtig","2010","Sonstige","Laendlicher Raum","179","0.679334608688112","0.623559571801144","0.735109645575081"
"Etwas zu gross","2010","1-Pers.- Haushalt","Staedtischer Raum","272","0.140552388881268","0.12474034812136","0.156364429641176"
"Etwas zu gross","2010","1-Pers.- Haushalt","Laendlicher Raum","152","0.174439355379561","0.148942886437001","0.19993582432212"
"Etwas zu gross","2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","694","0.151670456285331","0.141086132138387","0.162254780432276"
"Etwas zu gross","2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","420","0.182335572368725","0.166603364786535","0.198067779950916"
"Etwas zu gross","2010","Alleinerziehende","Staedtischer Raum","220","0.0712030357731928","0.0621077189526335","0.080298352593752"
"Etwas zu gross","2010","Alleinerziehende","Laendlicher Raum","153","0.0937936057152026","0.0798359892328742","0.107751222197531"
"Etwas zu gross","2010","Paar mit Kind(ern)","Staedtischer Raum","604","0.0517533878237015","0.0481644417511546","0.0553423338962483"
"Etwas zu gross","2010","Paar mit Kind(ern)","Laendlicher Raum","490","0.09568179027816","0.0892407961225603","0.10212278443376"
"Etwas zu gross","2010","Sonstige","Staedtischer Raum","25","","",""
"Etwas zu gross","2010","Sonstige","Laendlicher Raum","27","","",""
"Viel zu gross","2010","1-Pers.- Haushalt","Staedtischer Raum","59","0.030978584286304","0.0230962186572601","0.0388609499153479"
"Viel zu gross","2010","1-Pers.- Haushalt","Laendlicher Raum","38","0.0362605686442153","0.0237008349680998","0.0488203023203309"
"Viel zu gross","2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","86","0.0188451868364296","0.014832832009791","0.0228575416630682"
"Viel zu gross","2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","54","0.0300353929634301","0.0230809713444869","0.0369898145823734"
"Viel zu gross","2010","Alleinerziehende","Staedtischer Raum","23","","",""
"Viel zu gross","2010","Alleinerziehende","Laendlicher Raum","25","","",""
"Viel zu gross","2010","Paar mit Kind(ern)","Staedtischer Raum","52","0.00491997316505619","0.00378640598803317","0.0060535403420792"
"Viel zu gross","2010","Paar mit Kind(ern)","Laendlicher Raum","51","0.0173140871855916","0.0144579123668315","0.0201702620043517"
"Viel zu gross","2010","Sonstige","Staedtischer Raum","3","","",""
"Viel zu gross","2010","Sonstige","Laendlicher Raum","8","","",""
"Viel zu klein","2011","1-Pers.- Haushalt","Staedtischer Raum","20","","",""
"Viel zu klein","2011","1-Pers.- Haushalt","Laendlicher Raum","8","","",""
"Viel zu klein","2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","50","0.00986492049011517","0.00725914695443624","0.0124706940257941"
"Viel zu klein","2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","26","","",""
"Viel zu klein","2011","Alleinerziehende","Staedtischer Raum","226","0.049928501667099","0.0430027668963504","0.0568542364378476"
"Viel zu klein","2011","Alleinerziehende","Laendlicher Raum","78","0.0244207198143372","0.0177553385674273","0.0310861010612471"
"Viel zu klein","2011","Paar mit Kind(ern)","Staedtischer Raum","820","0.0336745630661487","0.0308780423158537","0.0364710838164437"
"Viel zu klein","2011","Paar mit Kind(ern)","Laendlicher Raum","276","0.0177044058380071","0.0149889310905379","0.0204198805854763"
"Viel zu klein","2011","Sonstige","Staedtischer Raum","12","","",""
"Viel zu klein","2011","Sonstige","Laendlicher Raum","14","","",""
"Etwas zu klein","2011","1-Pers.- Haushalt","Staedtischer Raum","260","0.115696797912093","0.102926505604998","0.128467090219188"
"Etwas zu klein","2011","1-Pers.- Haushalt","Laendlicher Raum","99","0.0991590648333452","0.081801991573917","0.116516138092773"
"Etwas zu klein","2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","564","0.118135663927293","0.109625575875587","0.126645751979"
"Etwas zu klein","2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","200","0.0640793942965995","0.055615528384444","0.0725432602087551"
"Etwas zu klein","2011","Alleinerziehende","Staedtischer Raum","904","0.222691960814946","0.209461886199131","0.23592203543076"
"Etwas zu klein","2011","Alleinerziehende","Laendlicher Raum","470","0.194427835091685","0.177337683034011","0.211517987149358"
"Etwas zu klein","2011","Paar mit Kind(ern)","Staedtischer Raum","4111","0.209782517474373","0.203470570833839","0.216094464114907"
"Etwas zu klein","2011","Paar mit Kind(ern)","Laendlicher Raum","1970","0.18638159491181","0.178363044087956","0.194400145735664"
"Etwas zu klein","2011","Sonstige","Staedtischer Raum","95","0.222830006012256","0.184034465716196","0.261625546308316"
"Etwas zu klein","2011","Sonstige","Laendlicher Raum","33","0.0711103928092766","0.0437918692986787","0.0984289163198746"
"Gerade richtig","2011","1-Pers.- Haushalt","Staedtischer Raum","1714","0.713781455003495","0.695735865053939","0.731827044953051"
"Gerade richtig","2011","1-Pers.- Haushalt","Laendlicher Raum","803","0.700698606955728","0.674103225416728","0.727293988494727"
"Gerade richtig","2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3890","0.694568761435781","0.682424894474659","0.706712628396903"
"Gerade richtig","2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2324","0.712764752436427","0.697126722337991","0.728402782534864"
"Gerade richtig","2011","Alleinerziehende","Staedtischer Raum","2398","0.632231105096648","0.616897690767168","0.647564519426129"
"Gerade richtig","2011","Alleinerziehende","Laendlicher Raum","1325","0.691388675484094","0.671441493909318","0.711335857058869"
"Gerade richtig","2011","Paar mit Kind(ern)","Staedtischer Raum","10221","0.682167892125136","0.674949343656359","0.689386440593913"
"Gerade richtig","2011","Paar mit Kind(ern)","Laendlicher Raum","6076","0.677062385945956","0.667433907734066","0.686690864157845"
"Gerade richtig","2011","Sonstige","Staedtischer Raum","313","0.64555815655292","0.600964084004938","0.690152229100902"
"Gerade richtig","2011","Sonstige","Laendlicher Raum","269","0.790936229244009","0.747712846095025","0.834159612392992"
"Etwas zu gross","2011","1-Pers.- Haushalt","Staedtischer Raum","348","0.13572634100927","0.122052287380484","0.149400394638056"
"Etwas zu gross","2011","1-Pers.- Haushalt","Laendlicher Raum","186","0.158945758705915","0.137712204095718","0.180179313316111"
"Etwas zu gross","2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","922","0.159370615943415","0.149720132730571","0.169021099156258"
"Etwas zu gross","2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","582","0.187863381029303","0.174363632312801","0.201363129745806"
"Etwas zu gross","2011","Alleinerziehende","Staedtischer Raum","242","0.0829132261538307","0.0741446199540682","0.0916818323535933"
"Etwas zu gross","2011","Alleinerziehende","Laendlicher Raum","170","0.0823822888699219","0.0705092387381547","0.094255339001689"
"Etwas zu gross","2011","Paar mit Kind(ern)","Staedtischer Raum","785","0.0693670812121492","0.0654282146234593","0.0733059478008391"
"Etwas zu gross","2011","Paar mit Kind(ern)","Laendlicher Raum","677","0.108281049079851","0.101882607371131","0.114679490788571"
"Etwas zu gross","2011","Sonstige","Staedtischer Raum","18","","",""
"Etwas zu gross","2011","Sonstige","Laendlicher Raum","18","","",""
"Viel zu gross","2011","1-Pers.- Haushalt","Staedtischer Raum","68","0.0266230672353838","0.0201960548144279","0.0330500796563398"
"Viel zu gross","2011","1-Pers.- Haushalt","Laendlicher Raum","43","0.034863569058538","0.0242107020336999","0.0455164360833761"
"Viel zu gross","2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","100","0.0180600382033959","0.0145489280845019","0.0215711483222898"
"Viel zu gross","2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","84","0.0304505422721677","0.0245120995708526","0.0363889849734828"
"Viel zu gross","2011","Alleinerziehende","Staedtischer Raum","29","","",""
"Viel zu gross","2011","Alleinerziehende","Laendlicher Raum","17","","",""
"Viel zu gross","2011","Paar mit Kind(ern)","Staedtischer Raum","47","0.00500794612219342","0.00391362448637112","0.00610226775801571"
"Viel zu gross","2011","Paar mit Kind(ern)","Laendlicher Raum","61","0.0105705642243763","0.00846472364575035","0.0126764048030022"
"Viel zu gross","2011","Sonstige","Staedtischer Raum","4","","",""
"Viel zu gross","2011","Sonstige","Laendlicher Raum","6","","",""
"Viel zu klein","2012","1-Pers.- Haushalt","Staedtischer Raum","21","","",""
"Viel zu klein","2012","1-Pers.- Haushalt","Laendlicher Raum","12","","",""
"Viel zu klein","2012","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","56","0.00969717676533622","0.00711623455726674","0.0122781189734057"
"Viel zu klein","2012","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","24","","",""
"Viel zu klein","2012","Alleinerziehende","Staedtischer Raum","130","0.0386324657982992","0.0323116358545647","0.0449532957420338"
"Viel zu klein","2012","Alleinerziehende","Laendlicher Raum","67","0.0501836691076327","0.0406628694184859","0.0597044687967795"
"Viel zu klein","2012","Paar mit Kind(ern)","Staedtischer Raum","697","0.0317889161182488","0.0289780049149099","0.0345998273215877"
"Viel zu klein","2012","Paar mit Kind(ern)","Laendlicher Raum","276","0.0221823743347433","0.019048506284969","0.0253162423845175"
"Viel zu klein","2012","Sonstige","Staedtischer Raum","13","","",""
